id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2493781123,577,1,2,72,40,enzoyc121va61wtmjf4cm7p3d,1,74.9,75.3,2022-12-28T21:19:44.846Z,2022-12-29T04:13:30Z,3959171265,178,,3958990635,212,19.2,3958990629,56,Center,3958990631,140,62.5,3958990637,213,4.0,3958990633,141,54.6,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781127,578,1,2,72,43,enzoyc121va61wtmjf4cm7p3d,1,62.6,51.8,2022-12-28T21:19:47.587Z,2022-12-29T04:13:32Z,3958990669,213,4.5,3958990663,140,60.2,3958990667,212,15.0,3958990665,141,30.0,3959171281,178,,3958990661,56,Center,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781167,579,1,2,72,45,enzoyc121va61wtmjf4cm7p3d,1,60.9,28.8,2022-12-28T21:19:49.520Z,2022-12-29T04:13:34Z,3959171295,178,,3958990925,140,68.8,3958990927,141,4.7,3958990923,56,Right,3958990929,212,18.4,3958990931,213,5.2,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781197,580,1,2,72,52,enzoyc121va61wtmjf4cm7p3d,1,71.9,16.7,2022-12-28T21:19:57.120Z,2022-12-29T04:13:38Z,3958991111,212,17.6,3959171315,178,,3958991105,56,Right,3958991113,213,5.9,3958991107,140,87.6,3958991103,155,,3958991109,141,7.7,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493797351,717,3,2,72,55,enzoyc121va61wtmjf4cm7p3d,0,90,13.6,2022-12-28T21:19:59.482Z,2022-12-29T04:13:43Z,3959077199,464,,3959171333,178,,3959077201,467,4e49434kkv98sjq1byj8rnkh6,3959077197,286,,3959077195,56,Right,,,,,,,,,,9hnkwvq81pd0bkovc17lqhf4l,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781201,581,4,2,72,55,enzoyc121va61wtmjf4cm7p3d,1,87.4,11.6,2022-12-28T21:20:00.113Z,2022-12-29T04:13:48Z,3958991121,56,Right,3958991119,13,,3958991125,265,,3958991133,233,702,3958991127,286,,3958991123,152,,,,,,,,9hnkwvq81pd0bkovc17lqhf4l,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781189,702,4,2,72,55,841zp0njrq63yv4fvw6lgf60q,0,12.6,88.4,2022-12-28T21:20:00.114Z,2022-12-29T04:13:47Z,3959171363,178,,3958991063,13,,3958991067,152,,3958991071,285,,3958991069,265,,3958991151,233,581,3958991065,56,Back,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781517,583,1,2,73,42,enzoyc121va61wtmjf4cm7p3d,1,88.5,12.2,2022-12-28T21:20:46.284Z,2022-12-29T04:57:39Z,3958992933,152,,3958992937,140,95.2,3958992943,213,1.3,3958993939,210,13,3958992939,141,54.2,3958992941,212,29.4,3958992931,155,,3958993941,154,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,3959077301,72,1,,3959171385,178,3959077299,223,,3958992929,5,,3958992927,2,,3958992935,56,,,,,,,,,,Center,,,,,
2493781529,584,44,2,73,43,enzoyc121va61wtmjf4cm7p3d,1,96,54.2,2022-12-28T21:20:47.418Z,2022-12-29T04:57:38Z,3958992999,56,Center,3958993247,233,704,3958993001,286,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781579,704,44,2,73,43,841zp0njrq63yv4fvw6lgf60q,0,4,45.8,2022-12-28T21:20:47.419Z,2022-12-29T04:13:55Z,3958993239,56,Back,3958993241,285,,3958993251,233,584,,,,,,,,,,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781533,585,13,2,73,43,enzoyc121va61wtmjf4cm7p3d,1,95.2,54.2,2022-12-28T21:20:47.438Z,2022-12-29T04:57:39Z,3958993661,15,,3958993961,214,,3958993013,56,Center,3958993963,230,98.1,3958993011,16,,3958993947,74,,3958993957,102,55.5,3958993953,55,583,9coe01drgpmlz3ee9qfond815,L. Mayo,3959171441,388,,,3958993665,328,3958993659,24,,3958993959,103,63.9,3958993965,231,49.5,3958993949,29,,3958993951,154,,,,,,,,,,,,
2493781549,586,5,2,73,44,enzoyc121va61wtmjf4cm7p3d,0,101,54.6,2022-12-28T21:20:49.078Z,2022-12-29T04:14:04Z,3958993087,346,,3958993085,56,Center,3958993113,233,703,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781515,703,5,2,73,44,841zp0njrq63yv4fvw6lgf60q,1,-1,45.4,2022-12-28T21:20:49.078Z,2022-12-29T04:14:05Z,3958992901,346,,3958992897,56,Back,3958993099,233,586,,,,,,,,,,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781717,705,1,2,74,9,841zp0njrq63yv4fvw6lgf60q,0,4.1,42.4,2022-12-28T21:21:13.464Z,2022-12-29T04:14:10Z,3958993983,124,,3958993987,140,62.9,3958993993,213,0.1,3958993997,74,,3958993989,141,48.2,3958993991,212,61.9,3958993995,1,,3958993985,56,Center,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781735,587,1,2,74,12,enzoyc121va61wtmjf4cm7p3d,1,30.8,53.3,2022-12-28T21:21:16.934Z,2022-12-29T04:14:15Z,3958994109,3,,3958994119,213,6.2,3958994117,212,26.9,3958994113,140,56.3,3958994115,141,49.7,3959171541,178,,3958994111,56,Center,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781737,588,61,2,74,13,enzoyc121va61wtmjf4cm7p3d,0,56.2,54,2022-12-28T21:21:17.948Z,2022-12-29T04:14:21Z,3959171583,178,,3958994125,56,Center,,,,,,,,,,,,,,,,,,,9hnkwvq81pd0bkovc17lqhf4l,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781747,706,61,2,74,15,841zp0njrq63yv4fvw6lgf60q,0,45.6,34.2,2022-12-28T21:21:19.924Z,2022-12-29T04:14:27Z,3958994161,56,Back,3959171609,178,,,,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781769,589,4,2,74,16,enzoyc121va61wtmjf4cm7p3d,1,55.3,68.6,2022-12-28T21:21:21.031Z,2022-12-29T04:15:06Z,3958994249,265,,3958994287,233,707,3958994243,13,,3958994247,152,,3958994245,56,Center,3958994251,286,,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781767,707,4,2,74,16,841zp0njrq63yv4fvw6lgf60q,0,44.7,31.4,2022-12-28T21:21:21.032Z,2022-12-29T04:15:06Z,3958994237,152,,3958994297,233,589,3958994233,13,,3958994239,265,,3959171655,178,,3958994241,285,,3958994235,56,Back,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781963,590,1,2,74,45,enzoyc121va61wtmjf4cm7p3d,0,56,71.1,2022-12-28T21:21:49.490Z,2022-12-29T04:14:37Z,3958995265,213,5.9,3958995259,140,92.1,3958995253,155,,3958995257,56,Center,3958995261,141,46.0,3959171673,178,,3958995255,152,,3958995267,1,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,3958995263,212,,41.6,3958995251,5,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781967,708,52,2,74,48,841zp0njrq63yv4fvw6lgf60q,1,7.9,54.9,2022-12-28T21:21:52.440Z,2022-12-29T04:15:20Z,3959171881,388,,3959077505,378,,,,,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781987,709,1,2,74,50,841zp0njrq63yv4fvw6lgf60q,0,12.7,53.6,2022-12-28T21:21:54.850Z,2022-12-29T04:15:23Z,3958995367,56,Center,3958995371,141,69.3,3958995369,140,60.5,3958995375,213,0.2,3958995373,212,51.3,3958995377,1,,3958995365,199,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493781995,591,1,2,74,52,enzoyc121va61wtmjf4cm7p3d,1,40.5,29.1,2022-12-28T21:21:56.940Z,2022-12-29T04:15:26Z,3959171907,178,,3958995403,56,Center,3958995407,141,23.0,3958995409,212,26.5,3958995411,213,6.1,3958995405,140,65.4,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782335,606,1,2,74,56,enzoyc121va61wtmjf4cm7p3d,1,60.5,14.4,2022-12-28T21:22:00.861Z,2022-12-29T04:15:36Z,3958997211,141,72.3,3958997215,213,1.5,3958997213,212,39.5,3958997217,1,,3958997207,56,Center,3958997209,140,63.4,3958997265,189,,3959171959,178,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782035,592,49,2,74,58,enzoyc121va61wtmjf4cm7p3d,1,63.2,67.9,2022-12-28T21:22:02.697Z,2022-12-29T04:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782055,593,1,2,74,58,enzoyc121va61wtmjf4cm7p3d,1,63.2,67.9,2022-12-28T21:22:03.028Z,2022-12-29T04:16:12Z,3958995745,213,1.0,3958995741,141,91.7,3958995739,140,72.3,3958995737,56,Left,3959154089,178,,3958995743,212,18.8,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782077,594,1,2,75,1,enzoyc121va61wtmjf4cm7p3d,1,72.3,91.7,2022-12-28T21:22:05.535Z,2022-12-29T04:16:16Z,3958995859,141,88.7,3959154099,178,,3958995861,212,25.4,3958995857,140,48.2,3958995855,56,Back,3958995863,213,3.2,,,,,,,9hnkwvq81pd0bkovc17lqhf4l,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782097,595,1,2,75,5,enzoyc121va61wtmjf4cm7p3d,1,53.7,87.2,2022-12-28T21:22:10.014Z,2022-12-29T03:19:47Z,3959154169,178,,3958995935,140,73.0,3958995941,213,0.2,3958995939,212,20.7,3958995933,56,Left,3958995937,141,93.3,,,,,,,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782101,596,1,2,75,9,enzoyc121va61wtmjf4cm7p3d,0,65.7,92.3,2022-12-28T21:22:13.423Z,2022-12-29T03:19:56Z,3958995961,56,Left,3958995963,140,66.4,3958995967,212,1.4,3958995965,141,90.5,3958995969,213,5.3,3959154179,178,,,,,,,,9hnkwvq81pd0bkovc17lqhf4l,S. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782107,710,61,2,75,9,841zp0njrq63yv4fvw6lgf60q,1,34.9,9.4,2022-12-28T21:22:13.661Z,2022-12-29T03:20:04Z,3958995989,56,Back,3959154191,178,,,,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782109,597,1,2,75,10,enzoyc121va61wtmjf4cm7p3d,1,63.8,82.6,2022-12-28T21:22:14.335Z,2022-12-29T03:20:09Z,3959154199,178,,3958995999,213,0.2,3958995997,212,6.8,3958995993,140,70.1,3958995995,141,84.7,3958995991,56,Left,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782111,598,50,2,75,11,enzoyc121va61wtmjf4cm7p3d,1,69.8,87.6,2022-12-28T21:22:16.038Z,2022-12-29T03:20:41Z,3958996005,286,,3958996031,233,711,3958996003,56,Left,,,,,,,,,,,,,,,,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782115,711,7,2,75,12,841zp0njrq63yv4fvw6lgf60q,0,30.2,12.4,2022-12-28T21:22:16.176Z,2022-12-29T03:20:46Z,3958996025,233,598,3959154255,178,,3958996021,56,Back,3959077669,385,,3958996023,285,,,,,,,,,,,cxykkqaoe67ndqpwoq1t15ca2,C. Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782133,599,3,2,75,14,enzoyc121va61wtmjf4cm7p3d,0,70.2,85.5,2022-12-28T21:22:18.748Z,2022-12-29T03:20:54Z,3959154259,178,,3958996185,233,712,3958996089,56,Left,3959077681,464,,3958996093,286,,,,,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782129,712,7,2,75,15,841zp0njrq63yv4fvw6lgf60q,0,29.8,14.5,2022-12-28T21:22:19.160Z,2022-12-29T03:20:56Z,3958996075,56,Back,3959077719,383,,3959154263,178,,3958996077,285,,3958996155,233,599,,,,,,,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782147,600,61,2,75,15,enzoyc121va61wtmjf4cm7p3d,1,70.5,86.5,2022-12-28T21:22:19.321Z,2022-12-29T03:21:02Z,3959154275,178,,3958996171,56,Left,,,,,,,,,,,,,,,,,,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782143,713,49,2,75,15,841zp0njrq63yv4fvw6lgf60q,1,29.8,17.4,2022-12-28T21:22:19.856Z,2022-12-29T03:21:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782189,714,1,2,75,16,841zp0njrq63yv4fvw6lgf60q,1,30.2,18.3,2022-12-28T21:22:20.672Z,2022-12-29T03:21:09Z,3958996411,212,19.7,3959154295,178,,3958996405,56,Back,3958996407,140,29.9,3958996413,213,1.6,3958996409,141,47.2,,,,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782199,715,1,2,75,24,841zp0njrq63yv4fvw6lgf60q,0,43.9,60.3,2022-12-28T21:22:28.343Z,2022-12-29T03:21:13Z,3959154307,178,,3958996445,56,Center,3958996451,212,14.6,3958996449,141,50.3,3958996447,140,56.2,3958996453,213,5.8,,,,,,,c4kxfrbrfedilykhbyak3e579,Y. Ramadani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782207,601,8,2,75,24,enzoyc121va61wtmjf4cm7p3d,1,43.5,51,2022-12-28T21:22:29.110Z,2022-12-29T03:21:17Z,3959154323,178,,3958996481,56,Back,3959077783,383,,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782223,602,49,2,75,26,enzoyc121va61wtmjf4cm7p3d,1,45,41.9,2022-12-28T21:22:30.577Z,2022-12-29T03:21:22Z,,,,,,,,,,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782243,603,1,2,75,28,enzoyc121va61wtmjf4cm7p3d,1,44.5,45.1,2022-12-28T21:22:32.755Z,2022-12-29T03:21:29Z,3958996651,1,,3958996641,56,Right,3958996645,141,6.5,3959154359,178,,3958996643,140,67.9,3958996647,212,36.0,3958996649,213,5.5,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782247,604,3,2,75,34,enzoyc121va61wtmjf4cm7p3d,0,78.2,10.1,2022-12-28T21:22:38.535Z,2022-12-29T03:21:35Z,3959077819,464,,3958996685,211,,3958996661,286,,3959154393,178,,3958996659,56,Right,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782255,716,4,2,75,36,841zp0njrq63yv4fvw6lgf60q,1,12.1,85.7,2022-12-28T21:22:40.239Z,2022-12-29T03:21:39Z,3958996721,285,,3958996719,152,,3958996717,56,Back,3958996713,13,,3958996715,295,,3958996805,233,605,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782267,605,4,2,75,36,enzoyc121va61wtmjf4cm7p3d,0,87.9,14.3,2022-12-28T21:22:40.240Z,2022-12-29T03:21:39Z,3958996795,295,,3959154421,178,,3958996811,233,716,3958996801,286,,3958996799,152,,3958996793,13,,3958996797,56,Right,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782355,717,1,2,76,3,841zp0njrq63yv4fvw6lgf60q,0,8.4,85.9,2022-12-28T21:23:07.450Z,2022-12-29T03:21:42Z,3958997337,213,6.3,3958997333,141,85.3,3958997313,157,,3958997317,152,,3958997339,1,,3959154439,178,,3958997309,5,,3958997329,140,65.2,26hokry025pgjx5bn7ljlkatx,K. Roos,3958997323,56,,Left,3958997335,212,,,,,,,,,,,,59.6,,,,,,,,,,,,,,
2493782381,607,1,2,76,6,enzoyc121va61wtmjf4cm7p3d,0,30,18.8,2022-12-28T21:23:10.974Z,2022-12-29T03:21:50Z,3958997461,213,0.4,3958997457,141,30.3,3958997453,56,Back,3958997459,212,19.3,3959154483,178,,3958997451,3,,3958997455,140,46.8,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782389,718,1,2,76,9,841zp0njrq63yv4fvw6lgf60q,0,55.4,80.6,2022-12-28T21:23:13.247Z,2022-12-29T03:21:54Z,3958997483,56,Left,3958997487,141,88.4,3959154505,388,,3958997489,212,9.3,3958997481,3,,3958997491,213,0.6,3958997485,140,62.7,,,,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782391,608,49,2,76,10,enzoyc121va61wtmjf4cm7p3d,1,43.3,14.3,2022-12-28T21:23:14.564Z,2022-12-29T03:21:59Z,,,,,,,,,,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782407,609,1,2,76,11,enzoyc121va61wtmjf4cm7p3d,0,49.1,8.5,2022-12-28T21:23:15.902Z,2022-12-29T03:22:04Z,3958997599,212,30.0,3958997597,141,10.6,3958997593,56,Right,3958997601,213,0.0,3958997595,140,77.6,3959154585,178,,3958997591,155,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782405,719,49,2,76,14,841zp0njrq63yv4fvw6lgf60q,1,13.9,89.1,2022-12-28T21:23:18.824Z,2022-12-29T03:22:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782441,720,1,2,76,15,841zp0njrq63yv4fvw6lgf60q,1,14.1,88.9,2022-12-28T21:23:19.219Z,2022-12-29T03:22:12Z,3958997805,140,4.6,3958997811,213,4.2,3959154637,178,,3958997809,212,21.7,3958997807,141,60.5,3958997803,56,Back,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782463,721,1,2,76,20,841zp0njrq63yv4fvw6lgf60q,0,14.7,47.9,2022-12-28T21:23:24.648Z,2022-12-29T03:22:14Z,3958997945,140,70.0,3958997951,213,0.1,3958997941,155,,3958997949,212,58.5,3959154657,178,,3958997953,1,,3958997943,56,Center,3958997947,141,58.7,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782473,610,1,2,76,23,enzoyc121va61wtmjf4cm7p3d,0,29.6,42.1,2022-12-28T21:23:27.846Z,2022-12-29T03:22:17Z,3958998011,140,31.7,3958998015,212,6.7,3959154679,388,,3958998007,3,,3958998017,213,5.0,3958998013,141,32.8,3958998009,56,Back,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782493,722,50,2,76,25,841zp0njrq63yv4fvw6lgf60q,1,69.2,64.5,2022-12-28T21:23:30.105Z,2022-12-29T03:22:23Z,3958998083,56,Center,3958998107,233,611,3958998085,286,,,,,,,,,,,,,,,,,bkehljspqbj6tz0peqjivkvai,Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782495,611,7,2,76,26,enzoyc121va61wtmjf4cm7p3d,0,30.8,35.5,2022-12-28T21:23:30.651Z,2022-12-29T03:22:29Z,3958998095,285,,3958998101,233,722,3959154753,178,,3958998093,56,Back,3959077949,385,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782525,723,1,2,76,29,841zp0njrq63yv4fvw6lgf60q,1,71.6,66.3,2022-12-28T21:23:33.624Z,2022-12-29T03:22:37Z,3959154789,178,,3958998279,140,87.1,3958998277,56,Center,3958998433,210,13,3958998283,212,16.5,3958998285,213,0.2,3958998281,141,70.0,,,,cxykkqaoe67ndqpwoq1t15ca2,C. Barron,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782527,724,13,2,76,31,841zp0njrq63yv4fvw6lgf60q,1,85.4,67,2022-12-28T21:23:35.220Z,2022-12-29T03:22:37Z,3958998435,84,,3958998349,20,,3958998445,103,30.6,3958998291,22,,3959154821,178,,3958998293,64,,3958998295,56,Center,3958998449,231,51.8,dnv51o5kbp3627cjdl5yxks7p,C. Ramírez,3958998439,55,,723,3958998447,230,3958998443,102,42.5,3958998437,29,,,,,,,98.5,,,,,,,,,,,,,,
2493782533,612,5,2,76,32,enzoyc121va61wtmjf4cm7p3d,1,-0.8,58,2022-12-28T21:23:36.685Z,2022-12-29T03:22:41Z,3958998323,346,,3958998321,56,Back,3958998325,233,725,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782529,725,5,2,76,32,841zp0njrq63yv4fvw6lgf60q,0,100.8,42,2022-12-28T21:23:36.685Z,2022-12-29T03:22:41Z,3958998305,346,,3958998341,233,612,3958998303,56,Center,,,,,,,,,,,,,,,,dnv51o5kbp3627cjdl5yxks7p,C. Ramírez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782663,726,18,2,76,58,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-12-28T21:24:02.337Z,2022-12-29T03:22:45Z,3958999075,55,727,3958999027,42,,3958999031,59,8,3958999029,44,Midfielder,,,,,,,,,,,,,cxykkqaoe67ndqpwoq1t15ca2,C. Barron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782667,727,19,2,76,58,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-12-28T21:24:02.338Z,2022-12-29T03:22:46Z,3958999055,44,Forward,3958999051,145,4,3958999079,293,0,3958999077,292,0,3958999057,55,726,3958999053,59,15,3958999047,42,,,,,7ie1bwuj4e18xy9bl6mszwt1,M. Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782769,613,1,2,77,15,enzoyc121va61wtmjf4cm7p3d,1,4.7,52.1,2022-12-28T21:24:19.700Z,2022-12-29T03:22:49Z,3958999571,212,60.5,3958999563,155,,3958999567,140,56.3,3958999575,1,,3958999569,141,91.8,3958999561,124,,3958999573,213,0.5,3958999565,56,Left,91m838lynz6db94q8ufcqk91x,S. Walker,3958999579,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782777,614,1,2,77,19,enzoyc121va61wtmjf4cm7p3d,1,56.3,91.8,2022-12-28T21:24:23.246Z,2022-12-29T03:22:55Z,3958999641,213,3.2,3958999635,140,41.9,3959154939,178,,3958999633,56,Back,3958999637,141,89.4,3959154941,21,,3958999639,212,15.2,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782795,615,1,2,77,20,enzoyc121va61wtmjf4cm7p3d,0,41.9,89.4,2022-12-28T21:24:24.312Z,2022-12-29T03:22:58Z,3958999753,141,65.7,3958999757,213,6.0,3958999747,155,,3959154963,178,,3958999749,56,Center,3958999759,1,,3958999751,140,88.8,3958999755,212,51.8,1wmfn9bky6owvj3jc4iftsxnu,B. Chrisene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782799,728,52,2,77,25,841zp0njrq63yv4fvw6lgf60q,1,14.9,28,2022-12-28T21:24:29.247Z,2022-12-29T03:23:03Z,3959078051,377,,3959154993,178,,,,,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493782841,729,1,2,77,27,841zp0njrq63yv4fvw6lgf60q,1,12.3,46.9,2022-12-28T21:24:32.088Z,2022-12-29T03:23:06Z,3959155007,178,,3958999997,123,,3959000007,213,1.1,3959000003,141,87.7,3958999999,56,Back,3959000005,212,31.6,3959000001,140,26.8,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
