id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2481923343,1013,1,2,82,20,dvnjvad3p09dugr79gktlrtll,1,89.2,0.1,2022-11-05T16:43:54.106Z,2022-11-06T00:26:29Z,3896490197,141,6.8,3896490193,56,Right,3896490203,213,2.9,3896490195,140,72.1,3897055239,178,,3896490201,212,18.5,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481923409,1014,1,2,82,22,dvnjvad3p09dugr79gktlrtll,1,82.5,5.4,2022-11-05T16:43:56.138Z,2022-11-06T00:26:28Z,3896490635,212,16.8,3896490631,140,74.5,3896490633,141,26.8,3897055343,178,,3896490629,56,Center,3896490637,213,2.1,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481923479,1015,1,2,82,24,dvnjvad3p09dugr79gktlrtll,0,83.1,21.2,2022-11-05T16:43:58.578Z,2022-11-06T00:14:14Z,3896490947,213,0.4,3896490943,141,31.9,3897055473,178,,3896490939,56,Center,3896490941,140,100.0,3896490945,212,20.1,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481923499,564,56,2,82,26,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-11-05T16:44:00.679Z,2022-11-06T00:26:27Z,3896491057,56,Back,,,,,,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481923523,565,5,2,82,27,4qdzzur2cuuridyb0jso8mksi,1,-0.8,67.1,2022-11-05T16:44:01.299Z,2022-11-05T18:58:55Z,3896491159,56,Back,3896491161,346,,3896491191,233,1016,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481923491,1016,5,2,82,27,dvnjvad3p09dugr79gktlrtll,0,100.8,32.9,2022-11-05T16:44:01.299Z,2022-11-05T18:58:55Z,3896491015,346,,3896491217,233,565,3896491013,56,Center,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481924391,566,1,2,82,57,4qdzzur2cuuridyb0jso8mksi,0,4.4,38.8,2022-11-05T16:44:31.243Z,2022-11-05T18:58:58Z,3896496003,1,,3896495999,213,6.2,3896495987,124,,3896495991,140,60.9,3896495989,56,Center,3896495993,141,33.7,3896495995,212,59.4,3896496009,74,,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481924489,1017,1,2,83,0,dvnjvad3p09dugr79gktlrtll,1,42.1,71.5,2022-11-05T16:44:34.329Z,2022-11-06T00:26:26Z,3896496527,212,12.8,3896496523,140,34.5,3896496519,3,,3896496525,141,86.3,3896496529,213,2.2,3897056187,388,,3896496521,56,Back,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481924499,1018,49,2,83,5,dvnjvad3p09dugr79gktlrtll,1,41.2,84.2,2022-11-05T16:44:39.127Z,2022-11-06T00:26:26Z,,,,,,,,,,,,,,,,,,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481924583,1019,1,2,83,5,dvnjvad3p09dugr79gktlrtll,1,41.2,84.3,2022-11-05T16:44:39.248Z,2022-11-06T00:26:26Z,3896497007,140,32.6,3896497003,56,Back,3896497013,213,2.8,3897056629,178,,3896497009,141,89.3,3896497011,212,9.6,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481924597,1020,3,2,83,6,dvnjvad3p09dugr79gktlrtll,0,37.9,92.1,2022-11-05T16:44:40.470Z,2022-11-06T00:26:25Z,3896497407,233,567,3896497071,56,Back,3897056879,178,,3896874487,465,,3896497411,286,,,,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481924629,567,7,2,83,6,4qdzzur2cuuridyb0jso8mksi,1,62.1,7.9,2022-11-05T16:44:40.648Z,2022-11-06T00:26:25Z,3896497349,233,1020,3896874687,385,,3896497245,56,Right,3896497241,167,,3897057065,178,,3896497251,285,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481924643,568,5,2,83,7,4qdzzur2cuuridyb0jso8mksi,0,66.8,-1.9,2022-11-05T16:44:41.785Z,2022-11-05T18:59:26Z,3896498251,233,1021,3896497301,347,,3896497299,56,Right,,,,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481924789,1021,5,2,83,7,dvnjvad3p09dugr79gktlrtll,1,33.2,101.9,2022-11-05T16:44:41.785Z,2022-11-05T18:59:25Z,3896498109,56,Back,3896498111,347,,3896498217,233,568,,,,,,,,,,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481924841,1022,1,2,83,11,dvnjvad3p09dugr79gktlrtll,1,39.6,100,2022-11-05T16:44:45.781Z,2022-11-06T00:26:25Z,3896498431,140,24.2,3896498429,56,Back,3896498653,189,,3896498427,107,,3896498435,212,18.8,3896498437,213,3.7,3896498433,141,87.7,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481924977,1023,1,2,83,16,dvnjvad3p09dugr79gktlrtll,1,26.2,83.6,2022-11-05T16:44:50.459Z,2022-11-06T00:26:24Z,3896499121,56,Back,3896499129,213,4.8,3896499123,140,28.0,3896499127,212,33.8,3897812189,1,,3896499125,141,33.9,3897057539,178,,,,,bm5w5xsbbflm26pdhmejwgvs9,M. Jenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481925019,1024,1,2,83,20,dvnjvad3p09dugr79gktlrtll,1,32.3,40.7,2022-11-05T16:44:54.071Z,2022-11-06T00:26:23Z,3896499361,212,23.3,3896499359,141,11.1,3896499355,56,Back,3896499363,213,5.2,3897057597,178,,3896499357,140,43.5,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481925063,1025,1,2,83,23,dvnjvad3p09dugr79gktlrtll,1,47.6,19.8,2022-11-05T16:44:57.118Z,2022-11-06T00:26:22Z,3896499575,141,45.8,3896499577,212,18.0,3896499573,140,50.7,3896499579,213,1.4,3896499571,56,Center,3897057797,178,,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481925143,1026,1,2,83,25,dvnjvad3p09dugr79gktlrtll,1,51.5,40.9,2022-11-05T16:44:59.115Z,2022-11-06T00:26:21Z,3896500069,213,1.2,3896500061,56,Left,3897057961,178,,3896500065,141,88.0,3896500067,212,35.0,3897812187,1,,3896500063,140,65.0,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481925209,1027,1,2,83,27,dvnjvad3p09dugr79gktlrtll,0,62.9,69,2022-11-05T16:45:01.097Z,2022-11-06T00:26:21Z,3896500489,140,83.4,3897058131,178,,3896500499,213,5.7,3896500487,56,Center,3896500495,212,25.5,3896500491,141,49.0,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482058237,811,67,2,83,29,4qdzzur2cuuridyb0jso8mksi,1,20.1,52.6,2022-11-05T16:45:03.082Z,2022-11-06T00:26:20Z,3897211621,233,1686,,,,,,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482058233,1686,67,2,83,29,dvnjvad3p09dugr79gktlrtll,0,79.9,47.4,2022-11-05T16:45:03.083Z,2022-11-06T00:26:20Z,3897211641,233,811,,,,,,,,,,,,,,,,,,,,,,96vt6e4xjci5gll0ogsnlfg89,K. Furuhashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481925221,569,8,2,83,29,4qdzzur2cuuridyb0jso8mksi,1,20.3,52.7,2022-11-05T16:45:03.101Z,2022-11-06T00:26:19Z,3896500557,56,Back,3896875705,384,,3897058239,178,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481925319,570,12,2,83,29,4qdzzur2cuuridyb0jso8mksi,1,16.9,50.7,2022-11-05T16:45:03.868Z,2022-11-06T00:14:05Z,3896500961,212,7.2,3896500955,56,Back,3896500959,141,61.2,3896500963,213,1.4,3897058379,178,,3896500957,140,17.9,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481925279,1028,61,2,83,31,dvnjvad3p09dugr79gktlrtll,0,83.1,39.9,2022-11-05T16:45:04.904Z,2022-11-06T00:14:00Z,3896500789,56,Center,3897058659,178,,,,,,,,,,,,,,,,,,,,czazwj4nt23bydpdi67i0wga2,L. Abada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481926401,571,12,2,83,31,4qdzzur2cuuridyb0jso8mksi,1,14.1,53.8,2022-11-05T16:45:05.725Z,2022-11-06T00:26:19Z,3896506685,140,35.7,3896506683,56,Back,3896506691,213,0.3,3896506687,141,64.0,3896506689,212,23.7,3897058747,178,,,,,,,,9o2dyl3cbm2ni3874doydh49h,R. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481925437,1029,1,2,83,34,dvnjvad3p09dugr79gktlrtll,1,66.5,38.9,2022-11-05T16:45:07.918Z,2022-11-06T00:26:19Z,3896501561,140,65.2,3896501559,56,Right,3896501565,212,20.4,3897058941,178,,3896501563,141,8.9,3896501567,213,4.6,,,,,,,cwmej1d313luxo30tav8ws3jd,A. Ralston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481925581,1030,1,2,83,36,dvnjvad3p09dugr79gktlrtll,1,70.9,12.9,2022-11-05T16:45:10.752Z,2022-11-06T00:26:18Z,3897812155,1,,3896502341,140,40.2,3896502335,155,,3896502347,213,2.9,3897059137,178,,3896502343,141,24.6,3896502339,56,Back,3896502345,212,33.2,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481925795,1031,1,2,83,42,dvnjvad3p09dugr79gktlrtll,1,45,24.6,2022-11-05T16:45:16.419Z,2022-11-06T00:26:18Z,3896503429,141,4.1,3897059285,178,,3896503437,213,5.6,3896503425,56,Right,3896503433,212,21.3,3896503427,140,60.4,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481925865,1032,1,2,83,47,dvnjvad3p09dugr79gktlrtll,1,66.1,9.1,2022-11-05T16:45:21.063Z,2022-11-06T00:26:17Z,3896503863,212,13.8,3896503857,56,Right,3896503867,213,2.5,3897059437,178,,3896503861,141,21.0,3896503859,140,55.4,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481925937,1033,1,2,83,50,dvnjvad3p09dugr79gktlrtll,1,61.6,22.3,2022-11-05T16:45:24.751Z,2022-11-06T00:26:16Z,3896504221,56,Right,3896504229,141,9.2,3896504231,212,13.8,3897059663,178,,3896504225,140,71.7,3896504235,213,5.6,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481925999,1034,1,2,83,53,dvnjvad3p09dugr79gktlrtll,1,75.7,8.7,2022-11-05T16:45:27.257Z,2022-11-06T00:26:14Z,3896504559,213,2.1,3896504551,56,Center,3896504555,141,26.7,3896504557,212,13.9,3897059819,178,,3896504553,140,69.5,,,,,,,czazwj4nt23bydpdi67i0wga2,L. Abada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481926087,1035,1,2,83,55,dvnjvad3p09dugr79gktlrtll,1,71.2,23.6,2022-11-05T16:45:29.513Z,2022-11-06T00:26:13Z,3896505011,56,Center,3897059951,178,,3896505019,213,1.5,3896505015,141,64.9,3896505013,140,73.3,3896505017,212,28.2,,,,,,,9hoygyx51dhic09hlnhlsjend,D. Turnbull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481926179,1036,1,2,83,58,dvnjvad3p09dugr79gktlrtll,1,72.2,59.9,2022-11-05T16:45:31.975Z,2022-11-06T00:26:13Z,3896505577,140,87.8,3896505581,212,23.7,3897060119,178,,3896505575,56,Left,3896505583,213,0.8,3896505579,141,85.0,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481926241,1037,1,2,84,2,dvnjvad3p09dugr79gktlrtll,1,82.9,77,2022-11-05T16:45:36.266Z,2022-11-06T00:13:56Z,3896505911,213,4.2,3896505901,56,Center,3896505909,212,11.1,3896505905,140,77.5,3897060233,178,,3896505907,141,62.9,,,,,,,26olsdd9erf8rahc8xfqz01xx,J. Forrest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481926291,1038,1,2,84,3,dvnjvad3p09dugr79gktlrtll,1,77.3,53.4,2022-11-05T16:45:37.146Z,2022-11-06T00:26:11Z,3896506123,56,Center,3896506127,141,67.5,3896506125,140,95.8,3896506131,213,0.5,3897060361,178,,3896506121,155,,3896506129,212,21.7,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481926419,1039,1,2,84,5,dvnjvad3p09dugr79gktlrtll,1,94.7,68.6,2022-11-05T16:45:39.561Z,2022-11-06T00:26:10Z,3896506769,56,Center,3896506771,140,90.5,3896509085,210,14,3896509087,154,,3896506775,212,9.0,3896506777,213,4.2,3896506773,141,57.0,3897060459,178,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481926431,1040,14,2,84,6,dvnjvad3p09dugr79gktlrtll,1,91.5,57.2,2022-11-05T16:45:40.365Z,2022-11-06T00:26:10Z,3896507915,15,,3896506843,17,,3896509117,29,,3896507919,328,,3896509127,103,38.0,3896506845,56,Center,3896509121,55,1039,3896509129,230,99.2,26olsdd9erf8rahc8xfqz01xx,J. Forrest,3896509131,231,55.4,3897060965,178,3896506841,22,,,,3896509119,154,3896509125,102,3896510307,73,,,,,54.9,,,,,,,,,,,,,,,,,,,
2481926629,572,12,2,84,8,4qdzzur2cuuridyb0jso8mksi,1,7.9,50.6,2022-11-05T16:45:42.436Z,2022-11-06T00:26:09Z,3896507955,140,28.4,3896507957,141,30.7,3896507953,56,Back,3896507959,212,25.4,3897061443,178,,3896507961,213,5.7,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481926595,1041,1,2,84,11,dvnjvad3p09dugr79gktlrtll,0,72.8,60,2022-11-05T16:45:45.036Z,2022-11-06T00:26:09Z,3896507713,141,100.0,3897061787,178,,3896507717,213,1.4,3896507715,212,28.4,3896507711,140,77.4,3896507709,56,Left,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927019,573,5,2,84,15,4qdzzur2cuuridyb0jso8mksi,1,22,-1.6,2022-11-05T16:45:49.060Z,2022-11-05T19:01:06Z,3896510093,347,,3896510145,233,1042,3896510089,56,Back,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481926603,1042,5,2,84,15,dvnjvad3p09dugr79gktlrtll,0,78,101.6,2022-11-05T16:45:49.060Z,2022-11-05T19:01:06Z,3896507761,347,,3896510161,233,573,3896507757,56,Left,,,,,,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927071,574,1,2,84,31,4qdzzur2cuuridyb0jso8mksi,1,22.7,0,2022-11-05T16:46:05.346Z,2022-11-06T00:26:08Z,3896510353,141,32.1,3896510357,213,2.2,3896510347,107,,3896510355,212,27.8,3896510351,140,7.8,3896510349,56,Back,3896510359,1,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927105,575,1,2,84,32,4qdzzur2cuuridyb0jso8mksi,0,7.5,41.2,2022-11-05T16:46:06.338Z,2022-11-06T00:26:08Z,3896510603,1,,3896510599,212,44.1,3896510591,155,,3896510597,141,45.8,3896510593,56,Back,3897062375,178,,3896510595,140,49.4,3896510601,213,0.1,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927037,1043,43,2,84,33,dvnjvad3p09dugr79gktlrtll,1,0,0,2022-11-05T16:46:07.218Z,2022-11-05T16:46:46Z,3896510189,212,24.9,3896515927,144,1,3896510239,189,0,3896510175,56,Center,3896510185,141,69.6,3896510191,213,5.2,3896510179,140,89.5,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927101,1044,44,2,84,34,dvnjvad3p09dugr79gktlrtll,1,49.8,61.2,2022-11-05T16:46:08.720Z,2022-11-06T00:26:08Z,3896510687,233,576,3896510567,56,Back,3896510569,285,,,,,,,,,,,,,,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927113,576,44,2,84,34,4qdzzur2cuuridyb0jso8mksi,0,50.2,38.8,2022-11-05T16:46:08.721Z,2022-11-06T00:26:07Z,3896510707,233,1044,3896510631,56,Center,3896510711,286,,,,,,,,,,,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927137,1045,1,2,84,34,dvnjvad3p09dugr79gktlrtll,1,48.9,60.7,2022-11-05T16:46:08.828Z,2022-11-06T00:26:07Z,3897062731,388,,3896510759,141,28.2,3896510751,56,Center,3896510767,213,5.1,3896510747,3,,3896510763,212,23.7,3896510755,140,57.1,,,,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927143,1046,49,2,84,37,dvnjvad3p09dugr79gktlrtll,1,59.8,39.7,2022-11-05T16:46:10.957Z,2022-11-06T00:26:06Z,,,,,,,,,,,,,,,,,,,,,,,,,czazwj4nt23bydpdi67i0wga2,L. Abada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927239,1047,1,2,84,37,dvnjvad3p09dugr79gktlrtll,1,55.2,36.7,2022-11-05T16:46:11.775Z,2022-11-06T00:26:06Z,3896511343,212,10.5,3897063053,178,,3896511337,56,Center,3896511345,213,1.8,3896511341,141,51.5,3896511339,140,52.5,,,,,,,czazwj4nt23bydpdi67i0wga2,L. Abada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927303,1048,1,2,84,41,dvnjvad3p09dugr79gktlrtll,1,54.1,64.4,2022-11-05T16:46:15.298Z,2022-11-06T00:26:05Z,3896511667,212,16.3,3896511643,56,Left,3896511653,140,52.6,3897063211,178,,3896511659,141,88.3,3896511671,213,1.7,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927391,1049,1,2,84,43,dvnjvad3p09dugr79gktlrtll,1,52.5,80.9,2022-11-05T16:46:17.185Z,2022-11-06T00:26:04Z,3896512167,212,12.9,3896512163,140,64.0,3896512165,141,87.5,3897063259,178,,3896512169,213,0.4,3896512161,56,Left,,,,,,,9fd3uggpu2opd1cuiwskjbhm1,G. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927521,1050,3,2,84,45,dvnjvad3p09dugr79gktlrtll,0,63.1,93.1,2022-11-05T16:46:19.639Z,2022-11-06T00:26:04Z,3896512947,56,Left,3896513095,233,577,3897063619,178,,3896883315,464,,3896512949,286,,,,,,,,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927443,577,7,2,84,45,4qdzzur2cuuridyb0jso8mksi,1,36.9,6.9,2022-11-05T16:46:19.737Z,2022-11-06T00:26:03Z,3896883591,384,,3896513071,233,1050,3897063747,178,,3896512479,285,,3896512451,56,Back,,,,,,,,,,eqx6gmp1f5ocxeosc97rcqqui,A. Meekison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927455,578,49,2,84,47,4qdzzur2cuuridyb0jso8mksi,1,33.5,13.2,2022-11-05T16:46:21.212Z,2022-11-06T00:26:03Z,,,,,,,,,,,,,,,,,,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927571,579,1,2,84,47,4qdzzur2cuuridyb0jso8mksi,1,32.5,13.6,2022-11-05T16:46:21.402Z,2022-11-06T00:26:03Z,3896513161,212,13.9,3896513159,141,23.3,3897064047,178,,3896513155,56,Back,3896513163,213,2.6,3896513157,140,20.8,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927579,580,4,2,84,51,4qdzzur2cuuridyb0jso8mksi,1,19.4,22.4,2022-11-05T16:46:25.084Z,2022-11-06T00:26:01Z,3896513207,152,,3896513205,56,Back,3896513567,233,1051,3896513211,285,,3896513201,13,,3896513209,265,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481927617,1051,4,2,84,51,dvnjvad3p09dugr79gktlrtll,0,80.6,77.6,2022-11-05T16:46:25.085Z,2022-11-06T00:26:01Z,3896513405,265,,3896513407,286,,3896513403,152,,3896513401,56,Center,3897064241,178,,3896513399,13,,3896513623,233,580,,,,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481928305,581,1,2,85,17,4qdzzur2cuuridyb0jso8mksi,0,16.5,27.3,2022-11-05T16:46:50.924Z,2022-11-06T00:26:00Z,3896517129,140,69.1,3896517121,5,,3896517131,141,20.6,3897064511,178,,3896517125,152,,3896517135,213,6.2,3896517137,1,,3896517133,212,55.4,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,3896517127,56,Right,3896517123,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481928283,1052,44,2,85,19,dvnjvad3p09dugr79gktlrtll,1,38.9,80.4,2022-11-05T16:46:53.849Z,2022-11-06T00:26:00Z,3896516993,285,,3896517555,233,582,3896516989,56,Back,,,,,,,,,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481928323,582,44,2,85,19,4qdzzur2cuuridyb0jso8mksi,0,61.1,19.6,2022-11-05T16:46:53.850Z,2022-11-06T00:26:00Z,3896517609,233,1052,3896517251,286,,3896517249,56,Right,,,,,,,,,,,,,,,,eqx6gmp1f5ocxeosc97rcqqui,A. Meekison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481928339,1053,1,2,85,20,dvnjvad3p09dugr79gktlrtll,0,38.8,78.5,2022-11-05T16:46:53.928Z,2022-11-06T00:25:59Z,3896517329,213,1.1,3896517321,56,Back,3896517327,212,17.0,3896517323,140,45.7,3897064853,388,,3896517325,141,100.0,3896517319,3,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481928547,583,5,2,85,22,4qdzzur2cuuridyb0jso8mksi,1,55.1,-1,2022-11-05T16:46:56.740Z,2022-11-05T19:02:03Z,3896518491,233,1054,3896518423,347,,3896518419,56,Right,,,,,,,,,,,,,,,,eqx6gmp1f5ocxeosc97rcqqui,A. Meekison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481928365,1054,5,2,85,22,dvnjvad3p09dugr79gktlrtll,0,44.9,101,2022-11-05T16:46:56.740Z,2022-11-05T19:02:03Z,3896517451,347,,3896517449,56,Back,3896518529,233,583,,,,,,,,,,,,,,,,ed81nbya8j93qvelqdk79ustm,R. Hatate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
