id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2440323779,617,12,2,72,13,4qdzzur2cuuridyb0jso8mksi,1,11.7,52.4,2022-07-30T15:27:14.414Z,2022-07-31T03:37:39Z,3675510855,15,,3675510833,213,4.4,3675510831,212,21.8,3675510825,56,Back,3677724267,388,,3675510827,140,6.0,3675510829,141,21.5,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440740473,1107,43,2,72,15,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-07-30T15:27:16.649Z,2022-07-31T06:21:31Z,3677865135,144,67,3677798293,233,1081,,,,,,,,,,,,,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440740471,1081,43,2,72,15,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-07-30T15:27:16.650Z,2022-07-31T06:21:32Z,3677865137,144,67,3677798303,233,1107,,,,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440323831,618,1,2,72,17,4qdzzur2cuuridyb0jso8mksi,0,4.4,11.4,2022-07-30T15:27:18.205Z,2022-07-31T03:37:44Z,3675511111,141,10.9,3677724373,178,,3675511115,213,6.1,3675511109,140,6.4,3675511107,56,Back,3675511113,212,2.1,3675511117,1,,3675511105,157,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440323807,535,61,2,72,17,enzoyc121va61wtmjf4cm7p3d,1,89.7,92.3,2022-07-30T15:27:18.290Z,2022-07-31T03:38:07Z,3675510989,56,Left,3677724943,178,,3677724939,15,,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440323815,536,5,2,72,17,enzoyc121va61wtmjf4cm7p3d,0,92.4,101.7,2022-07-30T15:27:18.595Z,2022-07-31T03:38:14Z,3675511029,347,,3675511027,56,Left,3675511639,233,619,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440323895,619,5,2,72,17,4qdzzur2cuuridyb0jso8mksi,1,7.6,-1.7,2022-07-30T15:27:18.595Z,2022-07-31T03:38:13Z,3675511427,56,Back,3675511429,347,,3675511551,233,536,,,,,,,,,,,,,,,,en7kanawhbmhl0736htwdnt9l,G. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440324411,620,1,2,72,40,4qdzzur2cuuridyb0jso8mksi,0,10.1,0,2022-07-30T15:27:41.028Z,2022-07-31T03:38:27Z,3675514241,1,,3675514233,140,35.1,3675514235,141,8.0,3675514231,56,Back,3675514239,213,0.2,3675514237,212,27.0,3675514229,107,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440324441,537,1,2,72,41,enzoyc121va61wtmjf4cm7p3d,0,69.2,92.9,2022-07-30T15:27:42.748Z,2022-07-31T03:38:35Z,3675514381,56,Left,3675514385,141,83.5,3677725915,388,,3675514383,140,63.6,3675514387,212,8.7,3675514389,213,4.0,3675514379,3,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440324569,621,1,2,72,43,4qdzzur2cuuridyb0jso8mksi,0,35,9.5,2022-07-30T15:27:44.889Z,2022-07-31T03:38:45Z,3675515067,212,49.5,3675515069,213,0.6,3677726145,178,,3675515065,141,49.0,3675515061,56,Center,3675515059,157,,3675515071,1,,3675515063,140,74.6,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440324585,538,49,2,72,49,enzoyc121va61wtmjf4cm7p3d,1,22.1,52.1,2022-07-30T15:27:50.248Z,2022-07-31T03:38:59Z,,,,,,,,,,,,,,,,,,,,,,,,,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440324671,539,1,2,72,49,enzoyc121va61wtmjf4cm7p3d,0,22.1,52.1,2022-07-30T15:27:50.252Z,2022-07-31T03:39:06Z,3675515625,140,53.4,3675515621,157,,3675515629,212,41.8,3675515627,141,14.1,3675515631,213,5.6,3677726671,178,,3675515633,1,,3675515623,56,Right,91m838lynz6db94q8ufcqk91x,S. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440740619,1130,43,2,72,52,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-07-30T15:27:53.255Z,2022-07-31T06:21:14Z,3677864893,144,67,3677799125,233,1095,,,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440740617,1095,43,2,72,52,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-07-30T15:27:53.256Z,2022-07-31T06:21:14Z,3677864891,144,67,3677799129,233,1130,,,,,,,,,,,,,,,,,,,6uvj9qt3kex5sx729zbe1rlyh,F. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440324723,623,61,2,72,53,4qdzzur2cuuridyb0jso8mksi,0,58.9,88,2022-07-30T15:27:54.270Z,2022-07-31T03:39:27Z,3675515919,56,Left,3677727335,21,,3677727337,178,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440324683,622,43,2,72,54,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-07-30T15:27:55.814Z,2022-07-30T15:27:58Z,3675515713,56,Left,3675516087,144,45,3675515715,285,0,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440324769,540,1,2,72,56,enzoyc121va61wtmjf4cm7p3d,1,47.1,26.1,2022-07-30T15:27:57.189Z,2022-07-31T03:39:35Z,3677727587,178,,3675516193,212,9.9,3675516187,56,Back,3675516189,140,41.8,3675516191,141,38.2,3675516195,213,2.2,,,,,,,6uvj9qt3kex5sx729zbe1rlyh,F. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440324831,541,1,2,72,57,enzoyc121va61wtmjf4cm7p3d,1,41.8,38.2,2022-07-30T15:27:58.118Z,2022-07-31T03:39:41Z,3675516527,212,24.2,3675516529,213,4.2,3677727723,178,,3675516525,141,7.0,3675516521,56,Back,3675516523,140,30.8,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440324999,542,1,2,73,1,enzoyc121va61wtmjf4cm7p3d,1,33.8,5.2,2022-07-30T15:28:02.956Z,2022-07-31T03:39:46Z,3677727807,178,,3675517397,140,46.4,3675517399,141,1.0,3675517403,213,6.1,3675517401,212,13.5,3675517395,56,Back,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440325187,543,1,2,73,5,enzoyc121va61wtmjf4cm7p3d,1,45.8,2.6,2022-07-30T15:28:06.598Z,2022-07-31T03:40:03Z,3677728349,178,,3675518381,56,Back,3675518385,141,73.5,3675518391,213,1.8,3675518395,1,,3675518383,140,34.1,3675518387,212,49.8,3675518379,196,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440325265,544,1,2,73,12,enzoyc121va61wtmjf4cm7p3d,1,45.7,62.7,2022-07-30T15:28:13.221Z,2022-07-31T03:40:07Z,3675518787,213,4.5,3675518779,56,Back,3677728427,178,,3675518785,212,17.6,3675518781,140,41.5,3675518783,141,37.7,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440325337,545,1,2,73,14,enzoyc121va61wtmjf4cm7p3d,1,44.6,35.2,2022-07-30T15:28:15.771Z,2022-07-31T03:40:13Z,3675519167,140,63.3,3675519169,141,1.9,3677728571,178,,3675519165,56,Right,3675519175,213,5.4,3675519171,212,30.0,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440325451,546,1,2,73,17,enzoyc121va61wtmjf4cm7p3d,0,64.7,3.5,2022-07-30T15:28:18.413Z,2022-07-31T03:40:18Z,3675519753,141,13.8,3675519745,56,Right,3677728689,178,,3675519761,213,0.2,3675519749,140,92.6,3675519757,212,30.1,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440325579,624,12,2,73,20,4qdzzur2cuuridyb0jso8mksi,1,9.7,87.2,2022-07-30T15:28:21.310Z,2022-07-31T03:40:29Z,3675520367,141,100.0,3675520369,212,12.8,3675520451,167,,3677729079,178,,3675520365,140,17.2,3675520371,213,0.9,3675520363,56,Back,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440325697,547,5,2,73,20,enzoyc121va61wtmjf4cm7p3d,1,86.2,-2,2022-07-30T15:28:21.791Z,2022-07-31T03:40:46Z,3675520995,347,,3675520993,56,Right,3675521039,233,625,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440325587,625,5,2,73,20,4qdzzur2cuuridyb0jso8mksi,0,13.8,102,2022-07-30T15:28:21.791Z,2022-07-31T03:40:47Z,3675520415,56,Back,3675521097,233,547,3675520417,347,,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440325757,548,1,2,73,28,enzoyc121va61wtmjf4cm7p3d,1,87.3,0,2022-07-30T15:28:29.602Z,2022-07-31T03:40:59Z,3675521349,107,,3675521357,141,5.0,3675521359,212,18.9,3675521361,213,2.9,3675521355,140,69.8,3675521353,56,Right,,,,,,,6uvj9qt3kex5sx729zbe1rlyh,F. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440325813,549,1,2,73,31,enzoyc121va61wtmjf4cm7p3d,1,73.8,5,2022-07-30T15:28:32.884Z,2022-07-31T03:41:07Z,3675521649,56,Center,3675521659,212,18.2,3677730001,178,,3675521661,213,1.0,3675521651,140,83.3,3675521655,141,27.4,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440325893,550,1,2,73,33,enzoyc121va61wtmjf4cm7p3d,1,83.3,30.7,2022-07-30T15:28:34.902Z,2022-07-31T03:41:25Z,3675522071,56,Center,3675522075,141,45.4,3675524889,154,,3675524887,210,13,3675522073,140,78.6,3675522079,213,2.0,3675522077,212,11.1,3677730099,178,,8q0nnrx7ru205zepoqv7lm579,R. McKenzie,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2440325899,551,13,2,73,35,enzoyc121va61wtmjf4cm7p3d,1,79.6,45.2,2022-07-30T15:28:36.441Z,2022-07-31T03:41:25Z,3675763299,215,,3675522123,18,,3675524939,103,61.1,3675524937,102,49.9,3675524943,230,98.2,3675524931,154,,3675524947,231,48.9,3675522125,56,Center,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,3675522121,22,,3675522505,20,,3675524927,74,3675524929,29,,3675524941,328,,,,3675524933,55,550,3677730363,178,3675524925,120,,,,,,,,,,,,
2440325907,552,5,2,73,36,enzoyc121va61wtmjf4cm7p3d,0,101.1,57.4,2022-07-30T15:28:37.501Z,2022-07-31T03:41:45Z,3675522181,56,Center,3675522693,233,626,3675522183,346,,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440325977,626,5,2,73,36,4qdzzur2cuuridyb0jso8mksi,1,-1.1,42.6,2022-07-30T15:28:37.501Z,2022-07-31T03:41:44Z,3675522625,56,Back,3675522627,346,,3675522665,233,552,,,,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327017,627,18,2,74,22,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-07-30T15:29:23.926Z,2022-07-31T03:42:00Z,3675528467,55,628,3675528375,59,32,3675528371,42,,3675528373,44,Forward,,,,,,,,,,,,,7yq6f41dcfzqz40hblj3j9905,T. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327027,628,19,2,74,22,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-07-30T15:29:23.927Z,2022-07-31T03:42:01Z,3675528427,145,11,3675528429,59,6,3675848095,292,0,3675528423,42,,3675528433,55,627,3675528431,44,Defender,3675848097,293,0,,,,6n8gmwjc9frk90mzpnf9xlkyy,R. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327395,629,1,2,74,32,4qdzzur2cuuridyb0jso8mksi,0,4.3,50.7,2022-07-30T15:29:33.602Z,2022-07-31T03:42:08Z,3675530427,141,63.3,3675530429,212,68.0,3675530423,56,Center,3675530433,1,,3675530435,74,,3675530431,213,0.1,3675530421,124,,3675530425,140,68.5,btdn91fhcdkiq2u93gqw32n6d,M. Birighitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327423,553,1,2,74,36,enzoyc121va61wtmjf4cm7p3d,1,33.7,36.3,2022-07-30T15:29:37.326Z,2022-07-31T03:42:15Z,3675530581,140,49.2,3675530585,212,17.0,3675530583,141,29.1,3677731737,388,,3675530587,213,6.0,3675530577,3,,3675530579,56,Back,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327449,555,1,2,74,37,enzoyc121va61wtmjf4cm7p3d,0,49.2,29.1,2022-07-30T15:29:38.807Z,2022-07-31T03:42:39Z,3675530727,141,35.7,3675530729,212,8.9,3677732421,178,,3675530723,56,Back,3675530725,140,41.9,3675530731,213,2.6,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327427,554,49,2,74,37,enzoyc121va61wtmjf4cm7p3d,1,49.2,29.1,2022-07-30T15:29:38.818Z,2022-07-31T03:42:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327467,630,8,2,74,38,4qdzzur2cuuridyb0jso8mksi,1,57.2,66.6,2022-07-30T15:29:39.628Z,2022-07-31T03:42:47Z,3675530819,56,Center,3676783065,384,,3677732547,178,,,,,,,,,,,,,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327523,631,49,2,74,40,4qdzzur2cuuridyb0jso8mksi,1,62.9,51.5,2022-07-30T15:29:41.676Z,2022-07-31T03:42:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327661,632,1,2,74,41,4qdzzur2cuuridyb0jso8mksi,0,62.9,51.5,2022-07-30T15:29:42.458Z,2022-07-31T03:43:05Z,3677733069,178,,3675531729,140,75.3,3675531727,56,Right,3675531733,212,29.9,3675531735,213,5.2,3675531731,141,11.9,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440741189,1170,43,2,74,45,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-07-30T15:29:46.063Z,2022-07-31T06:21:45Z,3677802283,233,1186,3677865337,144,67,,,,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440741187,1186,43,2,74,45,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-07-30T15:29:46.064Z,2022-07-31T06:21:45Z,3677865335,144,67,3677802291,233,1170,,,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327629,556,49,2,74,46,enzoyc121va61wtmjf4cm7p3d,1,23.5,93.6,2022-07-30T15:29:47.564Z,2022-07-31T03:43:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327731,557,1,2,74,48,enzoyc121va61wtmjf4cm7p3d,1,14.4,91.7,2022-07-30T15:29:49.338Z,2022-07-31T03:43:24Z,3677733555,178,,3675532103,212,14.4,3675532101,141,75.9,3675532105,213,5.4,3675532097,56,Back,3675532099,140,23.6,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327767,558,1,2,74,49,enzoyc121va61wtmjf4cm7p3d,0,23.6,75.9,2022-07-30T15:29:50.194Z,2022-07-31T03:43:33Z,3675532311,56,Back,3675532315,141,87.1,3675532313,140,23.5,3677733837,178,,3675532319,213,1.6,3675532317,212,7.6,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440741223,1187,43,2,74,50,4qdzzur2cuuridyb0jso8mksi,1,0,0,2022-07-30T15:29:51.204Z,2022-07-31T06:21:54Z,3677802527,233,1178,3677865509,144,67,,,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440741221,1178,43,2,74,50,enzoyc121va61wtmjf4cm7p3d,1,0,0,2022-07-30T15:29:51.205Z,2022-07-31T06:21:54Z,3677865501,144,67,3677802537,233,1187,,,,,,,,,,,,,,,,,,,3svpmpx5tb4ekuewkh79l2up5,K. McInroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327825,633,49,2,74,50,4qdzzur2cuuridyb0jso8mksi,1,67.9,11.7,2022-07-30T15:29:51.409Z,2022-07-31T03:43:39Z,,,,,,,,,,,,,,,,,,,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327851,634,1,2,74,50,4qdzzur2cuuridyb0jso8mksi,1,67.9,11.7,2022-07-30T15:29:51.426Z,2022-07-31T03:43:52Z,3677734373,178,,3675532749,213,2.0,3675532747,212,9.5,3675532745,141,24.4,3675532741,56,Center,3675532743,140,64.2,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327881,635,1,2,74,52,4qdzzur2cuuridyb0jso8mksi,1,64.2,24.4,2022-07-30T15:29:53.199Z,2022-07-31T03:44:02Z,3675532945,212,11.1,3675532941,140,56.5,3675532943,141,35.5,3677734581,178,,3675532947,213,2.4,3675532937,56,Center,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327931,636,1,2,74,54,4qdzzur2cuuridyb0jso8mksi,1,56.5,35.5,2022-07-30T15:29:55.073Z,2022-07-31T03:44:09Z,3675533289,212,10.8,3675533287,141,21.9,3677734667,178,,3675533285,140,61.8,3675533283,56,Center,3675533291,213,5.3,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440327977,637,1,2,74,56,4qdzzur2cuuridyb0jso8mksi,1,61.8,21.9,2022-07-30T15:29:57.808Z,2022-07-31T03:44:31Z,3675533499,212,15.5,3675533501,213,5.3,3675533489,56,Right,3675533491,140,70.5,3677735221,178,,3675533493,141,3.5,,,,,,,2t4k430xmiekwb5khdwtg14h5,D. Levitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440328019,638,1,2,74,57,4qdzzur2cuuridyb0jso8mksi,0,70.5,3.5,2022-07-30T15:29:58.532Z,2022-07-31T03:44:37Z,3675533741,213,1.8,3675533733,141,33.1,3675533731,140,66.4,3677735425,178,,3675533729,56,Center,3675533737,212,20.6,,,,,,,a5fpw5f7bvu01i8drfir8ugut,L. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440328035,559,49,2,74,59,enzoyc121va61wtmjf4cm7p3d,1,28.7,69.1,2022-07-30T15:30:00.380Z,2022-07-31T03:00:24Z,,,,,,,,,,,,,,,,,,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440328061,560,1,2,74,59,enzoyc121va61wtmjf4cm7p3d,1,28.7,69.1,2022-07-30T15:30:00.721Z,2022-07-31T03:00:18Z,3675533955,140,19.3,3675533953,56,Back,3677660819,178,,3675533959,212,9.9,3675533957,141,68.1,3675533961,213,3.2,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440328141,561,1,2,75,0,enzoyc121va61wtmjf4cm7p3d,1,19.3,68.1,2022-07-30T15:30:01.579Z,2022-07-31T02:59:36Z,3675534435,141,71.5,3675534433,140,34.1,3675534441,213,0.1,3675534437,212,15.7,3675534429,56,Back,3677661075,178,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440328209,562,1,2,75,3,enzoyc121va61wtmjf4cm7p3d,1,38.9,68.7,2022-07-30T15:30:04.659Z,2022-07-31T03:00:35Z,3675534839,213,4.7,3675534837,212,23.8,3677662089,178,,3675534835,141,33.7,3675534831,56,Back,3675534833,140,37.6,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440328327,563,1,2,75,6,enzoyc121va61wtmjf4cm7p3d,1,37.6,33.7,2022-07-30T15:30:07.378Z,2022-07-31T03:00:41Z,3675535525,56,Right,3675535531,212,28.2,3675535533,213,5.5,3675535527,140,55.7,3675535529,141,3.1,3677662231,178,,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440328361,564,1,2,75,12,enzoyc121va61wtmjf4cm7p3d,1,70.9,10.1,2022-07-30T15:30:13.039Z,2022-07-31T03:00:50Z,3675535783,213,5.1,3675535775,141,2.0,3675535765,56,Right,3675535779,212,6.1,3677662289,178,,3675535769,140,73.3,,,,,,,6uvj9qt3kex5sx729zbe1rlyh,F. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440328467,565,1,2,75,13,enzoyc121va61wtmjf4cm7p3d,1,74,2.2,2022-07-30T15:30:14.688Z,2022-07-31T03:00:58Z,3675536391,213,6.2,3675536385,140,81.2,3677662399,178,,3675536379,56,Right,3675536387,141,1.4,3675536389,212,7.6,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440328481,566,1,2,75,18,enzoyc121va61wtmjf4cm7p3d,0,85,8.2,2022-07-30T15:30:19.069Z,2022-07-31T03:01:08Z,3676785743,386,,3675536493,213,1.2,3675536657,236,,3675536659,233,639,3675536663,286,,3676785739,225,,3675536479,155,,3675536477,2,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,3675536491,212,4.5,3675536485,140,86.7,3675536481,56,3677662525,178,,3676785745,72,Right,,,3675536489,141,14.3,,,,,,,,,,,,,,,,
2440328509,639,12,2,75,18,4qdzzur2cuuridyb0jso8mksi,1,21.4,84.7,2022-07-30T15:30:19.229Z,2022-07-31T03:01:20Z,3675536643,56,Back,3677662751,178,,3675536641,185,,3675536723,233,566,,,,,,,,,,,,,629dgygro5n41ce8ulov5wwl,S. McMann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440328709,567,1,2,75,22,enzoyc121va61wtmjf4cm7p3d,1,76.8,4.9,2022-07-30T15:30:23.511Z,2022-07-31T03:01:40Z,3675537695,140,86.5,3677663179,178,,3675537693,56,Right,3675537701,213,6.1,3675537699,212,10.4,3675537697,141,2.0,,,,,,,9z0xcc7yot7royqle0nn6fdn9,D. Armstrong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440328875,568,1,2,75,28,enzoyc121va61wtmjf4cm7p3d,1,88.1,4.6,2022-07-30T15:30:29.411Z,2022-07-31T03:01:51Z,3675538717,213,2.8,3677663363,178,,3675538713,141,9.8,3675538709,56,Right,3675538715,212,10.3,3675538711,140,78.9,,,,,,,6uvj9qt3kex5sx729zbe1rlyh,F. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440328879,569,3,2,75,33,enzoyc121va61wtmjf4cm7p3d,0,77.5,3.8,2022-07-30T15:30:34.953Z,2022-07-31T03:02:08Z,3675538727,56,Right,3675538729,286,,3677663617,178,,3675540621,233,640,3676786647,465,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440329045,640,7,2,75,34,4qdzzur2cuuridyb0jso8mksi,1,22.5,96.2,2022-07-30T15:30:35.061Z,2022-07-31T03:02:15Z,3675539577,167,,3675539579,56,Back,3676786747,385,,3675540571,233,569,3677663807,178,,3675539581,285,,,,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
