id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,qualifier/14/value,keyPass,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2461219789,511,12,2,71,45,841zp0njrq63yv4fvw6lgf60q,1,11,23.9,2022-09-17T15:35:00.712Z,2022-09-17T21:02:04Z,3786703597,212,17.7,3786703593,140,27.9,3786703595,141,23.7,3788168043,178,,3786703591,56,Back,3786703599,213,6.3,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461219823,677,1,2,71,48,c9ky1957qli8v2lylfga7io8b,1,77.3,71.4,2022-09-17T15:35:03.848Z,2022-09-17T21:02:11Z,3788168245,178,,3786703809,140,70.4,3786703811,141,21.6,3786703805,155,,3786703815,213,4.5,3786703813,212,34.6,3786703817,1,,3786703807,56,Center,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461219927,678,1,2,71,53,c9ky1957qli8v2lylfga7io8b,1,72.5,23.9,2022-09-17T15:35:08.748Z,2022-09-17T21:02:20Z,3786704405,56,Right,3786704407,140,89.4,3786704413,213,5.9,3786704409,141,12.0,3786704411,212,19.5,3788168509,178,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461219973,679,1,2,71,56,c9ky1957qli8v2lylfga7io8b,1,87.4,11.3,2022-09-17T15:35:11.712Z,2022-09-17T21:02:24Z,3786704705,212,24.2,3786704699,56,Center,3786704703,141,28.0,3786704707,213,2.7,3786704701,140,67.0,3788168593,178,,,,,,,,cugnsf9b6g823srxuux5jnofe,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461220041,680,1,2,71,59,c9ky1957qli8v2lylfga7io8b,1,65.6,29.4,2022-09-17T15:35:14.938Z,2022-09-17T21:02:27Z,3786705085,141,39.2,3786705087,212,7.1,3786705083,140,67.8,3786705089,213,1.2,3786705081,56,Center,3788168675,178,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461220117,681,1,2,72,2,c9ky1957qli8v2lylfga7io8b,1,68.6,37.6,2022-09-17T15:35:17.614Z,2022-09-17T21:02:29Z,3786705487,140,78.9,3786705485,56,Right,3786705493,213,5.4,3786705491,212,17.2,3786705489,141,18.0,3788168747,178,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461220247,682,1,2,72,4,c9ky1957qli8v2lylfga7io8b,1,78.9,18,2022-09-17T15:35:19.703Z,2022-09-17T21:02:32Z,3786706221,141,57.8,3788168801,178,,3786706215,155,,3786706213,2,,3786706219,140,90.0,3787467503,224,,3787467505,20,,3786706225,213,1.2,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,3786706223,212,29.5,3786706217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461220269,683,44,2,72,6,c9ky1957qli8v2lylfga7io8b,1,91.3,58.4,2022-09-17T15:35:21.841Z,2022-09-18T06:19:51Z,3786706297,56,Center,3786706299,286,,3786706687,233,512,,,,,,,,,,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461220255,512,44,2,72,6,841zp0njrq63yv4fvw6lgf60q,0,8.7,41.6,2022-09-17T15:35:21.842Z,2022-09-17T21:02:46Z,3786706581,233,683,3786706257,285,,3786706253,56,Back,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461222297,685,1,2,72,6,c9ky1957qli8v2lylfga7io8b,1,91.6,58.8,2022-09-17T15:35:21.975Z,2022-09-18T06:19:52Z,3786721129,210,16,3786721135,22,,3788169485,388,,3786717515,213,5.4,3786717505,141,50.6,3786717501,140,95.7,3786717497,56,Center,3786717493,3,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,3786717509,212,7.0,3786721131,154,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461220335,684,16,2,72,8,c9ky1957qli8v2lylfga7io8b,1,95.6,51,2022-09-17T15:35:23.445Z,2022-09-17T21:03:37Z,3787470273,395,2.0,3786721349,55,685,3786710111,16,,3786710107,20,,3786721357,103,6.3,3786706721,56,Center,3786721363,230,97.8,3786721355,102,53.6,cugnsf9b6g823srxuux5jnofe,J. Campbell,3786721343,29,,3786710115,374,2022-09-17 16:35:22.916,3787470275,396,3786721359,214,3786721341,76,,,,3786710119,375,72:07.811,3786721361,328,3786706717,22,,3786721365,231,3786721345,154,,3788170531,178,,,,,48.7,,,,,,50.4
2461220289,513,43,2,72,9,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-09-17T15:35:24.811Z,2022-09-17T15:36:53Z,3786706481,15,0,3786706397,56,Back,3786706413,212,6.8,3786706417,213,2.0,3786706403,140,4.7,3786706407,141,50.1,3786722693,144,12,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461220345,514,43,2,72,11,841zp0njrq63yv4fvw6lgf60q,1,0,0,2022-09-17T15:35:26.521Z,2022-09-17T15:36:23Z,3786716923,144,51,3786706769,170,0,,,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461222337,515,1,2,73,8,841zp0njrq63yv4fvw6lgf60q,1,50.3,50.4,2022-09-17T15:36:23.229Z,2022-09-17T21:03:52Z,3788170953,178,,3786717745,212,19.5,3786717743,141,63.3,3786717747,213,2.7,3786717751,279,G,3786717741,140,33.7,3786717737,56,Back,,,,5frjqqf0jvbqw8ag00pktw8yy,V. Besuijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461222407,516,1,2,73,11,841zp0njrq63yv4fvw6lgf60q,1,33.7,65.1,2022-09-17T15:36:26.226Z,2022-09-17T21:03:58Z,3786718191,141,92.4,3786718185,56,Back,3786718189,140,45.5,3786718197,213,1.0,3786718193,212,22.3,3788171073,178,,,,,,,,4e49434kkv98sjq1byj8rnkh6,J. MacKenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461222475,517,1,2,73,14,841zp0njrq63yv4fvw6lgf60q,1,45.9,92.9,2022-09-17T15:36:29.775Z,2022-09-17T21:04:02Z,3788171161,178,,3786718531,56,Back,3786718539,212,12.4,3786718537,141,74.7,3786718535,140,45.9,3786718541,213,4.7,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461222579,518,1,2,73,16,841zp0njrq63yv4fvw6lgf60q,1,44.5,80,2022-09-17T15:36:31.543Z,2022-09-17T21:04:06Z,3786719145,140,47.2,3786719157,213,1.3,3786719143,56,Back,3786719153,212,10.3,3788171231,178,,3786719149,141,94.5,,,,,,,34f03siv3fwkjgxy0d036ncru,D. Polvara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461222865,519,1,2,73,19,841zp0njrq63yv4fvw6lgf60q,1,43.3,94.8,2022-09-17T15:36:34.177Z,2022-09-17T21:04:10Z,3786720737,140,13.3,3788171349,178,,3786720735,56,Back,3786720741,141,58.4,3786720747,212,40.1,3786720753,213,3.8,3786720757,1,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461223027,520,1,2,73,27,841zp0njrq63yv4fvw6lgf60q,0,22.5,45.1,2022-09-17T15:36:42.657Z,2022-09-17T21:04:20Z,3786721689,212,66.4,3786721681,155,,3786721691,213,5.8,3786721693,1,,3788171713,178,,3786721685,140,78.3,3786721683,56,Right,3786721687,141,0.0,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461223035,521,5,2,73,31,841zp0njrq63yv4fvw6lgf60q,0,77.3,-1.4,2022-09-17T15:36:46.864Z,2022-09-17T21:04:24Z,3786721749,347,,3786722361,233,686,3786721747,56,Right,,,,,,,,,,,,,,,,26hokry025pgjx5bn7ljlkatx,K. Roos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461223099,686,5,2,73,31,c9ky1957qli8v2lylfga7io8b,1,22.7,101.4,2022-09-17T15:36:46.864Z,2022-09-17T21:04:23Z,3786722055,347,,3786722329,233,521,3786722051,56,Back,,,,,,,,,,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461223385,687,1,2,73,38,c9ky1957qli8v2lylfga7io8b,1,18.1,100,2022-09-17T15:36:53.526Z,2022-09-17T21:04:28Z,3786723427,141,89.0,3786723423,140,13.0,3786723417,107,,3786723419,56,Back,3786723437,213,4.2,3786723429,212,10.3,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461223691,688,1,2,73,41,c9ky1957qli8v2lylfga7io8b,1,12.6,86.2,2022-09-17T15:36:56.599Z,2022-09-17T21:04:31Z,3786725095,141,42.5,3786725097,212,29.7,3786725093,140,13.8,3788172043,178,,3786725099,213,4.8,3786725091,56,Back,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461223803,689,1,2,73,49,c9ky1957qli8v2lylfga7io8b,1,34.3,39.2,2022-09-17T15:37:04.417Z,2022-09-17T21:04:35Z,3786725701,141,70.3,3786725697,140,32.9,3786725693,56,Back,3788172107,178,,3786725703,212,21.2,3786725705,213,1.6,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461223839,690,1,2,73,52,c9ky1957qli8v2lylfga7io8b,1,32.9,70.3,2022-09-17T15:37:07.511Z,2022-09-17T21:04:38Z,3786725871,141,78.4,3786725867,56,Center,3786725873,212,20.1,3788172173,178,,3786725875,213,0.3,3786725869,140,51.3,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461223901,691,1,2,73,53,c9ky1957qli8v2lylfga7io8b,1,46.4,78.5,2022-09-17T15:37:08.882Z,2022-09-17T21:04:41Z,3786726241,140,36.7,3786726239,56,Back,3788172283,178,,3786726245,212,12.6,3786726247,213,3.8,3786726243,141,67.5,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224003,692,1,2,73,56,c9ky1957qli8v2lylfga7io8b,1,38.8,67.2,2022-09-17T15:37:11.386Z,2022-09-17T21:04:43Z,3786726819,56,Back,3786726829,212,11.9,3786726821,140,35.3,3786726833,213,4.4,3786726823,141,50.6,3788172331,178,,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224071,693,1,2,73,59,c9ky1957qli8v2lylfga7io8b,1,40.9,57.8,2022-09-17T15:37:15.098Z,2022-09-17T21:04:46Z,3786727215,213,1.2,3786727213,212,12.6,3786727207,56,Back,3788172433,178,,3786727209,140,44.7,3786727211,141,75.4,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224199,694,1,2,74,2,c9ky1957qli8v2lylfga7io8b,1,44.3,75.3,2022-09-17T15:37:17.337Z,2022-09-17T21:04:49Z,3786727899,56,Left,3788172529,178,,3786727901,140,55.9,3786727905,212,14.2,3786727907,213,0.5,3786727903,141,86.0,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224331,695,1,2,74,5,c9ky1957qli8v2lylfga7io8b,1,59.8,88,2022-09-17T15:37:21.072Z,2022-09-17T21:04:52Z,3786728651,56,Left,3786728659,213,0.2,3786728649,155,,3788172629,178,,3786728657,212,23.1,3786728653,140,81.3,3786728655,141,95.3,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224385,696,1,2,74,10,c9ky1957qli8v2lylfga7io8b,1,81.3,95.3,2022-09-17T15:37:25.187Z,2022-09-17T21:05:14Z,3786728999,213,6.0,3788173101,178,,3786728991,56,Left,3786728995,141,89.3,3786728993,140,94.0,3786728997,212,13.9,,,,,,,9eglkkpww5oem5vdrmf8q2bu2,Jair Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224473,697,1,2,74,11,c9ky1957qli8v2lylfga7io8b,1,94,89.3,2022-09-17T15:37:26.895Z,2022-09-17T21:05:18Z,3786729487,56,Center,3788173203,178,,3786729493,212,20.1,3787471533,72,,3786729481,2,,3786729489,140,92.0,3786729485,155,,3787471531,224,,afowz5wysshf6f5mj5iz1t5h,J. Newell,3786729497,213,4.6,3786729491,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224557,698,1,2,74,14,c9ky1957qli8v2lylfga7io8b,0,92.4,63.1,2022-09-17T15:37:29.694Z,2022-09-17T21:05:26Z,3786729987,56,Center,3786729991,141,63.3,3788173475,178,,3786729995,213,3.1,3786729989,140,84.1,3786729993,212,8.7,,,,,,,3je3s65vdag4qctd9q0ku8z8q,M. Kukharevych,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461662905,890,67,2,74,16,841zp0njrq63yv4fvw6lgf60q,1,14.9,40.1,2022-09-17T15:37:31.313Z,2022-09-18T06:19:52Z,3789149709,233,1321,,,,,,,,,,,,,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461662903,1321,67,2,74,16,c9ky1957qli8v2lylfga7io8b,0,85.1,59.9,2022-09-17T15:37:31.314Z,2022-09-18T04:26:23Z,3789149743,233,890,,,,,,,,,,,,,,,,,,,,,,6qp481f9ke8vcrvu9gnsbq4lx,J. Doyle-Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224631,522,12,2,74,16,841zp0njrq63yv4fvw6lgf60q,1,11.6,43.4,2022-09-17T15:37:31.321Z,2022-09-18T06:19:52Z,3786730421,141,37.4,3788174951,178,,3786730429,213,5.5,3786730413,56,Back,3786730417,140,15.2,3786730427,212,5.6,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224603,699,61,2,74,16,c9ky1957qli8v2lylfga7io8b,1,82.6,68.4,2022-09-17T15:37:31.374Z,2022-09-17T21:06:17Z,3788175071,178,,3786730267,56,Center,,,,,,,,,,,,,,,,,,,6qp481f9ke8vcrvu9gnsbq4lx,J. Doyle-Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224637,523,49,2,74,18,841zp0njrq63yv4fvw6lgf60q,1,22.9,32.2,2022-09-17T15:37:33.274Z,2022-09-17T21:06:32Z,,,,,,,,,,,,,,,,,,,,,,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224763,524,1,2,74,18,841zp0njrq63yv4fvw6lgf60q,1,23.6,27.1,2022-09-17T15:37:33.304Z,2022-09-17T21:06:37Z,3786731145,155,,3786731155,213,5.7,3788175635,178,,3786731153,212,14.0,3786731147,56,Back,3786731149,140,34.5,3786731151,141,15.3,,,,1doiom8yk2hn6sn6orlcfypjp,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224809,525,3,2,74,21,841zp0njrq63yv4fvw6lgf60q,1,50.2,12.6,2022-09-17T15:37:37.020Z,2022-09-17T21:06:43Z,3786734467,233,700,3787472395,465,,3786731407,286,,3786731405,56,Right,3788175755,178,,,,,,,,,,,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224741,700,45,2,74,21,c9ky1957qli8v2lylfga7io8b,0,49.8,87.4,2022-09-17T15:37:37.020Z,2022-09-17T21:06:44Z,3786984739,233,525,3786731033,56,Back,3786731037,285,,,,,,,,,,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224965,526,1,2,74,28,841zp0njrq63yv4fvw6lgf60q,1,87.8,24,2022-09-17T15:37:43.215Z,2022-09-17T21:06:56Z,3788175839,178,,3786734075,154,,3786734073,210,13,3786732311,140,95.1,3786732319,212,20.4,3786732309,56,Center,3786732315,141,51.8,3786732323,213,1.2,16x7shxmsfll6pytg8b8v0dbe,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
2461224979,527,13,2,74,29,841zp0njrq63yv4fvw6lgf60q,1,95.1,51.8,2022-09-17T15:37:44.340Z,2022-09-17T21:06:56Z,3786734139,29,,3786732383,56,Center,3786734143,55,526,3786734153,214,,3786732891,23,,3786734137,84,,3786732895,20,,3786734157,230,98.2,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,3786734147,102,42.2,3786734149,103,15.3,3786734159,231,3788176033,178,3786734141,154,,,,3786732381,16,,,,,,,,,,,,,,,,,,51.1,,,,,,
2461224999,528,5,2,74,30,841zp0njrq63yv4fvw6lgf60q,0,100.5,41.4,2022-09-17T15:37:45.739Z,2022-09-17T21:07:01Z,3786732545,233,701,3786732479,346,,3786732475,56,Center,,,,,,,,,,,,,,,,8cpd4je0ku8wjumqeh3ruv10p,B. Miovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461224989,701,5,2,74,30,c9ky1957qli8v2lylfga7io8b,1,-0.5,58.6,2022-09-17T15:37:45.739Z,2022-09-17T21:07:01Z,3786732515,233,528,3786732431,56,Back,3786732433,346,,,,,,,,,,,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461225971,702,1,2,75,0,c9ky1957qli8v2lylfga7io8b,1,1.5,57.5,2022-09-17T15:38:15.626Z,2022-09-18T00:41:24Z,3786737875,124,,3786737895,237,,3786737877,56,Right,3786737885,212,79.0,3786737889,213,5.8,3786737881,141,4.3,3786737891,1,,3786737879,140,68.4,bu7u0edo60hpre8wkhgw79gwl,D. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461226017,703,1,2,75,2,c9ky1957qli8v2lylfga7io8b,1,75.9,4.4,2022-09-17T15:38:17.326Z,2022-09-18T00:41:25Z,3786738087,140,79.4,3786738085,56,Right,3786738097,213,1.1,3786738093,212,7.9,3788630025,178,,3786738089,141,14.7,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461226031,704,1,2,75,3,c9ky1957qli8v2lylfga7io8b,1,79.4,14.7,2022-09-17T15:38:18.156Z,2022-09-18T00:41:35Z,3786738167,141,10.4,3786738163,140,78.3,3786738171,212,3.1,3788630769,178,,3786738157,56,Right,3786738177,213,4.3,,,,,,,afowz5wysshf6f5mj5iz1t5h,J. Newell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461226153,705,1,2,75,5,c9ky1957qli8v2lylfga7io8b,1,78.3,10.4,2022-09-17T15:38:20.166Z,2022-09-18T00:41:58Z,3786738811,140,62.6,3786738809,56,Right,3786738813,141,10.1,3786738817,213,3.2,3786738815,212,16.5,3788632499,178,,,,,,,,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461226221,706,1,2,75,7,c9ky1957qli8v2lylfga7io8b,1,62.6,10.1,2022-09-17T15:38:22.497Z,2022-09-18T00:42:11Z,3786739185,212,19.3,3786739183,141,35.7,3786739187,213,2.0,3786739181,140,54.6,3786739179,56,Center,3788633395,178,,,,,,,,6qp481f9ke8vcrvu9gnsbq4lx,J. Doyle-Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461226237,707,1,2,75,10,c9ky1957qli8v2lylfga7io8b,1,54.6,35.7,2022-09-17T15:38:25.345Z,2022-09-18T00:42:17Z,3786739299,212,23.2,3786739301,213,1.3,3786739295,140,60.8,3788633931,178,,3786739297,141,68.4,3786739293,56,Center,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461226483,708,1,2,75,13,c9ky1957qli8v2lylfga7io8b,1,60.8,68.4,2022-09-17T15:38:28.441Z,2022-09-18T00:42:22Z,3788634293,178,,3786740637,56,Left,3786740641,140,77.9,3786740649,212,25.5,3786740653,213,0.8,3786740645,141,95.0,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461664015,896,83,2,75,20,841zp0njrq63yv4fvw6lgf60q,1,23.4,6,2022-09-17T15:38:35.955Z,2022-09-18T04:30:27Z,3789155185,399,421415,,,,,,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461226537,709,1,2,75,21,c9ky1957qli8v2lylfga7io8b,1,77.2,94.2,2022-09-17T15:38:36.357Z,2022-09-18T00:42:34Z,3786740895,140,83.5,3786740893,56,Left,3786740897,141,95.3,3788635257,178,,3786740899,212,6.7,3786740901,213,0.1,,,,,,,9eglkkpww5oem5vdrmf8q2bu2,Jair Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461226551,710,3,2,75,22,c9ky1957qli8v2lylfga7io8b,0,81.6,91.4,2022-09-17T15:38:38.038Z,2022-09-18T00:42:41Z,3786740959,286,,3787474555,464,,3786741481,233,529,3788635633,178,,3786740957,56,Left,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461226619,529,7,2,75,23,841zp0njrq63yv4fvw6lgf60q,1,18.4,8.6,2022-09-17T15:38:38.208Z,2022-09-18T00:42:47Z,3786741349,167,,3786741351,56,Back,3786741435,233,710,3787474631,383,,3788636069,178,,3786741353,285,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461226633,530,5,2,75,23,841zp0njrq63yv4fvw6lgf60q,0,19.4,-1.2,2022-09-17T15:38:38.578Z,2022-09-18T00:42:52Z,3786741401,56,Back,3786741741,233,711,3786741403,347,,,,,,,,,,,,,,,,,6o62deaqwdcrllc91hz09cct1,R. McCrorie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461226661,711,5,2,75,23,c9ky1957qli8v2lylfga7io8b,1,80.6,101.2,2022-09-17T15:38:38.578Z,2022-09-18T00:42:51Z,3786741551,56,Left,3786741553,347,,3786741689,233,530,,,,,,,,,,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461226761,712,1,2,75,26,c9ky1957qli8v2lylfga7io8b,1,80,100,2022-09-17T15:38:41.640Z,2022-09-18T00:42:58Z,3786742155,212,13.9,3786742147,107,,3786742157,213,3.4,3786742153,141,96.5,3786742149,56,Left,3786742151,140,67.1,,,,,,,5f1erzxtvzncvf1wtqnv3fgmh,M. Čabraja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461226869,713,1,2,75,29,c9ky1957qli8v2lylfga7io8b,1,58.8,93.6,2022-09-17T15:38:44.696Z,2022-09-18T00:43:01Z,3786742719,56,Center,3788637143,178,,3786742729,213,4.5,3786742725,141,53.9,3786742727,212,27.4,3786742723,140,54.4,,,,,,,e98evrjmtbjwjrmvlhu1hn36d,P. Hanlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461226927,714,1,2,75,31,c9ky1957qli8v2lylfga7io8b,1,54.4,53.9,2022-09-17T15:38:46.768Z,2022-09-18T00:43:08Z,3786743065,140,60.1,3786743071,213,0.9,3786743067,141,64.6,3786743063,56,Center,3788637435,178,,3786743069,212,9.4,,,,,,,87dk4hxfl302jn9iu3vr9pckp,R. Porteous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461227157,715,1,2,75,33,c9ky1957qli8v2lylfga7io8b,1,60.1,64.6,2022-09-17T15:38:48.360Z,2022-09-18T00:43:12Z,3786744325,213,4.7,3786744327,1,,3786744323,212,41.2,3786744315,56,Right,3788637669,178,,3786744319,140,59.0,3786744311,196,,3786744321,141,4.0,6qp481f9ke8vcrvu9gnsbq4lx,J. Doyle-Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
