id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/16/value
2530607443,730,3,1,2,22,87coxipr6ls77tnlba3eselx0,0,85.5,12.4,2023-04-08T14:03:28.520Z,2023-04-08T23:02:33Z,4174299229,233,769,4174183247,464,,4174183031,286,,4174183029,56,Right,,,,,,,,,,,,,djn7515ev4uzfcvizndtrvzkl,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530607473,769,7,1,2,22,ez46dadmx0virt38cgeq2n6pf,0,14.5,87.6,2023-04-08T14:03:28.521Z,2023-04-08T23:02:33Z,4174299223,233,730,4174183163,285,,4174183161,56,Back,4174183165,385,,,,,,,,,,,,,,56b1gs6obdcpx4j3c02bi4bqi,A. Montgomery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243403,36,1,1,2,24,87coxipr6ls77tnlba3eselx0,1,88.2,12.6,2023-04-08T14:03:30.597Z,2023-04-08T21:32:40Z,4172271615,210,13,4172270411,213,1.5,4172270407,141,45.1,4174183469,223,,4172270409,212,22.2,4172271617,154,,4172270403,56,Center,4172270399,2,,djn7515ev4uzfcvizndtrvzkl,J. Sims,1,4172270405,140,4172270401,155,,4174183471,72,,89.8,,,,,,,,,,,,,,,,,,,
2530243409,37,13,1,2,27,87coxipr6ls77tnlba3eselx0,1,87,48.4,2023-04-08T14:03:34.117Z,2023-04-08T21:32:40Z,4172270441,22,,4172271661,55,36,4172271671,147,56.0,4172271667,103,31.9,4172271659,154,,4172271673,230,99.3,4172271669,146,98.2,4172271657,29,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,4172270763,15,4172271675,231,50.5,4172270443,17,,,4172270767,328,4172271655,83,4172270445,56,Center,4172270769,153,4172271665,102,57.5,,,,,,,
2530243465,23,52,1,2,33,ez46dadmx0virt38cgeq2n6pf,1,1,47.3,2023-04-08T14:03:39.453Z,2023-04-08T21:32:48Z,4174183735,378,,,,,,,,,,,,,,,,,,,,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243693,24,1,1,2,45,ez46dadmx0virt38cgeq2n6pf,1,6.8,46.1,2023-04-08T14:03:52.206Z,2023-04-08T14:03:53Z,4172271963,212,29.4,4172271971,189,,4172271965,213,5.2,4172271955,123,,4172271961,141,8.5,4172271957,56,Back,4172271959,140,20.7,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243809,25,1,1,2,48,ez46dadmx0virt38cgeq2n6pf,1,46.4,6.8,2023-04-08T14:03:54.797Z,2023-04-08T14:03:59Z,4172272565,141,21.0,4172272569,212,31.2,4172272557,56,Right,4172272561,140,74.7,4172272573,213,0.3,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243817,26,4,1,2,52,ez46dadmx0virt38cgeq2n6pf,1,72.5,18.6,2023-04-08T14:03:58.853Z,2023-04-08T14:04:01Z,4172272597,265,,4172272741,233,38,4172272599,286,,4172272591,13,,4172272595,152,,4172272593,56,Right,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530243839,38,4,1,2,52,87coxipr6ls77tnlba3eselx0,0,27.5,81.4,2023-04-08T14:03:58.854Z,2023-04-08T14:04:01Z,4172272697,152,,4172272701,285,,4172272699,265,,4172272773,233,26,4172272693,13,,4172272695,56,Back,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530244411,27,1,1,3,27,ez46dadmx0virt38cgeq2n6pf,1,71.6,17.7,2023-04-08T14:04:33.797Z,2023-04-08T21:33:38Z,4174184147,20,,4172275605,140,91.0,4172275595,2,,4172277105,210,13,4172275603,56,Center,4172275611,213,0.9,4172275607,141,53.6,4172275597,5,,27exg4oaa7sym40hi0szdc05x,D. Wotherspoon,1,4172277107,154,4172275599,155,,4172275609,212,31.8,,4172275601,152,4174184145,224,,,,,,,,,,,,,,,
2530244419,28,13,1,3,32,ez46dadmx0virt38cgeq2n6pf,1,91,53.6,2023-04-08T14:04:38.581Z,2023-04-08T21:33:38Z,4172277127,73,,4172277131,154,,4172277129,29,,4172277141,230,99.3,4172275973,24,,4172277137,102,61.3,4172275975,15,,4172275657,56,Center,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,4172277139,103,4172277143,231,51.1,4172275979,328,,34.7,4172277133,55,4172275655,17,,,,,,,,,27,,,,,,
2530244435,29,5,1,3,33,ez46dadmx0virt38cgeq2n6pf,0,100.6,59,2023-04-08T14:04:40.142Z,2023-04-08T14:04:41Z,4172275741,346,,4172275843,233,39,4172275739,56,Center,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530244441,39,5,1,3,33,87coxipr6ls77tnlba3eselx0,1,-0.6,41,2023-04-08T14:04:40.142Z,2023-04-08T14:12:39Z,4172275823,233,29,4172275783,346,,4172275781,56,Back,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530244937,40,1,1,4,0,87coxipr6ls77tnlba3eselx0,0,4.7,45.7,2023-04-08T14:05:06.799Z,2023-04-08T14:05:08Z,4172278287,1,,4172278277,56,Center,4172278281,141,55.7,4172278289,74,,4172278271,124,,4172278279,140,64.2,4172278321,189,,4172278283,212,62.8,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,4172278285,213,4172278275,155,,,,,0.1,,,,,,,,,,,,,,,,,,,
2530245075,30,1,1,4,1,ez46dadmx0virt38cgeq2n6pf,0,25.9,17.3,2023-04-08T14:05:07.661Z,2023-04-08T21:33:51Z,4172278973,212,70.8,4172278975,213,0.4,4172278969,140,87.5,4172278967,56,Center,4172278971,141,59.6,4172278965,157,,4172278977,1,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530245023,41,52,1,4,6,87coxipr6ls77tnlba3eselx0,1,14,46,2023-04-08T14:05:12.470Z,2023-04-08T21:34:41Z,4174185819,377,,,,,,,,,,,,,,,,,,,,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530245061,42,80,1,4,7,87coxipr6ls77tnlba3eselx0,0,14.2,46.9,2023-04-08T14:05:13.814Z,2023-04-08T14:05:13Z,,,,,,,,,,,,,,,,,,,,,,,,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530245191,43,1,1,4,9,87coxipr6ls77tnlba3eselx0,1,18,45.4,2023-04-08T14:05:16.086Z,2023-04-08T14:05:22Z,4172279605,212,45.1,4172279595,157,,4172279603,141,32.5,4172279601,140,60.1,4172279609,1,,4172279599,56,Center,4172279607,213,6.1,4172279597,198,,4lp29rlldfr9f8jx6e6qqfgt1,R. Laidlaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530608103,731,44,1,4,12,87coxipr6ls77tnlba3eselx0,1,65.3,44.4,2023-04-08T14:05:18.228Z,2023-04-08T23:02:35Z,4174186349,286,,4174186347,56,Center,4174299313,233,770,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530608107,770,44,1,4,12,ez46dadmx0virt38cgeq2n6pf,0,34.7,55.6,2023-04-08T14:05:18.229Z,2023-04-08T23:02:35Z,4174299323,233,731,4174186359,285,,4174186357,56,Back,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530245199,44,1,1,4,13,87coxipr6ls77tnlba3eselx0,0,65.6,39.5,2023-04-08T14:05:19.742Z,2023-04-08T21:35:11Z,4172279657,140,79.5,4172279661,212,14.6,4172279663,213,0.0,4172279655,56,Center,4172279659,141,40.1,4172279653,3,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530245209,31,49,1,4,14,ez46dadmx0virt38cgeq2n6pf,1,22,62,2023-04-08T14:05:20.597Z,2023-04-08T21:35:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530245241,32,1,1,4,15,ez46dadmx0virt38cgeq2n6pf,1,22,62,2023-04-08T14:05:21.749Z,2023-04-08T14:05:23Z,4172279887,212,16.6,4172279883,140,8.7,4172279889,213,3.7,4172279881,56,Back,4172279885,141,48.8,,,,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530245363,33,1,1,4,17,ez46dadmx0virt38cgeq2n6pf,0,8.7,48.8,2023-04-08T14:05:23.541Z,2023-04-08T14:05:30Z,4172280443,155,,4172280451,212,42.8,4172280445,56,Back,4172280455,1,,4172280453,213,5.3,4172280449,141,0.0,4172280447,140,32.7,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530245371,34,5,1,4,21,ez46dadmx0virt38cgeq2n6pf,0,32,-1.7,2023-04-08T14:05:27.974Z,2023-04-08T14:12:40Z,4172280483,347,,4172280481,56,Back,4172282237,233,45,,,,,,,,,,,,,,,,3vt38r8n9081i3a4dj89lx905,R. Matthews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530245735,45,5,1,4,21,87coxipr6ls77tnlba3eselx0,1,68,101.7,2023-04-08T14:05:27.974Z,2023-04-08T14:05:47Z,4172282167,56,Left,4172282183,233,34,4172282169,347,,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530245861,46,1,1,4,40,87coxipr6ls77tnlba3eselx0,1,66.8,100,2023-04-08T14:05:46.877Z,2023-04-08T14:05:53Z,4172282859,140,90.4,4172282867,1,,4172282861,141,88.9,4172282857,56,Left,4172282855,107,,4172282863,212,26.3,4172282865,213,5.9,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530245903,47,1,1,4,47,87coxipr6ls77tnlba3eselx0,1,93.3,92.3,2023-04-08T14:05:53.462Z,2023-04-08T14:05:55Z,4172283069,141,94.1,4172283073,213,3.1,4172283067,140,78.2,4172283065,56,Left,4172283071,212,15.9,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530245921,48,1,1,4,48,87coxipr6ls77tnlba3eselx0,0,78.2,94.1,2023-04-08T14:05:54.654Z,2023-04-08T21:35:34Z,4172283173,56,Center,4172283169,2,,4172283175,140,86.9,4174186729,224,,4174186731,20,,4172283177,141,68.8,4172283181,213,5.2,4172283179,212,19.5,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,4172283171,155,,,,,,,,,,,,,,,,,,,,,,,,,,
2530246021,35,12,1,4,49,ez46dadmx0virt38cgeq2n6pf,1,12.4,35.5,2023-04-08T14:05:55.478Z,2023-04-08T21:35:40Z,4172283585,56,Back,4172283589,141,44.9,4172283593,213,0.6,4172283591,212,11.6,4172283587,140,21.6,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530246017,49,50,1,4,53,87coxipr6ls77tnlba3eselx0,1,86.5,45.6,2023-04-08T14:06:00.174Z,2023-04-08T14:06:02Z,4172283575,286,,4172283573,56,Center,4172283823,233,36,,,,,,,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530246055,36,7,1,4,53,ez46dadmx0virt38cgeq2n6pf,0,13.5,54.4,2023-04-08T14:06:00.175Z,2023-04-08T21:35:47Z,4172283755,285,,4172283753,56,Back,4174187023,385,,4172283799,233,49,,,,,,,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530246161,50,1,1,4,55,87coxipr6ls77tnlba3eselx0,1,80.2,37.7,2023-04-08T14:06:01.990Z,2023-04-08T14:06:06Z,4172284247,56,Center,4172284249,140,88.4,4172284255,212,8.9,4172284257,213,6.0,4172284251,141,34.5,,,,,,,,,,djn7515ev4uzfcvizndtrvzkl,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530246183,51,1,1,4,59,87coxipr6ls77tnlba3eselx0,0,92.4,23.7,2023-04-08T14:06:06.118Z,2023-04-08T14:06:06Z,4172284327,141,38.9,4172284319,56,Center,4172284333,212,11.0,4172284335,213,1.2,4172284323,140,96.1,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530246247,37,12,1,5,0,ez46dadmx0virt38cgeq2n6pf,1,3.8,58.4,2023-04-08T14:06:07.077Z,2023-04-08T14:06:09Z,4172284623,141,74.2,4172284621,140,30.5,4172284625,212,30.0,4172284627,213,0.4,4172284619,56,Back,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530246319,52,1,1,5,4,87coxipr6ls77tnlba3eselx0,1,73.7,32.7,2023-04-08T14:06:10.246Z,2023-04-08T14:06:12Z,4172284987,56,Center,4172284995,213,6.0,4172284991,141,27.0,4172284989,140,85.4,4172284993,212,12.9,,,,,,,,,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530246365,53,1,1,5,6,87coxipr6ls77tnlba3eselx0,1,86.2,19.7,2023-04-08T14:06:12.277Z,2023-04-08T14:06:13Z,4172285187,212,8.2,4172285181,56,Right,4172285189,213,3.4,4172285185,141,16.5,4172285183,140,78.7,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530246397,54,1,1,5,7,87coxipr6ls77tnlba3eselx0,0,78.3,14.1,2023-04-08T14:06:13.749Z,2023-04-08T21:36:26Z,4172285357,56,Center,4172285361,141,40.0,4172285359,140,92.8,4172285363,212,23.3,4172285365,213,0.9,4174187787,225,,4172285353,2,,4174187791,20,,9ciad1fw48orv5aph9o83f6ne,V. Loturi,,4172285355,155,4174187789,387,,,,,,,,,,,,,,,,,,,,,,,,
2530246435,38,12,1,5,9,ez46dadmx0virt38cgeq2n6pf,1,10.2,58.2,2023-04-08T14:06:15.733Z,2023-04-08T14:06:16Z,4172285563,56,Back,4172285565,140,21.9,4172285571,212,13.4,4172285573,213,0.4,4172285583,15,,4172285569,141,66.1,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530246463,55,13,1,5,10,87coxipr6ls77tnlba3eselx0,1,80.6,35.2,2023-04-08T14:06:17.071Z,2023-04-08T21:36:39Z,4172287641,231,48.4,4172285731,22,,4172287631,103,56.9,4172287629,102,39.2,4172286231,20,,4172287627,81,,4172287635,328,,4172287633,215,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,4172287639,230,4172285733,18,,4172285735,56,Center,98.2,4174188129,108,4172287637,458,,,,,,,,,,,,,,,
2530246579,39,5,1,5,12,ez46dadmx0virt38cgeq2n6pf,1,-0.9,62.6,2023-04-08T14:06:19.190Z,2023-04-08T14:12:40Z,4172286347,56,Back,4172286423,233,56,4172286349,346,,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530246491,56,5,1,5,12,87coxipr6ls77tnlba3eselx0,0,100.9,37.4,2023-04-08T14:06:19.190Z,2023-04-08T14:06:23Z,4172286449,233,39,4172285853,56,Center,4172285855,346,,,,,,,,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247165,40,1,1,5,38,ez46dadmx0virt38cgeq2n6pf,0,3.9,50.1,2023-04-08T14:06:45.069Z,2023-04-08T21:36:47Z,4172289385,74,,4172289369,124,,4172289375,141,65.1,4172289373,140,63.2,4174188387,189,,4172289377,212,63.1,4172289381,1,,4172289379,213,0.2,3vt38r8n9081i3a4dj89lx905,R. Matthews,,4172289371,56,,,,,,,Center,,,,,,,,,,,,,,,,,,,
2530247213,57,44,1,5,39,87coxipr6ls77tnlba3eselx0,1,34.8,39,2023-04-08T14:06:45.653Z,2023-04-08T21:37:01Z,4172289625,285,,4172289623,56,Back,4172289639,233,41,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247171,41,44,1,5,39,ez46dadmx0virt38cgeq2n6pf,0,65.2,61,2023-04-08T14:06:45.654Z,2023-04-08T21:37:02Z,4172289407,286,,4172289645,233,57,4172289405,56,Center,,,,,,,,,,,,,,,,744enw7o0c1i9a1b0qjihgjqh,Z. Rudden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247229,58,1,1,5,40,87coxipr6ls77tnlba3eselx0,0,32.9,43.1,2023-04-08T14:06:46.814Z,2023-04-08T21:37:03Z,4172289697,141,38.0,4172289701,213,6.0,4172289693,56,Back,4172289699,212,11.6,4172289691,3,,4172289695,140,43.4,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247193,42,44,1,5,41,ez46dadmx0virt38cgeq2n6pf,1,57.8,64.3,2023-04-08T14:06:47.942Z,2023-04-08T21:37:03Z,4172289533,286,,4172289531,56,Center,4172289763,233,59,,,,,,,,,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247235,59,44,1,5,41,87coxipr6ls77tnlba3eselx0,0,42.2,35.7,2023-04-08T14:06:47.943Z,2023-04-08T21:37:04Z,4172289781,233,42,4172289719,285,,4172289717,56,Back,,,,,,,,,,,,,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247211,43,1,1,5,42,ez46dadmx0virt38cgeq2n6pf,0,59.1,66.6,2023-04-08T14:06:49.029Z,2023-04-08T14:06:49Z,4172289621,213,4.0,4172289613,56,Center,4172289615,140,50.8,4172289617,141,52.7,4172289619,212,12.9,4172289611,3,,,,,,,,7xxqn9xu5izixdi9spsjf1t5h,M. Hallberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530608657,732,49,1,5,43,87coxipr6ls77tnlba3eselx0,1,48.4,41.2,2023-04-08T14:06:49.788Z,2023-04-08T21:37:18Z,,,,,,,,,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530248537,67,50,1,5,44,87coxipr6ls77tnlba3eselx0,1,47,50.6,2023-04-08T14:06:50.742Z,2023-04-08T14:07:55Z,4172296313,56,Back,4172296733,233,44,4172296315,286,,,,,,,,,,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247273,44,7,1,5,44,ez46dadmx0virt38cgeq2n6pf,1,53,49.4,2023-04-08T14:06:50.743Z,2023-04-08T21:37:21Z,4172289905,285,,4172296725,233,67,4172289903,56,Center,4174189315,384,,,,,,,,,,,,,,d0ped35vke09xx92otkq63pm2,D. Phillips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247277,45,49,1,5,45,ez46dadmx0virt38cgeq2n6pf,1,46.4,49.3,2023-04-08T14:06:51.901Z,2023-04-08T21:37:25Z,,,,,,,,,,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247323,46,1,1,5,48,ez46dadmx0virt38cgeq2n6pf,0,46.4,49.3,2023-04-08T14:06:54.438Z,2023-04-08T14:06:57Z,4172290103,140,88.3,4172290105,141,30.1,4172290111,1,,4172290107,212,45.9,4172290099,155,,4172290101,56,Center,4172290109,213,6.0,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247371,60,12,1,5,52,87coxipr6ls77tnlba3eselx0,1,13.5,73.2,2023-04-08T14:06:58.965Z,2023-04-08T14:07:00Z,4172290307,56,Back,4172290315,213,1.4,4172290311,141,100.0,4172290313,212,19.5,4172290309,140,16.2,4172290323,167,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247393,47,5,1,5,53,ez46dadmx0virt38cgeq2n6pf,1,87.3,-1.8,2023-04-08T14:06:59.775Z,2023-04-08T14:12:40Z,4172290437,347,,4172290489,233,61,4172290435,56,Right,,,,,,,,,,,,,,,,4gxhbsq4ocdqnrj3yrro2jf11,R. McGowan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247373,61,5,1,5,53,87coxipr6ls77tnlba3eselx0,0,12.7,101.8,2023-04-08T14:06:59.775Z,2023-04-08T14:07:02Z,4172290319,56,Back,4172290321,347,,4172290519,233,47,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247523,48,1,1,5,59,ez46dadmx0virt38cgeq2n6pf,1,90.8,0,2023-04-08T14:07:05.893Z,2023-04-08T21:37:45Z,4172291171,213,2.6,4172291165,140,77.8,4172291163,56,Right,4174189773,189,,4172291169,212,16.4,4172291159,107,,4172291167,141,11.4,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247605,49,1,1,6,0,ez46dadmx0virt38cgeq2n6pf,1,77.8,11.4,2023-04-08T14:07:06.702Z,2023-04-08T21:37:42Z,4172291557,212,5.2,4172291559,213,4.0,4172291551,56,Right,4172291555,141,5.5,4172291553,140,74.7,,,,,,,,,,27ldss0bvyuhn929cd0j8u47p,S. May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247641,50,1,1,6,5,ez46dadmx0virt38cgeq2n6pf,1,63.2,28.6,2023-04-08T14:07:11.462Z,2023-04-08T14:07:14Z,4172291801,140,43.8,4172291807,213,3.1,4172291803,141,30.0,4172291805,212,20.4,4172291799,56,Back,,,,,,,,,,2ezi9zjj3pmt475woji11gi51,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247749,51,1,1,6,8,ez46dadmx0virt38cgeq2n6pf,0,50,29.9,2023-04-08T14:07:14.493Z,2023-04-08T21:37:53Z,4172292347,213,0.6,4172292349,1,,4172292341,140,92.2,4172292337,155,,4172292343,141,76.3,4172292339,56,Center,4172292345,212,54.4,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247755,62,49,1,6,12,87coxipr6ls77tnlba3eselx0,1,13.8,16.2,2023-04-08T14:07:18.657Z,2023-04-08T14:07:18Z,,,,,,,,,,,,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247845,63,1,1,6,15,87coxipr6ls77tnlba3eselx0,0,15.4,5.5,2023-04-08T14:07:21.294Z,2023-04-08T14:07:23Z,4172292825,212,47.6,4172292817,155,,4172292823,141,30.7,4172292819,56,Center,4172292821,140,57.7,4172292829,1,,4172292827,213,0.4,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530247881,52,61,1,6,17,ez46dadmx0virt38cgeq2n6pf,0,43.6,71.5,2023-04-08T14:07:23.663Z,2023-04-08T21:38:03Z,4172292995,56,Back,,,,,,,,,,,,,,,,,,,,,,tywvq45nw3cobufa7zkhsq8l,L. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530248053,64,1,1,6,22,87coxipr6ls77tnlba3eselx0,1,60.3,6.8,2023-04-08T14:07:28.878Z,2023-04-08T14:07:30Z,4172293743,212,12.9,4172293737,141,25.8,4172293733,56,Center,4172293735,140,60.6,4172293747,213,1.5,,,,,,,,,,2r9hayi0ybenx2bj3hrhzbb9x,E. Brophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530248153,65,1,1,6,24,87coxipr6ls77tnlba3eselx0,0,60.6,26.5,2023-04-08T14:07:30.806Z,2023-04-08T14:07:36Z,4172294291,1,,4172294289,213,6.2,4172294281,56,Center,4172294279,155,,4172294287,212,42.4,4172294283,140,100.0,4172294285,141,23.6,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530608923,771,56,1,6,27,ez46dadmx0virt38cgeq2n6pf,1,0,0,2023-04-08T14:07:33.690Z,2023-04-08T21:38:20Z,4174190507,56,Back,,,,,,,,,,,,,,,,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530248169,53,5,1,6,29,ez46dadmx0virt38cgeq2n6pf,1,-1.1,75.2,2023-04-08T14:07:36.196Z,2023-04-08T14:12:41Z,4172294373,56,Back,4172294375,346,,4172294429,233,66,,,,,,,,,,,,,,,,1yqdq8dtuvh9wmn8cgyv3t8tl,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530248165,66,5,1,6,29,87coxipr6ls77tnlba3eselx0,0,101.1,24.8,2023-04-08T14:07:36.196Z,2023-04-08T14:07:37Z,4172294349,56,Center,4172294353,346,,4172294461,233,53,,,,,,,,,,,,,,,,bxgp3jpqcyk794ty0zk0o9jv9,D. Cancola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
