id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2501492775,548,1,2,67,55,enzoyc121va61wtmjf4cm7p3d,0,31.2,89,2023-01-28T16:25:17.845Z,2023-01-29T05:04:57Z,3999491201,157,,3999491213,1,,3999491205,140,57.8,4001336491,178,,3999491207,141,74.8,3999491203,56,Center,3999491209,212,29.6,3999491211,213,6.0,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501492823,506,49,2,67,59,87coxipr6ls77tnlba3eselx0,1,44,34.2,2023-01-28T16:25:21.660Z,2023-01-29T05:05:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501492937,507,1,2,67,59,87coxipr6ls77tnlba3eselx0,0,44,34.2,2023-01-28T16:25:21.693Z,2023-01-29T05:05:06Z,3999492095,56,Center,3999492105,1,,3999492101,212,39.1,4001336633,178,,3999492097,140,80.7,3999492093,157,,3999492103,213,0.2,3999492099,141,44.3,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501492979,549,1,2,68,2,enzoyc121va61wtmjf4cm7p3d,1,18.9,53.4,2023-01-28T16:25:25.210Z,2023-01-29T05:05:14Z,3999492399,56,Back,3999492405,212,11.3,3999492397,3,,4001336787,388,,3999492401,140,12.7,3999492403,141,67.0,3999492409,213,2.2,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501493179,550,43,2,68,5,enzoyc121va61wtmjf4cm7p3d,1,0,0,2023-01-28T16:25:27.896Z,2023-01-28T16:25:36Z,3999493447,140,27.5,3999493443,3,0,3999493761,144,1,3999493449,141,64.3,3999493453,213,6.2,3999493445,56,Back,3999493451,212,15.6,,,,2kxzjuns50x1fb85ndoad0set,C. Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501493185,551,4,2,68,5,enzoyc121va61wtmjf4cm7p3d,1,11.4,70.6,2023-01-28T16:25:28.028Z,2023-01-29T07:46:04Z,4001163787,294,,3999493495,13,,3999493523,233,508,3999493499,56,Back,3999493501,152,,3999493503,285,,,,,,,,2kxzjuns50x1fb85ndoad0set,C. Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501493175,508,4,2,68,5,87coxipr6ls77tnlba3eselx0,0,88.6,29.4,2023-01-28T16:25:28.029Z,2023-01-29T07:46:04Z,4001163747,294,,3999493417,13,,3999493423,152,,3999493587,233,551,4001336891,178,,3999493425,286,,3999493421,56,Center,,,,alzbf0uxns1669kbn41xmxiad,A. Samuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501493873,553,1,2,68,32,enzoyc121va61wtmjf4cm7p3d,1,12.5,66,2023-01-28T16:25:54.375Z,2023-01-29T05:05:28Z,3999497231,56,Center,3999497225,5,,3999497235,141,74.5,3999497227,155,,3999497229,152,,3999497237,212,53.3,3999497241,213,0.1,3999497245,1,,1fkrvnzbrb9s0qojjhc8edpm1,Z. Hemming,3999497233,140,4001336997,178,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501493883,554,44,2,68,35,enzoyc121va61wtmjf4cm7p3d,1,63.8,69.6,2023-01-28T16:25:57.929Z,2023-01-29T09:06:23Z,3999497529,233,509,3999497283,56,Center,3999497285,286,,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501493909,509,44,2,68,35,87coxipr6ls77tnlba3eselx0,0,36.2,30.4,2023-01-28T16:25:57.930Z,2023-01-29T05:05:35Z,3999497479,233,554,3999497393,285,,3999497389,56,Back,,,,,,,,,,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501495407,560,61,2,68,35,enzoyc121va61wtmjf4cm7p3d,1,61,67.8,2023-01-28T16:25:57.954Z,2023-01-29T09:06:23Z,3999505177,56,Center,4001337171,178,,,,,,,,,,,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501493915,510,49,2,68,37,87coxipr6ls77tnlba3eselx0,1,36.6,47.3,2023-01-28T16:25:59.778Z,2023-01-29T05:05:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501494203,511,1,2,68,37,87coxipr6ls77tnlba3eselx0,0,36.6,47.3,2023-01-28T16:25:59.858Z,2023-01-29T05:05:50Z,3999498887,140,79.7,3999498883,157,,3999498893,213,0.7,3999498889,141,100.0,4001337387,178,,3999498891,212,58.4,3999498885,56,Left,3999498895,1,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501494221,512,5,2,68,45,87coxipr6ls77tnlba3eselx0,0,79.9,101.8,2023-01-28T16:26:07.700Z,2023-01-29T05:05:59Z,3999498977,56,Left,3999498983,347,,3999500803,233,555,,,,,,,,,,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501494563,555,5,2,68,45,enzoyc121va61wtmjf4cm7p3d,1,20.1,-1.8,2023-01-28T16:26:07.700Z,2023-01-29T05:05:58Z,3999500649,347,,3999500645,56,Back,3999500715,233,512,,,,,,,,,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501494607,556,1,2,68,57,enzoyc121va61wtmjf4cm7p3d,1,22.4,0,2023-01-28T16:26:19.988Z,2023-01-29T05:06:04Z,3999500899,212,11.5,3999500893,56,Back,3999500897,141,7.0,3999500901,213,0.5,3999500895,140,32.0,3999500891,107,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501494651,557,1,2,68,59,enzoyc121va61wtmjf4cm7p3d,1,32.3,10,2023-01-28T16:26:22.061Z,2023-01-29T05:06:09Z,3999501161,213,3.2,3999501151,141,8.8,3999501143,140,24.7,3999501139,56,Back,4001337645,178,,3999501157,212,8.0,,,,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501494735,558,1,2,69,0,enzoyc121va61wtmjf4cm7p3d,0,24.4,8.5,2023-01-28T16:26:23.267Z,2023-01-29T05:06:15Z,3999501623,213,6.1,4001337773,178,,3999501617,141,0.0,3999501605,157,,3999501607,56,Right,3999501621,212,44.9,3999501625,1,,3999501611,140,66.7,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501494981,513,5,2,69,4,87coxipr6ls77tnlba3eselx0,1,31.4,101.4,2023-01-28T16:26:26.379Z,2023-01-29T05:06:21Z,3999502969,347,,3999503139,233,559,3999502967,56,Back,,,,,,,,,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501494751,559,5,2,69,4,enzoyc121va61wtmjf4cm7p3d,0,68.6,-1.4,2023-01-28T16:26:26.379Z,2023-01-29T05:06:21Z,3999501707,56,Right,3999503157,233,513,3999501709,347,,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501495537,514,1,2,69,27,87coxipr6ls77tnlba3eselx0,0,31.6,100,2023-01-28T16:26:49.695Z,2023-01-29T05:06:32Z,3999505965,1,,3999505955,141,94.8,3999505951,140,69.1,3999505947,56,Left,3999505939,107,,3999505963,213,6.2,3999505959,212,39.6,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501495565,561,1,2,69,29,enzoyc121va61wtmjf4cm7p3d,0,26.1,6.6,2023-01-28T16:26:51.823Z,2023-01-29T05:06:38Z,3999506109,56,Back,3999506115,212,5.7,3999506111,140,29.9,3999506117,213,0.8,3999506113,141,12.6,4001338307,178,,,,,,,,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501495665,515,1,2,69,30,87coxipr6ls77tnlba3eselx0,0,65.8,87.5,2023-01-28T16:26:52.700Z,2023-01-29T05:06:42Z,3999506651,56,Left,3999506655,141,94.8,3999506657,212,24.9,3999506653,140,89.0,3999506659,213,0.2,4001338435,178,,3999506637,155,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501495695,562,1,2,69,33,enzoyc121va61wtmjf4cm7p3d,0,12.2,11.6,2023-01-28T16:26:56.065Z,2023-01-29T05:06:54Z,3999506821,140,19.1,3999506825,212,11.7,3999506827,213,5.4,3999506823,141,0.0,3999506829,1,,4001338737,178,,3999506817,157,,3999506819,56,Back,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501496293,516,5,2,69,35,87coxipr6ls77tnlba3eselx0,1,83.9,101.6,2023-01-28T16:26:58.106Z,2023-01-29T05:07:03Z,3999510177,233,563,3999510131,347,,3999510129,56,Left,,,,,,,,,,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501495701,563,5,2,69,35,enzoyc121va61wtmjf4cm7p3d,0,16.1,-1.6,2023-01-28T16:26:58.106Z,2023-01-29T05:07:03Z,3999506863,347,,3999506861,56,Back,3999510205,233,516,,,,,,,,,,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501496387,517,1,2,69,55,87coxipr6ls77tnlba3eselx0,1,86,100,2023-01-28T16:27:18.233Z,2023-01-29T05:07:10Z,3999510657,56,Left,3999510663,212,18.0,3999510659,140,69.6,3999510655,107,,3999510665,213,3.4,3999510661,141,93.0,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501496467,518,1,2,69,59,87coxipr6ls77tnlba3eselx0,1,68.8,84.1,2023-01-28T16:27:22.194Z,2023-01-29T05:07:14Z,3999511061,141,40.7,3999511065,213,4.2,3999511057,56,Center,3999511059,140,53.2,3999511063,212,33.8,3999511067,1,,4001339217,178,,,,,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501496543,519,1,2,70,2,87coxipr6ls77tnlba3eselx0,1,52.6,40.9,2023-01-28T16:27:25.250Z,2023-01-29T05:07:18Z,3999511505,213,5.9,3999511501,141,32.2,3999511499,140,67.7,3999511497,56,Center,3999511503,212,16.9,4001339347,178,,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501496603,520,1,2,70,6,87coxipr6ls77tnlba3eselx0,1,67.5,31.6,2023-01-28T16:27:28.457Z,2023-01-29T05:07:24Z,3999511815,212,15.0,3999511809,56,Right,3999511811,140,68.9,3999511817,213,4.8,3999511813,141,9.7,4001339521,178,,,,,,,,6aonl21cpvfg8ma7i00q9ho0l,J. White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501496681,521,1,2,70,8,87coxipr6ls77tnlba3eselx0,1,68.8,14.4,2023-01-28T16:27:31.316Z,2023-01-29T05:07:30Z,3999512265,212,14.6,3999512261,140,60.3,4001339631,178,,3999512259,56,Center,3999512267,213,2.2,3999512263,141,31.3,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501496965,522,1,2,70,11,87coxipr6ls77tnlba3eselx0,1,60.1,31.5,2023-01-28T16:27:33.498Z,2023-01-29T05:07:35Z,3999513865,212,43.4,4001339705,178,,3999513861,140,67.7,3999513857,196,,3999513869,1,,3999513863,141,94.2,3999513859,56,Left,3999513867,213,1.4,cxxhe0dwp3wi35c28spse4l7u,N. Kenneh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501496995,523,4,2,70,16,87coxipr6ls77tnlba3eselx0,1,60.6,90.5,2023-01-28T16:27:38.987Z,2023-01-29T05:07:48Z,3999513995,56,Left,3999513999,265,,3999513997,152,,3999514007,233,564,3999514003,286,,3999513993,13,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501496975,564,4,2,70,16,enzoyc121va61wtmjf4cm7p3d,0,39.4,9.5,2023-01-28T16:27:38.988Z,2023-01-29T05:07:48Z,3999514027,233,523,3999513903,56,Back,3999513907,265,,3999513909,285,,3999513905,152,,4001339957,178,,3999513901,13,,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501497801,524,1,2,70,44,87coxipr6ls77tnlba3eselx0,0,56.6,91.4,2023-01-28T16:28:06.937Z,2023-01-29T05:07:52Z,3999518253,213,6.1,4001340053,178,,3999518247,140,78.7,3999518243,152,,3999518249,141,84.4,3999518245,56,Left,3999518251,212,23.7,3999518241,5,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501497873,565,8,2,70,45,enzoyc121va61wtmjf4cm7p3d,1,20.8,21.3,2023-01-28T16:28:08.244Z,2023-01-29T05:07:58Z,4001168911,385,,4001340131,178,,3999518677,56,Back,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501498163,525,5,2,70,47,87coxipr6ls77tnlba3eselx0,1,86.4,101.4,2023-01-28T16:28:10.130Z,2023-01-29T05:08:00Z,3999520249,233,566,3999520221,347,,3999520219,56,Left,,,,,,,,,,,,,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501497915,566,5,2,70,47,enzoyc121va61wtmjf4cm7p3d,0,13.6,-1.4,2023-01-28T16:28:10.130Z,2023-01-29T05:08:01Z,3999518877,347,,3999518875,56,Back,3999520371,233,525,,,,,,,,,,,,,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501498279,526,1,2,70,57,87coxipr6ls77tnlba3eselx0,1,89.9,100,2023-01-28T16:28:19.985Z,2023-01-29T05:08:05Z,3999520921,212,13.1,3999520915,56,Left,3999520927,213,3.8,3999520913,107,,3999520917,140,80.3,3999520919,141,88.3,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501498383,527,1,2,71,1,87coxipr6ls77tnlba3eselx0,1,80.2,90,2023-01-28T16:28:24.039Z,2023-01-29T05:08:12Z,3999521367,212,8.5,3999521363,140,72.5,3999521369,213,2.8,4001340443,178,,3999521361,56,Left,3999521365,141,93.9,,,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501498455,528,1,2,71,4,87coxipr6ls77tnlba3eselx0,1,74.4,94.1,2023-01-28T16:28:26.882Z,2023-01-29T05:08:21Z,3999521771,141,94.8,3999521775,213,3.1,3999521769,140,66.8,3999521773,212,8.0,3999521767,56,Left,4001340621,178,,,,,,,,1hoyso1oinr2bza4lxgkzdiax,G. Harmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501498499,529,3,2,71,5,87coxipr6ls77tnlba3eselx0,1,69.5,91.6,2023-01-28T16:28:27.871Z,2023-01-29T05:08:31Z,4001340885,178,,4001169843,465,,3999521973,286,,3999522031,233,567,3999521971,56,Left,,,,,,,,,,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501498469,567,45,2,71,5,enzoyc121va61wtmjf4cm7p3d,0,30.5,8.4,2023-01-28T16:28:27.871Z,2023-01-29T05:08:32Z,3999522099,233,529,3999521859,56,Back,3999521863,285,,,,,,,,,,,,,,,,,6ta1shg2pfj5cchdod1xdtvbp,Jordan Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501498699,530,1,2,71,7,87coxipr6ls77tnlba3eselx0,1,71.4,92.4,2023-01-28T16:28:30.258Z,2023-01-29T05:08:35Z,3999522987,1,,3999522979,140,85.1,3999522983,212,42.3,3999522977,56,Center,3999522985,213,5.1,4001340975,178,,3999522975,155,,3999522981,141,33.9,3ka60g1o4fct4t2dc7394sr8p,A. Iacovitti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501498745,531,1,2,71,10,87coxipr6ls77tnlba3eselx0,0,83.6,34.2,2023-01-28T16:28:32.516Z,2023-01-29T05:08:45Z,3999523227,56,Center,3999523233,212,7.8,3999523229,140,76.4,3999523225,3,,3999523235,213,3.4,4001341201,388,,3999523231,141,31.3,,,,alzbf0uxns1669kbn41xmxiad,A. Samuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501498895,568,4,2,71,14,enzoyc121va61wtmjf4cm7p3d,1,26.2,72.2,2023-01-28T16:28:36.635Z,2023-01-29T07:50:15Z,3999523891,56,Back,3999523889,13,,3999523897,285,,3999523893,152,,4001170699,294,,3999523925,233,532,,,,,,,4rsnyz3019rgfjdil1zs024t1,J. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501498891,532,4,2,71,14,87coxipr6ls77tnlba3eselx0,0,73.8,27.8,2023-01-28T16:28:36.636Z,2023-01-29T07:50:14Z,3999523869,56,Center,3999523867,13,,3999524005,233,568,3999523871,152,,4001170741,294,,3999523875,286,,4001341599,178,,,,,alzbf0uxns1669kbn41xmxiad,A. Samuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501499513,569,1,2,71,37,enzoyc121va61wtmjf4cm7p3d,1,27.7,70.5,2023-01-28T16:28:59.523Z,2023-01-29T05:09:09Z,4001341691,178,,3999527321,56,Back,3999527325,141,53.7,3999527327,212,20.2,3999527323,140,43.6,3999527329,213,5.7,3999527317,5,,3999527319,152,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501803095,751,3,2,71,39,enzoyc121va61wtmjf4cm7p3d,0,44.8,50.7,2023-01-28T16:29:01.596Z,2023-01-29T05:09:17Z,4001171195,286,,4001171199,467,1q9c3t3umg0yh0qop886eghxx,4001341859,178,,4001171197,464,,4001171193,56,Back,,,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501499535,570,4,2,71,39,enzoyc121va61wtmjf4cm7p3d,1,44.4,54,2023-01-28T16:29:02.095Z,2023-01-29T05:09:30Z,3999527429,286,,3999527413,13,,3999527421,152,,3999527415,56,Back,3999527455,233,533,3999527425,265,,,,,,,,5h9myriisqh4v99oka6gwey8l,L. Donnelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501499525,533,4,2,71,39,87coxipr6ls77tnlba3eselx0,0,55.6,46,2023-01-28T16:29:02.096Z,2023-01-29T05:09:30Z,3999527375,56,Center,3999527381,285,,3999527557,233,570,4001342051,178,,3999527379,265,,3999527373,13,,3999527377,152,,,,,1q9c3t3umg0yh0qop886eghxx,R. Callachan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501499793,571,1,2,71,53,enzoyc121va61wtmjf4cm7p3d,1,43.6,53.7,2023-01-28T16:29:15.389Z,2023-01-29T05:09:36Z,3999528935,56,Center,3999528941,212,23.4,3999528931,5,,4001342173,178,,3999528933,152,,3999528937,140,54.7,3999528943,213,5.2,3999528939,141,23.9,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501499933,572,1,2,71,55,enzoyc121va61wtmjf4cm7p3d,0,54.7,23.9,2023-01-28T16:29:18.092Z,2023-01-29T05:09:41Z,3999529711,56,Center,3999529709,155,,3999529715,141,68.2,3999529721,1,,4001342241,178,,3999529719,213,0.9,3999529717,212,38.9,3999529713,140,78.2,2c89yb9spduwcxl7lrhckru1h,A. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501499923,534,44,2,71,58,87coxipr6ls77tnlba3eselx0,1,20.6,32.7,2023-01-28T16:29:21.122Z,2023-01-29T09:06:24Z,3999529671,56,Back,3999529895,233,573,3999529673,285,,,,,,,,,,,,,,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501499951,573,44,2,71,58,enzoyc121va61wtmjf4cm7p3d,0,79.4,67.3,2023-01-28T16:29:21.123Z,2023-01-29T05:10:03Z,3999529949,233,534,3999529781,286,,3999529779,56,Center,,,,,,,,,,,,,,,,71xg650qcs8yibhrumgvdejth,C. Doidge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501499965,535,1,2,71,58,87coxipr6ls77tnlba3eselx0,0,19.5,33.6,2023-01-28T16:29:21.163Z,2023-01-29T09:06:24Z,3999529851,212,17.0,3999529845,140,35.3,4001342709,388,,3999529837,3,,3999529847,141,28.2,3999529843,56,Back,3999529853,213,6.1,,,,cgonvdrm0gwjzrsz5fho4cwr9,K. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501500209,574,1,2,72,3,enzoyc121va61wtmjf4cm7p3d,1,64.3,93.3,2023-01-28T16:29:26.299Z,2023-01-29T05:10:15Z,3999531267,212,9.8,3999531263,140,70.1,3999531311,213,5.4,3999531261,56,Left,4001342893,178,,3999531265,141,82.0,,,,,,,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501500235,575,1,2,72,7,enzoyc121va61wtmjf4cm7p3d,0,73.7,96.8,2023-01-28T16:29:29.949Z,2023-01-29T05:10:24Z,3999531435,213,3.7,3999531431,141,95.1,3999531427,56,Left,3999531583,286,,3999531429,140,71.9,3999531575,236,,4001343043,178,,3999531579,233,536,2kxzjuns50x1fb85ndoad0set,C. Waters,3999531433,212,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501500229,536,74,2,72,7,87coxipr6ls77tnlba3eselx0,1,26.8,3.8,2023-01-28T16:29:30.029Z,2023-01-29T05:10:42Z,3999531399,56,Back,3999531609,233,575,4001343469,178,,3999531401,285,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501500245,537,5,2,72,8,87coxipr6ls77tnlba3eselx0,0,29.6,-1.4,2023-01-28T16:29:30.990Z,2023-01-29T05:10:50Z,3999531497,56,Back,3999531499,347,,3999532081,233,576,,,,,,,,,,,,,,,,dl2j6mynj9b09ehi3ebi2fc2d,C. Randall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501500339,576,5,2,72,8,enzoyc121va61wtmjf4cm7p3d,1,70.4,101.4,2023-01-28T16:29:30.990Z,2023-01-29T05:10:50Z,3999531967,56,Left,3999531969,347,,3999532051,233,537,,,,,,,,,,,,,,,,2kxzjuns50x1fb85ndoad0set,C. Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501500401,577,1,2,72,13,enzoyc121va61wtmjf4cm7p3d,1,71.7,100,2023-01-28T16:29:36.191Z,2023-01-29T05:10:57Z,3999532339,140,64.2,3999532337,56,Left,3999532347,213,4.0,3999532341,141,87.7,3999532331,107,,3999532345,212,11.9,,,,,,,2kxzjuns50x1fb85ndoad0set,C. Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501500477,578,1,2,72,16,enzoyc121va61wtmjf4cm7p3d,1,64.2,87.7,2023-01-28T16:29:38.828Z,2023-01-29T05:11:03Z,3999532753,155,,3999532763,141,36.0,3999532759,140,63.9,3999532767,212,35.2,3999532771,213,4.7,4001343877,178,,3999532775,1,,3999532755,56,Center,ek2ub5dvlisn73a45n3gwj2s5,L. Polworth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501500583,579,1,2,72,21,enzoyc121va61wtmjf4cm7p3d,0,65.8,29.7,2023-01-28T16:29:43.781Z,2023-01-29T05:11:08Z,4001343977,178,,3999533363,213,0.7,3999533359,141,54.9,3999533357,140,86.1,3999533353,155,,3999533355,56,Center,3999533361,212,27.3,,,,9coe01drgpmlz3ee9qfond815,L. Mayo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501500645,538,12,2,72,23,87coxipr6ls77tnlba3eselx0,1,10.2,46.3,2023-01-28T16:29:45.440Z,2023-01-29T05:11:12Z,3999533693,213,6.1,3999533689,212,24.1,3999533679,56,Back,3999533683,140,32.6,4001344057,388,,3999533713,15,,3999533685,141,38.3,,,,43mi8uliaor1b9mejf33if1sl,J. Baldwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
