id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/16/value,qualifier/15/value
2530350393,655,1,2,70,36,besu5lkqmra07drq1czpr0tk4,0,4.2,47.8,2023-04-08T15:32:10.708Z,2023-04-08T15:32:14Z,4172811777,213,6.0,4172811765,124,,4172811781,1,,4172811767,56,Right,4172811773,212,65.3,4172811785,74,,4172811769,140,63.4,4172811771,141,18.6,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350375,620,44,2,70,38,759fhii7hsnldanli06j5jmf6,1,38.5,86.1,2023-04-08T15:32:12.624Z,2023-04-08T15:32:14Z,4172811885,233,656,4172811667,56,Back,4172811669,285,,,,,,,,,,,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350399,656,44,2,70,38,besu5lkqmra07drq1czpr0tk4,0,61.5,13.9,2023-04-08T15:32:12.625Z,2023-04-08T15:32:15Z,4172811897,233,620,4172811813,56,Right,4172811815,286,,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350385,621,1,2,70,38,759fhii7hsnldanli06j5jmf6,0,40.4,90.8,2023-04-08T15:32:12.904Z,2023-04-08T15:32:13Z,4172811731,140,47.4,4172811729,56,Back,4172811733,141,85.7,4172811735,212,8.1,4172811727,3,,4172811737,213,5.8,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350439,657,1,2,70,41,besu5lkqmra07drq1czpr0tk4,0,53.1,25.6,2023-04-08T15:32:16.438Z,2023-04-08T15:32:17Z,4172812053,155,,4172812065,213,0.0,4172812061,212,26.4,4172812055,56,Center,4172812059,141,25.8,4172812057,140,78.2,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350473,622,1,2,70,42,759fhii7hsnldanli06j5jmf6,1,26.4,72.6,2023-04-08T15:32:16.624Z,2023-04-08T15:32:18Z,4172812249,141,78.1,4172812253,213,0.3,4172812245,56,Back,4172812243,3,,4172812251,212,11.1,4172812247,140,36.4,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350479,623,49,2,70,44,759fhii7hsnldanli06j5jmf6,1,38.1,77.9,2023-04-08T15:32:18.544Z,2023-04-08T15:32:18Z,,,,,,,,,,,,,,,,,,,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350541,624,1,2,70,44,759fhii7hsnldanli06j5jmf6,1,34.9,75.1,2023-04-08T15:32:19.185Z,2023-04-08T15:32:22Z,4172812599,213,4.8,4172812591,56,Back,4172812589,155,,4172812597,212,27.3,4172812595,141,35.1,4172812593,140,36.6,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350559,625,1,2,70,48,759fhii7hsnldanli06j5jmf6,1,36.6,35.1,2023-04-08T15:32:22.736Z,2023-04-08T15:32:24Z,4172812663,140,45.9,4172812661,56,Back,4172812665,141,23.0,4172812669,213,5.6,4172812667,212,12.8,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350609,626,1,2,70,50,759fhii7hsnldanli06j5jmf6,1,45.9,22.8,2023-04-08T15:32:24.519Z,2023-04-08T15:32:28Z,4172812999,212,13.9,4172812993,56,Back,4172812995,140,37.0,4172812997,141,7.6,4172813001,213,4.0,,,,,,,,,,5tm8klhjq7d3u6u5sppnaducp,H. Paton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350685,627,1,2,70,53,759fhii7hsnldanli06j5jmf6,0,39.8,8.3,2023-04-08T15:32:27.992Z,2023-04-08T15:32:32Z,4172813287,1,,4172813275,155,,4172813279,140,80.0,4172813277,56,Right,4172813285,213,0.2,4172813281,141,20.7,4172813283,212,43.0,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350691,658,49,2,70,58,besu5lkqmra07drq1czpr0tk4,1,8.3,86.8,2023-04-08T15:32:32.732Z,2023-04-08T15:32:32Z,,,,,,,,,,,,,,,,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350793,659,1,2,70,58,besu5lkqmra07drq1czpr0tk4,1,8.3,86.8,2023-04-08T15:32:32.964Z,2023-04-08T15:32:37Z,4172813821,140,2.2,4172813831,213,4.5,4172813825,141,51.6,4172813819,56,Back,4172813827,212,24.8,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350833,660,1,2,71,3,besu5lkqmra07drq1czpr0tk4,0,2.2,51.6,2023-04-08T15:32:37.525Z,2023-04-08T15:32:40Z,4172814045,155,,4172814051,141,83.5,4172814047,56,Left,4172814055,213,0.4,4172814049,140,57.9,4172814053,212,62.4,4172814057,1,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350827,628,49,2,71,5,759fhii7hsnldanli06j5jmf6,1,41.9,19.7,2023-04-08T15:32:40.160Z,2023-04-08T15:32:40Z,,,,,,,,,,,,,,,,,,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350863,629,1,2,71,5,759fhii7hsnldanli06j5jmf6,1,41.9,19.7,2023-04-08T15:32:40.408Z,2023-04-08T15:32:41Z,4172814197,141,12.3,4172814195,140,64.8,4172814193,56,Right,4172814201,213,6.1,4172814199,212,24.6,4172814191,155,,,,,,,,8qv2da4sxpuw4h44jm4dz2j85,R. Lamie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350913,630,1,2,71,7,759fhii7hsnldanli06j5jmf6,1,64.8,12.3,2023-04-08T15:32:41.791Z,2023-04-08T15:32:44Z,4172814443,56,Right,4172814451,141,19.5,4172814447,140,55.8,4172814453,212,10.6,4172814455,213,2.7,,,,,,,,,,5tm8klhjq7d3u6u5sppnaducp,H. Paton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530350987,631,1,2,71,10,759fhii7hsnldanli06j5jmf6,1,45.9,7.9,2023-04-08T15:32:44.783Z,2023-04-08T15:32:48Z,4172814815,140,13.6,4172814821,213,2.8,4172814813,56,Back,4172814817,141,27.9,4172814819,212,36.5,4172814823,1,,,,,,,,kmyde3h3kx3tyx5b4m2oglt6,D. Cornelius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351099,632,1,2,71,14,759fhii7hsnldanli06j5jmf6,0,13.6,27.9,2023-04-08T15:32:48.511Z,2023-04-08T15:32:54Z,4172815397,1,,4172815389,140,73.6,4172815385,157,,4172815393,212,64.8,4172815391,141,50.0,4172815387,56,Center,4172815395,213,0.2,,,,4gxuw581mvfnr6qr3aobbjyt,L. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351149,661,1,2,71,20,besu5lkqmra07drq1czpr0tk4,1,26.6,57.2,2023-04-08T15:32:54.885Z,2023-04-08T15:32:56Z,4172815673,213,3.4,4172815667,140,9.5,4172815665,56,Back,4172815671,212,18.5,4172815669,141,50.6,4172815661,3,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351155,662,52,2,71,21,besu5lkqmra07drq1czpr0tk4,1,9.5,50.6,2023-04-08T15:32:56.308Z,2023-04-08T21:13:34Z,4174154905,376,,,,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351389,663,80,2,71,38,besu5lkqmra07drq1czpr0tk4,0,21.5,36.4,2023-04-08T15:33:12.636Z,2023-04-08T15:33:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351449,664,1,2,71,38,besu5lkqmra07drq1czpr0tk4,0,21.6,34.8,2023-04-08T15:33:12.836Z,2023-04-08T15:37:44Z,4172817387,155,,4172817391,140,69.4,4172817399,1,,4172817393,141,26.7,4172817395,212,50.5,4172817397,213,6.2,4172817389,56,Center,,,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351423,633,44,2,71,39,759fhii7hsnldanli06j5jmf6,1,28.6,64.8,2023-04-08T15:33:13.711Z,2023-04-08T15:33:16Z,4172817233,56,Back,4172817477,233,665,4172817235,285,,,,,,,,,,,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351457,665,44,2,71,39,besu5lkqmra07drq1czpr0tk4,0,71.4,35.2,2023-04-08T15:33:13.712Z,2023-04-08T15:33:16Z,4172817457,56,Center,4172817505,233,633,4172817459,286,,,,,,,,,,,,,,,,,b0fuw7r17cq41awaoydw9bjl5,B. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351451,634,1,2,71,39,759fhii7hsnldanli06j5jmf6,0,27,56.4,2023-04-08T15:33:14.176Z,2023-04-08T15:33:15Z,4172817407,140,41.9,4172817403,3,,4172817411,212,18.1,4172817405,56,Back,4172817413,213,0.5,4172817409,141,69.9,,,,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351505,666,1,2,71,41,besu5lkqmra07drq1czpr0tk4,1,59.2,20.7,2023-04-08T15:33:16.412Z,2023-04-08T15:33:18Z,4172817725,141,10.9,4172817727,212,12.0,4172817729,213,5.7,4172817721,140,68.7,4172817717,56,Right,,,,,,,,,,73grc910ff9auyze63pgtoet,S. Oméonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351519,667,1,2,71,43,besu5lkqmra07drq1czpr0tk4,0,66.7,5,2023-04-08T15:33:18.156Z,2023-04-08T15:33:18Z,4172817811,140,75.7,4172817813,141,4.4,4172817821,213,6.2,4172817809,56,Right,4172817817,212,9.5,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351531,635,8,2,71,44,759fhii7hsnldanli06j5jmf6,1,25.1,93.9,2023-04-08T15:33:19.415Z,2023-04-08T21:14:10Z,4174156105,383,,4172817875,56,Back,,,,,,,,,,,,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351553,636,49,2,71,45,759fhii7hsnldanli06j5jmf6,1,24.7,94.5,2023-04-08T15:33:20.175Z,2023-04-08T15:33:20Z,,,,,,,,,,,,,,,,,,,,,,,,,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351565,637,1,2,71,46,759fhii7hsnldanli06j5jmf6,0,25.9,95.3,2023-04-08T15:33:20.552Z,2023-04-08T15:33:22Z,4172818039,56,Back,4172818041,140,31.0,4172818057,236,,4172818061,233,668,4172818045,212,5.5,4172818043,141,93.2,4172818069,286,,4172818047,213,6.0,e7dz8u1uz579dl68v1p40fq7e,J. Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351561,668,74,2,71,46,besu5lkqmra07drq1czpr0tk4,1,67.8,3.7,2023-04-08T15:33:20.553Z,2023-04-08T15:33:22Z,4172818157,233,637,4172818013,285,,4172818011,56,Right,,,,,,,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351679,638,1,2,71,48,759fhii7hsnldanli06j5jmf6,1,23.6,85.9,2023-04-08T15:33:22.536Z,2023-04-08T15:33:26Z,4172818589,140,63.5,4172818597,1,,4172818595,213,6.2,4172818593,212,42.0,4172818585,157,,4172818591,141,82.0,4172818587,56,Left,,,,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351687,639,44,2,71,51,759fhii7hsnldanli06j5jmf6,1,59.6,84.2,2023-04-08T15:33:26.375Z,2023-04-08T15:33:27Z,4172818643,56,Left,4172818697,233,669,4172818645,286,,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351691,669,44,2,71,51,besu5lkqmra07drq1czpr0tk4,0,40.4,15.8,2023-04-08T15:33:26.376Z,2023-04-08T15:33:27Z,4172818655,56,Back,4172818657,285,,4172818721,233,639,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351711,640,61,2,71,52,759fhii7hsnldanli06j5jmf6,0,63.5,82,2023-04-08T15:33:26.768Z,2023-04-08T21:14:28Z,4172818753,56,Left,,,,,,,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351715,641,5,2,71,53,759fhii7hsnldanli06j5jmf6,0,63.7,100.9,2023-04-08T15:33:27.994Z,2023-04-08T15:33:42Z,4172818767,56,Left,4172820061,233,670,4172818769,347,,,,,,,,,,,,,,,,,aiacgvdwjvt1te2ndnbk95lg5,K. van Veen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530351961,670,5,2,71,53,besu5lkqmra07drq1czpr0tk4,1,36.3,-0.9,2023-04-08T15:33:27.994Z,2023-04-08T15:40:28Z,4172820049,233,641,4172820039,56,Back,4172820041,347,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530352023,671,1,2,72,7,besu5lkqmra07drq1czpr0tk4,1,36.3,0,2023-04-08T15:33:42.221Z,2023-04-08T15:33:47Z,4172820385,107,,4172820391,141,47.8,4172820387,56,Back,4172820389,140,32.9,4172820397,1,,4172820395,213,1.7,4172820393,212,33.6,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530352067,672,1,2,72,12,besu5lkqmra07drq1czpr0tk4,1,32.7,52.4,2023-04-08T15:33:46.980Z,2023-04-08T15:33:49Z,4172820637,56,Center,4172820643,212,29.4,4172820645,213,0.4,4172820641,141,67.3,4172820639,140,59.0,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530352115,673,1,2,72,15,besu5lkqmra07drq1czpr0tk4,1,62.6,56.7,2023-04-08T15:33:49.771Z,2023-04-08T15:33:52Z,4172820901,140,65.4,4172820899,56,Center,4172820903,141,34.5,4172820905,212,15.4,4172820907,213,4.9,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530352177,674,1,2,72,18,besu5lkqmra07drq1czpr0tk4,1,66.2,28.6,2023-04-08T15:33:52.788Z,2023-04-08T15:33:55Z,4172821153,212,6.8,4172821155,213,0.4,4172821149,140,72.2,4172821147,56,Center,4172821151,141,32.5,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530352219,675,1,2,72,21,besu5lkqmra07drq1czpr0tk4,1,71.9,26.4,2023-04-08T15:33:55.508Z,2023-04-08T15:33:58Z,4172821461,56,Right,4172821463,140,67.5,4172821465,141,16.5,4172821469,213,4.1,4172821467,212,8.2,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530352307,676,1,2,72,24,besu5lkqmra07drq1czpr0tk4,1,66.8,17.9,2023-04-08T15:33:58.732Z,2023-04-08T15:34:03Z,4172821937,213,6.0,4172821933,141,14.3,4172821935,212,7.5,4172821931,140,73.6,4172821929,56,Right,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530352353,677,1,2,72,29,besu5lkqmra07drq1czpr0tk4,1,85.4,12,2023-04-08T15:34:03.804Z,2023-04-08T15:34:06Z,4172822157,140,87.4,4172822167,213,5.3,4172822165,212,4.0,4172822155,56,Right,4172822161,141,7.0,,,,,,,,,,8gh8ocvon1ht6yxxdxaisfa39,D. Bahamboula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530352363,678,1,2,72,32,besu5lkqmra07drq1czpr0tk4,0,85.5,5,2023-04-08T15:34:06.508Z,2023-04-08T21:15:38Z,4172822197,155,,4174159129,20,,4172822207,213,1.6,4172822205,212,3.0,4172822409,233,642,4172822415,286,,4172822195,2,,4172822203,141,9.4,z1apq9hkjp8l8jhpegacpwid,N. Devlin,4172822405,236,,4174159127,224,,4172822199,56,Right,4172822201,140,,,,,,,,,,,,,,,,,,,85.5,,
2530352387,642,12,2,72,32,759fhii7hsnldanli06j5jmf6,1,12.1,92.1,2023-04-08T15:34:06.608Z,2023-04-08T15:34:09Z,4172822319,185,,4172822495,233,678,4172822321,56,Back,,,,,,,,,,,,,,,,5z0g3l4s56p11t3wgrpjhko9h,S. Goss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530352509,643,1,2,72,34,759fhii7hsnldanli06j5jmf6,0,29.2,73,2023-04-08T15:34:09.220Z,2023-04-08T15:34:46Z,4172824853,141,84.1,4172824849,140,33.6,4172823013,56,Back,4172824855,212,8.8,4172824845,3,,4172824859,213,1.0,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530352523,679,43,2,72,35,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-08T15:34:10.221Z,2023-04-08T15:34:37Z,4172823117,56,Right,4172823195,233,643,4172824933,144,4,4172823113,13,0,4172823121,286,0,4172823115,294,0,4172823119,152,0,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530352943,644,68,2,73,9,759fhii7hsnldanli06j5jmf6,0,0,0,2023-04-08T15:34:43.592Z,2023-04-08T15:34:44Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530352957,680,68,2,73,9,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-08T15:34:44.236Z,2023-04-08T21:15:59Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353233,686,49,2,73,10,besu5lkqmra07drq1czpr0tk4,1,54.2,4.1,2023-04-08T15:34:45.245Z,2023-04-08T15:35:03Z,,,,,,,,,,,,,,,,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530352999,681,1,2,73,11,besu5lkqmra07drq1czpr0tk4,1,56,5.2,2023-04-08T15:34:45.923Z,2023-04-08T15:34:46Z,4172825687,56,Back,4172825693,212,17.9,4172825691,141,18.0,4172825697,213,2.6,4172825689,140,41.1,,,,,,,,,,z1apq9hkjp8l8jhpegacpwid,N. Devlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353017,682,1,2,73,12,besu5lkqmra07drq1czpr0tk4,1,41.1,18,2023-04-08T15:34:46.884Z,2023-04-08T15:34:47Z,4172825791,140,36.3,4172825797,213,1.8,4172825789,56,Back,4172825793,141,54.6,4172825795,212,25.4,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353065,683,1,2,73,13,besu5lkqmra07drq1czpr0tk4,1,36.3,54.6,2023-04-08T15:34:47.759Z,2023-04-08T15:34:51Z,4172826071,56,Back,4172826073,140,40.6,4172826079,213,4.9,4172826075,141,18.5,4172826077,212,25.0,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353139,684,1,2,73,17,besu5lkqmra07drq1czpr0tk4,0,45.1,19.2,2023-04-08T15:34:52.437Z,2023-04-08T15:34:55Z,4172826495,141,100.0,4172826493,140,76.8,4172826489,196,,4172826497,212,65.2,4172826499,213,1.0,4172826501,1,,4172826491,56,Left,4172826485,155,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353383,645,5,2,73,19,759fhii7hsnldanli06j5jmf6,1,22,-1.8,2023-04-08T15:34:54.239Z,2023-04-08T15:35:10Z,4172827729,347,,4172827789,233,685,4172827727,56,Back,,,,,,,,,,,,,,,,6axbj3uylrbf0l29vj3vdmd3p,B. Spittal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353155,685,5,2,73,19,besu5lkqmra07drq1czpr0tk4,0,78,101.8,2023-04-08T15:34:54.239Z,2023-04-08T21:16:16Z,4172827841,233,645,4172826583,56,Left,4172826589,347,,,,,,,,,,,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353411,646,1,2,73,35,759fhii7hsnldanli06j5jmf6,1,20.7,0,2023-04-08T15:35:10.063Z,2023-04-08T15:35:11Z,4172827875,213,0.4,4172827867,56,Back,4172827871,141,5.8,4172827873,212,13.8,4172827869,140,32.8,4172827865,107,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353421,647,1,2,73,36,759fhii7hsnldanli06j5jmf6,0,32.8,5.8,2023-04-08T15:35:11.111Z,2023-04-08T15:35:11Z,4172827907,56,Back,4172827915,213,3.2,4172827909,140,19.9,4172827913,212,13.6,4172827911,141,4.7,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353437,687,49,2,73,38,besu5lkqmra07drq1czpr0tk4,1,79.2,93.6,2023-04-08T15:35:12.917Z,2023-04-08T15:35:13Z,,,,,,,,,,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353455,688,3,2,73,38,besu5lkqmra07drq1czpr0tk4,0,82.7,94,2023-04-08T15:35:13.262Z,2023-04-08T21:16:31Z,4172828081,56,Left,4172828083,286,,4172828131,233,648,4174160939,465,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353459,648,7,2,73,38,759fhii7hsnldanli06j5jmf6,1,17.3,6,2023-04-08T15:35:13.263Z,2023-04-08T21:16:34Z,4174161069,385,,4172828093,285,,4172828091,56,Back,4172828121,233,688,4172828089,167,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353461,649,5,2,73,39,759fhii7hsnldanli06j5jmf6,0,19.6,-1.8,2023-04-08T15:35:13.975Z,2023-04-08T15:35:19Z,4172828493,233,689,4172828097,347,,4172828095,56,Back,,,,,,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353529,689,5,2,73,39,besu5lkqmra07drq1czpr0tk4,1,80.4,101.8,2023-04-08T15:35:13.975Z,2023-04-08T15:40:28Z,4172828469,233,649,4172828459,347,,4172828455,56,Left,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353569,690,1,2,73,44,besu5lkqmra07drq1czpr0tk4,1,79.3,100,2023-04-08T15:35:18.748Z,2023-04-08T15:35:22Z,4172828731,213,5.4,4172828721,107,,4172828729,212,6.2,4172828723,56,Left,4172828719,189,,4172828725,140,82.9,4172828727,141,94.1,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353573,691,43,2,73,48,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-08T15:35:22.541Z,2023-04-08T15:39:14Z,4172828749,56,Left,4172828751,286,0,4172833187,233,650,4172851561,144,50,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353619,692,50,2,73,48,besu5lkqmra07drq1czpr0tk4,1,80.2,95.1,2023-04-08T15:35:22.541Z,2023-04-08T15:38:17Z,4172829203,233,651,4172829031,286,,4172829029,56,Left,,,,,,,,,,,,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353591,650,43,2,73,48,759fhii7hsnldanli06j5jmf6,1,0,0,2023-04-08T15:35:22.542Z,2023-04-08T15:39:15Z,4172828847,285,0,4172851719,144,7,4172828845,56,Back,,,,,,,,,,,,,,,,a7p8w57m9ehh3wryxgd1oldzo,M. Johnston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530353635,651,7,2,73,48,759fhii7hsnldanli06j5jmf6,1,19.8,4.9,2023-04-08T15:35:22.542Z,2023-04-08T21:16:49Z,4174161537,385,,4172829109,285,,4172829107,56,Back,4172829183,233,692,4172829105,167,,,,,,,,,,,blmo7wrka5yrcckuu9owlwx5h,P. McGinn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
