id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value
2537220281,574,4,2,70,27,4qdzzur2cuuridyb0jso8mksi,0,76.6,12,2023-04-22T15:29:21.092Z,2023-04-23T01:37:22Z,4209308435,56,Right,4209308439,286,,4209308437,152,,4209308431,13,,4209308433,295,,4211757993,178,,4209308725,233,637,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537220437,638,1,2,70,32,besu5lkqmra07drq1czpr0tk4,1,22.6,80.9,2023-04-22T15:29:26.346Z,2023-04-23T01:34:15Z,4209309261,140,12.6,4209309263,141,47.2,4211749169,178,,4209309257,152,,4209309259,56,Back,4209309255,5,,4209309267,212,25.2,4209309271,213,4.3,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537220459,639,1,2,70,34,besu5lkqmra07drq1czpr0tk4,0,12.5,47.2,2023-04-22T15:29:28.821Z,2023-04-23T01:34:07Z,4209309395,140,69.0,4209309403,1,,4209309399,212,59.5,4209309397,141,54.2,4209309401,213,0.1,4211748659,178,,4209309393,56,Center,4209309391,157,,cgu73urupkapqq9bnl17s8tt5,S. George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537220549,575,1,2,70,38,4qdzzur2cuuridyb0jso8mksi,0,30.3,42.4,2023-04-22T15:29:32.164Z,2023-04-23T02:03:26Z,4209309913,56,Center,4209309923,213,6.2,4209309911,3,,4209309915,140,71.1,4209309917,141,39.1,4209309919,212,42.9,4209309927,1,,4211832825,178,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537220691,640,1,2,70,41,besu5lkqmra07drq1czpr0tk4,1,33.4,47.2,2023-04-22T15:29:35.571Z,2023-04-23T01:34:32Z,4209310717,212,50.1,4209310725,1,,4211749995,178,,4209310705,140,74.0,4209310701,157,,4209310703,56,Left,4209310723,213,0.6,4209310711,141,86.0,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537220701,641,1,2,70,45,besu5lkqmra07drq1czpr0tk4,0,71.4,87.2,2023-04-22T15:29:39.217Z,2023-04-23T01:34:36Z,4209310769,212,8.5,4209310767,141,75.3,4209310771,213,5.0,4209310757,140,73.8,4209310755,56,Center,4211750179,178,,4209310753,3,,,,,48hhfwdy6qw1cjd1el8n9t591,J. Nouble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537220707,576,49,2,70,47,4qdzzur2cuuridyb0jso8mksi,1,36.5,29.4,2023-04-22T15:29:41Z,2023-04-23T01:34:41Z,,,,,,,,,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537220813,577,1,2,70,47,4qdzzur2cuuridyb0jso8mksi,0,33.2,27.6,2023-04-22T15:29:41.601Z,2023-04-23T01:34:44Z,4209311365,141,31.9,4209311349,157,,4209311367,212,30.6,4209311369,213,0.1,4209311371,1,,4209311359,140,62.2,4211750619,178,,4209311353,56,Center,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537220821,642,61,2,70,51,besu5lkqmra07drq1czpr0tk4,1,44.9,74.2,2023-04-22T15:29:45.491Z,2023-04-23T02:05:02Z,4211751439,178,,4211836297,21,,4209311435,56,Back,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537363609,760,61,2,70,51,4qdzzur2cuuridyb0jso8mksi,1,66.5,20.5,2023-04-22T15:29:45.683Z,2023-04-23T02:05:07Z,4210075727,56,Right,4211751509,178,,,,,,,,,,,,,,,,,,,,86vsscrn4hhdlwlot6sj8pqfo,K. Fotheringham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537686237,855,43,2,70,52,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-22T15:29:46.791Z,2023-04-23T02:04:31Z,4211834731,233,1117,4211835087,144,67,,,,,,,,,,,,,,,,,,,86vsscrn4hhdlwlot6sj8pqfo,K. Fotheringham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537686233,1117,43,2,70,52,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:29:46.792Z,2023-04-23T02:04:32Z,4211834737,233,855,4211835089,144,67,,,,,,,,,,,,,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537686815,856,67,2,70,52,4qdzzur2cuuridyb0jso8mksi,1,63.9,12.6,2023-04-22T15:29:46.805Z,2023-04-23T06:51:18Z,4211837615,233,1118,,,,,,,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537686807,1118,67,2,70,52,besu5lkqmra07drq1czpr0tk4,0,36.1,87.4,2023-04-22T15:29:46.806Z,2023-04-23T02:05:37Z,4211837619,233,856,,,,,,,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537220913,644,43,2,70,54,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:29:48.249Z,2023-04-22T15:58:25Z,4209587467,144,61,4209311901,56,Back,,,,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537220871,578,43,2,70,54,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-22T15:29:48.250Z,2023-04-22T15:58:22Z,4209311695,285,0,4209311693,56,Center,4209587213,144,74,4209312127,233,644,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537220967,579,1,2,70,54,4qdzzur2cuuridyb0jso8mksi,1,64.9,9.1,2023-04-22T15:29:48.286Z,2023-04-23T01:16:58Z,4211683617,178,,4209312215,56,Right,4209312219,141,6.5,4209312217,140,77.2,4209312223,213,6.1,4209312221,212,13.0,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537220877,643,43,2,70,54,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:29:48.747Z,2023-04-22T17:37:58Z,4209311727,56,Back,4210075087,144,61,,,,,,,,,,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537220977,580,3,2,70,56,4qdzzur2cuuridyb0jso8mksi,0,72.8,13,2023-04-22T15:29:49.993Z,2023-04-23T01:17:04Z,4211684057,178,,4209312413,233,645,4210076953,465,,4209312285,56,Right,4209312289,286,,,,,,,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537220983,645,7,2,70,56,besu5lkqmra07drq1czpr0tk4,1,27.2,87,2023-04-22T15:29:50.249Z,2023-04-23T01:17:08Z,4211684485,178,,4210078043,384,,4209312333,56,Back,4209312335,285,,4209312399,233,580,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537220989,646,49,2,70,57,besu5lkqmra07drq1czpr0tk4,1,30.8,88,2023-04-22T15:29:51.554Z,2023-04-23T01:17:36Z,,,,,,,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221007,647,61,2,70,57,besu5lkqmra07drq1czpr0tk4,1,93.6,5.8,2023-04-22T15:29:51.640Z,2023-04-23T01:17:41Z,4209312499,56,Right,4211685157,178,,,,,,,,,,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221087,648,1,2,71,0,besu5lkqmra07drq1czpr0tk4,1,29.4,96,2023-04-22T15:29:54.914Z,2023-04-23T01:17:58Z,4211687693,178,,4209312921,56,Back,4209312931,212,8.7,4209312927,140,23.6,4209312933,213,3.9,4209312929,141,86.8,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221089,581,45,2,71,2,4qdzzur2cuuridyb0jso8mksi,0,76.4,16.2,2023-04-22T15:29:56.074Z,2023-04-23T01:18:08Z,4209313011,233,649,4209312943,286,,4209312941,56,Right,,,,,,,,,,,,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221093,649,3,2,71,2,besu5lkqmra07drq1czpr0tk4,1,23.6,83.8,2023-04-22T15:29:56.074Z,2023-04-23T01:18:07Z,4209312967,285,,4209312965,56,Back,4211688395,178,,4210079351,465,,4209313005,233,581,,,,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221115,650,1,2,71,3,besu5lkqmra07drq1czpr0tk4,1,26.1,84.4,2023-04-22T15:29:57.090Z,2023-04-23T01:18:11Z,4209313085,212,4.8,4209313087,213,0.4,4211688643,178,,4209313079,56,Back,4209313083,141,86.9,4209313081,140,30.4,,,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221171,651,1,2,71,4,besu5lkqmra07drq1czpr0tk4,1,30.4,86.9,2023-04-22T15:29:58.258Z,2023-04-23T01:18:18Z,4211689189,178,,4209313421,141,94.8,4209313423,212,5.4,4209313417,56,Back,4209313419,140,30.0,4209313425,213,1.6,,,,,,,91z7xt6xuwgzt0jyg5owh6yfp,A. Shinnie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221175,652,3,2,71,6,besu5lkqmra07drq1czpr0tk4,0,31,91.3,2023-04-22T15:30:00.754Z,2023-04-23T01:18:29Z,4210079983,465,,4209313441,56,Back,4211690017,178,,4209313735,233,582,4209313443,285,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221215,582,7,2,71,6,4qdzzur2cuuridyb0jso8mksi,0,69,8.7,2023-04-22T15:30:00.874Z,2023-04-23T01:18:33Z,4210080497,383,,4209313709,233,652,4211690353,178,,4209313655,56,Right,4209313657,286,,,,,,,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221251,583,45,2,71,8,4qdzzur2cuuridyb0jso8mksi,0,64.4,5,2023-04-22T15:30:02.768Z,2023-04-23T01:18:40Z,4209314461,285,,4209313815,56,Right,4209314457,233,653,,,,,,,,,,,,,,,,7qd78ivuyspmb0fno5vdetat,I. Niskanen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221345,653,3,2,71,8,besu5lkqmra07drq1czpr0tk4,1,35.6,95,2023-04-22T15:30:02.768Z,2023-04-23T01:18:39Z,4211690745,178,,4209314347,56,Back,4209314387,233,583,4209314349,286,,4210081221,465,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221387,584,45,2,71,11,4qdzzur2cuuridyb0jso8mksi,0,34.2,14,2023-04-22T15:30:05.465Z,2023-04-23T01:18:52Z,4209314787,233,654,4209314587,285,,4209314585,56,Back,,,,,,,,,,,,,,,,86vsscrn4hhdlwlot6sj8pqfo,K. Fotheringham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221383,654,3,2,71,11,besu5lkqmra07drq1czpr0tk4,1,65.8,86,2023-04-22T15:30:05.465Z,2023-04-23T01:18:52Z,4210082061,465,,4209314567,286,,4209314565,56,Left,4211691747,178,,4209314753,233,584,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221407,585,45,2,71,14,4qdzzur2cuuridyb0jso8mksi,0,27.9,23.4,2023-04-22T15:30:08.234Z,2023-04-23T01:19:00Z,4209314951,233,655,4209314693,56,Back,4209314695,285,,,,,,,,,,,,,,,,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221431,655,3,2,71,14,besu5lkqmra07drq1czpr0tk4,1,72.1,76.6,2023-04-22T15:30:08.234Z,2023-04-23T01:19:00Z,4209314883,233,585,4209314831,56,Center,4210082401,465,,4209314833,286,,4211692441,178,,,,,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221531,656,1,2,71,16,besu5lkqmra07drq1czpr0tk4,1,75.1,60.9,2023-04-22T15:30:10.644Z,2023-04-23T01:19:04Z,4209315385,141,45.2,4209315389,212,11.6,4211692813,178,,4209315381,140,79.5,4209315377,56,Center,4209315393,213,5.1,,,,,,,db1hineo65ck1zyg8kjtl5iad,C. Montaño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221559,657,1,2,71,19,besu5lkqmra07drq1czpr0tk4,0,75.8,56,2023-04-22T15:30:13.672Z,2023-04-23T01:19:09Z,4209315545,212,14.8,4209315547,213,0.4,4209315543,141,64.3,4209315541,140,88.8,4211693067,178,,4209315539,56,Center,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221653,586,49,2,71,20,4qdzzur2cuuridyb0jso8mksi,1,13.1,24.6,2023-04-22T15:30:14.615Z,2023-04-23T01:19:13Z,,,,,,,,,,,,,,,,,,,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221729,587,1,2,71,22,4qdzzur2cuuridyb0jso8mksi,1,16.3,11.3,2023-04-22T15:30:16.892Z,2023-04-23T01:19:22Z,4209316385,213,0,4211694075,178,,4209316377,140,35.1,4209316373,56,Back,4209316383,212,19.7,4209316381,141,11.3,,,,,,,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221935,589,4,2,71,24,4qdzzur2cuuridyb0jso8mksi,1,37.8,10.4,2023-04-22T15:30:18.458Z,2023-04-23T01:19:28Z,4209317395,13,,4209317397,56,Back,4209317401,152,,4209396515,294,,4209317409,286,,4209317457,233,658,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221867,658,4,2,71,24,besu5lkqmra07drq1czpr0tk4,0,62.2,89.6,2023-04-22T15:30:18.459Z,2023-04-23T01:19:28Z,4209317553,233,589,4209317095,294,,4211694553,178,,4209317097,56,Left,4209317105,285,,4209317101,152,,4209317091,13,,,,,9mgoxb4nlse8gjbmcs0nh0dex,M. Boyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537221757,588,43,2,71,25,4qdzzur2cuuridyb0jso8mksi,1,0,0,2023-04-22T15:30:19.035Z,2023-04-22T15:30:23Z,4209316563,56,Back,4209317159,144,61,,,,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537222665,659,18,2,71,57,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:30:51.388Z,2023-04-23T01:19:45Z,4209321161,59,16,4209321159,44,Forward,4209321157,42,,4209321255,55,660,,,,,,,,,,,,,elmr3dbzcn0od1mflq6mc02ui,S. Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537222673,660,19,2,71,57,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:30:51.389Z,2023-04-23T01:19:46Z,4209321203,145,7,4209321211,44,Midfielder,4209321213,55,659,4209321199,42,,4209321209,293,2,4209321207,292,6,4209321205,59,29,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537222895,661,18,2,72,3,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:30:57.888Z,2023-04-23T01:19:47Z,4209322455,59,17,4209322651,55,662,4209322453,44,Midfielder,4209322451,42,,,,,,,,,,,,,,1mbcl4xzln2fyj0o3aapdhdrd,S. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537222923,662,19,2,72,3,besu5lkqmra07drq1czpr0tk4,1,0,0,2023-04-22T15:30:57.889Z,2023-04-23T01:19:48Z,4209322565,42,,4209322573,145,10,4209322583,55,661,4209322581,44,Midfielder,4209322579,293,3,4209322575,59,28,4209322577,292,6,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537223821,590,1,2,72,20,4qdzzur2cuuridyb0jso8mksi,0,44,19.2,2023-04-22T15:31:14.564Z,2023-04-23T01:19:52Z,4209327323,1,,4209327313,56,Center,4209327309,155,,4211696283,178,,4209327315,140,79.3,4209327319,212,54.7,4209327321,213,0.8,4209327311,152,,3wgjzispcz53as7jxh8lh0y96,L. Ayina,4209327307,5,,4209327317,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537223741,663,4,2,72,23,besu5lkqmra07drq1czpr0tk4,1,22.6,29.2,2023-04-22T15:31:17.491Z,2023-04-23T01:19:56Z,4209326827,13,,4209326831,294,,4209326839,152,,4209326835,56,Back,4209326841,285,,4209327595,233,591,,,,,,,dm0ktjgadvf89t9zsqybufnxl,J. Fitzwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537223833,591,4,2,72,23,4qdzzur2cuuridyb0jso8mksi,0,77.4,70.8,2023-04-22T15:31:17.492Z,2023-04-23T01:19:56Z,4209327367,13,,4209327369,294,,4211696587,178,,4209327371,56,Center,4209327373,152,,4209327783,233,663,4209327375,286,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537224269,664,1,2,72,41,besu5lkqmra07drq1czpr0tk4,0,24.8,35.4,2023-04-22T15:31:35.825Z,2023-04-23T01:20:03Z,4209329789,212,59.8,4211697193,178,,4209329791,213,6.2,4209329751,5,,4209329761,141,28.6,4209329793,1,,4209329753,155,,4209329755,152,,cgu73urupkapqq9bnl17s8tt5,S. George,4209329759,140,81.6,4209329757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537224265,592,44,2,72,45,4qdzzur2cuuridyb0jso8mksi,1,16.9,74.4,2023-04-22T15:31:39.062Z,2023-04-23T06:51:19Z,4209329721,56,Back,4209329723,285,,4209330101,233,665,,,,,,,,,,,,,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537224289,665,44,2,72,45,besu5lkqmra07drq1czpr0tk4,0,83.1,25.6,2023-04-22T15:31:39.063Z,2023-04-23T01:20:07Z,4209330183,233,592,4209329875,56,Center,4209329877,286,,,,,,,,,,,,,,,,,djyjh9vs99rm6pfm2ofhwfd91,K. Guthrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537224311,593,12,2,72,45,4qdzzur2cuuridyb0jso8mksi,1,15.4,77.5,2023-04-22T15:31:39.116Z,2023-04-23T06:51:19Z,4209329975,140,21.8,4209330065,15,,4209329979,212,13.7,4209329977,141,95.1,4211697625,388,,4209329973,56,Back,4209330001,213,1.1,,,,2cic9rl1m8i7ut6ed7p0h1905,C. Mulgrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537224351,594,49,2,72,47,4qdzzur2cuuridyb0jso8mksi,1,19.2,92.7,2023-04-22T15:31:41.913Z,2023-04-23T01:20:20Z,,,,,,,,,,,,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537224485,595,1,2,72,48,4qdzzur2cuuridyb0jso8mksi,1,19.2,92.7,2023-04-22T15:31:41.952Z,2023-04-23T01:20:34Z,4209330939,56,Center,4209330937,157,,4209330943,141,69.0,4209330941,140,59.5,4209330947,213,5.9,4209330949,1,,4209330945,212,45.3,4211699037,178,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537224595,596,61,2,72,53,4qdzzur2cuuridyb0jso8mksi,1,60.8,79.1,2023-04-22T15:31:47.504Z,2023-04-23T01:20:43Z,4209331521,56,Left,4211699693,178,,,,,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537224675,597,1,2,72,57,4qdzzur2cuuridyb0jso8mksi,1,63.7,83.6,2023-04-22T15:31:51.514Z,2023-04-23T01:20:50Z,4211700419,178,,4209331909,140,72.3,4209331907,56,Left,4209331919,213,0.7,4209331911,141,93.9,4209331913,212,11.4,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537224789,598,1,2,73,0,4qdzzur2cuuridyb0jso8mksi,0,72.7,93.9,2023-04-22T15:31:54.159Z,2023-04-23T01:20:53Z,4209332593,141,82.4,4209332579,56,Left,4209332601,213,5.9,4209332585,140,93.8,4209332599,212,23.5,4211700643,178,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537688229,1135,67,2,73,2,besu5lkqmra07drq1czpr0tk4,1,6.5,18,2023-04-22T15:31:56.170Z,2023-04-23T06:51:19Z,4211844757,233,864,,,,,,,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537688221,864,67,2,73,2,4qdzzur2cuuridyb0jso8mksi,0,93.5,82,2023-04-22T15:31:56.171Z,2023-04-23T02:08:37Z,4211844781,233,1135,,,,,,,,,,,,,,,,,,,,,,319dgvwkm8di2r8oovefbxck5,A. Behich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537224763,666,12,2,73,2,besu5lkqmra07drq1czpr0tk4,1,4.7,18.6,2023-04-22T15:31:56.265Z,2023-04-23T06:51:20Z,4209334631,212,7.7,4209334633,213,3.6,4209334629,141,13.2,4209334625,167,,4209334627,140,0.0,4209332435,56,Back,4211701123,178,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537225125,599,6,2,73,3,4qdzzur2cuuridyb0jso8mksi,1,98.3,83.6,2023-04-22T15:31:57.752Z,2023-04-23T01:21:05Z,4209336417,233,667,4209334471,56,Left,4209334475,73,,,,,,,,,,,,,,,,,4sskvw16m8gh8al8vy0ephuc5,S. Fletcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537224843,667,6,2,73,3,besu5lkqmra07drq1czpr0tk4,0,1.7,16.4,2023-04-22T15:31:57.752Z,2023-04-23T01:21:06Z,4209332863,73,,4209336453,233,599,4209332859,56,Back,,,,,,,,,,,,,,,,cwdqe0rv5dcshhfhke86j9z2t,J. Holt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226395,600,1,2,73,45,4qdzzur2cuuridyb0jso8mksi,0,99.5,99.5,2023-04-22T15:32:39.096Z,2023-04-23T01:21:08Z,4209341235,140,80.0,4209341223,155,,4209341239,141,18.5,4209341243,212,58.8,4209341251,1,,4210091907,72,,4209341219,6,,4211701619,178,,aqgrddi0lgqphjeksr0rkd0ph,C. Sibbald,4209341247,213,4.4,4209341231,56,Right,4209341227,224,,4209341217,2,,,,,,,,,,,,,,,,,,,,,,,
2537226213,668,49,2,73,49,besu5lkqmra07drq1czpr0tk4,1,23.3,88.4,2023-04-22T15:32:43.465Z,2023-04-23T01:21:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226297,669,61,2,73,49,besu5lkqmra07drq1czpr0tk4,0,23.6,88.3,2023-04-22T15:32:43.506Z,2023-04-23T01:21:23Z,4211702709,178,,4209340721,56,Back,,,,,,,,,,,,,,,,,,,1swg0twoet2to70z38wo78b1l,J. Penrice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226437,601,49,2,73,51,4qdzzur2cuuridyb0jso8mksi,1,61.4,16.7,2023-04-22T15:32:45.699Z,2023-04-23T01:21:28Z,,,,,,,,,,,,,,,,,,,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226479,602,1,2,73,54,4qdzzur2cuuridyb0jso8mksi,1,61.4,16.7,2023-04-22T15:32:48.547Z,2023-04-23T01:21:33Z,4209341701,141,7.1,4209341703,212,20.9,4209341705,213,3.5,4211703523,178,,4209341697,56,Back,4209341699,140,42.5,,,,,,,7v2udgcj3xk2douxfmge6lp7t,I. Harkes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537226505,603,1,2,73,55,4qdzzur2cuuridyb0jso8mksi,0,42.5,7.1,2023-04-22T15:32:49.664Z,2023-04-23T01:21:38Z,4209341831,157,,4211704057,178,,4209341833,56,Right,4209341847,213,6.2,4209341845,212,49.6,4209341851,1,,4209341841,141,0.0,4209341837,140,89.4,1q4eo8ovtzffi9nz1kms98161,K. Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
