id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/11/value,keyPass,qualifier/12/value,qualifier/14/value,qualifier/13/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2443631759,770,1,2,71,9,8gvg1ranyf93hprfkwx3ofl2y,1,20.5,80.9,2022-08-07T21:06:45.442Z,2022-08-10T11:59:35Z,3693155049,140,14.1,3693155053,212,15.8,3696920579,178,,3693155047,56,Back,3693155051,141,59.9,3693155055,213,4.3,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624295,616,43,2,71,10,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T21:06:46.173Z,2022-08-07T21:19:30Z,3693113217,212,3.7,3693113215,141,87.0,3693113219,213,3.4,3693113213,140,21.1,3693142273,144,1,3693112725,56,Back,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624317,617,1,2,71,14,8gvg1ranyf93hprfkwx3ofl2y,1,10.7,44,2022-08-07T21:06:50.033Z,2022-08-10T11:59:41Z,3693112845,141,32.1,3693112849,213,5.6,3693112847,212,12.5,3693112841,56,Back,3693112843,140,19.8,3696920719,178,,,,,,,,2accix9saahg900cja5e9iw9h,Bruno Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624329,585,45,2,71,16,alyavx3ad35bp1xuwmqk7sgev,0,72.3,69.9,2022-08-07T21:06:52.052Z,2022-08-10T11:59:49Z,3693112973,286,,3693112969,233,618,3693112939,56,Center,,,,,,,,,,,,,,,,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624323,618,3,2,71,16,8gvg1ranyf93hprfkwx3ofl2y,1,27.7,30.1,2022-08-07T21:06:52.052Z,2022-08-10T11:59:48Z,3695501857,465,,3693112961,233,585,3696920829,178,,3693112885,285,,3693112881,56,Back,,,,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624341,619,1,2,71,17,8gvg1ranyf93hprfkwx3ofl2y,1,23.3,33.3,2022-08-07T21:06:53.487Z,2022-08-10T11:59:57Z,3696921053,178,,3693113031,212,11.2,3693113033,213,1.2,3693113027,140,27.0,3693113025,56,Back,3693113029,141,48.7,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624363,620,1,2,71,21,8gvg1ranyf93hprfkwx3ofl2y,1,27,52.5,2022-08-07T21:06:57.428Z,2022-08-10T12:00:02Z,3693113197,213,1.2,3693113191,140,35.2,3696921147,178,,3693113195,212,22.8,3693113189,56,Back,3693113193,141,83.6,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624385,621,1,2,71,24,8gvg1ranyf93hprfkwx3ofl2y,1,46.3,89.1,2022-08-07T21:07:00.696Z,2022-08-10T12:00:08Z,3696921251,178,,3693113363,141,96.0,3693113361,140,55.7,3693113367,213,0.4,3693113365,212,10.9,3693113359,56,Left,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624409,622,1,2,71,30,8gvg1ranyf93hprfkwx3ofl2y,1,67.1,85,2022-08-07T21:07:06.459Z,2022-08-10T12:00:15Z,3693113499,141,72.6,3693113503,213,5.3,3693113495,56,Center,3693113497,140,72.4,3696921449,178,,3693113501,212,10.1,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624419,623,1,2,71,34,8gvg1ranyf93hprfkwx3ofl2y,1,69,74.1,2022-08-07T21:07:09.781Z,2022-08-10T12:00:20Z,3693113557,212,10.2,3693113551,56,Center,3693113553,140,59.6,3693113555,141,70.5,3693113559,213,3.4,3696921527,178,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624425,624,1,2,71,36,8gvg1ranyf93hprfkwx3ofl2y,1,59.6,70.5,2022-08-07T21:07:11.974Z,2022-08-10T12:00:28Z,3693113589,56,Center,3696921711,178,,3693113593,141,64.3,3693113591,140,63.5,3693113597,213,5.5,3693113595,212,5.9,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624433,625,1,2,71,36,8gvg1ranyf93hprfkwx3ofl2y,1,63.5,64.2,2022-08-07T21:07:12.507Z,2022-08-10T12:00:53Z,3693113633,56,Center,3693113641,213,2.2,3693113639,212,5.8,3696922241,178,,3693113635,140,60.2,3693113637,141,71.1,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624457,626,1,2,71,38,8gvg1ranyf93hprfkwx3ofl2y,1,60.4,68.4,2022-08-07T21:07:13.990Z,2022-08-10T12:01:03Z,3696922477,178,,3693113813,140,59.4,3693113819,213,4.6,3693113815,141,45.2,3693113817,212,15.8,3693113811,56,Center,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624471,627,1,2,71,41,8gvg1ranyf93hprfkwx3ofl2y,1,60.7,41.6,2022-08-07T21:07:16.894Z,2022-08-10T12:01:09Z,3693113921,213,5.3,3693113913,56,Right,3696922615,178,,3693113919,212,31.3,3693113915,140,77.7,3693113917,141,3.8,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624481,628,1,2,71,44,8gvg1ranyf93hprfkwx3ofl2y,1,77.8,3.8,2022-08-07T21:07:20.187Z,2022-08-10T12:01:19Z,3693113975,212,11.4,3693113971,140,75.7,3693113977,213,1.8,3693113969,56,Right,3696922633,178,,3693113973,141,20.3,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624485,629,1,2,71,45,8gvg1ranyf93hprfkwx3ofl2y,1,75.7,20.3,2022-08-07T21:07:21.001Z,2022-08-10T12:01:25Z,3693114011,141,7.1,3693114009,140,75.0,3693114015,213,4.6,3693114007,56,Right,3693114013,212,9.0,3696922947,178,,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624497,630,1,2,71,46,8gvg1ranyf93hprfkwx3ofl2y,1,75,7.1,2022-08-07T21:07:21.891Z,2022-08-10T12:01:32Z,3693114083,141,17.4,3696923191,178,,3693114081,140,64.0,3693114087,213,2.6,3693114085,212,13.5,3693114079,56,Right,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624501,631,1,2,71,48,8gvg1ranyf93hprfkwx3ofl2y,1,63,20.1,2022-08-07T21:07:24.456Z,2022-08-10T12:02:13Z,3693114123,56,Center,3693114137,213,1.9,3696924219,178,,3693114133,212,10.9,3693114127,140,59.9,3693114129,141,35.4,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624523,632,1,2,71,51,8gvg1ranyf93hprfkwx3ofl2y,1,61.8,35.2,2022-08-07T21:07:26.717Z,2022-08-10T12:02:18Z,3693114245,140,62.7,3693114249,212,32.4,3693114253,1,,3696924335,178,,3693114247,141,82.9,3693114243,56,Left,3693114251,213,1.5,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624567,633,1,2,71,54,8gvg1ranyf93hprfkwx3ofl2y,1,64.8,82.6,2022-08-07T21:07:30.125Z,2022-08-10T12:02:23Z,3693114463,56,Left,3693114471,213,0.4,3693114469,212,20.7,3696924463,178,,3693114465,140,83.1,3693114467,141,94.1,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624569,634,61,2,71,59,8gvg1ranyf93hprfkwx3ofl2y,0,85.8,76.4,2022-08-07T21:07:35.114Z,2022-08-10T12:02:40Z,3696924923,178,,3693114475,56,Center,,,,,,,,,,,,,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624565,586,49,2,72,1,alyavx3ad35bp1xuwmqk7sgev,1,12,24.1,2022-08-07T21:07:36.785Z,2022-08-10T12:02:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624575,587,1,2,72,1,alyavx3ad35bp1xuwmqk7sgev,1,12,24.1,2022-08-07T21:07:37.051Z,2022-08-10T12:03:02Z,3693114493,56,Back,3693114501,213,2.1,3693114495,140,6.9,3696925677,178,,3693114499,212,10.2,3693114497,141,36.9,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624579,588,1,2,72,2,alyavx3ad35bp1xuwmqk7sgev,0,6.9,36.9,2022-08-07T21:07:37.796Z,2022-08-10T12:03:13Z,3693114531,213,6.1,3693114523,56,Back,3693114529,212,28.2,3693114525,140,33.0,3693114521,157,,3693114527,141,27.4,3696925947,178,,3693114533,1,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444352293,1185,43,2,72,4,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T21:07:39.786Z,2022-08-10T12:58:38Z,3697011551,178,0,3697011671,144,82,3697011553,21,0,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624587,635,49,2,72,4,8gvg1ranyf93hprfkwx3ofl2y,1,65.8,74.5,2022-08-07T21:07:39.787Z,2022-08-10T12:58:50Z,,,,,,,,,,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624627,636,1,2,72,5,8gvg1ranyf93hprfkwx3ofl2y,1,65.9,77.2,2022-08-07T21:07:41.429Z,2022-08-10T12:03:26Z,3696926317,178,,3693114741,140,51.1,3693114747,213,3.5,3693114745,212,16.5,3693114743,141,69.0,3693114739,56,Center,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624657,637,1,2,72,8,8gvg1ranyf93hprfkwx3ofl2y,1,48.6,66.1,2022-08-07T21:07:44.607Z,2022-08-10T12:03:32Z,3693114929,140,48.8,3693114927,56,Back,3696926477,178,,3693114933,212,16.7,3693114931,141,41.6,3693114935,213,4.7,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624681,638,1,2,72,13,8gvg1ranyf93hprfkwx3ofl2y,1,51.2,35.1,2022-08-07T21:07:49.294Z,2022-08-10T12:03:42Z,3693115053,140,58.7,3696926717,178,,3693115059,213,0.5,3693115055,141,41.2,3693115051,56,Center,3693115057,212,8.9,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624691,639,1,2,72,17,8gvg1ranyf93hprfkwx3ofl2y,1,56.6,33,2022-08-07T21:07:53.482Z,2022-08-10T12:03:47Z,3693115123,141,33.1,3693115119,56,Back,3696926799,178,,3693115125,212,12.4,3693115127,213,3.1,3693115121,140,44.8,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624715,640,1,2,72,19,8gvg1ranyf93hprfkwx3ofl2y,1,44.8,33.1,2022-08-07T21:07:55.378Z,2022-08-10T12:03:54Z,3693115233,212,12.9,3693115227,56,Back,3693115229,140,45.1,3693115235,213,1.5,3696926923,178,,3693115231,141,52.1,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624721,641,1,2,72,21,8gvg1ranyf93hprfkwx3ofl2y,1,45.1,52.1,2022-08-07T21:07:57.308Z,2022-08-10T12:04:06Z,3693115283,56,Back,3693115291,213,1.5,3696927299,178,,3693115285,140,46.3,3693115289,212,15.3,3693115287,141,74.5,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624745,642,1,2,72,24,8gvg1ranyf93hprfkwx3ofl2y,1,46,75.7,2022-08-07T21:08:00.229Z,2022-08-10T12:04:13Z,3693115395,141,97.2,3693115399,213,0.9,3693115397,212,19.0,3696927441,178,,3693115391,56,Left,3693115393,140,57.6,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624753,643,1,2,72,27,8gvg1ranyf93hprfkwx3ofl2y,1,58,97.1,2022-08-07T21:08:03.477Z,2022-08-10T12:04:20Z,3693115453,140,54.5,3696927555,178,,3693115455,141,89.6,3693115459,213,4.1,3693115457,212,6.3,3693115451,56,Left,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624791,644,1,2,72,29,8gvg1ranyf93hprfkwx3ofl2y,1,53.3,88.9,2022-08-07T21:08:05.412Z,2022-08-10T12:04:24Z,3693115613,141,67.2,3693115615,212,22.0,3696927647,178,,3693115617,213,3.9,3693115611,140,37.7,3693115609,56,Back,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624815,645,1,2,72,33,8gvg1ranyf93hprfkwx3ofl2y,1,34.7,58.5,2022-08-07T21:08:08.778Z,2022-08-10T12:04:42Z,3693115747,213,4.7,3693115741,140,35.1,3696928125,178,,3693115745,212,14.2,3693115739,56,Back,3693115743,141,37.6,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624833,646,1,2,72,35,8gvg1ranyf93hprfkwx3ofl2y,1,34.5,33.7,2022-08-07T21:08:10.992Z,2022-08-10T12:04:47Z,3696928253,178,,3693115827,56,Back,3693115831,140,40.0,3693115839,212,13.1,3693115835,141,16.4,3693115843,213,5.2,,,,,,,bot4jd6s4g69w5wvtn9qlevx0,André Amaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624851,647,1,2,72,37,8gvg1ranyf93hprfkwx3ofl2y,1,41.5,7.7,2022-08-07T21:08:12.841Z,2022-08-10T12:04:51Z,3693115921,141,5.2,3696928349,178,,3693115925,213,6.2,3693115919,140,54.7,3693115917,56,Right,3693115923,212,14.0,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624859,648,1,2,72,39,8gvg1ranyf93hprfkwx3ofl2y,1,54.7,5.2,2022-08-07T21:08:15.084Z,2022-08-10T12:04:56Z,3693115991,141,6.8,3693115995,213,3.0,3696928479,178,,3693115989,140,45.6,3693115987,56,Back,3693115993,212,9.6,,,,,,,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624853,589,45,2,72,40,alyavx3ad35bp1xuwmqk7sgev,0,53.4,90,2022-08-07T21:08:15.787Z,2022-08-10T12:05:02Z,3693115939,56,Left,3693116059,233,649,3693115941,285,,,,,,,,,,,,,,,,,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624865,649,3,2,72,40,8gvg1ranyf93hprfkwx3ofl2y,1,46.6,10,2022-08-07T21:08:15.787Z,2022-08-10T12:05:01Z,3696928653,178,,3693116041,233,589,3693116037,286,,3693116035,56,Back,3695504779,464,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624879,650,1,2,72,42,8gvg1ranyf93hprfkwx3ofl2y,1,51.1,11.6,2022-08-07T21:08:17.915Z,2022-08-10T12:05:15Z,3696929015,178,,3693116093,140,64.9,3693116099,213,0.8,3693116095,141,33.3,3693116091,56,Center,3693116097,212,20.7,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624901,651,1,2,72,44,8gvg1ranyf93hprfkwx3ofl2y,1,66.8,30.4,2022-08-07T21:08:20.060Z,2022-08-10T12:05:21Z,3693116197,140,76.7,3693116201,212,14.8,3693116195,56,Right,3696929221,178,,3693116199,141,15.0,3693116203,213,5.5,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624909,652,1,2,72,47,8gvg1ranyf93hprfkwx3ofl2y,1,82.6,11.3,2022-08-07T21:08:23.614Z,2022-08-10T12:05:40Z,3696929737,178,,3693116233,140,92.3,3693116231,56,Right,3693116237,212,10.3,3693116239,213,0.2,3693116235,141,13.8,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443624971,653,1,2,72,49,8gvg1ranyf93hprfkwx3ofl2y,1,92.9,13.8,2022-08-07T21:08:25.183Z,2022-08-10T12:06:03Z,3693116589,2,,3693116603,1,,3693116593,56,Center,3695504963,224,,3696930373,178,,3693116597,141,70.8,3693116591,155,,3693116601,213,1.6,d30uqfrs7mqb6jnj99qgyr28k,Miguel Maga,3693116595,140,3693116599,212,38.8,3695504965,20,,,,,,,,,,,,,,,,,91.9,,,,,,,,,,,
2443624987,654,1,2,72,59,8gvg1ranyf93hprfkwx3ofl2y,1,85.1,89.1,2022-08-07T21:08:35.422Z,2022-08-10T12:06:14Z,3693116667,213,4.8,3693116661,140,85.7,3696930625,178,,3693116659,56,Center,3693116665,212,7.6,3693116663,141,77.9,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625005,655,1,2,73,0,8gvg1ranyf93hprfkwx3ofl2y,1,85.7,77.9,2022-08-07T21:08:36.079Z,2022-08-10T12:06:35Z,3696930853,178,,3693116745,212,12.1,3693116741,140,78.7,3693116747,213,2.2,3693116739,56,Left,3693116743,141,92.1,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625013,656,1,2,73,2,8gvg1ranyf93hprfkwx3ofl2y,1,78.3,93.6,2022-08-07T21:08:38.270Z,2022-08-10T12:06:45Z,3693116773,140,85.5,3693116775,141,94.1,3693116779,213,0.0,3696931131,178,,3693116771,56,Left,3693116777,212,7.6,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625027,657,1,2,73,3,8gvg1ranyf93hprfkwx3ofl2y,1,85.5,94.1,2022-08-07T21:08:38.979Z,2022-08-10T12:06:55Z,3696931375,178,,3693116855,213,3.0,3693116851,141,95.1,3693116853,212,6.0,3693116847,56,Left,3693116849,140,79.8,,,,,,,53sq02gs09i7chjvx2zfwdaz9,Rúben Lameiras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625051,658,1,2,73,4,8gvg1ranyf93hprfkwx3ofl2y,1,79.2,95.4,2022-08-07T21:08:40.601Z,2022-08-10T12:07:03Z,3693116963,141,88.0,3696931591,178,,3693116959,56,Left,3693116965,212,10.8,3693116967,213,3.6,3693116961,140,70.1,,,,,,,ay10c4r23f0tlyuqytje0ack4,Hélder Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625069,659,1,2,73,7,8gvg1ranyf93hprfkwx3ofl2y,1,67.1,84.4,2022-08-07T21:08:43.480Z,2022-08-10T12:07:10Z,3693117031,140,52.9,3693117037,213,2.9,3693117029,56,Left,3693117033,141,90.0,3693117035,212,15.4,3696931797,178,,,,,,,,7bizatqq8lesywgb68x9cizmd,Tiago Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625081,660,1,2,73,10,8gvg1ranyf93hprfkwx3ofl2y,0,52.8,91.1,2022-08-07T21:08:45.860Z,2022-08-10T12:07:18Z,3693117113,212,22.2,3693117107,56,Left,3696932071,178,,3693117109,140,73.9,3693117117,213,6.2,3693117111,141,89.9,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625095,590,12,2,73,11,alyavx3ad35bp1xuwmqk7sgev,1,22.4,12.3,2022-08-07T21:08:47.194Z,2022-08-10T12:07:25Z,3693117189,212,19.2,3693117185,140,38.5,3693117191,213,5.8,3693117183,56,Back,3693117187,141,0.0,3693117199,167,,3696932307,178,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625097,591,5,2,73,12,alyavx3ad35bp1xuwmqk7sgev,0,39.8,-0.9,2022-08-07T21:08:48.287Z,2022-08-10T12:07:29Z,3693117195,347,,3693117193,56,Back,3693118339,233,661,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625301,661,5,2,73,12,8gvg1ranyf93hprfkwx3ofl2y,1,60.2,100.9,2022-08-07T21:08:48.287Z,2022-08-10T12:07:28Z,3693118247,56,Left,3693118335,233,591,3693118249,347,,,,,,,,,,,,,,,,,6ram2zlda1gvj947zzmab68r9,M. Villanueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625305,662,18,2,73,51,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T21:09:27.177Z,2022-08-10T12:07:44Z,3693118259,44,Forward,3693118291,55,663,3693118261,59,11,3693118257,42,,,,,,,,,,,,,,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625307,663,19,2,73,51,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T21:09:27.178Z,2022-08-10T12:07:45Z,3693118267,42,,3693118275,59,20,3693181947,293,2,3693118281,55,662,3693118277,44,Midfielder,3693181945,292,6,3693118271,145,11,,,,4tyjzyixiz32zfs37qs4u6ve2,Nélson Luz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625449,664,18,2,73,52,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T21:09:28.426Z,2022-08-10T12:07:53Z,3693119117,42,,3693119173,55,665,3693119119,44,Midfielder,3693119121,59,70,,,,,,,,,,,,,9dc4qkvh0vk5kwymibji00kp,André Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625453,665,19,2,73,52,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T21:09:28.427Z,2022-08-10T12:07:54Z,3693119149,59,80,3693182221,293,4,3693119147,145,7,3693119153,55,664,3693182219,292,7,3693119151,44,Midfielder,3693119143,42,,,,,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625557,666,18,2,73,54,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T21:09:30.078Z,2022-08-10T14:15:33Z,3693119767,42,,3693119771,59,17,3693119769,44,Forward,3693119791,55,667,,,,,,,,,,,,,7jqin4ptb8of32u4e646mxwtm,André Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625559,667,19,2,73,54,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T21:09:30.079Z,2022-08-10T14:15:33Z,3693119783,293,3,3693119773,42,,3693119777,145,9,3693119781,292,9,3693119787,55,666,3693119785,44,Forward,3693119779,59,33,,,,evwzikhqpwulci3y20ckeoc15,Anderson Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443625593,668,40,2,74,6,8gvg1ranyf93hprfkwx3ofl2y,1,0,0,2022-08-07T21:09:42.016Z,2022-08-10T12:10:41Z,3693119987,59,"14, 2, 5, 30, 13, 3, 10, 80, 33, 20, 7, 6, 23, 25, 38, 63",3693119993,194,2accix9saahg900cja5e9iw9h,3693119989,130,4,3693119985,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5",3693119983,30,"2accix9saahg900cja5e9iw9h, d30uqfrs7mqb6jnj99qgyr28k, ay10c4r23f0tlyuqytje0ack4, 3hzwwygv4u0vn68g4z3taqj1l, bot4jd6s4g69w5wvtn9qlevx0, 6ram2zlda1gvj947zzmab68r9, 7bizatqq8lesywgb68x9cizmd, 1qcf5gb8wf8f4tu94xh96yqy, evwzikhqpwulci3y20ckeoc15, 4tyjzyixiz32zfs37qs4u6ve2, 53sq02gs09i7chjvx2zfwdaz9, lp63o37czdwete0smmu62k89, bz64q1gkwqtlc749oqqqzm5wq, 3yolt0tc40fjqupa2ea4epka1, 20qxviornp26t0t8oq8xuyi5m, e2nsy4zv5hw9x13mp604tr8ix",3693119991,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
