id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2482644663,642,1,2,71,54,cgvbluoerzbzcr7aaxge3wkcv,0,4.6,50.6,2022-11-06T17:01:59.843Z,2022-11-08T18:52:19Z,3900298853,1,,3900298851,213,6.2,3900298849,212,63.9,3900298845,140,65.4,3900298847,141,46.7,3900298857,74,,3900298997,189,,3900298843,56,Center,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,3900298841,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641211,657,1,2,71,59,3b4nxgvmwzstmoq6borytkwx1,1,28.9,51.5,2022-11-06T17:02:05.167Z,2022-11-08T18:52:57Z,3900279959,212,1.8,3900279955,140,30.2,3900279957,141,53.2,3903859863,388,,3900279961,213,0.7,3903859865,21,,3900279953,56,Back,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482643111,634,40,2,71,59,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-11-06T17:02:05.243Z,2022-11-09T09:02:44Z,3900290185,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5",3900290187,59,"18, 13, 77, 24, 33, 23, 17, 6, 22, 19, 8, 1, 9, 10, 21, 42",3900290189,130,12,3900290183,30,"ckog922pr9vqy2ry4m7o5ag2d, cvqqwbdd3dttekkcooh7i80h6, djqbki8jap3rp8l0izzly9tzo, dy434rgboexxvq6tgr8gwef9x, 75znincjirp1z8bcw9nhztxat, 110maz3wmyhfk670un6ieloet, 1g46yyjzlu0vqpk3w51scv1ed, e6ztipndwfp33c6j7yebsyx91, 79mo2l821d5zq6dyrg9qkpf4l, 433k61rvy0ay7lcsyxd918r8p, 9sfjkb99h1b1obdmedrecag9h, 5881z0950eh6003uukdwkuql0, 55r9zkckjjq4txriw3jhguwnp, 4agmh5fbf826bjrxtg3mw5at, 9kvoxdbnb5kt2dzy7kr0s7v11, 803s6ja43m4i9jhl97jd37s2x",3900290191,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",3900290193,194,9sfjkb99h1b1obdmedrecag9h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641215,658,1,2,72,0,3b4nxgvmwzstmoq6borytkwx1,0,29.9,50.4,2022-11-06T17:02:06.362Z,2022-11-08T18:53:03Z,3900279977,3,,3900279987,141,64.6,3900279989,212,18.6,3900279979,56,Back,3900279983,140,45.0,3903860941,388,,3900279993,213,0.5,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482644961,645,1,2,72,2,cgvbluoerzbzcr7aaxge3wkcv,1,57.1,35.3,2022-11-06T17:02:07.936Z,2022-11-08T18:53:13Z,3900300513,3,,3900300519,141,41.2,3900300521,212,11.5,3903861209,388,,3900300517,140,67.4,3900300515,56,Center,3900300523,213,0.4,,,,1g46yyjzlu0vqpk3w51scv1ed,Ukra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482645231,646,1,2,72,3,cgvbluoerzbzcr7aaxge3wkcv,1,66,41.7,2022-11-06T17:02:09.511Z,2022-11-08T18:53:19Z,3900301871,213,3.0,3903861409,388,,3900301867,141,43.5,3900301865,140,53.4,3900301869,212,13.3,3900301861,3,,3900301863,56,Center,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641309,605,1,2,72,5,cgvbluoerzbzcr7aaxge3wkcv,1,53.5,40.6,2022-11-06T17:02:11.226Z,2022-11-08T18:53:25Z,3903861647,178,,3900280431,213,5.0,3900280423,56,Right,3900280427,141,5.9,3900280425,140,59.4,3900280429,212,24.4,,,,,,,9sfjkb99h1b1obdmedrecag9h,Vitor Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641313,606,61,2,72,10,cgvbluoerzbzcr7aaxge3wkcv,0,57.8,7,2022-11-06T17:02:16.397Z,2022-11-08T18:53:33Z,3900280443,56,Right,3903861935,178,,,,,,,,,,,,,,,,,,,,cvqqwbdd3dttekkcooh7i80h6,João Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483340199,1526,43,2,72,10,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-11-06T17:02:16.424Z,2022-11-08T19:34:16Z,3903951991,144,83,3903933547,399,449982,,,,,,,,,,,,,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641317,660,43,2,72,11,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-11-06T17:02:17.395Z,2022-11-08T17:06:48Z,3903662825,383,0,3900280509,233,606,3903663169,144,7,3900280449,56,Back,3900280451,285,0,,,,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641363,662,4,2,72,12,3b4nxgvmwzstmoq6borytkwx1,1,45.5,93,2022-11-06T17:02:17.884Z,2022-11-08T18:53:39Z,3900280681,152,,3900280683,286,,3900280677,295,,3900280675,13,,3900280679,56,Back,3900280841,233,607,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641389,607,4,2,72,12,cgvbluoerzbzcr7aaxge3wkcv,0,54.5,7,2022-11-06T17:02:17.885Z,2022-11-08T18:53:39Z,3900280819,56,Right,3900280821,152,,3900280873,233,662,3903862165,178,,3900280823,285,,3900280817,295,,3900280815,13,,,,,cvqqwbdd3dttekkcooh7i80h6,João Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641323,661,43,2,72,12,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-11-06T17:02:18.083Z,2022-11-08T17:53:29Z,3903736121,144,49,,,,,,,,,,,,,,,,,,,,,,5za437wrlqizff74n6uqodpzp,K. Gorré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641457,608,17,2,72,15,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-11-06T17:02:21.747Z,2022-11-08T18:53:55Z,3900281181,13,243,3900281177,31,,3900281179,393,,,,,,,,,,,,,,,,,cvqqwbdd3dttekkcooh7i80h6,João Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641677,663,1,2,72,35,3b4nxgvmwzstmoq6borytkwx1,1,47.5,94.6,2022-11-06T17:02:41.505Z,2022-11-08T18:54:04Z,3900282391,212,16.7,3900282381,152,,3900282383,56,Center,3900282379,5,,3903862937,178,,3900282387,141,75.5,3900432233,189,,3900282395,213,5.4,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,3900282385,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641683,664,1,2,72,37,3b4nxgvmwzstmoq6borytkwx1,1,56.4,76.5,2022-11-06T17:02:43.679Z,2022-11-08T18:54:10Z,3900282423,213,4.2,3900282415,141,49.1,3900282419,212,21.5,3900282413,140,46.2,3900282411,56,Back,3903863177,178,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641697,665,1,2,72,40,3b4nxgvmwzstmoq6borytkwx1,0,48.4,47.4,2022-11-06T17:02:46.459Z,2022-11-08T18:54:17Z,3900282483,212,33.1,3903863403,178,,3900282481,141,5.3,3900282479,140,64.3,3900282487,1,,3900282477,56,Right,3900282485,213,5.2,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641711,666,61,2,72,42,3b4nxgvmwzstmoq6borytkwx1,0,64.3,5.7,2022-11-06T17:02:48.120Z,2022-11-08T18:54:24Z,3903863631,178,,3900282589,56,Right,,,,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641751,609,49,2,72,44,cgvbluoerzbzcr7aaxge3wkcv,1,29.6,96.6,2022-11-06T17:02:49.951Z,2022-11-08T18:54:29Z,,,,,,,,,,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641755,610,50,2,72,44,cgvbluoerzbzcr7aaxge3wkcv,1,29.7,95.4,2022-11-06T17:02:49.993Z,2022-11-08T18:54:44Z,3900282771,285,,3900283221,233,667,3900282769,56,Back,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641739,667,7,2,72,44,3b4nxgvmwzstmoq6borytkwx1,1,70.3,4.6,2022-11-06T17:02:50.071Z,2022-11-08T18:54:49Z,3900282721,286,,3903663885,385,,3900282719,56,Right,3903864433,178,,3900283189,233,610,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641763,611,5,2,72,45,cgvbluoerzbzcr7aaxge3wkcv,1,30.2,100.8,2022-11-06T17:02:51.631Z,2022-11-08T18:54:56Z,3900283505,233,668,3900282823,347,,3900282819,56,Back,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641805,668,5,2,72,45,3b4nxgvmwzstmoq6borytkwx1,0,69.8,-0.8,2022-11-06T17:02:51.631Z,2022-11-08T18:54:55Z,3900283521,233,611,3900283071,56,Right,3900283079,347,,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641961,612,1,2,72,59,cgvbluoerzbzcr7aaxge3wkcv,0,35.7,100,2022-11-06T17:03:05.827Z,2022-11-08T18:55:02Z,3900283837,140,57.9,3900283845,1,,3900283829,107,,3900283839,141,79.7,3900283833,56,Left,3900283843,213,5.7,3900283841,212,27.4,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641965,669,8,2,73,1,3b4nxgvmwzstmoq6borytkwx1,1,43.7,11.3,2022-11-06T17:03:07.526Z,2022-11-08T18:55:20Z,3903664389,384,,3903865583,388,,3900283853,56,Back,,,,,,,,,,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482641985,670,49,2,73,2,3b4nxgvmwzstmoq6borytkwx1,1,31.9,14.3,2022-11-06T17:03:08.781Z,2022-11-08T18:55:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642045,671,12,2,73,4,3b4nxgvmwzstmoq6borytkwx1,1,31.9,14.3,2022-11-06T17:03:10.188Z,2022-11-08T18:55:39Z,3903866311,178,,3900284247,56,Back,3903664559,167,,3900284253,212,13.5,3900284249,140,24.6,3900284251,141,0.0,3900284255,213,4.1,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642209,613,5,2,73,6,cgvbluoerzbzcr7aaxge3wkcv,1,77,101.4,2022-11-06T17:03:12.539Z,2022-11-08T18:55:50Z,3900285281,56,Left,3900285283,347,,3900285303,233,672,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642049,672,5,2,73,6,3b4nxgvmwzstmoq6borytkwx1,0,23,-1.4,2022-11-06T17:03:12.539Z,2022-11-08T18:55:50Z,3900284271,56,Back,3900284273,347,,3900285325,233,613,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642351,614,1,2,73,29,cgvbluoerzbzcr7aaxge3wkcv,0,77.7,100,2022-11-06T17:03:34.930Z,2022-11-08T18:56:01Z,3900285931,56,Left,3900285943,212,13.9,3900285945,213,5.9,3900285935,140,90.2,3900285939,141,93.9,3900285929,107,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642353,673,8,2,73,30,3b4nxgvmwzstmoq6borytkwx1,1,9.7,5.1,2022-11-06T17:03:36.137Z,2022-11-08T18:56:12Z,3900285949,56,Back,3903664715,385,,3903867729,178,,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642503,615,5,2,73,30,cgvbluoerzbzcr7aaxge3wkcv,1,91,100.8,2022-11-06T17:03:36.442Z,2022-11-08T18:56:16Z,3900286789,233,674,3900286769,347,,3900286767,56,Left,,,,,,,,,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642363,674,5,2,73,30,3b4nxgvmwzstmoq6borytkwx1,0,9,-0.8,2022-11-06T17:03:36.442Z,2022-11-08T18:56:16Z,3900285995,347,,3900286803,233,615,3900285993,56,Back,,,,,,,,,,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642541,616,1,2,73,41,cgvbluoerzbzcr7aaxge3wkcv,1,91.8,100,2022-11-06T17:03:47.066Z,2022-11-08T18:56:20Z,3900287001,140,94.6,3900287003,141,88.1,3900286999,56,Left,3900287007,213,5.0,3900287005,212,9.5,3900286997,107,,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642551,617,1,2,73,42,cgvbluoerzbzcr7aaxge3wkcv,1,94.6,88.1,2022-11-06T17:03:48.041Z,2022-11-08T18:56:25Z,3900287073,56,Left,3900287083,213,2.5,3900287081,212,6.9,3900287077,140,89.4,3903868205,178,,3900287079,141,94.4,,,,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642581,618,1,2,73,44,cgvbluoerzbzcr7aaxge3wkcv,1,89.4,94.4,2022-11-06T17:03:50.083Z,2022-11-08T18:56:30Z,3900287259,140,78.1,3900287265,213,3.2,3900287257,56,Left,3903868367,178,,3900287263,212,11.9,3900287261,141,93.5,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642587,619,3,2,73,46,cgvbluoerzbzcr7aaxge3wkcv,0,77.4,93.7,2022-11-06T17:03:52.645Z,2022-11-08T18:56:39Z,3903868667,178,,3900287441,233,675,3903665025,465,,3900287293,286,,3900287291,56,Left,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642601,675,7,2,73,47,3b4nxgvmwzstmoq6borytkwx1,1,22.6,6.3,2022-11-06T17:03:52.881Z,2022-11-08T18:56:49Z,3900287411,233,619,3903868949,178,,3900287359,285,,3903664999,383,,3900287357,56,Back,,,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642605,676,49,2,73,48,3b4nxgvmwzstmoq6borytkwx1,1,23.5,5.9,2022-11-06T17:03:53.832Z,2022-11-08T18:56:54Z,,,,,,,,,,,,,,,,,,,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642623,677,1,2,73,48,3b4nxgvmwzstmoq6borytkwx1,0,18.2,2.5,2022-11-06T17:03:53.844Z,2022-11-08T18:57:00Z,3900287469,212,11.1,3900287473,213,0.9,3900287465,141,15.5,3903869223,178,,3900287463,140,24.6,3900287461,56,Back,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483542017,1423,67,2,73,49,cgvbluoerzbzcr7aaxge3wkcv,1,72.9,82.2,2022-11-06T17:03:55.286Z,2022-11-09T09:56:47Z,3904984199,233,1658,,,,,,,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483542015,1658,67,2,73,49,3b4nxgvmwzstmoq6borytkwx1,0,27.1,17.8,2022-11-06T17:03:55.287Z,2022-11-09T09:41:30Z,3904984207,233,1423,,,,,,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642649,620,1,2,73,49,cgvbluoerzbzcr7aaxge3wkcv,1,77.4,80.2,2022-11-06T17:03:55.296Z,2022-11-09T09:56:47Z,3903869545,178,,3900287561,140,58.5,3900287563,141,78.9,3900287565,212,19.9,3900287567,213,3.2,3900287559,56,Left,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483341673,1330,43,2,73,49,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-11-06T17:03:55.317Z,2022-11-08T19:25:29Z,3903940777,144,67,3903940271,233,1575,,,,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483341807,1341,43,2,73,49,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-11-06T17:03:55.317Z,2022-11-09T09:40:05Z,3903940939,233,1579,3904983583,144,67,,,,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483341671,1575,43,2,73,49,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-11-06T17:03:55.318Z,2022-11-08T19:25:29Z,3903940763,144,67,3903940283,233,1330,,,,,,,,,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483341805,1579,43,2,73,49,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-11-06T17:03:55.318Z,2022-11-09T09:40:05Z,3903940947,233,1341,3904983581,144,67,,,,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642663,621,49,2,73,50,cgvbluoerzbzcr7aaxge3wkcv,1,54.2,75.4,2022-11-06T17:03:56.484Z,2022-11-09T09:41:45Z,,,,,,,,,,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642693,622,1,2,73,52,cgvbluoerzbzcr7aaxge3wkcv,1,54.4,74,2022-11-06T17:03:58.182Z,2022-11-08T18:57:16Z,3900287799,212,20.0,3903869997,178,,3900287797,141,58.5,3900287795,140,38.2,3900287801,213,3.7,3900287793,56,Back,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642747,623,1,2,73,54,cgvbluoerzbzcr7aaxge3wkcv,1,31.5,51.8,2022-11-06T17:04:00.451Z,2022-11-08T18:57:21Z,3900288125,213,3.3,3903870283,178,,3900288121,141,46.9,3900288117,56,Back,3900288123,212,19.3,3900288119,140,13.4,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642765,624,1,2,74,0,cgvbluoerzbzcr7aaxge3wkcv,0,15.5,37,2022-11-06T17:04:05.892Z,2022-11-08T18:57:26Z,3900288239,212,42.2,3900288237,141,33.3,3900288235,140,55.6,3900288233,56,Center,3903870393,178,,3900288243,1,,3900288241,213,6.2,3900288231,157,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642771,678,49,2,74,1,3b4nxgvmwzstmoq6borytkwx1,1,47.9,64.9,2022-11-06T17:04:07.775Z,2022-11-08T18:57:32Z,,,,,,,,,,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642785,679,3,2,74,2,3b4nxgvmwzstmoq6borytkwx1,0,47.6,60.2,2022-11-06T17:04:08.729Z,2022-11-08T18:57:36Z,3900288355,286,,3900288353,56,Back,3900288497,233,625,3903870871,178,,3903665717,465,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642803,625,7,2,74,3,cgvbluoerzbzcr7aaxge3wkcv,1,52.4,39.8,2022-11-06T17:04:08.916Z,2022-11-08T18:57:41Z,3900288469,285,,3903665631,383,,3900288467,56,Center,3903871141,178,,3900288489,233,679,3903871143,21,,,,,,,,1g46yyjzlu0vqpk3w51scv1ed,Ukra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642807,626,49,2,74,4,cgvbluoerzbzcr7aaxge3wkcv,1,54.9,44.5,2022-11-06T17:04:10.332Z,2022-11-08T18:57:47Z,,,,,,,,,,,,,,,,,,,,,,,,,1g46yyjzlu0vqpk3w51scv1ed,Ukra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642883,627,1,2,74,4,cgvbluoerzbzcr7aaxge3wkcv,1,56.6,46.6,2022-11-06T17:04:10.402Z,2022-11-08T18:57:54Z,3900288925,1,,3900288921,212,46.1,3903871633,178,,3900288923,213,0.6,3900288917,140,93.6,3900288915,56,Left,3900288919,141,83.1,,,,1g46yyjzlu0vqpk3w51scv1ed,Ukra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642911,628,1,2,74,12,cgvbluoerzbzcr7aaxge3wkcv,1,92.4,85.3,2022-11-06T17:04:18.274Z,2022-11-08T18:57:59Z,3900289081,141,89.6,3900289083,212,4.5,3900289077,56,Left,3900289085,213,2.4,3903871777,178,,3900289079,140,89.2,,,,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642947,629,1,2,74,14,cgvbluoerzbzcr7aaxge3wkcv,1,90,89.1,2022-11-06T17:04:20.348Z,2022-11-08T18:58:03Z,3900289327,56,Left,3900289335,213,3.3,3903871961,178,,3900289329,140,79.9,3900289333,212,10.7,3900289331,141,86.9,,,,,,,djqbki8jap3rp8l0izzly9tzo,Fábio Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482642973,630,1,2,74,17,cgvbluoerzbzcr7aaxge3wkcv,1,78.9,87.7,2022-11-06T17:04:23.050Z,2022-11-08T18:58:06Z,3900289467,141,85.4,3900289465,140,63.9,3900289471,213,3.2,3900289469,212,15.8,3900289463,56,Left,3903872137,178,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482643005,631,1,2,74,19,cgvbluoerzbzcr7aaxge3wkcv,1,63.9,85.4,2022-11-06T17:04:24.985Z,2022-11-08T18:58:15Z,3903872447,178,,3900289623,140,52.7,3900289621,56,Center,3900289629,213,3.9,3900289625,141,68.5,3900289627,212,16.4,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482643029,632,1,2,74,20,cgvbluoerzbzcr7aaxge3wkcv,0,53.2,69.6,2022-11-06T17:04:26.331Z,2022-11-08T18:58:20Z,3900289799,140,86.2,3903872641,178,,3900289797,56,Left,3900289795,155,,3900289807,1,,3900289805,213,0.6,3900289803,212,40.8,3900289801,141,100.0,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482643033,633,5,2,74,24,cgvbluoerzbzcr7aaxge3wkcv,0,86.2,101.3,2022-11-06T17:04:30.321Z,2022-11-08T18:58:26Z,3900289829,347,,3900290339,233,680,3900289827,56,Left,,,,,,,,,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482643131,680,5,2,74,24,3b4nxgvmwzstmoq6borytkwx1,1,13.8,-1.3,2022-11-06T17:04:30.321Z,2022-11-08T18:58:25Z,3900290287,56,Back,3900290293,233,633,3900290289,347,,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482643323,681,1,2,74,41,3b4nxgvmwzstmoq6borytkwx1,1,30.2,0,2022-11-06T17:04:47.347Z,2022-11-08T18:58:33Z,3900291379,213,2.2,3900291361,107,,3900291375,212,15.8,3900291733,189,,3900291369,140,21.8,3900291371,141,17.6,3900291365,56,Back,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482643387,682,1,2,74,44,3b4nxgvmwzstmoq6borytkwx1,1,20.8,19.9,2022-11-06T17:04:50.561Z,2022-11-08T18:58:38Z,3900291723,140,33.2,3900291721,56,Back,3903873319,178,,3900291727,212,13.5,3900291725,141,14.6,3900291729,213,6.0,,,,,,,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482643439,683,1,2,74,49,3b4nxgvmwzstmoq6borytkwx1,1,30.5,29.1,2022-11-06T17:04:55.024Z,2022-11-08T18:58:43Z,3900292075,1,,3900292073,213,1.3,3900292065,56,Back,3900292067,140,39.0,3900292071,212,37.1,3903873603,178,,3900292069,141,82.1,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
