id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2456005655,658,5,2,81,36,cmbqc74mshg77ra7mywec2a6b,0,27.8,-1,2022-09-04T18:47:53.594Z,2022-09-07T09:02:32Z,3758996183,347,,3758996281,233,643,3758996181,56,Back,,,,,,,,,,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456005733,644,1,2,81,38,7kfx3xpj2c2wxinsyi16i9gaz,1,74.3,100,2022-09-04T18:47:55.346Z,2022-09-07T09:02:35Z,3758996537,141,80.6,3758996541,213,4.0,3758996535,140,63.4,3758996531,107,,3758996539,212,18.5,3758996533,56,Left,,,,,,,cqfw0fsbxyjb7mduk2hk27e1h,Edgar Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456005747,645,3,2,81,41,7kfx3xpj2c2wxinsyi16i9gaz,1,64.8,81.6,2022-09-04T18:47:58.252Z,2022-09-07T09:02:39Z,3758996601,56,Left,3762534549,464,,3758996603,286,,3758996607,233,659,3763713913,178,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456005717,659,45,2,81,41,cmbqc74mshg77ra7mywec2a6b,0,35.2,18.4,2022-09-04T18:47:58.252Z,2022-09-07T09:02:39Z,3758996623,233,645,3758996441,285,,3758996439,56,Back,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456005791,646,1,2,81,44,7kfx3xpj2c2wxinsyi16i9gaz,1,64.3,69.9,2022-09-04T18:48:00.934Z,2022-09-07T09:02:49Z,3758996815,141,70.6,3763714033,178,,3758996817,212,16.5,3758996811,56,Center,3758996819,213,0.0,3758996813,140,80.0,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456005849,647,1,2,81,48,7kfx3xpj2c2wxinsyi16i9gaz,1,75.8,77.8,2022-09-04T18:48:05.205Z,2022-09-07T09:02:54Z,3758997161,56,Left,3758997163,140,85.5,3758997167,212,16.0,3763714073,178,,3758997171,213,0.9,3758997165,141,95.9,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456005859,648,1,2,81,53,7kfx3xpj2c2wxinsyi16i9gaz,0,87.8,94.2,2022-09-04T18:48:10.510Z,2022-09-07T09:03:02Z,3758997235,141,90.9,3758997275,233,660,3763714159,178,,3758997237,212,3.4,3758997239,213,3.9,3758997279,286,,3758997231,56,Left,3758997233,140,85.4,1m8chbktzw7yd9ly3ibcy4nl6,Antonio Zarzana,3758997273,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456005863,660,74,2,81,53,cmbqc74mshg77ra7mywec2a6b,1,14.9,11.2,2022-09-04T18:48:10.587Z,2022-09-07T09:03:06Z,3758997255,285,,3763714205,178,,3758997299,233,648,3758997253,56,Back,,,,,,,,,,,,,61g2iu3hmixel62zp2yp29tqt,Anderson Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456005885,649,5,2,81,54,7kfx3xpj2c2wxinsyi16i9gaz,1,86.9,101.4,2022-09-04T18:48:11.571Z,2022-09-07T09:03:11Z,3758997357,56,Left,3758997359,347,,3758997369,233,661,,,,,,,,,,,,,,,,1m8chbktzw7yd9ly3ibcy4nl6,Antonio Zarzana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456005873,661,5,2,81,54,cmbqc74mshg77ra7mywec2a6b,0,13.1,-1.4,2022-09-04T18:48:11.571Z,2022-09-07T09:03:11Z,3758997309,347,,3758997307,56,Back,3758997385,233,649,,,,,,,,,,,,,,,,61g2iu3hmixel62zp2yp29tqt,Anderson Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456005955,650,1,2,81,58,7kfx3xpj2c2wxinsyi16i9gaz,1,88.1,100,2022-09-04T18:48:15.488Z,2022-09-07T09:03:14Z,3758997759,141,95.6,3758997753,107,,3758997761,212,17.3,3758997757,140,72.1,3758997763,213,3.4,3758997755,56,Left,,,,,,,1m8chbktzw7yd9ly3ibcy4nl6,Antonio Zarzana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456005959,651,1,2,82,2,7kfx3xpj2c2wxinsyi16i9gaz,0,80.7,95.4,2022-09-04T18:48:19.045Z,2022-09-07T09:03:22Z,3763714383,178,,3758997803,56,Left,3758997801,155,,3758997811,213,4.8,3758997869,236,,3758997805,140,80.9,3758997871,233,662,3758997809,212,3.1,cqfw0fsbxyjb7mduk2hk27e1h,Edgar Costa,3762534825,72,,3758997807,141,3762534821,225,,3758997799,2,90.8,,,3762534823,386,3758997875,286,,,,,,,,,,,,,,,,,,,,,,,,
2456005969,662,12,2,82,2,cmbqc74mshg77ra7mywec2a6b,1,24.5,4.6,2022-09-04T18:48:19.115Z,2022-09-07T09:03:27Z,3758997857,56,Back,3758997959,233,651,3758997855,185,,3763714443,178,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456005995,652,5,2,82,3,7kfx3xpj2c2wxinsyi16i9gaz,1,77,101.6,2022-09-04T18:48:20.545Z,2022-09-07T09:03:33Z,3758998001,56,Left,3758998003,347,,3758998027,233,663,,,,,,,,,,,,,,,,cqfw0fsbxyjb7mduk2hk27e1h,Edgar Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456005993,663,5,2,82,3,cmbqc74mshg77ra7mywec2a6b,0,23,-1.6,2022-09-04T18:48:20.545Z,2022-09-07T09:03:33Z,3758997995,347,,3758998053,233,652,3758997993,56,Back,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006137,653,1,2,82,15,7kfx3xpj2c2wxinsyi16i9gaz,1,77.9,100,2022-09-04T18:48:32.321Z,2022-09-07T09:03:38Z,3758998745,107,,3758998751,141,90.6,3758998747,56,Left,3758998753,212,8.0,3758998755,213,4.4,3758998749,140,75.3,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006165,654,1,2,82,17,7kfx3xpj2c2wxinsyi16i9gaz,1,75.5,91.4,2022-09-04T18:48:33.813Z,2022-09-07T09:03:42Z,3758998895,140,80.7,3758998897,141,95.7,3758998901,213,0.5,3763714603,178,,3758998893,56,Left,3758998899,212,6.2,,,,,,,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006171,655,1,2,82,18,7kfx3xpj2c2wxinsyi16i9gaz,0,80.7,95.6,2022-09-04T18:48:35.236Z,2022-09-07T09:03:47Z,3758998923,2,,3758998933,212,35.7,3758998931,141,53.1,3758998929,140,100.0,3762534963,224,,3762534965,72,,3758998937,1,,3758998927,56,Center,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,3763714639,178,,3758998935,213,3758998925,155,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006175,656,5,2,82,19,7kfx3xpj2c2wxinsyi16i9gaz,0,100.8,53.2,2022-09-04T18:48:36.715Z,2022-09-07T09:03:51Z,3758998953,56,Center,3758999003,233,664,3758998955,346,,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006169,664,5,2,82,19,cmbqc74mshg77ra7mywec2a6b,1,-0.8,46.8,2022-09-04T18:48:36.715Z,2022-09-07T09:03:51Z,3758998919,56,Back,3758998921,346,,3758998975,233,656,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006409,665,1,2,82,38,cmbqc74mshg77ra7mywec2a6b,0,5,37,2022-09-04T18:48:55.157Z,2022-09-07T09:03:53Z,3759000317,212,59.4,3759000329,74,,3759000321,213,6.0,3759000309,155,,3759000315,141,15.4,3759000307,124,,3759000311,56,Right,3759000313,140,59.8,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,3759000325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006429,657,44,2,82,42,7kfx3xpj2c2wxinsyi16i9gaz,1,41.8,80.9,2022-09-04T18:48:58.983Z,2022-09-07T11:54:53Z,3759000431,285,,3759000429,56,Back,3759000435,233,666,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006419,666,44,2,82,42,cmbqc74mshg77ra7mywec2a6b,0,58.2,19.1,2022-09-04T18:48:58.984Z,2022-09-07T09:03:57Z,3759000441,233,657,3759000359,286,,3759000357,56,Right,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006431,658,1,2,82,42,7kfx3xpj2c2wxinsyi16i9gaz,0,43.5,77.2,2022-09-04T18:48:59.114Z,2022-09-07T11:54:53Z,3759000455,140,54.1,3759000461,213,1.0,3759000457,141,100.0,3763714799,388,,3759000459,212,19.9,3759000451,3,,3759000453,56,Left,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006433,659,5,2,82,45,7kfx3xpj2c2wxinsyi16i9gaz,0,47.5,101.1,2022-09-04T18:49:01.903Z,2022-09-07T09:04:02Z,3759000737,233,667,3759000467,347,,3759000465,56,Back,,,,,,,,,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006471,667,5,2,82,45,cmbqc74mshg77ra7mywec2a6b,1,52.5,-1.1,2022-09-04T18:49:01.903Z,2022-09-07T09:04:02Z,3759000677,56,Right,3759000721,233,659,3759000679,347,,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006495,668,1,2,82,51,cmbqc74mshg77ra7mywec2a6b,1,59.1,0,2022-09-04T18:49:08.075Z,2022-09-07T09:04:07Z,3759000815,212,29.7,3759000809,56,Center,3759000817,213,1.7,3759000813,141,42.5,3759000811,140,55.5,3759000819,1,,3759000807,107,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006507,669,1,2,82,53,cmbqc74mshg77ra7mywec2a6b,1,55,45.2,2022-09-04T18:49:10.483Z,2022-09-07T09:04:14Z,3763714951,178,,3759000893,212,9.0,3759000891,141,43.9,3759000887,56,Back,3759000895,213,3.2,3759000889,140,46.5,,,,,,,13p5v8uisuijamyc9jd6uu784,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006553,670,1,2,82,55,cmbqc74mshg77ra7mywec2a6b,1,46.5,43.9,2022-09-04T18:49:12.363Z,2022-09-07T09:04:21Z,3759001125,141,57.5,3759001127,212,15.5,3763715029,178,,3759001129,213,0.6,3759001121,56,Center,3759001123,140,58.3,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006597,671,1,2,83,0,cmbqc74mshg77ra7mywec2a6b,1,75.7,71.3,2022-09-04T18:49:17.310Z,2022-09-07T09:04:30Z,3763715115,178,,3759001393,140,94.6,3759001391,56,Left,3759001399,213,0.4,3759001397,212,22.0,3759001395,141,85.1,,,,,,,13p5v8uisuijamyc9jd6uu784,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006621,672,1,2,83,4,cmbqc74mshg77ra7mywec2a6b,1,96.4,87.5,2022-09-04T18:49:21.270Z,2022-09-07T09:04:34Z,3759001525,213,3.3,3763715149,178,,3759001519,141,84.8,3759001515,56,Left,3759001517,140,84.6,3759001521,212,12.5,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006627,673,1,2,83,6,cmbqc74mshg77ra7mywec2a6b,0,83.8,86.4,2022-09-04T18:49:23.380Z,2022-09-07T09:04:43Z,3763715241,178,,3759001837,286,,3759001833,233,660,3759001547,56,Left,3759001551,141,81.0,3759001831,236,,3759001553,212,3.7,3759001555,213,4.9,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,3759001549,140,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006667,660,74,2,83,6,7kfx3xpj2c2wxinsyi16i9gaz,1,14.9,11,2022-09-04T18:49:23.495Z,2022-09-07T09:04:46Z,3763715281,178,,3759001855,233,673,3759001785,285,,3759001783,56,Back,,,,,,,,,,,,,1c8ki3i0dz0axlnd0vauzw9d6,Rafael Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006683,661,5,2,83,9,7kfx3xpj2c2wxinsyi16i9gaz,0,19.4,-1.2,2022-09-04T18:49:26.141Z,2022-09-07T09:04:51Z,3759002889,233,674,3759001897,56,Back,3759001899,347,,,,,,,,,,,,,,,,,1c8ki3i0dz0axlnd0vauzw9d6,Rafael Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006851,674,5,2,83,9,cmbqc74mshg77ra7mywec2a6b,1,80.6,101.2,2022-09-04T18:49:26.141Z,2022-09-07T09:04:51Z,3759002871,233,661,3759002859,56,Left,3759002861,347,,,,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006933,675,1,2,83,30,cmbqc74mshg77ra7mywec2a6b,1,84.4,100,2022-09-04T18:49:47.331Z,2022-09-07T09:04:56Z,3759003261,141,94.7,3759003259,140,65.3,3759003257,56,Left,3759003263,212,20.6,3759003265,213,3.4,3759003255,107,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456894173,1109,43,2,83,36,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-04T18:49:53.557Z,2022-09-07T09:33:15Z,3763743159,178,0,3763743237,144,82,,,,,,,,,,,,,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006985,676,1,2,83,38,cmbqc74mshg77ra7mywec2a6b,1,62.7,84.3,2022-09-04T18:49:55.010Z,2022-09-07T09:05:00Z,3759003539,141,49.3,3759003541,212,29.3,3759003543,213,4.1,3759003535,56,Back,3763715425,178,,3759003537,140,46.4,,,,,,,d7k81mlt4vh9lex8fd10tigh5,Victor Bobsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456006995,677,1,2,83,41,cmbqc74mshg77ra7mywec2a6b,1,45.6,44.3,2022-09-04T18:49:57.970Z,2022-09-07T09:05:05Z,3759003643,141,14.3,3759003649,213,5.1,3759003641,140,53.7,3763715477,178,,3759003639,56,Right,3759003647,212,22.1,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007015,678,1,2,83,43,cmbqc74mshg77ra7mywec2a6b,1,53.7,14.3,2022-09-04T18:50:00.333Z,2022-09-07T09:05:09Z,3759003743,141,36.2,3759003741,140,30.8,3759003737,56,Back,3759003747,213,2.6,3759003745,212,28.3,3763715437,178,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007037,679,1,2,83,46,cmbqc74mshg77ra7mywec2a6b,1,30.8,36.2,2022-09-04T18:50:03.051Z,2022-09-07T09:05:15Z,3759003949,141,53.1,3763715571,178,,3759003947,140,15.1,3759003951,212,20.1,3759003953,213,2.5,3759003945,56,Back,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007065,680,1,2,83,49,cmbqc74mshg77ra7mywec2a6b,1,15,50,2022-09-04T18:50:06.746Z,2022-09-07T09:05:18Z,3759004123,56,Back,3759004129,212,18.0,3759004131,213,5.1,3763715589,178,,3759004127,141,25.7,3759004125,140,21.9,,,,,,,90v8e01hdffgqom4pwhjl0mvp,Marco Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007091,681,1,2,83,52,cmbqc74mshg77ra7mywec2a6b,1,22.1,24.1,2022-09-04T18:50:09.367Z,2022-09-07T09:05:23Z,3759004277,213,0.4,3759004275,212,39.4,3759004269,56,Center,3763715643,178,,3759004273,141,46.6,3759004279,1,,3759004271,140,56.7,3759004267,155,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007159,682,1,2,83,55,cmbqc74mshg77ra7mywec2a6b,1,54.4,45.1,2022-09-04T18:50:12.500Z,2022-09-07T09:05:28Z,3759004711,141,63.9,3759004707,56,Center,3759004713,212,12.8,3759004709,140,55.5,3763715691,178,,3759004715,213,1.5,,,,,,,35y61220qzlyedki00vfmioyx,K. Tagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007217,684,43,2,84,1,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-04T18:50:18.179Z,2022-09-04T18:50:24Z,3759005071,286,0,3759005067,167,0,3759005273,144,7,3759005069,56,Center,,,,,,,,,,,,,13p5v8uisuijamyc9jd6uu784,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007183,683,2,2,84,2,cmbqc74mshg77ra7mywec2a6b,1,76.2,77.3,2022-09-04T18:50:18.833Z,2022-09-07T09:05:33Z,3759004859,141,49.7,3759009827,7,35y61220qzlyedki00vfmioyx,3762535981,72,,3763715745,178,,3759009829,2,,3759004857,140,92.9,3762535979,224,,3759004855,56,Center,13p5v8uisuijamyc9jd6uu784,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007205,662,55,2,84,2,7kfx3xpj2c2wxinsyi16i9gaz,1,30.5,28.1,2022-09-04T18:50:18.834Z,2022-09-07T09:05:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007239,686,43,2,84,2,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-04T18:50:19.366Z,2022-09-04T18:51:55Z,3759005191,17,0,3759005193,56,Center,3759006055,230,99.4,3759009915,144,13,3759006049,103,91.7,3759006051,214,0,3759006047,102,35.0,3759006053,328,0,35y61220qzlyedki00vfmioyx,K. Tagawa,3759005189,22,0,3759006037,81,3759006043,55,683,3759005639,72,0,,0,3759006041,154,3759006057,231,3759006039,29,0,,,,,,,,0,50.9,,,,,,,,,,,,
2456007219,685,43,2,84,4,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-04T18:50:21.653Z,2022-09-04T18:51:56Z,3759005073,56,Center,3759005183,233,662,3759009965,144,5,3759005075,346,0,,,,,,,,,,,,,35y61220qzlyedki00vfmioyx,K. Tagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007479,663,1,2,84,29,7kfx3xpj2c2wxinsyi16i9gaz,0,3.6,56.4,2022-09-04T18:50:46.289Z,2022-09-07T09:05:46Z,3759006683,141,78.1,3759006681,140,68.9,3759006685,212,70.1,3759006679,56,Center,3763715837,178,,3759012857,5,,3759012701,157,,3759006689,1,,3y7h2e79gvzrqor9gg854dl91,Miguel Silva,3759012859,152,,3759006687,213,3759006759,189,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007467,687,1,2,84,29,cmbqc74mshg77ra7mywec2a6b,1,36.5,9.5,2022-09-04T18:50:46.347Z,2022-09-07T09:05:52Z,3759006611,141,11.2,3759006607,56,Right,3759006613,212,26.6,3759006605,3,,3763715895,388,,3759006609,140,61.8,3759006615,213,0.0,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007471,688,49,2,84,31,cmbqc74mshg77ra7mywec2a6b,1,65.5,8.3,2022-09-04T18:50:48.469Z,2022-09-07T11:28:10Z,,,,,,,,,,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007497,689,3,2,84,34,cmbqc74mshg77ra7mywec2a6b,0,80.2,9.6,2022-09-04T18:50:51.523Z,2022-09-07T09:05:59Z,3759006803,56,Right,3762536553,465,,3759006973,233,664,3763715941,178,,3759006805,286,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007517,664,7,2,84,34,7kfx3xpj2c2wxinsyi16i9gaz,1,19.8,90.4,2022-09-04T18:50:51.642Z,2022-09-07T09:06:05Z,3759006931,56,Back,3762536611,383,,3759006933,285,,3763716019,389,,3759006955,233,689,,,,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456920801,1263,43,2,84,35,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-09-04T18:50:51.854Z,2022-09-07T11:28:02Z,3763877409,144,82,3763877373,178,0,,,,,,,,,,,,,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007519,665,49,2,84,36,7kfx3xpj2c2wxinsyi16i9gaz,1,13.1,90.5,2022-09-04T18:50:52.854Z,2022-09-07T09:06:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007543,666,1,2,84,36,7kfx3xpj2c2wxinsyi16i9gaz,1,13.1,90.5,2022-09-04T18:50:52.942Z,2022-09-07T09:06:17Z,3759007067,141,83.8,3759007059,56,Back,3759007071,213,5.9,3759007063,140,23.6,3759007069,212,11.9,3763716159,389,,,,,,,,5i5qgzbovli6pspg01ohrfdre,Léo Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007549,667,4,2,84,38,7kfx3xpj2c2wxinsyi16i9gaz,1,24.2,84.8,2022-09-04T18:50:54.820Z,2022-09-07T09:06:19Z,3759007089,152,,3759007113,233,690,3759007087,56,Back,3759007093,285,,3759007091,265,,3759007085,13,,,,,,,,8jcuunhako2i9ynmp8v3w2eax,Vitor Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456007533,690,4,2,84,38,cmbqc74mshg77ra7mywec2a6b,0,75.8,15.2,2022-09-04T18:50:54.821Z,2022-09-07T09:06:19Z,3759007023,56,Right,3759007029,286,,3759007021,13,,3763716181,178,,3759007027,265,,3759007025,152,,3759007131,233,667,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456008083,668,27,2,84,47,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-09-04T18:51:04.627Z,2022-09-07T09:06:40Z,3759031735,233,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456008169,693,27,2,84,47,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-04T18:51:04.627Z,2022-09-07T09:06:39Z,3759031729,233,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456008131,669,28,2,85,46,7kfx3xpj2c2wxinsyi16i9gaz,1,0,0,2022-09-04T18:52:03.757Z,2022-09-07T09:06:47Z,3759031811,233,694,3759010565,55,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456008181,694,28,2,85,46,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-04T18:52:03.757Z,2022-09-07T09:06:47Z,3759031765,233,669,3759010805,55,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456008145,691,18,2,85,50,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-09-04T18:52:07.397Z,2022-09-07T09:06:50Z,3759010619,59,95,3759010613,44,Defender,3759010609,42,,3759010659,55,692,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
