id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/17/value
2442812307,627,12,2,73,12,5c0sf1eaipcxvdw9o22of2jdp,1,15.5,46.7,2022-08-06T18:32:34.454Z,2022-08-09T04:26:18Z,3688761413,140,31.0,3688761411,56,Back,3694852793,178,,3688761419,213,5.8,3688761415,141,35.5,3688761417,212,18.0,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442812221,599,1,2,73,16,22mo7qbsnyi8wtucpvhgvhw2q,1,67,58.8,2022-08-06T18:32:38.722Z,2022-08-09T04:26:28Z,3688760927,140,66.0,3688760933,213,4.7,3688760931,212,24.0,3688760925,56,Center,3688760929,141,23.5,3694852859,178,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442812267,600,1,2,73,19,22mo7qbsnyi8wtucpvhgvhw2q,1,66.3,21.4,2022-08-06T18:32:41.726Z,2022-08-09T04:26:33Z,3694852893,178,,3688761175,212,20.7,3688761169,56,Right,3688761171,140,82.7,3688761173,141,4.4,3688761177,213,5.7,,,,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442812315,601,1,2,73,21,22mo7qbsnyi8wtucpvhgvhw2q,1,82.7,4.4,2022-08-06T18:32:43.519Z,2022-08-09T04:26:38Z,3688761449,212,7.3,3688761445,140,80.5,3688761451,213,1.9,3688761443,56,Right,3688761447,141,14.6,3694852931,178,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443951637,1089,67,2,73,22,22mo7qbsnyi8wtucpvhgvhw2q,1,78.5,15.1,2022-08-06T18:32:44.648Z,2022-08-09T09:22:04Z,3694875401,233,1230,,,,,,,,,,,,,,,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443951635,1230,67,2,73,22,5c0sf1eaipcxvdw9o22of2jdp,0,21.5,84.9,2022-08-06T18:32:44.649Z,2022-08-09T09:14:39Z,3694875415,233,1089,,,,,,,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442812327,602,50,2,73,22,22mo7qbsnyi8wtucpvhgvhw2q,1,78.2,13.2,2022-08-06T18:32:44.690Z,2022-08-09T04:26:54Z,3688761499,56,Right,3688761591,233,628,3688761501,286,,,,,,,,,,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442812321,628,7,2,73,22,5c0sf1eaipcxvdw9o22of2jdp,0,21.8,86.8,2022-08-06T18:32:44.768Z,2022-08-09T04:28:35Z,3694853569,389,,3694278909,383,,3688761467,56,Back,3688761469,285,,3688761559,233,602,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443951785,1107,43,2,73,24,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-08-06T18:32:46.178Z,2022-08-09T09:14:48Z,3695033171,144,67,3694875933,233,1231,,,,,,,,,,,,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443951781,1231,43,2,73,24,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-08-06T18:32:46.179Z,2022-08-09T09:14:48Z,3695033181,144,67,3694875941,233,1107,,,,,,,,,,,,,,,,,,,f3tryo4j786kmubzmu4bl3rvt,Heriberto Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442812423,603,1,2,73,26,22mo7qbsnyi8wtucpvhgvhw2q,0,76.9,1.4,2022-08-06T18:32:48.272Z,2022-08-09T04:28:40Z,3694853593,178,,3688762101,56,Right,3688762103,140,70.6,3688762107,212,8.6,3688762109,213,2.5,3688762105,141,9.4,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443951947,1245,67,2,73,27,5c0sf1eaipcxvdw9o22of2jdp,1,30.8,89.5,2022-08-06T18:32:49.731Z,2022-08-09T09:22:05Z,3694876475,233,1113,,,,,,,,,,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443951945,1113,67,2,73,27,22mo7qbsnyi8wtucpvhgvhw2q,0,69.2,10.5,2022-08-06T18:32:49.732Z,2022-08-09T05:15:32Z,3694876487,233,1245,,,,,,,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442812429,629,8,2,73,27,5c0sf1eaipcxvdw9o22of2jdp,1,30.4,89.4,2022-08-06T18:32:49.765Z,2022-08-09T09:22:06Z,3694853851,178,,3688762141,56,Back,3694279089,385,,,,,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442812743,604,5,2,73,28,22mo7qbsnyi8wtucpvhgvhw2q,1,71.2,-1.2,2022-08-06T18:32:50.424Z,2022-08-09T04:29:27Z,3688763837,347,,3688763835,56,Right,3688763871,233,630,,,,,,,,,,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442812441,630,5,2,73,28,5c0sf1eaipcxvdw9o22of2jdp,0,28.8,101.2,2022-08-06T18:32:50.424Z,2022-08-09T04:29:27Z,3688763915,233,604,3688762219,347,,3688762217,56,Back,,,,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442812813,605,1,2,73,54,22mo7qbsnyi8wtucpvhgvhw2q,1,78.3,0,2022-08-06T18:33:16.400Z,2022-08-09T04:29:34Z,3688764237,107,,3688764241,140,95.9,3688764243,141,5.5,3688764239,56,Right,3688764247,213,0.2,3688764245,212,19.0,,,,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442812817,606,50,2,73,57,22mo7qbsnyi8wtucpvhgvhw2q,1,95.6,2.5,2022-08-06T18:33:19.711Z,2022-08-09T04:32:16Z,3688764441,233,631,3688764253,286,,3688764251,56,Right,,,,,,,,,,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442812841,631,7,2,73,58,5c0sf1eaipcxvdw9o22of2jdp,1,4.4,97.5,2022-08-06T18:33:20.150Z,2022-08-09T04:32:21Z,3688764383,233,606,3688764357,167,,3694855115,178,,3688764361,285,,3694279161,385,,3688764359,56,Back,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442813167,607,5,2,73,58,22mo7qbsnyi8wtucpvhgvhw2q,1,95.4,-0.8,2022-08-06T18:33:20.377Z,2022-08-09T04:32:23Z,3688766203,56,Right,3688766205,347,,3688766213,233,632,,,,,,,,,,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442812843,632,5,2,73,58,5c0sf1eaipcxvdw9o22of2jdp,0,4.6,100.8,2022-08-06T18:33:20.377Z,2022-08-09T04:32:24Z,3688766279,233,607,3688764363,56,Back,3688764365,347,,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442813191,608,1,2,74,8,22mo7qbsnyi8wtucpvhgvhw2q,1,92.6,0,2022-08-06T18:33:30.518Z,2022-08-09T04:32:47Z,3688766335,212,6.9,3688766329,56,Right,3688766337,213,0.6,3688766327,107,,3688766331,140,98.2,3688766333,141,4.0,,,,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442813201,609,1,2,74,11,22mo7qbsnyi8wtucpvhgvhw2q,0,98.2,4,2022-08-06T18:33:33.171Z,2022-08-09T04:32:50Z,3688766409,1,,3688766397,155,,3688766405,212,35.5,3694279363,224,,3688766399,56,Center,3694279365,20,,3688766407,213,1.5,3688766395,2,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,3688766401,140,100.0,3688766403,141,56.1,,3694855357,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442813205,610,5,2,74,12,22mo7qbsnyi8wtucpvhgvhw2q,0,100.8,40.4,2022-08-06T18:33:33.978Z,2022-08-09T04:33:12Z,3688766443,346,,3688768045,233,633,3688766441,56,Center,,,,,,,,,,,,,,,,dqpofsnyszazhkp0t7gtlfi3u,Rodrigo Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442813033,633,5,2,74,12,5c0sf1eaipcxvdw9o22of2jdp,1,-0.8,59.6,2022-08-06T18:33:33.978Z,2022-08-09T04:33:13Z,3688765473,346,,3688765471,56,Back,3688767969,233,610,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442813339,634,1,2,74,28,5c0sf1eaipcxvdw9o22of2jdp,0,5.4,52.4,2022-08-06T18:33:50.340Z,2022-08-09T04:33:28Z,3688767153,212,61.9,3688767151,141,58.1,3688767147,56,Center,3688767157,1,,3688767159,74,,3688767149,140,64.2,3688767145,124,,3688767155,213,0.1,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442813355,611,44,2,74,31,22mo7qbsnyi8wtucpvhgvhw2q,1,37.8,40.4,2022-08-06T18:33:53.624Z,2022-08-09T09:22:06Z,3688767251,285,,3688767327,233,635,3688767249,56,Back,,,,,,,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442813363,635,44,2,74,31,5c0sf1eaipcxvdw9o22of2jdp,0,62.2,59.6,2022-08-06T18:33:53.625Z,2022-08-09T04:33:38Z,3688767293,56,Center,3688767375,233,611,3688767295,286,,,,,,,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442813361,612,1,2,74,31,22mo7qbsnyi8wtucpvhgvhw2q,0,36.3,46.4,2022-08-06T18:33:53.677Z,2022-08-09T09:22:06Z,3688767285,140,48.6,3694855795,388,,3688767289,212,13.4,3688767291,213,6.0,3688767287,141,41.0,3688767283,56,Back,3688767281,3,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442813453,636,1,2,74,34,5c0sf1eaipcxvdw9o22of2jdp,1,53.9,50.4,2022-08-06T18:33:56.374Z,2022-08-09T04:33:50Z,3688767759,140,48.4,3688767761,141,16.7,3688767763,212,23.6,3688767757,56,Back,3688767765,213,4.5,3694855845,178,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442813525,637,1,2,74,38,5c0sf1eaipcxvdw9o22of2jdp,1,68.6,15.6,2022-08-06T18:34:00.845Z,2022-08-09T04:33:57Z,3688768143,212,10.1,3688768141,141,4.0,3688768137,56,Right,3688768139,140,74.6,3694855905,178,,3688768145,213,5.4,,,,,,,6vvg5on86k2ldhs4pn2kua0vd,Martín Aguirregabiria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442813569,638,1,2,74,43,5c0sf1eaipcxvdw9o22of2jdp,0,77.3,17.3,2022-08-06T18:34:05.488Z,2022-08-09T04:34:02Z,3688768411,1,,3688768407,212,41.8,3688768399,155,,3688768403,140,100.0,3694279631,223,,3688768401,56,Center,3688768397,2,,3694855935,178,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,3688768405,141,66.4,3688768409,213,0.9,,3694279633,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442813585,613,5,2,74,46,22mo7qbsnyi8wtucpvhgvhw2q,1,-1.2,32.5,2022-08-06T18:34:08.556Z,2022-08-09T04:34:07Z,3688768487,346,,3688768485,56,Back,3688768515,233,639,,,,,,,,,,,,,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442813577,639,5,2,74,46,5c0sf1eaipcxvdw9o22of2jdp,0,101.2,67,2022-08-06T18:34:08.556Z,2022-08-09T04:34:07Z,3688768447,56,Center,3688768449,346,,3688768563,233,613,,,,,,,,,,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442814463,644,18,2,75,21,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-08-06T18:34:43.803Z,2022-08-09T04:00:16Z,3688773387,42,,3688773393,59,12,3688773389,44,Midfielder,3688773431,55,645,,,,,,,,,,,,,48li2iey0m9b8h8cvs6py2iy2,Gustavo Assunção,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442814467,645,19,2,75,21,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-08-06T18:34:43.804Z,2022-08-09T04:00:16Z,3688773425,55,644,3688773415,145,4,3688773419,292,7,3688773411,42,,3688773417,59,11,3688773423,44,Midfielder,3688773421,293,5,,,,3vba6x3mml1ytp8tac9eggtpm,Pedro Brazão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442814195,642,18,2,75,29,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-08-06T18:34:51.598Z,2022-08-09T04:00:38Z,3688771881,44,Defender,3688771883,59,5,3688771879,42,,3688771963,55,643,,,,,,,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442814203,643,19,2,75,29,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-08-06T18:34:51.599Z,2022-08-09T04:00:38Z,3688771911,42,,3688771921,293,1,3688771923,44,Defender,3688771917,59,28,3688771925,55,642,3688771919,292,3,3688771915,145,3,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442814775,616,18,2,75,52,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-08-06T18:35:14.883Z,2022-08-09T04:00:55Z,3688775073,42,,3688775079,59,50,3688775143,55,617,3688775075,44,Forward,,,,,,,,,,,,,c9juqy1fmkna7jcozyeg0weeh,João Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442814781,617,19,2,75,52,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-08-06T18:35:14.884Z,2022-08-09T04:00:55Z,3688775117,292,9,3688775121,44,Forward,3688775123,55,616,3688775113,145,9,3688775115,59,29,3688775119,293,3,3688775109,42,,,,,1l0sfejnziz4ur5prgb0tp2j8,Gilson Benchimol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442814967,618,1,2,76,15,22mo7qbsnyi8wtucpvhgvhw2q,0,3.6,47.5,2022-08-06T18:35:37.326Z,2022-08-09T04:02:02Z,3688776097,155,,3688776103,141,29.6,3688776101,140,64.6,3688776107,213,6.1,3688776111,237,,3688776095,124,,3688776099,56,Center,3688776105,212,65.2,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,3688776109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442814985,646,1,2,76,18,5c0sf1eaipcxvdw9o22of2jdp,1,37,81.5,2022-08-06T18:35:40.757Z,2022-08-09T04:02:20Z,3688776237,212,18.4,3688776227,56,Left,3694845015,388,,3688776233,141,79.9,3688776229,140,54.5,3688776239,213,6.2,3688776225,3,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442814993,647,61,2,76,20,5c0sf1eaipcxvdw9o22of2jdp,0,54.3,80,2022-08-06T18:35:42.248Z,2022-08-09T04:02:31Z,3694845047,178,,3688776287,56,Left,,,,,,,,,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815031,619,5,2,76,22,22mo7qbsnyi8wtucpvhgvhw2q,1,45.4,-1,2022-08-06T18:35:44.002Z,2022-08-09T04:02:39Z,3688776491,56,Back,3688776493,347,,3688776531,233,648,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815005,648,5,2,76,22,5c0sf1eaipcxvdw9o22of2jdp,0,54.6,101,2022-08-06T18:35:44.002Z,2022-08-09T04:02:40Z,3688776571,233,619,3688776345,56,Left,3688776347,347,,,,,,,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815273,620,1,2,76,35,22mo7qbsnyi8wtucpvhgvhw2q,1,49.7,0,2022-08-06T18:35:57.806Z,2022-08-09T04:02:44Z,3688777767,140,67.5,3688777775,1,,3688777763,107,,3688777765,56,Right,3688777773,213,0.6,3688777769,141,17.3,3688777771,212,22.7,,,,89mr3li2k2f01r75sz0sn1zsa,Gonçalo Esteves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815301,621,1,2,76,37,22mo7qbsnyi8wtucpvhgvhw2q,1,67.6,16.9,2022-08-06T18:35:59.217Z,2022-08-09T04:02:52Z,3694845209,178,,3688777897,141,18.2,3688777951,156,,3688777893,56,Right,3688777901,213,3.0,3688777899,212,7.2,3694845211,21,,3688777895,140,60.8,1l0sfejnziz4ur5prgb0tp2j8,Gilson Benchimol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815327,622,1,2,76,38,22mo7qbsnyi8wtucpvhgvhw2q,0,59.4,21.5,2022-08-06T18:36:00.082Z,2022-08-09T04:03:09Z,3688778015,141,20.7,3688778011,56,Right,3694845269,178,,3688778013,140,64.0,3688778021,213,6.2,3688778017,212,4.9,,,,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815291,649,61,2,76,38,5c0sf1eaipcxvdw9o22of2jdp,1,38.1,74.1,2022-08-06T18:36:00.315Z,2022-08-09T04:04:05Z,3694845319,178,,3688777847,56,Back,,,,,,,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815323,650,49,2,76,40,5c0sf1eaipcxvdw9o22of2jdp,1,22.7,65.7,2022-08-06T18:36:02.866Z,2022-08-09T04:04:13Z,,,,,,,,,,,,,,,,,,,,,,,,,cu7kz508a3wm8d5fypmrzxnmd,D. Batubinsika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815367,651,1,2,76,41,5c0sf1eaipcxvdw9o22of2jdp,1,23,65.7,2022-08-06T18:36:02.941Z,2022-08-09T04:04:17Z,3688778215,140,8.0,3694845417,178,,3688778219,212,15.9,3688778213,56,Back,3688778217,141,63.0,3688778221,213,3.3,,,,,,,cu7kz508a3wm8d5fypmrzxnmd,D. Batubinsika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815405,652,1,2,76,42,5c0sf1eaipcxvdw9o22of2jdp,0,8,63,2022-08-06T18:36:04.334Z,2022-08-09T04:04:27Z,3688778463,212,47.5,3688778459,141,23.9,3694845623,178,,3688778467,1,,3688778447,56,Back,3688778453,140,45.5,3688778465,213,5.7,3688778441,157,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815439,624,44,2,76,47,22mo7qbsnyi8wtucpvhgvhw2q,1,54.4,77.6,2022-08-06T18:36:09.251Z,2022-08-09T09:22:07Z,3688778727,286,,3688778745,233,653,3688778725,56,Center,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815415,653,44,2,76,47,5c0sf1eaipcxvdw9o22of2jdp,0,45.6,22.4,2022-08-06T18:36:09.252Z,2022-08-09T04:04:36Z,3688778779,233,624,3688778563,285,,3688778561,56,Back,,,,,,,,,,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815449,625,1,2,76,47,22mo7qbsnyi8wtucpvhgvhw2q,0,55.9,80.3,2022-08-06T18:36:09.293Z,2022-08-09T09:22:07Z,3688778807,212,5.6,3688778801,56,Center,3688778799,3,,3688778803,140,61.1,3688778805,141,78.3,3688778809,213,6.0,3694845687,388,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815419,623,43,2,76,47,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-08-06T18:36:09.875Z,2022-08-06T19:07:20Z,3688778575,212,0.3,3688778577,213,1.2,3688890951,144,1,3688778567,3,0,3688778573,141,80.1,3688778571,140,54.4,3688778569,56,Left,,,,51edb4gy0w4q1wns87xehn2dx,Francisco Geraldes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815437,654,3,2,76,48,5c0sf1eaipcxvdw9o22of2jdp,0,39.2,22.8,2022-08-06T18:36:10.768Z,2022-08-09T04:05:21Z,3688778709,56,Back,3688778713,286,,3688778899,233,626,3694280407,464,,3694845819,178,,,,,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815453,626,7,2,76,49,22mo7qbsnyi8wtucpvhgvhw2q,1,60.8,77.2,2022-08-06T18:36:10.907Z,2022-08-09T04:05:26Z,3688778817,56,Center,3694280391,383,,3694845853,178,,3688778867,233,654,3688778819,285,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815701,630,43,2,76,50,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-08-06T18:36:12.020Z,2022-08-06T18:38:11Z,3688780383,285,0,3688780381,56,Left,3688787889,144,7,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815489,628,49,2,76,50,22mo7qbsnyi8wtucpvhgvhw2q,1,61.3,78,2022-08-06T18:36:12.297Z,2022-08-09T04:05:33Z,,,,,,,,,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815503,629,1,2,76,50,22mo7qbsnyi8wtucpvhgvhw2q,0,61.3,78,2022-08-06T18:36:12.339Z,2022-08-09T04:05:40Z,3688779045,140,87.4,3688779049,212,27.7,3688779047,141,72.3,3688779051,213,6.1,3694845907,178,,3688779043,56,Center,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815461,627,43,2,76,51,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-08-06T18:36:13.562Z,2022-08-06T18:36:21Z,3688779441,144,49,,,,,,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815515,655,54,2,76,53,5c0sf1eaipcxvdw9o22of2jdp,1,12.7,29.5,2022-08-06T18:36:15.290Z,2022-08-09T04:05:52Z,3694845933,389,,3688779199,232,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815541,656,52,2,76,53,5c0sf1eaipcxvdw9o22of2jdp,1,12.8,29.7,2022-08-06T18:36:15.511Z,2022-08-09T04:05:57Z,3694280523,376,,3694845945,389,,,,,,,,,,,,,,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442815677,657,1,2,77,6,5c0sf1eaipcxvdw9o22of2jdp,0,15,49,2022-08-06T18:36:28.690Z,2022-08-09T04:06:09Z,3688780247,1,,3688780241,141,40.9,3688780237,56,Center,3688780243,212,55.0,3688780245,213,6.2,3688780239,140,67.1,3688780235,199,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442817549,650,44,2,77,10,22mo7qbsnyi8wtucpvhgvhw2q,1,31,58,2022-08-06T18:36:32.063Z,2022-08-09T09:22:07Z,3688791193,233,658,3688791183,285,,3688791181,56,Back,,,,,,,,,,,,,,,,ctkp6xkdg68xonlfkjwe580oa,M. Ndiaye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
