id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2448714259,433,1,2,49,0,alyavx3ad35bp1xuwmqk7sgev,1,21.8,30.2,2022-08-20T18:15:03.710Z,2022-08-22T19:11:36Z,3720162799,213,5.5,3720162791,56,Back,3726913385,178,,3720162793,140,37.7,3720162797,212,23.7,3720162795,141,5.4,3720162789,155,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714269,434,3,2,49,5,alyavx3ad35bp1xuwmqk7sgev,0,56.8,8.4,2022-08-20T18:15:09.069Z,2022-08-22T19:11:41Z,3720162853,56,Right,3726913561,178,,3720163109,233,443,3726575503,464,,3720162855,286,,,,,,,,,,,361pxz5e33ydl2c3t63a9kzc9,Bernardo Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714305,443,7,2,49,5,7fn0aazbc8nx0u040aulozds1,1,43.2,91.6,2022-08-20T18:15:09.096Z,2022-08-22T19:11:44Z,3720163045,56,Back,3726575583,384,,3720163047,285,,3726913759,178,,3720163069,233,434,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714307,444,49,2,49,6,7fn0aazbc8nx0u040aulozds1,1,29.8,84.1,2022-08-20T18:15:10.005Z,2022-08-22T19:11:55Z,,,,,,,,,,,,,,,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714331,445,1,2,49,6,7fn0aazbc8nx0u040aulozds1,1,29.8,84.1,2022-08-20T18:15:10.029Z,2022-08-22T19:12:01Z,3720163197,212,13.9,3720163195,141,77.2,3726914471,178,,3720163191,56,Back,3720163199,213,5.9,3720163193,140,42.3,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714341,446,1,2,49,7,7fn0aazbc8nx0u040aulozds1,1,42.3,77.2,2022-08-20T18:15:10.681Z,2022-08-22T19:12:24Z,3720163249,140,43.4,3720163255,213,1.4,3726915443,178,,3720163253,212,7.7,3720163247,56,Back,3720163251,141,88.4,,,,,,,2gek3shxyc91h8bth9q8opyei,Diego Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714409,447,1,2,49,8,7fn0aazbc8nx0u040aulozds1,1,43.4,88.4,2022-08-20T18:15:11.928Z,2022-08-22T19:12:26Z,3726915507,178,,3720163627,141,96.0,3720163625,140,70.6,3720163631,213,0.2,3720163629,212,29.0,3720163623,56,Left,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714441,448,1,2,49,13,7fn0aazbc8nx0u040aulozds1,1,74.4,78.2,2022-08-20T18:15:17.376Z,2022-08-22T19:12:30Z,3720163827,213,6.2,3726915649,178,,3720163819,56,Center,3720163825,212,18.0,3720163821,140,91.5,3720163823,141,77.2,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714453,449,1,2,49,15,7fn0aazbc8nx0u040aulozds1,0,92.9,75.7,2022-08-20T18:15:19.021Z,2022-08-22T19:12:41Z,3720163905,56,Center,3720163911,212,11.1,3720163907,140,91.2,3720163913,213,4.6,3720163909,141,59.6,3726916097,178,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714461,435,8,2,49,16,alyavx3ad35bp1xuwmqk7sgev,1,5,41.2,2022-08-20T18:15:19.625Z,2022-08-22T19:12:44Z,3726916247,178,,3720163923,56,Back,3726575813,384,,,,,,,,,,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714481,436,49,2,49,17,alyavx3ad35bp1xuwmqk7sgev,1,8.6,35,2022-08-20T18:15:20.903Z,2022-08-22T19:12:49Z,,,,,,,,,,,,,,,,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714505,437,1,2,49,17,alyavx3ad35bp1xuwmqk7sgev,0,8.6,34.8,2022-08-20T18:15:20.949Z,2022-08-22T19:12:52Z,3720164167,141,0.0,3720164165,140,24.4,3720164171,213,5.3,3720164173,1,,3720164163,56,Back,3720164161,157,,3720164169,212,29.9,3726916537,178,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714513,438,5,2,49,19,alyavx3ad35bp1xuwmqk7sgev,0,23.4,-1.1,2022-08-20T18:15:22.758Z,2022-08-22T19:12:55Z,3720164223,347,,3720164219,56,Back,3720165329,233,450,,,,,,,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714709,450,5,2,49,19,7fn0aazbc8nx0u040aulozds1,1,76.6,101.1,2022-08-20T18:15:22.758Z,2022-08-22T19:12:55Z,3720165313,347,,3720165319,233,438,3720165311,56,Left,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714713,451,1,2,49,22,7fn0aazbc8nx0u040aulozds1,1,81.9,100,2022-08-20T18:15:26.470Z,2022-08-22T19:12:58Z,3720165733,189,,3720165343,56,Left,3720165349,212,9.7,3720165341,107,,3720165345,140,76.4,3720165351,213,4.1,3720165347,141,89.1,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448717187,464,1,2,49,27,7fn0aazbc8nx0u040aulozds1,1,95.6,96,2022-08-20T18:15:30.683Z,2022-08-22T19:13:17Z,3726917567,178,,3720182017,212,8.2,3720182015,141,96.6,3720182007,56,Left,3720182019,213,3.1,3720182011,140,87.8,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714721,452,1,2,49,28,7fn0aazbc8nx0u040aulozds1,0,76.4,89.1,2022-08-20T18:15:32.231Z,2022-08-22T19:13:21Z,3720165377,141,80.8,3726917735,178,,3720165383,213,5.7,3720165369,56,Left,3720165379,212,10.1,3720165373,140,84.4,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450073975,1188,67,2,49,29,alyavx3ad35bp1xuwmqk7sgev,1,8.4,13.1,2022-08-20T18:15:33.270Z,2022-08-23T06:08:04Z,3727447005,233,1203,,,,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450073973,1203,67,2,49,29,7fn0aazbc8nx0u040aulozds1,0,91.6,86.9,2022-08-20T18:15:33.271Z,2022-08-23T05:50:12Z,3727447009,233,1188,,,,,,,,,,,,,,,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714717,439,12,2,49,29,alyavx3ad35bp1xuwmqk7sgev,1,10.9,11.5,2022-08-20T18:15:33.298Z,2022-08-23T06:08:04Z,3720165359,141,0.0,3720165355,56,Back,3720165425,167,,3720165361,212,17.1,3726917975,178,,3720165363,213,5.7,3720165357,140,24.7,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714725,440,5,2,49,32,alyavx3ad35bp1xuwmqk7sgev,0,24.6,-1.1,2022-08-20T18:15:35.672Z,2022-08-22T19:13:28Z,3720165407,347,,3720165775,233,453,3720165405,56,Back,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714775,453,5,2,49,32,7fn0aazbc8nx0u040aulozds1,1,75.4,101.1,2022-08-20T18:15:35.672Z,2022-08-22T19:13:28Z,3720165763,233,440,3720165695,347,,3720165691,56,Left,,,,,,,,,,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714957,454,1,2,49,45,7fn0aazbc8nx0u040aulozds1,1,75.5,100,2022-08-20T18:15:49.188Z,2022-08-22T19:13:32Z,3720166789,141,84.8,3720166783,107,,3720166793,213,4.4,3720166791,212,11.3,3720166785,56,Left,3720166787,140,71.9,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448714981,455,1,2,49,46,7fn0aazbc8nx0u040aulozds1,1,71.9,84.8,2022-08-20T18:15:50.553Z,2022-08-22T19:13:35Z,3720166923,140,77.2,3726918417,178,,3720166929,213,1.1,3720166921,56,Left,3720166925,141,99.3,3720166927,212,11.3,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715035,456,1,2,49,48,7fn0aazbc8nx0u040aulozds1,1,77.2,99.3,2022-08-20T18:15:52.452Z,2022-08-22T19:13:39Z,3720167203,56,Left,3720167209,212,13.6,3726918621,178,,3720167205,140,90.1,3720167211,213,6.2,3720167207,141,98.1,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715053,457,1,2,49,52,7fn0aazbc8nx0u040aulozds1,1,92.2,96.2,2022-08-20T18:15:55.767Z,2022-08-22T19:13:44Z,3720167327,212,5.6,3720167325,141,88.6,3720167321,56,Left,3720167329,213,5.1,3720167323,140,94.2,3726918865,178,,,,,,,,bljvhirrui29i12tysjdtmnd,Nuno Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715123,458,1,2,49,54,7fn0aazbc8nx0u040aulozds1,0,96.2,82.9,2022-08-20T18:15:57.680Z,2022-08-22T19:13:48Z,3726918983,178,,3726576495,72,,3720167769,212,21.9,3720167761,155,,3720167763,56,Center,3720167765,140,88.8,3720167771,213,4.3,3720167759,2,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,3720167767,141,52.8,3726576493,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715109,441,12,2,49,55,alyavx3ad35bp1xuwmqk7sgev,1,7.1,45.8,2022-08-20T18:15:59.174Z,2022-08-22T19:14:21Z,3720167719,15,,3720167677,141,54.0,3720167681,213,1.1,3720167675,140,9.9,3720167679,212,6.3,3720167673,56,Back,3726920535,388,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715135,442,49,2,49,57,alyavx3ad35bp1xuwmqk7sgev,1,24.6,44.4,2022-08-20T18:16:01.395Z,2022-08-22T19:14:32Z,,,,,,,,,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715187,443,3,2,49,58,alyavx3ad35bp1xuwmqk7sgev,1,29.2,39.6,2022-08-20T18:16:02.088Z,2022-08-22T19:14:40Z,3726921373,178,,3720168157,285,,3720168155,56,Back,3720168277,233,459,3726576659,464,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715199,459,45,2,49,58,7fn0aazbc8nx0u040aulozds1,0,70.8,60.4,2022-08-20T18:16:02.088Z,2022-08-22T19:14:41Z,3720168325,233,443,3720168227,56,Center,3720168229,286,,,,,,,,,,,,,,,,,hrr3761wvgn1ayhsrrz4rf11,Kiko Bondoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450074205,1215,83,2,49,59,7fn0aazbc8nx0u040aulozds1,1,75.2,65.6,2022-08-20T18:16:03.261Z,2022-08-23T05:54:45Z,3727447619,399,165807,,,,,,,,,,,,,,,,,,,,,,9xk50bv3qlja26r1ecary1y3t,K. Zohi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715217,444,1,2,49,59,alyavx3ad35bp1xuwmqk7sgev,1,26.4,32.4,2022-08-20T18:16:03.265Z,2022-08-22T19:14:45Z,3720168345,56,Back,3726921603,178,,3720168347,140,32.1,3720168359,213,5.2,3720168351,141,15.0,3720168355,212,13.3,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715249,445,1,2,50,2,alyavx3ad35bp1xuwmqk7sgev,1,31.8,13.2,2022-08-20T18:16:05.805Z,2022-08-22T19:14:47Z,3726921761,178,,3720168583,140,42.0,3720168589,213,6.1,3720168581,56,Back,3720168587,212,10.8,3720168585,141,10.8,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450074297,1212,67,2,50,3,alyavx3ad35bp1xuwmqk7sgev,1,42.6,8.4,2022-08-20T18:16:07.276Z,2022-08-23T06:08:04Z,3727447851,233,1219,,,,,,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450074295,1219,67,2,50,3,7fn0aazbc8nx0u040aulozds1,0,57.4,91.6,2022-08-20T18:16:07.277Z,2022-08-23T05:51:38Z,3727447855,233,1212,,,,,,,,,,,,,,,,,,,,,,2gek3shxyc91h8bth9q8opyei,Diego Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715251,446,3,2,50,3,alyavx3ad35bp1xuwmqk7sgev,0,44.1,7.4,2022-08-20T18:16:07.281Z,2022-08-22T19:14:54Z,3720168773,233,460,3720168601,286,,3720168599,56,Back,3726922035,178,,3726576793,465,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715265,460,7,2,50,3,7fn0aazbc8nx0u040aulozds1,1,55.9,92.6,2022-08-20T18:16:07.304Z,2022-08-22T19:14:57Z,3720168677,285,,3720168755,233,446,3720168675,56,Left,3726576893,385,,3720168671,167,,3726922195,178,,,,,,,,2gek3shxyc91h8bth9q8opyei,Diego Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715447,447,5,2,50,4,alyavx3ad35bp1xuwmqk7sgev,1,49.2,-1,2022-08-20T18:16:07.814Z,2022-08-22T19:15:02Z,3720169775,56,Back,3720169801,233,461,3720169777,347,,,,,,,,,,,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715273,461,5,2,50,4,7fn0aazbc8nx0u040aulozds1,0,50.8,101,2022-08-20T18:16:07.814Z,2022-08-22T19:15:02Z,3720168705,56,Left,3720168707,347,,3720169821,233,447,,,,,,,,,,,,,,,,2gek3shxyc91h8bth9q8opyei,Diego Rosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715517,448,1,2,50,15,alyavx3ad35bp1xuwmqk7sgev,1,46.9,0,2022-08-20T18:16:19.359Z,2022-08-22T19:15:05Z,3720170135,212,22.0,3720170127,107,,3720170137,213,2.5,3720170129,56,Back,3720170139,1,,3720170131,140,30.2,3720170133,141,18.7,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715611,449,1,2,50,18,alyavx3ad35bp1xuwmqk7sgev,1,33.1,23.8,2022-08-20T18:16:22.335Z,2022-08-22T19:15:08Z,3720170713,141,53.2,3720170711,140,33.1,3726922563,178,,3720170717,213,1.6,3720170709,56,Back,3720170715,212,20.0,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715653,450,1,2,50,24,alyavx3ad35bp1xuwmqk7sgev,1,40.8,62.1,2022-08-20T18:16:27.639Z,2022-08-22T19:15:10Z,3720170953,212,12.1,3720170947,56,Center,3720170951,141,64.9,3720170955,213,0.2,3720170949,140,52.2,3726922621,178,,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715697,451,1,2,50,26,alyavx3ad35bp1xuwmqk7sgev,1,52.2,64.9,2022-08-20T18:16:30.104Z,2022-08-22T19:15:14Z,3720171227,212,14.7,3720171225,141,43.7,3720171223,140,55.1,3720171229,213,4.9,3720171221,56,Center,3726922717,178,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715719,452,1,2,50,28,alyavx3ad35bp1xuwmqk7sgev,1,55.1,43.7,2022-08-20T18:16:32.094Z,2022-08-22T19:15:18Z,3720171355,141,55.6,3720171361,213,0.8,3726922977,178,,3720171353,140,61.9,3720171351,56,Center,3720171359,212,10.8,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715839,453,1,2,50,30,alyavx3ad35bp1xuwmqk7sgev,1,66.6,58.8,2022-08-20T18:16:33.959Z,2022-08-22T19:15:21Z,3720172049,141,88.7,3720172053,213,1.0,3720172051,212,24.4,3720172047,140,79.4,3720172045,56,Left,3726923095,178,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448715915,454,1,2,50,37,alyavx3ad35bp1xuwmqk7sgev,0,90.7,89.6,2022-08-20T18:16:41.199Z,2022-08-22T19:15:24Z,3720172495,2,,3720172505,212,62.4,3720172501,140,93.4,3720172503,141,0.0,3726577191,345,,3726577149,72,,3720172497,155,,3720172507,213,4.8,duv5kjxwj07cwmfz8x200qyqy,Batxi,3720172509,1,,3720172499,56,Right,3726577147,224,,3726923239,178,,,,,,,,,,,,,,,,,,,,,,,,,
2448715919,455,5,2,50,43,alyavx3ad35bp1xuwmqk7sgev,0,90.3,-1.5,2022-08-20T18:16:46.730Z,2022-08-22T19:15:32Z,3720172529,347,,3720172527,56,Right,3720177049,233,462,,,,,,,,,,,,,,,,duv5kjxwj07cwmfz8x200qyqy,Batxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448716695,462,5,2,50,43,7fn0aazbc8nx0u040aulozds1,1,9.7,101.5,2022-08-20T18:16:46.730Z,2022-08-22T19:15:32Z,3720177007,233,455,3720176957,56,Back,3720176959,347,,,,,,,,,,,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448716669,456,27,2,51,11,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-20T18:17:15.311Z,2022-08-22T19:15:35Z,3720305319,233,463,3720176825,53,361pxz5e33ydl2c3t63a9kzc9,3720176823,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448716735,463,27,2,51,11,7fn0aazbc8nx0u040aulozds1,1,0,0,2022-08-20T18:17:15.311Z,2022-08-22T19:15:35Z,3720305377,233,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448717997,457,28,2,53,0,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-20T18:19:04.591Z,2022-08-22T19:15:40Z,3720184331,233,465,3720183967,55,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448718047,465,28,2,53,0,7fn0aazbc8nx0u040aulozds1,1,0,0,2022-08-20T18:19:04.591Z,2022-08-22T19:15:39Z,3720184339,233,457,3720184271,55,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448718161,466,1,2,53,12,7fn0aazbc8nx0u040aulozds1,1,14.3,100,2022-08-20T18:19:16.111Z,2022-08-22T19:15:42Z,3720184977,213,5.1,3720184975,212,6.9,3720184969,56,Back,3720184971,140,16.8,3720184973,141,91.7,3720184967,107,,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448718169,467,1,2,53,13,7fn0aazbc8nx0u040aulozds1,0,16.8,91.7,2022-08-20T18:19:17.209Z,2022-08-22T19:15:45Z,3720185031,1,,3720185021,140,19.0,3720185025,141,92.3,3720185013,157,,3726923815,178,,3720185029,213,0.2,3720185195,286,,3720185189,236,,575pl0igxsevhmf6nfmjwwyxh,Samú,3720185017,56,Back,3720185191,233,458,3720185027,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448718191,458,74,2,53,13,alyavx3ad35bp1xuwmqk7sgev,1,82.3,9.3,2022-08-20T18:19:17.264Z,2022-08-22T19:15:50Z,3720185203,233,467,3720185137,285,,3726923983,178,,3720185135,56,Right,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448718203,459,5,2,53,14,alyavx3ad35bp1xuwmqk7sgev,0,84,-1.8,2022-08-20T18:19:18.061Z,2022-08-22T19:15:54Z,3720185197,56,Right,3720186685,233,468,3720185199,347,,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448718467,468,5,2,53,14,7fn0aazbc8nx0u040aulozds1,1,16,101.8,2022-08-20T18:19:18.061Z,2022-08-22T19:15:54Z,3720186601,56,Back,3720186603,347,,3720186633,233,459,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448718503,469,1,2,53,29,7fn0aazbc8nx0u040aulozds1,1,15.3,100,2022-08-20T18:19:33.039Z,2022-08-22T19:15:57Z,3720186805,213,4.8,3720186799,140,15.7,3720186795,107,,3720186803,212,4.9,3720186797,56,Back,3720186801,141,94.5,,,,,,,chy52wzncc8ulmer9z2rebit,Kiki Afonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448718533,470,1,2,53,30,7fn0aazbc8nx0u040aulozds1,0,15.7,94.5,2022-08-20T18:19:33.979Z,2022-08-22T19:16:06Z,3726924429,178,,3720186961,157,,3720186969,212,17.6,3720186963,56,Back,3720186973,1,,3720186971,213,0.3,3720186965,140,31.8,3720186967,141,100.0,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448718633,460,5,2,53,31,alyavx3ad35bp1xuwmqk7sgev,1,71.8,-1.5,2022-08-20T18:19:34.680Z,2022-08-22T19:16:07Z,3720187495,347,,3720187521,233,471,3720187493,56,Right,,,,,,,,,,,,,,,,3845lzar855rp3zp4stgmgul1,João Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448718537,471,5,2,53,31,7fn0aazbc8nx0u040aulozds1,0,28.2,101.5,2022-08-20T18:19:34.680Z,2022-08-22T19:16:07Z,3720186993,347,,3720187543,233,460,3720186991,56,Back,,,,,,,,,,,,,,,,575pl0igxsevhmf6nfmjwwyxh,Samú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448718689,461,1,2,53,37,alyavx3ad35bp1xuwmqk7sgev,1,75.3,0,2022-08-20T18:19:41.463Z,2022-08-22T19:16:12Z,3720187757,141,9.1,3720187761,213,2.8,3720187755,140,58.5,3720187753,56,Right,3720187751,107,,3720187759,212,19.0,,,,,,,9m66crpktao9g80wc8zi9y5ex,João Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448718727,462,1,2,53,40,alyavx3ad35bp1xuwmqk7sgev,1,58.2,12.4,2022-08-20T18:19:44.188Z,2022-08-22T19:16:16Z,3720188115,56,Back,3726924789,178,,3720188117,140,43.7,3720188121,212,30.1,3720188119,141,50.6,3720188123,213,2.1,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448718757,463,1,2,53,44,alyavx3ad35bp1xuwmqk7sgev,1,46.8,51.5,2022-08-20T18:19:48.133Z,2022-08-22T19:16:18Z,3720188301,213,1.0,3720188295,140,61.6,3720188297,141,91.2,3726924917,178,,3720188293,56,Left,3720188299,212,31.1,,,,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448718831,464,1,2,53,49,alyavx3ad35bp1xuwmqk7sgev,1,67,90.7,2022-08-20T18:19:53.092Z,2022-08-22T19:16:23Z,3720188713,140,72.7,3720188711,56,Left,3720188719,213,0.3,3720188715,141,93.2,3726925035,178,,3720188717,212,6.2,,,,,,,cmxmyld8l4gjy03zxskyxf5gq,Bruno Langa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450074965,1272,43,2,53,50,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2022-08-20T18:19:53.845Z,2022-08-23T05:55:08Z,3727450071,144,67,3727449601,233,1242,,,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450075207,1292,67,2,53,50,alyavx3ad35bp1xuwmqk7sgev,1,71.9,93.7,2022-08-20T18:19:53.845Z,2022-08-23T06:08:05Z,3727450305,233,1244,,,,,,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
