id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value
2507655891,1709,67,2,71,2,dich5v7sw466smbqap0d9rbyj,0,32.2,9.5,2023-02-11T19:32:24.188Z,2023-02-14T07:56:38Z,4031860513,233,1271,,,,,,,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611319,578,50,2,71,7,cmbqc74mshg77ra7mywec2a6b,1,45.1,96.4,2023-02-11T19:32:29.293Z,2023-02-14T01:35:30Z,4026378829,233,759,4026378475,56,Back,4026378477,286,,,,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611375,759,7,2,71,8,dich5v7sw466smbqap0d9rbyj,1,54.9,3.6,2023-02-11T19:32:30.079Z,2023-02-14T01:35:34Z,4029872003,385,,4026378803,233,578,4031683321,178,,4026378753,56,Right,4026378755,285,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611361,579,4,2,71,9,cmbqc74mshg77ra7mywec2a6b,1,45,95.9,2023-02-11T19:32:31.151Z,2023-02-14T01:35:40Z,4026378839,233,760,4026378651,13,,4026378653,56,Back,4029872169,294,,4026378655,152,,4026378659,286,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611377,760,4,2,71,9,dich5v7sw466smbqap0d9rbyj,0,55,4.1,2023-02-11T19:32:31.152Z,2023-02-14T01:35:39Z,4026378763,56,Right,4031683335,178,,4026378765,152,,4026378769,285,,4029872213,294,,4026378851,233,579,4026378761,13,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611485,580,1,2,71,18,cmbqc74mshg77ra7mywec2a6b,1,43.8,88.6,2023-02-11T19:32:40.746Z,2023-02-14T01:35:42Z,4026379367,213,3.6,4026379355,5,,4026379361,140,39.1,4026379359,56,Back,4026379365,212,5.6,4031683377,178,,4026379363,141,84.7,4026379831,189,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,4026379357,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611499,581,1,2,71,19,cmbqc74mshg77ra7mywec2a6b,1,39.1,84.7,2023-02-11T19:32:41.626Z,2023-02-14T01:35:45Z,4026379427,212,32.8,4026379421,56,Back,4026379423,140,33.2,4031683407,178,,4026379429,213,4.5,4026379425,141,37.3,4026379431,1,,4026379869,189,,l8ewedihgtz1oz6ikm333mz8,Ítalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611527,582,1,2,71,20,cmbqc74mshg77ra7mywec2a6b,1,33.2,37.3,2023-02-11T19:32:42.057Z,2023-02-14T01:35:53Z,4026379549,56,Back,4031683461,178,,4026379551,140,45.4,4026379557,213,5.4,4026379553,141,12.6,4026379555,212,21.1,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611537,583,1,2,71,25,cmbqc74mshg77ra7mywec2a6b,1,53,17.7,2023-02-11T19:32:47.584Z,2023-02-14T01:36:01Z,4031683553,178,,4026379615,212,16.5,4026379613,141,41.8,4026379609,56,Center,4026379617,213,1.7,4026379611,140,51.5,,,,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611579,584,1,2,71,26,cmbqc74mshg77ra7mywec2a6b,1,51.5,41.8,2023-02-11T19:32:48.615Z,2023-02-14T01:36:06Z,4026379811,212,18.1,4026379807,140,34.4,4031683613,178,,4026379813,213,3.3,4026379809,141,38.5,4026379805,56,Back,,,,,,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611647,585,1,2,71,30,cmbqc74mshg77ra7mywec2a6b,1,29.2,42.1,2023-02-11T19:32:52.512Z,2023-02-14T01:36:11Z,4031683659,178,,4026380191,213,1.4,4026380189,212,27.9,4026380185,140,33.3,4026380183,56,Back,4026380187,141,82.6,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611673,586,1,2,71,35,cmbqc74mshg77ra7mywec2a6b,1,38.5,80.2,2023-02-11T19:32:57.569Z,2023-02-14T01:36:15Z,4026380317,140,46.3,4031683735,178,,4026380323,213,5.2,4026380315,56,Back,4026380319,141,56.7,4026380321,212,18.0,,,,,,,l8ewedihgtz1oz6ikm333mz8,Ítalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611697,587,1,2,71,38,cmbqc74mshg77ra7mywec2a6b,1,49.4,60.2,2023-02-11T19:32:59.866Z,2023-02-14T01:36:21Z,4031683833,178,,4026380459,212,12.8,4026380455,140,53.7,4026380453,56,Center,4026380461,213,1.2,4026380457,141,77.8,,,,,,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611755,588,1,2,71,39,cmbqc74mshg77ra7mywec2a6b,1,53.7,78.1,2023-02-11T19:33:01.576Z,2023-02-14T01:36:25Z,4026380757,141,70.8,4026380751,56,Center,4026380761,213,6.0,4031683871,178,,4026380759,212,15.2,4026380753,140,67.4,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611793,589,1,2,71,43,cmbqc74mshg77ra7mywec2a6b,1,67.8,87.5,2023-02-11T19:33:05.230Z,2023-02-14T01:36:31Z,4031683961,178,,4026380949,141,94.5,4026380945,56,Left,4026380947,140,69.6,4026380951,212,5.1,4026380953,213,1.2,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611811,590,1,2,71,45,cmbqc74mshg77ra7mywec2a6b,0,69.7,94.7,2023-02-11T19:33:07.154Z,2023-02-14T01:36:38Z,4026381147,233,762,4026381033,141,95.1,4031684087,178,,4026381039,213,0.1,4026381027,140,72.4,4026381155,286,,4026381023,56,Left,4026381143,236,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,4026381037,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611823,762,74,2,71,45,dich5v7sw466smbqap0d9rbyj,1,27.8,4.4,2023-02-11T19:33:07.294Z,2023-02-14T01:36:44Z,4031684205,178,,4026381089,56,Back,4026381183,233,590,4026381091,285,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611919,591,5,2,71,45,cmbqc74mshg77ra7mywec2a6b,1,71.8,100.6,2023-02-11T19:33:07.513Z,2023-02-14T01:37:13Z,4026381563,347,,4026381571,233,763,4026381561,56,Left,,,,,,,,,,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611845,763,5,2,71,45,dich5v7sw466smbqap0d9rbyj,0,28.2,-0.6,2023-02-11T19:33:07.513Z,2023-02-14T01:37:13Z,4026381209,56,Back,4026381211,347,,4026381587,233,591,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611941,592,1,2,71,51,cmbqc74mshg77ra7mywec2a6b,1,70.4,100,2023-02-11T19:33:13.381Z,2023-02-14T01:37:30Z,4026381665,107,,4026381669,140,70.5,4026381671,141,91.2,4026381667,56,Left,4026381673,212,6.5,4026381675,213,4.7,,,,,,,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611949,593,1,2,71,53,cmbqc74mshg77ra7mywec2a6b,1,70.5,91.2,2023-02-11T19:33:14.957Z,2023-02-14T01:37:36Z,4026381705,141,88.6,4026381709,213,6.1,4026381703,140,78.0,4026381707,212,8.1,4026381701,56,Left,4031684943,178,,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506611979,594,1,2,71,53,cmbqc74mshg77ra7mywec2a6b,1,78,88.6,2023-02-11T19:33:15.658Z,2023-02-14T01:37:43Z,4026381849,141,93.6,4026381845,56,Left,4026381851,212,5.6,4026381847,140,82.2,4031685013,178,,4026381853,213,0.7,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612001,595,1,2,71,54,cmbqc74mshg77ra7mywec2a6b,0,82,94.8,2023-02-11T19:33:16.676Z,2023-02-14T01:37:48Z,4026381959,213,5.1,4026381955,141,73.3,4026381953,140,87.0,4031685055,178,,4026381947,2,,4029873077,72,,4026381957,212,15.5,4026381951,56,Center,5zbaigi2kpo930z50irfq11p1,Paulo Henrique,4029873075,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612055,764,12,2,71,56,dich5v7sw466smbqap0d9rbyj,1,9.8,34.6,2023-02-11T19:33:17.966Z,2023-02-14T01:37:57Z,4026382263,213,5.1,4026382257,140,16.2,4026382261,212,16.8,4031685183,178,,4026382255,56,Back,4026382259,141,11.9,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612029,596,1,2,71,58,cmbqc74mshg77ra7mywec2a6b,0,84.3,90.8,2023-02-11T19:33:20.128Z,2023-02-14T01:38:02Z,4031685251,178,,4026382107,140,71.2,4026382111,212,14.1,4026382109,141,86.5,4026382105,56,Left,4026382113,213,3.4,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612059,765,61,2,71,59,dich5v7sw466smbqap0d9rbyj,1,26.5,13.9,2023-02-11T19:33:21.174Z,2023-02-14T01:39:19Z,4031686163,178,,4026382301,56,Back,,,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612081,597,1,2,72,2,cmbqc74mshg77ra7mywec2a6b,1,61.5,93.5,2023-02-11T19:33:24.072Z,2023-02-14T01:39:23Z,4026382391,141,95.9,4026382389,140,51.9,4026382395,213,3.0,4026382393,212,10.2,4031686247,178,,4026382387,56,Left,,,,,,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612113,598,1,2,72,3,cmbqc74mshg77ra7mywec2a6b,1,51.9,95.9,2023-02-11T19:33:25.310Z,2023-02-14T01:39:36Z,4026382621,213,4.5,4026382613,56,Back,4026382615,140,46.5,4026382619,212,25.1,4031686425,178,,4026382617,141,59.9,,,,,,,l8ewedihgtz1oz6ikm333mz8,Ítalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612149,599,1,2,72,6,cmbqc74mshg77ra7mywec2a6b,1,45.6,53.4,2023-02-11T19:33:28.792Z,2023-02-14T01:39:44Z,4031686583,178,,4026382827,212,33.6,4026382821,56,Right,4026382823,140,54.4,4026382831,1,,4026382825,141,5.9,4026382829,213,5.0,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612183,600,1,2,72,9,cmbqc74mshg77ra7mywec2a6b,1,54.4,7.7,2023-02-11T19:33:31.715Z,2023-02-14T01:39:48Z,4026383071,212,14.5,4031686625,178,,4026383069,141,25.2,4026383065,56,Center,4026383067,140,62.3,4026383073,213,1.0,,,,,,,3776gjrdiqfvch2wk5kde2w2x,Diogo Calila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612241,601,1,2,72,12,cmbqc74mshg77ra7mywec2a6b,0,65.9,27.9,2023-02-11T19:33:34.814Z,2023-02-14T01:39:54Z,4031686681,178,,4026383309,140,79.5,4026383315,213,0.4,4026383313,212,15.3,4026383307,56,Center,4026383311,141,36.1,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612321,766,12,2,72,13,dich5v7sw466smbqap0d9rbyj,1,15.1,61.7,2023-02-11T19:33:35.706Z,2023-02-14T01:39:58Z,4026383729,140,0.0,4026383731,141,69.9,4026383805,167,,4026383735,213,2.8,4026383727,56,Back,4026383733,212,17.7,4031686721,178,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612283,602,6,2,72,15,cmbqc74mshg77ra7mywec2a6b,1,90.2,33.1,2023-02-11T19:33:37.391Z,2023-02-14T01:40:04Z,4026383531,75,,4026383527,56,Center,4026460835,233,767,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612325,767,6,2,72,15,dich5v7sw466smbqap0d9rbyj,0,9.8,66.9,2023-02-11T19:33:37.391Z,2023-02-14T01:40:03Z,4026460847,233,602,4026383755,73,,4026383753,56,Back,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612579,607,1,2,72,37,cmbqc74mshg77ra7mywec2a6b,1,99.5,0.5,2023-02-11T19:33:59.394Z,2023-02-14T01:40:14Z,4026384965,155,,4026384977,213,1.9,4026384963,6,,4029874385,20,,4026384961,2,,4026384979,1,,4026384969,56,Center,4026384971,140,91.0,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,4026384967,224,,4026384973,141,45.7,4031686877,178,,4026384975,212,32.0,,,,,,,,,,,,,,,,,,,,,
2506613287,619,1,2,72,38,cmbqc74mshg77ra7mywec2a6b,0,94.4,40,2023-02-11T19:34:00.693Z,2023-02-14T01:40:26Z,4026388619,56,Center,4031687049,178,,4026388635,213,1.7,4026388621,140,93.6,4026388617,168,,4026388625,141,47.5,4026388631,212,5.2,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612657,768,12,2,72,39,dich5v7sw466smbqap0d9rbyj,1,7.4,52.8,2023-02-11T19:34:01.245Z,2023-02-14T01:40:32Z,4026385415,212,30.2,4026385413,141,87.5,4026385409,56,Back,4026385411,140,25.3,4026385417,213,0.9,4031687129,178,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612655,608,1,2,72,42,cmbqc74mshg77ra7mywec2a6b,1,73.1,15,2023-02-11T19:34:04.662Z,2023-02-14T01:40:50Z,4026385401,141,4.0,4026385399,140,78.6,4031687327,178,,4026385395,3,,4026385405,213,5.4,4026385397,56,Right,4026385403,212,9.4,,,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612661,609,3,2,72,45,cmbqc74mshg77ra7mywec2a6b,1,78.2,7,2023-02-11T19:34:06.887Z,2023-02-14T01:40:56Z,4026385427,286,,4026385473,233,769,4026385425,56,Right,4031687427,178,,4029875065,464,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612659,769,45,2,72,45,dich5v7sw466smbqap0d9rbyj,0,21.8,93,2023-02-11T19:34:06.887Z,2023-02-14T01:40:57Z,4026385421,56,Back,4026385423,285,,4026385485,233,609,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612683,610,1,2,72,46,cmbqc74mshg77ra7mywec2a6b,1,78.4,4,2023-02-11T19:34:07.942Z,2023-02-14T01:41:04Z,4026385507,56,Right,4026385511,140,84.3,4026385517,213,0.8,4031687577,178,,4026385515,212,8.9,4026385513,141,13.4,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612705,611,1,2,72,48,cmbqc74mshg77ra7mywec2a6b,0,84.5,13.5,2023-02-11T19:34:10.176Z,2023-02-14T01:41:08Z,4026385639,140,88.9,4031687599,178,,4026385647,213,0.5,4026385629,2,,4026385643,141,17.6,4029875183,224,,4026385645,212,5.4,4029875185,20,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,4026385633,155,,4026385635,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612713,770,8,2,72,48,dich5v7sw466smbqap0d9rbyj,1,13.6,85.1,2023-02-11T19:34:10.381Z,2023-02-14T01:41:14Z,4031687685,178,,4029875327,385,,4026385679,56,Back,,,,,,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612887,612,5,2,72,50,cmbqc74mshg77ra7mywec2a6b,1,87.6,-1.5,2023-02-11T19:34:12.343Z,2023-02-14T01:41:19Z,4026386591,56,Right,4026386599,233,771,4026386593,347,,,,,,,,,,,,,,,,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612749,771,5,2,72,50,dich5v7sw466smbqap0d9rbyj,0,12.4,101.5,2023-02-11T19:34:12.343Z,2023-02-14T01:41:20Z,4026385831,347,,4026385829,56,Back,4026386609,233,612,,,,,,,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612965,613,1,2,73,3,cmbqc74mshg77ra7mywec2a6b,1,90.2,0,2023-02-11T19:34:25.607Z,2023-02-14T01:41:26Z,4026386955,212,26.9,4026386959,1,,4026386953,141,37.0,4026386947,107,,4026386951,140,94.3,4026386957,213,1.4,4026386949,56,Center,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612969,614,44,2,73,5,cmbqc74mshg77ra7mywec2a6b,1,93.3,33.1,2023-02-11T19:34:27.383Z,2023-02-14T06:06:32Z,4026386991,286,,4026386993,233,772,4026386989,56,Center,,,,,,,,,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612961,772,44,2,73,5,dich5v7sw466smbqap0d9rbyj,0,6.7,66.9,2023-02-11T19:34:27.384Z,2023-02-14T01:41:39Z,4026386941,285,,4026386939,56,Back,4026387019,233,614,,,,,,,,,,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612977,615,1,2,73,5,cmbqc74mshg77ra7mywec2a6b,0,94.1,34,2023-02-11T19:34:27.437Z,2023-02-14T06:06:32Z,4026387033,213,1.4,4026387027,140,94.3,4026387021,3,,4031688241,178,,4026387023,168,,4026387031,212,1.2,4026387029,141,35.7,4026387025,56,Center,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506613003,774,12,2,73,8,dich5v7sw466smbqap0d9rbyj,1,5.4,73.2,2023-02-11T19:34:29.821Z,2023-02-14T01:43:05Z,4026387219,15,,4031689019,178,,4026387129,56,Back,4026387139,141,92.9,4026387137,140,9.6,4026387143,213,1.3,4026387141,212,14.1,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506612975,773,61,2,73,10,dich5v7sw466smbqap0d9rbyj,1,7.6,67.8,2023-02-11T19:34:31.895Z,2023-02-14T01:42:05Z,4026387013,56,Back,4031688313,178,,,,,,,,,,,,,,,,,,,,1nqpxso2a9qw8w8g6u4sb60ut,Oriol Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507638447,953,67,2,73,11,cmbqc74mshg77ra7mywec2a6b,1,94.8,10.8,2023-02-11T19:34:33.269Z,2023-02-14T06:06:32Z,4031779243,233,1166,,,,,,,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507638445,1166,67,2,73,11,dich5v7sw466smbqap0d9rbyj,0,5.2,89.2,2023-02-11T19:34:33.270Z,2023-02-14T05:20:25Z,4031779247,233,953,,,,,,,,,,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506613031,616,1,2,73,11,cmbqc74mshg77ra7mywec2a6b,0,95.1,8.5,2023-02-11T19:34:33.289Z,2023-02-14T06:06:33Z,4026387257,56,Right,4026387363,236,,4029876873,20,,4026387265,213,1.4,4026387365,233,775,4026387263,212,1.1,4026387259,140,95.3,4026387261,141,10.1,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,4029876871,224,,4031689191,178,,4026387369,286,,4026387253,2,,4026387255,155,,,,,,,,,,,,,,,,,,,
2506613043,775,12,2,73,11,dich5v7sw466smbqap0d9rbyj,1,9,93,2023-02-11T19:34:33.332Z,2023-02-14T01:43:22Z,4026387325,185,,4031689243,178,,4026387379,233,616,4026387327,56,Back,,,,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506613053,776,49,2,73,12,dich5v7sw466smbqap0d9rbyj,1,9.2,93,2023-02-11T19:34:34.659Z,2023-02-14T01:43:41Z,,,,,,,,,,,,,,,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507293099,1004,3,2,73,16,dich5v7sw466smbqap0d9rbyj,0,27.3,89.3,2023-02-11T19:34:38.005Z,2023-02-14T01:43:47Z,4029941019,285,,4029941017,56,Back,4031689561,178,,4029941023,467,5u3nf7qbreypvi8rut8n8smhh,4029941021,465,,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506613135,777,4,2,73,17,dich5v7sw466smbqap0d9rbyj,1,34.4,94.6,2023-02-11T19:34:38.910Z,2023-02-14T01:43:52Z,4026387825,56,Back,4026387969,286,,4026387965,233,617,4026387823,13,,4026388195,294,,4026387827,152,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506613161,617,4,2,73,17,cmbqc74mshg77ra7mywec2a6b,0,65.6,5.4,2023-02-11T19:34:38.911Z,2023-02-14T01:43:51Z,4026387935,13,,4026387991,233,777,4026388077,294,,4026387941,56,Right,4026387947,285,,4026387945,152,,4031689593,178,,,,,5u3nf7qbreypvi8rut8n8smhh,K. Misao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506613225,618,43,2,73,29,cmbqc74mshg77ra7mywec2a6b,1,0,0,2023-02-11T19:34:50.833Z,2023-02-11T19:34:53Z,4026388375,144,12,4026388303,15,0,4026388297,141,47.5,4026388293,56,Center,4026388301,213,1.5,4026388295,140,93.2,4026388299,212,5.2,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506613389,778,1,2,73,37,dich5v7sw466smbqap0d9rbyj,1,29.5,97.2,2023-02-11T19:34:59.593Z,2023-02-14T01:43:56Z,4026389169,141,68.7,4026389165,56,Back,4026389171,212,26.6,4026389163,152,,4031689665,178,,4026389167,140,12.1,4026389161,5,,4026389173,213,4.0,ds66cc3zwxbyl5zfzag5422g9,Quaresma,4026389189,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506613429,779,1,2,73,42,dich5v7sw466smbqap0d9rbyj,1,13.6,57.5,2023-02-11T19:35:04.080Z,2023-02-14T01:43:59Z,4026389443,212,12.7,4026389445,213,4.7,4031689695,178,,4026389437,56,Back,4026389441,141,38.9,4026389439,140,12.9,,,,,,,25n2vrjnz5qsm5pigyn3ps8vd,I. De Arruabarrena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506613497,780,1,2,73,45,dich5v7sw466smbqap0d9rbyj,1,18.3,32.2,2023-02-11T19:35:07.511Z,2023-02-14T01:44:04Z,4031689795,178,,4026389733,141,12.1,4026389735,212,13.8,4026389729,56,Back,4026389737,213,4.9,4026389731,140,20.3,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506613515,781,1,2,73,48,dich5v7sw466smbqap0d9rbyj,1,12.1,12.4,2023-02-11T19:35:10.188Z,2023-02-14T01:44:09Z,4026389827,140,22.6,4026389833,213,0.5,4031689857,178,,4026389829,141,20.6,4026389825,56,Back,4026389831,212,12.4,,,,,,,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506613563,782,1,2,73,49,dich5v7sw466smbqap0d9rbyj,1,24.8,18.8,2023-02-11T19:35:11.518Z,2023-02-14T01:44:13Z,4031689931,178,,4026390005,140,28.1,4026390009,212,7.3,4026390003,56,Back,4026390011,213,5.2,4026390007,141,9.4,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506613583,783,1,2,73,52,dich5v7sw466smbqap0d9rbyj,1,24.2,6.4,2023-02-11T19:35:14.155Z,2023-02-14T01:44:19Z,4026390091,212,4.6,4026390097,213,1.5,4026390087,140,24.3,4026390085,56,Back,4026390089,141,13.1,4031690007,178,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
