id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2479843897,678,1,2,79,14,bwt8yfk8rkcwiwyr0mopd7wqd,1,65.2,4.6,2022-10-30T22:05:59.043Z,2022-11-01T23:48:30Z,3885677213,213,2.0,3885677209,141,20.2,3885677205,56,Right,3888710567,178,,3885677207,140,60.6,3885677211,212,11.7,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479843917,679,1,2,79,16,bwt8yfk8rkcwiwyr0mopd7wqd,0,62.3,18.8,2022-10-30T22:06:01.714Z,2022-11-01T23:48:34Z,3885677325,155,,3885677329,140,100.0,3885677335,213,0.2,3885677331,141,29.5,3885677333,212,41.4,3885677327,56,Center,3888710587,178,,3885677337,1,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479843921,680,5,2,79,20,bwt8yfk8rkcwiwyr0mopd7wqd,0,101,40.7,2022-10-30T22:06:05.535Z,2022-11-01T23:48:38Z,3885677349,346,,3885677347,56,Center,3885677449,233,765,,,,,,,,,,,,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479843937,765,5,2,79,20,26t6lvlpql4w5wu1ih73qpy36,1,-1,59.3,2022-10-30T22:06:05.535Z,2022-11-01T23:48:38Z,3885677433,56,Back,3885677435,346,,3885677445,233,680,,,,,,,,,,,,,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844083,768,1,2,80,9,26t6lvlpql4w5wu1ih73qpy36,0,3.7,47.2,2022-10-30T22:06:54.289Z,2022-11-01T23:48:40Z,3885678279,124,,3885678295,74,,3885678287,141,83.1,3885678283,56,Left,3885678281,155,,3885678289,212,65.6,3885678291,213,0.4,3885678285,140,61.7,5nlzolv5bg03eiopba58rs251,Matheus,3885678531,189,3885678293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844069,767,43,2,80,9,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-10-30T22:06:54.493Z,2022-10-30T22:07:02Z,3885678177,56,Back,3885678179,346,0,3885678309,144,5,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844077,681,49,2,80,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,26.8,26.2,2022-10-30T22:06:56.690Z,2022-11-01T23:48:58Z,3885678235,189,,,,,,,,,,,,,,,,,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844085,682,1,2,80,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,26.8,26.2,2022-10-30T22:06:56.978Z,2022-11-01T23:49:03Z,3888710621,178,,3885678301,141,44.5,3885678305,213,2.5,3885678297,56,Back,3885678303,212,22.2,3885678299,140,9.3,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844109,683,1,2,80,15,bwt8yfk8rkcwiwyr0mopd7wqd,0,7.9,44.9,2022-10-30T22:07:00.494Z,2022-11-01T23:49:08Z,3888710625,178,,3885678453,155,,3885678457,140,54.5,3885678463,213,0.7,3885678461,212,62.1,3885678465,1,,3885678455,56,Left,3885678459,141,100.0,30bhky4x90yqfyzhsawfz6pcl,S. Kritsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844105,769,44,2,80,18,26t6lvlpql4w5wu1ih73qpy36,1,46.4,5.6,2022-10-30T22:07:03.427Z,2022-11-02T01:02:36Z,3885678445,56,Back,3885678969,233,685,3885678447,285,,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844125,685,44,2,80,18,bwt8yfk8rkcwiwyr0mopd7wqd,0,53.6,94.4,2022-10-30T22:07:03.428Z,2022-11-01T23:49:43Z,3885678981,233,769,3885678581,286,,3885678579,56,Left,,,,,,,,,,,,,,,,ljr2286geelctnfxzkxukmi1,M. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844111,770,61,2,80,18,26t6lvlpql4w5wu1ih73qpy36,1,43,5.9,2022-10-30T22:07:03.579Z,2022-11-02T01:02:36Z,3888710689,388,,3885678469,56,Back,3888710687,21,,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844115,684,5,2,80,19,bwt8yfk8rkcwiwyr0mopd7wqd,1,56.6,100.6,2022-10-30T22:07:04.917Z,2022-11-01T23:49:56Z,3885678487,56,Left,3885678587,233,771,3885678489,347,,,,,,,,,,,,,,,,,30bhky4x90yqfyzhsawfz6pcl,S. Kritsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844117,771,5,2,80,19,26t6lvlpql4w5wu1ih73qpy36,0,43.4,-0.6,2022-10-30T22:07:04.917Z,2022-11-01T23:49:55Z,3885678495,347,,3885678597,233,684,3885678493,56,Back,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844151,686,1,2,80,25,bwt8yfk8rkcwiwyr0mopd7wqd,1,54.4,100,2022-10-30T22:07:10.216Z,2022-11-01T23:49:59Z,3885678711,213,3.8,3885678703,56,Back,3885678707,141,81.2,3885679029,107,,3885678709,212,20.8,3885678705,140,39.1,,,,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844159,687,1,2,80,33,bwt8yfk8rkcwiwyr0mopd7wqd,1,37.5,68.9,2022-10-30T22:07:18.573Z,2022-11-01T23:50:01Z,3885678757,141,24.7,3888710735,178,,3885678753,56,Back,3885678759,212,30.3,3885678755,140,41.5,3885678761,213,4.9,,,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844165,688,1,2,80,37,bwt8yfk8rkcwiwyr0mopd7wqd,0,46.3,20.5,2022-10-30T22:07:22.707Z,2022-11-01T23:50:04Z,3888710757,178,,3885678817,213,0.7,3885678813,141,71.9,3885678809,56,Center,3885678819,1,,3885678815,212,55.7,3885678811,140,87.6,3885678807,155,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844179,772,1,2,80,41,26t6lvlpql4w5wu1ih73qpy36,1,14.1,23.9,2022-10-30T22:07:26.021Z,2022-11-01T23:50:07Z,3885678885,56,Back,3885678889,141,22.0,3885678893,213,6.1,3885678891,212,8.6,3885678887,140,22.2,3888710765,178,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844181,773,49,2,80,41,26t6lvlpql4w5wu1ih73qpy36,1,23.8,23.3,2022-10-30T22:07:26.819Z,2022-11-01T23:50:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844197,774,1,2,80,47,26t6lvlpql4w5wu1ih73qpy36,1,26.5,29.2,2022-10-30T22:07:32.456Z,2022-11-01T23:50:16Z,3888710807,178,,3885679057,212,31.7,3885679053,140,27.0,3885679055,141,75.8,3885679051,56,Back,3885679059,213,1.6,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844203,775,1,2,80,49,26t6lvlpql4w5wu1ih73qpy36,1,27,75.8,2022-10-30T22:07:34.083Z,2022-11-01T23:50:22Z,3885679099,212,7.3,3885679095,140,34.0,3885679097,141,75.8,3888710841,178,,3885679101,213,0,3885679093,56,Back,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844209,776,1,2,80,52,26t6lvlpql4w5wu1ih73qpy36,1,35.9,77.6,2022-10-30T22:07:37.416Z,2022-11-01T23:50:39Z,3885679147,141,77.6,3888710899,178,,3885679143,56,Back,3885679149,212,6.0,3885679145,140,30.2,3885679151,213,3.1,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844215,777,1,2,80,53,26t6lvlpql4w5wu1ih73qpy36,1,30.4,77.1,2022-10-30T22:07:38.232Z,2022-11-01T23:50:42Z,3885679207,141,89.3,3885679211,213,0.4,3885679203,56,Back,3888710915,178,,3885679209,212,19.3,3885679205,140,47.0,3885679201,155,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844221,778,1,2,80,55,26t6lvlpql4w5wu1ih73qpy36,0,47,88.7,2022-10-30T22:07:40.620Z,2022-11-01T23:50:48Z,3885679241,213,3.9,3885679231,3,,3885679235,140,39.4,3885679239,212,10.9,3885679249,156,,3885679237,141,77.7,3885679233,56,Back,3888710975,178,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844225,689,49,2,80,57,bwt8yfk8rkcwiwyr0mopd7wqd,1,57.3,24.4,2022-10-30T22:07:42.140Z,2022-11-01T23:51:02Z,,,,,,,,,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480432039,1262,43,2,80,57,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-10-30T22:07:42.140Z,2022-11-02T00:30:55Z,3888717895,144,82,3888717871,178,0,,,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844237,690,1,2,81,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,59.9,23.9,2022-10-30T22:07:45.583Z,2022-11-01T23:51:07Z,3885679361,140,58.4,3885679365,212,7.1,3885679359,56,Center,3888711209,178,,3885679367,213,1.8,3885679363,141,34.1,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844245,691,1,2,81,1,bwt8yfk8rkcwiwyr0mopd7wqd,1,58.4,34.1,2022-10-30T22:07:46.733Z,2022-11-01T23:51:11Z,3885679405,212,12.3,3885679401,140,68.8,3888711283,178,,3885679399,56,Center,3885679407,213,5.8,3885679403,141,25.7,,,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844247,692,50,2,81,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,70.4,24.6,2022-10-30T22:07:48.042Z,2022-11-01T23:51:21Z,3885679417,286,,3885679437,233,779,3885679415,56,Center,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844251,779,7,2,81,3,26t6lvlpql4w5wu1ih73qpy36,1,29.6,75.4,2022-10-30T22:07:48.076Z,2022-11-01T23:51:26Z,3885679427,56,Back,3885679429,285,,3888711531,178,,3886644781,385,,3885679431,233,692,,,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844255,780,1,2,81,4,26t6lvlpql4w5wu1ih73qpy36,0,23.4,68.4,2022-10-30T22:07:49.437Z,2022-11-01T23:51:33Z,3885679451,141,70.7,3885679455,213,0.1,3885679449,140,37.9,3885679445,3,,3888711629,178,,3885679453,212,15.3,3885679447,56,Back,,,,51rs6ozeux61yyjfk9ci86311,Paulo Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844267,693,1,2,81,6,bwt8yfk8rkcwiwyr0mopd7wqd,0,58,25.7,2022-10-30T22:07:51.404Z,2022-11-01T23:51:37Z,3885679525,141,0.0,3885679521,56,Right,3885679529,213,5.7,3885679519,3,,3885679531,1,,3888711697,178,,3885679527,212,33.2,3885679523,140,84.3,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844269,694,5,2,81,10,bwt8yfk8rkcwiwyr0mopd7wqd,0,85.7,-1.3,2022-10-30T22:07:55.682Z,2022-11-01T23:51:40Z,3885679535,347,,3885679533,56,Right,3885680015,233,781,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844343,781,5,2,81,10,26t6lvlpql4w5wu1ih73qpy36,1,14.3,101.3,2022-10-30T22:07:55.682Z,2022-11-01T23:51:39Z,3885679997,56,Back,3885680001,233,694,3885679999,347,,,,,,,,,,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844313,695,18,2,81,31,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-10-30T22:08:16.718Z,2022-11-01T23:51:43Z,3885679823,59,78,3885679821,44,Defender,3885679819,42,,3885679865,55,696,,,,,,,,,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844317,696,19,2,81,31,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-10-30T22:08:16.719Z,2022-11-01T23:51:43Z,3885679843,293,2,3885679833,42,,3885679837,145,2,3885679847,55,695,3885679845,44,Defender,3885679841,292,3,3885679839,59,15,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844613,707,18,2,82,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-10-30T22:08:48.228Z,2022-11-01T23:51:50Z,3885681761,55,708,3885681741,59,57,3885681739,44,Midfielder,3885681737,42,,,,,,,,,,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844615,708,19,2,82,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-10-30T22:08:48.229Z,2022-11-01T23:51:51Z,3885681751,292,5,3885681755,44,Midfielder,3885681749,59,25,3885681757,55,707,3885681743,42,,3885681747,145,8,3885681753,293,4,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844419,782,1,2,82,12,26t6lvlpql4w5wu1ih73qpy36,0,20.5,100,2022-10-30T22:08:57.602Z,2022-11-01T23:51:55Z,3885680597,56,Back,3885680605,213,6.1,3885680601,141,98.1,3885680595,107,,3885680599,140,38.8,3885680603,212,19.4,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844429,697,8,2,82,13,bwt8yfk8rkcwiwyr0mopd7wqd,1,69.2,2.6,2022-10-30T22:08:58.888Z,2022-11-01T23:51:58Z,3885717511,15,,3886645405,384,,3888711811,388,,3885680653,56,Right,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844431,698,5,2,82,16,bwt8yfk8rkcwiwyr0mopd7wqd,0,69.4,-1.4,2022-10-30T22:09:01.097Z,2022-11-01T23:52:01Z,3885680667,56,Right,3885680669,347,,3885680791,233,783,,,,,,,,,,,,,,,,30bhky4x90yqfyzhsawfz6pcl,S. Kritsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844443,783,5,2,82,16,26t6lvlpql4w5wu1ih73qpy36,1,30.6,101.4,2022-10-30T22:09:01.097Z,2022-11-01T23:52:01Z,3885680787,233,698,3885680769,56,Back,3885680771,347,,,,,,,,,,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844449,784,1,2,82,23,26t6lvlpql4w5wu1ih73qpy36,1,32.8,100,2022-10-30T22:09:08.646Z,2022-11-01T23:52:05Z,3885680807,212,12.1,3885680803,140,43.7,3885680799,107,,3885680805,141,95.7,3885680801,56,Back,3885680809,213,6.0,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844455,785,44,2,82,24,26t6lvlpql4w5wu1ih73qpy36,1,45,95,2022-10-30T22:09:09.925Z,2022-11-02T01:02:36Z,3885680835,285,,3885680833,56,Back,3885684151,233,725,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844881,725,44,2,82,24,bwt8yfk8rkcwiwyr0mopd7wqd,0,55,5,2022-10-30T22:09:09.926Z,2022-11-01T23:52:09Z,3885683937,56,Right,3885684173,233,785,3885683939,286,,,,,,,,,,,,,,,,,4aubucuhe6ic3osisrw73xe51,Carraça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844459,786,1,2,82,25,26t6lvlpql4w5wu1ih73qpy36,1,43.7,95.9,2022-10-30T22:09:10.067Z,2022-11-02T01:02:37Z,3885680871,213,3.4,3885680865,140,37.7,3888711877,388,,3885680875,156,,3885680861,3,,3885680869,212,6.5,3885680867,141,93.5,3885680863,56,Back,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844465,787,1,2,82,27,26t6lvlpql4w5wu1ih73qpy36,0,38.5,97.8,2022-10-30T22:09:12.337Z,2022-11-01T23:52:16Z,3885680911,212,4.0,3885680929,233,699,3885680907,140,34.7,3888711905,178,,3885680905,56,Back,3885680927,236,,3885680933,286,,3885680909,141,96.8,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,3885680913,213,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844467,699,74,2,82,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,64.3,5.5,2022-10-30T22:09:12.440Z,2022-11-01T23:52:18Z,3888711911,178,,3885680937,233,787,3885680915,56,Right,3885680917,285,,,,,,,,,,,,,,1f57m5jalwzn2xwr3xqtjiy8l,B. Aouacheria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844473,700,49,2,82,28,bwt8yfk8rkcwiwyr0mopd7wqd,1,62.4,7.6,2022-10-30T22:09:13.467Z,2022-11-01T23:52:29Z,,,,,,,,,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844477,701,1,2,82,28,bwt8yfk8rkcwiwyr0mopd7wqd,1,62.4,7.6,2022-10-30T22:09:13.828Z,2022-11-01T23:52:35Z,3888712007,178,,3885680971,212,15.4,3885680965,56,Center,3885680969,141,28.7,3885680967,140,67.8,3885680973,213,1.2,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844481,702,1,2,82,29,bwt8yfk8rkcwiwyr0mopd7wqd,1,67.8,28.7,2022-10-30T22:09:14.889Z,2022-11-01T23:52:40Z,3885680997,212,6.5,3888712053,178,,3885680993,140,62.4,3885680999,213,2.6,3885680991,56,Center,3885680995,141,33.5,,,,,,,es6pjawg9rq2io8hjxf0rqaxh,A. Alipourghara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844495,703,1,2,82,32,bwt8yfk8rkcwiwyr0mopd7wqd,1,61.7,35.6,2022-10-30T22:09:17.083Z,2022-11-01T23:52:44Z,3885681069,56,Back,3885681071,140,43.8,3885681075,212,19.9,3885681073,141,45.1,3885681077,213,2.8,3888712057,178,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844503,704,1,2,82,36,bwt8yfk8rkcwiwyr0mopd7wqd,1,45.2,54.6,2022-10-30T22:09:21.329Z,2022-11-01T23:52:47Z,3885681183,140,58.4,3888712099,178,,3885681187,212,32.8,3885681191,1,,3885681185,141,98.3,3885681181,56,Left,3885681189,213,1.1,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844509,705,50,2,82,40,bwt8yfk8rkcwiwyr0mopd7wqd,1,62,97.7,2022-10-30T22:09:25.781Z,2022-11-01T23:52:54Z,3885681213,286,,3885681211,56,Left,3885681245,233,788,,,,,,,,,,,,,,,,ljr2286geelctnfxzkxukmi1,M. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844513,788,7,2,82,40,26t6lvlpql4w5wu1ih73qpy36,1,38,2.3,2022-10-30T22:09:25.805Z,2022-11-01T23:52:55Z,3885681231,285,,3885681241,233,705,3885681229,56,Back,3888712137,178,,3886647551,385,,3885681227,167,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844609,706,5,2,82,41,bwt8yfk8rkcwiwyr0mopd7wqd,1,63.5,101.1,2022-10-30T22:09:26.021Z,2022-11-01T23:52:58Z,3885681767,233,789,3885681711,56,Left,3885681713,347,,,,,,,,,,,,,,,,,ljr2286geelctnfxzkxukmi1,M. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844515,789,5,2,82,41,26t6lvlpql4w5wu1ih73qpy36,0,36.5,-1.1,2022-10-30T22:09:26.021Z,2022-11-01T23:52:58Z,3885681235,347,,3885681785,233,706,3885681233,56,Back,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844601,790,18,2,83,4,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-10-30T22:09:49.241Z,2022-11-01T23:53:16Z,3885681657,44,Forward,3885681693,55,791,3885681659,59,45,3885681655,42,,,,,,,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844605,791,19,2,83,4,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-10-30T22:09:49.242Z,2022-11-01T23:53:17Z,3885681689,55,790,3885681681,59,88,3885681685,293,3,3885681683,292,5,3885681687,44,Midfielder,3885681675,42,,3885681679,145,7,,,,5bo84b7398nyv87ztwd8wxh3p,Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479846913,847,40,2,83,6,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-10-30T22:09:51.972Z,2022-11-02T01:14:11Z,3885694255,30,"5nlzolv5bg03eiopba58rs251, dq41kziilg4jki9erxel9d3ze, 2psarhoauswcdof4nb22sw7ah, 5bo84b7398nyv87ztwd8wxh3p, 8t404ou7dw8vprk9h7jjuqjt, 51rs6ozeux61yyjfk9ci86311, 2apqk2zobhs8ypnaw0bzkch9m, 5r7q0eg6pmoq0safxa9tnm5l, 43xutn1unln5o3gwx3cl4lo0l, 8gkc9l566rjg7nifxwsq5vdud, 5l9ilx0kwbny81lykqksoz9w5, 1wtikted5kmtz3bpu17enlvc9, c3pxiexbciif7uu845ivx5hhx, 23d0t7gqlra3jkskn18bh752i, 2irms3moqosywa14re7n2awh5",3885694259,59,"1, 70, 4, 88, 3, 15, 7, 19, 23, 8, 21, 2, 12, 14, 18",3885694261,130,7,3885694265,194,5l9ilx0kwbny81lykqksoz9w5,3885694263,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",3885694257,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844627,709,1,2,83,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,61.5,100,2022-10-30T22:09:56.496Z,2022-11-01T23:53:23Z,3885681835,213,3.5,3885681831,141,90.0,3885681825,107,,3885681829,140,43.6,3885720905,189,,3885681833,212,20.3,3885681827,56,Back,,,,10jwipbmvqza53ja0lwof9be1,Henrique Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479844635,710,1,2,83,14,bwt8yfk8rkcwiwyr0mopd7wqd,1,44.7,88.4,2022-10-30T22:09:59.322Z,2022-11-01T23:53:27Z,3885681873,56,Back,3885681881,213,4.8,3885681877,141,41.0,3885681883,1,,3885681875,140,48.7,3885681879,212,32.5,3888712247,178,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
