id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2495414315,768,1,2,86,48,7fn0aazbc8nx0u040aulozds1,1,53,43,2023-01-06T23:05:01.861Z,2023-01-09T07:18:05Z,3967599499,212,14.1,3971491637,178,,3967599497,141,22.3,3967599501,213,4.6,3967599493,56,Center,3967599495,140,52.0,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414317,769,1,2,86,50,7fn0aazbc8nx0u040aulozds1,1,52,22.1,2023-01-06T23:05:04.757Z,2023-01-09T07:18:22Z,3967599513,140,54.5,3967599515,141,34.1,3967599511,56,Center,3967599519,213,1.3,3967599517,212,8.6,3971491757,178,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414319,770,1,2,86,53,7fn0aazbc8nx0u040aulozds1,1,55.3,34.7,2023-01-06T23:05:07.435Z,2023-01-09T07:18:28Z,3967599533,212,12.0,3967599531,141,17.2,3967599535,213,4.6,3967599529,140,53.5,3971491809,178,,3967599527,56,Right,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414321,771,1,2,86,56,7fn0aazbc8nx0u040aulozds1,1,52.9,16.4,2023-01-06T23:05:10.459Z,2023-01-09T07:18:35Z,3967599545,56,Back,3971491871,178,,3967599547,140,48.4,3967599551,212,11.6,3967599553,213,2.0,3967599549,141,31.9,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414323,772,1,2,86,58,7fn0aazbc8nx0u040aulozds1,1,48.4,31.9,2023-01-06T23:05:12.031Z,2023-01-09T07:18:40Z,3967599561,141,35.0,3967599563,212,9.4,3967599567,213,0.2,3967599557,56,Center,3971491921,178,,3967599559,140,57.1,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414327,773,1,2,87,0,7fn0aazbc8nx0u040aulozds1,1,55.1,29.2,2023-01-06T23:05:13.799Z,2023-01-09T07:18:45Z,3967599585,141,15.5,3967599581,56,Back,3967599583,140,41.1,3967599587,212,17.4,3971491985,178,,3967599589,213,3.7,,,,,,,de1nmkgahbsrky75itebiitp1,Raphael Guzzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414331,774,1,2,87,5,7fn0aazbc8nx0u040aulozds1,1,41,24.4,2023-01-06T23:05:19.408Z,2023-01-09T07:18:50Z,3967599609,213,1.7,3967599607,212,29.9,3967599603,140,37.8,3971492057,178,,3967599605,141,68.1,3967599601,56,Back,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414335,775,1,2,87,11,7fn0aazbc8nx0u040aulozds1,1,54.4,74.6,2023-01-06T23:05:25.491Z,2023-01-09T07:19:00Z,3967599633,212,11.2,3971492173,178,,3967599635,213,5.3,3967599631,141,61.1,3967599629,140,60.5,3967599627,56,Center,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414337,776,1,2,87,13,7fn0aazbc8nx0u040aulozds1,1,60.5,61.1,2023-01-06T23:05:27.030Z,2023-01-09T07:19:05Z,3967599639,56,Center,3967599643,141,55.2,3971492229,178,,3967599641,140,52.5,3967599645,212,9.3,3967599647,213,3.6,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414339,777,1,2,87,15,7fn0aazbc8nx0u040aulozds1,1,53.7,54.8,2023-01-06T23:05:29.394Z,2023-01-09T07:19:21Z,3967599653,140,68.6,3967599655,141,53.6,3967599651,56,Center,3971492365,178,,3967599659,213,6.2,3967599657,212,15.7,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414341,778,1,2,87,16,7fn0aazbc8nx0u040aulozds1,1,68.6,53.6,2023-01-06T23:05:30.080Z,2023-01-09T07:19:34Z,3967599675,213,2.5,3967599669,140,61.9,3967599671,141,60.9,3967599667,56,Center,3967599673,212,8.6,3971492525,178,,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414343,779,1,2,87,18,7fn0aazbc8nx0u040aulozds1,1,62.5,65.3,2023-01-06T23:05:32.050Z,2023-01-09T07:19:42Z,3967599701,212,22.2,3967599695,56,Left,3971492653,178,,3967599703,213,1.1,3967599697,140,71.6,3967599699,141,94.8,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496168321,1514,83,2,87,21,5c0sf1eaipcxvdw9o22of2jdp,1,31.7,6.4,2023-01-06T23:05:35.008Z,2023-01-09T10:00:19Z,3971577127,399,502218,,,,,,,,,,,,,,,,,,,,,,dkijqjb6nubobtobl4s2v8xxx,Rui Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414347,780,43,2,87,22,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-06T23:05:36.377Z,2023-01-08T17:13:59Z,3967599711,286,0,3967599709,56,Left,3967599765,233,801,3970764837,144,3,,,,,,,,,,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414351,801,43,2,87,22,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-01-06T23:05:36.378Z,2023-01-08T17:14:00Z,3967599719,285,0,3970764915,144,7,3967599717,56,Back,,,,,,,,,,,,,,,,dkijqjb6nubobtobl4s2v8xxx,Rui Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414353,781,1,2,87,24,7fn0aazbc8nx0u040aulozds1,1,63.8,91.5,2023-01-06T23:05:38.550Z,2023-01-09T07:19:49Z,3967599729,213,3.8,3967599727,212,5.2,3971492747,178,,3967599723,140,59.9,3967599725,141,86.9,3967599721,56,Left,,,,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414357,782,1,2,87,26,7fn0aazbc8nx0u040aulozds1,1,59.9,86.9,2023-01-06T23:05:39.872Z,2023-01-09T07:19:59Z,3971492877,178,,3967599767,56,Center,3967599773,212,7.8,3967599771,141,75.6,3967599769,140,61.1,3967599775,213,4.9,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414361,783,1,2,87,29,7fn0aazbc8nx0u040aulozds1,1,63.2,72.5,2023-01-06T23:05:43.699Z,2023-01-09T07:20:02Z,3967599795,213,3.7,3967599789,140,56.2,3967599791,141,65.7,3967599793,212,8.7,3967599787,56,Center,3971492913,178,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414365,784,1,2,87,31,7fn0aazbc8nx0u040aulozds1,1,56.2,65.7,2023-01-06T23:05:45.433Z,2023-01-09T07:20:07Z,3967599811,140,59.6,3967599815,212,13.5,3967599813,141,84.9,3967599809,56,Left,3971492973,178,,3967599817,213,1.3,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414367,785,1,2,87,34,7fn0aazbc8nx0u040aulozds1,1,62.2,84.5,2023-01-06T23:05:48.005Z,2023-01-09T07:20:17Z,3967599835,213,0.3,3967599831,141,93.8,3967599833,212,20.4,3967599827,56,Left,3971493089,178,,3967599829,140,80.7,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414373,786,1,2,87,39,7fn0aazbc8nx0u040aulozds1,1,77.2,79.8,2023-01-06T23:05:53.601Z,2023-01-09T07:20:27Z,3971493227,178,,3967599845,56,Left,3967599851,212,8.5,3967599847,140,79.4,3967599849,141,91.8,3967599853,213,1.3,,,,,,,9xk50bv3qlja26r1ecary1y3t,K. Zohi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414375,787,1,2,87,41,7fn0aazbc8nx0u040aulozds1,1,76.8,86,2023-01-06T23:05:55.189Z,2023-01-09T07:20:32Z,3967599867,212,11.0,3967599869,213,3.9,3971493311,178,,3967599861,56,Center,3967599865,141,74.7,3967599863,140,69.3,,,,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414377,788,1,2,87,43,7fn0aazbc8nx0u040aulozds1,0,69.3,75.2,2023-01-06T23:05:57.431Z,2023-01-09T07:20:37Z,3967599877,56,Center,3971493363,178,,3970766287,223,,3970766289,20,,3967599883,212,28.8,3967599881,141,47.0,3967599885,213,5.6,3967599879,140,89.8,3ynj76lod24r597rmhshxczpx,Claudemir,3967599875,155,,3967599873,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414385,804,12,2,87,45,5c0sf1eaipcxvdw9o22of2jdp,1,10.7,59.1,2023-01-06T23:05:58.791Z,2023-01-09T07:20:46Z,3967599909,56,Back,3967599917,213,5.8,3967599913,141,36.4,3971493461,178,,3967599911,140,39.7,3967599915,212,34.1,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414383,789,61,2,87,48,7fn0aazbc8nx0u040aulozds1,0,63.8,60.9,2023-01-06T23:06:02.770Z,2023-01-09T07:20:57Z,3971493579,178,,3967599907,56,Center,,,,,,,,,,,,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496014689,894,3,2,87,50,5c0sf1eaipcxvdw9o22of2jdp,0,27.7,40.1,2023-01-06T23:06:03.780Z,2023-01-09T07:21:10Z,3970768259,465,,3970768041,285,,3971493711,178,,3970768039,56,Back,3970811931,233,898,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496014839,898,7,2,87,50,7fn0aazbc8nx0u040aulozds1,0,72.3,59.9,2023-01-06T23:06:04.089Z,2023-01-09T07:21:21Z,3970811911,233,894,3970768877,383,,3971493921,178,,3970768873,56,Center,3970768875,286,,,,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414387,805,49,2,87,50,5c0sf1eaipcxvdw9o22of2jdp,1,32.6,48.1,2023-01-06T23:06:04.729Z,2023-01-09T07:21:31Z,,,,,,,,,,,,,,,,,,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414389,806,1,2,87,51,5c0sf1eaipcxvdw9o22of2jdp,1,32.6,48.1,2023-01-06T23:06:05.509Z,2023-01-09T07:21:38Z,3967599941,140,75.8,3967599945,212,47.7,3967599937,155,,3967599939,56,Center,3967599943,141,26.4,3971494113,178,,3967599947,213,6.0,3967599949,1,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414393,807,1,2,87,57,5c0sf1eaipcxvdw9o22of2jdp,1,77.6,27.3,2023-01-06T23:06:11.010Z,2023-01-09T07:22:06Z,3967599977,213,1.3,3971494187,178,,3967599975,212,29.7,3967600067,210,13,3967599971,140,86.4,3967599969,56,Center,3967599973,141,68.8,3967600069,154,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2495414395,808,13,2,88,1,5c0sf1eaipcxvdw9o22of2jdp,1,87.1,69,2023-01-06T23:06:15.759Z,2023-01-09T07:22:07Z,3967600075,29,,3967600089,230,97.5,3967599989,64,,3967600073,74,,3967600023,20,,3967600083,102,45.2,3967600079,55,807,3967600085,103,72.2,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,3970773603,22,,3967600091,231,3971494433,178,3967599991,56,54.5,,Center,3967600077,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414401,790,5,2,88,3,7fn0aazbc8nx0u040aulozds1,1,-1.2,56.4,2023-01-06T23:06:17.019Z,2023-01-09T07:22:12Z,3967600011,346,,3967600009,56,Back,3967600015,233,809,,,,,,,,,,,,,,,,7m2za4jynw9fdc2ax1455ibpx,Igor Julião,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414399,809,5,2,88,3,5c0sf1eaipcxvdw9o22of2jdp,0,101.2,43.6,2023-01-06T23:06:17.019Z,2023-01-09T07:22:12Z,3967600007,346,,3967600005,56,Center,3967600019,233,790,,,,,,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414415,791,18,2,88,35,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-06T23:06:48.888Z,2023-01-09T07:22:46Z,3967600217,59,6,3967600213,42,,3967600237,55,792,3967600215,44,Midfielder,,,,,,,,,,,,,3ynj76lod24r597rmhshxczpx,Claudemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414417,792,19,2,88,35,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-06T23:06:48.889Z,2023-01-09T07:22:47Z,3967600219,42,,3967600223,145,8,3967600233,55,791,3967600225,59,90,3967600231,44,Forward,3967600229,293,3,3967600227,292,9,,,,8ilf7i6y4c9ezpgddh5h3ohlg,F. Etim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414423,793,18,2,88,41,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-06T23:06:55.051Z,2023-01-09T07:22:54Z,3967600273,42,,3967600275,44,Defender,3967600297,55,794,3967600277,59,16,3967600317,189,,,,,,,,,,,380ejwyblelr0ef3um2cwv3ai,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414425,794,19,2,88,41,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-06T23:06:55.052Z,2023-01-09T07:22:55Z,3967600283,145,3,3967600279,42,,3967600285,59,7,3967600291,44,Defender,3967600289,293,1,3967600287,292,3,3967600293,55,793,3967600409,189,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414427,795,1,2,89,3,7fn0aazbc8nx0u040aulozds1,1,4.9,52.5,2023-01-06T23:07:17.219Z,2023-01-09T07:23:08Z,3967600339,237,,3967600329,140,18.7,3967600327,56,Back,3967600333,212,20.4,3967600331,141,31.3,3967600325,124,,3967600335,213,5.5,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414435,796,1,2,89,11,7fn0aazbc8nx0u040aulozds1,0,24.3,31.3,2023-01-06T23:07:25.049Z,2023-01-09T07:23:15Z,3967600361,56,Center,3967600365,141,60.0,3967600363,140,72.6,3971495101,178,,3967600367,212,54.3,3967600359,155,,3967600371,1,,3967600369,213,0.4,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414433,810,44,2,89,14,5c0sf1eaipcxvdw9o22of2jdp,1,28.1,41.2,2023-01-06T23:07:28.223Z,2023-01-09T13:06:53Z,3967600357,285,,3967600355,56,Back,3967600399,233,797,,,,,,,,,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414437,797,44,2,89,14,7fn0aazbc8nx0u040aulozds1,0,71.9,58.8,2023-01-06T23:07:28.224Z,2023-01-09T07:23:19Z,3967600381,286,,3967600379,56,Center,3967600403,233,810,,,,,,,,,,,,,,,,2u7fm04v2xzqso4rubkrvjcru,M. Osmajić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414439,811,1,2,89,14,5c0sf1eaipcxvdw9o22of2jdp,0,28.7,42.4,2023-01-06T23:07:28.312Z,2023-01-09T13:06:53Z,3967600385,56,Back,3967600383,3,,3971495199,388,,3967600393,213,0.2,3967600387,140,37.8,3967600389,141,45.1,3967600391,212,9.7,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414441,798,1,2,89,16,7fn0aazbc8nx0u040aulozds1,1,63.1,53.1,2023-01-06T23:07:30.449Z,2023-01-09T07:23:30Z,3971495271,178,,3967600411,56,Center,3967600417,212,12.1,3967600415,141,39.8,3967600419,213,5.4,3967600413,140,70.7,,,,,,,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414443,799,3,2,89,18,7fn0aazbc8nx0u040aulozds1,0,69.6,39.1,2023-01-06T23:07:32.045Z,2023-01-09T07:23:45Z,3967600439,233,812,3970780897,464,,3967600423,56,Center,3971495457,178,,3967600425,286,,,,,,,,,,,8bcfmmsjnman2nsp2t9rsrvxm,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414445,812,7,2,89,18,5c0sf1eaipcxvdw9o22of2jdp,1,30.4,60.9,2023-01-06T23:07:32.590Z,2023-01-09T07:23:48Z,3967600427,56,Back,3967600429,285,,3971495503,178,,3967600433,233,799,3970781033,383,,,,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414447,813,49,2,89,19,5c0sf1eaipcxvdw9o22of2jdp,1,30.6,64.9,2023-01-06T23:07:33.335Z,2023-01-09T10:08:31Z,,,,,,,,,,,,,,,,,,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414449,814,1,2,89,21,5c0sf1eaipcxvdw9o22of2jdp,1,31.9,76.9,2023-01-06T23:07:34.869Z,2023-01-09T07:24:03Z,3967600463,213,2.9,3967600455,56,Back,3967600461,212,9.7,3971495663,178,,3967600459,141,80.2,3967600457,140,22.9,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414451,815,1,2,89,23,5c0sf1eaipcxvdw9o22of2jdp,1,22.9,80.2,2023-01-06T23:07:36.891Z,2023-01-09T07:24:09Z,3971495699,178,,3967600473,141,93.7,3967600471,140,27.2,3967600469,56,Back,3967600475,212,10.2,3967600477,213,1.1,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414453,816,1,2,89,25,5c0sf1eaipcxvdw9o22of2jdp,1,27,94,2023-01-06T23:07:38.950Z,2023-01-09T07:24:14Z,3967600487,212,14.4,3967600489,213,3.4,3967600485,141,87.6,3967600481,56,Back,3967600483,140,13.9,3971495739,178,,,,,,,,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414455,817,1,2,89,26,5c0sf1eaipcxvdw9o22of2jdp,0,13.9,87.6,2023-01-06T23:07:40.100Z,2023-01-09T07:24:19Z,3967600501,212,35.9,3967600493,155,,3967600505,1,,3967600495,56,Back,3967600503,213,6.2,3967600499,141,82.3,3967600497,140,47.9,3971495795,178,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414457,800,8,2,89,28,7fn0aazbc8nx0u040aulozds1,1,52.4,17.2,2023-01-06T23:07:42.209Z,2023-01-09T07:24:27Z,3967600507,56,Right,3970781825,385,,3971495893,388,,,,,,,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414461,818,1,2,89,30,5c0sf1eaipcxvdw9o22of2jdp,1,48.3,95.2,2023-01-06T23:07:44.299Z,2023-01-09T07:24:31Z,3971495935,178,,3967600527,141,86.2,3967600529,212,8.1,3967600531,213,4.0,3967600525,140,43.2,3967600523,56,Back,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414465,819,1,2,89,33,5c0sf1eaipcxvdw9o22of2jdp,1,53.5,92.4,2023-01-06T23:07:47.511Z,2023-01-09T07:24:36Z,3971496005,178,,3967600549,213,0.2,3967600547,212,13.4,3967600539,155,,3967600543,140,66.0,3967600541,56,Left,3967600545,141,96.6,,,,mf471kdl6wed3z8wlaazk82x,David Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414469,820,1,2,89,36,5c0sf1eaipcxvdw9o22of2jdp,1,70,94.3,2023-01-06T23:07:49.920Z,2023-01-09T07:24:43Z,3967600567,56,Center,3967600573,212,18.7,3967600575,213,5.3,3967600569,140,80.4,3967600571,141,72.0,3971496087,178,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496171129,1549,43,2,89,37,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2023-01-06T23:07:51.745Z,2023-01-09T13:00:36Z,3971590497,233,1507,3971707751,144,67,,,,,,,,,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496171121,1507,43,2,89,37,7fn0aazbc8nx0u040aulozds1,1,0,0,2023-01-06T23:07:51.746Z,2023-01-09T13:00:36Z,3971707745,144,67,3971590525,233,1549,,,,,,,,,,,,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414473,821,3,2,89,38,5c0sf1eaipcxvdw9o22of2jdp,1,71.2,61.6,2023-01-06T23:07:52.058Z,2023-01-09T07:25:27Z,3967600587,56,Center,3967602773,233,846,3971496627,178,,3967600589,286,,3970782675,464,,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414711,846,45,2,89,38,7fn0aazbc8nx0u040aulozds1,0,28.8,38.4,2023-01-06T23:07:52.058Z,2023-01-09T07:25:28Z,3967602777,233,821,3967602769,56,Back,3967602771,285,,,,,,,,,,,,,,,,,8f8lbg182g5jwnqbj1zgjbljp,Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414477,822,3,2,89,41,5c0sf1eaipcxvdw9o22of2jdp,0,97.4,65.6,2023-01-06T23:07:55.553Z,2023-01-09T07:26:02Z,3967600597,56,Center,3971496985,178,,3967600599,286,,3970783363,465,,3967600609,233,801,,,,,,,,,,5fcx7aiflhvguztjw8mp53b9x,J. Cádiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414475,801,7,2,89,42,7fn0aazbc8nx0u040aulozds1,0,2.6,34.4,2023-01-06T23:07:56.611Z,2023-01-09T07:26:11Z,3970783537,385,,3971497063,178,,3967600593,56,Back,3967600605,233,822,3967600595,285,,,,,,,,,,,2amti8wga8jpons4mizksjd1x,Bruno Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414481,802,52,2,89,43,7fn0aazbc8nx0u040aulozds1,1,3,37.9,2023-01-06T23:07:57.459Z,2023-01-09T07:26:20Z,3971497165,178,,3970784161,377,,,,,,,,,,,,,,,,,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414487,803,1,2,89,47,7fn0aazbc8nx0u040aulozds1,1,10,43.7,2023-01-06T23:08:01.509Z,2023-01-09T07:26:56Z,3967600641,56,Back,3967600645,141,74.6,3967600639,123,,3967600643,140,22.0,3971497485,178,,3967600647,212,24.5,3967600649,213,1.0,,,,9uc54rlxmahbfppv97zi81yhh,F. Buntić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495414489,804,1,2,89,53,7fn0aazbc8nx0u040aulozds1,1,33.6,93.5,2023-01-06T23:08:07.342Z,2023-01-09T07:27:06Z,3967600671,212,9.7,3967600669,141,80.1,3967600673,213,4.3,3967600667,140,30.3,3971497633,178,,3967600665,56,Back,,,,,,,19op8n866vmntrkobatq2u5ex,Carlos Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
