id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/11/value,qualifier/16/value,assist,qualifier/18/value
2510493381,652,5,2,82,39,alyavx3ad35bp1xuwmqk7sgev,1,59.4,-1.5,2023-02-20T20:43:42.353Z,2023-02-23T04:14:04Z,4046873647,347,,4046873645,56,Right,4046873701,233,825,,,,,,,,,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493343,825,5,2,82,39,7catg5lpivcmpf4xhggh6d8rk,0,40.6,101.5,2023-02-20T20:43:42.353Z,2023-02-23T04:14:04Z,4046873415,56,Back,4046873417,347,,4046873739,233,652,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493395,653,1,2,82,43,alyavx3ad35bp1xuwmqk7sgev,1,61.1,0,2023-02-20T20:43:45.655Z,2023-02-23T04:14:13Z,4046873777,56,Back,4046873779,140,40.4,4046873787,1,,4046873783,212,22.8,4046873781,141,8.3,4046873785,213,2.8,4046873775,107,,,,,1bpopqr7cuikh6s6sk4ij31ed,Héctor Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493405,654,1,2,82,46,alyavx3ad35bp1xuwmqk7sgev,1,41.9,11.9,2023-02-20T20:43:48.830Z,2023-02-23T04:14:18Z,4046873851,212,23.8,4046873853,213,1.0,4046873849,141,41.5,4046873847,140,54.0,4050302249,178,,4046873845,56,Center,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493413,655,1,2,82,47,alyavx3ad35bp1xuwmqk7sgev,0,56.7,38.2,2023-02-20T20:43:50.201Z,2023-02-23T04:14:24Z,4050302279,178,,4046895435,212,25.5,4046895429,56,Back,4046895433,141,54.8,4046895431,140,34.9,4046895437,213,2.7,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493409,826,49,2,82,50,7catg5lpivcmpf4xhggh6d8rk,1,62.9,41,2023-02-20T20:43:52.652Z,2023-02-23T04:14:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1xxhkr7nex5mjc9hrxm100lih,Arthur Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493429,827,1,2,82,52,7catg5lpivcmpf4xhggh6d8rk,0,66.9,43.4,2023-02-20T20:43:55.424Z,2023-02-23T04:14:34Z,4046873949,56,Center,4046873957,213,0.8,4050302337,178,,4046873951,140,78.4,4046873955,212,17.3,4046873953,141,61.7,,,,,,,1xxhkr7nex5mjc9hrxm100lih,Arthur Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493437,656,49,2,82,53,alyavx3ad35bp1xuwmqk7sgev,1,26.3,35.5,2023-02-20T20:43:56.025Z,2023-02-23T04:14:38Z,,,,,,,,,,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493455,657,1,2,82,54,alyavx3ad35bp1xuwmqk7sgev,1,30.1,38.5,2023-02-20T20:43:57.249Z,2023-02-23T04:14:41Z,4046874061,212,5.9,4046874059,141,40.6,4046874063,213,0.2,4046874057,140,35.6,4046874055,56,Back,4050302367,178,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493457,658,61,2,82,55,alyavx3ad35bp1xuwmqk7sgev,0,35.3,40.4,2023-02-20T20:43:58.218Z,2023-02-23T04:14:48Z,4046874067,56,Back,4050302421,178,,,,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493453,828,49,2,82,56,7catg5lpivcmpf4xhggh6d8rk,1,66.6,44.1,2023-02-20T20:43:58.917Z,2023-02-23T04:16:09Z,,,,,,,,,,,,,,,,,,,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493505,829,1,2,82,56,7catg5lpivcmpf4xhggh6d8rk,1,73,50.6,2023-02-20T20:43:58.931Z,2023-02-23T04:16:12Z,4050302845,178,,4046874337,213,0.8,4046874333,141,69.4,4046874331,140,86.0,4046874329,56,Center,4046874335,212,18.7,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493509,830,4,2,83,3,7catg5lpivcmpf4xhggh6d8rk,1,86.2,71,2023-02-20T20:44:05.683Z,2023-02-23T04:16:38Z,4046874361,286,,4046874601,348,2m5jzeksbet8ltn3shk2exox6,4046874353,13,,4046875251,294,,4046874351,9,,4046874457,152,,4046874355,56,Center,4046874413,233,659,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493519,659,4,2,83,3,alyavx3ad35bp1xuwmqk7sgev,0,13.8,29,2023-02-20T20:44:05.684Z,2023-02-23T04:16:38Z,4046874401,56,Back,4046874395,9,,4046874403,152,,4046874399,294,,4050303019,178,,4046874437,233,830,4046874397,13,,4046874405,285,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493867,660,58,2,84,20,alyavx3ad35bp1xuwmqk7sgev,0,0,0,2023-02-20T20:45:23.133Z,2023-02-23T04:16:49Z,4046876373,187,,4046876383,75,,4046876379,179,,4046876369,9,,4046876461,233,831,4046876385,56,Back,,,,,,,chwv6iayowufvu6hb1fg6ydwp,Rodrigo Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493853,831,15,2,84,20,7catg5lpivcmpf4xhggh6d8rk,1,88.5,50,2023-02-20T20:45:23.133Z,2023-02-23T04:16:49Z,4046876551,103,6.3,4046876313,17,,4046876547,76,,4046876315,56,Center,4050303055,178,,4046876317,214,,4046876559,147,50.4,4046876311,9,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,4046876553,390,584623,,4046876549,102,4046876555,458,4046876453,20,4046876593,233,661,4046876557,146,99.8,4046876457,353,660,,,,,,,,,,53.8,,,,,,,,,,,
2510493869,661,10,2,84,20,alyavx3ad35bp1xuwmqk7sgev,1,0.4,50,2023-02-20T20:45:23.490Z,2023-02-23T04:16:54Z,4048592081,377,,4046876393,9,,4046876613,233,831,4046876397,179,,4046876399,182,,4046876395,173,,4046876401,56,Back,,,,chwv6iayowufvu6hb1fg6ydwp,Rodrigo Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493877,662,6,2,84,21,alyavx3ad35bp1xuwmqk7sgev,0,6,50,2023-02-20T20:45:24.532Z,2023-02-23T04:16:55Z,4046876537,233,832,4046876467,73,,4046876465,56,Back,,,,,,,,,,,,,,,,chwv6iayowufvu6hb1fg6ydwp,Rodrigo Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493859,832,6,2,84,21,7catg5lpivcmpf4xhggh6d8rk,1,94,50,2023-02-20T20:45:24.532Z,2023-02-23T04:16:55Z,4046876343,56,Center,4046876491,233,662,4046876345,73,,,,,,,,,,,,,,,,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493951,833,1,2,84,50,7catg5lpivcmpf4xhggh6d8rk,0,99.5,99.5,2023-02-20T20:45:53.215Z,2023-02-23T04:17:04Z,4046877091,2,,4046877093,6,,4046877105,212,36.8,4048592303,72,,4046877101,140,92.1,4046877095,155,,4046877103,141,46.6,4050303137,178,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,4046877097,224,,,4046877099,56,4046877107,213,4046877109,1,,,,,,,,,,,,,4.5,,,,,,Center,,,,,,,,,,,
2510493957,663,44,2,84,52,alyavx3ad35bp1xuwmqk7sgev,1,8.2,53.2,2023-02-20T20:45:55.353Z,2023-02-23T04:25:22Z,4046877123,285,,4046877141,233,834,4046877121,56,Back,,,,,,,,,,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493953,834,44,2,84,52,7catg5lpivcmpf4xhggh6d8rk,0,91.8,46.8,2023-02-20T20:45:55.354Z,2023-02-23T04:17:09Z,4046877113,56,Center,4046877115,286,,4046877187,233,663,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493969,664,61,2,84,52,alyavx3ad35bp1xuwmqk7sgev,1,8.7,54.6,2023-02-20T20:45:55.407Z,2023-02-23T04:25:23Z,4050303227,15,,4046877197,56,Back,4050303229,178,,,,,,,,,,,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493977,835,1,2,84,56,7catg5lpivcmpf4xhggh6d8rk,0,78.3,44.5,2023-02-20T20:45:58.797Z,2023-02-23T04:17:33Z,4046877259,56,Center,4046877261,140,84.3,4046877263,141,39.8,4046877267,213,5.8,4046877265,212,7.1,4050303269,178,,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510493985,665,49,2,84,56,alyavx3ad35bp1xuwmqk7sgev,1,25.6,67.8,2023-02-20T20:45:59.195Z,2023-02-23T04:17:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510814975,807,3,2,84,59,alyavx3ad35bp1xuwmqk7sgev,0,27.5,72,2023-02-20T20:46:02.229Z,2023-02-23T04:17:45Z,4048592993,467,3e8mxxfs5q7gt4lg2beqpkwyd,4048592987,285,,4048592991,465,,4050303317,178,,4048592985,56,Back,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494007,666,4,2,85,0,alyavx3ad35bp1xuwmqk7sgev,1,30.9,68.6,2023-02-20T20:46:02.821Z,2023-02-23T04:17:49Z,4046877423,265,,4046877421,152,,4046877417,13,,4046877419,56,Back,4046877461,233,836,4046877425,285,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494011,836,4,2,85,0,7catg5lpivcmpf4xhggh6d8rk,0,69.1,31.4,2023-02-20T20:46:02.822Z,2023-02-23T04:17:49Z,4046877465,233,666,4046877455,286,,4050303355,178,,4046877449,56,Center,4046877447,13,,4046877451,152,,4046877453,265,,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494027,837,17,2,85,7,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-02-20T20:46:09.900Z,2023-02-23T04:17:52Z,4046877575,31,,4046877579,13,243,4046877577,393,,,,,,,,,,,,,,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494081,667,1,2,85,25,alyavx3ad35bp1xuwmqk7sgev,1,28,67.7,2023-02-20T20:46:28.034Z,2023-02-23T04:17:55Z,4046878195,189,,4046877913,212,15.9,4046877911,141,90.9,4046877903,5,,4050303403,178,,4046877915,213,1.7,4046877905,152,,4046877907,56,Back,z6po5y26nap863d68tcekhqt,S. Vitória,4046877909,140,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494091,668,1,2,85,26,alyavx3ad35bp1xuwmqk7sgev,1,26.4,90.9,2023-02-20T20:46:29.329Z,2023-02-23T04:18:02Z,4050303463,178,,4046877985,140,25.8,4046877987,141,74.6,4046877989,212,11.1,4046877991,213,4.7,4046877983,56,Back,,,,,,,c9lykzcr3q7hr50ui74iqastm,Sandro Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494095,669,4,2,85,29,alyavx3ad35bp1xuwmqk7sgev,1,29,71.8,2023-02-20T20:46:32.005Z,2023-02-23T04:18:09Z,4046878009,56,Back,4046878007,295,,4046878011,152,,4046878013,285,,4046878093,233,838,4046878005,13,,,,,,,,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494103,838,4,2,85,29,7catg5lpivcmpf4xhggh6d8rk,0,71,28.2,2023-02-20T20:46:32.006Z,2023-02-23T04:18:08Z,4046878079,286,,4046878077,152,,4046878073,295,,4046878071,13,,4046878097,233,669,4050303489,178,,4046878075,56,Center,,,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494111,670,1,2,85,34,alyavx3ad35bp1xuwmqk7sgev,1,32.4,69.6,2023-02-20T20:46:36.650Z,2023-02-23T04:18:14Z,4046878135,141,87.8,4046878129,152,,4046878131,56,Left,4046878125,5,,4050303507,178,,4046878133,140,56.5,4046878137,212,28.2,4046878139,213,0.5,z6po5y26nap863d68tcekhqt,S. Vitória,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494115,671,1,2,85,36,alyavx3ad35bp1xuwmqk7sgev,0,56.5,87.8,2023-02-20T20:46:39.032Z,2023-02-23T04:18:19Z,4046878151,212,15.1,4046878145,56,Left,4046878153,213,0.7,4046878149,141,100.0,4050303521,178,,4046878147,140,67.7,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494119,672,5,2,85,37,alyavx3ad35bp1xuwmqk7sgev,0,65.8,101.8,2023-02-20T20:46:40.393Z,2023-02-23T04:18:21Z,4046878161,347,,4046878159,56,Left,4046878247,233,839,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494129,839,5,2,85,37,7catg5lpivcmpf4xhggh6d8rk,1,34.2,-1.8,2023-02-20T20:46:40.393Z,2023-02-23T04:18:21Z,4046878219,56,Back,4046878241,233,672,4046878221,347,,,,,,,,,,,,,,,,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494223,840,1,2,85,56,7catg5lpivcmpf4xhggh6d8rk,1,40.5,0,2023-02-20T20:46:59.166Z,2023-02-23T04:18:25Z,4046878755,56,Back,4046878753,107,,4046878759,141,11.3,4046878761,212,8.5,4046878757,140,39.7,4046878763,213,1.7,,,,,,,3e8mxxfs5q7gt4lg2beqpkwyd,Héctor Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494229,841,4,2,85,59,7catg5lpivcmpf4xhggh6d8rk,1,37.7,11.4,2023-02-20T20:47:01.674Z,2023-02-23T04:18:32Z,4046878793,13,,4046878801,286,,4046878797,56,Back,4046878799,152,,4046878795,295,,4046878865,233,673,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494233,673,4,2,85,59,alyavx3ad35bp1xuwmqk7sgev,0,62.3,88.6,2023-02-20T20:47:01.675Z,2023-02-23T04:18:31Z,4046878827,295,,4046878829,56,Left,4046878901,233,841,4050303567,178,,4046878833,285,,4046878825,13,,4046878831,152,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494329,842,1,2,86,21,7catg5lpivcmpf4xhggh6d8rk,1,37.5,22.1,2023-02-20T20:47:24.312Z,2023-02-23T04:18:37Z,4046879391,5,,4046879393,152,,4046879395,56,Back,4046879417,189,,4046879397,140,16.8,4046879399,141,46.2,4050303589,178,,4046879403,213,2.5,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,4046879401,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494347,843,1,2,86,24,7catg5lpivcmpf4xhggh6d8rk,0,17.4,49.4,2023-02-20T20:47:27.124Z,2023-02-23T04:18:43Z,4046879483,155,,4046879489,141,79.7,4050303611,178,,4046879491,212,50.2,4046879493,213,0.4,4046879487,140,61.0,4046879485,56,Left,4046879495,1,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494353,674,1,2,86,27,alyavx3ad35bp1xuwmqk7sgev,0,42.4,15.4,2023-02-20T20:47:30.043Z,2023-02-23T04:18:50Z,4046879525,213,0.5,4046879519,140,48.9,4046879517,56,Back,4050303633,21,,4046879521,141,20.8,4046879523,212,7.8,4050303631,178,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494357,844,8,2,86,28,7catg5lpivcmpf4xhggh6d8rk,1,59.4,75,2023-02-20T20:47:30.784Z,2023-02-23T04:18:54Z,4046879553,56,Center,4048593381,383,,4050303659,178,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494377,675,4,2,86,29,alyavx3ad35bp1xuwmqk7sgev,1,52.8,26.1,2023-02-20T20:47:32.557Z,2023-02-23T04:18:59Z,4046879653,286,,4046879651,265,,4046879649,152,,4046879645,56,Center,4046879639,13,,4046879685,233,845,,,,,,,7137owa2iq6cpmdiwi6uldh3p,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494379,845,4,2,86,29,7catg5lpivcmpf4xhggh6d8rk,0,47.2,73.9,2023-02-20T20:47:32.558Z,2023-02-23T04:18:59Z,4046879675,285,,4046879673,265,,4046879671,152,,4050303685,178,,4046879667,13,,4046879691,233,675,4046879669,56,Back,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494397,676,1,2,86,37,alyavx3ad35bp1xuwmqk7sgev,1,53.8,25.9,2023-02-20T20:47:40.298Z,2023-02-23T04:19:05Z,4050303717,178,,4046879785,213,2.9,4046879775,152,,4046879783,212,13.7,4046879773,5,,4046879781,141,30.5,4046879777,56,Back,4046879779,140,41.1,7137owa2iq6cpmdiwi6uldh3p,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494405,677,1,2,86,39,alyavx3ad35bp1xuwmqk7sgev,1,41.1,30.5,2023-02-20T20:47:42.075Z,2023-02-23T04:19:09Z,4046879825,141,45.2,4050303721,178,,4046879823,140,53.9,4046879821,56,Center,4046879829,213,0.6,4046879827,212,16.7,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494425,678,1,2,86,41,alyavx3ad35bp1xuwmqk7sgev,1,53.3,43,2023-02-20T20:47:43.833Z,2023-02-23T04:19:12Z,4050303737,178,,4046879925,140,61.5,4046879931,213,5.0,4046879927,141,4.6,4046879929,212,27.5,4046879923,56,Right,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494445,679,1,2,86,45,alyavx3ad35bp1xuwmqk7sgev,1,59.6,11.8,2023-02-20T20:47:48.440Z,2023-02-23T04:19:17Z,4046880029,141,4.9,4046880027,140,67.1,4046880031,212,9.2,4046880025,56,Right,4050303753,178,,4046880033,213,5.7,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494451,680,1,2,86,49,alyavx3ad35bp1xuwmqk7sgev,1,57.4,9.1,2023-02-20T20:47:52.487Z,2023-02-23T04:19:20Z,4046880073,212,22.5,4050303765,178,,4046880071,141,30.7,4046880067,56,Back,4046880069,140,41.2,4046880075,213,2.4,,,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494475,681,1,2,86,52,alyavx3ad35bp1xuwmqk7sgev,1,41.6,32.8,2023-02-20T20:47:55.513Z,2023-02-23T04:19:23Z,4046880179,56,Center,4046880187,213,0.6,4046880183,141,43.9,4046880181,140,52.0,4050303783,178,,4046880185,212,13.3,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494473,846,43,2,86,56,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-02-20T20:47:59.069Z,2023-02-20T20:48:38Z,4046881009,144,7,4046880175,56,Center,4046880177,285,0,,,,,,,,,,,,,,,,9qp4xdwqq8odu20tto0zztz4k,M. Tanlongo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494493,682,1,2,86,56,alyavx3ad35bp1xuwmqk7sgev,1,44.5,34.7,2023-02-20T20:47:59.569Z,2023-02-23T04:19:27Z,4046880249,56,Back,4046880257,213,3.3,4046880253,141,33.7,4046880251,140,39.9,4046880255,212,4.9,4050303803,178,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494503,683,1,2,86,59,alyavx3ad35bp1xuwmqk7sgev,1,42.4,33.2,2023-02-20T20:48:01.948Z,2023-02-23T04:19:33Z,4046880325,140,67.3,4046880331,213,5.8,4050303831,178,,4046880321,155,,4046880323,56,Right,4046880327,141,10.6,4046880329,212,30.3,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494515,684,1,2,87,3,alyavx3ad35bp1xuwmqk7sgev,1,67.5,10.7,2023-02-20T20:48:05.743Z,2023-02-23T04:19:37Z,4046880385,213,4.0,4046880377,56,Right,4046880379,140,63.5,4050303859,178,,4046880383,212,6.5,4046880381,141,3.4,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494521,685,1,2,87,5,alyavx3ad35bp1xuwmqk7sgev,1,66.6,4.9,2023-02-20T20:48:08.165Z,2023-02-23T04:19:41Z,4046880445,141,29.6,4046880441,56,Center,4050303875,178,,4046880443,140,64.3,4046880447,212,17.0,4046880449,213,1.7,,,,,,,bfy36wqp37utkkbl13k7s99m1,L. Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494527,686,1,2,87,7,alyavx3ad35bp1xuwmqk7sgev,0,64.3,29.6,2023-02-20T20:48:10.573Z,2023-02-23T04:19:45Z,4046880475,212,2.4,4050303893,178,,4046880495,233,847,4046880471,140,66.6,4046880473,141,30.1,4046880499,286,,4046880477,213,0.1,4046880469,56,Center,7137owa2iq6cpmdiwi6uldh3p,João Pedro,4046880493,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494525,847,74,2,87,8,7catg5lpivcmpf4xhggh6d8rk,1,31.7,58.8,2023-02-20T20:48:10.692Z,2023-02-23T04:19:50Z,4046880465,56,Back,4046880505,233,686,4050303919,178,,4046880467,285,,,,,,,,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494531,848,49,2,87,8,7catg5lpivcmpf4xhggh6d8rk,1,34.4,60.7,2023-02-20T20:48:11.517Z,2023-02-23T04:19:56Z,,,,,,,,,,,,,,,,,,,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494557,849,1,2,87,12,7catg5lpivcmpf4xhggh6d8rk,1,46.3,53.4,2023-02-20T20:48:14.752Z,2023-02-23T04:20:03Z,4046880645,141,24.4,4050303971,178,,4046880649,213,5.1,4046880647,212,21.0,4046880643,140,53.1,4046880641,56,Center,,,,,,,d9i8y5vlymc2yggwxrax8wcbu,H. Morita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494577,850,1,2,87,17,7catg5lpivcmpf4xhggh6d8rk,0,60.6,10.7,2023-02-20T20:48:19.607Z,2023-02-23T04:20:11Z,4050304009,178,,4046880755,155,,4046880765,212,66.2,4046880767,213,0.9,4046880769,1,,4046880759,56,Left,4046880761,140,100.0,4046880757,196,,1xxhkr7nex5mjc9hrxm100lih,Arthur Gomes,4046880763,141,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494581,687,5,2,87,21,alyavx3ad35bp1xuwmqk7sgev,1,-0.6,13.7,2023-02-20T20:48:24.541Z,2023-02-23T04:20:12Z,4046880775,56,Back,4046880783,233,851,4046880777,346,,,,,,,,,,,,,,,,,7137owa2iq6cpmdiwi6uldh3p,João Pedro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510494579,851,5,2,87,21,7catg5lpivcmpf4xhggh6d8rk,0,100.6,86.3,2023-02-20T20:48:24.541Z,2023-02-23T04:20:12Z,4046880771,56,Left,4046880799,233,687,4046880773,346,,,,,,,,,,,,,,,,,1xxhkr7nex5mjc9hrxm100lih,Arthur Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
