id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2500109051,29,61,1,2,0,3b4nxgvmwzstmoq6borytkwx1,0,76.7,98.4,2023-01-23T20:19:25.637Z,2023-01-25T06:14:29Z,3994104509,178,,3992354251,56,Left,3994104507,15,,,,,,,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109053,24,49,1,2,2,alyavx3ad35bp1xuwmqk7sgev,1,28.4,4.4,2023-01-23T20:19:28.026Z,2023-01-25T06:14:35Z,,,,,,,,,,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109093,25,1,1,2,7,alyavx3ad35bp1xuwmqk7sgev,0,29.5,1,2023-01-23T20:19:33.076Z,2023-01-25T06:14:38Z,3992354439,212,4.0,3994104595,178,,3992354435,140,33.3,3992354441,213,0.1,3992354437,141,1.5,3992354433,56,Back,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109097,30,49,1,2,9,3b4nxgvmwzstmoq6borytkwx1,1,57.9,96.6,2023-01-23T20:19:34.873Z,2023-01-25T06:14:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109129,31,1,1,2,14,3b4nxgvmwzstmoq6borytkwx1,0,82.2,97.7,2023-01-23T20:19:40.197Z,2023-01-25T06:14:48Z,3992354615,56,Left,3992943327,224,,3992354619,141,96.8,3994104715,178,,3992354621,212,0.6,3992354611,2,,3992354613,155,,3992354617,140,82.2,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,3992354623,213,4.7,3992943329,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109131,26,61,1,2,14,alyavx3ad35bp1xuwmqk7sgev,1,17.3,3.3,2023-01-23T20:19:40.352Z,2023-01-25T06:14:52Z,3992354625,56,Back,3994104755,178,,3994104753,21,,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109141,27,5,1,2,15,alyavx3ad35bp1xuwmqk7sgev,0,18.7,-1.4,2023-01-23T20:19:41.218Z,2023-01-25T06:14:55Z,3992354665,56,Back,3992354775,233,32,3992354671,347,,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109151,32,5,1,2,15,3b4nxgvmwzstmoq6borytkwx1,1,81.3,101.4,2023-01-23T20:19:41.218Z,2023-01-25T06:14:55Z,3992354759,233,27,3992354727,56,Left,3992354729,347,,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109225,33,1,1,2,26,3b4nxgvmwzstmoq6borytkwx1,1,80.1,100,2023-01-23T20:19:52.088Z,2023-01-25T06:14:58Z,3992355119,141,93.9,3992355115,56,Left,3992355121,212,13.4,3992355123,213,5.9,3992355117,140,91.9,3992355113,107,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500460095,1076,67,1,2,28,3b4nxgvmwzstmoq6borytkwx1,1,90.9,92.4,2023-01-23T20:19:54.131Z,2023-01-27T07:03:13Z,3994128005,233,1117,,,,,,,,,,,,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500460089,1117,67,1,2,28,alyavx3ad35bp1xuwmqk7sgev,0,9.1,7.6,2023-01-23T20:19:54.132Z,2023-01-25T07:12:38Z,3994128013,233,1076,,,,,,,,,,,,,,,,,,,,,,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500728123,1363,83,1,2,29,alyavx3ad35bp1xuwmqk7sgev,1,10,8.9,2023-01-23T20:19:54.525Z,2023-01-26T11:29:24Z,3995528903,399,176490,,,,,,,,,,,,,,,,,,,,,,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109255,34,1,1,2,30,3b4nxgvmwzstmoq6borytkwx1,1,89.5,92.1,2023-01-23T20:19:56.298Z,2023-01-25T06:15:04Z,3992355289,213,2.9,3992355279,56,Left,3992355285,212,6.6,3992355281,140,83.4,3994104851,178,,3992355283,141,94.7,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109259,35,1,1,2,33,3b4nxgvmwzstmoq6borytkwx1,0,94.1,94.8,2023-01-23T20:19:59.368Z,2023-01-25T06:15:10Z,3992355305,2,,3992355315,212,3.4,3992943819,72,,3992355309,56,Left,3992355439,233,28,3992355443,286,,3992355311,140,96.1,3994104925,178,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,3992355307,155,,3992355317,213,5.4,3992355313,141,90.8,3992355437,236,3992943817,224,,,,,,,,,,,,,,,,,,,,,,,,,
2500109279,28,12,1,2,34,alyavx3ad35bp1xuwmqk7sgev,1,2.2,10.1,2023-01-23T20:19:59.559Z,2023-01-25T06:15:15Z,3992355417,185,,3992355457,233,35,3992355419,56,Back,3994104991,178,,,,,,,,,,,,,,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109287,29,49,1,2,35,alyavx3ad35bp1xuwmqk7sgev,1,5.5,21.1,2023-01-23T20:20:00.619Z,2023-01-25T06:15:20Z,,,,,,,,,,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109299,30,1,1,2,35,alyavx3ad35bp1xuwmqk7sgev,1,5.5,21.1,2023-01-23T20:20:01.380Z,2023-01-25T06:15:24Z,3992355547,56,Back,3992355555,213,0.0,3992355553,212,20.8,3992355551,141,21.1,3994105087,178,,3992355549,140,25.3,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109303,31,1,1,2,37,alyavx3ad35bp1xuwmqk7sgev,1,25.3,21.1,2023-01-23T20:20:03.349Z,2023-01-25T06:15:29Z,3992355567,140,22.1,3994105171,178,,3992355571,212,8.8,3992355573,213,2.0,3992355569,141,33.1,3992355565,56,Back,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109311,32,1,1,2,38,alyavx3ad35bp1xuwmqk7sgev,1,22.6,37.5,2023-01-23T20:20:04.438Z,2023-01-25T06:15:34Z,3992355645,213,3.6,3992355639,140,15.7,3994105299,178,,3992355641,141,31.6,3992355643,212,8.3,3992355637,56,Back,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500112129,103,1,1,2,40,alyavx3ad35bp1xuwmqk7sgev,1,16,26.8,2023-01-23T20:20:06.177Z,2023-01-25T06:15:40Z,3992373367,140,3.6,3994105379,178,,3992373365,56,Back,3992373371,212,14.2,3992373373,213,2.7,3992373369,141,35.1,,,,,,,brdhlpiyg3nk936bqe50bqx1x,N. Obiora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109319,33,1,1,2,42,alyavx3ad35bp1xuwmqk7sgev,0,3,32.2,2023-01-23T20:20:07.775Z,2023-01-25T06:15:45Z,3992355695,140,59.5,3992355701,212,62.0,3992355697,141,5.8,3994105417,178,,3992373015,157,,3992355691,56,Right,3992355709,1,,3992355705,213,6.0,1tkq6knbo350vy0o8aieijmxh,Paulo Vítor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109341,36,12,1,2,45,3b4nxgvmwzstmoq6borytkwx1,1,37.7,91.9,2023-01-23T20:20:11.261Z,2023-01-25T06:15:48Z,3994105451,388,,3992355821,212,13.0,3992355823,213,5.0,3992355817,140,40.9,3992355841,15,,3992355815,56,Back,3992355819,141,73.4,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109361,37,49,1,2,49,3b4nxgvmwzstmoq6borytkwx1,1,46.5,81.8,2023-01-23T20:20:14.644Z,2023-01-25T06:15:53Z,,,,,,,,,,,,,,,,,,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500460247,1132,83,1,2,49,alyavx3ad35bp1xuwmqk7sgev,1,59.6,19,2023-01-23T20:20:14.792Z,2023-01-25T07:13:39Z,3994128799,399,476783,,,,,,,,,,,,,,,,,,,,,,1rdadi8uuu161wj8o7gbcn8wl,Guima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109393,38,1,1,2,51,3b4nxgvmwzstmoq6borytkwx1,1,37.5,81.8,2023-01-23T20:20:17.052Z,2023-01-25T06:15:57Z,3992356087,141,79.8,3992356083,56,Back,3992356091,213,3.3,3992356089,212,9.8,3992356085,140,28.3,3994105527,178,,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109411,39,1,1,2,54,3b4nxgvmwzstmoq6borytkwx1,1,27.7,78.5,2023-01-23T20:20:20.309Z,2023-01-25T06:16:01Z,3992356211,56,Back,3992356213,140,31.8,3992356217,212,7.7,3992356219,213,1.0,3994105551,178,,3992356215,141,87.8,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109427,40,1,1,2,58,3b4nxgvmwzstmoq6borytkwx1,1,35,83.6,2023-01-23T20:20:24.302Z,2023-01-25T06:16:06Z,3994105579,178,,3992356289,140,26.0,3992356287,56,Back,3992356295,212,10.8,3992356297,213,3.6,3992356293,141,75.9,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109453,41,1,1,3,1,3b4nxgvmwzstmoq6borytkwx1,1,26.5,75.6,2023-01-23T20:20:26.644Z,2023-01-25T06:16:10Z,3992356447,141,30.8,3994105597,178,,3992356443,56,Back,3992356451,213,4.6,3992356445,140,23.9,3992356449,212,30.6,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109499,42,1,1,3,6,3b4nxgvmwzstmoq6borytkwx1,1,27.4,26,2023-01-23T20:20:32.203Z,2023-01-25T06:16:14Z,3992356679,213,4.8,3992356675,141,5.6,3992356671,56,Back,3992356677,212,14.0,3994105625,178,,3992356673,140,29.0,,,,,,,3weuuu2vlyod9x7gnk2v9r1ed,V. Sasso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109501,43,1,1,3,12,3b4nxgvmwzstmoq6borytkwx1,1,41.5,28.7,2023-01-23T20:20:37.555Z,2023-01-25T06:16:26Z,3992356719,141,53.4,3994105727,178,,3992356715,56,Back,3992356721,212,16.8,3992356723,213,1.6,3992356717,140,41.7,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109523,44,1,1,3,14,3b4nxgvmwzstmoq6borytkwx1,1,42.2,46.6,2023-01-23T20:20:39.989Z,2023-01-25T06:16:31Z,3992356851,56,Right,3992356853,140,52.5,3992356857,212,23.8,3994105781,178,,3992356855,141,15.5,3992356859,213,5.2,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109543,45,1,1,3,17,3b4nxgvmwzstmoq6borytkwx1,1,47.6,13.1,2023-01-23T20:20:43.396Z,2023-01-25T06:16:36Z,3992356953,56,Right,3992356957,141,3.4,3992356955,140,55.9,3994105853,178,,3992356959,212,10.9,3992356961,213,5.6,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109573,46,1,1,3,20,3b4nxgvmwzstmoq6borytkwx1,1,56.2,20,2023-01-23T20:20:46.308Z,2023-01-25T06:16:40Z,3992357113,213,0.9,3992357107,140,59.7,3992357111,212,6.1,3992357109,141,27.2,3994105897,178,,3992357105,56,Center,,,,,,,aissbbcnwyr06fhgfamxo9j2t,Bruno Lourenço,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109587,34,45,1,3,23,alyavx3ad35bp1xuwmqk7sgev,0,30.7,86.1,2023-01-23T20:20:48.749Z,2023-01-25T06:16:49Z,3992357227,233,47,3992357163,56,Back,3992357165,285,,,,,,,,,,,,,,,,,2b4soa2ddbbmdwm0ur760jh05,João Teixeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109595,47,3,1,3,23,3b4nxgvmwzstmoq6borytkwx1,1,69.3,13.9,2023-01-23T20:20:48.749Z,2023-01-25T06:16:49Z,3992357187,56,Right,3992950547,465,,3992357189,286,,3992357201,233,34,3994106009,178,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109627,48,1,1,3,26,3b4nxgvmwzstmoq6borytkwx1,1,80.2,11.6,2023-01-23T20:20:51.558Z,2023-01-25T06:16:55Z,3992357393,213,1.3,3992357381,2,,3992357383,155,,3992357387,140,93.0,3992357391,212,58.7,3992950605,20,,3994106075,178,,3992357385,56,Left,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,3992357395,1,,3992357389,141,95.7,3992950603,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109641,49,1,1,3,31,3b4nxgvmwzstmoq6borytkwx1,1,93,95.7,2023-01-23T20:20:57.348Z,2023-01-25T06:17:05Z,3992357479,212,9.2,3994106159,178,,3992357469,56,Left,3992357473,140,85.6,3992357483,213,3.7,3992357477,141,88.5,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109665,50,1,1,3,33,3b4nxgvmwzstmoq6borytkwx1,1,83.2,86.4,2023-01-23T20:20:59.422Z,2023-01-25T06:17:10Z,3994106201,178,,3992357615,212,20.6,3992357609,56,Center,3992357611,140,66.4,3992357617,213,3.7,3992357613,141,70.7,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109669,51,1,1,3,37,3b4nxgvmwzstmoq6borytkwx1,1,66.3,69.2,2023-01-23T20:21:02.813Z,2023-01-25T06:17:14Z,3992357647,141,87.6,3992357643,56,Left,3992357649,212,13.7,3994106243,178,,3992357645,140,71.6,3992357651,213,1.2,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109683,52,1,1,3,39,3b4nxgvmwzstmoq6borytkwx1,0,71.6,87.6,2023-01-23T20:21:05.157Z,2023-01-25T06:17:18Z,3992357735,155,,3994106267,178,,3992357751,212,27.5,3992357739,56,Center,3992950719,72,,3992950717,224,,3992357733,2,,3992357755,213,5.4,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,3992357743,140,89.1,3992357747,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109689,35,12,1,3,41,alyavx3ad35bp1xuwmqk7sgev,1,9.3,44.1,2023-01-23T20:21:06.692Z,2023-01-25T06:17:23Z,3992357795,56,Back,3992357799,141,22.0,3992357805,15,,3992357797,140,16.0,3994106323,388,,3992357801,212,16.6,3992357803,213,5.2,,,,2nod7tpovdjb85efh2sogijth,Nélson Monte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109717,36,1,1,3,42,alyavx3ad35bp1xuwmqk7sgev,0,16,22,2023-01-23T20:21:08.383Z,2023-01-25T06:17:28Z,3994106371,178,,3992358009,213,6.0,3992358005,141,10.2,3992358011,1,,3992358001,56,Back,3992358003,140,40.3,3992358007,212,26.7,3992357999,157,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109745,53,1,1,3,47,3b4nxgvmwzstmoq6borytkwx1,0,59.4,89.6,2023-01-23T20:21:12.824Z,2023-01-25T06:17:32Z,3992358149,140,64.0,3992358153,212,9.0,3992358151,141,100.0,3994106399,178,,3992358147,56,Left,3992358155,213,1.0,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109769,37,5,1,3,48,alyavx3ad35bp1xuwmqk7sgev,1,38,-1.3,2023-01-23T20:21:14.009Z,2023-01-25T06:17:36Z,3992358261,347,,3992358259,56,Back,3992358267,233,54,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109749,54,5,1,3,48,3b4nxgvmwzstmoq6borytkwx1,0,62,101.3,2023-01-23T20:21:14.009Z,2023-01-25T06:17:37Z,3992358157,56,Left,3992358159,347,,3992358283,233,37,,,,,,,,,,,,,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109905,38,1,1,4,7,alyavx3ad35bp1xuwmqk7sgev,1,39.9,0,2023-01-23T20:21:33.257Z,2023-01-25T06:17:39Z,3992358979,213,0.1,3992358975,141,1.3,3992358971,56,Right,3992358973,140,55.9,3992358977,212,16.9,3992358969,107,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109913,39,1,1,4,8,alyavx3ad35bp1xuwmqk7sgev,0,55.9,1.3,2023-01-23T20:21:34.438Z,2023-01-25T06:17:44Z,3992359025,141,2.6,3992359029,213,0.2,3992359019,168,,3994106489,388,,3992359023,140,60.0,3992359027,212,4.4,3992359017,3,,3992359021,56,Right,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109885,55,8,1,4,9,3b4nxgvmwzstmoq6borytkwx1,1,37.1,96.8,2023-01-23T20:21:34.758Z,2023-01-25T06:17:47Z,3994106521,178,,3992358871,56,Back,3992951607,385,,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109935,40,5,1,4,9,alyavx3ad35bp1xuwmqk7sgev,1,60.2,-1,2023-01-23T20:21:35.419Z,2023-01-25T06:17:48Z,3992359141,56,Right,3992359143,347,,3992359147,233,56,,,,,,,,,,,,,,,,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109891,56,5,1,4,9,3b4nxgvmwzstmoq6borytkwx1,0,39.8,101,2023-01-23T20:21:35.419Z,2023-01-25T06:17:48Z,3992358897,56,Back,3992359165,233,40,3992358899,347,,,,,,,,,,,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109991,41,1,1,4,22,alyavx3ad35bp1xuwmqk7sgev,0,61.2,0,2023-01-23T20:21:47.578Z,2023-01-25T06:17:52Z,3992359411,140,82.4,3992359407,107,,3992359417,213,0.2,3992359413,141,5.4,3992359415,212,22.8,3992359409,56,Right,3992359419,1,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110007,57,44,1,4,23,3b4nxgvmwzstmoq6borytkwx1,1,19.4,93.8,2023-01-23T20:21:49.463Z,2023-01-27T07:03:14Z,3992359497,233,42,3992359493,285,,3992359491,56,Back,,,,,,,,,,,,,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500109995,42,44,1,4,23,alyavx3ad35bp1xuwmqk7sgev,0,80.6,6.2,2023-01-23T20:21:49.464Z,2023-01-25T06:17:58Z,3992359437,286,,3992359435,56,Right,3992359503,233,57,,,,,,,,,,,,,,,,7r96u3b7t46s0kg5t5qew3tnt,Juninho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110015,58,1,1,4,26,3b4nxgvmwzstmoq6borytkwx1,1,15.7,91.1,2023-01-23T20:21:51.675Z,2023-01-25T06:18:22Z,3992359573,3,,3992359583,212,14.6,3992359577,56,Back,3992359581,141,95.6,3992359585,213,0.2,3994106715,388,,3992359579,140,29.3,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110019,59,49,1,4,27,3b4nxgvmwzstmoq6borytkwx1,1,29.3,95.6,2023-01-23T20:21:52.617Z,2023-01-25T06:18:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110051,60,1,1,4,27,3b4nxgvmwzstmoq6borytkwx1,1,29.3,95.6,2023-01-23T20:21:52.651Z,2023-01-25T06:18:29Z,3992359779,140,19.9,3992359785,213,4.0,3992359777,56,Back,3992359783,212,15.7,3994106975,178,,3992359781,141,77.7,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110075,61,1,1,4,31,3b4nxgvmwzstmoq6borytkwx1,1,16.1,72.9,2023-01-23T20:21:57.327Z,2023-01-25T06:18:42Z,3992359909,155,,3992359919,213,0.1,3992359915,141,76.2,3992359911,56,Back,3994107105,178,,3992359917,212,23.4,3992359913,140,38.3,,,,47wasen155qbiu6pmyp3dowr9,S. Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500460945,1150,43,1,4,33,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2023-01-23T20:21:58.747Z,2023-01-25T07:20:06Z,3994132841,233,1168,3994133733,144,67,,,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500460939,1168,43,1,4,33,alyavx3ad35bp1xuwmqk7sgev,1,0,0,2023-01-23T20:21:58.748Z,2023-01-25T07:20:06Z,3994132845,233,1150,3994133731,144,67,,,,,,,,,,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110079,62,61,1,4,33,3b4nxgvmwzstmoq6borytkwx1,1,38.3,76.2,2023-01-23T20:21:58.771Z,2023-01-25T06:18:49Z,3992359927,56,Back,3994107143,178,,,,,,,,,,,,,,,,,,,,rm1d0hp2iwsne1hbfgq0oa21,Y. Njie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500729541,1334,67,1,4,35,3b4nxgvmwzstmoq6borytkwx1,1,40.8,84.3,2023-01-23T20:22:00.693Z,2023-01-27T07:03:15Z,3995536303,233,1365,,,,,,,,,,,,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500729533,1365,67,1,4,35,alyavx3ad35bp1xuwmqk7sgev,0,59.2,15.7,2023-01-23T20:22:00.694Z,2023-01-26T11:33:34Z,3995536321,233,1334,,,,,,,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110085,63,3,1,4,36,3b4nxgvmwzstmoq6borytkwx1,0,43.4,77.2,2023-01-23T20:22:01.880Z,2023-01-25T07:19:41Z,3992360047,233,43,3992951965,464,,3992359971,56,Back,3992359973,286,,3994107249,178,,,,,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110093,43,7,1,4,36,alyavx3ad35bp1xuwmqk7sgev,1,56.6,22.8,2023-01-23T20:22:02.007Z,2023-01-25T07:19:47Z,3992952065,384,,3992360043,233,63,3994107271,178,,3992360027,285,,3992360025,56,Center,,,,,,,,,,8hyaww1d0p9871u8o8zk8f9at,Carlos Ponck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110097,44,61,1,4,36,alyavx3ad35bp1xuwmqk7sgev,1,53.6,12.9,2023-01-23T20:22:02.488Z,2023-01-25T07:19:53Z,3994133613,21,,3992360041,56,Right,3994107367,178,,,,,,,,,,,,,,,,,59ly8uun0sl324s7rtlmp6ac,H. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500110117,46,49,1,4,38,alyavx3ad35bp1xuwmqk7sgev,1,58.6,10.6,2023-01-23T20:22:03.912Z,2023-01-25T07:20:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5jsb62u7jx2vtblnbtxvttq3u,Jonathan Arriba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
