id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2455374945,606,6,2,82,20,bwt8yfk8rkcwiwyr0mopd7wqd,0,2.4,35.5,2022-09-03T21:11:14.644Z,2022-09-06T12:04:12Z,3755668399,73,,3755668395,56,Back,3755668439,233,822,,,,,,,,,,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455374909,822,6,2,82,20,66bsnl0zjb7l5akwo00h0y5me,1,97.6,64.5,2022-09-03T21:11:14.644Z,2022-09-06T12:04:13Z,3755668207,56,Center,3755668209,73,,3755668431,233,606,,,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375117,823,1,2,82,44,66bsnl0zjb7l5akwo00h0y5me,0,99.5,99.5,2022-09-03T21:11:38.785Z,2022-09-06T12:04:17Z,3755669479,2,,3755669481,6,,3755669487,56,Center,3755669485,223,,3755669493,212,38.0,3762199873,178,,3755669497,1,,3755669495,213,4.5,8y0e1y90ih393h7zv7srfot79,Otávio,3755669491,141,44.8,,3755669489,140,3755669483,155,3761168381,20,,,,,,,,,91.9,,,,,,,,,,,,,,,,,,,,,,
2455375145,607,12,2,82,46,bwt8yfk8rkcwiwyr0mopd7wqd,1,5.5,53.4,2022-09-03T21:11:40.566Z,2022-09-06T12:04:36Z,3762200375,388,,3755669635,140,8.4,3755669641,213,1.1,3755669637,141,61.8,3755669647,15,,3755669633,56,Back,3755669639,212,6.5,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455384461,938,61,2,82,46,66bsnl0zjb7l5akwo00h0y5me,1,91.2,36.1,2022-09-03T21:11:40.598Z,2022-09-06T12:04:25Z,3755722281,56,Center,3762200115,178,,3762200113,21,,,,,,,,,,,,,,,,,cdir3jevzi4o8edgtfwu6jfca,Gonçalo Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375157,608,5,2,82,48,bwt8yfk8rkcwiwyr0mopd7wqd,1,-1.2,65.8,2022-09-03T21:11:42.647Z,2022-09-06T12:04:46Z,3755669731,346,,3755722471,233,939,3755669729,56,Back,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455384501,939,5,2,82,48,66bsnl0zjb7l5akwo00h0y5me,0,101.2,34.2,2022-09-03T21:11:42.647Z,2022-09-06T12:04:45Z,3755722489,233,608,3755722453,56,Center,3755722455,346,,,,,,,,,,,,,,,,,cdir3jevzi4o8edgtfwu6jfca,Gonçalo Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375305,609,18,2,83,4,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-09-03T21:11:58.749Z,2022-09-06T12:04:49Z,3755670671,42,,3755670675,59,21,3755670673,44,Midfielder,3755670765,55,610,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375313,610,19,2,83,4,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-09-03T21:11:58.750Z,2022-09-06T12:04:50Z,3755670725,44,Midfielder,3755670727,55,609,3755670721,292,7,3755670717,145,8,3755670713,42,,3755670719,59,57,3755670723,293,5,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375413,611,1,2,83,17,bwt8yfk8rkcwiwyr0mopd7wqd,1,4.4,58.1,2022-09-03T21:12:11.599Z,2022-09-06T12:04:52Z,3755671461,189,,3755671433,213,5.3,3755671429,141,41.0,3755671423,124,,3755671427,140,12.2,3755671425,56,Back,3755671431,212,14.2,3755671437,237,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375437,612,1,2,83,19,bwt8yfk8rkcwiwyr0mopd7wqd,1,12.4,41,2022-09-03T21:12:13.108Z,2022-09-06T12:04:58Z,3755671587,141,47.8,3755671591,213,0.3,3755671585,140,26.8,3755671583,56,Back,3755671589,212,15.8,3762200915,178,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375449,613,1,2,83,22,bwt8yfk8rkcwiwyr0mopd7wqd,1,25.5,48.7,2022-09-03T21:12:16.810Z,2022-09-06T12:05:01Z,3755671651,141,22.2,3755671655,213,4.8,3755671649,140,26.5,3762201009,178,,3755671647,56,Back,3755671653,212,18.1,,,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375471,614,1,2,83,25,bwt8yfk8rkcwiwyr0mopd7wqd,1,26.5,22.2,2022-09-03T21:12:19.308Z,2022-09-06T12:05:05Z,3755671803,56,Back,3755671809,141,8.9,3755671811,212,11.3,3762201107,178,,3755671813,213,4.1,3755671807,140,20.1,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375487,615,1,2,83,26,bwt8yfk8rkcwiwyr0mopd7wqd,1,20.4,8.9,2022-09-03T21:12:19.968Z,2022-09-06T12:05:11Z,3755671905,141,3.1,3755671907,212,8.2,3755671901,56,Back,3762201351,178,,3755671909,213,5.8,3755671903,140,27.2,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375503,616,1,2,83,28,bwt8yfk8rkcwiwyr0mopd7wqd,0,27.6,3.4,2022-09-03T21:12:21.890Z,2022-09-06T12:05:17Z,3755672003,1,,3755671997,141,17.0,3755671995,140,58.2,3755671993,56,Right,3755672001,213,0.3,3755671999,212,33.4,3762201579,178,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375507,826,12,2,83,29,66bsnl0zjb7l5akwo00h0y5me,1,42.6,85.9,2022-09-03T21:12:23.269Z,2022-09-06T12:05:22Z,3755672017,141,100.0,3755672021,213,0.7,3755672015,140,54.3,3755672047,167,,3755672013,56,Left,3755672019,212,16.5,3762201715,178,,,,,9iqmeo87l56hr3gymmxgkxysq,David Carmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375525,617,5,2,83,31,bwt8yfk8rkcwiwyr0mopd7wqd,1,43,-2,2022-09-03T21:12:25.500Z,2022-09-06T12:05:25Z,3755672147,233,827,3755672125,347,,3755672123,56,Back,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375511,827,5,2,83,31,66bsnl0zjb7l5akwo00h0y5me,0,57,102,2022-09-03T21:12:25.500Z,2022-09-06T12:05:25Z,3755672037,56,Left,3755672153,233,617,3755672039,347,,,,,,,,,,,,,,,,,9iqmeo87l56hr3gymmxgkxysq,David Carmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375671,618,1,2,83,44,bwt8yfk8rkcwiwyr0mopd7wqd,1,55.1,0,2022-09-03T21:12:38.151Z,2022-09-06T12:05:30Z,3755672999,213,1.5,3755672993,140,57.8,3755672989,107,,3755672991,56,Center,3755672997,212,23.8,3755673001,1,,3755672995,141,33.3,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375693,619,1,2,83,46,bwt8yfk8rkcwiwyr0mopd7wqd,1,57.2,34,2022-09-03T21:12:40.181Z,2022-09-06T12:05:35Z,3755673109,140,43.8,3755673111,141,55.1,3755673115,213,2.3,3755673113,212,20.1,3762201987,178,,3755673107,56,Back,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375733,620,1,2,83,49,bwt8yfk8rkcwiwyr0mopd7wqd,1,39.8,64.8,2022-09-03T21:12:43.522Z,2022-09-06T12:05:38Z,3755673365,140,58.2,3755673367,141,91.5,3762202089,178,,3755673371,213,0.8,3755673369,212,26.5,3755673363,56,Left,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375745,621,3,2,83,53,bwt8yfk8rkcwiwyr0mopd7wqd,0,59.6,80.2,2022-09-03T21:12:47.531Z,2022-09-06T12:08:17Z,3755673497,233,828,3761172123,465,,3762207555,178,,3755673415,56,Left,3755673417,286,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375751,828,7,2,83,53,66bsnl0zjb7l5akwo00h0y5me,1,40.4,19.8,2022-09-03T21:12:47.673Z,2022-09-06T12:08:21Z,3762207751,178,,3761171971,384,,3755673447,56,Back,3755673481,233,621,3755673449,285,,,,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375755,829,49,2,83,54,66bsnl0zjb7l5akwo00h0y5me,1,43.6,31,2022-09-03T21:12:48.602Z,2022-09-06T12:08:27Z,,,,,,,,,,,,,,,,,,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456616335,1043,83,2,83,55,bwt8yfk8rkcwiwyr0mopd7wqd,1,59,64.8,2022-09-03T21:12:48.981Z,2022-09-06T12:46:40Z,3762270169,399,444102,,,,,,,,,,,,,,,,,,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375775,830,1,2,83,55,66bsnl0zjb7l5akwo00h0y5me,1,43.8,33.1,2022-09-03T21:12:49.763Z,2022-09-06T12:08:33Z,3755673551,213,0.1,3762208231,178,,3755673549,212,9.9,3755673543,56,Center,3755673547,141,34.5,3755673545,140,53.2,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456616533,1047,83,2,83,58,bwt8yfk8rkcwiwyr0mopd7wqd,1,42.8,67.4,2022-09-03T21:12:52.181Z,2022-09-06T12:47:17Z,3762271219,399,437860,,,,,,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375779,831,1,2,83,58,66bsnl0zjb7l5akwo00h0y5me,1,54.3,36.1,2022-09-03T21:12:52.213Z,2022-09-06T12:08:38Z,3755673579,212,7.8,3755673573,56,Center,3755673581,213,1.6,3755673577,141,47.6,3755673575,140,54.3,3762208385,178,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375823,832,1,2,83,59,66bsnl0zjb7l5akwo00h0y5me,1,54.9,49,2022-09-03T21:12:53.313Z,2022-09-06T12:08:41Z,3755673829,141,68.5,3755673833,213,1.0,3762208527,178,,3755673827,140,63.5,3755673831,212,16.0,3755673825,56,Center,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375851,833,1,2,84,3,66bsnl0zjb7l5akwo00h0y5me,0,73.9,63.7,2022-09-03T21:12:57.622Z,2022-09-06T12:08:45Z,3755673999,140,87.3,3755674005,212,14.2,3755674003,141,66.7,3755674009,213,0.1,3755673997,56,Center,3762208689,178,,,,,,,,8ut3v3ezaj8th41g2kqhhhd9m,Gabriel Veron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375875,622,49,2,84,5,bwt8yfk8rkcwiwyr0mopd7wqd,1,10,26.7,2022-09-03T21:12:59.013Z,2022-09-06T12:08:48Z,,,,,,,,,,,,,,,,,,,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375903,623,1,2,84,8,bwt8yfk8rkcwiwyr0mopd7wqd,1,15.5,16.5,2022-09-03T21:13:02.043Z,2022-09-06T12:08:52Z,3762208975,178,,3755674381,1,,3755674373,140,45.6,3755674379,213,0.6,3761174317,155,,3755674375,141,50.3,3755674377,212,39.1,3755674371,56,Back,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455375963,624,1,2,84,11,bwt8yfk8rkcwiwyr0mopd7wqd,1,45.7,50.7,2022-09-03T21:13:05.093Z,2022-09-06T12:08:56Z,3755674709,155,,3755674711,56,Left,3755674717,212,24.0,3755674715,141,79.9,3755674713,140,58.6,3755674719,213,1.0,3762209143,178,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376035,625,1,2,84,20,bwt8yfk8rkcwiwyr0mopd7wqd,1,65.2,67.2,2022-09-03T21:13:14.115Z,2022-09-06T12:09:01Z,3755675129,1,,3755675123,141,6.4,3762209251,178,,3755675119,56,Right,3755675117,196,,3755675121,140,97.6,3755675127,213,5.4,3755675125,212,53.5,5awvo9xetmgwxmqfisawqz90q,Kevin Villodres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376081,626,1,2,84,29,bwt8yfk8rkcwiwyr0mopd7wqd,1,97.2,10.6,2022-09-03T21:13:23.254Z,2022-09-06T12:09:04Z,3755675459,56,Center,3761174675,20,,3755675461,140,89.2,3755675465,212,42.6,3755675467,213,1.8,3755675463,141,72.0,3755675469,1,,3762209361,178,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,3761174673,224,,,3755675457,155,3755675455,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376101,627,1,2,84,36,bwt8yfk8rkcwiwyr0mopd7wqd,1,90.2,86.3,2022-09-03T21:13:30.044Z,2022-09-06T12:09:10Z,3755675599,140,82.5,3755675603,212,12.8,3762209469,178,,3755675605,213,4.0,3755675601,141,71.7,3755675597,56,Center,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376115,628,1,2,84,39,bwt8yfk8rkcwiwyr0mopd7wqd,0,79.4,71.1,2022-09-03T21:13:33.665Z,2022-09-06T12:09:14Z,3755675693,56,Center,3755675699,212,24.1,3762209565,178,,3755675701,213,4.7,3755675697,141,35.7,3755675695,140,78.7,,,,,,,5awvo9xetmgwxmqfisawqz90q,Kevin Villodres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456617311,1472,67,2,84,41,66bsnl0zjb7l5akwo00h0y5me,1,29.3,63.3,2022-09-03T21:13:35.346Z,2022-09-06T13:13:21Z,3762275049,233,1073,,,,,,,,,,,,,,,,,,,,,,8ut3v3ezaj8th41g2kqhhhd9m,Gabriel Veron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456617309,1073,67,2,84,41,bwt8yfk8rkcwiwyr0mopd7wqd,0,70.7,36.7,2022-09-03T21:13:35.347Z,2022-09-06T12:50:00Z,3762275069,233,1472,,,,,,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376123,834,8,2,84,41,66bsnl0zjb7l5akwo00h0y5me,1,26.4,60,2022-09-03T21:13:35.385Z,2022-09-06T13:13:22Z,3762209743,178,,3761175199,384,,3755675739,56,Back,,,,,,,,,,,,,,,,8ut3v3ezaj8th41g2kqhhhd9m,Gabriel Veron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376145,629,61,2,84,41,bwt8yfk8rkcwiwyr0mopd7wqd,1,75.5,41.6,2022-09-03T21:13:35.386Z,2022-09-06T12:49:39Z,3755675843,56,Center,3762209879,178,,,,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376141,835,49,2,84,42,66bsnl0zjb7l5akwo00h0y5me,1,32.2,55.8,2022-09-03T21:13:36.356Z,2022-09-06T12:09:28Z,,,,,,,,,,,,,,,,,,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376155,836,4,2,84,44,66bsnl0zjb7l5akwo00h0y5me,1,32.8,47.7,2022-09-03T21:13:37.956Z,2022-09-06T12:09:31Z,3755675897,13,,3755676107,233,630,3755675903,265,,3755675899,56,Back,3755676111,285,,3755675901,152,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376183,630,4,2,84,44,bwt8yfk8rkcwiwyr0mopd7wqd,0,67.2,52.3,2022-09-03T21:13:37.957Z,2022-09-06T12:09:31Z,3755676079,152,,3755676081,265,,3755676133,233,836,3755676083,286,,3762210111,178,,3755676077,56,Center,3755676075,13,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376351,838,1,2,85,4,66bsnl0zjb7l5akwo00h0y5me,1,34.6,51.9,2022-09-03T21:13:58.308Z,2022-09-06T12:09:33Z,3755677113,5,,3755677321,189,,3755677119,140,47.3,3755677123,212,27.0,3755677125,213,1.1,3755677117,56,Back,3755677121,141,86.5,3755677115,152,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,3762210197,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456617449,1478,43,2,85,6,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-09-03T21:14:00.208Z,2022-09-06T12:50:27Z,3762275683,178,0,3762275795,144,82,,,,,,,,,,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376369,839,1,2,85,6,66bsnl0zjb7l5akwo00h0y5me,1,47.2,86.6,2022-09-03T21:14:00.407Z,2022-09-06T12:09:38Z,3762210371,178,,3755677279,141,80.5,3755677281,212,5.2,3755677277,140,44.2,3755677275,56,Back,3755677283,213,4.1,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376397,840,1,2,85,10,66bsnl0zjb7l5akwo00h0y5me,1,44.9,86.8,2022-09-03T21:14:04.009Z,2022-09-06T12:10:05Z,3755677383,212,8.2,3755677377,56,Back,3762211203,178,,3755677379,140,42.0,3755677381,141,75.6,3755677385,213,4.3,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376425,841,1,2,85,12,66bsnl0zjb7l5akwo00h0y5me,1,43.3,76.4,2022-09-03T21:14:06.239Z,2022-09-06T12:10:07Z,3755677529,140,45.1,3755677533,212,10.8,3755677535,213,1.4,3755677527,56,Back,3762211251,178,,3755677531,141,92.1,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376445,842,1,2,85,13,66bsnl0zjb7l5akwo00h0y5me,1,43.6,92.9,2022-09-03T21:14:07.727Z,2022-09-06T12:10:11Z,3755677665,56,Back,3762211365,178,,3755677667,140,28.3,3755677671,212,17.6,3755677673,213,3.6,3755677669,141,82.4,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376479,843,1,2,85,16,66bsnl0zjb7l5akwo00h0y5me,1,25.2,84.1,2022-09-03T21:14:10.369Z,2022-09-06T12:10:13Z,3755677889,213,4.1,3755677883,140,12.3,3755677887,212,23.2,3755677885,141,56.4,3755677881,56,Back,3762211401,178,,,,,,,,9iqmeo87l56hr3gymmxgkxysq,David Carmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376517,844,1,2,85,19,66bsnl0zjb7l5akwo00h0y5me,0,14.5,53.3,2022-09-03T21:14:13.589Z,2022-09-06T12:10:17Z,3755678119,213,0.5,3762211491,178,,3755678113,141,100.0,3755678107,56,Left,3755678105,155,,3755678123,1,,3755678109,140,70.0,3755678117,212,66.9,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376559,631,5,2,85,24,bwt8yfk8rkcwiwyr0mopd7wqd,1,29.8,-1.6,2022-09-03T21:14:18.810Z,2022-09-06T12:10:36Z,3755678365,347,,3755678389,233,845,3755678363,56,Back,,,,,,,,,,,,,,,,8bn4i1qj747gh0hz6vbn0u25m,Matheus Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376521,845,5,2,85,24,66bsnl0zjb7l5akwo00h0y5me,0,70.2,101.6,2022-09-03T21:14:18.810Z,2022-09-06T12:10:36Z,3755678135,347,,3755678133,56,Left,3755678407,233,631,,,,,,,,,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376629,632,1,2,85,30,bwt8yfk8rkcwiwyr0mopd7wqd,1,29.7,0,2022-09-03T21:14:23.960Z,2022-09-06T12:10:39Z,3755678789,212,19.8,3755678783,56,Back,3755678785,140,15.5,3755678791,213,2.4,3755678787,141,17.4,3761177881,189,,3755678781,107,,,,,1lisq580zw4yfk6id6f1dwr56,Danilo Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376681,633,1,2,85,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,20.7,22.8,2022-09-03T21:14:29.170Z,2022-09-06T12:10:43Z,3762212287,178,,3755679109,213,2.1,3755679103,140,9.5,3755679105,141,52.2,3755679107,212,23.2,3755679101,56,Back,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376711,634,1,2,85,40,bwt8yfk8rkcwiwyr0mopd7wqd,0,14.1,51.9,2022-09-03T21:14:34.142Z,2022-09-06T12:10:47Z,3755679285,140,53.7,3755679291,213,0.6,3755679287,141,92.7,3755679281,155,,3755679293,1,,3762212509,178,,3755679289,212,50.0,3755679283,56,Left,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376733,846,1,2,85,42,66bsnl0zjb7l5akwo00h0y5me,1,41.4,12.6,2022-09-03T21:14:36.820Z,2022-09-06T12:10:54Z,3755679401,212,22.8,3755679397,140,63.0,3755679395,56,Right,3755679393,3,,3762212773,178,,3755679399,141,8.9,3755679403,213,6.2,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376737,847,49,2,85,44,66bsnl0zjb7l5akwo00h0y5me,1,65.5,11.1,2022-09-03T21:14:38.820Z,2022-09-06T12:10:59Z,,,,,,,,,,,,,,,,,,,,,,,,,cdir3jevzi4o8edgtfwu6jfca,Gonçalo Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376803,848,1,2,85,52,66bsnl0zjb7l5akwo00h0y5me,0,86.1,14.9,2022-09-03T21:14:46.800Z,2022-09-06T12:11:06Z,3762213295,178,,3761178529,223,,3755679871,140,89.0,3755679877,213,1.5,3755679865,2,,3755679867,155,,3755679875,212,26.0,3755679873,141,52.8,cdir3jevzi4o8edgtfwu6jfca,Gonçalo Borges,3755679869,56,Center,,3761178531,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376827,635,12,2,85,54,bwt8yfk8rkcwiwyr0mopd7wqd,1,10,44.3,2022-09-03T21:14:48.490Z,2022-09-06T12:11:10Z,3755679997,141,35.5,3755680011,15,,3755679995,140,25.3,3762213471,388,,3755679999,212,17.1,3755679993,56,Back,3755680001,213,5.9,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376851,849,1,2,85,57,66bsnl0zjb7l5akwo00h0y5me,1,74.8,62.9,2022-09-03T21:14:51.793Z,2022-09-06T12:11:14Z,3755680157,141,75.7,3755680155,140,81.9,3755680161,212,11.5,3762213693,178,,3755680153,56,Center,3755680163,213,0.9,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455376881,850,1,2,86,0,66bsnl0zjb7l5akwo00h0y5me,0,80.4,74.7,2022-09-03T21:14:54.102Z,2022-09-06T12:11:17Z,3755680337,56,Center,3755680341,141,40.0,3755680335,155,,3755680345,213,5.1,3761178771,20,,3755680331,2,,3762213867,178,,3755680343,212,26.0,8y0e1y90ih393h7zv7srfot79,Otávio,3755680339,140,90.7,,3761178769,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
