id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value
2521832357,32,1,1,1,54,dich5v7sw466smbqap0d9rbyj,1,32.7,56.4,2023-03-18T18:03:22.362Z,2023-03-18T18:03:26Z,4106819425,56,Back,4106819427,140,27.5,4106819431,212,18.1,4106819429,141,81.8,4106819433,213,1.9,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832391,33,1,1,1,57,dich5v7sw466smbqap0d9rbyj,1,27.9,82.7,2023-03-18T18:03:26.178Z,2023-03-18T18:03:29Z,4106819609,213,3.6,4106819599,140,18.7,4106819601,141,75.0,4106819595,56,Back,4106819605,212,11.0,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832479,34,1,1,2,0,dich5v7sw466smbqap0d9rbyj,1,19.7,72.5,2023-03-18T18:03:28.970Z,2023-03-18T18:03:35Z,4106820115,56,Back,4106820117,140,18.7,4106820121,212,25.4,4106820123,213,4.7,4106820119,141,35.2,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832521,35,1,1,2,6,dich5v7sw466smbqap0d9rbyj,1,24.1,32.3,2023-03-18T18:03:35.305Z,2023-03-18T18:03:38Z,4106820377,212,20.6,4106820371,140,43.6,4106820379,213,6.2,4106820369,56,Back,4106820375,141,29.2,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832545,36,1,1,2,10,dich5v7sw466smbqap0d9rbyj,1,43.6,29.2,2023-03-18T18:03:38.714Z,2023-03-20T14:29:11Z,4106820511,213,2.4,4106820505,140,35.5,4106820503,56,Back,4106820507,141,40.3,4113003169,156,,4106820509,212,11.4,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832581,37,1,1,2,11,dich5v7sw466smbqap0d9rbyj,1,35.5,40.3,2023-03-18T18:03:39.657Z,2023-03-18T18:03:41Z,4106820687,213,1.9,4106820679,140,29.3,4106820683,212,18.1,4106820677,56,Back,4106820681,141,65.1,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832609,38,1,1,2,12,dich5v7sw466smbqap0d9rbyj,1,29.3,65.1,2023-03-18T18:03:41Z,2023-03-18T18:03:42Z,4106820841,212,22.3,4106820835,56,Center,4106820839,141,65.7,4106820837,140,50.5,4106820843,213,0.0,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832699,39,1,1,2,14,dich5v7sw466smbqap0d9rbyj,1,50.5,65.7,2023-03-18T18:03:42.569Z,2023-03-18T18:03:47Z,4106821171,56,Back,4106821179,213,1.9,4106821177,212,21.4,4106821173,140,44.3,4106821175,141,95.7,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832739,40,1,1,2,18,dich5v7sw466smbqap0d9rbyj,1,52.4,94.7,2023-03-18T18:03:47.057Z,2023-03-18T18:03:49Z,4106821417,212,12.7,4106821415,141,84.3,4106821419,213,3.7,4106821413,140,42.3,4106821411,56,Back,,,,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832773,41,1,1,2,20,dich5v7sw466smbqap0d9rbyj,1,42.3,84.3,2023-03-18T18:03:48.986Z,2023-03-18T18:03:51Z,4106821633,212,14.9,4106821629,140,54.3,4106821631,141,96.0,4106821627,56,Left,4106821635,213,0.6,,,,,,,,,,7nrjutc015x9nupdcl4hj3l5h,David Simão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832801,42,1,1,2,23,dich5v7sw466smbqap0d9rbyj,0,57.7,97.1,2023-03-18T18:03:51.619Z,2023-03-18T18:03:54Z,4106821783,155,,4106821795,1,,4106821793,213,5.3,4106821785,56,Center,4106821789,141,56.9,4106821787,140,75.1,4106821791,212,32.9,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521834109,44,44,1,2,25,491xixnlsp75o7cr3w2gc1o0z,1,25.4,48.5,2023-03-18T18:03:53.423Z,2023-03-18T18:05:05Z,4106828845,285,,4106828857,233,46,4106828843,56,Back,,,,,,,,,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833095,46,44,1,2,25,dich5v7sw466smbqap0d9rbyj,0,74.6,51.5,2023-03-18T18:03:53.424Z,2023-03-18T18:05:05Z,4106823339,56,Center,4106828887,233,44,4106823341,286,,,,,,,,,,,,,,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832815,43,43,1,2,25,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-03-18T18:03:54.300Z,2023-03-18T18:05:15Z,4106829665,144,1,4106821853,213,0,4106821851,212,0,4106821849,141,56.9,4106821845,56,Center,4106821847,140,75.1,,,,,,,ds66cc3zwxbyl5zfzag5422g9,Quaresma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832869,29,1,1,2,26,491xixnlsp75o7cr3w2gc1o0z,1,25,57.5,2023-03-18T18:03:55.038Z,2023-03-18T18:03:56Z,4106822033,3,,4106822035,56,Back,4106822041,212,10.3,4106822039,141,48.8,4106822043,213,5.7,4106822037,140,33.0,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832879,30,49,1,2,27,491xixnlsp75o7cr3w2gc1o0z,1,33.4,48.7,2023-03-18T18:03:56.176Z,2023-03-18T18:04:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832883,31,43,1,2,27,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-03-18T18:03:56.246Z,2023-03-18T18:04:06Z,4106822459,285,0,4106822135,56,Back,4106822637,233,44,4106823063,144,50,,,,,,,,,,,,,ey0bk9dlqjwsc1aserql73aei,Paulo Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832919,44,43,1,2,27,dich5v7sw466smbqap0d9rbyj,1,0,0,2023-03-18T18:03:56.247Z,2023-03-18T18:04:07Z,4106823141,144,7,4106822337,56,Center,4106822339,286,0,,,,,,,,,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832909,32,4,1,2,29,491xixnlsp75o7cr3w2gc1o0z,1,31.8,43.4,2023-03-18T18:03:58.198Z,2023-03-18T18:04:09Z,4106822295,56,Back,4106822301,285,,4106822293,13,,4106822429,233,45,4106822297,152,,4106822299,265,,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521832925,45,4,1,2,29,dich5v7sw466smbqap0d9rbyj,0,68.2,56.6,2023-03-18T18:03:58.199Z,2023-03-18T18:04:00Z,4106822365,152,,4106822363,56,Center,4106822507,233,32,4106822367,265,,4106822369,286,,4106822361,13,,,,,,,,3w3z6g8x70ii3pltaxyxbycwl,A. Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833305,33,1,1,2,50,491xixnlsp75o7cr3w2gc1o0z,1,31.4,41.2,2023-03-18T18:04:18.598Z,2023-03-18T18:04:23Z,4106824411,212,17.6,4106824405,56,Back,4106824403,152,,4106824407,140,21.2,4106824413,213,2.2,4106824409,141,61.7,4106824401,5,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833315,34,1,1,2,54,491xixnlsp75o7cr3w2gc1o0z,1,26,63.6,2023-03-18T18:04:22.950Z,2023-03-18T18:04:23Z,4106824487,56,Back,4106824499,213,0.5,4106824491,140,34.6,4106824497,212,10.4,4106824493,141,71.1,,,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833355,35,1,1,2,55,491xixnlsp75o7cr3w2gc1o0z,1,35,71.1,2023-03-18T18:04:23.727Z,2023-03-18T18:04:26Z,4106824743,212,8.5,4106824741,141,58.7,4106824737,56,Back,4106824747,213,4.6,4106824739,140,33.8,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833397,36,1,1,2,57,491xixnlsp75o7cr3w2gc1o0z,1,30.4,70.8,2023-03-18T18:04:26.030Z,2023-03-18T18:04:27Z,4106824987,56,Back,4106824991,141,90.9,4106824989,140,24.9,4106824993,212,14.8,4106824995,213,2.0,,,,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833495,37,1,1,2,59,491xixnlsp75o7cr3w2gc1o0z,1,27,92,2023-03-18T18:04:27.735Z,2023-03-18T18:04:32Z,4106825513,141,59.1,4106825509,56,Back,4106825515,212,30.6,4106825511,140,7.1,4106825517,213,4.0,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833595,38,1,1,3,4,491xixnlsp75o7cr3w2gc1o0z,1,7.5,59,2023-03-18T18:04:32.543Z,2023-03-18T18:04:37Z,4106826029,213,5.1,4106826021,141,28.0,4106826015,56,Back,4106826019,140,16.0,4106826025,212,22.9,,,,,,,,,,1k5y6mool4qz2xtg6mp892vh1,Marafona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833719,39,1,1,3,9,491xixnlsp75o7cr3w2gc1o0z,1,29.6,28.5,2023-03-18T18:04:37.511Z,2023-03-18T18:04:44Z,4106826707,1,,4106826699,140,56.1,4106826701,141,95.4,4106826697,56,Left,4106826693,155,,4106826705,213,1.0,4106826695,196,,4106826703,212,53.3,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833773,40,1,1,3,15,491xixnlsp75o7cr3w2gc1o0z,1,71.7,85.3,2023-03-18T18:04:44.206Z,2023-03-18T18:04:46Z,4106826947,213,0.4,4106826941,140,85.2,4106826939,56,Left,4106826945,212,15.1,4106826943,141,93.0,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833823,41,1,1,3,18,491xixnlsp75o7cr3w2gc1o0z,1,82.8,94.1,2023-03-18T18:04:46.534Z,2023-03-18T18:04:50Z,4106827265,140,93.1,4106827267,141,92.0,4106827271,213,6.2,4106827263,56,Left,4106827269,212,10.9,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833831,42,1,1,3,21,491xixnlsp75o7cr3w2gc1o0z,0,96.1,87.1,2023-03-18T18:04:49.894Z,2023-03-20T14:32:35Z,4106827327,2,,4106827331,56,Left,4106827339,213,4.3,4106827511,236,,4113007393,72,,4106827333,140,95.0,4106827329,155,,4106827513,233,47,3zkqv88qpc3tm22pex5qfillh,Antunes,4113007391,224,,4106827335,141,83.0,4106827517,286,4106827337,212,,,,,,,,,,,,3.0,,,,,,,,,,,,,
2521833859,47,12,1,3,21,dich5v7sw466smbqap0d9rbyj,1,1.4,14,2023-03-18T18:04:49.994Z,2023-03-18T18:04:52Z,4106827461,185,,4106827463,56,Back,4106827561,233,42,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833863,43,6,1,3,22,491xixnlsp75o7cr3w2gc1o0z,1,96.9,84.6,2023-03-18T18:04:51.199Z,2023-03-18T18:04:53Z,4106827479,73,,4106827477,56,Left,4106827637,233,48,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521833885,48,6,1,3,22,dich5v7sw466smbqap0d9rbyj,0,3.1,15.4,2023-03-18T18:04:51.199Z,2023-03-20T14:36:17Z,4106827605,56,Back,4106827693,233,43,4106827611,73,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521834783,45,1,1,4,10,491xixnlsp75o7cr3w2gc1o0z,1,99.7,99.6,2023-03-18T18:05:39.230Z,2023-03-18T18:05:41Z,4106832495,56,Left,4106832493,6,,4106832501,212,24.4,4106832497,140,80.7,4106832503,213,3.8,4106832499,141,79.0,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521834799,46,1,1,4,12,491xixnlsp75o7cr3w2gc1o0z,0,76.2,71.1,2023-03-18T18:05:40.606Z,2023-03-18T18:13:20Z,4106832583,155,,4106832585,56,Center,4106832593,213,5.5,4106832589,141,47.2,4106832591,212,22.5,4106832587,140,91.0,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521834791,49,12,1,4,13,dich5v7sw466smbqap0d9rbyj,1,10.8,44.2,2023-03-18T18:05:41.488Z,2023-03-18T18:05:42Z,4106832609,15,,4106832539,141,37.6,4106832543,213,6.0,4106832535,56,Back,4106832541,212,17.2,4106832537,140,26.6,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521834823,50,1,1,4,14,dich5v7sw466smbqap0d9rbyj,1,27.2,37.6,2023-03-18T18:05:42.816Z,2023-03-18T18:05:43Z,4106832689,141,39.8,4106832693,213,2.6,4106832687,140,25.0,4106832685,56,Back,4106832691,212,2.8,,,,,,,,,,dh3ddfghtgeb2iu2608y96i5m,Antony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521834829,51,49,1,4,15,dich5v7sw466smbqap0d9rbyj,1,25,39.8,2023-03-18T18:05:43.816Z,2023-03-18T18:06:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521834855,52,1,1,4,16,dich5v7sw466smbqap0d9rbyj,0,25,39.8,2023-03-18T18:05:45.072Z,2023-03-20T14:36:37Z,4106832845,213,0.6,4106832839,140,35.4,4106832841,141,51.6,4106832837,56,Back,4106832843,212,13.6,,,,,,,,,,1doj252anzqdzn5fknqr5i31l,I. Soro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521834885,47,49,1,4,18,491xixnlsp75o7cr3w2gc1o0z,1,64.1,39.8,2023-03-18T18:05:46.910Z,2023-03-18T18:05:47Z,,,,,,,,,,,,,,,,,,,,,,,,,ey0bk9dlqjwsc1aserql73aei,Paulo Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521834925,48,1,1,4,19,491xixnlsp75o7cr3w2gc1o0z,1,63.2,41,2023-03-18T18:05:47.702Z,2023-03-18T18:06:48Z,4106833187,213,1.2,4106833189,1,,4106833181,140,75.6,4106833179,56,Left,4106833185,212,37.8,4106833177,155,,4106833183,141,93.2,,,,ey0bk9dlqjwsc1aserql73aei,Paulo Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835001,49,61,1,4,23,491xixnlsp75o7cr3w2gc1o0z,0,74.6,88.7,2023-03-18T18:05:51.533Z,2023-03-20T14:37:15Z,4106833591,56,Left,,,,,,,,,,,,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835003,53,49,1,4,24,dich5v7sw466smbqap0d9rbyj,1,28.1,8.6,2023-03-18T18:05:52.646Z,2023-03-18T18:05:52Z,,,,,,,,,,,,,,,,,,,,,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835073,54,1,1,4,26,dich5v7sw466smbqap0d9rbyj,0,32.7,14.9,2023-03-18T18:05:54.465Z,2023-03-18T18:05:57Z,4106833961,212,49.8,4106833955,56,Center,4106833957,140,69.3,4106833963,213,0.7,4106833965,1,,4106833959,141,61.4,4106833953,155,,,,,9l70xwbhc0xr57iifzyxzot7t,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835101,50,49,1,4,29,491xixnlsp75o7cr3w2gc1o0z,1,28.9,33.9,2023-03-18T18:05:57.846Z,2023-03-20T14:37:31Z,,,,,,,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835143,51,1,1,4,30,491xixnlsp75o7cr3w2gc1o0z,1,28.8,33.1,2023-03-18T18:05:59.127Z,2023-03-18T18:13:50Z,4106834335,56,Back,4106834341,212,10.1,4106834339,141,45.5,4106834343,213,1.0,4106834337,140,34.1,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835203,52,1,1,4,33,491xixnlsp75o7cr3w2gc1o0z,1,34.1,45.5,2023-03-18T18:06:01.606Z,2023-03-18T18:06:03Z,4106834647,56,Back,4106834655,213,2.1,4106834649,140,25.2,4106834651,141,68.4,4106834653,212,18.2,,,,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835289,53,1,1,4,34,491xixnlsp75o7cr3w2gc1o0z,1,25,69.3,2023-03-18T18:06:03.222Z,2023-03-18T18:06:08Z,4106835113,212,20.0,4106835111,141,85.6,4106835107,56,Back,4106835109,140,40.8,4106835115,213,0.6,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835405,54,1,1,4,39,491xixnlsp75o7cr3w2gc1o0z,1,61.7,90.6,2023-03-18T18:06:07.934Z,2023-03-18T18:06:13Z,4106835709,213,0.0,4106835701,140,90.8,4106835707,212,30.6,4106835695,56,Left,4106835705,141,92.1,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835413,55,1,1,4,45,491xixnlsp75o7cr3w2gc1o0z,0,88.6,93.2,2023-03-18T18:06:13.461Z,2023-03-20T14:37:46Z,4106835769,213,4.5,4106835767,212,5.3,4106835753,2,,4106835763,140,87.5,4113014171,20,,4106835765,141,85.6,4113014169,223,,4106835759,56,Left,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835425,55,61,1,4,46,dich5v7sw466smbqap0d9rbyj,1,13.3,9.7,2023-03-18T18:06:15Z,2023-03-18T18:06:15Z,4106835807,56,Back,,,,,,,,,,,,,,,,,,,,,,djb8j3hb7mnnghg9jmd15w0r9,Tiago Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835439,56,49,1,4,47,dich5v7sw466smbqap0d9rbyj,1,18.2,31.3,2023-03-18T18:06:16.080Z,2023-03-18T18:06:16Z,,,,,,,,,,,,,,,,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835503,57,1,1,4,48,dich5v7sw466smbqap0d9rbyj,1,19.1,32.2,2023-03-18T18:06:16.456Z,2023-03-18T18:06:19Z,4106836171,56,Back,4106836179,213,0.3,4106836177,212,19.6,4106836173,140,37.1,4106836175,141,39.8,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835511,58,50,1,4,50,dich5v7sw466smbqap0d9rbyj,1,37.2,40.6,2023-03-18T18:06:19.184Z,2023-03-18T18:06:22Z,4106836215,286,,4106836409,233,56,4106836211,56,Back,,,,,,,,,,,,,,,,3vln1sp3b13v1yhcsd0vl3c2x,Rafa Mújica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835533,56,7,1,4,50,491xixnlsp75o7cr3w2gc1o0z,1,62.8,59.4,2023-03-18T18:06:19.185Z,2023-03-20T14:37:57Z,4113014383,384,,4106836331,285,,4106836379,233,58,4106836329,56,Center,,,,,,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835539,57,49,1,4,51,491xixnlsp75o7cr3w2gc1o0z,1,63.6,59.3,2023-03-18T18:06:19.734Z,2023-03-20T14:38:09Z,,,,,,,,,,,,,,,,,,,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835563,58,1,1,4,52,491xixnlsp75o7cr3w2gc1o0z,1,63.4,62.4,2023-03-18T18:06:21.022Z,2023-03-18T18:06:22Z,4106836503,140,47.5,4106836509,212,21.5,4106836501,56,Back,4106836513,213,3.8,4106836505,141,42.5,,,,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835585,59,1,1,4,53,491xixnlsp75o7cr3w2gc1o0z,1,47.4,42.5,2023-03-18T18:06:21.430Z,2023-03-20T14:38:21Z,4106836631,56,Center,4106836639,213,5.1,4106836633,140,52.6,4106836635,141,25.0,4106836637,212,13.1,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835599,60,1,1,4,54,491xixnlsp75o7cr3w2gc1o0z,1,52.6,25,2023-03-18T18:06:22.374Z,2023-03-20T14:38:22Z,4106836719,212,11.9,4106836713,56,Back,4106836721,213,2.0,4106836717,141,41.2,4106836715,140,48.2,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835613,61,1,1,4,55,491xixnlsp75o7cr3w2gc1o0z,1,48.1,41.3,2023-03-18T18:06:24.246Z,2023-03-18T18:06:25Z,4106836797,141,57.5,4106836799,212,11.0,4106836801,213,1.6,4106836795,140,48.2,4106836793,56,Back,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835663,62,1,1,4,56,491xixnlsp75o7cr3w2gc1o0z,1,48.3,57.5,2023-03-18T18:06:25.094Z,2023-03-18T18:06:27Z,4106837037,140,44.5,4106837043,213,4.4,4106837039,141,39.2,4106837041,212,13.1,4106837035,56,Back,,,,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835701,63,1,1,4,58,491xixnlsp75o7cr3w2gc1o0z,1,44.6,39.2,2023-03-18T18:06:27.118Z,2023-03-18T18:06:29Z,4106837239,213,0.3,4106837233,140,55.7,4106837231,56,Center,4106837237,212,12.3,4106837235,141,45.2,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835727,64,1,1,5,0,491xixnlsp75o7cr3w2gc1o0z,0,54.7,44.3,2023-03-18T18:06:29.254Z,2023-03-18T18:06:32Z,4106837375,213,0.0,4106837365,155,,4106837373,212,41.0,4106837517,1,,4106837367,56,Center,4106837393,4,,4106837369,140,93.7,4106837371,141,44.8,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835761,59,52,1,5,4,dich5v7sw466smbqap0d9rbyj,1,6.5,58.2,2023-03-18T18:06:32.712Z,2023-03-20T14:38:42Z,4113015357,377,,,,,,,,,,,,,,,,,,,,,,,12uvfzb3xe7bk4h6xl6c8cet,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835949,60,1,1,5,5,dich5v7sw466smbqap0d9rbyj,1,6.5,58.2,2023-03-18T18:06:33.521Z,2023-03-18T18:06:41Z,4106838433,56,Back,4106838441,213,5.2,4106838435,140,15.9,4106838439,212,22.6,4106838431,123,,4106838437,141,28.3,,,,,,,12uvfzb3xe7bk4h6xl6c8cet,Thiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835957,61,1,1,5,13,dich5v7sw466smbqap0d9rbyj,1,17.8,38.3,2023-03-18T18:06:41.472Z,2023-03-18T18:06:42Z,4106838481,56,Back,4106838483,140,20.4,4106838489,213,1.4,4106838485,141,68.3,4106838487,212,20.6,,,,,,,,,,8zt0zlypar7m1eqj4zu8ul695,João Basso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521835997,62,1,1,5,14,dich5v7sw466smbqap0d9rbyj,1,20.4,68.3,2023-03-18T18:06:42.464Z,2023-03-18T18:06:45Z,4106838735,213,1.3,4106838727,56,Back,4106838731,141,95.7,4106838729,140,25.8,4106838733,212,19.5,,,,,,,,,,43mnaysq76cz587wxk8w3job9,N. Galović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
