id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,assist,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/14/value,qualifier/17/value
2482064685,866,10,2,79,31,66bsnl0zjb7l5akwo00h0y5me,1,1.9,50,2022-11-05T19:44:06.700Z,2022-11-07T22:40:25Z,3897245097,56,Back,3897245095,182,,3902706389,377,,3897245093,178,,3897245799,233,601,3897245091,177,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482064675,865,52,2,79,32,66bsnl0zjb7l5akwo00h0y5me,1,1.9,50,2022-11-05T19:44:06.872Z,2022-11-07T22:40:27Z,3902943355,178,,3902706455,377,,,,,,,,,,,,,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482064837,867,1,2,79,40,66bsnl0zjb7l5akwo00h0y5me,1,4.3,48.7,2022-11-05T19:44:15.311Z,2022-11-07T22:40:29Z,3897245895,212,23.8,3897245897,213,0.1,3897245887,123,,3897245889,56,Back,3897245905,189,,3897245891,140,26.9,3902943385,178,,3897245893,141,51.1,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482064883,868,1,2,79,42,66bsnl0zjb7l5akwo00h0y5me,1,40,65.5,2022-11-05T19:44:16.975Z,2022-11-07T22:40:38Z,3902943479,178,,3897246105,213,1.5,3897246101,141,87.1,3897246097,56,Back,3897246103,212,14.7,3897246099,140,41.1,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482064899,869,1,2,79,46,66bsnl0zjb7l5akwo00h0y5me,1,57.1,92,2022-11-05T19:44:21.402Z,2022-11-07T22:40:46Z,3902943529,178,,3897246163,213,0.3,3897246157,140,64.7,3897246159,141,95.5,3897246155,56,Left,3897246161,212,8.3,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482064993,870,1,2,79,48,66bsnl0zjb7l5akwo00h0y5me,1,64.7,95.5,2022-11-05T19:44:22.974Z,2022-11-07T22:40:50Z,3897246591,212,16.6,3897246587,140,56.1,3897246585,56,Center,3897246593,213,4.1,3897246589,141,75.1,3902943553,178,,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065029,871,1,2,79,53,66bsnl0zjb7l5akwo00h0y5me,0,64.5,62.2,2022-11-05T19:44:28.699Z,2022-11-07T22:41:04Z,3897246783,140,84.9,3902943629,178,,3897246781,56,Center,3897246789,213,5.6,3897246785,141,36.9,3897246787,212,27.5,3897246779,155,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483142063,1076,67,2,79,55,491xixnlsp75o7cr3w2gc1o0z,1,15.2,66.1,2022-11-05T19:44:30.731Z,2022-11-08T01:47:05Z,3902965635,233,1678,,,,,,,,,,,,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483142061,1678,67,2,79,55,66bsnl0zjb7l5akwo00h0y5me,0,84.8,33.9,2022-11-05T19:44:30.732Z,2022-11-07T23:27:19Z,3902965643,233,1076,,,,,,,,,,,,,,,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065041,602,8,2,79,56,491xixnlsp75o7cr3w2gc1o0z,1,15.2,68.2,2022-11-05T19:44:30.755Z,2022-11-08T01:47:05Z,3897246825,56,Back,3902943865,389,,3902706763,385,,,,,,,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483142033,1075,43,2,79,56,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-11-05T19:44:30.772Z,2022-11-07T23:27:07Z,3902965521,233,1672,3902965529,144,67,,,,,,,,,,,,,,,,,,,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483142027,1672,43,2,79,56,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-11-05T19:44:30.773Z,2022-11-07T23:27:07Z,3902965527,144,67,3902965525,233,1075,,,,,,,,,,,,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065059,603,49,2,79,57,491xixnlsp75o7cr3w2gc1o0z,1,16,53.9,2022-11-05T19:44:32.399Z,2022-11-07T22:41:47Z,,,,,,,,,,,,,,,,,,,,,,,,,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065091,604,1,2,79,58,491xixnlsp75o7cr3w2gc1o0z,1,19,54.2,2022-11-05T19:44:33.051Z,2022-11-07T22:41:52Z,3897247039,157,,3897247043,140,43.9,3902943949,178,,3897247041,56,Back,3897247049,213,6.1,3897247045,141,45.5,3897247047,212,26.8,3897247051,1,,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065237,605,1,2,80,0,491xixnlsp75o7cr3w2gc1o0z,1,43.9,45.5,2022-11-05T19:44:35.298Z,2022-11-07T22:41:57Z,3897247799,140,48.6,3897247795,3,,3897247801,141,73.6,3897247797,56,Back,3897247803,212,19.7,3902943977,388,,3897247809,213,1.3,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065325,606,1,2,80,11,491xixnlsp75o7cr3w2gc1o0z,1,76,75,2022-11-05T19:44:45.816Z,2022-11-07T22:42:06Z,3897248149,56,Left,3897248151,140,85.2,3902944013,178,,3897248153,141,85.9,3897248157,213,0.7,3897248155,212,12.2,,,,,,,bid3fvgjmfnik2pegy9av3tux,B. Toma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483093727,699,3,2,80,15,491xixnlsp75o7cr3w2gc1o0z,0,88.5,84.1,2022-11-05T19:44:50.055Z,2022-11-07T22:42:18Z,3902707303,467,3enoici51osego5k1w41fuaqd,3902944083,178,,3902707301,465,,3902707299,286,,3902707297,56,Left,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065337,607,1,2,80,16,491xixnlsp75o7cr3w2gc1o0z,0,92.6,82,2022-11-05T19:44:51.261Z,2022-11-07T22:42:24Z,3902707635,72,,3902707633,386,,3902707631,225,,3897248205,56,Center,3897248209,141,53.6,3897248207,140,90.7,3897248213,213,4.6,3897248211,212,19.4,8kns1kywrlakjwll1cxs19r3e,N. Thomas,3897248197,2,,3902944097,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065355,872,49,2,80,17,66bsnl0zjb7l5akwo00h0y5me,1,11.7,40.7,2022-11-05T19:44:52.268Z,2022-11-07T22:42:31Z,,,,,,,,,,,,,,,,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065381,873,1,2,80,19,66bsnl0zjb7l5akwo00h0y5me,1,11.6,37.5,2022-11-05T19:44:54.007Z,2022-11-07T22:42:37Z,3897248387,212,7.5,3897248389,213,5.0,3897248385,141,27.1,3897248381,56,Back,3897248383,140,13.9,3902944143,178,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065431,874,1,2,80,20,66bsnl0zjb7l5akwo00h0y5me,1,13.9,27.1,2022-11-05T19:44:55.214Z,2022-11-07T22:42:43Z,3897248629,213,0.8,3897248625,141,37.5,3897248627,212,10.0,3902944163,178,,3897248623,140,20.7,3897248621,56,Back,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065445,875,1,2,80,23,66bsnl0zjb7l5akwo00h0y5me,0,31,42.2,2022-11-05T19:44:58.350Z,2022-11-07T22:42:51Z,3897248695,213,0.5,3902944195,178,,3897248691,141,51.6,3897248693,212,12.7,3897248689,140,41.5,3897248687,56,Back,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483142399,1095,67,2,80,24,491xixnlsp75o7cr3w2gc1o0z,1,56.1,49.7,2022-11-05T19:44:59.611Z,2022-11-08T01:47:05Z,3902967021,233,1707,,,,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483142397,1707,67,2,80,24,66bsnl0zjb7l5akwo00h0y5me,0,43.9,50.3,2022-11-05T19:44:59.612Z,2022-11-07T23:29:30Z,3902967025,233,1095,,,,,,,,,,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065481,608,8,2,80,24,491xixnlsp75o7cr3w2gc1o0z,1,56.9,47.9,2022-11-05T19:44:59.650Z,2022-11-08T01:47:06Z,3897248885,56,Center,3902707845,384,,3902944213,178,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065493,609,49,2,80,25,491xixnlsp75o7cr3w2gc1o0z,1,67,42.2,2022-11-05T19:45:00.095Z,2022-11-07T22:43:06Z,,,,,,,,,,,,,,,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065557,610,1,2,80,27,491xixnlsp75o7cr3w2gc1o0z,1,67.7,41.3,2022-11-05T19:45:01.860Z,2022-11-07T22:43:12Z,3897249253,56,Center,3902944297,178,,3897249261,213,5.6,3897249257,141,28.5,3897249255,140,78.1,3897249259,212,14.0,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065559,611,1,2,80,34,491xixnlsp75o7cr3w2gc1o0z,1,90.4,16.8,2022-11-05T19:45:09.124Z,2022-11-07T22:43:19Z,3897249273,140,80.7,3902944341,178,,3897249271,56,Right,3897249277,212,10.2,3897249279,213,3.2,3897249275,141,15.6,,,,,,,3yenbonc310rzql4ey73v7bsa,N. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065569,612,1,2,80,35,491xixnlsp75o7cr3w2gc1o0z,0,80.7,15.6,2022-11-05T19:45:10.053Z,2022-11-07T22:43:25Z,3897249339,213,1.3,3897249337,212,21.1,3897249331,140,86.2,3897249325,2,,3902944373,178,,3897249329,56,Center,3897249333,141,45.5,3902708111,224,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,3902708113,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065591,876,49,2,80,36,66bsnl0zjb7l5akwo00h0y5me,1,12.3,56.9,2022-11-05T19:45:11.126Z,2022-11-07T22:43:29Z,,,,,,,,,,,,,,,,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065661,877,1,2,80,36,66bsnl0zjb7l5akwo00h0y5me,1,12.3,56.9,2022-11-05T19:45:11.160Z,2022-11-07T22:43:34Z,3897249741,56,Back,3897249761,213,0.6,3897249757,212,17.0,3902944455,178,,3897249753,141,71.5,3897249749,140,25.4,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065689,878,1,2,80,40,66bsnl0zjb7l5akwo00h0y5me,1,32.8,65.3,2022-11-05T19:45:15.221Z,2022-11-07T22:43:47Z,3897249903,56,Back,3902944547,178,,3897249907,141,53.1,3897249905,140,33.6,3897249909,212,8.3,3897249911,213,4.8,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065727,879,1,2,80,42,66bsnl0zjb7l5akwo00h0y5me,0,35.7,53.5,2022-11-05T19:45:16.971Z,2022-11-07T22:43:53Z,3897250093,56,Center,3897250103,212,18.2,3902944605,178,,3897250109,213,0.2,3897250095,140,52.7,3897250099,141,58.5,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065735,613,49,2,80,43,491xixnlsp75o7cr3w2gc1o0z,1,47.8,42.1,2022-11-05T19:45:18.438Z,2022-11-07T22:44:05Z,,,,,,,,,,,,,,,,,,,,,,,,,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065771,614,1,2,80,44,491xixnlsp75o7cr3w2gc1o0z,1,47.8,42.1,2022-11-05T19:45:19.458Z,2022-11-07T22:44:08Z,3902944809,178,,3897250311,212,16.2,3897250313,213,5.7,3897250307,140,60.8,3897250309,141,29.2,3897250305,56,Center,,,,,,,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065879,615,1,2,80,47,491xixnlsp75o7cr3w2gc1o0z,1,61.4,29.2,2022-11-05T19:45:22.528Z,2022-11-07T22:44:14Z,3897250755,213,1.1,3897250757,1,,3897250747,56,Left,3897250749,140,78.8,3897250745,155,,3897250751,141,83.9,3902944881,178,,3897250753,212,41.4,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065883,616,4,2,80,51,491xixnlsp75o7cr3w2gc1o0z,1,78.8,81.6,2022-11-05T19:45:26.097Z,2022-11-07T22:44:35Z,3897250905,233,880,3897250765,13,,3897250769,152,,3897250771,265,,3897250767,56,Left,3897250773,286,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482065907,880,4,2,80,51,66bsnl0zjb7l5akwo00h0y5me,0,21.2,18.4,2022-11-05T19:45:26.098Z,2022-11-07T22:44:34Z,3897250879,285,,3897250875,152,,3897250877,265,,3897250873,56,Back,3897250927,233,616,3897250871,13,,3902944999,389,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482066347,881,17,2,81,19,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-11-05T19:45:54.033Z,2022-11-07T22:44:43Z,3897253131,13,243,3897253129,392,,3897253127,31,,,,,,,,,,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482066965,619,13,2,82,14,491xixnlsp75o7cr3w2gc1o0z,1,78.1,83.2,2022-11-05T19:46:49.059Z,2022-11-07T22:44:50Z,3897256771,231,52.2,3897256769,230,98.5,3897256497,20,,3897256767,458,,3897256765,103,65.3,3897257465,120,,3897256393,26,,3897256397,56,Left,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,3897256395,68,,3897256763,102,3902945135,178,3897256761,74,,,,,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482066975,620,5,2,82,15,491xixnlsp75o7cr3w2gc1o0z,0,101.2,49.6,2022-11-05T19:46:50.439Z,2022-11-07T22:44:54Z,3897256517,233,882,3897256453,346,,3897256451,56,Center,,,,,,,,,,,,,,,,2grwfg8j3gpdthz5n5dn6wb56,Matchoi Djaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482066981,882,5,2,82,15,66bsnl0zjb7l5akwo00h0y5me,1,-1.2,50.4,2022-11-05T19:46:50.439Z,2022-11-07T22:44:54Z,3897256489,56,Back,3897256503,233,620,3897256491,346,,,,,,,,,,,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067449,883,18,2,82,46,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-11-05T19:47:21.637Z,2022-11-07T22:45:00Z,3897259011,55,884,3897258901,42,,3897258907,44,Forward,3897258911,59,9,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067455,884,19,2,82,46,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-11-05T19:47:21.638Z,2022-11-07T22:45:00Z,3897259161,292,8,3897258955,59,70,3897258959,55,883,3897258957,44,Forward,3897259163,293,2,3897258949,42,,3897258953,145,9,,,,cdir3jevzi4o8edgtfwu6jfca,Gonçalo Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067557,885,40,2,82,52,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2022-11-05T19:47:27.411Z,2022-11-08T01:47:47Z,3897259345,59,"99, 23, 22, 16, 2, 5, 11, 25, 29, 70, 13, 4, 14, 19, 28",3897259349,130,4,3897259355,194,37usxvspofewb3djlg67lp1hx,3897259343,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5",3897259351,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",3897259341,30,"d79vlrccz170hzdh35nhsf1ed, dowh6oc93ggduous7ligguqne, av5ng2yhu8q1lqacekmxci0ut, 5966ij9cde66bhi1g39kxia51, 3enoici51osego5k1w41fuaqd, 37usxvspofewb3djlg67lp1hx, a6r2hqalh9ydoy2a8uv9rztux, 8y0e1y90ih393h7zv7srfot79, 1nd8l0ofw9x779c0ufwbbo4ph, cdir3jevzi4o8edgtfwu6jfca, 2j8v4lkqeg1bcqp77ezseo8vd, 9iqmeo87l56hr3gymmxgkxysq, xbk4zraauvq1cj1w5yz08kb9, f3zl8ymo5ttze20sffzk044q1, 8ffuqi4wbdmvnxsy2nhi566s5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067647,886,1,2,82,55,66bsnl0zjb7l5akwo00h0y5me,1,4.1,53.8,2022-11-05T19:47:30.280Z,2022-11-07T22:45:04Z,3897259827,213,0.7,3897259867,189,,3897259825,212,15.3,3897259821,140,15.6,3897259823,141,67.6,3897259817,124,,3897259819,56,Back,3897259841,237,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067677,887,1,2,82,56,66bsnl0zjb7l5akwo00h0y5me,1,17.3,68.4,2022-11-05T19:47:31.345Z,2022-11-07T22:45:07Z,3897260009,212,20.2,3897260013,213,5.5,3897260007,141,47.6,3902709451,189,,3902945295,178,,3897259999,56,Back,3897260003,140,31.1,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067717,888,1,2,82,58,66bsnl0zjb7l5akwo00h0y5me,1,31.5,46.7,2022-11-05T19:47:33.575Z,2022-11-07T22:45:23Z,3897260207,56,Back,3897260213,212,12.7,3897260209,140,29.7,3902945475,178,,3897260211,141,28.2,3897260215,213,4.6,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067745,889,1,2,83,5,66bsnl0zjb7l5akwo00h0y5me,1,31.9,34,2022-11-05T19:47:40.600Z,2022-11-07T22:45:27Z,3897260353,56,Back,3902945531,178,,3897260359,212,16.2,3897260355,140,29.1,3897260357,141,57.5,3897260361,213,1.8,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067757,890,1,2,83,7,66bsnl0zjb7l5akwo00h0y5me,1,28.2,57.6,2022-11-05T19:47:42.193Z,2022-11-07T22:45:31Z,3897260445,213,3.7,3897260443,212,18.4,3902945569,178,,3897260441,141,42.7,3897260439,140,13.6,3897260437,56,Back,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067805,891,1,2,83,10,66bsnl0zjb7l5akwo00h0y5me,0,14.6,38.4,2022-11-05T19:47:45.603Z,2022-11-07T22:45:35Z,3897260681,140,65.2,3897260683,141,28.0,3897260677,155,,3902945617,178,,3897260679,56,Center,3897260687,213,6.2,3897260685,212,53.6,3897260689,1,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067807,621,44,2,83,14,491xixnlsp75o7cr3w2gc1o0z,1,34.6,72.2,2022-11-05T19:47:48.790Z,2022-11-08T01:47:06Z,3897260743,233,892,3897260695,285,,3897260693,56,Back,,,,,,,,,,,,,,,,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067811,892,44,2,83,14,66bsnl0zjb7l5akwo00h0y5me,0,65.4,27.8,2022-11-05T19:47:48.791Z,2022-11-07T22:45:41Z,3897260879,233,621,3897260701,56,Center,3897260703,286,,,,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067833,622,1,2,83,14,491xixnlsp75o7cr3w2gc1o0z,0,34.2,72.7,2022-11-05T19:47:48.835Z,2022-11-08T01:47:06Z,3902945705,388,,3897260781,140,46.0,3897260783,141,70.3,3897260777,3,,3897260779,56,Back,3897260787,213,6.2,3897260785,212,12.5,,,,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067927,893,1,2,83,16,66bsnl0zjb7l5akwo00h0y5me,0,52.6,27.9,2022-11-05T19:47:50.948Z,2022-11-07T22:45:51Z,3897261287,212,14.6,3897261285,141,45.8,3897261289,213,1.0,3897261283,140,60.3,3902945741,178,,3897261281,56,Center,,,,,,,5966ij9cde66bhi1g39kxia51,M. Grujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482071219,657,61,2,83,16,491xixnlsp75o7cr3w2gc1o0z,1,39.8,57.9,2022-11-05T19:47:51.723Z,2022-11-07T22:45:59Z,3897278663,56,Back,3902945771,178,,,,,,,,,,,,,,,,,,,,bid3fvgjmfnik2pegy9av3tux,B. Toma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067931,894,13,2,83,21,66bsnl0zjb7l5akwo00h0y5me,1,73.5,55,2022-11-05T19:47:55.913Z,2022-11-07T22:46:08Z,3897261919,74,,3897261939,102,53.1,3902945813,178,,3897261949,231,49.3,3897261571,20,,3897261943,103,69.4,3897267171,215,,3897261299,22,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,3897261303,56,Center,3897261301,18,3897278829,458,3897261947,230,99.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067925,623,5,2,83,22,491xixnlsp75o7cr3w2gc1o0z,1,-0.8,48.9,2022-11-05T19:47:57.008Z,2022-11-07T22:46:13Z,3897261425,233,895,3897261275,346,,3897261273,56,Back,,,,,,,,,,,,,,,,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482067941,895,5,2,83,22,66bsnl0zjb7l5akwo00h0y5me,0,100.8,51.1,2022-11-05T19:47:57.008Z,2022-11-07T22:46:13Z,3897261433,233,623,3897261347,346,,3897261345,56,Center,,,,,,,,,,,,,,,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482068329,624,1,2,83,51,491xixnlsp75o7cr3w2gc1o0z,1,4.3,57,2022-11-05T19:48:25.875Z,2022-11-07T22:46:17Z,3897263427,140,58.0,3897263433,213,0.4,3897263429,141,95.3,3897263425,56,Left,3897263431,212,62.1,3897263423,124,,3897263439,74,,3897263435,1,,921pmr49x4ijt9tnww0d2sixh,Jordi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482068331,625,44,2,83,54,491xixnlsp75o7cr3w2gc1o0z,1,59.7,95.2,2022-11-05T19:48:29.188Z,2022-11-08T01:47:07Z,3897263445,286,,3897263521,233,896,3897263443,56,Left,,,,,,,,,,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482068337,896,44,2,83,54,66bsnl0zjb7l5akwo00h0y5me,0,40.3,4.8,2022-11-05T19:48:29.189Z,2022-11-07T22:46:36Z,3897263539,233,625,3897263471,285,,3897263469,56,Back,,,,,,,,,,,,,,,,5966ij9cde66bhi1g39kxia51,M. Grujić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
