id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist
2469046883,525,1,2,77,51,cmbqc74mshg77ra7mywec2a6b,1,25.8,49.4,2022-10-08T16:06:13.578Z,2022-10-10T20:26:15Z,3828332907,213,1.1,3835661331,178,,3828332897,3,,3828332903,141,63.5,3828332905,212,10.9,3828332899,56,Back,3828332901,140,30.7,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470450783,958,43,2,77,52,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-10-08T16:06:14.960Z,2022-10-11T00:16:38Z,3835906739,178,0,3835907601,144,82,,,,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470450957,959,43,2,77,52,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-10-08T16:06:15Z,2022-10-11T06:31:23Z,3835907637,178,0,3836104137,144,82,,,,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469046891,526,49,2,77,53,cmbqc74mshg77ra7mywec2a6b,1,30.6,62.7,2022-10-08T16:06:16.002Z,2022-10-10T20:26:23Z,,,,,,,,,,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469046913,527,1,2,77,53,cmbqc74mshg77ra7mywec2a6b,1,30.6,62.7,2022-10-08T16:06:16.085Z,2022-10-10T20:26:31Z,3828333055,56,Back,3828333057,140,32.5,3828333063,213,5.0,3828333059,141,50.9,3828333061,212,8.3,3835661689,178,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469046957,528,1,2,77,55,cmbqc74mshg77ra7mywec2a6b,1,32.5,50.9,2022-10-08T16:06:17.565Z,2022-10-10T20:26:36Z,3828333267,56,Back,3828333269,140,48.7,3828333275,213,0.2,3828333273,212,17.4,3828333265,155,,3828333271,141,56.3,3835661767,178,,,,,61g2iu3hmixel62zp2yp29tqt,Anderson Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469047051,529,1,2,77,57,cmbqc74mshg77ra7mywec2a6b,1,48.7,56.3,2022-10-08T16:06:20.164Z,2022-10-10T20:26:52Z,3828333769,140,88.8,3828333777,1,,3828335211,210,13,3828335213,154,,3828333771,141,77.3,3828333765,56,Center,3828333775,213,0.3,3835662001,178,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,3828333773,212,,,,,,44.5,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2469047059,530,13,2,78,2,cmbqc74mshg77ra7mywec2a6b,1,90.1,76.1,2022-10-08T16:06:24.680Z,2022-10-10T20:26:53Z,3828335239,55,529,3828335249,230,99.3,3828335245,103,9.7,3828335251,231,54.0,3828335235,29,,3828333829,64,,3835662243,178,,3828333831,56,Center,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,3828335247,328,3828335237,154,3828335243,102,37.6,,3828333827,22,3828335233,75,,,,3828334169,72,,,,,,,,,,,,,,,,,,,,,,,
2469047071,531,5,2,78,4,cmbqc74mshg77ra7mywec2a6b,0,100.9,33.2,2022-10-08T16:06:26.735Z,2022-10-10T20:27:00Z,3828333909,346,,3828333907,56,Center,3828333963,233,862,,,,,,,,,,,,,,,,2r6ma23qtyq2l18m21eksjp7u,Gabriel Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469047039,862,5,2,78,4,7catg5lpivcmpf4xhggh6d8rk,1,-0.9,66.8,2022-10-08T16:06:26.735Z,2022-10-10T20:27:01Z,3828333689,346,,3828333931,233,531,3828333687,56,Back,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469047699,863,17,2,78,45,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-10-08T16:07:07.897Z,2022-10-10T20:27:49Z,3828337227,31,,3828337243,37,243,,,,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469047891,864,1,2,79,4,7catg5lpivcmpf4xhggh6d8rk,0,4.9,55.7,2022-10-08T16:07:27.243Z,2022-10-10T20:28:10Z,3828338387,124,,3828338401,213,5.7,3828338389,56,Back,3828338397,212,48.3,3828338405,1,,3828338393,141,18.1,3828338409,74,,3828338391,140,43.9,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469047969,533,1,2,79,7,cmbqc74mshg77ra7mywec2a6b,0,58.9,81.8,2022-10-08T16:07:29.634Z,2022-10-10T20:28:28Z,3828348035,157,,3828338819,213,6.1,3828338817,212,41.8,3828338815,141,71.0,3835664165,388,,3828338813,140,98.1,3828338821,1,,3828338811,56,Center,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469047931,532,43,2,79,8,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-10-08T16:07:30.837Z,2022-10-08T16:09:34Z,3828338605,286,0,3828347891,144,44,3828338603,56,Left,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469047961,865,52,2,79,13,7catg5lpivcmpf4xhggh6d8rk,1,4.6,28.5,2022-10-08T16:07:36.152Z,2022-10-10T20:28:39Z,3835664465,178,,3835291349,376,,,,,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048265,866,1,2,79,26,7catg5lpivcmpf4xhggh6d8rk,1,14.5,48.3,2022-10-08T16:07:48.392Z,2022-10-10T20:28:43Z,3828340373,199,,3828340375,56,Center,3828340377,140,67.7,3828340381,212,56.6,3828340385,1,,3828340379,141,35.3,3828340383,213,6.1,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048241,534,4,2,79,29,cmbqc74mshg77ra7mywec2a6b,1,34.3,64.6,2022-10-08T16:07:51.887Z,2022-10-10T20:28:49Z,3828340221,56,Back,3828340223,152,,3828347179,294,,3828340227,286,,3828340219,13,,3828340583,233,867,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048269,867,4,2,79,29,7catg5lpivcmpf4xhggh6d8rk,0,65.7,35.4,2022-10-08T16:07:51.888Z,2022-10-10T20:28:48Z,3828340411,56,Center,3828340595,285,,3828340591,233,534,3828340413,152,,3828340407,13,,3835664605,178,,3828340409,294,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048355,535,1,2,79,36,cmbqc74mshg77ra7mywec2a6b,1,32.3,64.1,2022-10-08T16:07:59.163Z,2022-10-10T20:28:51Z,3828340907,141,12.7,3828340909,212,35.0,3835664671,178,,3828340901,152,,3828340911,213,4.8,3828340899,5,,3828340905,140,34.5,3828340903,56,Back,7tih9jkxsbmeycu610gshs0h6,Paulo,3828340913,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048385,536,1,2,79,39,cmbqc74mshg77ra7mywec2a6b,1,34.5,12.7,2022-10-08T16:08:01.402Z,2022-10-10T20:28:55Z,3828341051,212,12.6,3828341045,56,Back,3828341053,213,2.1,3828341049,141,28.3,3828341047,140,28.1,3835664781,178,,,,,,,,caczqvr2l880frsd32nbjorxm,Andrézinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048415,537,1,2,79,41,cmbqc74mshg77ra7mywec2a6b,1,28.1,28.3,2022-10-08T16:08:03.914Z,2022-10-10T20:28:58Z,3828341205,56,Back,3828341213,212,13.5,3835664857,178,,3828341207,140,40.2,3828341217,213,0.3,3828341209,141,34.9,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048423,538,1,2,79,44,cmbqc74mshg77ra7mywec2a6b,0,39,30.1,2022-10-08T16:08:06.458Z,2022-10-10T20:29:04Z,3828341287,213,5.8,3828341281,140,41.5,3828341285,212,3.0,3828341279,56,Back,3835664947,178,,3828341283,141,28.0,,,,,,,61g2iu3hmixel62zp2yp29tqt,Anderson Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048439,868,61,2,79,44,7catg5lpivcmpf4xhggh6d8rk,1,57.3,71.2,2022-10-08T16:08:06.559Z,2022-10-10T20:29:11Z,3835665137,178,,3828341359,56,Center,,,,,,,,,,,,,,,,,,,1ovfx9uqyflqar5cu0uishsyx,S. Alexandropoulos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048459,869,49,2,79,46,7catg5lpivcmpf4xhggh6d8rk,1,52.4,65,2022-10-08T16:08:08.535Z,2022-10-10T20:29:15Z,,,,,,,,,,,,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048619,870,1,2,79,48,7catg5lpivcmpf4xhggh6d8rk,1,52.7,57.5,2022-10-08T16:08:11.124Z,2022-10-10T20:29:21Z,3828342321,141,33.3,3828342323,212,18.6,3828342325,213,5.2,3835665389,178,,3828342317,56,Center,3828342319,140,61.0,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470339519,1024,3,2,79,54,7catg5lpivcmpf4xhggh6d8rk,0,72.1,24.8,2022-10-08T16:08:16.274Z,2022-10-10T20:29:30Z,3835292591,56,Center,3835292597,467,c7vhfnn9bft0xk3lcx7komfze,3835665623,178,,3835292595,465,,3835292593,286,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470451571,1837,43,2,79,55,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-10-08T16:08:17.694Z,2022-10-11T00:20:10Z,3835910241,178,0,3835910273,144,82,,,,,,,,,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048685,871,1,2,79,56,7catg5lpivcmpf4xhggh6d8rk,1,69.7,22.4,2022-10-08T16:08:19.246Z,2022-10-10T20:29:38Z,3828342699,140,65.2,3835665785,178,,3828342701,141,33.9,3828342703,212,9.1,3828342697,56,Center,3828342705,213,2.1,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470451621,1839,43,2,79,58,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2022-10-08T16:08:20.701Z,2022-10-11T00:20:34Z,3835910411,178,0,3835910561,144,82,,,,,,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470451719,964,83,2,79,59,cmbqc74mshg77ra7mywec2a6b,1,39.7,70.3,2022-10-08T16:08:21.723Z,2022-10-11T00:20:53Z,3835910825,399,232112,,,,,,,,,,,,,,,,,,,,,,61g2iu3hmixel62zp2yp29tqt,Anderson Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048729,872,1,2,80,1,7catg5lpivcmpf4xhggh6d8rk,1,56.9,31.9,2022-10-08T16:08:23.269Z,2022-10-10T20:29:42Z,3828342941,213,3.7,3828342933,56,Center,3828342935,140,52.1,3835665987,178,,3828342937,141,27.1,3828342939,212,6.0,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048747,873,1,2,80,2,7catg5lpivcmpf4xhggh6d8rk,1,52.1,27.1,2022-10-08T16:08:24.329Z,2022-10-10T20:29:49Z,3828343045,141,47.4,3828343043,140,47.2,3835666121,178,,3828343041,56,Back,3828343049,213,1.9,3828343047,212,14.7,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048795,874,1,2,80,4,7catg5lpivcmpf4xhggh6d8rk,1,51.8,53.4,2022-10-08T16:08:26.903Z,2022-10-10T20:29:52Z,3828343305,213,1.5,3828343303,212,16.0,3828343293,56,Center,3828343295,140,53.2,3828343297,141,76.8,3835666189,178,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048881,875,1,2,80,7,7catg5lpivcmpf4xhggh6d8rk,1,60.8,85,2022-10-08T16:08:29.863Z,2022-10-10T20:30:00Z,3828343743,213,0.8,3828343739,141,98.8,3835666425,178,,3828343735,56,Left,3828343737,140,69.8,3828343741,212,13.3,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048919,876,1,2,80,11,7catg5lpivcmpf4xhggh6d8rk,1,67.7,96.2,2022-10-08T16:08:33.326Z,2022-10-10T20:30:05Z,3828343919,140,56.5,3835666539,178,,3828343927,213,3.3,3828343923,141,94.0,3828343915,56,Left,3828343925,212,11.9,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469048971,877,1,2,80,13,7catg5lpivcmpf4xhggh6d8rk,1,57.7,93.6,2022-10-08T16:08:35.262Z,2022-10-10T20:30:09Z,3828344167,212,24.1,3828344169,213,4.0,3828344161,56,Back,3828344163,140,42.6,3835666641,178,,3828344165,141,66.9,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049003,878,1,2,80,15,7catg5lpivcmpf4xhggh6d8rk,1,41.9,66.3,2022-10-08T16:08:38.175Z,2022-10-10T20:30:13Z,3828344413,140,85.4,3828344415,141,91.1,3835666693,178,,3828344411,56,Left,3828344421,1,,3828344409,155,,3828344419,213,0.4,3828344417,212,48.7,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049051,879,1,2,80,18,7catg5lpivcmpf4xhggh6d8rk,1,85.5,91.3,2022-10-08T16:08:41.044Z,2022-10-10T20:30:21Z,3828344653,140,73.0,3828344657,141,82.7,3828344649,56,Left,3828344663,213,3.6,3835666867,388,,3828344661,212,14.4,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470451943,965,83,2,80,21,cmbqc74mshg77ra7mywec2a6b,1,31,11.2,2022-10-08T16:08:43.647Z,2022-10-11T00:23:11Z,3835911797,399,181185,,,,,,,,,,,,,,,,,,,,,,es75u7djersp0p9nefh0wx756,F. Stevanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049071,880,1,2,80,25,7catg5lpivcmpf4xhggh6d8rk,1,87.5,87.3,2022-10-08T16:08:47.719Z,2022-10-10T20:30:33Z,3828344759,56,Center,3828344773,213,4.9,3835667223,178,,3828344771,212,17.2,3828344763,140,89.8,3828344769,141,62.3,,,,,,,a7twqgp3fp43y1aoybfe2i8d1,Rochinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049091,881,1,2,80,26,7catg5lpivcmpf4xhggh6d8rk,1,87.8,57.3,2022-10-08T16:08:48.322Z,2022-10-10T20:30:56Z,3828344909,212,8.3,3835667407,178,,3828344907,141,53.6,3828346317,154,,3828344903,56,Center,3828346315,210,13,3828344905,140,80.3,3828344911,213,3.5,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2469049101,882,13,2,80,27,7catg5lpivcmpf4xhggh6d8rk,1,80.6,59.1,2022-10-08T16:08:49.513Z,2022-10-10T20:30:57Z,3828344933,18,,3828346345,154,,3828346351,55,881,3828346341,29,,3828346365,230,98.2,3828346359,103,88.9,3828346361,215,,3835667795,178,,83ekq1r2omnsazmp41pio8s89,Trincão,3828344935,56,3828346367,231,3828344931,22,,Center,3828346363,328,3828345211,72,,51.4,,3828346357,102,46.6,3828346337,74,,,,,,,,,,,,,,,,,,,,
2469049183,539,5,2,80,28,cmbqc74mshg77ra7mywec2a6b,1,-0.9,47,2022-10-08T16:08:50.638Z,2022-10-10T20:30:59Z,3828345235,56,Back,3828345245,233,883,3828345237,346,,,,,,,,,,,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049113,883,5,2,80,28,7catg5lpivcmpf4xhggh6d8rk,0,100.9,53,2022-10-08T16:08:50.638Z,2022-10-10T20:31:00Z,3828345267,233,539,3828344973,346,,3828344971,56,Center,,,,,,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049541,540,18,2,80,56,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-10-08T16:09:18.538Z,2022-10-10T20:31:07Z,3828347255,44,Midfielder,3828347291,55,541,3828347253,42,,3828347257,59,35,,,,,,,,,,,,,649anpduq5pwrqbek73wr8n6y,Pedro Bicalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049545,541,19,2,80,56,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-10-08T16:09:18.539Z,2022-10-10T20:31:08Z,3828347263,42,,3828347287,55,540,3828347271,145,7,3828347273,59,19,3828347277,292,7,3828347281,293,5,3828347285,44,Midfielder,,,,28029kae9ievarvyirn1cboix,Bruno Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049751,542,1,2,81,15,cmbqc74mshg77ra7mywec2a6b,0,5,53.1,2022-10-08T16:09:38.006Z,2022-10-10T20:31:20Z,3828348449,1,,3828348439,56,Center,3828348437,155,,3828348447,213,0.2,3828348443,141,66.5,3828348451,74,,3828348435,124,,3828348445,212,56.5,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,3828348441,140,,,,,,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049759,884,1,2,81,19,7catg5lpivcmpf4xhggh6d8rk,0,43.7,37.6,2022-10-08T16:09:41.917Z,2022-10-10T20:31:26Z,3828348505,213,6.2,3828348503,212,17.5,3828348501,141,35.6,3828348495,3,,3835668617,388,,3828348497,56,Center,3828348499,140,60.3,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049779,543,43,2,81,20,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-10-08T16:09:42.900Z,2022-10-08T16:09:52Z,3828348599,56,Back,3828348601,285,0,3828349503,144,44,,,,,,,,,,,,,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049815,544,1,2,81,21,cmbqc74mshg77ra7mywec2a6b,1,38.1,70.2,2022-10-08T16:09:43.761Z,2022-10-10T20:31:31Z,3828348775,3,,3835668757,388,,3828348781,141,75.0,3828348777,56,Back,3828348783,212,10.4,3828348779,140,47.5,3828348785,213,0.3,,,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049871,545,1,2,81,22,cmbqc74mshg77ra7mywec2a6b,1,46.9,74.4,2022-10-08T16:09:45.200Z,2022-10-10T20:31:36Z,3828349113,56,Back,3835668825,178,,3828349115,140,45.3,3828349121,213,1.7,3828349119,212,9.9,3828349117,141,88.7,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049875,546,61,2,81,26,cmbqc74mshg77ra7mywec2a6b,0,57.6,95.9,2022-10-08T16:09:49.054Z,2022-10-10T20:31:45Z,3828349129,56,Left,3835669149,178,,,,,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049889,547,5,2,81,27,cmbqc74mshg77ra7mywec2a6b,0,56.5,101.5,2022-10-08T16:09:49.714Z,2022-10-10T20:31:47Z,3828349409,233,885,3828349191,347,,3828349189,56,Left,,,,,,,,,,,,,,,,36zf6j90b94qls6y50c1xgi51,Allano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469049917,885,5,2,81,27,7catg5lpivcmpf4xhggh6d8rk,1,43.5,-1.5,2022-10-08T16:09:49.714Z,2022-10-10T20:31:46Z,3828349323,347,,3828349321,56,Back,3828349369,233,547,,,,,,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050087,886,1,2,81,42,7catg5lpivcmpf4xhggh6d8rk,1,45,0,2022-10-08T16:10:04.663Z,2022-10-10T20:31:51Z,3828350257,212,12.4,3828350249,107,,3828350259,213,0.4,3828350251,56,Right,3828350253,140,55.8,3828350255,141,6.4,,,,,,,10k53pv13mw9hzllv70umgzbp,Ricardo Esgaio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050095,887,1,2,81,43,7catg5lpivcmpf4xhggh6d8rk,0,56.1,6.7,2022-10-08T16:10:05.873Z,2022-10-10T20:32:06Z,3828350305,212,10.3,3828350295,168,,3828350311,213,0.4,3828350301,141,12.4,3835669701,178,,3828350297,56,Right,3828350299,140,65.2,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050145,548,1,2,81,44,cmbqc74mshg77ra7mywec2a6b,0,38.8,84.8,2022-10-08T16:10:07.140Z,2022-10-10T20:32:28Z,3828350563,1,,3828350549,157,,3828350557,212,26.6,3828350559,213,6.2,3828350551,56,Left,3828350555,141,81.8,3835670187,178,,3828350553,140,64.1,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050171,888,1,2,81,47,7catg5lpivcmpf4xhggh6d8rk,1,35.7,26.4,2022-10-08T16:10:09.549Z,2022-10-10T20:32:42Z,3828350727,56,Center,3835670621,388,,3828350729,140,55.3,3828350735,213,0.3,3828350733,212,21.7,3828350725,3,,3828350731,141,36.5,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050175,889,61,2,81,48,7catg5lpivcmpf4xhggh6d8rk,1,55.7,36,2022-10-08T16:10:11.190Z,2022-10-10T20:32:53Z,3835670925,21,,3828350755,56,Center,3835670927,178,,,,,,,,,,,,,,,,,a7twqgp3fp43y1aoybfe2i8d1,Rochinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050205,549,1,2,81,50,cmbqc74mshg77ra7mywec2a6b,0,39.1,69.8,2022-10-08T16:10:12.626Z,2022-10-10T20:32:56Z,3835670995,178,,3828350967,140,65.9,3828350969,141,41.6,3828350975,1,,3828350973,213,5.7,3828350971,212,34.1,3828350965,56,Center,3828350963,157,,7tih9jkxsbmeycu610gshs0h6,Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050207,890,61,2,81,54,7catg5lpivcmpf4xhggh6d8rk,0,33.9,65.8,2022-10-08T16:10:16.470Z,2022-10-10T20:33:02Z,3835671219,178,,3828350977,56,Back,,,,,,,,,,,,,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470452987,968,43,2,81,54,cmbqc74mshg77ra7mywec2a6b,1,0,0,2022-10-08T16:10:16.537Z,2022-10-11T00:29:34Z,3835916519,178,0,3835916571,144,82,,,,,,,,,,,,,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050239,550,49,2,81,55,cmbqc74mshg77ra7mywec2a6b,1,65.9,50,2022-10-08T16:10:17.634Z,2022-10-10T20:33:05Z,,,,,,,,,,,,,,,,,,,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050277,551,1,2,81,55,cmbqc74mshg77ra7mywec2a6b,1,65.9,50,2022-10-08T16:10:18.243Z,2022-10-10T20:33:09Z,3828351371,56,Center,3828351373,140,71.0,3835671451,178,,3828351375,141,27.5,3828351369,155,,3828351377,212,16.2,3828351379,213,5.0,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469050283,552,50,2,82,0,cmbqc74mshg77ra7mywec2a6b,1,69,23.6,2022-10-08T16:10:22.595Z,2022-10-10T20:36:44Z,3828351397,56,Center,3835307643,233,891,3828351399,286,,,,,,,,,,,,,,,,,es75u7djersp0p9nefh0wx756,F. Stevanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
