id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2458822603,543,5,2,68,19,ewsf6evtguu9j7k6js4tlgl89,0,96.5,-1.4,2022-09-11T16:00:27.986Z,2022-09-13T11:53:39Z,3773943735,347,,3773943763,233,574,3773943733,56,Right,,,,,,,,,,,,,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822605,574,5,2,68,19,491xixnlsp75o7cr3w2gc1o0z,1,3.5,101.4,2022-09-11T16:00:27.986Z,2022-09-13T11:53:39Z,3773943751,233,543,3773943743,347,,3773943741,56,Back,,,,,,,,,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822689,575,1,2,68,29,491xixnlsp75o7cr3w2gc1o0z,1,5,100,2022-09-11T16:00:37.492Z,2022-09-13T11:53:48Z,3773944219,141,91.8,3773944223,213,5.4,3773944215,56,Back,3773944217,140,10.1,3773944221,212,8.7,3773944213,107,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822723,576,1,2,68,30,491xixnlsp75o7cr3w2gc1o0z,1,10.3,92.1,2022-09-11T16:00:38.487Z,2022-09-13T11:53:57Z,3773944385,140,4.7,3773944387,141,97.7,3777371135,178,,3773944383,56,Back,3773944451,156,,3773944391,213,2.6,3773944389,212,7.0,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459729797,1615,67,2,68,31,491xixnlsp75o7cr3w2gc1o0z,1,6.8,97.3,2022-09-11T16:00:39.743Z,2022-09-14T06:35:36Z,3778800365,233,1158,,,,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459729795,1158,67,2,68,31,ewsf6evtguu9j7k6js4tlgl89,0,93.2,2.7,2022-09-11T16:00:39.744Z,2022-09-14T06:29:47Z,3778800373,233,1615,,,,,,,,,,,,,,,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822747,577,1,2,68,31,491xixnlsp75o7cr3w2gc1o0z,0,4.7,98.1,2022-09-11T16:00:39.788Z,2022-09-14T06:35:36Z,3773944533,1,,3773944581,236,,3773944523,56,Back,3777371345,178,,3773944587,286,,3773944521,157,,3773944529,212,2.1,3773944527,141,97.7,3zkqv88qpc3tm22pex5qfillh,Antunes,3773944525,140,3773944583,233,544,3773944531,213,6.2,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822731,544,74,2,68,31,ewsf6evtguu9j7k6js4tlgl89,1,95.3,1.4,2022-09-11T16:00:39.819Z,2022-09-13T11:54:38Z,3777371451,178,,3773944445,285,,3773944593,233,577,3773944443,56,Right,,,,,,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822739,545,5,2,68,31,ewsf6evtguu9j7k6js4tlgl89,0,92.3,-1.5,2022-09-11T16:00:40.426Z,2022-09-13T11:54:51Z,3773944721,233,578,3773944487,347,,3773944485,56,Right,,,,,,,,,,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822771,578,5,2,68,31,491xixnlsp75o7cr3w2gc1o0z,1,7.7,101.5,2022-09-11T16:00:40.426Z,2022-09-13T11:54:50Z,3773944669,56,Back,3773944671,347,,3773944693,233,545,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822869,579,1,2,68,42,491xixnlsp75o7cr3w2gc1o0z,1,8.4,100,2022-09-11T16:00:50.446Z,2022-09-13T11:55:10Z,3773945243,56,Back,3773945247,141,97.7,3773945245,140,33.3,3773945253,1,,3773945251,213,6.2,3773945241,107,,3773945249,212,26.3,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822877,580,44,2,68,43,491xixnlsp75o7cr3w2gc1o0z,1,33.6,96.8,2022-09-11T16:00:52.158Z,2022-09-13T21:08:18Z,3773945301,285,,3773945315,233,546,3773945299,56,Back,,,,,,,,,,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822867,546,44,2,68,43,ewsf6evtguu9j7k6js4tlgl89,0,66.4,3.2,2022-09-11T16:00:52.159Z,2022-09-13T11:55:25Z,3773945339,233,580,3773945237,56,Right,3773945239,286,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822889,581,1,2,68,43,491xixnlsp75o7cr3w2gc1o0z,0,33.3,97.7,2022-09-11T16:00:52.244Z,2022-09-13T21:08:19Z,3773945383,212,14.6,3773945373,3,,3773945375,168,,3773945377,56,Back,3773945385,213,5.4,3777373141,388,,3773945381,141,80.8,3773945379,140,41.8,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822881,547,8,2,68,45,ewsf6evtguu9j7k6js4tlgl89,1,57.7,19.5,2022-09-11T16:00:53.536Z,2022-09-13T11:55:45Z,3776353407,384,,3773945321,56,Right,3777373371,178,,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822903,548,49,2,68,47,ewsf6evtguu9j7k6js4tlgl89,1,43.7,34.5,2022-09-11T16:00:56.319Z,2022-09-13T11:56:05Z,,,,,,,,,,,,,,,,,,,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822935,549,1,2,68,47,ewsf6evtguu9j7k6js4tlgl89,1,41.5,36.1,2022-09-11T16:00:56.356Z,2022-09-13T11:56:11Z,3773945637,141,47.3,3773945635,140,12.7,3773945633,56,Back,3777373991,178,,3773945639,212,31.2,3773945641,213,2.9,,,,,,,dqpkkgodtwn11fgpq2c3tlqz9,N. Zolotić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822969,550,1,2,68,52,ewsf6evtguu9j7k6js4tlgl89,0,13.3,54,2022-09-11T16:01:01.115Z,2022-09-13T11:56:19Z,3773945849,141,70.3,3773945851,212,56.8,3777374187,178,,3773945853,213,0.2,3773945855,1,,3773945843,155,,3773945845,56,Center,3773945847,140,66.4,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822975,582,49,2,68,55,491xixnlsp75o7cr3w2gc1o0z,1,38.7,33.4,2022-09-11T16:01:04.437Z,2022-09-13T11:56:29Z,,,,,,,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458822999,583,1,2,68,57,491xixnlsp75o7cr3w2gc1o0z,1,38.6,33.4,2022-09-11T16:01:05.624Z,2022-09-13T11:56:45Z,3773946029,141,49.9,3773946033,213,0.5,3773946031,212,24.3,3777374567,178,,3773946025,56,Center,3773946027,140,59.1,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458823031,584,1,2,68,59,491xixnlsp75o7cr3w2gc1o0z,1,56.2,43,2022-09-11T16:01:08.166Z,2022-09-13T11:56:54Z,3773946177,141,6.2,3773946175,140,58.4,3773946173,56,Right,3777374747,178,,3773946181,213,4.8,3773946179,212,25.1,,,,,,,1arszie3v8bks90bcetskhwfe,Adrián Butzke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458823097,585,1,2,69,3,491xixnlsp75o7cr3w2gc1o0z,1,60.4,6.4,2022-09-11T16:01:11.661Z,2022-09-13T11:57:03Z,3777374951,178,,3773946487,213,1.8,3773946485,212,16.6,3773946483,141,30.0,3773946481,140,56.4,3773946479,56,Center,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458823131,586,1,2,69,6,491xixnlsp75o7cr3w2gc1o0z,0,61.6,30.9,2022-09-11T16:01:15.207Z,2022-09-13T11:57:12Z,3773946671,140,76.4,3773946669,56,Center,3773946667,155,,3777375103,178,,3773946675,212,18.5,3773946677,213,0.6,3773946673,141,45.7,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458823127,552,8,2,69,8,ewsf6evtguu9j7k6js4tlgl89,1,22.7,58.4,2022-09-11T16:01:16.508Z,2022-09-13T11:57:26Z,3773946661,15,,3777375275,388,,3776353763,384,,3773946659,56,Back,,,,,,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458823137,553,49,2,69,13,ewsf6evtguu9j7k6js4tlgl89,1,7.1,28.6,2022-09-11T16:01:21.600Z,2022-09-13T11:57:41Z,,,,,,,,,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458823223,554,1,2,69,13,ewsf6evtguu9j7k6js4tlgl89,0,6.9,12.3,2022-09-11T16:01:21.619Z,2022-09-13T11:57:48Z,3773947115,155,,3773947117,56,Back,3773947121,141,0.0,3777375799,178,,3773947119,140,35.7,3773947125,213,6.0,3773947123,212,31.5,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458823227,555,5,2,69,15,ewsf6evtguu9j7k6js4tlgl89,0,35.8,-1.2,2022-09-11T16:01:24.039Z,2022-09-13T11:58:03Z,3773947385,233,587,3773947143,347,,3773947141,56,Back,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458823275,587,5,2,69,15,491xixnlsp75o7cr3w2gc1o0z,1,64.2,101.2,2022-09-11T16:01:24.039Z,2022-09-13T11:58:02Z,3773947325,347,,3773947323,56,Left,3773947357,233,555,,,,,,,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458823391,588,1,2,69,24,491xixnlsp75o7cr3w2gc1o0z,1,63.4,100,2022-09-11T16:01:33.021Z,2022-09-13T11:58:13Z,3773947949,107,,3773947951,56,Left,3773947959,213,3.7,3773947953,140,54.7,3773947957,212,10.7,3773947955,141,93.2,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458823439,589,1,2,69,27,491xixnlsp75o7cr3w2gc1o0z,1,44.5,83.5,2022-09-11T16:01:35.996Z,2022-09-13T11:58:21Z,3773948201,140,36.4,3773948199,56,Back,3777376521,178,,3773948203,141,72.9,3773948205,212,11.1,3773948207,213,3.8,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458823491,590,1,2,69,30,491xixnlsp75o7cr3w2gc1o0z,1,35.4,68.8,2022-09-11T16:01:38.805Z,2022-09-13T11:58:32Z,3777376703,178,,3773948471,141,35.7,3773948467,140,30.3,3773948463,56,Back,3773948475,212,23.1,3773948477,213,4.5,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458823563,591,1,2,69,33,491xixnlsp75o7cr3w2gc1o0z,1,30.6,31.6,2022-09-11T16:01:41.681Z,2022-09-13T11:58:43Z,3777376827,178,,3773948947,212,26.3,3773948945,141,4.0,3773948943,140,48.1,3773948949,213,5.5,3773948941,56,Back,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459729929,1159,83,2,69,35,ewsf6evtguu9j7k6js4tlgl89,1,42.3,83.8,2022-09-11T16:01:44.358Z,2022-09-14T06:30:41Z,3778800983,399,136754,,,,,,,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458823635,592,1,2,69,38,491xixnlsp75o7cr3w2gc1o0z,1,69,15.9,2022-09-11T16:01:47.402Z,2022-09-13T11:58:50Z,3773949241,140,89.2,3773949239,56,Right,3777376967,178,,3773949243,141,3.8,3773949247,213,5.9,3773949245,212,22.8,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458823699,593,1,2,69,42,491xixnlsp75o7cr3w2gc1o0z,0,89.6,11.1,2022-09-11T16:01:51.270Z,2022-09-13T11:59:07Z,3776354221,224,,3777377337,178,,3773949613,212,61.8,3773949603,2,,3773949609,140,89.4,3773949611,141,100.0,3773949617,1,,3773949615,213,1.6,8kns1kywrlakjwll1cxs19r3e,N. Thomas,3773949605,155,3773949607,56,Left,3776354223,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458824043,556,5,2,69,47,ewsf6evtguu9j7k6js4tlgl89,1,16,-2,2022-09-11T16:01:56.045Z,2022-09-13T11:59:18Z,3773951291,56,Back,3773951301,233,594,3773951293,347,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458823705,594,5,2,69,47,491xixnlsp75o7cr3w2gc1o0z,0,84,102,2022-09-11T16:01:56.045Z,2022-09-13T11:59:19Z,3773951331,233,556,3773949635,347,,3773949633,56,Left,,,,,,,,,,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458824133,557,1,2,70,7,ewsf6evtguu9j7k6js4tlgl89,0,14.9,0,2022-09-11T16:02:16.001Z,2022-09-13T12:02:02Z,3773951801,141,16.8,3773951797,56,Back,3773951795,107,,3773951799,140,32.4,3773951805,213,0.6,3773951807,1,,3773951803,212,22.0,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458824193,595,4,2,70,9,491xixnlsp75o7cr3w2gc1o0z,1,67.2,83.7,2022-09-11T16:02:17.823Z,2022-09-13T12:02:21Z,3773952139,152,,3773952141,286,,3773952135,294,,3773952137,56,Left,3773952133,13,,3773952231,233,558,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458824199,558,4,2,70,9,ewsf6evtguu9j7k6js4tlgl89,0,32.8,16.3,2022-09-11T16:02:17.824Z,2022-09-13T12:02:21Z,3773952165,285,,3773952159,56,Back,3773952399,233,595,3773952303,294,,3773952157,13,,3773952161,152,,3777381249,178,,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458824507,596,18,2,70,36,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-11T16:02:45.039Z,2022-09-13T12:02:45Z,3773953749,44,Forward,3773953751,59,9,3773953861,55,597,3773953747,42,,,,,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458824511,597,19,2,70,36,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-11T16:02:45.040Z,2022-09-13T12:02:46Z,3774084315,292,9,3774084317,293,2,3773953779,55,596,3773953771,145,11,3773953775,44,Forward,3773953773,59,19,3773953767,42,,,,,3yenbonc310rzql4ey73v7bsa,N. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458824801,598,18,2,70,47,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-11T16:02:55.722Z,2022-09-13T12:03:19Z,3773955365,42,,3773955367,44,Midfielder,3773955449,55,599,3773955371,59,22,,,,,,,,,,,,,7jso6ijfblfqjfvfh09wt5g5,Luíz Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458824811,599,19,2,70,47,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-11T16:02:55.723Z,2022-09-13T12:03:19Z,3773955421,44,Midfielder,3773955415,145,7,3773955407,42,,3773972477,293,3,3773972475,292,5,3773955423,55,598,3773955419,59,14,,,,bid3fvgjmfnik2pegy9av3tux,B. Toma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825097,600,1,2,71,10,491xixnlsp75o7cr3w2gc1o0z,0,71.1,82.6,2022-09-11T16:03:18.931Z,2022-09-13T12:03:38Z,3773957047,2,,3773957057,140,87.9,3773957055,56,Center,3773957061,212,25.1,3776355161,72,,3776355159,224,,3773957059,141,56.3,3773957051,155,,3zkqv88qpc3tm22pex5qfillh,Antunes,3773957049,5,3777383111,178,,3773957053,152,,,3773957063,213,5.5,,,,,,,,,,,,,,,,,,,,,,,,,
2458825131,559,12,2,71,11,ewsf6evtguu9j7k6js4tlgl89,1,10.7,40.1,2022-09-11T16:03:19.971Z,2022-09-13T12:04:04Z,3773957273,212,33.0,3773957275,213,5.3,3773957293,167,,3773957449,15,,3773957265,56,Back,3773957269,140,26.9,3773957271,141,0.0,3777383855,178,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825135,560,5,2,71,13,ewsf6evtguu9j7k6js4tlgl89,0,26.4,-1.2,2022-09-11T16:03:22.203Z,2022-09-13T12:04:15Z,3773957285,56,Back,3773957923,233,601,3773957289,347,,,,,,,,,,,,,,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825257,601,5,2,71,13,491xixnlsp75o7cr3w2gc1o0z,1,73.6,101.2,2022-09-11T16:03:22.203Z,2022-09-13T12:04:15Z,3773957905,233,560,3773957903,347,,3773957901,56,Left,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825265,602,1,2,71,21,491xixnlsp75o7cr3w2gc1o0z,1,75.2,100,2022-09-11T16:03:30.186Z,2022-09-13T12:04:30Z,3773957949,141,95.4,3773957951,212,4.6,3773957953,213,5.1,3773957945,56,Left,3773957947,140,76.9,3773957943,107,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825279,603,1,2,71,22,491xixnlsp75o7cr3w2gc1o0z,1,76.9,95.4,2022-09-11T16:03:30.864Z,2022-09-13T12:04:38Z,3773958021,212,2.7,3773958015,56,Left,3773958017,140,74.3,3777384751,178,,3773958023,213,3.1,3773958019,141,95.6,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825301,604,1,2,71,23,491xixnlsp75o7cr3w2gc1o0z,1,74.3,95.6,2022-09-11T16:03:32.391Z,2022-09-13T12:04:55Z,3773958155,140,80.7,3773958167,213,6.1,3773958159,141,93.6,3777385151,178,,3773958151,56,Left,3773958163,212,6.9,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825325,605,1,2,71,24,491xixnlsp75o7cr3w2gc1o0z,1,78.9,95,2022-09-11T16:03:32.900Z,2022-09-13T12:05:11Z,3777385587,178,,3773958299,213,4.2,3773958291,56,Left,3773958295,141,83.7,3773958297,212,9.0,3773958293,140,74.5,,,,,,,8kns1kywrlakjwll1cxs19r3e,N. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825339,606,1,2,71,27,491xixnlsp75o7cr3w2gc1o0z,0,77.8,83.3,2022-09-11T16:03:35.740Z,2022-09-13T12:05:19Z,3776355951,236,,3773958381,213,5.4,3773958379,212,2.9,3777385745,178,,3776355489,20,,3776415343,233,749,3776355487,223,,3773971877,2,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,3776355953,286,3773958375,140,79.5,3773958377,141,80.0,,3773958373,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,
2459274617,749,12,2,71,27,ewsf6evtguu9j7k6js4tlgl89,1,18.1,25.7,2022-09-11T16:03:35.830Z,2022-09-13T12:05:28Z,3776415351,233,606,3776355905,185,,3776355907,56,Back,3777385921,178,,,,,,,,,,,,,,64upo0p7ealjcpfkldjiqlvit,Neto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825335,561,49,2,71,29,ewsf6evtguu9j7k6js4tlgl89,1,18,62.7,2022-09-11T16:03:37.778Z,2022-09-13T12:05:37Z,,,,,,,,,,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825419,562,1,2,71,34,ewsf6evtguu9j7k6js4tlgl89,0,40,93.5,2022-09-11T16:03:43.231Z,2022-09-13T12:05:46Z,3773958845,140,68.6,3773958847,141,92.1,3773958843,56,Left,3773958849,212,30.0,3777386525,178,,3773958851,213,6.3,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825469,607,49,2,71,35,491xixnlsp75o7cr3w2gc1o0z,1,39.4,12.5,2022-09-11T16:03:44.335Z,2022-09-13T12:06:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459478831,1349,43,2,71,35,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-11T16:03:44.352Z,2022-09-13T12:48:33Z,3777434001,178,0,3777434177,144,82,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459478781,1348,43,2,71,35,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-11T16:03:44.369Z,2022-09-13T12:48:23Z,3777433873,144,82,3777433765,178,0,,,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825489,608,1,2,71,37,491xixnlsp75o7cr3w2gc1o0z,1,36,10.4,2022-09-11T16:03:46.222Z,2022-09-13T12:06:18Z,3773959227,213,1.2,3773959219,56,Back,3773959225,212,11.7,3773959223,141,26.7,3777387537,178,,3773959221,140,39.7,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825501,609,1,2,71,38,491xixnlsp75o7cr3w2gc1o0z,1,39.7,26.7,2022-09-11T16:03:46.871Z,2022-09-13T12:06:33Z,3773959277,56,Back,3773959283,212,14.6,3773959285,213,3.5,3773959281,141,19.5,3773959279,140,26.6,3777387909,178,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825533,610,1,2,71,40,491xixnlsp75o7cr3w2gc1o0z,1,26.4,19.5,2022-09-11T16:03:48.507Z,2022-09-13T12:06:53Z,3773959457,56,Back,3773959461,141,31.6,3773959459,140,35.2,3773959465,213,0.7,3773959463,212,12.4,3777388497,178,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825627,611,1,2,71,43,491xixnlsp75o7cr3w2gc1o0z,1,35.3,31.9,2022-09-11T16:03:51.603Z,2022-09-13T12:07:05Z,3773959953,1,,3773959947,141,80.3,3773959945,140,41.0,3773959943,56,Back,3773959949,212,33.5,3777388715,178,,3773959951,213,1.4,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825641,612,1,2,71,48,491xixnlsp75o7cr3w2gc1o0z,0,42.1,91.8,2022-09-11T16:03:56.861Z,2022-09-13T12:07:27Z,3777389207,178,,3773960041,213,0.2,3773960039,212,30.0,3773960031,155,,3773960035,140,69.9,3773960037,141,100.0,3773960033,56,Left,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825795,563,5,2,71,50,ewsf6evtguu9j7k6js4tlgl89,1,28.6,-1.7,2022-09-11T16:03:58.691Z,2022-09-13T12:07:36Z,3773960873,233,613,3773960857,347,,3773960851,56,Back,,,,,,,,,,,,,,,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458825647,613,5,2,71,50,491xixnlsp75o7cr3w2gc1o0z,0,71.4,101.7,2022-09-11T16:03:58.691Z,2022-09-13T12:07:36Z,3773960899,233,563,3773960059,56,Left,3773960063,347,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
