id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/14/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2497911975,752,1,2,77,3,66bsnl0zjb7l5akwo00h0y5me,1,19.8,26.9,2023-01-15T22:10:33.348Z,2023-01-18T04:00:37Z,3980800317,213,1.4,3980800315,212,30.9,3982640985,178,,3980800311,140,24.1,3980800313,141,71.9,3980800309,56,Back,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497911981,753,1,2,77,7,66bsnl0zjb7l5akwo00h0y5me,1,29.3,77.7,2023-01-15T22:10:37.139Z,2023-01-18T04:00:40Z,3980800343,213,6.3,3980800335,56,Back,3980800337,140,40.2,3980800341,212,11.4,3982641015,178,,3980800339,141,77.3,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497911985,754,1,2,77,9,66bsnl0zjb7l5akwo00h0y5me,1,38.6,82.8,2023-01-15T22:10:39.977Z,2023-01-18T04:00:43Z,3982641031,178,,3980800365,141,99.2,3980800371,213,2.3,3980800363,140,29.0,3980800361,56,Back,3980800369,212,15.0,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497911995,755,1,2,77,11,66bsnl0zjb7l5akwo00h0y5me,1,29,99.2,2023-01-15T22:10:41.665Z,2023-01-18T04:00:47Z,3980800395,56,Back,3980800397,140,19.3,3980800401,212,20.4,3982641055,178,,3980800399,141,73.2,3980800403,213,4.2,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912001,756,1,2,77,14,66bsnl0zjb7l5akwo00h0y5me,1,19.5,72.6,2023-01-15T22:10:44.689Z,2023-01-18T04:00:52Z,3980800447,213,4.1,3980800439,56,Back,3980800445,212,17.8,3980800441,140,9.4,3980800443,141,51.5,3982641089,178,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912013,757,1,2,77,18,66bsnl0zjb7l5akwo00h0y5me,1,10.1,49,2023-01-15T22:10:48.408Z,2023-01-18T04:00:56Z,3980800517,141,78.2,3980800523,213,1.1,3980800519,212,22.5,3982641113,178,,3980800515,140,20.2,3980800513,56,Back,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912015,758,1,2,77,21,66bsnl0zjb7l5akwo00h0y5me,1,22.4,77.4,2023-01-15T22:10:51.620Z,2023-01-18T04:01:27Z,3980800539,140,8.0,3980800545,213,3.9,3982641301,178,,3980800537,56,Back,3980800541,141,55.1,3980800543,212,21.4,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912025,759,1,2,77,25,66bsnl0zjb7l5akwo00h0y5me,1,9.7,54,2023-01-15T22:10:55.174Z,2023-01-18T04:01:45Z,3980800607,140,46.4,3980800615,1,,3980800605,56,Back,3980800609,141,2.5,3980800613,213,5.5,3982641429,178,,3980800603,155,,3980800611,212,52.1,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912039,760,1,2,77,30,66bsnl0zjb7l5akwo00h0y5me,1,62.3,2.6,2023-01-15T22:11:00.214Z,2023-01-18T04:01:50Z,3980800693,140,65.7,3980800699,213,1.1,3982641461,178,,3980800691,56,Right,3980800695,141,14.2,3980800697,212,8.7,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912047,761,1,2,77,33,66bsnl0zjb7l5akwo00h0y5me,1,59.7,28,2023-01-15T22:11:03.697Z,2023-01-18T04:02:24Z,3980800735,56,Right,3980800743,213,4.7,3982641669,178,,3980800741,212,15.3,3980800737,140,59.8,3980800739,141,5.5,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912049,762,1,2,77,35,66bsnl0zjb7l5akwo00h0y5me,1,59.8,5.5,2023-01-15T22:11:05.256Z,2023-01-18T04:02:28Z,3980800757,140,71.7,3980800763,213,6.1,3980800759,141,1.9,3980800761,212,12.7,3980800755,56,Right,3982641711,178,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912059,763,1,2,77,36,66bsnl0zjb7l5akwo00h0y5me,1,71.7,1.9,2023-01-15T22:11:06.456Z,2023-01-18T04:02:38Z,3980800787,141,16.0,3980800789,212,9.7,3982641775,178,,3980800791,213,1.7,3980800783,56,Right,3980800785,140,70.4,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912063,764,1,2,77,38,66bsnl0zjb7l5akwo00h0y5me,1,70.6,14.5,2023-01-15T22:11:08.365Z,2023-01-18T04:02:44Z,3980800823,140,78.0,3980800821,56,Right,3980800829,213,5.5,3980800825,141,2.3,3980800827,212,11.4,3982641811,178,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912079,765,1,2,77,40,66bsnl0zjb7l5akwo00h0y5me,1,78.5,2.8,2023-01-15T22:11:10.230Z,2023-01-18T04:02:52Z,3982641881,178,,3980800891,141,19.9,3980800893,212,13.9,3980800889,140,71.2,3980800895,213,2.2,3980800887,56,Right,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912085,766,1,2,77,42,66bsnl0zjb7l5akwo00h0y5me,1,73.8,20.3,2023-01-15T22:11:12.288Z,2023-01-18T04:03:01Z,3980800939,140,91.3,3980801093,210,13,3980800945,213,0.7,3980800941,141,44.6,3980800937,56,Center,3980800935,155,,3980801095,154,,3980800943,212,24.7,8y0e1y90ih393h7zv7srfot79,Otávio,1,3982641909,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912087,767,13,2,77,43,66bsnl0zjb7l5akwo00h0y5me,1,91.3,44.6,2023-01-15T22:11:13.834Z,2023-01-18T04:03:01Z,3980801115,103,69.4,3980801119,231,49.1,3980801113,102,47.9,3980801101,74,,3980800951,22,,3982641945,388,,3980801117,230,98.0,3980801105,154,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,3980800955,56,3980801025,15,,3980801475,214,3980801029,328,,3980800953,17,,3980801103,29,3980801109,55,,,,,,Center,766,,,,,,,,,,,,
2497912083,684,5,2,77,44,5c0sf1eaipcxvdw9o22of2jdp,1,-1,54.4,2023-01-15T22:11:15.027Z,2023-01-18T04:03:05Z,3980800987,233,768,3980800925,56,Back,3980800927,346,,,,,,,,,,,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912089,768,5,2,77,44,66bsnl0zjb7l5akwo00h0y5me,0,101,45.6,2023-01-15T22:11:15.027Z,2023-01-18T04:03:04Z,3980800981,346,,3980800991,233,684,3980800979,56,Center,,,,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912127,685,1,2,78,1,5c0sf1eaipcxvdw9o22of2jdp,0,5.1,45.7,2023-01-15T22:11:31.934Z,2023-01-18T04:03:08Z,3980801319,124,,3980801323,56,Center,3980801333,1,,3980801331,213,6.1,3980801329,212,53.3,3980801321,155,,3980801325,140,55.3,3980801327,141,33.8,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,3980801337,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912119,769,43,2,78,4,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-01-15T22:11:34.549Z,2023-01-15T22:11:37Z,3980801261,285,0,3980801281,144,44,3980801259,56,Back,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912129,686,4,2,78,5,5c0sf1eaipcxvdw9o22of2jdp,1,61.4,38.8,2023-01-15T22:11:35.379Z,2023-01-18T04:03:28Z,3980801339,13,,3980801347,286,,3980801345,152,,3980801351,233,770,3980801341,294,,3980801343,56,Center,,,,,,,9g834yhraytmjoxb15098ey95,A. Dobre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912121,770,4,2,78,5,66bsnl0zjb7l5akwo00h0y5me,0,38.6,61.2,2023-01-15T22:11:35.380Z,2023-01-18T04:03:28Z,3980801265,294,,3982642089,388,,3980801271,285,,3980801267,56,Back,3980801263,13,,3980801357,233,686,3980801269,152,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912139,687,1,2,78,16,5c0sf1eaipcxvdw9o22of2jdp,1,40.2,45.4,2023-01-15T22:11:46.603Z,2023-01-18T04:03:33Z,3980801409,56,Back,3980801413,141,56.0,3980801411,140,38.0,3980801415,212,7.6,3980801407,152,,3982642135,178,,3980801417,213,1.9,3980801405,5,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912141,688,1,2,78,17,5c0sf1eaipcxvdw9o22of2jdp,1,38,56,2023-01-15T22:11:47.880Z,2023-01-18T04:03:37Z,3980801421,56,Back,3980801429,213,4.8,3982642175,178,,3980801423,140,39.0,3980801427,212,9.6,3980801425,141,41.9,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912151,689,1,2,78,20,5c0sf1eaipcxvdw9o22of2jdp,1,39,42.4,2023-01-15T22:11:50.454Z,2023-01-18T04:03:48Z,3980801483,140,37.3,3980801481,56,Back,3980801489,213,1.7,3980801485,141,58.1,3982642251,178,,3980801487,212,10.8,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912161,690,1,2,78,23,5c0sf1eaipcxvdw9o22of2jdp,1,44.5,67.5,2023-01-15T22:11:53.341Z,2023-01-18T04:03:55Z,3980801543,141,52.7,3980801541,140,46.2,3980801545,212,10.2,3982642319,178,,3980801547,213,4.9,3980801539,56,Back,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912185,691,1,2,78,25,5c0sf1eaipcxvdw9o22of2jdp,1,47.2,52.7,2023-01-15T22:11:55.266Z,2023-01-18T04:04:04Z,3980801673,140,68.7,3980801679,213,5.3,3980801671,56,Right,3982642387,178,,3980801681,1,,3980801675,141,5.8,3980801677,212,39.1,3980801669,155,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912193,692,1,2,78,30,5c0sf1eaipcxvdw9o22of2jdp,1,72.3,11.5,2023-01-15T22:12:00.833Z,2023-01-18T04:04:11Z,3980801749,212,6.6,3982642439,178,,3980801743,56,Right,3980801747,141,4.4,3980801745,140,76.6,3980801751,213,5.5,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912207,693,1,2,78,34,5c0sf1eaipcxvdw9o22of2jdp,1,77.5,10.6,2023-01-15T22:12:04.217Z,2023-01-18T04:04:20Z,3980801799,212,14.1,3980801793,56,Center,3982642515,178,,3980801801,213,2.5,3980801797,141,23.6,3980801795,140,67.0,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912217,694,1,2,78,38,5c0sf1eaipcxvdw9o22of2jdp,1,64.9,23.3,2023-01-15T22:12:08.189Z,2023-01-18T04:04:23Z,3980801853,56,Center,3980801861,213,2.2,3982642545,178,,3980801859,212,23.1,3980801855,140,52.7,3980801857,141,51.6,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912221,695,1,2,78,40,5c0sf1eaipcxvdw9o22of2jdp,1,53.5,52.1,2023-01-15T22:12:10.579Z,2023-01-18T04:04:28Z,3980801877,141,72.9,3980801881,213,0.9,3980801875,140,63.6,3980801879,212,17.7,3982642603,178,,3980801873,56,Center,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912235,696,1,2,78,43,5c0sf1eaipcxvdw9o22of2jdp,1,64.2,75.3,2023-01-15T22:12:13.241Z,2023-01-18T04:04:34Z,3980801943,140,73.9,3980801949,213,0.8,3980801941,56,Left,3980801945,141,91.8,3982642657,178,,3980801947,212,15.2,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912241,697,1,2,78,46,5c0sf1eaipcxvdw9o22of2jdp,1,71.6,82.1,2023-01-15T22:12:16.818Z,2023-01-18T04:04:40Z,3980801973,141,75.5,3980801971,140,47.6,3982642709,178,,3980801975,212,25.6,3980801977,213,3.3,3980801969,56,Back,,,,,,,d98j4asio4xrxcwmfg1ak95yi,Francisco Moura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912253,698,1,2,78,51,5c0sf1eaipcxvdw9o22of2jdp,1,61.2,81.2,2023-01-15T22:12:21.982Z,2023-01-18T04:04:45Z,3980802047,213,0.6,3980802039,56,Left,3982642753,178,,3980802045,212,12.3,3980802041,140,70.6,3980802043,141,92.0,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912255,699,1,2,78,54,5c0sf1eaipcxvdw9o22of2jdp,0,66.6,95.1,2023-01-15T22:12:24.622Z,2023-01-18T04:04:49Z,3980802059,213,3.3,3982642791,178,,3980802051,56,Left,3980802053,140,62.7,3980802057,212,4.2,3980802055,141,93.9,,,,,,,9g834yhraytmjoxb15098ey95,A. Dobre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912259,771,61,2,78,54,66bsnl0zjb7l5akwo00h0y5me,1,34.7,6.1,2023-01-15T22:12:24.661Z,2023-01-18T04:04:53Z,3982642847,178,,3980802073,56,Back,,,,,,,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912267,700,1,2,78,56,5c0sf1eaipcxvdw9o22of2jdp,1,56.6,91.4,2023-01-15T22:12:26.462Z,2023-01-18T04:04:58Z,3980802107,212,11.2,3980802105,141,95.3,3980802101,56,Back,3982642905,178,,3980802111,213,2.9,3980802103,140,46.2,,,,,,,9g834yhraytmjoxb15098ey95,A. Dobre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912289,701,1,2,78,58,5c0sf1eaipcxvdw9o22of2jdp,1,43.9,94.5,2023-01-15T22:12:28.366Z,2023-01-18T04:05:03Z,3982642957,178,,3980802215,141,60.5,3980802217,212,31.4,3980802213,140,23.6,3980802219,213,4.0,3980802211,56,Back,,,,,,,4ofpb9y2fqqr3d5cdfbl05c6h,E. Mihaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912297,702,1,2,79,4,5c0sf1eaipcxvdw9o22of2jdp,1,29.1,56.3,2023-01-15T22:12:34.315Z,2023-01-18T04:05:08Z,3980802271,213,4.4,3982643001,178,,3980802269,212,18.6,3980802267,141,29.9,3980802265,140,24.3,3980802263,56,Back,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912307,703,1,2,79,5,5c0sf1eaipcxvdw9o22of2jdp,1,24.3,29.9,2023-01-15T22:12:36.070Z,2023-01-18T04:05:14Z,3980802311,212,12.2,3980802309,141,39.8,3980802313,213,0.6,3980802305,56,Back,3980802307,140,34.0,3982643047,178,,,,,,,,1zteujk5u3rpr028priato4bt,Riccieli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912315,704,1,2,79,10,5c0sf1eaipcxvdw9o22of2jdp,1,22.4,56.9,2023-01-15T22:12:40.628Z,2023-01-18T04:05:28Z,3980802357,140,9.9,3982643169,178,,3980802355,56,Back,3980802363,213,2.9,3980802359,141,62.3,3980802361,212,13.6,,,,,,,e0k7beubxdswouhw13td0nlk9,Z. Youssouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912325,705,1,2,79,11,5c0sf1eaipcxvdw9o22of2jdp,0,9.9,62.3,2023-01-15T22:12:42.106Z,2023-01-18T04:05:31Z,3980802421,140,57.8,3980802429,1,,3980802419,56,Center,3980802423,141,52.4,3982643201,178,,3980802427,213,6.2,3980802425,212,50.7,3980802417,155,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912331,772,44,2,79,15,66bsnl0zjb7l5akwo00h0y5me,1,40.4,45.3,2023-01-15T22:12:45.497Z,2023-01-18T12:52:43Z,3980802445,233,706,3980802441,56,Back,3980802443,285,,,,,,,,,,,,,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912329,706,44,2,79,15,5c0sf1eaipcxvdw9o22of2jdp,0,59.6,54.7,2023-01-15T22:12:45.498Z,2023-01-18T04:05:40Z,3980802439,286,,3980802437,56,Center,3980802481,233,772,,,,,,,,,,,,,,,,9g834yhraytmjoxb15098ey95,A. Dobre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912335,773,1,2,79,15,66bsnl0zjb7l5akwo00h0y5me,0,39.1,42.7,2023-01-15T22:12:45.508Z,2023-01-18T12:52:44Z,3980802471,212,1.9,3980802467,140,40.9,3982643321,388,,3980802465,56,Back,3980802473,213,6.2,3980802469,141,42.5,3980802463,3,,,,,3enoici51osego5k1w41fuaqd,Fábio Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912337,707,61,2,79,15,5c0sf1eaipcxvdw9o22of2jdp,1,57.9,52.4,2023-01-15T22:12:45.518Z,2023-01-18T04:06:08Z,3982643503,388,,3982643501,15,,3980802477,56,Center,,,,,,,,,,,,,,,,9g834yhraytmjoxb15098ey95,A. Dobre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912345,708,61,2,79,16,5c0sf1eaipcxvdw9o22of2jdp,1,53.9,53,2023-01-15T22:12:46.881Z,2023-01-18T04:06:26Z,3980802499,56,Center,3982643625,178,,,,,,,,,,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912357,709,1,2,79,18,5c0sf1eaipcxvdw9o22of2jdp,1,61.1,40,2023-01-15T22:12:48.567Z,2023-01-18T04:06:31Z,3980802549,141,17.8,3980802547,140,65.9,3980802553,213,5.0,3980802551,212,15.9,3982643653,178,,3980802545,56,Right,,,,,,,9g834yhraytmjoxb15098ey95,A. Dobre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912367,710,1,2,79,22,5c0sf1eaipcxvdw9o22of2jdp,1,78,27.5,2023-01-15T22:12:52.796Z,2023-01-18T04:06:35Z,3980802595,212,21.6,3982643687,178,,3980802597,213,5.8,3980802589,56,Right,3980802593,141,13.3,3980802591,140,96.4,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912373,711,1,2,79,25,5c0sf1eaipcxvdw9o22of2jdp,0,96.2,13.2,2023-01-15T22:12:55.433Z,2023-01-18T04:06:39Z,3982232209,20,,3980802633,213,1.8,3980802621,2,,3980802627,140,90.7,3982643717,178,,3980802623,155,,3980802631,212,21.3,3980802629,141,43.3,dh4byuuh5mlyp147iq8cyunkl,Ivo Rodrigues,,3982232207,224,3980802625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498269803,1431,67,2,79,26,66bsnl0zjb7l5akwo00h0y5me,1,7.5,54.1,2023-01-15T22:12:56.574Z,2023-01-18T12:52:44Z,3982669595,233,1384,,,,,,,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498269799,1384,67,2,79,26,5c0sf1eaipcxvdw9o22of2jdp,0,92.5,45.9,2023-01-15T22:12:56.575Z,2023-01-18T04:49:02Z,3982669603,233,1431,,,,,,,,,,,,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912381,774,12,2,79,26,66bsnl0zjb7l5akwo00h0y5me,1,6.8,54.3,2023-01-15T22:12:56.583Z,2023-01-18T12:52:45Z,3982643779,178,,3980802677,213,0,3980802669,56,Back,3980802769,233,712,3980802675,212,0.4,3980802671,140,7.2,3980802767,397,,3980802673,141,54.3,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912385,712,74,2,79,26,5c0sf1eaipcxvdw9o22of2jdp,1,94.1,40.1,2023-01-15T22:12:56.610Z,2023-01-18T04:06:49Z,3980802749,397,,3980802685,56,Center,3980802777,233,774,3982643817,178,,3980802733,285,,,,,,,,,,,arpoe2kjx9pbacgpuv17yl33d,Iván Jaime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912383,775,52,2,79,27,66bsnl0zjb7l5akwo00h0y5me,1,1,57,2023-01-15T22:12:58.015Z,2023-01-18T04:07:24Z,3982644125,388,,3982232249,378,,,,,,,,,,,,,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912411,776,1,2,79,35,66bsnl0zjb7l5akwo00h0y5me,1,13.6,45.2,2023-01-15T22:13:05.229Z,2023-01-18T04:07:26Z,3980802853,212,22.9,3980802847,56,Back,3980802859,189,,3980802845,123,,3980802851,141,18.7,3982644135,178,,3980802855,213,5.4,3980802849,140,27.1,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912423,777,1,2,79,39,66bsnl0zjb7l5akwo00h0y5me,1,28.2,16.6,2023-01-15T22:13:09.600Z,2023-01-18T04:08:13Z,3980802925,56,Back,3980802933,212,11.5,3980802935,213,0.7,3982644489,178,,3980802931,141,27.7,3980802929,140,36.4,,,,,,,dowh6oc93ggduous7ligguqne,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912439,778,1,2,79,41,66bsnl0zjb7l5akwo00h0y5me,1,40.5,31.4,2023-01-15T22:13:12.109Z,2023-01-18T04:08:17Z,3980803007,213,2.0,3982644517,178,,3980803005,212,13.1,3980803001,140,35.4,3980803003,141,49.0,3980802999,56,Back,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912447,779,1,2,79,46,66bsnl0zjb7l5akwo00h0y5me,1,34.7,51,2023-01-15T22:13:16.829Z,2023-01-18T04:08:20Z,3980803047,141,34.0,3980803051,213,5.3,3980803045,140,41.8,3982644541,178,,3980803049,212,13.8,3980803043,56,Back,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912449,780,1,2,79,49,66bsnl0zjb7l5akwo00h0y5me,1,41.8,34,2023-01-15T22:13:19.224Z,2023-01-18T04:08:25Z,3980803065,140,51.6,3980803071,213,0.4,3980803067,141,40.1,3980803063,56,Center,3982644575,178,,3980803069,212,11.1,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912461,781,43,2,79,49,66bsnl0zjb7l5akwo00h0y5me,1,0,0,2023-01-15T22:13:19.670Z,2023-01-15T22:13:28Z,3980803251,144,3,3980803135,286,0,3980803133,56,Center,3980803151,233,713,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498187575,921,3,2,79,50,66bsnl0zjb7l5akwo00h0y5me,0,52.8,39.8,2023-01-15T22:13:20.411Z,2023-01-18T04:08:31Z,3982232331,467,e0k7beubxdswouhw13td0nlk9,3982232329,465,,3982232325,56,Center,3982232327,286,,3982644619,178,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497912463,782,4,2,79,50,66bsnl0zjb7l5akwo00h0y5me,1,55.9,36.1,2023-01-15T22:13:20.843Z,2023-01-18T04:08:35Z,3980803239,233,713,3980803143,265,,3980803141,152,,3980803137,13,,3980803145,286,,3980803139,56,Center,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
