id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/13/value,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2456418733,788,1,2,85,50,491xixnlsp75o7cr3w2gc1o0z,1,20.6,59.4,2022-09-05T19:48:45.696Z,2022-09-08T08:53:16Z,3765162361,178,,3761208697,213,5.0,3761208693,141,33.0,3761208689,56,Back,3761208695,212,18.6,3761208691,140,25.1,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456418749,789,1,2,85,54,491xixnlsp75o7cr3w2gc1o0z,1,25.1,33,2022-09-05T19:48:49.162Z,2022-09-08T08:53:23Z,3761208747,140,37.5,3765162447,178,,3761208751,212,13.1,3761208745,56,Back,3761208753,213,6.2,3761208749,141,31.0,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456418757,790,1,2,85,55,491xixnlsp75o7cr3w2gc1o0z,1,37.5,31,2022-09-05T19:48:50.983Z,2022-09-08T08:53:29Z,3765162497,178,,3761208793,140,28.0,3761208797,212,10.0,3761208799,213,3.2,3761208795,141,30.6,3761208791,56,Back,,,,,,,bid3fvgjmfnik2pegy9av3tux,B. Toma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456418767,791,1,2,85,58,491xixnlsp75o7cr3w2gc1o0z,1,28,30.6,2022-09-05T19:48:53.223Z,2022-09-08T08:53:32Z,3761208839,56,Back,3765162545,178,,3761208845,212,12.4,3761208841,140,38.0,3761208843,141,40.4,3761208847,213,0.6,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456418779,792,1,2,85,59,491xixnlsp75o7cr3w2gc1o0z,1,38,40.4,2022-09-05T19:48:54.232Z,2022-09-08T08:53:39Z,3765162627,178,,3761208909,141,34.0,3761208905,56,Back,3761208911,212,9.7,3761208913,213,3.6,3761208907,140,29.7,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456418799,793,1,2,86,1,491xixnlsp75o7cr3w2gc1o0z,1,29.6,37.6,2022-09-05T19:48:56.617Z,2022-09-08T08:53:45Z,3761209055,213,1.6,3761209053,212,16.5,3761209051,141,61.8,3761209047,56,Back,3761209049,140,29.4,3765162677,178,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456418827,794,1,2,86,4,491xixnlsp75o7cr3w2gc1o0z,1,32.5,65.7,2022-09-05T19:48:59.483Z,2022-09-08T08:53:56Z,3761209201,141,91.1,3761209205,213,0.9,3765162783,178,,3761209197,56,Back,3761209203,212,22.3,3761209199,140,45.9,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456418845,795,1,2,86,7,491xixnlsp75o7cr3w2gc1o0z,0,53.5,94.4,2022-09-05T19:49:02.376Z,2022-09-08T08:54:00Z,3765162837,178,,3761209309,155,,3761209319,213,5.6,3761209311,56,Center,3761209315,141,65.7,3761209317,212,30.7,3761209313,140,76.1,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456418863,805,1,2,86,9,3b4nxgvmwzstmoq6borytkwx1,1,22.1,39.8,2022-09-05T19:49:04.173Z,2022-09-08T08:54:05Z,3761209417,56,Back,3765162899,388,,3761209423,212,20.3,3761209415,3,,3761209425,213,4.9,3761209421,141,10.4,3761209419,140,25.3,,,,6n9p8xqhlgz0qfi39rojaxst0,Robson Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456418865,806,49,2,86,9,3b4nxgvmwzstmoq6borytkwx1,1,25.3,10.4,2022-09-05T19:49:05.022Z,2022-09-08T08:54:10Z,,,,,,,,,,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456418889,807,1,2,86,12,3b4nxgvmwzstmoq6borytkwx1,0,29.1,10.1,2022-09-05T19:49:07.385Z,2022-09-08T08:54:15Z,3761209569,213,0.1,3761209565,141,19.1,3761209561,56,Right,3761209559,155,,3761209571,1,,3765162983,178,,3761209563,140,70.6,3761209567,212,44.0,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456418917,796,49,2,86,15,491xixnlsp75o7cr3w2gc1o0z,1,22.5,82.4,2022-09-05T19:49:10.760Z,2022-09-08T08:55:14Z,,,,,,,,,,,,,,,,,,,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456418943,797,1,2,86,18,491xixnlsp75o7cr3w2gc1o0z,1,22.5,82.4,2022-09-05T19:49:13.204Z,2022-09-08T08:54:33Z,3761209907,56,Back,3761209913,212,13.6,3761209911,141,72.9,3761209915,213,5.8,3765163153,178,,3761209909,140,33.9,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456418947,798,4,2,86,20,491xixnlsp75o7cr3w2gc1o0z,1,35.1,73.8,2022-09-05T19:49:15.139Z,2022-09-08T08:54:41Z,3761209963,233,808,3761209929,56,Back,3761209935,286,,3761209931,152,,3761209927,13,,3761209933,265,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456418949,808,4,2,86,20,3b4nxgvmwzstmoq6borytkwx1,0,64.9,26.2,2022-09-05T19:49:15.140Z,2022-09-08T08:54:40Z,3761209945,285,,3761209941,152,,3765163233,178,,3761209939,56,Center,3761209943,265,,3761209937,13,,3761209971,233,798,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419145,801,18,2,86,38,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:49:33.737Z,2022-09-08T08:56:05Z,3761211017,44,Midfielder,3761211015,42,,3761211019,59,6,3761211063,55,802,,,,,,,,,,,,,egf4oc47whxf2hmrjjddvtxbd,J. Holsgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419149,802,19,2,86,38,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:49:33.738Z,2022-09-08T08:56:06Z,3761211039,145,8,3761211045,55,801,3761211041,59,20,3761211035,42,,3761249811,293,3,3761211043,44,Midfielder,3761249809,292,7,,,,6hhxcbz0w98s2ucyjq4v3o9p0,Luís Bastos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419117,799,18,2,86,43,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:49:38.379Z,2022-09-08T08:56:13Z,3761210861,59,9,3761210859,44,Forward,3761210881,55,800,3761210857,42,,,,,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419121,800,19,2,86,43,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:49:38.380Z,2022-09-08T08:56:14Z,3761210867,42,,3761210873,59,8,3761210877,55,799,3761249521,293,3,3761249519,292,7,3761210875,44,Midfielder,3761210871,145,3,,,,3g3dypdszvxq1tntx0l1lu2qy,A. Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419171,803,1,2,87,1,491xixnlsp75o7cr3w2gc1o0z,1,36.2,56.7,2022-09-05T19:49:56.587Z,2022-09-08T08:56:21Z,3761211185,5,,3761211191,140,30.8,3765164499,178,,3761211195,212,7.1,3761211189,56,Back,3761211187,152,,3761211193,141,62.9,3761211197,213,2.5,3g3dypdszvxq1tntx0l1lu2qy,A. Ibrahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419177,804,1,2,87,4,491xixnlsp75o7cr3w2gc1o0z,1,30.8,62.9,2022-09-05T19:49:59.501Z,2022-09-08T08:56:24Z,3761211243,140,33.9,3761211247,212,21.5,3765164559,178,,3761211249,213,4.9,3761211245,141,31.6,3761211241,56,Back,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419183,805,1,2,87,7,491xixnlsp75o7cr3w2gc1o0z,1,34.4,31.6,2022-09-05T19:50:02.398Z,2022-09-08T08:56:32Z,3761211285,140,36.8,3761211291,213,4.9,3761211289,212,17.1,3761211287,141,6.8,3761211283,56,Back,3765164675,178,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419193,806,1,2,87,9,491xixnlsp75o7cr3w2gc1o0z,0,36.5,7.3,2022-09-05T19:50:04.623Z,2022-09-08T08:56:38Z,3761211339,140,60.4,3761211341,141,0.0,3761211345,213,6.0,3765164785,178,,3761211343,212,25.8,3761211337,56,Right,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419195,807,5,2,87,12,491xixnlsp75o7cr3w2gc1o0z,0,60.8,-1.7,2022-09-05T19:50:07.727Z,2022-09-08T08:56:43Z,3761211347,56,Right,3761211807,233,809,3761211349,347,,,,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419263,809,5,2,87,12,3b4nxgvmwzstmoq6borytkwx1,1,39.2,101.7,2022-09-05T19:50:07.727Z,2022-09-08T08:56:43Z,3761211761,347,,3761211759,56,Back,3761211795,233,807,,,,,,,,,,,,,,,,57pi7l4h7g2jydmkc5vl6vkr9,Salvador Agra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419233,808,40,2,87,21,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:50:16.647Z,2022-09-08T12:28:11Z,3761211571,194,3zkqv88qpc3tm22pex5qfillh,3761211561,30,"53y263xxfdf1itytiqhg3v6c5, 3zndvhinobvclra6m0y47drrp, 6hhxcbz0w98s2ucyjq4v3o9p0, 3zkqv88qpc3tm22pex5qfillh, c9rqgser2j8a6w7xfj3vmkzfu, fwnnz9wriid0xznpbpdy82s4, 2fb4hr89a6zcwz14grb362az8, 3g3dypdszvxq1tntx0l1lu2qy, 3yenbonc310rzql4ey73v7bsa, bid3fvgjmfnik2pegy9av3tux, dtkxyjne2wd3rtsg74i9lc6qc, 2m69fipbiuwtg7sfvmx99lw16, a71vugy7m06i8dcllmolni85x, 7pordwinyzf3wxn2jlu62yndh, dc5mkjm8cfhhsq4nbbbk8vlec",3761211565,59,"98, 15, 20, 5, 23, 3, 11, 8, 19, 14, 13, 24, 29, 32, 41",3761211569,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",3761211567,130,11,3761211563,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419291,810,1,2,87,27,3b4nxgvmwzstmoq6borytkwx1,1,36.8,100,2022-09-05T19:50:22.292Z,2022-09-08T08:56:50Z,3761211969,141,90.3,3761211965,56,Left,3761211971,212,29.1,3761211975,1,,3761211963,107,,3761211973,213,6.0,3761211967,140,63.5,,,,c406oul95r3jvmbebcge5oz4l,R. Abascal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419303,811,1,2,87,30,3b4nxgvmwzstmoq6borytkwx1,1,65,82.1,2022-09-05T19:50:25.427Z,2022-09-08T08:56:57Z,3761212039,213,3.5,3761212035,141,77.6,3761212031,56,Center,3765165003,178,,3761212037,212,8.1,3761212033,140,57.9,,,,,,,6ylhhspjzxqrbqj4yq35hwkr8,Martim Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419315,812,1,2,87,31,3b4nxgvmwzstmoq6borytkwx1,1,57.9,77.6,2022-09-05T19:50:26.814Z,2022-09-08T08:57:04Z,3761212109,141,95.3,3761212099,56,Left,3761212111,212,12.6,3761212115,213,1.3,3765165067,178,,3761212103,140,61.5,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419325,813,1,2,87,34,3b4nxgvmwzstmoq6borytkwx1,1,60.8,92.6,2022-09-05T19:50:29.202Z,2022-09-08T08:57:10Z,3761212157,141,79.9,3761212153,56,Left,3761212155,140,65.6,3765165147,178,,3761212161,213,5.2,3761212159,212,10.0,,,,,,,7aak50ydu8nrfxd9qndeygnpw,S. Onyemaechi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419335,814,1,2,87,34,3b4nxgvmwzstmoq6borytkwx1,1,65.6,79.9,2022-09-05T19:50:30.104Z,2022-09-08T08:57:14Z,3761212207,140,76.1,3761212213,212,11.2,3761212203,56,Center,3765165187,178,,3761212215,213,6.1,3761212211,141,77.0,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419347,815,1,2,87,36,3b4nxgvmwzstmoq6borytkwx1,1,76.4,77,2022-09-05T19:50:31.600Z,2022-09-08T08:57:21Z,3761212293,212,10.7,3765165271,178,,3761212287,56,Center,3761212289,140,68.9,3761212291,141,66.4,3761212295,213,3.9,,,,,,,4ax49niuix9tiqdv05y3vbdn9,Ricardo Mangas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419379,816,1,2,87,38,3b4nxgvmwzstmoq6borytkwx1,1,68.5,64.8,2022-09-05T19:50:33.377Z,2022-09-08T08:57:34Z,3761212457,141,35.8,3761212453,56,Center,3765165335,178,,3761212455,140,54.3,3761212461,213,4.1,3761212459,212,24.7,,,,,,,6w3iuh0f11tbwr037i7qb031m,I. Camará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419397,817,1,2,87,41,3b4nxgvmwzstmoq6borytkwx1,0,58.2,37.7,2022-09-05T19:50:36.974Z,2022-09-08T08:57:40Z,3761212577,56,Left,3761212585,213,0.7,3761212581,141,90.0,3761212579,140,100.0,3765165559,178,,3761212583,212,57.5,3761212587,1,,3761212575,155,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419399,809,5,2,87,46,491xixnlsp75o7cr3w2gc1o0z,1,-1.2,10.2,2022-09-05T19:50:41.201Z,2022-09-08T08:57:48Z,3761212609,233,818,3761212593,56,Back,3761212595,346,,,,,,,,,,,,,,,,,dtkxyjne2wd3rtsg74i9lc6qc,Arthur Sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419401,818,5,2,87,46,3b4nxgvmwzstmoq6borytkwx1,0,101.2,89.8,2022-09-05T19:50:41.201Z,2022-09-08T08:57:48Z,3761212597,56,Left,3761212599,346,,3761212617,233,809,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419435,810,1,2,87,54,491xixnlsp75o7cr3w2gc1o0z,1,4.3,49.3,2022-09-05T19:50:49.419Z,2022-09-08T08:58:07Z,3761212845,141,61.4,3761212841,56,Back,3761212853,237,,3761212849,213,1.2,3761212839,124,,3761212843,140,7.3,3761212847,212,8.8,,,,53y263xxfdf1itytiqhg3v6c5,I. Vekič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419449,811,1,2,88,0,491xixnlsp75o7cr3w2gc1o0z,1,22.5,60.6,2022-09-05T19:50:55.855Z,2022-09-08T08:58:17Z,3761212923,56,Back,3765166085,178,,3761212927,141,39.2,3761212931,213,5.3,3761212929,212,17.8,3761212925,140,32.3,,,,,,,c9rqgser2j8a6w7xfj3vmkzfu,E. Ferigra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419457,812,1,2,88,3,491xixnlsp75o7cr3w2gc1o0z,1,31.9,37.9,2022-09-05T19:50:58.709Z,2022-09-08T08:58:21Z,3761212973,140,26.3,3765166137,178,,3761212977,212,8.1,3761212975,141,29.8,3761212971,56,Back,3761212979,213,3.9,,,,,,,bid3fvgjmfnik2pegy9av3tux,B. Toma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419491,813,1,2,88,5,491xixnlsp75o7cr3w2gc1o0z,1,26.3,29.8,2022-09-05T19:51:00.516Z,2022-09-08T08:58:26Z,3761213137,213,5.1,3761213133,141,5.0,3765166215,178,,3761213135,212,18.6,3761213131,140,33.7,3761213129,56,Back,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419513,814,1,2,88,8,491xixnlsp75o7cr3w2gc1o0z,1,31.8,25.2,2022-09-05T19:51:03.924Z,2022-09-08T08:58:32Z,3761213259,213,2.7,3761213255,141,32.1,3761213251,56,Back,3761213253,140,22.6,3761213257,212,10.7,3765166307,178,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419527,815,1,2,88,11,491xixnlsp75o7cr3w2gc1o0z,1,23.1,33.6,2022-09-05T19:51:06.901Z,2022-09-08T08:58:36Z,3761213343,56,Back,3761213351,213,0.9,3761213347,141,67.2,3765166327,178,,3761213349,212,28.4,3761213345,140,39.1,3761213341,155,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419535,816,44,2,88,14,491xixnlsp75o7cr3w2gc1o0z,1,40.2,70.4,2022-09-05T19:51:09.495Z,2022-09-08T09:33:20Z,3761213419,233,819,3761213409,56,Back,3761213411,285,,,,,,,,,,,,,,,,,6hhxcbz0w98s2ucyjq4v3o9p0,Luís Bastos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419537,819,44,2,88,14,3b4nxgvmwzstmoq6borytkwx1,0,59.8,29.6,2022-09-05T19:51:09.496Z,2022-09-08T08:58:39Z,3761213423,233,816,3761213413,56,Center,3761213415,286,,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419539,817,1,2,88,14,491xixnlsp75o7cr3w2gc1o0z,1,39.1,67.2,2022-09-05T19:51:09.560Z,2022-09-08T09:33:21Z,3765166507,178,,3761213431,141,63.4,3761213435,213,4.4,3761213427,56,Back,3761213433,212,2.8,3761213429,140,38.2,3761214333,156,,3765166509,21,,6hhxcbz0w98s2ucyjq4v3o9p0,Luís Bastos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457181819,1397,43,2,88,15,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:51:10.738Z,2022-09-08T10:24:40Z,3765259311,144,67,3765258345,233,1263,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457182083,1398,67,2,88,15,491xixnlsp75o7cr3w2gc1o0z,1,39.4,63.3,2022-09-05T19:51:10.738Z,2022-09-08T12:54:31Z,3765259417,233,1264,,,,,,,,,,,,,,,,,,,,,,dtkxyjne2wd3rtsg74i9lc6qc,Arthur Sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457181815,1263,43,2,88,15,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-09-05T19:51:10.739Z,2022-09-08T10:24:40Z,3765258349,233,1397,3765259305,144,67,,,,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457182075,1264,67,2,88,15,3b4nxgvmwzstmoq6borytkwx1,0,60.6,36.7,2022-09-05T19:51:10.739Z,2022-09-08T10:24:46Z,3765259425,233,1398,,,,,,,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457181691,1396,43,2,88,15,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:51:10.759Z,2022-09-08T10:23:48Z,3765258177,144,67,3765257797,233,1262,,,,,,,,,,,,,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457181687,1262,43,2,88,15,3b4nxgvmwzstmoq6borytkwx1,1,0,0,2022-09-05T19:51:10.760Z,2022-09-08T10:23:48Z,3765258203,144,67,3765257815,233,1396,,,,,,,,,,,,,,,,,,,4a4kjygjq5el2ylh7k660lul0,Pedro Malheiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419545,818,1,2,88,15,491xixnlsp75o7cr3w2gc1o0z,1,38.2,63.4,2022-09-05T19:51:10.788Z,2022-09-08T12:54:32Z,3761213479,140,30.5,3761213483,212,9.4,3765166543,178,,3761213485,213,2.6,3761213481,141,70.5,3761213477,56,Back,,,,,,,dtkxyjne2wd3rtsg74i9lc6qc,Arthur Sales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419555,819,1,2,88,18,491xixnlsp75o7cr3w2gc1o0z,1,32.1,68.8,2022-09-05T19:51:13.890Z,2022-09-08T08:58:56Z,3761213557,141,36.3,3765166577,178,,3761213553,56,Back,3761213561,213,4.8,3761213559,212,22.1,3761213555,140,32.9,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419563,820,1,2,88,21,491xixnlsp75o7cr3w2gc1o0z,1,33.3,35.5,2022-09-05T19:51:16.468Z,2022-09-08T08:59:00Z,3761213607,140,36.9,3761213613,213,5.1,3765166641,178,,3761213609,141,20.4,3761213605,56,Back,3761213611,212,10.9,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419605,821,1,2,88,23,491xixnlsp75o7cr3w2gc1o0z,1,36.9,20.4,2022-09-05T19:51:18.547Z,2022-09-08T08:59:05Z,3765166705,178,,3761213827,141,5.2,3761213835,213,5.8,3761213831,212,23.7,3761213821,56,Right,3761213825,140,57.2,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419627,822,1,2,88,30,491xixnlsp75o7cr3w2gc1o0z,1,62.8,30.1,2022-09-05T19:51:25.367Z,2022-09-08T08:59:11Z,3761213977,213,1.2,3761213967,155,,3761213975,212,29.1,3761213973,141,69.9,3761213971,140,72.9,3761213969,56,Center,3765166777,178,,,,,2fb4hr89a6zcwz14grb362az8,Kayky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419657,823,1,2,88,34,491xixnlsp75o7cr3w2gc1o0z,1,75.1,72,2022-09-05T19:51:29.231Z,2022-09-08T08:59:15Z,3761214127,212,23.1,3761214123,140,93.6,3765166803,178,,3761214125,141,53.7,3761214119,155,,3761214121,56,Center,3761214129,213,5.7,,,,6hhxcbz0w98s2ucyjq4v3o9p0,Luís Bastos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456420223,827,61,2,88,35,491xixnlsp75o7cr3w2gc1o0z,0,88.2,55.7,2022-09-05T19:51:30.623Z,2022-09-08T09:01:02Z,3761217159,56,Center,3765166871,21,,3765168851,388,,,,,,,,,,,,,,,,,3yenbonc310rzql4ey73v7bsa,N. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419785,821,12,2,88,35,3b4nxgvmwzstmoq6borytkwx1,1,5.1,49.3,2022-09-05T19:51:30.709Z,2022-09-08T09:00:54Z,3761214763,56,Back,3765168659,388,,3764197963,213,4.1,3764197957,140,4.7,3764197959,141,48.5,3764197961,212,0.7,,,,,,,6n9p8xqhlgz0qfi39rojaxst0,Robson Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456420231,828,61,2,88,35,491xixnlsp75o7cr3w2gc1o0z,1,88.2,55.7,2022-09-05T19:51:30.763Z,2022-09-08T09:00:45Z,3765167577,21,,3761217183,56,Center,3765168485,388,,,,,,,,,,,,,,,,,3yenbonc310rzql4ey73v7bsa,N. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419661,824,43,2,88,36,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2022-09-05T19:51:31.341Z,2022-09-05T19:53:11Z,3761217051,144,61,3761214155,56,Center,,,,,,,,,,,,,,,,,,,3yenbonc310rzql4ey73v7bsa,N. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419651,820,5,2,88,36,3b4nxgvmwzstmoq6borytkwx1,1,-1.3,41.1,2022-09-05T19:51:31.662Z,2022-09-08T09:00:02Z,3761214097,56,Back,3761214223,233,825,3761214099,346,,3761230513,361,,,,,,,,,,,,,,eyllkbdemtx2seh48r9l3czbp,G. Makouta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456419669,825,5,2,88,36,491xixnlsp75o7cr3w2gc1o0z,0,101.3,58.9,2022-09-05T19:51:31.662Z,2022-09-08T09:00:02Z,3761214213,346,,3761214251,233,820,3761214211,56,Center,,,,,,,,,,,,,,,,3yenbonc310rzql4ey73v7bsa,N. Koffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
