id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/11/value,qualifier/15/value,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2459027611,865,1,2,81,54,26t6lvlpql4w5wu1ih73qpy36,1,22.5,71.3,2022-09-11T21:09:42.703Z,2022-09-14T04:21:24Z,3775099217,213,4.0,3775099213,141,53.7,3775099211,140,12.4,3778751889,178,,3775099215,212,16.0,3775099209,56,Back,,,,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021013,748,1,2,81,59,26t6lvlpql4w5wu1ih73qpy36,1,14.4,47.6,2022-09-11T21:09:47.236Z,2022-09-14T04:21:43Z,3775064777,141,24.7,3775064781,213,6.0,3775064783,1,,3775064779,212,50.8,3778752035,178,,3775064771,157,,3775064773,56,Center,3775064775,140,60.5,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021019,749,44,2,82,2,26t6lvlpql4w5wu1ih73qpy36,1,62.8,21.4,2022-09-11T21:09:50.485Z,2022-09-14T05:44:42Z,3775064795,286,,3775072427,233,743,3775064793,56,Center,,,,,,,,,,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021029,743,44,2,82,2,cgvbluoerzbzcr7aaxge3wkcv,0,37.2,78.6,2022-09-11T21:09:50.486Z,2022-09-14T04:21:50Z,3775072423,233,749,3775072405,285,,3775072403,56,Back,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459027713,866,1,2,82,2,26t6lvlpql4w5wu1ih73qpy36,1,57.6,27.4,2022-09-11T21:09:50.547Z,2022-09-14T05:44:43Z,3775099767,212,6.9,3775099759,56,Center,3775099757,3,,3778752121,388,,3775099763,141,26.8,3775099761,140,51.0,3775099771,213,3.2,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021055,750,4,2,82,4,26t6lvlpql4w5wu1ih73qpy36,1,59.2,27.5,2022-09-11T21:09:52.454Z,2022-09-14T04:22:00Z,3775064919,13,,3775064929,286,,3775064963,233,746,3775064923,152,,3775064921,56,Center,3775064925,265,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021059,746,4,2,82,4,cgvbluoerzbzcr7aaxge3wkcv,0,40.8,72.5,2022-09-11T21:09:52.455Z,2022-09-14T04:22:00Z,3778752145,178,,3775064945,56,Back,3775064941,13,,3775064949,265,,3775064947,152,,3775064951,285,,3775064971,233,750,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021031,744,43,2,82,6,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-09-11T21:09:54.211Z,2022-09-11T21:16:19Z,3775073069,3,0,3775075451,144,1,3775073079,213,0,3775073077,212,19.4,3775073075,141,83.5,3775073073,140,47.6,3775073071,56,Back,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021037,745,43,2,82,9,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-09-11T21:09:57.387Z,2022-09-11T21:16:22Z,3775075521,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021155,751,18,2,82,33,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-09-11T21:10:21.997Z,2022-09-14T04:22:03Z,3775065405,42,,3775065407,44,Defender,3775065409,59,6,3775065441,55,752,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021159,752,19,2,82,33,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-09-11T21:10:21.998Z,2022-09-14T04:22:03Z,3775065429,55,751,3775065427,44,Defender,3775065419,145,3,3775065421,59,26,3775065423,292,3,3775065425,293,1,3775065415,42,,,,,csvbc0k1f54418nn8pjhg8ull,C. Borja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021349,760,18,2,82,43,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-09-11T21:10:31.740Z,2022-09-14T04:22:07Z,3775066397,59,45,3775066395,44,Forward,3775066393,42,,3775066417,55,761,,,,,,,,,,,,,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021351,761,19,2,82,43,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-09-11T21:10:31.741Z,2022-09-14T04:22:08Z,3775066409,293,2,3775066413,55,760,3775066411,44,Midfielder,3775066407,292,7,3775066399,42,,3775066405,59,88,3775066403,145,7,,,,5bo84b7398nyv87ztwd8wxh3p,Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021227,753,1,2,82,45,26t6lvlpql4w5wu1ih73qpy36,1,56.8,22.7,2022-09-11T21:10:33.628Z,2022-09-14T04:22:11Z,3775065849,56,Back,3775065847,152,,3775065853,140,34.9,3778752263,178,,3775099933,189,,3775065857,141,44.1,3775065859,212,27.2,3775065861,213,2.6,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,3775065845,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021239,755,1,2,82,49,26t6lvlpql4w5wu1ih73qpy36,1,33.9,54.2,2022-09-11T21:10:37.226Z,2022-09-14T04:22:14Z,3775065939,213,4.9,3778752283,178,,3775065935,212,16.9,3775065929,140,37.0,3775065931,141,29.8,3775065927,56,Back,,,,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021235,754,43,2,82,52,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-09-11T21:10:41.066Z,2022-09-11T21:29:21Z,3775065897,141,54.2,3775065899,212,17.9,3775065901,213,1.7,3775100345,144,1,3775065893,56,Back,3775065895,140,33.9,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021261,756,1,2,82,53,26t6lvlpql4w5wu1ih73qpy36,1,37,29.8,2022-09-11T21:10:41.319Z,2022-09-14T04:22:17Z,3775066065,212,20.2,3775066067,213,5.3,3775066061,140,46.9,3775066063,141,4.4,3775066059,56,Back,3778752315,178,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021279,757,1,2,82,57,26t6lvlpql4w5wu1ih73qpy36,1,46.1,4.7,2022-09-11T21:10:45.283Z,2022-09-14T04:22:24Z,3775066115,56,Back,3778752363,178,,3775066121,212,15.3,3775066123,213,1.7,3775066117,140,44.0,3775066119,141,26.9,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021299,758,1,2,82,59,26t6lvlpql4w5wu1ih73qpy36,1,44,26.9,2022-09-11T21:10:47.936Z,2022-09-14T04:22:27Z,3775066153,212,25.6,3775066151,141,60.3,3775066155,213,2.1,3775066147,140,32.7,3778752387,178,,3775066145,56,Back,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021347,759,1,2,83,3,26t6lvlpql4w5wu1ih73qpy36,1,32.7,60.3,2022-09-11T21:10:51.728Z,2022-09-14T04:22:44Z,3778752505,178,,3775066387,213,3.6,3775066375,56,Back,3775066381,141,47.0,3775066379,140,15.1,3775066385,212,20.6,,,,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021357,762,1,2,83,7,26t6lvlpql4w5wu1ih73qpy36,0,15.6,48.2,2022-09-11T21:10:55.791Z,2022-09-14T04:22:52Z,3775066445,140,68.0,3775066443,56,Right,3775066449,212,61.6,3775066447,141,7.6,3776113797,157,,3778752609,178,,3775066451,213,5.8,3775066453,1,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021363,748,8,2,83,10,cgvbluoerzbzcr7aaxge3wkcv,1,39.3,87.9,2022-09-11T21:10:58.477Z,2022-09-14T04:22:58Z,3776113863,384,,3778752635,388,,3775066471,56,Back,3775066481,15,,,,,,,,,,,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459722423,1333,43,2,83,13,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-09-11T21:11:01.303Z,2022-09-14T04:53:08Z,3778762843,144,82,3778762829,178,0,,,,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021377,749,49,2,83,13,cgvbluoerzbzcr7aaxge3wkcv,1,16.1,93.2,2022-09-11T21:11:01.337Z,2022-09-14T04:23:06Z,,,,,,,,,,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021409,750,1,2,83,15,cgvbluoerzbzcr7aaxge3wkcv,0,10.8,92.3,2022-09-11T21:11:03.949Z,2022-09-14T04:23:10Z,3775066665,56,Back,3778752705,178,,3775066673,213,0.3,3775066671,212,23.1,3775066669,141,100.0,3775066667,140,32.1,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021413,751,5,2,83,16,cgvbluoerzbzcr7aaxge3wkcv,0,31.4,101.2,2022-09-11T21:11:04.884Z,2022-09-14T04:23:13Z,3775066903,233,763,3775066697,347,,3775066695,56,Back,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021447,763,5,2,83,16,26t6lvlpql4w5wu1ih73qpy36,1,68.6,-1.2,2022-09-11T21:11:04.884Z,2022-09-14T04:23:13Z,3775066849,56,Right,3775066891,233,751,3775066851,347,,,,,,,,,,,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021547,764,1,2,83,33,26t6lvlpql4w5wu1ih73qpy36,1,67.9,0,2022-09-11T21:11:21.463Z,2022-09-14T04:23:23Z,3775067469,1,,3775067467,213,2.9,3775067457,107,,3775067459,56,Back,3775067465,212,29.2,3775067461,140,40.6,3775067463,141,7.0,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021571,765,1,2,83,40,26t6lvlpql4w5wu1ih73qpy36,1,39.3,24.7,2022-09-11T21:11:28.444Z,2022-09-14T04:23:26Z,3775067623,213,2.5,3775067621,212,26.4,3775067615,56,Back,3778752863,178,,3775067617,140,18.5,3775067619,141,46.4,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021587,766,1,2,83,47,26t6lvlpql4w5wu1ih73qpy36,1,18.5,46.4,2022-09-11T21:11:35.895Z,2022-09-14T04:23:29Z,3775067725,213,5.9,3775067721,141,28.0,3775067723,212,30.0,3778752887,178,,3775067719,140,44.5,3775067717,56,Back,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459722589,1391,43,2,83,49,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-09-11T21:11:37.707Z,2022-09-14T04:55:28Z,3778763265,178,0,3778763283,144,82,,,,,,,,,,,,,,,,,,,5bo84b7398nyv87ztwd8wxh3p,Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021597,767,1,2,83,49,26t6lvlpql4w5wu1ih73qpy36,1,44.5,28,2022-09-11T21:11:37.798Z,2022-09-14T04:23:34Z,3775067779,212,16.5,3775067781,213,4.7,3775067777,141,3.7,3778752965,178,,3775067775,140,44.6,3775067773,56,Back,,,,,,,5bo84b7398nyv87ztwd8wxh3p,Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021615,768,1,2,83,52,26t6lvlpql4w5wu1ih73qpy36,1,53.6,3.5,2022-09-11T21:11:40.590Z,2022-09-14T04:23:37Z,3775067857,212,11.4,3776114271,155,,3775067859,213,0.0,3775067851,56,Right,3775067853,140,64.5,3775067855,141,3.7,3778752993,178,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021625,769,61,2,83,55,26t6lvlpql4w5wu1ih73qpy36,0,63.7,2.5,2022-09-11T21:11:43.669Z,2022-09-14T04:23:49Z,3775067885,56,Right,3778753071,178,,,,,,,,,,,,,,,,,,,,5bo84b7398nyv87ztwd8wxh3p,Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021645,753,5,2,83,56,cgvbluoerzbzcr7aaxge3wkcv,1,31.8,101.5,2022-09-11T21:11:44.203Z,2022-09-14T04:23:53Z,3775067997,56,Back,3775069327,233,770,3775067999,347,,,,,,,,,,,,,,,,,79mo2l821d5zq6dyrg9qkpf4l,E. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021627,770,5,2,83,56,26t6lvlpql4w5wu1ih73qpy36,0,68.2,-1.5,2022-09-11T21:11:44.203Z,2022-09-14T04:23:53Z,3775069335,233,753,3775067897,347,,3775067895,56,Right,,,,,,,,,,,,,,,,5bo84b7398nyv87ztwd8wxh3p,Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021657,754,1,2,83,58,cgvbluoerzbzcr7aaxge3wkcv,1,32.8,100,2022-09-11T21:11:47.078Z,2022-09-14T04:24:04Z,3775068089,56,Back,3775068091,140,32.3,3775068093,141,87.2,3775068087,107,,3775068095,212,9.7,3775068097,213,4.7,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459233077,867,1,2,84,0,cgvbluoerzbzcr7aaxge3wkcv,1,31.5,80.4,2022-09-11T21:11:49.025Z,2022-09-14T04:24:09Z,3776115117,56,Back,3776115119,140,22.5,3778753265,178,,3776115125,213,3.0,3776115121,141,82.7,3776115123,212,9.6,,,,,,,9sfjkb99h1b1obdmedrecag9h,Vitor Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021675,755,1,2,84,4,cgvbluoerzbzcr7aaxge3wkcv,1,23.1,77,2022-09-11T21:11:52.427Z,2022-09-14T04:24:15Z,3775068163,212,26.5,3775068161,141,38.0,3775068165,213,4.7,3775068157,56,Back,3778753341,178,,3775068159,140,22.0,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021643,771,43,2,84,4,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-09-11T21:11:52.839Z,2022-09-11T21:11:55Z,3775068057,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021683,756,1,2,84,9,cgvbluoerzbzcr7aaxge3wkcv,0,22.1,37.3,2022-09-11T21:11:57.417Z,2022-09-14T04:24:17Z,3775068227,1,,3775068217,56,Back,3775068219,140,40.7,3778753375,178,,3775068225,213,1.0,3775068221,141,86.6,3775068223,212,38.8,3775068215,155,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021687,773,8,2,84,11,26t6lvlpql4w5wu1ih73qpy36,1,66.3,21.7,2022-09-11T21:11:59.427Z,2022-09-14T04:24:20Z,3775068257,56,Center,3776115129,384,,3778753427,178,,,,,,,,,,,,,,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459233139,868,3,2,84,12,cgvbluoerzbzcr7aaxge3wkcv,0,31.9,83,2022-09-11T21:12:00.901Z,2022-09-14T04:24:30Z,3776115415,56,Back,3776115421,467,23d0t7gqlra3jkskn18bh752i,3778753519,178,,3776115417,285,,3776115419,464,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021721,757,1,2,84,14,cgvbluoerzbzcr7aaxge3wkcv,1,36.8,69.6,2022-09-11T21:12:02.731Z,2022-09-14T04:24:35Z,3775068425,213,0.1,3775068423,212,19.7,3775068421,141,72.6,3778753561,178,,3775068419,140,55.5,3775068417,56,Center,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021725,758,1,2,84,19,cgvbluoerzbzcr7aaxge3wkcv,0,69.4,53.1,2022-09-11T21:12:07.346Z,2022-09-14T04:24:37Z,3775068453,213,6.0,3775068451,212,20.7,3778753601,178,,3775068449,141,46.0,3775068445,56,Center,3775068447,140,88.6,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021729,774,8,2,84,20,26t6lvlpql4w5wu1ih73qpy36,1,18.5,54.8,2022-09-11T21:12:08.350Z,2022-09-14T04:24:41Z,3775068461,56,Back,3776116287,385,,3778753673,178,,,,,,,,,,,,,,,,,csvbc0k1f54418nn8pjhg8ull,C. Borja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021731,759,50,2,84,21,cgvbluoerzbzcr7aaxge3wkcv,1,85.5,51.4,2022-09-11T21:12:09.517Z,2022-09-14T04:24:46Z,3775068529,233,775,3775068463,56,Center,3775068465,286,,,,,,,,,,,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021739,775,7,2,84,21,26t6lvlpql4w5wu1ih73qpy36,1,14.5,48.6,2022-09-11T21:12:09.677Z,2022-09-14T04:24:49Z,3778753749,178,,3776116473,384,,3775068511,233,759,3775068509,285,,3775068507,56,Back,,,,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459722711,1402,43,2,84,22,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-09-11T21:12:10.723Z,2022-09-14T04:56:47Z,3778763565,178,0,3778763579,144,82,,,,,,,,,,,,,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021741,776,49,2,84,22,26t6lvlpql4w5wu1ih73qpy36,1,23.8,55.4,2022-09-11T21:12:10.726Z,2022-09-14T04:24:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021795,777,1,2,84,27,26t6lvlpql4w5wu1ih73qpy36,1,42.4,62.9,2022-09-11T21:12:15.662Z,2022-09-14T04:25:00Z,3775068765,141,81.9,3778753809,178,,3775068761,56,Left,3775068763,140,68.7,3775068911,210,13,3775068769,213,0.4,3775068767,212,30.5,,,,5r7q0eg6pmoq0safxa9tnm5l,U. Račić,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2459021797,778,13,2,84,33,26t6lvlpql4w5wu1ih73qpy36,1,83.2,74.7,2022-09-11T21:12:21.815Z,2022-09-14T04:25:01Z,3775068933,103,12.5,3775068775,22,,3775068939,231,52.9,3775068921,84,,3775068937,230,98.0,3775068927,55,777,3775068935,215,,3775068931,102,41.3,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,3775068841,20,,3778753867,178,3775068923,29,,,3775068779,56,3775068777,64,,,,,,,,,,,,,,,,Center,,,,,,,,,
2459021793,760,5,2,84,36,cgvbluoerzbzcr7aaxge3wkcv,1,-0.8,60.8,2022-09-11T21:12:24.452Z,2022-09-14T04:25:02Z,3775068803,233,779,3775068753,56,Back,3775068755,346,,,,,,,,,,,,,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021799,779,5,2,84,36,26t6lvlpql4w5wu1ih73qpy36,0,100.8,39.2,2022-09-11T21:12:24.452Z,2022-09-14T04:25:02Z,3775068823,233,760,3775068797,346,,3775068795,56,Center,,,,,,,,,,,,,,,,e5xv1rmy69kwuxjxin653ojqh,Abel Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021839,761,1,2,84,49,cgvbluoerzbzcr7aaxge3wkcv,1,4.4,47.5,2022-09-11T21:12:37.937Z,2022-09-14T04:25:08Z,3775069133,237,,3775069129,213,0.8,3775069127,212,24.4,3775069119,124,,3775069123,140,20.5,3775069121,56,Back,3775069125,141,73.4,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021855,762,1,2,84,50,cgvbluoerzbzcr7aaxge3wkcv,1,21.5,74.6,2022-09-11T21:12:38.267Z,2022-09-14T04:25:11Z,3775069261,141,90.6,3775069263,212,24.7,3775069265,213,0.5,3778753987,178,,3775069259,140,42.6,3775069257,56,Back,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021861,763,1,2,84,56,cgvbluoerzbzcr7aaxge3wkcv,0,74.9,81.6,2022-09-11T21:12:45.104Z,2022-09-14T04:25:27Z,3775069289,56,Center,3775069293,141,72.9,3775069291,140,81.7,3775069295,212,9.3,3775069287,155,,3778754165,178,,3775069297,213,5.6,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021873,780,1,2,84,58,26t6lvlpql4w5wu1ih73qpy36,0,19.8,29.9,2022-09-11T21:12:46.200Z,2022-09-14T04:25:32Z,3778754197,178,,3775069387,213,5.5,3775069377,3,,3775069383,141,6.8,3775069381,140,35.0,3775069379,56,Back,3775069385,212,22.4,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021891,764,1,2,85,1,cgvbluoerzbzcr7aaxge3wkcv,1,69.8,91.2,2022-09-11T21:12:49.856Z,2022-09-14T04:25:36Z,3775069483,56,Center,3775069485,140,66.9,3775069489,212,9.3,3778754213,178,,3775069491,213,4.4,3775069487,141,78.3,,,,,,,9sfjkb99h1b1obdmedrecag9h,Vitor Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459722813,1379,43,2,85,2,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-09-11T21:12:50.357Z,2022-09-14T04:57:47Z,3778763859,144,82,3778763837,178,0,,,,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021903,765,1,2,85,5,cgvbluoerzbzcr7aaxge3wkcv,1,62.4,75.3,2022-09-11T21:12:53.233Z,2022-09-14T04:26:06Z,3775069551,141,30.8,3775069553,212,30.7,3775069555,213,4.5,3778754559,178,,3776117093,155,,3775069549,140,57.4,3775069547,56,Center,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021923,766,1,2,85,9,cgvbluoerzbzcr7aaxge3wkcv,1,67.4,31.6,2022-09-11T21:12:57.827Z,2022-09-14T04:26:11Z,3775069649,212,17.3,3778754645,178,,3775069647,141,7.4,3775069651,213,5.0,3775069643,56,Right,3775069645,140,72.6,,,,,,,36bi849x9anyfayunuudgcdbe,Miguel Nóbrega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021929,767,1,2,85,14,cgvbluoerzbzcr7aaxge3wkcv,0,70,11.3,2022-09-11T21:13:02.657Z,2022-09-14T04:26:13Z,3775069685,212,17.5,3775069681,140,86.1,3775069683,141,17.9,3775069679,56,Right,3775069677,155,,3775069687,213,0.3,3778754685,178,,,,,cvqqwbdd3dttekkcooh7i80h6,João Ferreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021939,781,49,2,85,18,26t6lvlpql4w5wu1ih73qpy36,1,14.5,82.2,2022-09-11T21:13:06.506Z,2022-09-14T04:26:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459021941,782,1,2,85,18,26t6lvlpql4w5wu1ih73qpy36,0,14.5,82.2,2022-09-11T21:13:06.508Z,2022-09-14T04:26:33Z,3775069757,56,Back,3775069759,140,39.0,3775069755,155,,3778754847,178,,3775069761,141,72.0,3775069763,212,26.6,3775069765,213,6.0,,,,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
