id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,assist,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/11/value,qualifier/15/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2513130287,749,1,2,73,0,bwt8yfk8rkcwiwyr0mopd7wqd,1,80.6,5,2023-02-26T22:08:58.161Z,2023-03-01T05:09:03Z,4060801633,140,69.8,4060801635,141,16.7,4060801631,56,Right,4060801639,213,2.5,4060801637,212,13.9,4064578185,178,,,,,,,,1f57m5jalwzn2xwr3xqtjiy8l,B. Aouacheria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130291,750,1,2,73,2,bwt8yfk8rkcwiwyr0mopd7wqd,1,69.8,16.7,2023-02-26T22:09:00.152Z,2023-03-01T05:09:08Z,4060801659,140,79.8,4060801657,56,Center,4060801661,141,28.1,4060801665,213,0.6,4064578215,178,,4060801663,212,13.1,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130301,751,1,2,73,3,bwt8yfk8rkcwiwyr0mopd7wqd,1,79.8,28.1,2023-02-26T22:09:00.940Z,2023-03-01T05:09:16Z,4060801711,140,87.9,4060801717,213,5.2,4060801709,56,Right,4060801715,212,18.1,4060801713,141,4.6,4064578255,178,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130309,752,1,2,73,8,bwt8yfk8rkcwiwyr0mopd7wqd,1,82.5,5.6,2023-02-26T22:09:05.911Z,2023-03-01T05:09:22Z,4060801781,213,3.1,4060801775,140,62.4,4060801777,141,8.2,4060801779,212,21.2,4064578279,178,,4060801773,56,Right,,,,,,,1f57m5jalwzn2xwr3xqtjiy8l,B. Aouacheria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130323,753,1,2,73,12,bwt8yfk8rkcwiwyr0mopd7wqd,1,59.6,11.6,2023-02-26T22:09:09.682Z,2023-03-01T05:09:26Z,4060801863,213,2.7,4064578309,178,,4060801855,56,Back,4060801861,212,19.5,4060801859,141,24.4,4060801857,140,43.0,,,,,,,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130327,754,1,2,73,15,bwt8yfk8rkcwiwyr0mopd7wqd,1,43.8,24.4,2023-02-26T22:09:12.596Z,2023-03-01T05:09:32Z,4060801893,56,Right,4064578341,178,,4060801901,213,5.7,4060801895,140,65.2,4060801897,141,3.5,4060801899,212,26.6,,,,,,,as0t8xi6k6nl4l06g23u3jcru,Tomás Araújo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130331,755,1,2,73,16,bwt8yfk8rkcwiwyr0mopd7wqd,0,65.2,3.5,2023-02-26T22:09:14.032Z,2023-03-01T05:09:39Z,4060801933,140,64.0,4064578365,178,,4060801935,141,25.0,4060801939,213,1.7,4060801931,56,Center,4060801937,212,14.7,,,,,,,1f57m5jalwzn2xwr3xqtjiy8l,B. Aouacheria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130345,611,49,2,73,18,66bsnl0zjb7l5akwo00h0y5me,1,24.2,76.7,2023-02-26T22:09:15.498Z,2023-03-01T05:09:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130349,612,1,2,73,18,66bsnl0zjb7l5akwo00h0y5me,1,24.2,76.7,2023-02-26T22:09:15.598Z,2023-03-01T07:46:29Z,4060802013,141,65.9,4060802011,140,23.1,4060802017,212,7.4,4060802009,56,Back,4060802021,213,4.6,4064578475,178,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130355,613,1,2,73,18,66bsnl0zjb7l5akwo00h0y5me,0,23.2,65.9,2023-02-26T22:09:16.353Z,2023-03-01T05:10:06Z,4064578495,178,,4060802051,213,6.0,4060802045,140,37.0,4060802049,212,15.3,4060802047,141,58.7,4060802043,56,Back,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130347,756,49,2,73,20,bwt8yfk8rkcwiwyr0mopd7wqd,1,65,48.5,2023-02-26T22:09:17.529Z,2023-03-01T05:10:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130361,757,1,2,73,21,bwt8yfk8rkcwiwyr0mopd7wqd,1,65,48.5,2023-02-26T22:09:18.941Z,2023-03-01T05:10:42Z,4060802075,213,5.6,4060802071,141,44.6,4060802067,56,Center,4064578723,178,,4060802069,140,68.1,4060802073,212,4.2,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130375,758,1,2,73,23,bwt8yfk8rkcwiwyr0mopd7wqd,1,68.4,42.1,2023-02-26T22:09:20.430Z,2023-03-01T05:10:45Z,4064578745,178,,4060802121,212,19.1,4060802115,56,Right,4060802119,141,14.5,4060802117,140,71.7,4060802123,213,4.9,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130405,759,1,2,73,26,bwt8yfk8rkcwiwyr0mopd7wqd,0,77.9,14.2,2023-02-26T22:09:23.437Z,2023-03-01T05:10:50Z,4060802295,212,59.6,4060802287,196,,4060802289,56,Left,4060802291,140,74.1,4060802299,1,,4060802297,213,1.6,4060802293,141,100.0,4064578791,178,,1f57m5jalwzn2xwr3xqtjiy8l,B. Aouacheria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130427,614,5,2,73,30,66bsnl0zjb7l5akwo00h0y5me,1,29.6,-1.4,2023-02-26T22:09:27.551Z,2023-03-01T05:10:53Z,4060802423,233,760,4060802417,56,Back,4060802419,347,,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130409,760,5,2,73,30,bwt8yfk8rkcwiwyr0mopd7wqd,0,70.4,101.4,2023-02-26T22:09:27.551Z,2023-03-01T05:10:53Z,4060802307,347,,4060802305,56,Left,4060802427,233,614,,,,,,,,,,,,,,,,1f57m5jalwzn2xwr3xqtjiy8l,B. Aouacheria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130443,615,1,2,73,35,66bsnl0zjb7l5akwo00h0y5me,1,33.1,0,2023-02-26T22:09:32.833Z,2023-03-01T05:11:03Z,4060802501,140,25.6,4060802507,213,2.4,4060802505,212,11.2,4060802497,107,,4060802499,56,Back,4060802503,141,9.7,,,,,,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130459,616,1,2,73,39,66bsnl0zjb7l5akwo00h0y5me,1,27.4,16.2,2023-02-26T22:09:37.059Z,2023-03-01T05:11:08Z,4060802563,56,Back,4060802571,213,1.3,4064578929,178,,4060802561,155,,4060802569,212,39.2,4060802567,141,72.3,4060802565,140,36.0,4060802573,1,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130461,617,1,2,73,42,66bsnl0zjb7l5akwo00h0y5me,1,36,71.9,2023-02-26T22:09:39.811Z,2023-03-01T05:11:13Z,4060802593,140,40.3,4064578977,178,,4060802589,3,,4060802595,141,65.7,4060802597,212,6.2,4060802599,213,5.5,4060802591,56,Back,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130475,618,1,2,73,44,66bsnl0zjb7l5akwo00h0y5me,1,39.8,74.7,2023-02-26T22:09:41.963Z,2023-03-01T05:11:18Z,4060802673,140,35.4,4064579027,178,,4060802679,213,2.0,4060802671,56,Back,4060802677,212,10.4,4060802675,141,88.4,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130493,619,1,2,73,46,66bsnl0zjb7l5akwo00h0y5me,1,34.6,84.8,2023-02-26T22:09:44.012Z,2023-03-01T05:11:23Z,4060802781,213,4.2,4060802779,212,13.5,4060802777,141,67.3,4064579065,178,,4060802773,140,28.6,4060802769,56,Back,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130503,620,1,2,73,48,66bsnl0zjb7l5akwo00h0y5me,0,29.3,67.1,2023-02-26T22:09:45.547Z,2023-03-01T05:11:27Z,4060802819,56,Center,4060802817,155,,4060802829,1,,4060802827,213,5.9,4060802821,140,61.8,4060802825,212,36.1,4064579103,178,,4060802823,141,49.7,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130511,761,49,2,73,50,bwt8yfk8rkcwiwyr0mopd7wqd,1,35.3,51.5,2023-02-26T22:09:47.928Z,2023-03-01T05:11:37Z,,,,,,,,,,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130515,762,1,2,73,50,bwt8yfk8rkcwiwyr0mopd7wqd,1,35.3,51.5,2023-02-26T22:09:47.978Z,2023-03-01T05:11:42Z,4060802953,56,Back,4064579229,178,,4060802957,141,57.9,4060802961,213,0.3,4060802959,212,12.8,4060802951,3,,4060802955,140,46.8,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130527,763,1,2,73,52,bwt8yfk8rkcwiwyr0mopd7wqd,1,46.8,57.9,2023-02-26T22:09:50.007Z,2023-03-01T05:11:50Z,4060803033,141,96.8,4060803029,56,Left,4060803027,155,,4060803035,212,29.7,4064579279,178,,4060803037,213,1.1,4060803031,140,59.7,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130535,764,1,2,73,56,bwt8yfk8rkcwiwyr0mopd7wqd,1,59.9,94.8,2023-02-26T22:09:53.465Z,2023-03-01T05:11:55Z,4060803075,141,77.4,4060803079,213,4.9,4060803071,56,Center,4060803077,212,12.0,4064579335,178,,4060803073,140,61.7,,,,,,,c3byjg1gw75b6wz0wz0bjwij9,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130547,765,1,2,73,58,bwt8yfk8rkcwiwyr0mopd7wqd,1,64.7,79.4,2023-02-26T22:09:55.856Z,2023-03-01T05:11:59Z,4060803143,212,10.0,4064579361,178,,4060803145,213,1.6,4060803141,141,94.1,4060803137,56,Left,4060803139,140,64.8,,,,,,,3ipb4zd3vz7dpnkyeiw22tal1,Pedro Tiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130559,766,1,2,73,59,bwt8yfk8rkcwiwyr0mopd7wqd,0,65,95.1,2023-02-26T22:09:57.351Z,2023-03-01T05:12:04Z,4064579389,178,,4060803203,155,,4060803217,213,5.8,4060803219,1,,4060803207,140,96.0,4060803211,141,69.5,4060803215,212,36.9,4060803205,56,Center,c3byjg1gw75b6wz0wz0bjwij9,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130563,621,52,2,74,3,66bsnl0zjb7l5akwo00h0y5me,1,6.2,32.3,2023-02-26T22:10:00.669Z,2023-03-01T05:12:08Z,4064579411,178,,4063897817,376,,,,,,,,,,,,,,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130585,622,1,2,74,4,66bsnl0zjb7l5akwo00h0y5me,1,7.5,34,2023-02-26T22:10:01.994Z,2023-03-01T05:12:12Z,4064579443,178,,4060803363,140,21.0,4060803367,212,24.1,4060803369,213,0.9,4060803361,56,Back,4060803359,123,,4060803365,141,62.7,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130623,623,1,2,74,10,66bsnl0zjb7l5akwo00h0y5me,1,31.6,76.9,2023-02-26T22:10:07.475Z,2023-03-01T05:12:23Z,4060803557,56,Back,4060803561,141,90.6,4060803559,140,42.8,4060803565,213,0.7,4064579523,178,,4060803563,212,15.0,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130625,624,4,2,74,13,66bsnl0zjb7l5akwo00h0y5me,1,48.5,94.1,2023-02-26T22:10:10.945Z,2023-03-01T05:55:00Z,4060803639,233,767,4060803583,152,,4060803579,13,,4060803581,56,Back,4060803587,286,,4060803585,265,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130631,767,4,2,74,13,bwt8yfk8rkcwiwyr0mopd7wqd,0,51.5,5.9,2023-02-26T22:10:10.946Z,2023-03-01T05:55:00Z,4060803597,13,,4060803599,56,Right,4060803603,265,,4064579571,178,,4060803601,152,,4060803605,285,,4060803647,233,624,,,,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130673,625,1,2,74,23,66bsnl0zjb7l5akwo00h0y5me,1,45.7,87,2023-02-26T22:10:20.427Z,2023-03-01T05:12:48Z,4060803841,56,Left,4060803837,5,,4064579631,178,,4060803839,152,,4060803857,189,,4060803845,141,83.3,4060803849,213,6.1,4060803847,212,11.8,37usxvspofewb3djlg67lp1hx,Iván Marcano,4060803843,140,,,,,,,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130677,626,1,2,74,25,66bsnl0zjb7l5akwo00h0y5me,1,56.2,82.2,2023-02-26T22:10:22.791Z,2023-03-01T05:12:42Z,4060803873,212,10.7,4064579667,178,,4060803869,140,46.2,4060803867,56,Back,4060803871,141,85.5,4060803875,213,2.9,,,,,,,cdir3jevzi4o8edgtfwu6jfca,Gonçalo Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130683,627,1,2,74,28,66bsnl0zjb7l5akwo00h0y5me,1,44.9,83.5,2023-02-26T22:10:25.538Z,2023-03-01T05:12:55Z,4060803909,141,49.5,4060803917,213,4.3,4060803907,140,34.1,4060803905,56,Back,4060803913,212,25.8,4064579829,178,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130701,628,1,2,74,31,66bsnl0zjb7l5akwo00h0y5me,1,34.2,50.3,2023-02-26T22:10:28.877Z,2023-03-01T05:13:44Z,4060804013,56,Back,4064580261,178,,4060804017,140,44.2,4060804031,213,1.1,4060804025,212,25.7,4060804021,141,84.8,,,,,,,d79vlrccz170hzdh35nhsf1ed,Diogo Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130725,629,1,2,74,35,66bsnl0zjb7l5akwo00h0y5me,1,44.6,85.3,2023-02-26T22:10:32.584Z,2023-03-01T05:13:47Z,4060804133,140,71.7,4060804129,155,,4060804135,141,86.2,4060804131,56,Left,4060804137,212,28.5,4060804139,213,0.0,4064580293,178,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130729,630,61,2,74,37,66bsnl0zjb7l5akwo00h0y5me,0,71.7,86.2,2023-02-26T22:10:34.421Z,2023-03-01T05:14:10Z,4064580497,388,,4064580495,21,,4060804143,56,Left,,,,,,,,,,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130727,769,49,2,74,37,bwt8yfk8rkcwiwyr0mopd7wqd,1,21.9,23.5,2023-02-26T22:10:35.273Z,2023-03-01T05:14:16Z,,,,,,,,,,,,,,,,,,,,,,,,,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130733,770,1,2,74,39,bwt8yfk8rkcwiwyr0mopd7wqd,1,21.9,23.5,2023-02-26T22:10:36.378Z,2023-03-01T05:14:36Z,4060804163,212,6.1,4064580699,178,,4060804157,56,Back,4060804159,140,27.4,4060804161,141,26.5,4060804165,213,0.3,,,,,,,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130739,771,1,2,74,39,bwt8yfk8rkcwiwyr0mopd7wqd,1,27.4,26.5,2023-02-26T22:10:36.941Z,2023-03-01T05:14:40Z,4060804187,140,29.7,4060804189,141,15.2,4060804191,212,8.1,4060804185,56,Back,4060804193,213,5.0,4064580735,178,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130749,772,1,2,74,40,bwt8yfk8rkcwiwyr0mopd7wqd,1,29.7,15.2,2023-02-26T22:10:38.192Z,2023-03-01T05:14:43Z,4060804281,213,5.7,4064580769,178,,4060804275,140,40.5,4060804273,56,Back,4060804279,212,13.5,4060804277,141,4.4,,,,,,,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130751,773,3,2,74,45,bwt8yfk8rkcwiwyr0mopd7wqd,0,34.6,24,2023-02-26T22:10:43.239Z,2023-03-01T05:14:54Z,4060804287,286,,4064580855,178,,4060804285,56,Back,4060804337,233,631,4063899529,464,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130757,631,7,2,74,46,66bsnl0zjb7l5akwo00h0y5me,0,65.4,76,2023-02-26T22:10:43.448Z,2023-03-01T05:14:58Z,4060804323,285,,4063899451,383,,4064580905,178,,4060804321,56,Center,4060804329,233,773,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130759,774,61,2,74,46,bwt8yfk8rkcwiwyr0mopd7wqd,1,33.9,26,2023-02-26T22:10:43.528Z,2023-03-01T05:15:03Z,4060804333,56,Back,4064580945,178,,,,,,,,,,,,,,,,,,,,rzxtat0t3okt8tikf5mvdxm2,K. Fujimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130761,632,49,2,74,47,66bsnl0zjb7l5akwo00h0y5me,1,64.4,82.4,2023-02-26T22:10:45.057Z,2023-03-01T05:15:09Z,,,,,,,,,,,,,,,,,,,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130767,633,1,2,74,47,66bsnl0zjb7l5akwo00h0y5me,1,64.4,82.4,2023-02-26T22:10:45.117Z,2023-03-01T05:15:13Z,4060804365,140,59.4,4060804367,141,85.7,4060804369,212,5.7,4060804363,56,Left,4064581053,178,,4060804371,213,2.7,,,,,,,97vuoqg0x9nx56dmd9u5e12hh,M. Taremi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130771,634,1,2,74,48,66bsnl0zjb7l5akwo00h0y5me,1,59.4,85.7,2023-02-26T22:10:45.899Z,2023-03-01T05:15:17Z,4060804403,141,75.4,4064581083,178,,4060804405,212,7.0,4060804407,213,4.8,4060804401,140,60.0,4060804399,56,Center,,,,,,,19s3ei718jouszy30uxli8xd5,Z. Sanusi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130791,635,1,2,74,50,66bsnl0zjb7l5akwo00h0y5me,1,59.1,74.1,2023-02-26T22:10:48.051Z,2023-03-01T05:15:24Z,4064581131,178,,4060804533,141,62.9,4060804535,212,7.7,4060804529,56,Center,4060804537,213,4.8,4060804531,140,59.9,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130821,636,4,2,74,54,66bsnl0zjb7l5akwo00h0y5me,1,69,50.8,2023-02-26T22:10:51.984Z,2023-03-01T05:15:31Z,4060804677,13,,4060804679,295,,4060804687,233,775,4060804681,56,Center,4060804685,286,,4060804683,152,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130819,775,4,2,74,54,bwt8yfk8rkcwiwyr0mopd7wqd,0,31,49.2,2023-02-26T22:10:51.985Z,2023-03-01T05:15:31Z,4060804675,285,,4060804671,56,Back,4060804673,152,,4060804669,295,,4060804667,13,,4064581191,178,,4060804693,233,636,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130841,776,17,2,74,57,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-02-26T22:10:55.056Z,2023-03-01T05:15:37Z,4060804803,13,243,4060804801,393,,4060804799,31,,,,,,,,,,,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130905,637,1,2,75,16,66bsnl0zjb7l5akwo00h0y5me,0,68.7,52.7,2023-02-26T22:11:13.496Z,2023-03-01T05:22:54Z,4060805115,56,Center,4060805109,5,,4060805119,141,60.2,4060805117,140,91.4,4060805121,212,24.4,4060805113,152,,4060805111,155,,4060805287,189,,8y0e1y90ih393h7zv7srfot79,Otávio,4064584949,178,4060805123,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,
2513130913,777,61,2,75,17,bwt8yfk8rkcwiwyr0mopd7wqd,1,14.2,66.3,2023-02-26T22:11:14.678Z,2023-03-01T05:23:03Z,4060805151,56,Back,4064585019,178,,4060805197,189,,,,,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130911,638,6,2,75,19,66bsnl0zjb7l5akwo00h0y5me,1,87.2,40.4,2023-02-26T22:11:17.354Z,2023-03-01T05:23:11Z,4060805227,189,,4060805237,233,778,4060805149,73,,4060805147,56,Center,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513130931,778,6,2,75,19,bwt8yfk8rkcwiwyr0mopd7wqd,0,12.8,59.6,2023-02-26T22:11:17.354Z,2023-03-01T05:23:11Z,4060805349,233,638,4060805311,189,,4060805231,73,,4060805229,56,Back,,,,,,,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513131039,639,1,2,75,36,66bsnl0zjb7l5akwo00h0y5me,0,99.5,99.5,2023-02-26T22:11:33.948Z,2023-03-01T05:23:15Z,4060805753,56,Center,4060805755,140,95.6,4060805761,213,4.6,4060805759,212,31.5,4060805751,223,,4060805757,141,53.6,4060805745,2,,4063901297,20,,cpmfjroqtibaahb1dr66pl2i1,S. Eustáquio,4060805747,6,4060805749,155,4064585145,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513131057,780,12,2,75,37,bwt8yfk8rkcwiwyr0mopd7wqd,1,4.2,50.1,2023-02-26T22:11:35.333Z,2023-03-01T05:23:21Z,4060805833,140,29.5,4064585191,388,,4060806021,15,,4060805831,56,Back,4060805837,212,39.7,4060805839,213,5.4,4060805835,141,6.8,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513131037,779,43,2,75,40,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2023-02-26T22:11:37.417Z,2023-02-26T22:12:02Z,4060805737,56,Back,4060805739,285,0,4060806381,144,7,,,,,,,,,,,,,,,,5drwrn9zmqeyo7h5zhy28mb8q,Zé Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513131059,781,49,2,75,42,bwt8yfk8rkcwiwyr0mopd7wqd,1,32.4,4.1,2023-02-26T22:11:40.185Z,2023-03-01T05:23:25Z,,,,,,,,,,,,,,,,,,,,,,,,,c3byjg1gw75b6wz0wz0bjwij9,Marlon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
