id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2516660067,704,8,2,73,20,491xixnlsp75o7cr3w2gc1o0z,1,30,8.9,2023-03-06T21:56:45.126Z,2023-03-08T08:36:45Z,4081919481,388,,4079474269,56,Back,4079474289,15,,4081108307,383,,,,,,,,,,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660077,705,1,2,73,23,491xixnlsp75o7cr3w2gc1o0z,1,31.8,8.3,2023-03-06T21:56:47.617Z,2023-03-08T08:36:51Z,4079474325,56,Back,4079474331,212,9.1,4079474333,213,6.2,4079474329,141,6.8,4079474327,140,40.4,4079474323,3,,4081919521,388,,,,,3zndvhinobvclra6m0y47drrp,J. Delgado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660079,706,49,2,73,25,491xixnlsp75o7cr3w2gc1o0z,1,40.7,7.1,2023-03-06T21:56:49.809Z,2023-03-08T08:37:01Z,,,,,,,,,,,,,,,,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660105,707,1,2,73,25,491xixnlsp75o7cr3w2gc1o0z,1,40.7,7.1,2023-03-06T21:56:49.868Z,2023-03-08T08:37:04Z,4079474439,56,Right,4079474437,155,,4079474445,212,43.9,4079474447,213,0.2,4079474449,1,,4079474441,140,81.8,4079474443,141,19.0,4081919631,178,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660121,708,1,2,73,30,491xixnlsp75o7cr3w2gc1o0z,0,83.6,19.1,2023-03-06T21:56:55.099Z,2023-03-08T08:37:07Z,4081919671,178,,4079474513,56,Left,4079474515,140,91.0,4079474519,212,49.2,4079474581,1,,4081108535,20,,4079474509,2,,4079474517,141,90.6,7d8acg1r083veuigl34kojnbp,Alexandre Guedes,4079474521,213,4081108533,224,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660137,630,49,2,73,37,ewsf6evtguu9j7k6js4tlgl89,1,7.1,4.6,2023-03-06T21:57:01.689Z,2023-03-08T08:37:14Z,,,,,,,,,,,,,,,,,,,,,,,,,2htuct5gfuihhhvx9trpkmj56,Y. Soma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660187,631,1,2,73,40,ewsf6evtguu9j7k6js4tlgl89,1,14,5.3,2023-03-06T21:57:05.151Z,2023-03-08T08:37:22Z,4079474795,140,6.2,4079474799,212,20.2,4079474797,141,32.5,4079474801,213,2.0,4079474793,56,Back,4081919769,178,,,,,,,,2htuct5gfuihhhvx9trpkmj56,Y. Soma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660203,632,1,2,73,49,ewsf6evtguu9j7k6js4tlgl89,1,12.7,45.4,2023-03-06T21:57:14.334Z,2023-03-08T08:37:25Z,4079474865,140,26.2,4079474869,212,14.4,4079474867,141,41.8,4079474871,213,6.1,4079474863,56,Back,4081919807,178,,,,,,,,4k2wic25asdlmuqr17e3s6nkl,Ricardo  Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660221,633,1,2,73,52,ewsf6evtguu9j7k6js4tlgl89,0,27.8,37.4,2023-03-06T21:57:16.858Z,2023-03-08T08:37:28Z,4079474929,56,Back,4079474935,212,32.1,4079474939,1,,4079474937,213,5.3,4079474933,141,0.0,4081919823,178,,4079474931,140,45.8,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660223,634,5,2,73,54,ewsf6evtguu9j7k6js4tlgl89,0,45.2,-0.6,2023-03-06T21:57:19.118Z,2023-03-08T08:37:29Z,4079475319,233,709,4079474943,56,Back,4079474945,347,,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660291,709,5,2,73,54,491xixnlsp75o7cr3w2gc1o0z,1,54.8,100.6,2023-03-06T21:57:19.118Z,2023-03-08T08:37:29Z,4079475303,347,,4079475301,56,Left,4079475315,233,634,,,,,,,,,,,,,,,,7d8acg1r083veuigl34kojnbp,Alexandre Guedes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660293,710,1,2,74,9,491xixnlsp75o7cr3w2gc1o0z,1,60.3,100,2023-03-06T21:57:34.187Z,2023-03-08T08:37:31Z,4079475339,212,26.0,4079475337,141,88.4,4079475333,56,Back,4079475331,107,,4079475335,140,36.9,4079475341,213,3.5,4081108815,189,,4079475343,1,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660299,711,1,2,74,10,491xixnlsp75o7cr3w2gc1o0z,1,37.2,88.2,2023-03-06T21:57:34.687Z,2023-03-08T08:37:32Z,4079475383,56,Back,4079475387,141,96.2,4079475389,212,8.0,4079475391,213,0.7,4081919889,178,,4079475385,140,42.8,4081108835,189,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660307,712,1,2,74,12,491xixnlsp75o7cr3w2gc1o0z,1,42.8,96.2,2023-03-06T21:57:36.560Z,2023-03-08T08:37:36Z,4079475429,56,Back,4079475435,212,9.5,4079475437,213,5.0,4081919929,178,,4079475431,140,45.3,4079475433,141,82.7,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516968467,947,3,2,74,13,491xixnlsp75o7cr3w2gc1o0z,0,52.2,99.1,2023-03-06T21:57:37.698Z,2023-03-08T08:38:20Z,4081109147,56,Left,4081109149,286,,4081920229,178,,4081109153,467,2ban1f798o92hq593c8a0nv11,4081109151,465,,,,,,,,,,,ey0bk9dlqjwsc1aserql73aei,Paulo Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660323,713,1,2,74,13,491xixnlsp75o7cr3w2gc1o0z,1,45.3,83.4,2023-03-06T21:57:38.389Z,2023-03-08T08:38:31Z,4079475513,56,Left,4079475521,213,0.6,4079475517,141,94.7,4079475519,212,12.9,4081920277,178,,4079475515,140,55.2,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660325,714,4,2,74,15,491xixnlsp75o7cr3w2gc1o0z,1,55.1,94.6,2023-03-06T21:57:40.472Z,2023-03-08T08:38:35Z,4079475533,286,,4079475525,13,,4079475625,233,635,4079475527,56,Left,4079475619,294,,4079475529,152,,,,,,,,ey0bk9dlqjwsc1aserql73aei,Paulo Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660339,635,4,2,74,15,ewsf6evtguu9j7k6js4tlgl89,0,44.9,5.4,2023-03-06T21:57:40.473Z,2023-03-08T08:38:34Z,4079475785,294,,4079475577,285,,4079475569,13,,4079475571,56,Back,4079475573,152,,4079475599,233,714,4081920321,178,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660451,715,1,2,74,41,491xixnlsp75o7cr3w2gc1o0z,1,56.4,94.1,2023-03-06T21:58:06.329Z,2023-03-08T08:38:38Z,4079476037,152,,4079476039,56,Back,4079476045,212,26.9,4081920345,178,,4079476047,213,4.1,4079476051,189,,4079476043,141,61.1,4079476041,140,42.3,3zkqv88qpc3tm22pex5qfillh,Antunes,4079476035,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660461,716,1,2,74,42,491xixnlsp75o7cr3w2gc1o0z,1,42.3,61.8,2023-03-06T21:58:07.504Z,2023-03-08T08:38:42Z,4079476085,141,83.7,4079476089,213,1.7,4079476087,212,15.0,4079476083,140,40.3,4081920361,178,,4079476081,56,Back,,,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660465,717,1,2,74,45,491xixnlsp75o7cr3w2gc1o0z,1,40.4,83.3,2023-03-06T21:58:09.962Z,2023-03-08T08:38:45Z,4081920395,178,,4079476111,212,8.0,4079476103,56,Back,4079476107,141,91.4,4079476105,140,45.9,4079476115,213,0.8,,,,,,,19mq6gsvnfvnzugpbfwniqj1l,Maracás,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660479,718,1,2,74,47,491xixnlsp75o7cr3w2gc1o0z,1,45.9,91.5,2023-03-06T21:58:11.684Z,2023-03-08T08:38:50Z,4079476151,56,Back,4079476153,140,46.6,4079476157,212,6.8,4081920427,178,,4079476159,213,4.8,4079476155,141,81.5,,,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660487,719,1,2,74,49,491xixnlsp75o7cr3w2gc1o0z,0,46.6,85.4,2023-03-06T21:58:13.772Z,2023-03-08T08:38:53Z,4079476201,141,100.0,4079476203,212,11.2,4079476205,213,1.3,4081920453,178,,4079476199,140,49.7,4079476197,56,Back,,,,,,,ey0bk9dlqjwsc1aserql73aei,Paulo Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660513,636,5,2,74,50,ewsf6evtguu9j7k6js4tlgl89,1,49.8,-1.4,2023-03-06T21:58:15.397Z,2023-03-08T08:38:54Z,4079476267,347,,4079476295,233,720,4079476265,56,Back,,,,,,,,,,,,,,,,2ban1f798o92hq593c8a0nv11,Afonso Taira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660491,720,5,2,74,50,491xixnlsp75o7cr3w2gc1o0z,0,50.2,101.4,2023-03-06T21:58:15.397Z,2023-03-08T08:38:55Z,4079476221,347,,4079476313,233,636,4079476219,56,Left,,,,,,,,,,,,,,,,ey0bk9dlqjwsc1aserql73aei,Paulo Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660547,637,1,2,74,54,ewsf6evtguu9j7k6js4tlgl89,1,49.2,0,2023-03-06T21:58:18.840Z,2023-03-08T08:38:59Z,4079476433,213,0.9,4079476425,56,Right,4079476431,212,15.4,4079476427,140,58.5,4079476429,141,16.0,4079476423,107,,,,,,,,2htuct5gfuihhhvx9trpkmj56,Y. Soma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660549,638,4,2,74,57,ewsf6evtguu9j7k6js4tlgl89,1,59.6,17.8,2023-03-06T21:58:21.647Z,2023-03-08T08:39:03Z,4079476443,286,,4079476755,295,,4079476441,152,,4079476449,233,721,4079476753,13,,4079476439,56,Right,,,,,,,3sxd2j3a9d2bukfeu5y9824tl,Romário Baró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660543,721,4,2,74,57,491xixnlsp75o7cr3w2gc1o0z,0,40.4,82.2,2023-03-06T21:58:21.648Z,2023-03-08T08:39:03Z,4079476415,152,,4079476455,233,638,4081920519,178,,4079476413,56,Back,4079476737,13,,4079476417,285,,4079476739,295,,,,,8dyozmfhm4x9hwqqpa6hcri6t,Rui Pires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660635,639,1,2,75,26,ewsf6evtguu9j7k6js4tlgl89,0,66.6,23,2023-03-06T21:58:51.341Z,2023-03-08T08:44:03Z,4081109887,2,,4079476877,155,,4079476891,1,,4079476879,152,,4079476883,140,94.0,4081923001,178,,4079476881,56,Center,4081109977,20,,64upo0p7ealjcpfkldjiqlvit,Neto,4079476885,141,4079476889,213,69.0,0.8,4079476887,212,42.5,4081109975,386,,4081109973,225,,,4079476875,5,,,,,,,,,,,,,,,,,,,,,
2516660657,640,44,2,75,29,ewsf6evtguu9j7k6js4tlgl89,1,88.6,78.3,2023-03-06T21:58:54.023Z,2023-03-08T11:53:36Z,4079476969,233,722,4079476959,56,Center,4079476961,286,,,,,,,,,,,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660649,722,44,2,75,29,491xixnlsp75o7cr3w2gc1o0z,0,11.4,21.7,2023-03-06T21:58:54.024Z,2023-03-08T08:44:13Z,4079476965,233,640,4079476935,285,,4079476933,56,Back,,,,,,,,,,,,,,,,ey0bk9dlqjwsc1aserql73aei,Paulo Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516663379,768,1,2,75,29,ewsf6evtguu9j7k6js4tlgl89,1,89.7,68.4,2023-03-06T21:58:54.062Z,2023-03-08T11:53:37Z,4079492573,3,,4079492581,212,13.2,4079492583,213,2.5,4079492579,141,80.1,4079492577,140,79.7,4079492575,56,Left,4081923163,388,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660665,641,3,2,75,31,ewsf6evtguu9j7k6js4tlgl89,0,78.3,95.1,2023-03-06T21:58:56.435Z,2023-03-08T08:44:57Z,4079476993,286,,4079476991,56,Left,4081110397,464,,4081923487,178,,4079477867,233,724,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660659,724,7,2,75,33,491xixnlsp75o7cr3w2gc1o0z,1,21.7,4.9,2023-03-06T21:58:57.916Z,2023-03-08T08:45:04Z,4081923547,389,,4079476963,56,Back,4079477875,167,,4081110433,385,,4079477863,233,641,4079477861,285,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660651,723,43,2,75,33,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-03-06T21:58:58.335Z,2023-03-06T22:27:09Z,4079476949,15,0,4079476941,141,5.0,4079476943,212,19.3,4079476939,140,24.1,4079492285,144,12,4079476937,56,Back,4079476945,213,5.4,,,,ey0bk9dlqjwsc1aserql73aei,Paulo Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660669,642,5,2,75,34,ewsf6evtguu9j7k6js4tlgl89,1,79.9,101.5,2023-03-06T21:58:58.670Z,2023-03-08T08:45:11Z,4079477903,233,725,4079476999,56,Left,4079477001,347,,,,,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660673,725,5,2,75,34,491xixnlsp75o7cr3w2gc1o0z,0,20.1,-1.5,2023-03-06T21:58:58.670Z,2023-03-08T08:45:10Z,4079477007,56,Back,4079477009,347,,4079477909,233,642,,,,,,,,,,,,,,,,78ug8x7pkjt88u5dx151v32z9,N. Gaitán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660697,643,1,2,75,38,ewsf6evtguu9j7k6js4tlgl89,1,83.5,100,2023-03-06T21:59:03.005Z,2023-03-08T08:45:22Z,4079477119,107,,4079477127,212,16.5,4079477129,213,3.4,4079477121,56,Left,4079477123,140,68.2,4079477125,141,95.4,,,,,,,6wjwijfj7i2vvlsxzyzfb2cwl,Vasco Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660719,644,1,2,75,42,ewsf6evtguu9j7k6js4tlgl89,0,73.7,87.9,2023-03-06T21:59:07.032Z,2023-03-08T08:45:29Z,4079477225,212,43.0,4079477215,2,,4081110677,72,,4081923847,178,,4081110675,224,,4079477223,141,33.1,4079477221,140,94.2,4079477229,1,,58r7rr6rqtji5m0bkdxmwqqui,Leonardo Lelo,4079477217,155,4079477219,56,,Center,4079477227,213,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660727,726,12,2,75,45,491xixnlsp75o7cr3w2gc1o0z,1,9,70.1,2023-03-06T21:59:09.830Z,2023-03-08T08:45:38Z,4079477253,140,17.2,4079477251,56,Back,4079477259,213,1.0,4079477273,15,,4079477257,212,15.8,4079477255,141,89.6,4081923911,388,,,,,3zkqv88qpc3tm22pex5qfillh,Antunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660735,645,61,2,75,47,ewsf6evtguu9j7k6js4tlgl89,0,83.7,8.6,2023-03-06T21:59:11.683Z,2023-03-08T08:45:49Z,4079477311,56,Right,4081924007,178,,,,,,,,,,,,,,,,,,,,2htuct5gfuihhhvx9trpkmj56,Y. Soma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660741,727,49,2,75,48,491xixnlsp75o7cr3w2gc1o0z,1,13.2,95.7,2023-03-06T21:59:12.855Z,2023-03-08T09:55:56Z,,,,,,,,,,,,,,,,,,,,,,,,,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660745,728,1,2,75,49,491xixnlsp75o7cr3w2gc1o0z,0,13.2,95.7,2023-03-06T21:59:14.153Z,2023-03-08T08:46:31Z,4081924385,178,,4079477327,56,Back,4079477329,140,18.1,4079477337,1,,4079477335,213,6.2,4079477361,233,646,4079477359,236,,4079477333,212,5.1,atcgj9k5ghx0ekwyky31l4pud,Zé Uilton,4079477325,157,4079477331,141,,95.4,4079477365,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660743,646,74,2,75,49,ewsf6evtguu9j7k6js4tlgl89,1,88.4,6.7,2023-03-06T21:59:14.183Z,2023-03-08T08:47:07Z,4079477377,233,728,4079477323,285,,4079477321,56,Right,4081924581,178,,,,,,,,,,,,,,2htuct5gfuihhhvx9trpkmj56,Y. Soma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660755,647,49,2,75,52,ewsf6evtguu9j7k6js4tlgl89,1,96.1,28.1,2023-03-06T21:59:17.113Z,2023-03-08T08:47:33Z,,,,,,,,,,,,,,,,,,,,,,,,,5djfxgxa12bypv4g5zk5rit0q,Felippe Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660773,648,1,2,75,52,ewsf6evtguu9j7k6js4tlgl89,1,96.1,28.1,2023-03-06T21:59:17.164Z,2023-03-08T11:53:37Z,4079477483,140,95.2,4079477481,56,Center,4081924799,178,,4079477489,213,1.6,4079477487,212,15.4,4079477807,210,15,4079477485,141,50.7,4079477809,154,,5djfxgxa12bypv4g5zk5rit0q,Felippe Cardoso,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2517139727,1082,43,2,75,53,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-06T21:59:17.871Z,2023-03-08T10:13:42Z,4081981339,233,1282,4082008297,144,67,,,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517145243,1101,43,2,75,53,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-06T21:59:17.871Z,2023-03-08T10:14:16Z,4082009697,144,67,4082008637,233,1364,,,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517145487,1102,43,2,75,53,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-06T21:59:17.871Z,2023-03-08T10:14:26Z,4082009829,233,1368,4082009927,144,67,,,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517145555,1103,67,2,75,53,ewsf6evtguu9j7k6js4tlgl89,1,95.1,50.8,2023-03-06T21:59:17.871Z,2023-03-08T11:53:37Z,4082010121,233,1370,,,,,,,,,,,,,,,,,,,,,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517139725,1282,43,2,75,53,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-03-06T21:59:17.872Z,2023-03-08T10:13:41Z,4082008263,144,67,4081981359,233,1082,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517145235,1364,43,2,75,53,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-03-06T21:59:17.872Z,2023-03-08T10:14:17Z,4082009705,144,67,4082008661,233,1101,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517145481,1368,43,2,75,53,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-03-06T21:59:17.872Z,2023-03-08T10:14:27Z,4082009845,233,1102,4082009933,144,67,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517145545,1370,67,2,75,53,491xixnlsp75o7cr3w2gc1o0z,0,4.9,49.2,2023-03-06T21:59:17.872Z,2023-03-08T10:14:33Z,4082010141,233,1103,,,,,,,,,,,,,,,,,,,,,,fwnnz9wriid0xznpbpdy82s4,Nuno Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660777,649,15,2,75,53,ewsf6evtguu9j7k6js4tlgl89,1,95.7,47.6,2023-03-06T21:59:17.876Z,2023-03-08T11:53:38Z,4079477839,214,,4079477825,154,,4079477831,55,648,4079477845,147,46.6,4081111383,80,,4079477501,16,,4079477843,146,98.5,4081925041,389,,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,4079477837,103,4079477629,20,16.5,,4079477829,133,,4079477633,233,729,4079477499,22,,,4079477821,29,,4079477841,328,4079477835,102,4079477503,56,Center,,,,,,,,46.4,,,,,
2516660767,729,10,2,75,53,491xixnlsp75o7cr3w2gc1o0z,1,2,50.5,2023-03-06T21:59:18.209Z,2023-03-08T08:48:05Z,4079477563,179,,4079477561,174,,4081111545,377,,4079477641,233,649,4079477463,56,Back,4079478755,21,,,,,,,,1k5y6mool4qz2xtg6mp892vh1,Marafona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516660791,650,16,2,75,55,ewsf6evtguu9j7k6js4tlgl89,1,96.2,48.7,2023-03-06T21:59:19.676Z,2023-03-08T08:48:20Z,4079477883,72,,4079478379,231,48.4,4079478371,214,,4081112089,396,50,4079478369,103,12.0,4079478365,76,,4081925409,178,,4079477547,56,Center,d92r3s9hlaq3k56b503ovjfmd,Fernando Varela,4079477893,374,4079478377,230,2023-03-06 21:59:19.309,98.2,4079478375,458,,4079477545,16,,4079478373,328,,,4079477897,375,75:54.774,4079478367,102,4079477543,22,4081112087,395,97.6,,,,,,,52.4,,,,,,
2516661159,651,18,2,77,29,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-06T22:00:54.493Z,2023-03-08T08:50:01Z,4079479173,55,652,4079479129,42,,4079479133,59,24,4079479131,44,Forward,,,,,,,,,,,,,2htuct5gfuihhhvx9trpkmj56,Y. Soma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516661163,652,19,2,77,29,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-06T22:00:54.494Z,2023-03-08T08:50:02Z,4079479155,59,6,4079479153,145,2,4079479149,42,,4079479163,55,651,4079479157,292,3,4079479159,293,2,4079479161,44,Defender,,,,6uubxxvwp558g19wxmprfqtw5,Derick Poloni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516661245,655,18,2,77,51,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-06T22:01:15.620Z,2023-03-08T08:51:19Z,4079479575,44,Forward,4079479573,42,,4079479577,59,99,4079479601,55,656,,,,,,,,,,,,,edk9jemtelz51uoob4quyd4kq,Clayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516661249,656,19,2,77,51,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-06T22:01:15.621Z,2023-03-08T08:51:20Z,4079479591,292,3,4079479589,59,3,4079479587,145,9,4079479593,293,1,4079479597,55,655,4079479583,42,,4079479595,44,Defender,,,,dcj62hda8r17fx396ks6w79p1,João Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516661203,653,18,2,77,56,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-06T22:01:21.533Z,2023-03-08T08:50:09Z,4079479385,44,Forward,4079479383,42,,4079479425,55,654,4079479387,59,7,,,,,,,,,,,,,53unfq55ouhqni5jbl07fyqc5,S. Godwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516661209,654,19,2,77,56,ewsf6evtguu9j7k6js4tlgl89,1,0,0,2023-03-06T22:01:21.534Z,2023-03-08T08:50:09Z,4079479407,42,,4079479419,44,Forward,4079479417,293,1,4079479421,55,653,4079479413,59,10,4079479411,145,11,4079479415,292,8,,,,9cju5a96bsq9fqhbl5ub6nisp,Diogo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516661279,730,18,2,78,23,491xixnlsp75o7cr3w2gc1o0z,1,0,0,2023-03-06T22:01:47.805Z,2023-03-08T11:05:30Z,4079479645,42,,4079479649,59,55,4079479671,55,731,4079479647,44,Midfielder,,,,,,,,,,,,,ey0bk9dlqjwsc1aserql73aei,Paulo Bernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
