id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value,qualifier/13/value,keyPass,qualifier/18/value
2443528007,572,49,2,63,33,7catg5lpivcmpf4xhggh6d8rk,1,60.7,85,2022-08-07T18:30:55.280Z,2022-08-10T11:47:02Z,,,,,,,,,,,,,,,,,,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528025,573,1,2,63,33,7catg5lpivcmpf4xhggh6d8rk,1,60.7,85,2022-08-07T18:30:55.573Z,2022-08-10T11:47:06Z,3692581297,212,9.1,3692581291,56,Left,3692581295,141,94.1,3692581299,213,0.7,3692581293,140,67.1,3696906035,178,,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528031,574,3,2,63,36,7catg5lpivcmpf4xhggh6d8rk,0,65.2,95.8,2022-08-07T18:30:58.072Z,2022-08-10T12:12:53Z,3692581353,286,,3692581461,233,545,3696906149,178,,3692581351,56,Left,3695463243,464,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528043,545,7,2,63,37,26t6lvlpql4w5wu1ih73qpy36,1,34.8,4.2,2022-08-07T18:30:58.783Z,2022-08-10T11:47:12Z,3696906205,178,,3695400333,385,,3692581451,233,574,3692581419,56,Back,3692581417,167,,3692581421,285,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528047,546,5,2,63,38,26t6lvlpql4w5wu1ih73qpy36,0,34.4,-0.8,2022-08-07T18:31:00.573Z,2022-08-10T11:47:14Z,3692581527,233,575,3692581437,347,,3692581435,56,Back,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528057,575,5,2,63,38,7catg5lpivcmpf4xhggh6d8rk,1,65.6,100.8,2022-08-07T18:31:00.573Z,2022-08-10T11:47:13Z,3692581511,233,546,3692581499,56,Left,3692581501,347,,,,,,,,,,,,,,,,,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528113,576,1,2,63,52,7catg5lpivcmpf4xhggh6d8rk,1,67.2,100,2022-08-07T18:31:14.363Z,2022-08-10T11:47:16Z,3692581999,213,3.5,3692581995,141,94.2,3692581991,56,Left,3692581997,212,14.6,3692581989,107,,3692581993,140,54.0,,,,,,,3fo37mb4cp6lb0e86hhiyvu8l,Matheus Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444339495,941,67,2,63,54,7catg5lpivcmpf4xhggh6d8rk,1,54.2,94.4,2022-08-07T18:31:15.748Z,2022-08-10T14:00:52Z,3696943699,233,844,,,,,,,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444339487,844,67,2,63,54,26t6lvlpql4w5wu1ih73qpy36,0,45.8,5.6,2022-08-07T18:31:15.749Z,2022-08-10T12:13:38Z,3696943713,233,941,,,,,,,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528129,577,1,2,63,54,7catg5lpivcmpf4xhggh6d8rk,1,54,94.2,2022-08-07T18:31:15.753Z,2022-08-10T14:00:52Z,3692582143,213,4.1,3692582139,141,66.3,3692582137,140,41.3,3696906371,178,,3692582141,212,23.2,3692582135,56,Back,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528151,578,1,2,64,0,7catg5lpivcmpf4xhggh6d8rk,1,34.2,68.4,2022-08-07T18:31:22.275Z,2022-08-10T11:47:21Z,3692582255,213,0.0,3692582249,140,41.2,3692582251,141,68.4,3692582247,56,Back,3692582253,212,7.3,3696906441,178,,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528179,579,1,2,64,2,7catg5lpivcmpf4xhggh6d8rk,1,41.2,68.4,2022-08-07T18:31:23.921Z,2022-08-10T11:47:25Z,3692582433,141,69.3,3696906517,178,,3692582437,213,3.1,3692582435,212,11.1,3692582431,140,30.6,3692582429,56,Back,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528213,580,1,2,64,6,7catg5lpivcmpf4xhggh6d8rk,1,32.3,70,2022-08-07T18:31:28.253Z,2022-08-10T11:47:28Z,3692582619,213,5.9,3692582615,141,65.5,3692582611,56,Back,3692582617,212,7.7,3696906571,178,,3692582613,140,39.0,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528259,581,1,2,64,9,7catg5lpivcmpf4xhggh6d8rk,1,35.7,56.3,2022-08-07T18:31:31.502Z,2022-08-10T11:47:38Z,3692582901,141,6.1,3692582905,213,5.5,3692582907,1,,3696906779,178,,3692582895,155,,3692582897,56,Right,3692582899,140,71.7,3692582903,212,50.9,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528265,582,1,2,64,18,7catg5lpivcmpf4xhggh6d8rk,0,98.3,30.5,2022-08-07T18:31:39.893Z,2022-08-10T11:47:49Z,3692582973,56,Center,3692583205,138,,3692582981,213,1.9,3692582977,141,34.5,3696906919,178,,3692582975,140,97.4,3692583059,236,,3692583061,233,548,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,3692583065,286,3692582979,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528275,548,74,2,64,18,26t6lvlpql4w5wu1ih73qpy36,1,7.2,68.4,2022-08-07T18:31:39.980Z,2022-08-10T11:49:45Z,3692583083,233,582,3696909219,178,,3692583045,285,,3692583043,56,Back,,,,,,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528287,583,81,2,64,18,7catg5lpivcmpf4xhggh6d8rk,0,97.4,41.3,2022-08-07T18:31:40.363Z,2022-08-10T11:49:54Z,3692583119,274,,3692583117,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528285,549,52,2,64,19,26t6lvlpql4w5wu1ih73qpy36,1,5.9,58.1,2022-08-07T18:31:41.252Z,2022-08-10T11:50:02Z,3696909651,178,,3695401025,376,,,,,,,,,,,,,,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528347,550,1,2,64,26,26t6lvlpql4w5wu1ih73qpy36,1,8.3,64.2,2022-08-07T18:31:47.842Z,2022-08-10T11:50:08Z,3692583523,56,Back,3692583529,212,22.2,3692583521,123,,3696909771,178,,3692583525,140,27.3,3692583531,213,0.5,3692583527,141,78.5,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528377,551,1,2,64,34,26t6lvlpql4w5wu1ih73qpy36,1,38.6,83.2,2022-08-07T18:31:56.022Z,2022-08-10T11:50:17Z,3692583677,141,95.7,3692583675,140,47.2,3692583679,212,12.4,3692583673,56,Back,3696909915,178,,3692583681,213,0.8,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528437,552,1,2,64,37,26t6lvlpql4w5wu1ih73qpy36,0,52.7,95.3,2022-08-07T18:31:59.182Z,2022-08-10T11:50:21Z,3692584029,212,42.8,3692584031,213,5.7,3692584027,141,62.9,3692584021,155,,3692584025,140,87.6,3692584023,56,Center,3696910013,178,,3692584033,1,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528431,584,54,2,64,40,7catg5lpivcmpf4xhggh6d8rk,1,11.4,35.2,2022-08-07T18:32:02.413Z,2022-08-10T11:50:27Z,3696910115,389,,3695415169,232,,,,,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444339973,957,67,2,64,41,7catg5lpivcmpf4xhggh6d8rk,1,10.8,33.3,2022-08-07T18:32:02.741Z,2022-08-10T14:00:52Z,3696946431,233,850,,,,,,,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444339967,850,67,2,64,41,26t6lvlpql4w5wu1ih73qpy36,0,89.2,66.7,2022-08-07T18:32:02.742Z,2022-08-10T12:15:13Z,3696946441,233,957,,,,,,,,,,,,,,,,,,,,,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528443,585,52,2,64,41,7catg5lpivcmpf4xhggh6d8rk,1,10.3,33.3,2022-08-07T18:32:02.873Z,2022-08-10T14:00:53Z,3696910239,179,,3695401507,376,,,,,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528445,553,43,2,64,44,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-08-07T18:32:06.024Z,2022-08-09T14:16:49Z,3692584067,286,0,3692584113,233,584,3692584065,56,Center,3695401487,144,3,,,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528579,586,1,2,64,55,7catg5lpivcmpf4xhggh6d8rk,0,15.1,50,2022-08-07T18:32:17.167Z,2022-08-10T11:50:39Z,3696910255,178,,3692584853,56,Back,3692591597,189,,3692584851,123,,3692584855,140,27.7,3692584861,213,6.1,3692584857,141,45.7,3692584859,212,13.5,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443530575,593,61,2,64,59,26t6lvlpql4w5wu1ih73qpy36,1,74.3,32.8,2022-08-07T18:32:21.658Z,2022-08-10T11:50:40Z,3692597243,189,,3696910299,178,,3692597111,56,Center,,,,,,,,,,,,,,,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443529661,578,49,2,65,0,26t6lvlpql4w5wu1ih73qpy36,1,77,51.6,2022-08-07T18:32:21.886Z,2022-08-10T11:50:41Z,,,,,,,,,,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443529699,579,1,2,65,0,26t6lvlpql4w5wu1ih73qpy36,0,76.8,53,2022-08-07T18:32:22.392Z,2022-08-10T11:50:52Z,3692591797,141,60.3,3692591795,140,70.0,3696910565,178,,3692591799,212,8.7,3692591793,56,Center,3692591801,213,2.5,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444340155,958,67,2,65,1,7catg5lpivcmpf4xhggh6d8rk,1,31.2,34.6,2022-08-07T18:32:23.210Z,2022-08-10T14:00:53Z,3696947459,233,851,,,,,,,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444340151,851,67,2,65,1,26t6lvlpql4w5wu1ih73qpy36,0,68.8,65.4,2022-08-07T18:32:23.211Z,2022-08-10T12:15:44Z,3696947475,233,958,,,,,,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443529631,605,8,2,65,1,7catg5lpivcmpf4xhggh6d8rk,1,31,34.9,2022-08-07T18:32:23.212Z,2022-08-10T14:00:54Z,3696910663,178,,3695401913,385,,3692591363,56,Back,,,,,,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528603,555,50,2,65,2,26t6lvlpql4w5wu1ih73qpy36,1,71.2,69.2,2022-08-07T18:32:24.123Z,2022-08-10T11:51:54Z,3692585051,286,,3692585049,56,Center,3692598171,233,608,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443529849,608,7,2,65,2,7catg5lpivcmpf4xhggh6d8rk,1,28.8,30.8,2022-08-07T18:32:24.693Z,2022-08-10T11:54:18Z,3695401959,384,,3692592799,56,Back,3692598167,233,555,3696914345,178,,3692592801,285,,,,,,,,,,,6x3qvqsp90kjsps3e4wx0oxqt,M. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443529865,609,61,2,65,3,7catg5lpivcmpf4xhggh6d8rk,1,28.8,31,2022-08-07T18:32:24.792Z,2022-08-10T11:54:09Z,3692592857,56,Back,3696914473,178,,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528607,556,49,2,65,4,26t6lvlpql4w5wu1ih73qpy36,1,73,58.7,2022-08-07T18:32:26.279Z,2022-08-10T12:16:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528589,554,43,2,65,4,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-08-07T18:32:26.455Z,2022-08-07T18:35:28Z,3692592025,144,61,3692584933,56,Center,,,,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528621,557,1,2,65,5,26t6lvlpql4w5wu1ih73qpy36,1,73.1,58.5,2022-08-07T18:32:27.256Z,2022-08-10T11:54:30Z,3696914909,178,,3692585113,212,7.1,3692585109,140,79.5,3692585111,141,61.7,3692585107,56,Center,3692585115,213,0.3,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528623,558,3,2,65,6,26t6lvlpql4w5wu1ih73qpy36,1,76.9,65.4,2022-08-07T18:32:28.123Z,2022-08-10T11:54:35Z,3692585139,233,587,3695463335,465,,3692585119,56,Center,3696915039,178,,3692585121,286,,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528619,587,45,2,65,6,7catg5lpivcmpf4xhggh6d8rk,0,23.1,34.6,2022-08-07T18:32:28.123Z,2022-08-10T11:54:35Z,3692585173,233,558,3692585101,285,,3692585099,56,Back,,,,,,,,,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528647,559,3,2,65,7,26t6lvlpql4w5wu1ih73qpy36,0,76.8,65.8,2022-08-07T18:32:28.787Z,2022-08-10T11:54:49Z,3696915131,178,,3692587559,233,588,3695463369,465,,3692587459,286,,3692585269,56,Center,,,,,,,,,,cnriqwh17pqgz7p2gt74uar6c,Vítinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528639,588,7,2,65,7,7catg5lpivcmpf4xhggh6d8rk,0,23.2,34.2,2022-08-07T18:32:28.873Z,2022-08-10T11:54:43Z,3695402075,385,,3692587539,233,559,3696915169,178,,3692585239,56,Back,3692585241,285,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444340627,855,67,2,65,8,26t6lvlpql4w5wu1ih73qpy36,1,89.4,77.3,2022-08-07T18:32:30.512Z,2022-08-10T14:00:54Z,3696950043,233,959,,,,,,,,,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444340621,959,67,2,65,8,7catg5lpivcmpf4xhggh6d8rk,0,10.6,22.7,2022-08-07T18:32:30.513Z,2022-08-10T12:17:01Z,3696950059,233,855,,,,,,,,,,,,,,,,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528651,560,15,2,65,8,26t6lvlpql4w5wu1ih73qpy36,1,89,77.3,2022-08-07T18:32:30.559Z,2022-08-10T14:00:54Z,3692587205,103,2.5,3692585289,64,,3692587207,328,,3692587213,147,53.6,3696915385,178,,3692585581,20,,3692587209,458,,3692585287,22,,33qmom9yrc1ft1cte9qju1djp,André Horta,3692587211,146,3695402235,215,,3692587203,102,51.9,98.6,3692587201,76,,,3692585757,233,589,3692585291,56,,,,,,,,,,,,,,,,,,,,,Center,,
2443528641,589,10,2,65,9,7catg5lpivcmpf4xhggh6d8rk,1,2,45.2,2022-08-07T18:32:31.307Z,2022-08-10T11:55:01Z,3692585249,182,,3692585251,56,Back,3692585773,233,560,3695402589,173,,3695402337,376,,3692585753,180,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528643,590,52,2,65,10,7catg5lpivcmpf4xhggh6d8rk,1,3.7,49,2022-08-07T18:32:31.873Z,2022-08-10T11:55:08Z,3695402409,376,,3696915627,179,,,,,,,,,,,,,,,,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528747,591,1,2,65,24,7catg5lpivcmpf4xhggh6d8rk,0,14.9,49.1,2022-08-07T18:32:46.343Z,2022-08-10T11:55:12Z,3692585895,140,47.0,3692585891,199,,3692585897,141,57.2,3692585983,189,,3692585899,212,34.2,3692585903,1,,3692585893,56,Back,3692585901,213,0.2,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528753,561,49,2,65,27,26t6lvlpql4w5wu1ih73qpy36,1,51,43.3,2022-08-07T18:32:49.032Z,2022-08-10T11:55:19Z,,,,,,,,,,,,,,,,,,,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528765,562,1,2,65,28,26t6lvlpql4w5wu1ih73qpy36,1,51,43.3,2022-08-07T18:32:49.952Z,2022-08-10T11:55:22Z,3692586013,141,40.4,3696915801,178,,3692586011,140,35.4,3692586015,212,16.5,3692586017,213,3.3,3692586009,56,Back,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528779,563,1,2,65,30,26t6lvlpql4w5wu1ih73qpy36,1,29.5,34.9,2022-08-07T18:32:52.242Z,2022-08-10T11:55:27Z,3692586107,212,13.8,3696915907,178,,3692586101,56,Back,3692586105,141,47.2,3692586109,213,2.5,3692586103,140,19.1,,,,,,,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528801,564,1,2,65,35,26t6lvlpql4w5wu1ih73qpy36,1,21.5,46,2022-08-07T18:32:57.441Z,2022-08-10T11:55:30Z,3692586243,212,55.6,3696915953,178,,3692586235,155,,3692586245,213,5.9,3692586241,141,14.9,3692586237,56,Right,3692586247,1,,3692586239,140,70.5,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528829,565,1,2,65,38,26t6lvlpql4w5wu1ih73qpy36,1,70.5,14.9,2022-08-07T18:33:00.695Z,2022-08-10T11:55:38Z,3692586397,212,8.7,3692586389,168,,3692586395,141,24.7,3692586999,154,,3692586391,56,Center,3696916047,388,,3692586997,210,13,3692586387,3,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,3692586399,213,3692586393,140,75.9,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2443528835,566,13,2,65,43,26t6lvlpql4w5wu1ih73qpy36,1,95.1,29.1,2022-08-07T18:33:05.143Z,2022-08-10T11:55:38Z,3692587003,75,,3692587007,154,,3692587005,29,,3692587019,230,99.4,3692586525,20,,3696916071,178,,3692587013,102,35.1,3692586423,62,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,3692587015,103,3692587021,231,45.7,3692587017,215,,9.7,3692586425,56,Center,,3692586421,22,,3692587009,55,,,,,,,,,,,,,,,,,,,,,565,,
2443528839,567,5,2,65,43,26t6lvlpql4w5wu1ih73qpy36,0,101.4,42,2022-08-07T18:33:05.633Z,2022-08-10T11:55:41Z,3692586455,346,,3692586453,56,Center,3692586473,233,592,,,,,,,,,,,,,,,,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443528825,592,5,2,65,43,7catg5lpivcmpf4xhggh6d8rk,1,-1.4,58,2022-08-07T18:33:05.633Z,2022-08-10T11:55:41Z,3692586465,233,567,3692586373,346,,3692586371,56,Back,,,,,,,,,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443529043,568,18,2,66,17,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-08-07T18:33:39.342Z,2022-08-10T11:55:46Z,3692587795,59,10,3692587791,44,Midfielder,3692587839,55,569,3692587787,42,,,,,,,,,,,,,,33qmom9yrc1ft1cte9qju1djp,André Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443529045,569,19,2,66,17,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-08-07T18:33:39.343Z,2022-08-10T11:55:47Z,3692720771,292,7,3692587821,55,568,3692587817,59,88,3692587811,42,,3692587815,145,8,3692587819,44,Midfielder,3692720773,293,4,,,,5bo84b7398nyv87ztwd8wxh3p,Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443529089,593,1,2,66,24,7catg5lpivcmpf4xhggh6d8rk,1,5.4,50,2022-08-07T18:33:46.537Z,2022-08-10T11:55:49Z,3692588093,140,8.4,3692588095,141,23.7,3692588091,56,Back,3692588089,124,,3692588097,212,18.2,3692588099,213,4.9,3692588103,237,,,,,342kh2ue733edf9q7s0a2edat,Adán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443529103,594,1,2,66,25,7catg5lpivcmpf4xhggh6d8rk,1,8.4,23.7,2022-08-07T18:33:46.972Z,2022-08-10T11:56:04Z,3692588163,212,14.0,3692588159,140,15.4,3692588165,213,5.3,3692588161,141,6.1,3696916385,178,,3692588157,56,Back,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443529127,595,1,2,66,26,7catg5lpivcmpf4xhggh6d8rk,1,15.4,6.1,2022-08-07T18:33:48.482Z,2022-08-10T11:56:08Z,3692588303,213,2.1,3692588297,140,8.0,3692588295,56,Back,3692588301,212,14.3,3696916461,178,,3692588299,141,23.7,,,,,,,77yaqzy45dxtzicao00jxrlgq,Pedro Porro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443529149,596,1,2,66,29,7catg5lpivcmpf4xhggh6d8rk,1,12,24.7,2022-08-07T18:33:51.423Z,2022-08-10T11:56:11Z,3692588419,141,47.5,3692588415,56,Back,3692588417,140,27.2,3692588421,212,22.3,3692588423,213,0.8,3696916511,178,,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443529155,597,4,2,66,32,7catg5lpivcmpf4xhggh6d8rk,1,32.9,39.8,2022-08-07T18:33:53.962Z,2022-08-10T11:56:15Z,3692588439,56,Back,3692588441,152,,3692588445,285,,3692588437,13,,3692588515,233,570,3692588443,265,,,,,,,,a9htjxrpgqlcv577x4kvlkh5h,S. Coates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443529163,570,4,2,66,32,26t6lvlpql4w5wu1ih73qpy36,0,67.1,60.2,2022-08-07T18:33:53.963Z,2022-08-10T11:56:15Z,3692588479,152,,3692588521,233,597,3692588481,265,,3692588525,286,,3692588475,13,,3696916607,178,,3692588477,56,Center,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
