id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2497880427,762,1,2,78,14,9ldqu49smv1xg2va0n2cy28zl,1,58.7,39.7,2023-01-15T19:41:49.786Z,2023-01-18T00:38:35Z,3980625713,213,2.1,3980625705,56,Back,3980625707,140,48.8,3980625711,212,19.5,3982594459,178,,3980625709,141,63.9,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880437,763,1,2,78,17,9ldqu49smv1xg2va0n2cy28zl,1,55.1,66.3,2023-01-15T19:41:53.020Z,2023-01-18T00:38:39Z,3982594495,178,,3980625769,213,0.5,3980625761,56,Center,3980625765,141,77.9,3980625763,140,69.1,3980625767,212,16.7,,,,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498260987,1369,83,2,78,20,7catg5lpivcmpf4xhggh6d8rk,1,33.6,22,2023-01-15T19:41:55.393Z,2023-01-18T03:08:22Z,3982622139,399,109788,,,,,,,,,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880443,764,1,2,78,20,9ldqu49smv1xg2va0n2cy28zl,1,66.1,77,2023-01-15T19:41:55.670Z,2023-01-18T00:38:46Z,3980625795,212,11.3,3980625789,56,Center,3980625791,140,58.9,3980625797,213,4.0,3982594567,178,,3980625793,141,64.7,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880473,765,1,2,78,21,9ldqu49smv1xg2va0n2cy28zl,1,58.9,64.7,2023-01-15T19:41:57.254Z,2023-01-18T00:38:49Z,3980625941,213,6.1,3980625939,212,14.5,3980625935,140,72.5,3982594587,178,,3980625937,141,60.9,3980625933,56,Center,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880477,766,3,2,78,23,9ldqu49smv1xg2va0n2cy28zl,0,71.2,63.3,2023-01-15T19:41:59.196Z,2023-01-18T00:38:55Z,3982019101,464,,3980625951,286,,3980625957,211,,3980625949,56,Center,3982594623,178,,,,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880475,690,49,2,78,25,7catg5lpivcmpf4xhggh6d8rk,1,36.4,21.8,2023-01-15T19:42:00.648Z,2023-01-18T00:39:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880521,691,1,2,78,29,7catg5lpivcmpf4xhggh6d8rk,1,34.2,48.2,2023-01-15T19:42:04.772Z,2023-01-18T00:39:06Z,3980626237,1,,3980626227,56,Left,3980626233,212,36.2,3980626235,213,1.0,3982594703,178,,3980626231,141,92.0,3980626229,140,53.8,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880523,692,4,2,78,35,7catg5lpivcmpf4xhggh6d8rk,1,48.5,92.6,2023-01-15T19:42:10.651Z,2023-01-18T00:39:13Z,3980626243,56,Back,3980626247,265,,3980626241,13,,3980626245,152,,3980626249,286,,3980626285,233,767,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880529,767,4,2,78,35,9ldqu49smv1xg2va0n2cy28zl,0,51.5,7.4,2023-01-15T19:42:10.652Z,2023-01-18T00:39:13Z,3980626257,56,Right,3980626255,13,,3980626263,285,,3982594725,178,,3980626259,152,,3980626289,233,692,3980626261,265,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880597,693,1,2,78,53,7catg5lpivcmpf4xhggh6d8rk,1,50.3,93.9,2023-01-15T19:42:28.805Z,2023-01-18T00:39:19Z,3980626585,141,73.8,3982594751,178,,3980626581,56,Center,3980626579,152,,3980626587,212,14.9,3980626583,140,55.9,3980626577,5,,3980626589,213,5.1,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880605,694,1,2,78,55,7catg5lpivcmpf4xhggh6d8rk,1,55.5,73.6,2023-01-15T19:42:31.216Z,2023-01-18T00:39:24Z,3980626609,140,49.8,3980626613,212,11.4,3980626611,141,87.8,3982594787,178,,3980626607,56,Back,3980626615,213,2.1,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880623,695,1,2,78,56,7catg5lpivcmpf4xhggh6d8rk,0,49.8,87.8,2023-01-15T19:42:32.162Z,2023-01-18T00:39:29Z,3980626687,56,Back,3982594805,178,,3980626691,141,69.6,3980626695,213,4.0,3980626689,140,38.7,3980626693,212,17.0,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880601,768,49,2,78,57,9ldqu49smv1xg2va0n2cy28zl,1,58.2,27.1,2023-01-15T19:42:32.935Z,2023-01-18T00:39:35Z,,,,,,,,,,,,,,,,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880627,696,45,2,79,0,7catg5lpivcmpf4xhggh6d8rk,0,38,70.8,2023-01-15T19:42:35.371Z,2023-01-18T00:39:50Z,3980626701,285,,3980626699,56,Back,3980626707,233,769,,,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880619,769,3,2,79,0,9ldqu49smv1xg2va0n2cy28zl,1,62,29.2,2023-01-15T19:42:35.371Z,2023-01-18T00:39:49Z,3980626681,286,,3982019541,464,,3980626679,56,Center,3982594937,178,,3980626703,233,696,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880637,770,1,2,79,1,9ldqu49smv1xg2va0n2cy28zl,1,62.7,29.5,2023-01-15T19:42:36.387Z,2023-01-18T00:40:06Z,3980626737,56,Center,3982595025,178,,3980626745,213,1.3,3980626739,140,66.1,3980626741,141,49.9,3980626743,212,14.3,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880663,771,1,2,79,4,9ldqu49smv1xg2va0n2cy28zl,1,76.4,63.1,2023-01-15T19:42:40.306Z,2023-01-18T00:40:17Z,3980626841,140,92.0,3980626839,56,Left,3980626845,212,20.6,3982595097,178,,3980626843,141,81.4,3980626847,213,0.6,,,,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880671,772,1,2,79,10,9ldqu49smv1xg2va0n2cy28zl,1,89.1,84.6,2023-01-15T19:42:45.919Z,2023-01-18T00:40:21Z,3980626899,213,3.1,3980626891,56,Left,3980626895,141,86.9,3980626893,140,69.1,3982595107,178,,3980626897,212,21.1,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880699,773,1,2,79,13,9ldqu49smv1xg2va0n2cy28zl,1,69.1,86.9,2023-01-15T19:42:48.440Z,2023-01-18T00:40:25Z,3982595117,178,,3980627027,213,4.4,3980627019,56,Center,3980627023,141,63.9,3980627025,212,16.5,3980627021,140,64.0,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880719,774,1,2,79,16,9ldqu49smv1xg2va0n2cy28zl,1,61.8,59.6,2023-01-15T19:42:51.482Z,2023-01-18T00:40:28Z,3980627123,1,,3980627119,212,33.6,3982595125,178,,3980627121,213,4.9,3980627117,141,11.2,3980627113,56,Right,3980627115,140,68.3,,,,x32fbvwwxkda9ruezw67b3dh,N. Otamendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880729,775,1,2,79,19,9ldqu49smv1xg2va0n2cy28zl,1,71.2,8.9,2023-01-15T19:42:54.702Z,2023-01-18T00:40:32Z,3980627167,141,22.3,3980627171,213,1.0,3980627163,56,Center,3980627165,140,76.4,3982595139,178,,3980627169,212,10.6,,,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498261221,1615,67,2,79,20,9ldqu49smv1xg2va0n2cy28zl,1,76.6,22.7,2023-01-15T19:42:55.554Z,2023-01-18T03:58:00Z,3982623267,233,1378,,,,,,,,,,,,,,,,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498261219,1378,67,2,79,20,7catg5lpivcmpf4xhggh6d8rk,0,23.4,77.3,2023-01-15T19:42:55.555Z,2023-01-18T03:11:49Z,3982623285,233,1615,,,,,,,,,,,,,,,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880731,776,1,2,79,21,9ldqu49smv1xg2va0n2cy28zl,1,74.4,23.9,2023-01-15T19:42:57.293Z,2023-01-18T00:40:35Z,3980627181,212,9.7,3980627179,141,36.7,3980627183,213,2.0,3982595151,178,,3980627175,56,Center,3980627177,140,70.4,,,,,,,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880735,777,1,2,79,22,9ldqu49smv1xg2va0n2cy28zl,0,70.5,26.6,2023-01-15T19:42:57.904Z,2023-01-18T00:40:39Z,3980627191,140,78.1,3980627195,212,8.1,3980627189,56,Center,3980627193,141,28.5,3982595159,178,,3980627197,213,0.2,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880743,697,1,2,79,23,7catg5lpivcmpf4xhggh6d8rk,1,24.9,71.1,2023-01-15T19:42:58.774Z,2023-01-18T00:40:43Z,3980627219,140,27.1,3980627223,212,6.4,3980627221,141,62.3,3980627225,213,5.1,3980627217,56,Back,3982595187,178,,,,,,,,cayu6id8xmj67n29s2x3bsbxm,Gonçalo Inácio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880747,698,49,2,79,24,7catg5lpivcmpf4xhggh6d8rk,1,27.4,62.6,2023-01-15T19:42:59.626Z,2023-01-18T00:40:48Z,,,,,,,,,,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880777,699,1,2,79,24,7catg5lpivcmpf4xhggh6d8rk,1,27.4,62.6,2023-01-15T19:42:59.743Z,2023-01-18T00:40:54Z,3980627387,140,34.4,3982595243,178,,3980627385,56,Back,3980627391,212,17.2,3980627389,141,85.4,3980627393,213,1.1,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880785,700,1,2,79,29,7catg5lpivcmpf4xhggh6d8rk,1,40,90.5,2023-01-15T19:43:05.335Z,2023-01-18T00:40:58Z,3980627437,212,9.6,3980627433,140,31.0,3980627435,141,93.2,3980627431,56,Back,3980627439,213,2.9,3982595291,178,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880793,701,1,2,79,33,7catg5lpivcmpf4xhggh6d8rk,1,37.7,93.5,2023-01-15T19:43:08.380Z,2023-01-18T00:41:01Z,3980627471,140,61.0,3980627469,56,Center,3980627475,212,30.4,3982595321,178,,3980627473,141,66.9,3980627477,213,5.6,,,,,,,a9ozu4hjaylfr4299ceryskid,Nuno Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880795,702,1,2,79,34,7catg5lpivcmpf4xhggh6d8rk,1,61.2,66.9,2023-01-15T19:43:10.317Z,2023-01-18T00:41:05Z,3980627489,213,2.2,3982595331,178,,3980627485,141,70.5,3980627481,56,Center,3980627487,212,3.1,3980627483,140,59.4,,,,,,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880805,703,1,2,79,35,7catg5lpivcmpf4xhggh6d8rk,1,59.4,70.5,2023-01-15T19:43:10.628Z,2023-01-18T00:41:10Z,3980627551,140,63.7,3980627555,212,7.4,3980627553,141,61.8,3980627549,56,Center,3980627557,213,5.4,3982595373,178,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880811,704,1,2,79,36,7catg5lpivcmpf4xhggh6d8rk,0,63.7,61.8,2023-01-15T19:43:12.056Z,2023-01-18T00:41:14Z,3980627581,56,Right,3982595395,178,,3980627585,141,20.4,3980627583,140,67.9,3980627587,212,28.5,3980627589,213,4.9,,,,,,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880823,778,49,2,79,39,9ldqu49smv1xg2va0n2cy28zl,1,39.9,77,2023-01-15T19:43:14.597Z,2023-01-18T00:41:18Z,,,,,,,,,,,,,,,,,,,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880829,779,1,2,79,39,9ldqu49smv1xg2va0n2cy28zl,1,39.2,77.1,2023-01-15T19:43:14.606Z,2023-01-18T00:41:21Z,3980627655,56,Back,3980627657,140,27.3,3982595473,178,,3980627661,212,12.6,3980627663,213,3.3,3980627659,141,74.7,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880841,780,1,2,79,41,9ldqu49smv1xg2va0n2cy28zl,1,28.3,79.4,2023-01-15T19:43:17.222Z,2023-01-18T00:41:24Z,3980627735,141,89.0,3980627731,56,Back,3980627737,212,12.0,3980627733,140,37.9,3982595503,178,,3980627739,213,0.6,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880849,781,1,2,79,45,9ldqu49smv1xg2va0n2cy28zl,1,34.1,86.7,2023-01-15T19:43:21.092Z,2023-01-18T00:41:29Z,3980627771,141,74.9,3980627775,213,5.3,3980627769,140,39.5,3980627767,56,Back,3982595531,178,,3980627773,212,9.8,,,,,,,fvuj5umkjxxb1btu6004xjh1,João Mário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880857,782,1,2,79,47,9ldqu49smv1xg2va0n2cy28zl,1,39.7,73.7,2023-01-15T19:43:23.276Z,2023-01-18T00:41:31Z,3980627809,141,95.7,3982595543,178,,3980627807,140,70.1,3980627811,212,35.3,3980627815,1,,3980627813,213,0.4,3980627805,56,Left,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880873,783,1,2,79,54,9ldqu49smv1xg2va0n2cy28zl,1,76.1,82.5,2023-01-15T19:43:29.909Z,2023-01-18T00:41:36Z,3980627899,213,0.2,3982595559,178,,3980627897,212,10.0,3980627893,140,85.5,3980627895,141,84.9,3980627891,56,Left,,,,,,,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880879,705,45,2,79,57,7catg5lpivcmpf4xhggh6d8rk,0,25.2,31.2,2023-01-15T19:43:32.924Z,2023-01-18T00:41:44Z,3980627941,233,784,3980627927,285,,3980627925,56,Back,,,,,,,,,,,,,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880875,784,3,2,79,57,9ldqu49smv1xg2va0n2cy28zl,1,74.8,68.8,2023-01-15T19:43:32.924Z,2023-01-18T00:41:43Z,3980627937,233,705,3982020251,464,,3982595585,178,,3980627913,56,Center,3980627917,286,,,,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880893,786,4,2,79,59,9ldqu49smv1xg2va0n2cy28zl,1,72.4,60.6,2023-01-15T19:43:34.623Z,2023-01-18T00:41:50Z,3980628029,286,,3980628025,152,,3980628031,233,706,3980628021,13,,3980628027,265,,3980628023,56,Center,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880889,706,4,2,79,59,7catg5lpivcmpf4xhggh6d8rk,0,27.6,39.4,2023-01-15T19:43:34.624Z,2023-01-18T00:41:49Z,3980627999,56,Back,3980628001,152,,3980628041,233,786,3980628005,285,,3980628003,265,,3980627997,13,,3982595605,178,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880887,785,43,2,80,0,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-01-15T19:43:35.461Z,2023-01-15T19:43:39Z,3980627971,141,64.1,3980627975,213,1.1,3980627969,140,74.5,3980627967,56,Center,3980628047,144,1,3980627973,212,0.5,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497880995,707,27,2,80,25,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-01-15T19:44:00.508Z,2023-01-18T00:42:04Z,3980628593,233,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881009,787,27,2,80,25,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-01-15T19:44:00.508Z,2023-01-18T00:42:04Z,3980628585,53,37ao6cj3w5pd5v5ap79fqlxw5,3980628583,41,Injury,3980628587,233,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881239,708,28,2,81,33,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-01-15T19:45:08.655Z,2023-01-18T00:42:12Z,3980629843,55,707,3980638241,233,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881101,788,28,2,81,33,9ldqu49smv1xg2va0n2cy28zl,1,0,0,2023-01-15T19:45:08.655Z,2023-01-18T00:42:12Z,3980638237,233,708,3980629121,55,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881245,789,15,2,82,9,9ldqu49smv1xg2va0n2cy28zl,1,72.2,60.6,2023-01-15T19:45:44.460Z,2023-01-18T00:42:16Z,3980630143,230,98.9,3980630137,458,,3980629873,26,,3980630033,233,709,3980630133,102,50.7,3980629877,56,Center,3982595799,178,,3980630139,146,85.3,12f4mz064elnxecq2srl7r6j9,Álex Grimaldo,3980630141,147,56.0,3980630145,231,3980630135,103,19,3980629875,18,,3980630131,78,,52.3,,3980630023,72,,3980630027,82,,,,,,,,,,,,,,,,,,,,
2497881253,709,10,2,82,9,7catg5lpivcmpf4xhggh6d8rk,1,29.7,43,2023-01-15T19:45:44.727Z,2023-01-18T00:42:24Z,3980630105,239,,3982595925,21,,3982595923,388,,3980629903,94,,3980629905,56,Back,3980630057,233,789,,,,,,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881255,790,61,2,82,9,9ldqu49smv1xg2va0n2cy28zl,1,81.7,52.4,2023-01-15T19:45:44.812Z,2023-01-18T00:42:31Z,3982595989,388,,3982595987,21,,3980629911,56,Center,,,,,,,,,,,,,,,,9v4l7ic3ve6d22c0gs9p1oe3u,Gonçalo Ramos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497882375,735,50,2,82,10,7catg5lpivcmpf4xhggh6d8rk,1,19.4,49.6,2023-01-15T19:45:45.966Z,2023-01-18T00:42:51Z,3982027355,233,791,3982020737,285,,3980635845,56,Back,,,,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881753,724,43,2,82,10,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-01-15T19:45:45.980Z,2023-01-15T19:51:59Z,3980637959,144,61,3980632451,56,Back,,,,,,,,,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881265,791,7,2,82,10,9ldqu49smv1xg2va0n2cy28zl,0,80.6,50.4,2023-01-15T19:45:46.011Z,2023-01-18T00:42:56Z,3980629949,56,Center,3982020853,286,,3982020919,385,,3982596255,178,,3982027343,233,735,,,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881267,711,12,2,82,11,7catg5lpivcmpf4xhggh6d8rk,1,17.5,50.4,2023-01-15T19:45:46.932Z,2023-01-18T00:43:01Z,3980629951,56,Back,3980629979,167,,3980629955,141,100.0,3980629953,140,4.3,3980629957,212,37.2,3982596273,178,,3980629959,213,2.0,,,,8jfjglichcg0py57hhri5v0fd,M. Ugarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881257,710,43,2,82,13,7catg5lpivcmpf4xhggh6d8rk,1,0,0,2023-01-15T19:45:48.742Z,2023-01-15T19:51:55Z,3980637879,144,50,3980630049,285,0,3980630239,233,791,3980629913,56,Back,,,,,,,,,,,,,eee0bq4dkdn91l81e8cf1zxpm,Pote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881269,712,5,2,82,14,7catg5lpivcmpf4xhggh6d8rk,0,5.4,101.1,2023-01-15T19:45:49.859Z,2023-01-18T00:43:05Z,3980629961,56,Back,3980630053,233,792,3980629963,347,,,,,,,,,,,,,,,,,83ekq1r2omnsazmp41pio8s89,Trincão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881287,792,5,2,82,14,9ldqu49smv1xg2va0n2cy28zl,1,94.6,-1.1,2023-01-15T19:45:49.859Z,2023-01-18T00:43:05Z,3980630029,233,712,3980630019,347,,3980630017,56,Right,,,,,,,,,,,,,,,,5t952swvuoed4pdwgbi4yjhex,Florentino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881419,793,1,2,82,40,9ldqu49smv1xg2va0n2cy28zl,1,92.8,0,2023-01-15T19:46:15.851Z,2023-01-18T00:43:09Z,3980630659,140,74.3,3980630663,212,29.2,3980630667,1,,3980630661,141,31.0,3980630665,213,2.3,3980630657,56,Center,3980630655,107,,,,,9j0v9bomstpbku7nnmqp8n7c9,A. Bah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881431,794,1,2,82,42,9ldqu49smv1xg2va0n2cy28zl,1,74.3,31,2023-01-15T19:46:18.005Z,2023-01-18T00:43:16Z,3980630715,3,,3982596415,178,,3980630717,56,Center,3980630721,141,36.4,3980630725,213,0.4,3980630719,140,81.6,3980630723,212,8.5,,,,1zxwich342p8fholev7ddkwh6,E. Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881435,795,61,2,82,43,9ldqu49smv1xg2va0n2cy28zl,0,81.9,36.8,2023-01-15T19:46:18.775Z,2023-01-18T00:43:57Z,3982596661,178,,3980630745,56,Center,,,,,,,,,,,,,,,,,,,37ao6cj3w5pd5v5ap79fqlxw5,Rafa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881473,713,12,2,82,44,7catg5lpivcmpf4xhggh6d8rk,1,12.8,49.7,2023-01-15T19:46:20.018Z,2023-01-18T00:44:03Z,3980630919,140,46.3,3980630923,212,43.9,3980630925,213,0.6,3982596681,178,,3980630921,141,88.3,3980630917,56,Back,,,,,,,6hnzgiw8h1itz9l2j3sb6oeeh,J. St. Juste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881503,797,4,2,82,47,9ldqu49smv1xg2va0n2cy28zl,1,54,12.1,2023-01-15T19:46:23.320Z,2023-01-18T00:44:19Z,3980631015,294,,3980631017,56,Right,3980631013,13,,3980631021,286,,3980631157,233,715,3980631019,152,,,,,,,,2p86mzr8qnu9iy01fusvovf56,António Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497881529,715,4,2,82,47,7catg5lpivcmpf4xhggh6d8rk,0,46,87.9,2023-01-15T19:46:23.321Z,2023-01-18T00:44:19Z,3982596689,388,,3980631147,13,,3980631165,233,797,3980631153,152,,3980631149,294,,3980631155,285,,3980631151,56,Back,,,,2m5jzeksbet8ltn3shk2exox6,Youssef Chermiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
