id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2534084823,715,1,2,68,25,66bsnl0zjb7l5akwo00h0y5me,1,36.1,74.5,2023-04-15T21:00:22.579Z,2023-04-15T21:00:24Z,4192717773,140,40.9,4192717777,212,13.9,4192717771,56,Back,4192717779,213,1.2,4192717775,141,93.5,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534084851,716,1,2,68,27,66bsnl0zjb7l5akwo00h0y5me,1,40.9,93.5,2023-04-15T21:00:23.875Z,2023-04-15T21:00:27Z,4192717937,56,Back,4192717941,141,76.0,4192717943,212,16.2,4192717945,213,4.0,4192717939,140,30.5,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534084897,717,1,2,68,32,66bsnl0zjb7l5akwo00h0y5me,1,29.2,66.1,2023-04-15T21:00:29.059Z,2023-04-15T21:00:33Z,4192718147,213,4.7,4192718143,141,22.5,4192718141,140,29.0,4192718139,56,Back,4192718145,212,29.6,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534084911,718,1,2,68,36,66bsnl0zjb7l5akwo00h0y5me,1,30.2,15.5,2023-04-15T21:00:33.731Z,2023-04-15T21:00:36Z,4192718225,140,36.2,4192718229,212,9.6,4192718231,213,5.4,4192718223,56,Back,4192718227,141,4.9,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534084937,719,1,2,68,39,66bsnl0zjb7l5akwo00h0y5me,1,37,5.5,2023-04-15T21:00:35.923Z,2023-04-15T21:00:38Z,4192718329,213,0.6,4192718317,56,Back,4192718321,140,45.3,4192718327,212,10.5,4192718323,141,14.1,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534084941,720,61,2,68,41,66bsnl0zjb7l5akwo00h0y5me,0,45.3,13.5,2023-04-15T21:00:38.485Z,2023-04-15T21:00:38Z,4192718349,56,Back,,,,,,,,,,,,,,,,,,,,,,4j6h9mgau5uaxlm589qlc6rjd,André Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534084951,504,1,2,68,42,cmbqc74mshg77ra7mywec2a6b,1,45.7,69.6,2023-04-15T21:00:38.893Z,2023-04-15T21:00:40Z,4192718403,212,13.7,4192718401,141,86.2,4192718399,140,38.3,4192718397,56,Back,4192718405,213,2.2,,,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534084955,505,49,2,68,43,cmbqc74mshg77ra7mywec2a6b,1,38.3,86.2,2023-04-15T21:00:40.078Z,2023-04-15T21:00:40Z,,,,,,,,,,,,,,,,,,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085025,506,1,2,68,43,cmbqc74mshg77ra7mywec2a6b,1,38.3,86.2,2023-04-15T21:00:40.573Z,2023-04-15T21:00:49Z,4192718661,56,Back,4192718663,140,13.6,4192718667,212,34.3,4192718671,1,,4192718665,141,53.1,4192718669,213,3.9,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085055,507,1,2,68,52,cmbqc74mshg77ra7mywec2a6b,0,14.8,51.5,2023-04-15T21:00:48.927Z,2023-04-15T21:00:54Z,4192718773,56,Center,4192718777,141,70.8,4192718771,155,,4192718781,213,0.3,4192718783,1,,4192718779,212,44.4,4192718775,140,55.2,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085073,721,1,2,68,55,66bsnl0zjb7l5akwo00h0y5me,1,43.1,21.8,2023-04-15T21:00:52.547Z,2023-04-15T21:00:54Z,4192718875,213,0.8,4192718869,140,55.5,4192718865,3,,4192718867,56,Center,4192718871,141,40.6,4192718873,212,18.2,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085075,722,49,2,68,57,66bsnl0zjb7l5akwo00h0y5me,1,58.1,40.6,2023-04-15T21:00:54.739Z,2023-04-15T21:00:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085085,723,1,2,68,58,66bsnl0zjb7l5akwo00h0y5me,0,59.4,42.2,2023-04-15T21:00:55.076Z,2023-04-15T21:00:57Z,4192718917,56,Center,4192718921,141,63.9,4192718923,212,21.5,4192718919,140,74.3,4192718925,213,0.8,,,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085083,508,8,2,69,0,cmbqc74mshg77ra7mywec2a6b,1,23.7,38,2023-04-15T21:00:56.862Z,2023-04-15T21:00:57Z,4192718915,56,Back,,,,,,,,,,,,,,,,,,,,,,3qbeypoqvj93wzbbqd1upx7f9,Ygor Nogueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085133,724,15,2,69,8,66bsnl0zjb7l5akwo00h0y5me,1,87.3,80.2,2023-04-15T21:01:05.571Z,2023-04-15T21:01:10Z,4192719367,233,509,4192719161,22,,4192719327,147,51.4,4192719321,215,,4192719185,20,,4192719315,76,,4192719319,103,3.2,4192719163,69,,2j8v4lkqeg1bcqp77ezseo8vd,Galeno,4192719317,102,52.5,4192719323,458,,4192719325,146,99.0,,4192719165,56,Left,,,,,,,,,,,,,,,,,,,,,
2534085143,509,10,2,69,8,cmbqc74mshg77ra7mywec2a6b,1,1.5,47.1,2023-04-15T21:01:05.671Z,2023-04-15T21:33:09Z,4192719201,182,,4192719385,233,724,4192719203,56,Back,4192719355,180,,4192719353,177,,,,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085145,510,52,2,69,10,cmbqc74mshg77ra7mywec2a6b,1,2.3,49.9,2023-04-15T21:01:07.549Z,2023-04-15T21:01:07Z,,,,,,,,,,,,,,,,,,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085267,511,1,2,69,26,cmbqc74mshg77ra7mywec2a6b,1,12.6,49.6,2023-04-15T21:01:22.782Z,2023-04-15T21:01:26Z,4192719819,56,Left,4192719829,1,,4192719825,212,59.4,4192719817,199,,4192719827,213,0.4,4192719823,141,82.4,4192719821,140,65.0,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085293,512,1,2,69,29,cmbqc74mshg77ra7mywec2a6b,0,63.6,82.6,2023-04-15T21:01:26.556Z,2023-04-15T21:01:30Z,4192719975,140,88.6,4192719979,212,28.0,4192719981,213,0.4,4192719969,3,,4192719977,141,97.1,4192719973,56,Left,4192719971,168,,,,,4flr4t07s463ioooy31ov8fs9,Matheus Babi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085297,725,49,2,69,33,66bsnl0zjb7l5akwo00h0y5me,1,10.3,4,2023-04-15T21:01:30.083Z,2023-04-15T21:01:30Z,,,,,,,,,,,,,,,,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085313,726,1,2,69,35,66bsnl0zjb7l5akwo00h0y5me,1,11.8,6.2,2023-04-15T21:01:32.163Z,2023-04-15T21:01:34Z,4192720061,56,Back,4192720063,140,18.7,4192720067,212,7.3,4192720069,213,6.2,4192720065,141,5.3,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085317,727,1,2,69,37,66bsnl0zjb7l5akwo00h0y5me,0,18.3,4.3,2023-04-15T21:01:34.226Z,2023-04-15T21:01:37Z,4192720091,140,20.4,4192720097,213,0.2,4192720093,141,5.0,4192720169,286,,4192720165,233,513,4192720089,56,Back,4192720095,212,2.3,4192720163,236,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085329,513,74,2,69,37,cmbqc74mshg77ra7mywec2a6b,1,82.8,95.9,2023-04-15T21:01:34.227Z,2023-04-15T21:32:52Z,4192720147,56,Left,4192720149,285,,4192720185,233,727,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085341,514,5,2,69,38,cmbqc74mshg77ra7mywec2a6b,0,80.4,102,2023-04-15T21:01:35.075Z,2023-04-15T21:32:56Z,4192720199,347,,4192720321,233,728,4192720197,56,Left,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085357,728,5,2,69,38,66bsnl0zjb7l5akwo00h0y5me,1,19.6,-2,2023-04-15T21:01:35.075Z,2023-04-15T21:01:39Z,4192720301,233,514,4192720257,56,Back,4192720259,347,,,,,,,,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085399,730,1,2,69,47,66bsnl0zjb7l5akwo00h0y5me,1,18.4,0,2023-04-15T21:01:44.739Z,2023-04-15T21:01:45Z,4192720451,107,,4192720453,56,Back,4192720457,141,9.8,4192720455,140,26.2,4192720461,213,0.8,4192720459,212,11.4,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085401,731,1,2,69,48,66bsnl0zjb7l5akwo00h0y5me,0,26.2,9.8,2023-04-15T21:01:45.427Z,2023-04-15T21:06:17Z,4192720471,157,,4192720477,141,8.8,4192720473,56,Right,4192720475,140,52.9,4192720479,212,28.0,4192720483,1,,4192720481,213,6.3,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085409,515,49,2,69,50,cmbqc74mshg77ra7mywec2a6b,1,34,87.8,2023-04-15T21:01:47.439Z,2023-04-15T21:01:47Z,,,,,,,,,,,,,,,,,,,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085445,516,1,2,69,51,cmbqc74mshg77ra7mywec2a6b,1,34.1,88.7,2023-04-15T21:01:48.412Z,2023-04-15T21:01:54Z,4192720689,140,8.5,4192720697,1,,4192720693,212,34.0,4192720691,141,58.2,4192720695,213,3.8,4192720687,56,Back,,,,,,,aw1gqkqpznn5ku7ca9hy2skix,K. Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085471,517,1,2,69,57,cmbqc74mshg77ra7mywec2a6b,0,8.8,47.6,2023-04-15T21:01:53.854Z,2023-04-15T21:01:59Z,4192720823,212,55.5,4192720827,1,,4192720821,141,8.2,4192720817,56,Right,4192720825,213,5.8,4192720815,155,,4192720819,140,55.1,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085481,732,44,2,70,1,66bsnl0zjb7l5akwo00h0y5me,1,41.8,93.6,2023-04-15T21:01:58.411Z,2023-04-15T21:03:42Z,4192720895,233,518,4192720893,285,,4192720891,56,Back,,,,,,,,,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085475,518,44,2,70,1,cmbqc74mshg77ra7mywec2a6b,0,58.2,6.4,2023-04-15T21:01:58.412Z,2023-04-15T21:02:02Z,4192720841,286,,4192720839,56,Right,4192720901,233,732,,,,,,,,,,,,,,,,4bsxzg78o3q9ot7bdngx9k5at,P. Sagna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085989,755,1,2,70,1,66bsnl0zjb7l5akwo00h0y5me,0,39.2,95.7,2023-04-15T21:01:58.579Z,2023-04-15T21:03:38Z,4192723535,213,6.0,4192723525,3,,4192723529,140,39.9,4192723527,56,Back,4192723531,141,95.4,4192723533,212,0.8,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085483,733,1,2,70,4,66bsnl0zjb7l5akwo00h0y5me,0,42,95.9,2023-04-15T21:02:00.803Z,2023-04-15T21:06:31Z,4192720913,213,5.9,4192720911,212,15.7,4192720905,56,Left,4192720909,141,87.2,4192720907,140,55.9,4192720903,3,,,,,,,,av5ng2yhu8q1lqacekmxci0ut,Wendell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085493,519,1,2,70,6,cmbqc74mshg77ra7mywec2a6b,0,37.4,22.8,2023-04-15T21:02:03.004Z,2023-04-15T21:02:06Z,4192720987,56,Back,4192720991,141,30.0,4192720993,212,6.9,4192720985,3,,4192720989,140,42.0,4192720995,213,0.8,,,,,,,9kn7hs1nbc0rcismky05z6zmx,Bruno Jordão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085491,734,44,2,70,7,66bsnl0zjb7l5akwo00h0y5me,1,54,80.4,2023-04-15T21:02:03.859Z,2023-04-15T21:06:32Z,4192721019,233,520,4192720981,56,Left,4192721023,286,,,,,,,,,,,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085497,520,44,2,70,7,cmbqc74mshg77ra7mywec2a6b,0,46,19.6,2023-04-15T21:02:03.860Z,2023-04-15T21:06:33Z,4192721017,285,,4192721015,56,Back,4192721055,233,734,,,,,,,,,,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085501,735,1,2,70,7,66bsnl0zjb7l5akwo00h0y5me,1,53.1,81.2,2023-04-15T21:02:04.258Z,2023-04-15T21:06:50Z,4192721051,213,5.8,4192721045,140,62.3,4192721049,212,11.0,4192721041,3,,4192721047,141,73.4,4192721043,56,Center,,,,,,,8y0e1y90ih393h7zv7srfot79,Otávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085505,736,49,2,70,8,66bsnl0zjb7l5akwo00h0y5me,1,58,75.1,2023-04-15T21:02:05.667Z,2023-04-15T21:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,f3zl8ymo5ttze20sffzk044q1,D. Namaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085507,737,1,2,70,9,66bsnl0zjb7l5akwo00h0y5me,0,58,75.1,2023-04-15T21:02:05.794Z,2023-04-15T21:06:53Z,4192721067,141,78.7,4192721063,56,Center,4192721069,212,3.4,4192721065,140,60.2,4192721071,213,0.8,,,,,,,,,,f3zl8ymo5ttze20sffzk044q1,D. Namaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085503,521,49,2,70,9,cmbqc74mshg77ra7mywec2a6b,1,34.9,29.1,2023-04-15T21:02:06.237Z,2023-04-15T21:02:06Z,,,,,,,,,,,,,,,,,,,,,,,,,9kn7hs1nbc0rcismky05z6zmx,Bruno Jordão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085517,522,1,2,70,9,cmbqc74mshg77ra7mywec2a6b,1,34.9,29.1,2023-04-15T21:02:06.556Z,2023-04-15T21:02:08Z,4192721123,141,31.0,4192721127,213,0.2,4192721121,140,41.6,4192721125,212,7.2,4192721119,56,Back,,,,,,,,,,9kn7hs1nbc0rcismky05z6zmx,Bruno Jordão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085527,523,1,2,70,11,cmbqc74mshg77ra7mywec2a6b,1,41.9,31,2023-04-15T21:02:07.965Z,2023-04-15T21:02:09Z,4192721195,56,Back,4192721199,140,37.3,4192721217,156,,4192721211,213,2.4,4192721207,212,6.3,4192721203,141,36.9,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085539,524,1,2,70,13,cmbqc74mshg77ra7mywec2a6b,1,37.3,36.4,2023-04-15T21:02:09.917Z,2023-04-15T21:02:11Z,4192721291,213,4.3,4192721283,56,Back,4192721287,141,28.0,4192721285,140,35.2,4192721289,212,6.1,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085543,525,1,2,70,14,cmbqc74mshg77ra7mywec2a6b,1,35.2,28,2023-04-15T21:02:10.940Z,2023-04-15T21:02:12Z,4192721309,212,28.8,4192721311,213,2.7,4192721305,140,10.7,4192721303,56,Back,4192721307,141,47.2,,,,,,,,,,9kn7hs1nbc0rcismky05z6zmx,Bruno Jordão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085547,526,1,2,70,15,cmbqc74mshg77ra7mywec2a6b,1,10.7,47.2,2023-04-15T21:02:11.932Z,2023-04-15T21:29:34Z,4192721341,141,82.9,4192721343,212,28.8,4192721337,56,Back,4192721339,140,25.5,4192721345,213,1.0,,,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085565,527,1,2,70,18,cmbqc74mshg77ra7mywec2a6b,1,28.4,85.7,2023-04-15T21:02:15.372Z,2023-04-15T21:02:20Z,4192721473,212,19.4,4192721471,141,96.0,4192721467,56,Back,4192721469,140,45.6,4192721475,213,0.4,,,,,,,,,,fkx4v1ux771bqn2g9bn3340k,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085587,528,1,2,70,23,cmbqc74mshg77ra7mywec2a6b,1,47,89.9,2023-04-15T21:02:20.268Z,2023-04-15T21:02:22Z,4192721573,56,Back,4192721577,141,73.6,4192721581,213,4.5,4192721579,212,11.3,4192721575,140,44.7,,,,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085591,529,1,2,70,25,cmbqc74mshg77ra7mywec2a6b,1,44.7,73.6,2023-04-15T21:02:22.444Z,2023-04-15T21:02:23Z,4192721591,141,91.5,4192721597,212,12.2,4192721585,56,Back,4192721587,140,45.4,4192721599,213,1.5,,,,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085611,530,1,2,70,26,cmbqc74mshg77ra7mywec2a6b,1,45.4,91.7,2023-04-15T21:02:23.164Z,2023-04-15T21:02:26Z,4192721663,140,54.7,4192721667,212,12.6,4192721661,56,Left,4192721669,213,5.6,4192721665,141,79.9,,,,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085623,531,1,2,70,29,cmbqc74mshg77ra7mywec2a6b,1,67.7,69.7,2023-04-15T21:02:26.636Z,2023-04-15T21:02:29Z,4192721719,212,12.9,4192721715,140,75.6,4192721717,141,55.1,4192721713,56,Center,4192721721,213,5.4,,,,,,,,,,5k74ofoqel095frhszvdmxbhm,Adriano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085625,532,3,2,70,32,cmbqc74mshg77ra7mywec2a6b,0,76,55.8,2023-04-15T21:02:29.180Z,2023-04-15T21:02:32Z,4192721725,56,Center,4192721749,233,738,4192721727,286,,,,,,,,,,,,,,,,,4h2rr9ltxtw6w2hgzm0tu5jo5,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085631,738,7,2,70,32,66bsnl0zjb7l5akwo00h0y5me,1,24,44.2,2023-04-15T21:02:29.181Z,2023-04-15T21:02:31Z,4192721745,233,532,4192721743,285,,4192721741,56,Back,,,,,,,,,,,,,,,,37usxvspofewb3djlg67lp1hx,Iván Marcano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085633,739,49,2,70,34,66bsnl0zjb7l5akwo00h0y5me,1,30,42.1,2023-04-15T21:02:31.171Z,2023-04-15T21:02:31Z,,,,,,,,,,,,,,,,,,,,,,,,,f3zl8ymo5ttze20sffzk044q1,D. Namaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085653,740,1,2,70,35,66bsnl0zjb7l5akwo00h0y5me,1,26.2,35.4,2023-04-15T21:02:32.579Z,2023-04-15T21:02:34Z,4192721833,140,28.5,4192721837,212,10.0,4192721831,56,Back,4192721839,213,5.0,4192721835,141,21.2,,,,,,,,,,f3zl8ymo5ttze20sffzk044q1,D. Namaso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085665,741,1,2,70,37,66bsnl0zjb7l5akwo00h0y5me,1,28.3,22.1,2023-04-15T21:02:34.355Z,2023-04-15T21:02:38Z,4192721907,140,39.0,4192721913,213,0.2,4192721911,212,11.5,4192721909,141,25.8,4192721905,56,Back,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085667,742,1,2,70,41,66bsnl0zjb7l5akwo00h0y5me,1,39.2,24,2023-04-15T21:02:37.939Z,2023-04-15T21:02:38Z,4192721921,140,36.3,4192721933,213,2.6,4192721929,212,3.5,4192721925,141,26.4,4192721919,56,Back,,,,,,,,,,2wl0uylmkzi2ls7v4amgaa1yi,Evanilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085681,743,1,2,70,41,66bsnl0zjb7l5akwo00h0y5me,1,36.3,26.4,2023-04-15T21:02:38.339Z,2023-04-15T21:02:41Z,4192722005,212,17.2,4192722001,140,52.6,4192722003,141,23.9,4192722007,213,6.2,4192721999,56,Center,,,,,,,,,,el6dn7kq3815p2zd4rppzzw7p,M. Uribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085685,744,1,2,70,44,66bsnl0zjb7l5akwo00h0y5me,0,62.6,23.6,2023-04-15T21:02:41.011Z,2023-04-15T21:02:43Z,4192722025,140,82.2,4192722029,141,33.9,4192722037,213,0.3,4192722033,212,21.7,4192722023,56,Center,,,,,,,,,,4j6h9mgau5uaxlm589qlc6rjd,André Franco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085693,533,59,2,70,46,cmbqc74mshg77ra7mywec2a6b,1,0,0,2023-04-15T21:02:43.308Z,2023-04-15T21:02:44Z,4192722071,56,Back,,,,,,,,,,,,,,,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085725,534,12,2,70,47,cmbqc74mshg77ra7mywec2a6b,1,14.6,66.1,2023-04-15T21:02:43.932Z,2023-04-15T21:02:49Z,4192722231,56,Back,4192722233,140,32.4,4192722237,212,18.8,4192722239,213,0.1,4192722235,141,68.8,,,,,,,,,,byk4cll4gdgp2n5ocxrb5j1t5,Gabriel Batista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085727,535,1,2,70,53,cmbqc74mshg77ra7mywec2a6b,1,38.2,72.1,2023-04-15T21:02:49.796Z,2023-04-15T21:30:52Z,4192762917,168,,4192762931,213,0.2,4192762921,140,53.0,4192762919,56,Center,4192762925,141,75.8,4192762929,212,15.7,,,,,,,9kn7hs1nbc0rcismky05z6zmx,Bruno Jordão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085729,536,49,2,70,53,cmbqc74mshg77ra7mywec2a6b,1,52.6,71.3,2023-04-15T21:02:49.997Z,2023-04-15T21:30:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4flr4t07s463ioooy31ov8fs9,Matheus Babi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085731,537,1,2,70,53,cmbqc74mshg77ra7mywec2a6b,1,54,68.6,2023-04-15T21:02:50.173Z,2023-04-15T21:31:02Z,4192763137,140,48.0,4192763143,213,2.4,4192763141,212,8.7,4192763139,141,77.5,4192763135,56,Back,,,,,,,,,,4flr4t07s463ioooy31ov8fs9,Matheus Babi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085737,538,1,2,70,53,cmbqc74mshg77ra7mywec2a6b,0,44.2,82.6,2023-04-15T21:02:50.318Z,2023-04-15T21:31:05Z,4192763857,212,9.9,4192763853,140,52.8,4192763851,56,Center,4192763859,213,5.9,4192763855,141,76.7,,,,,,,,,,c7vhfnn9bft0xk3lcx7komfze,Ricardinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085735,745,49,2,70,54,66bsnl0zjb7l5akwo00h0y5me,1,33.3,14.1,2023-04-15T21:02:50.761Z,2023-04-15T21:02:50Z,,,,,,,,,,,,,,,,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085761,746,1,2,70,55,66bsnl0zjb7l5akwo00h0y5me,1,31.9,6.4,2023-04-15T21:02:52.531Z,2023-04-15T21:02:57Z,4192722367,56,Back,4192722371,141,6.7,4192722373,212,5.0,4192722375,213,0.0,4192722369,140,36.7,,,,,,,,,,58i5y98ceb55anpucpru7skb9,Pepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534085777,747,1,2,71,0,66bsnl0zjb7l5akwo00h0y5me,1,26.6,11.6,2023-04-15T21:02:56.787Z,2023-04-15T21:03:00Z,4192722487,212,26.4,4192722483,140,9.3,4192722481,56,Back,4192722485,141,39.8,4192722489,213,2.3,,,,,,,,,,a6r2hqalh9ydoy2a8uv9rztux,Pepê Aquino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
