id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2477767983,693,43,2,64,15,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T20:40:58.720Z,2022-10-27T05:11:50Z,3874616961,178,0,3874616983,144,82,,,,,,,,,,,,,,,,,,,9788pzgd21d94wye06ryneoyd,Ewerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029667,478,1,2,64,18,co1i764h6b02husae71w6scs8,1,44,27.6,2022-10-24T20:41:02.407Z,2022-10-27T04:57:41Z,3870721805,56,Back,3870721813,213,5.0,3870721809,141,10.1,3870721811,212,12.4,3874611265,178,,3870721807,140,47.2,,,,,,,9788pzgd21d94wye06ryneoyd,Ewerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029683,479,1,2,64,21,co1i764h6b02husae71w6scs8,0,53.8,6.5,2022-10-24T20:41:04.857Z,2022-10-27T04:57:44Z,3870721919,213,0.8,3870721913,140,93.7,3870721911,56,Center,3870721915,141,68.4,3870721921,1,,3870721907,155,,3870721917,212,59.4,3874611277,178,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,3870721909,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029715,660,52,2,64,29,cgvbluoerzbzcr7aaxge3wkcv,1,9.8,37.3,2022-10-24T20:41:12.826Z,2022-10-27T04:57:47Z,3874035489,377,,3874611301,178,,,,,,,,,,,,,,,,,,,,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029731,661,1,2,64,30,cgvbluoerzbzcr7aaxge3wkcv,1,9.8,37.3,2022-10-24T20:41:14.144Z,2022-10-27T04:57:50Z,3870722237,212,32.6,3870722239,213,5.8,3870722241,1,,3874611333,178,,3874035535,189,,3870722233,140,36.7,3870722229,123,,3870722231,56,Back,ckog922pr9vqy2ry4m7o5ag2d,Jhonatan,3870722235,141,,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029749,662,1,2,64,42,cgvbluoerzbzcr7aaxge3wkcv,1,63.5,15.9,2022-10-24T20:41:26.463Z,2022-10-27T04:57:55Z,3870722327,140,58.0,3870722329,141,28.2,3874611365,178,,3870722331,212,10.2,3870722333,213,2.2,3870722325,56,Center,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029759,663,1,2,64,44,cgvbluoerzbzcr7aaxge3wkcv,1,56.2,24,2022-10-24T20:41:28.010Z,2022-10-27T04:58:01Z,3874611415,178,,3870722391,56,Back,3870722395,141,21.0,3870722393,140,43.5,3870722401,213,3.3,3870722397,212,13.5,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029769,664,1,2,64,46,cgvbluoerzbzcr7aaxge3wkcv,1,43.5,21,2022-10-24T20:41:30.164Z,2022-10-27T04:58:09Z,3870722435,56,Back,3870722439,141,53.0,3870722443,213,1.6,3874611479,178,,3870722437,140,43.2,3870722441,212,21.8,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029797,665,1,2,64,48,cgvbluoerzbzcr7aaxge3wkcv,1,43.8,53.7,2022-10-24T20:41:32.252Z,2022-10-27T04:58:14Z,3870722613,56,Center,3870722619,212,19.1,3870722615,140,53.5,3870722621,213,1.0,3870722617,141,77.5,3874611513,178,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029801,666,1,2,64,54,cgvbluoerzbzcr7aaxge3wkcv,1,63.9,85,2022-10-24T20:41:38.372Z,2022-10-27T04:58:17Z,3870722659,212,8.2,3874611537,178,,3870722655,140,67.3,3870722661,213,1.1,3870722651,56,Left,3870722657,141,95.9,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029811,667,1,2,64,56,cgvbluoerzbzcr7aaxge3wkcv,1,65.5,93,2022-10-24T20:41:40.472Z,2022-10-27T04:58:20Z,3870722733,213,4.0,3870722725,56,Back,3870722729,141,55.4,3874611573,178,,3870722735,1,,3870722731,212,33.5,3870722727,140,44.9,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029845,668,1,2,65,0,cgvbluoerzbzcr7aaxge3wkcv,1,45.5,53.1,2022-10-24T20:41:43.734Z,2022-10-27T04:58:26Z,3870722929,213,5.1,3870722923,140,53.2,3870722925,141,25.2,3870722921,56,Center,3870722927,212,20.6,3874611615,178,,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029855,669,1,2,65,6,cgvbluoerzbzcr7aaxge3wkcv,1,63.9,19.7,2022-10-24T20:41:50.361Z,2022-10-27T04:58:28Z,3870722959,141,5.6,3870722963,213,5.3,3870722961,212,11.2,3870722955,56,Right,3870722957,140,69.5,3874611633,178,,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029861,670,1,2,65,8,cgvbluoerzbzcr7aaxge3wkcv,1,69.6,9.2,2022-10-24T20:41:52.305Z,2022-10-27T04:58:31Z,3870722997,213,2.7,3870722989,56,Right,3874611659,178,,3870722993,141,14.6,3870722991,140,62.6,3870722995,212,8.2,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029881,671,1,2,65,10,cgvbluoerzbzcr7aaxge3wkcv,1,62.6,14.6,2022-10-24T20:41:54.022Z,2022-10-27T04:58:36Z,3870723107,141,44.5,3870723111,213,2.2,3870723103,56,Back,3870723109,212,25.8,3870723105,140,47.5,3874611699,178,,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029891,672,1,2,65,14,cgvbluoerzbzcr7aaxge3wkcv,1,52.3,44.3,2022-10-24T20:41:58.384Z,2022-10-27T04:58:38Z,3870723157,212,18.0,3874611719,178,,3870723159,213,5.2,3870723153,140,60.5,3870723155,141,21.0,3870723151,56,Right,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029907,673,1,2,65,18,cgvbluoerzbzcr7aaxge3wkcv,1,63.3,19.1,2022-10-24T20:42:01.497Z,2022-10-27T04:58:40Z,3870723249,140,75.5,3874611755,178,,3870723251,141,3.5,3870723255,213,5.6,3870723247,56,Right,3870723253,212,16.6,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029915,674,1,2,65,20,cgvbluoerzbzcr7aaxge3wkcv,1,75.4,3.5,2022-10-24T20:42:03.648Z,2022-10-27T04:58:44Z,3874611771,178,,3870723309,212,9.4,3870723303,56,Right,3870723305,140,67.6,3870723311,213,2.6,3870723307,141,10.3,,,,,,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029929,675,1,2,65,24,cgvbluoerzbzcr7aaxge3wkcv,1,73.9,13.7,2022-10-24T20:42:07.667Z,2022-10-27T04:58:48Z,3870723389,140,78.9,3874611805,178,,3870723393,212,8.2,3870723387,56,Right,3870723391,141,4.4,3870723395,213,5.4,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029949,676,1,2,65,27,cgvbluoerzbzcr7aaxge3wkcv,1,76.7,6.8,2022-10-24T20:42:11.224Z,2022-10-27T04:58:51Z,3870723487,212,32.7,3870723491,1,,3870723489,213,2.1,3870723483,140,60.5,3870723481,56,Center,3870723485,141,47.8,3874611827,178,,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029959,677,1,2,65,30,cgvbluoerzbzcr7aaxge3wkcv,1,60.5,47.8,2022-10-24T20:42:13.770Z,2022-10-27T04:58:59Z,3874611919,178,,3870723537,141,61.5,3870723541,213,1.5,3870723535,140,61.2,3870723533,56,Center,3870723539,212,9.3,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029985,678,1,2,65,32,cgvbluoerzbzcr7aaxge3wkcv,1,62.6,65.5,2022-10-24T20:42:16.450Z,2022-10-27T04:59:02Z,3870723627,56,Left,3874611933,178,,3870723633,212,22.3,3870723629,140,68.8,3870723631,141,96.9,3870723635,213,1.3,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477029999,679,1,2,65,36,cgvbluoerzbzcr7aaxge3wkcv,1,66.8,91.7,2022-10-24T20:42:19.948Z,2022-10-27T04:59:06Z,3870723697,140,55.8,3870723703,213,3.7,3870723701,212,13.8,3874611969,178,,3870723699,141,80.6,3870723695,56,Left,,,,,,,2rw2a005v9ehuopm1hf87uvah,Paulo Vitor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030009,680,1,2,65,38,cgvbluoerzbzcr7aaxge3wkcv,1,57.2,79.7,2022-10-24T20:42:21.815Z,2022-10-27T04:59:09Z,3870723771,212,16.7,3870723767,140,69.1,3870723773,213,0.7,3870723769,141,96.0,3870723765,56,Left,3874611999,178,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030019,681,1,2,65,41,cgvbluoerzbzcr7aaxge3wkcv,1,61.3,86.9,2022-10-24T20:42:25.001Z,2022-10-27T04:59:11Z,3870723813,140,63.2,3870723819,213,4.9,3874612019,178,,3870723811,56,Center,3870723815,141,69.1,3870723817,212,12.3,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030027,682,1,2,65,42,cgvbluoerzbzcr7aaxge3wkcv,1,63.2,69.1,2022-10-24T20:42:25.984Z,2022-10-27T04:59:15Z,3870723857,212,8.5,3874612049,178,,3870723853,140,59.0,3870723859,213,2.1,3870723851,56,Left,3870723855,141,79.7,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030055,683,1,2,65,44,cgvbluoerzbzcr7aaxge3wkcv,1,55.5,74.2,2022-10-24T20:42:28.239Z,2022-10-27T04:59:17Z,3870724015,212,30.2,3870724011,140,54.6,3870724013,141,29.8,3874612067,178,,3870724009,56,Center,3870724017,213,4.7,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030071,684,1,2,65,51,cgvbluoerzbzcr7aaxge3wkcv,1,68.1,24.7,2022-10-24T20:42:34.530Z,2022-10-27T04:59:20Z,3870724083,56,Center,3870724089,212,14.3,3870724087,141,31.0,3870724085,140,81.1,3870724091,213,0.3,3874612097,178,,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030077,685,1,2,65,51,cgvbluoerzbzcr7aaxge3wkcv,1,81.1,31,2022-10-24T20:42:35.231Z,2022-10-27T04:59:26Z,3870724453,210,15,3870724137,212,5.9,3874612117,178,,3870724133,140,78.3,3870724139,213,2.1,3870724135,141,38.5,3870724131,56,Center,,,,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2477030083,686,15,2,65,53,cgvbluoerzbzcr7aaxge3wkcv,1,78.3,38.5,2022-10-24T20:42:37.251Z,2022-10-27T04:59:27Z,3870724155,22,,3870724467,215,,3870724469,146,98.5,3874612137,178,,3870724455,76,,3870724475,233,480,3870724471,147,48.6,3870724457,29,,433k61rvy0ay7lcsyxd918r8p,A. Yakubu,3870724159,56,3870724463,102,Center,3870724459,55,52.6,685,3870724171,20,,3870724157,18,3870724465,103,,,5.7,,,,,,,,,,,,,,,,
2477030097,480,10,2,65,54,co1i764h6b02husae71w6scs8,1,1.9,50.3,2022-10-24T20:42:38.236Z,2022-10-27T04:59:30Z,3870724311,180,,3874036239,376,,3870724317,233,686,3870724223,182,,3870724309,177,,3870724225,56,Back,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030103,481,52,2,65,56,co1i764h6b02husae71w6scs8,1,1.9,50.3,2022-10-24T20:42:40.320Z,2022-10-27T04:59:34Z,3874612179,178,,3874036257,376,,,,,,,,,,,,,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030173,482,1,2,66,13,co1i764h6b02husae71w6scs8,0,14.5,45.7,2022-10-24T20:42:56.707Z,2022-10-27T04:59:35Z,3870724617,213,6.1,3870724609,56,Center,3870724993,189,,3870724613,141,32.1,3870724619,1,,3870724611,140,54.1,3870724615,212,42.6,3870724607,199,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030187,687,61,2,66,13,cgvbluoerzbzcr7aaxge3wkcv,1,49,78.5,2022-10-24T20:42:56.791Z,2022-10-27T04:59:50Z,3870724691,56,Back,3874612385,178,,3870724693,189,,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477661555,944,1,2,66,13,cgvbluoerzbzcr7aaxge3wkcv,0,63.9,54.2,2022-10-24T20:42:57.154Z,2022-10-27T04:59:47Z,3874036577,212,13.1,3874612341,178,,3874036579,213,1.1,3874036573,140,69.7,3874036575,141,71.2,3874036571,56,Center,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030191,483,8,2,66,14,co1i764h6b02husae71w6scs8,1,32.6,23.7,2022-10-24T20:42:58.225Z,2022-10-27T05:00:29Z,3870724709,56,Back,3874036413,385,,3874612607,178,,,,,,,,,,,,,,,,,52407m29h74ziyt19jty0od7t,M. Diaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030207,688,1,2,66,16,cgvbluoerzbzcr7aaxge3wkcv,1,46.5,79.6,2022-10-24T20:43:00.404Z,2022-10-27T05:00:36Z,3870724791,141,87.7,3870724795,213,0.3,3874612663,178,,3870724787,56,Left,3870724793,212,19.0,3870724789,140,63.8,,,,,,,75znincjirp1z8bcw9nhztxat,Aderllan Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030213,689,49,2,66,18,cgvbluoerzbzcr7aaxge3wkcv,1,63.8,87.7,2022-10-24T20:43:01.631Z,2022-10-27T05:00:38Z,,,,,,,,,,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030215,690,1,2,66,19,cgvbluoerzbzcr7aaxge3wkcv,0,64.5,84.7,2022-10-24T20:43:02.862Z,2022-10-27T05:00:45Z,3874612749,178,,3870730643,213,0.6,3870724821,56,Left,3870730639,212,2.5,3870730633,140,66.5,3870730661,233,484,3870730665,286,,3870730635,141,86.8,e6ztipndwfp33c6j7yebsyx91,Guga,3870730659,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030225,484,74,2,66,19,co1i764h6b02husae71w6scs8,1,36,7.9,2022-10-24T20:43:02.984Z,2022-10-27T05:00:49Z,3870730671,233,690,3874612767,178,,3870724863,56,Back,3870724865,285,,,,,,,,,,,,,,9788pzgd21d94wye06ryneoyd,Ewerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030235,485,5,2,66,22,co1i764h6b02husae71w6scs8,0,36.4,-1.8,2022-10-24T20:43:05.558Z,2022-10-27T05:00:50Z,3870724919,56,Back,3870724971,233,691,3870724921,347,,,,,,,,,,,,,,,,,9788pzgd21d94wye06ryneoyd,Ewerton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030229,691,5,2,66,22,cgvbluoerzbzcr7aaxge3wkcv,1,63.6,101.8,2022-10-24T20:43:05.558Z,2022-10-27T05:00:51Z,3870724879,56,Left,3870724881,347,,3870724967,233,485,,,,,,,,,,,,,,,,e6ztipndwfp33c6j7yebsyx91,Guga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030453,488,18,2,66,45,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T20:43:29.273Z,2022-10-27T05:01:17Z,3870726025,42,,3870726027,44,Forward,3870726057,55,489,3870726029,59,70,,,,,,,,,,,,,1zokl2zp7gtwlmj37kps6lnmx,Rui Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030455,489,19,2,66,45,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T20:43:29.274Z,2022-10-27T05:01:18Z,3870726041,59,20,3870726045,55,488,3870726629,293,1,3870726043,44,Midfielder,3870726039,145,11,3870726035,42,,3870726627,292,6,,,,1c0ymbcylpp4ty7n34inspffu,Luquinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030433,486,18,2,66,52,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T20:43:35.702Z,2022-10-27T05:01:09Z,3870725931,55,487,3870725905,59,6,3870725901,42,,3870725903,44,Midfielder,,,,,,,,,,,,,9lwpckbeu2ymqlmq6288bdjvt,Henrique Jocú,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030435,487,19,2,66,52,co1i764h6b02husae71w6scs8,1,0,0,2022-10-24T20:43:35.703Z,2022-10-27T05:01:09Z,3870726703,293,2,3870725927,55,486,3870725917,42,,3870726701,292,6,3870725921,145,7,3870725925,44,Midfielder,3870725923,59,11,,,,6c09pz2awc8uk97ih38dp6609,Anderson Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030469,693,1,2,67,17,cgvbluoerzbzcr7aaxge3wkcv,1,62,100,2022-10-24T20:44:00.830Z,2022-10-27T05:01:23Z,3870726127,212,22.7,3870726125,141,68.7,3870726121,56,Center,3870726119,107,,3870726131,1,,3870726129,213,4.5,3870726123,140,56.9,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030479,694,1,2,67,21,cgvbluoerzbzcr7aaxge3wkcv,1,54.7,55.8,2022-10-24T20:44:04.583Z,2022-10-27T05:01:26Z,3870726211,212,34.1,3870726215,1,,3870726207,140,68.4,3874613333,178,,3870726213,213,5.1,3870726209,141,10.4,3870726205,56,Right,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030491,695,1,2,67,23,cgvbluoerzbzcr7aaxge3wkcv,1,69.1,8.8,2022-10-24T20:44:07.229Z,2022-10-27T05:01:29Z,3870726289,213,2.2,3870726283,140,62.0,3870726281,56,Center,3870726285,141,25.2,3870726287,212,13.4,3874613353,178,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030499,696,1,2,67,30,cgvbluoerzbzcr7aaxge3wkcv,1,65.5,26.8,2022-10-24T20:44:13.793Z,2022-10-27T05:01:31Z,3870726325,140,67.7,3874613371,178,,3870726323,56,Center,3870726329,212,10.9,3870726331,213,1.4,3870726327,141,42.5,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030519,697,1,2,67,31,cgvbluoerzbzcr7aaxge3wkcv,1,67.7,42.5,2022-10-24T20:44:14.584Z,2022-10-27T05:01:39Z,3870726427,140,67.0,3874613415,178,,3870726431,212,14.4,3870726429,141,21.3,3870726425,56,Center,3870726433,213,4.7,,,,,,,912y0yoa524suow0wvpbtwq1h,A. Samaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477768403,1041,43,2,67,31,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-10-24T20:44:14.825Z,2022-10-27T05:15:52Z,3874618815,178,0,3874618863,144,82,,,,,,,,,,,,,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477662047,945,3,2,67,35,cgvbluoerzbzcr7aaxge3wkcv,0,71.1,11.8,2022-10-24T20:44:18.579Z,2022-10-27T05:01:45Z,3874039643,464,,3874039641,286,,3874039645,467,1c0ymbcylpp4ty7n34inspffu,3874613449,178,,3874039639,56,Right,,,,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030523,698,1,2,67,35,cgvbluoerzbzcr7aaxge3wkcv,0,79.5,11.9,2022-10-24T20:44:19.246Z,2022-10-27T05:01:48Z,3870726449,56,Right,3874613473,178,,3870726453,141,15.6,3870726451,140,80.7,3870726455,212,2.8,3870726491,233,490,3870726495,286,,3870726457,213,1.1,110maz3wmyhfk670un6ieloet,Josué Sá,3870726489,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030525,490,74,2,67,35,co1i764h6b02husae71w6scs8,1,11.1,85.9,2022-10-24T20:44:19.341Z,2022-10-27T05:01:51Z,3874613487,178,,3870726485,56,Back,3870726487,285,,3870726497,233,698,,,,,,,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030527,491,49,2,67,35,co1i764h6b02husae71w6scs8,1,4.8,92.7,2022-10-24T20:44:19.471Z,2022-10-27T05:16:26Z,,,,,,,,,,,,,,,,,,,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030537,492,4,2,67,38,co1i764h6b02husae71w6scs8,1,5.2,94.8,2022-10-24T20:44:22.283Z,2022-10-27T05:02:00Z,3870726549,285,,3870726543,294,,3870726547,152,,3870726565,233,699,3870726541,13,,3870726545,56,Back,,,,,,,dvxwdpad8a1iatnwcpqvy3m5l,Paulo Estrela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030539,699,4,2,67,38,cgvbluoerzbzcr7aaxge3wkcv,0,94.8,5.2,2022-10-24T20:44:22.284Z,2022-10-27T05:01:59Z,3870726573,233,492,3874613521,178,,3870726557,152,,3870726555,56,Right,3870726551,13,,3870726559,286,,3870726553,294,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030609,493,1,2,68,7,co1i764h6b02husae71w6scs8,0,4.9,94.7,2022-10-24T20:44:50.754Z,2022-10-27T05:02:03Z,3870726991,152,,3870726995,140,71.0,3870726993,56,Left,3870726989,157,,3870726997,141,93.3,3874613539,178,,3870727003,1,,3870726999,212,69.4,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,3870727001,213,3870726987,5,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030611,700,1,2,68,11,cgvbluoerzbzcr7aaxge3wkcv,0,25.2,5.3,2022-10-24T20:44:54.535Z,2022-10-27T05:02:06Z,3870727013,56,Back,3870727019,212,12.5,3874613559,388,,3870727011,3,,3870727015,140,36.3,3870727021,213,5.9,3870727017,141,0.0,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030617,494,5,2,68,13,co1i764h6b02husae71w6scs8,1,62.7,101.7,2022-10-24T20:44:56.619Z,2022-10-27T05:02:07Z,3870727035,233,701,3870727031,56,Left,3870727033,347,,,,,,,,,,,,,,,,,cpf5wp34pu80qzvcwakjhh905,K. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030613,701,5,2,68,13,cgvbluoerzbzcr7aaxge3wkcv,0,37.3,-1.7,2022-10-24T20:44:56.619Z,2022-10-27T05:02:07Z,3870727023,56,Back,3870727043,233,494,3870727025,347,,,,,,,,,,,,,,,,,degqtleco9n5tlt0yz3q5t9ii,Costinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030663,495,1,2,68,20,co1i764h6b02husae71w6scs8,0,61.7,100,2022-10-24T20:45:04.315Z,2022-10-27T05:02:09Z,3870727309,189,,3870727277,212,45.1,3870727269,107,,3870727281,1,,3870727273,140,100.0,3870727279,213,5.9,3870727275,141,76.1,3870727271,56,Center,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030669,702,56,2,68,28,cgvbluoerzbzcr7aaxge3wkcv,1,0,0,2022-10-24T20:45:11.821Z,2022-10-27T05:02:17Z,3870727305,56,Back,,,,,,,,,,,,,,,,,,,,,,110maz3wmyhfk670un6ieloet,Josué Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477030667,496,5,2,68,28,co1i764h6b02husae71w6scs8,0,101.3,76.1,2022-10-24T20:45:12.430Z,2022-10-27T05:02:20Z,3870727295,346,,3870727293,56,Center,3870727327,233,703,,,,,,,,,,,,,,,,cgtz4fa0mz9poi4ju8bjtbwiy,Filipe Relvas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
