id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2445043655,791,1,2,78,2,26t6lvlpql4w5wu1ih73qpy36,1,45,51.2,2022-08-12T20:53:46.777Z,2022-08-14T23:07:38Z,3700714119,1,,3700714115,212,34.9,3700714113,141,95.6,3708516469,178,,3700714109,56,Left,3700714111,140,61.7,3700714117,213,1.0,,,,8gkc9l566rjg7nifxwsq5vdud,Ali Musrati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043659,792,1,2,78,7,26t6lvlpql4w5wu1ih73qpy36,1,67.1,96.5,2022-08-12T20:53:51.737Z,2022-08-14T23:07:43Z,3700714169,212,24.1,3700714165,140,88.1,3708516669,178,,3700714171,213,5.9,3700714167,141,82.1,3700714163,56,Left,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043663,793,1,2,78,13,26t6lvlpql4w5wu1ih73qpy36,0,93.6,76.9,2022-08-12T20:53:57.385Z,2022-08-14T23:07:49Z,3707821215,386,,3700714187,140,93.7,3707821213,225,,3700714189,141,72.1,3700714197,213,4.7,3700714181,2,,3708516903,178,,3707821217,72,,23d0t7gqlra3jkskn18bh752i,Álvaro Djaló,3700714191,212,3.3,3700714185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043777,749,61,2,78,13,5c0sf1eaipcxvdw9o22of2jdp,1,5,32.5,2022-08-12T20:53:57.440Z,2022-08-14T23:07:53Z,3700714869,56,Back,3708516993,178,,,,,,,,,,,,,,,,,,,,cu7kz508a3wm8d5fypmrzxnmd,D. Batubinsika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043667,748,12,2,78,13,5c0sf1eaipcxvdw9o22of2jdp,1,3.8,47,2022-08-12T20:53:57.951Z,2022-08-14T23:07:59Z,3700715187,140,6.0,3700715189,141,51.5,3700714211,56,Back,3700715191,212,3.8,3708517145,178,,3700715193,213,0.9,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043673,794,16,2,78,14,26t6lvlpql4w5wu1ih73qpy36,1,95.9,50.3,2022-08-12T20:53:58.301Z,2022-08-14T23:08:10Z,3700714239,16,,3700715713,230,97.5,3700715705,103,11.4,3700715701,78,,3707822733,395,96.3,3708517449,178,,3700715717,280,PASS_LOST,3700715709,328,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,3707822735,396,53.6,3700715025,72,,3700715711,458,,3700714243,56,Center,3700715703,102,50.0,,3700714237,22,3700715715,231,3700715029,374,3700715033,375,78:14.064,3700715721,282,372,,53.6,2022-08-12 21:53:58.167,3700715719,281,23d0t7gqlra3jkskn18bh752i,3700715707,214,,,,,
2445043863,750,18,2,79,16,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-08-12T20:55:01.003Z,2022-08-14T23:08:16Z,3700715357,59,14,3700715355,44,Forward,3700715353,42,,3700715393,55,751,,,,,,,,,,,,,7y5oyflivt56zuwoyzs2q20ru,J. Kadile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043867,751,19,2,79,16,5c0sf1eaipcxvdw9o22of2jdp,1,0,0,2022-08-12T20:55:01.004Z,2022-08-14T23:08:16Z,3700715389,55,750,3700715385,293,1,3700715379,145,11,3700715387,44,Forward,3700715375,42,,3700715381,59,20,3700715383,292,8,,,,76w964mdux2s3max2nlih6az8,Gustavo Sá,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043879,752,1,2,79,22,5c0sf1eaipcxvdw9o22of2jdp,1,50.2,49.9,2022-08-12T20:55:07.022Z,2022-08-14T23:08:21Z,3700715455,279,G,3700715447,140,35.6,3708517849,178,,3700715445,56,Back,3700715449,141,57.2,3700715451,212,16.1,3700715453,213,2.8,,,,dkijqjb6nubobtobl4s2v8xxx,Rui Fonte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043881,753,1,2,79,25,5c0sf1eaipcxvdw9o22of2jdp,1,36.2,59.1,2022-08-12T20:55:09.120Z,2022-08-14T23:08:29Z,3700715471,213,1.6,3708518125,178,,3700715469,212,19.9,3700715465,140,35.3,3700715463,56,Back,3700715467,141,88.4,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043885,754,1,2,79,27,5c0sf1eaipcxvdw9o22of2jdp,1,35.3,88.4,2022-08-12T20:55:11.672Z,2022-08-14T23:08:35Z,3700715507,213,4.1,3700715501,140,25.1,3708518331,178,,3700715503,141,67.5,3700715505,212,17.8,3700715499,56,Back,,,,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043897,755,1,2,79,30,5c0sf1eaipcxvdw9o22of2jdp,1,24.5,67.2,2022-08-12T20:55:14.717Z,2022-08-14T23:08:39Z,3708518511,178,,3700715575,213,3.9,3700715567,56,Back,3700715571,141,40.6,3700715569,140,7.3,3700715573,212,25.6,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043901,756,1,2,79,33,5c0sf1eaipcxvdw9o22of2jdp,1,7.1,39.7,2022-08-12T20:55:17.815Z,2022-08-14T23:08:45Z,3700715603,141,41.5,3700715601,140,23.6,3700715607,213,0.1,3708518733,178,,3700715599,56,Back,3700715605,212,17.4,,,,,,,6ddxujeb3873j5evwiz8n4wt0,Luíz Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043913,757,1,2,79,34,5c0sf1eaipcxvdw9o22of2jdp,1,23.1,42.7,2022-08-12T20:55:18.787Z,2022-08-14T23:08:54Z,3700715669,213,1.7,3700715665,141,83.2,3700715663,140,19.7,3708518959,178,,3700715661,56,Back,3700715667,212,27.8,,,,,,,1whf50hjb4jhz9119qvtdov6d,Pelé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043921,758,1,2,79,37,5c0sf1eaipcxvdw9o22of2jdp,1,19.7,85.6,2022-08-12T20:55:21.598Z,2022-08-14T23:08:58Z,3708519105,178,,3700715743,141,96.0,3700715747,213,0.5,3700715739,56,Back,3700715741,140,32.8,3700715745,212,15.5,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043933,759,1,2,79,40,5c0sf1eaipcxvdw9o22of2jdp,0,35.7,94.7,2022-08-12T20:55:24.800Z,2022-08-14T23:09:06Z,3700715827,155,,3700715839,1,,3700715835,212,55.5,3700715831,140,84.8,3700715829,56,Center,3700715837,213,5.9,3708519387,178,,3700715833,141,64.6,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043951,795,52,2,79,44,26t6lvlpql4w5wu1ih73qpy36,1,10.2,45.4,2022-08-12T20:55:28.282Z,2022-08-14T23:09:12Z,3707895143,377,,3708519621,178,,,,,,,,,,,,,,,,,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043973,796,1,2,79,49,26t6lvlpql4w5wu1ih73qpy36,1,10.2,45.4,2022-08-12T20:55:33.712Z,2022-08-14T23:09:17Z,3708519777,178,,3700715989,213,5.1,3700715985,141,29.5,3700715983,140,13.9,3700715987,212,11.5,3700715979,123,,3700715981,56,Back,,,,5nlzolv5bg03eiopba58rs251,Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043979,797,1,2,79,54,26t6lvlpql4w5wu1ih73qpy36,1,26.6,24.4,2022-08-12T20:55:38.681Z,2022-08-14T23:09:22Z,3700716023,212,42.4,3700716021,141,14.3,3700716017,56,Right,3700716027,1,,3700716019,140,66.4,3700716015,155,,3708519961,178,,3700716025,213,6.1,8t404ou7dw8vprk9h7jjuqjt,Vítor Tormena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043985,798,44,2,79,57,26t6lvlpql4w5wu1ih73qpy36,1,68.1,15,2022-08-12T20:55:41.177Z,2022-08-15T13:31:18Z,3700716061,56,Right,3700716063,286,,3700716065,233,760,,,,,,,,,,,,,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043983,760,44,2,79,57,5c0sf1eaipcxvdw9o22of2jdp,0,31.9,85,2022-08-12T20:55:41.178Z,2022-08-14T23:09:29Z,3700716059,285,,3700716081,233,798,3700716057,56,Back,,,,,,,,,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043995,799,1,2,79,57,26t6lvlpql4w5wu1ih73qpy36,1,64,13.8,2022-08-12T20:55:41.241Z,2022-08-15T13:31:18Z,3700716091,56,Right,3700716093,140,58.5,3700716095,141,10.6,3708520721,21,,3700716097,212,6.2,3708520719,388,,3700716099,213,3.5,,,,43xutn1unln5o3gwx3cl4lo0l,S. Banza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445043997,800,61,2,79,58,26t6lvlpql4w5wu1ih73qpy36,0,58.5,10.6,2022-08-12T20:55:43.074Z,2022-08-14T23:09:47Z,3700716103,56,Right,3708520979,178,,3708520977,21,,,,,,,,,,,,,,,,,2irms3moqosywa14re7n2awh5,D. Lainez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446633711,1126,67,2,80,0,5c0sf1eaipcxvdw9o22of2jdp,1,46.3,80.6,2022-08-12T20:55:44.177Z,2022-08-15T13:31:19Z,3709231507,233,1208,,,,,,,,,,,,,,,,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446633707,1208,67,2,80,0,26t6lvlpql4w5wu1ih73qpy36,0,53.7,19.4,2022-08-12T20:55:44.178Z,2022-08-15T09:28:35Z,3709231515,233,1126,,,,,,,,,,,,,,,,,,,,,,2irms3moqosywa14re7n2awh5,D. Lainez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044003,761,1,2,80,0,5c0sf1eaipcxvdw9o22of2jdp,1,40.1,84.8,2022-08-12T20:55:44.206Z,2022-08-15T13:31:19Z,3708521241,178,,3700716123,140,45.5,3700716127,212,5.8,3700716121,56,Back,3700716125,141,86.3,3700716129,213,0.2,,,,,,,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044007,763,3,2,80,1,5c0sf1eaipcxvdw9o22of2jdp,1,44.8,85,2022-08-12T20:55:45.698Z,2022-08-14T23:10:03Z,3707896813,464,,3708521591,178,,3700716135,56,Back,3700716139,233,801,3700716137,286,,,,,,,,,,,70hnojvt05azfjppu0bkroahg,Théo Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044001,801,45,2,80,1,26t6lvlpql4w5wu1ih73qpy36,0,55.2,15,2022-08-12T20:55:45.698Z,2022-08-14T23:10:03Z,3700716117,56,Right,3700716119,285,,3700716155,233,763,,,,,,,,,,,,,,,,5bo84b7398nyv87ztwd8wxh3p,Castro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044005,762,49,2,80,2,5c0sf1eaipcxvdw9o22of2jdp,1,45.3,86.3,2022-08-12T20:55:46.615Z,2022-08-14T23:10:11Z,,,,,,,,,,,,,,,,,,,,,,,,,70hnojvt05azfjppu0bkroahg,Théo Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044015,764,1,2,80,3,5c0sf1eaipcxvdw9o22of2jdp,1,42,76,2022-08-12T20:55:47.332Z,2022-08-14T23:10:15Z,3700716177,140,26.0,3708522083,178,,3700716181,212,17.1,3700716179,141,71.5,3700716175,56,Back,3700716183,213,3.3,,,,,,,70hnojvt05azfjppu0bkroahg,Théo Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044025,765,1,2,80,5,5c0sf1eaipcxvdw9o22of2jdp,1,25.9,71.5,2022-08-12T20:55:49.452Z,2022-08-14T23:10:23Z,3700716237,140,32.7,3708522377,178,,3700716239,141,55.7,3700716235,56,Back,3700716241,212,12.9,3700716243,213,5.3,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044041,766,1,2,80,7,5c0sf1eaipcxvdw9o22of2jdp,1,34.8,53.9,2022-08-12T20:55:51.700Z,2022-08-14T23:10:29Z,3700716327,56,Back,3700716335,213,4.5,3708522685,178,,3700716333,212,23.4,3700716331,141,20.6,3700716329,140,29.3,,,,,,,1whf50hjb4jhz9119qvtdov6d,Pelé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044047,767,1,2,80,11,5c0sf1eaipcxvdw9o22of2jdp,0,32.4,21.3,2022-08-12T20:55:56.043Z,2022-08-14T23:10:35Z,3700716365,212,19.2,3700716359,56,Back,3700716361,140,48.0,3700716367,213,5.7,3708522967,178,,3700716363,141,6.7,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044049,802,8,2,80,13,26t6lvlpql4w5wu1ih73qpy36,1,51.9,96.6,2022-08-12T20:55:57.582Z,2022-08-14T23:10:42Z,3700716369,56,Left,3707898147,385,,3708523331,178,,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044079,768,5,2,80,14,5c0sf1eaipcxvdw9o22of2jdp,1,38.8,-2,2022-08-12T20:55:58.780Z,2022-08-14T23:10:46Z,3700716503,56,Back,3700716505,347,,3700716515,233,803,,,,,,,,,,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044051,803,5,2,80,14,26t6lvlpql4w5wu1ih73qpy36,0,61.2,102,2022-08-12T20:55:58.780Z,2022-08-14T23:10:47Z,3700716373,347,,3700716371,56,Left,3700716519,233,768,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044081,769,1,2,80,25,5c0sf1eaipcxvdw9o22of2jdp,1,54.5,0,2022-08-12T20:56:10.069Z,2022-08-14T23:10:56Z,3700716531,141,13.2,3700716537,1,,3700716525,107,,3700716529,140,32.5,3700716533,212,25.3,3700716535,213,2.7,3700716527,56,Back,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044083,770,1,2,80,29,5c0sf1eaipcxvdw9o22of2jdp,1,32.5,13.2,2022-08-12T20:56:13.273Z,2022-08-14T23:11:03Z,3700716545,141,28.3,3700716549,213,0.7,3708524179,178,,3700716547,212,16.6,3700716541,56,Back,3700716543,140,44.9,,,,,,,cu7kz508a3wm8d5fypmrzxnmd,D. Batubinsika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044089,771,1,2,80,32,5c0sf1eaipcxvdw9o22of2jdp,1,45.8,28.5,2022-08-12T20:56:16.545Z,2022-08-14T23:11:07Z,3700716593,213,1.0,3700716589,141,90.8,3700716585,56,Left,3708524355,178,,3700716591,212,50.6,3700716583,196,,3700716595,1,,3700716587,140,72.1,1whf50hjb4jhz9119qvtdov6d,Pelé,3700716581,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044093,772,1,2,80,38,5c0sf1eaipcxvdw9o22of2jdp,0,66.6,90.3,2022-08-12T20:56:22.504Z,2022-08-14T23:11:15Z,3700716623,213,0.6,3700716621,212,14.6,3700716617,140,78.3,3708524637,178,,3700716619,141,100.0,3700716615,56,Left,,,,,,,70hnojvt05azfjppu0bkroahg,Théo Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044095,773,5,2,80,39,5c0sf1eaipcxvdw9o22of2jdp,0,76.8,101.5,2022-08-12T20:56:23.933Z,2022-08-14T23:11:21Z,3700716637,233,804,3700716627,347,,3700716625,56,Left,,,,,,,,,,,,,,,,70hnojvt05azfjppu0bkroahg,Théo Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044097,804,5,2,80,39,26t6lvlpql4w5wu1ih73qpy36,1,23.2,-1.5,2022-08-12T20:56:23.933Z,2022-08-14T23:11:20Z,3700716629,56,Back,3700716631,347,,3700716633,233,773,,,,,,,,,,,,,,,,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044121,805,1,2,80,56,26t6lvlpql4w5wu1ih73qpy36,0,27.1,0,2022-08-12T20:56:40.392Z,2022-08-14T23:11:24Z,3700716823,141,6.4,3700716827,213,0.3,3700716817,107,,3700716821,140,43.2,3700716825,212,17.8,3700716819,56,Back,,,,,,,dq41kziilg4jki9erxel9d3ze,Fabiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044127,774,1,2,80,58,5c0sf1eaipcxvdw9o22of2jdp,1,54.1,85.7,2022-08-12T20:56:42.124Z,2022-08-14T23:11:28Z,3700716863,56,Left,3708525053,388,,3700716861,3,,3700716867,141,91.8,3700716871,213,0.6,3700716865,140,60.0,3700716869,212,7.5,,,,bxfalki1fmd687uj0b8e0m0np,Rúben Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044129,775,49,2,80,58,5c0sf1eaipcxvdw9o22of2jdp,1,60,91.8,2022-08-12T20:56:42.954Z,2022-08-15T13:11:11Z,,,,,,,,,,,,,,,,,,,,,,,,,70hnojvt05azfjppu0bkroahg,Théo Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044133,776,1,2,81,0,5c0sf1eaipcxvdw9o22of2jdp,1,57.2,96.3,2022-08-12T20:56:44.833Z,2022-08-14T23:11:37Z,3700716891,212,27.8,3700716889,141,88.0,3700716885,56,Back,3700716893,213,3.3,3708525485,178,,3700716887,140,31.3,,,,,,,70hnojvt05azfjppu0bkroahg,Théo Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044145,777,1,2,81,6,5c0sf1eaipcxvdw9o22of2jdp,1,26.4,82.1,2022-08-12T20:56:50.405Z,2022-08-14T23:11:41Z,3700716945,212,31.8,3700716947,213,4.7,3700716941,140,26.2,3700716939,56,Back,3700716943,141,35.4,3708525733,178,,,,,,,,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044153,778,1,2,81,13,5c0sf1eaipcxvdw9o22of2jdp,1,47.9,40.7,2022-08-12T20:56:57.944Z,2022-08-14T23:11:46Z,3700717007,213,0.8,3700717001,140,75.6,3700716999,56,Left,3700717003,141,82.4,3700717009,1,,3700717005,212,40.6,3708525957,178,,3700716997,155,,cu7kz508a3wm8d5fypmrzxnmd,D. Batubinsika,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044157,779,1,2,81,20,5c0sf1eaipcxvdw9o22of2jdp,1,70.6,75.4,2022-08-12T20:57:05.007Z,2022-08-14T23:11:51Z,3700717035,212,16.8,3700717037,213,4.7,3700717029,56,Center,3700717031,140,70.1,3708526093,178,,3700717033,141,50.7,,,,,,,70hnojvt05azfjppu0bkroahg,Théo Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044159,780,1,2,81,23,5c0sf1eaipcxvdw9o22of2jdp,1,70.2,46,2022-08-12T20:57:07.209Z,2022-08-14T23:11:59Z,3700717041,56,Right,3700717047,212,25.0,3700717043,140,72.4,3700717049,213,4.8,3700717045,141,9.4,3708526407,178,,,,,,,,1whf50hjb4jhz9119qvtdov6d,Pelé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044161,781,1,2,81,28,5c0sf1eaipcxvdw9o22of2jdp,1,73.8,22.2,2022-08-12T20:57:12.644Z,2022-08-14T23:12:04Z,3700717059,140,70.8,3700717065,213,1.9,3700717057,56,Center,3700717063,212,11.0,3708526591,178,,3700717061,141,37.7,,,,,,,ao3sbh3qpdxwb7vhzmaqnpqp6,H. De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044163,782,1,2,81,30,5c0sf1eaipcxvdw9o22of2jdp,1,71.3,37.7,2022-08-12T20:57:14.358Z,2022-08-14T23:12:09Z,3700717077,141,58.5,3700717073,56,Center,3700717081,213,2.2,3700717075,140,62.0,3700717079,212,17.2,3708526819,178,,,,,,,,1whf50hjb4jhz9119qvtdov6d,Pelé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044165,783,1,2,81,33,5c0sf1eaipcxvdw9o22of2jdp,1,61.3,57.9,2022-08-12T20:57:17.337Z,2022-08-14T23:12:16Z,3700717099,1,,3700717095,212,35.4,3700717087,155,,3700717093,141,8.3,3700717091,140,71.6,3700717089,56,Right,3708527059,178,,3700717097,213,5.0,ck3l6a262hves3v6nywarx9pm,Alexandre Penetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044173,784,1,2,81,36,5c0sf1eaipcxvdw9o22of2jdp,1,71.5,8.3,2022-08-12T20:57:20.784Z,2022-08-14T23:12:22Z,3700717159,141,7.1,3700717155,56,Right,3708527317,178,,3700717157,140,87.8,3700717163,213,6.2,3700717161,212,17.1,3700717153,155,,,,,f3tryo4j786kmubzmu4bl3rvt,Heriberto Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446635423,1217,43,2,81,38,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-08-12T20:57:22.208Z,2022-08-15T13:33:26Z,3709241385,178,0,3709576097,144,82,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446635443,1218,43,2,81,39,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-08-12T20:57:23.317Z,2022-08-15T13:33:27Z,3709576139,144,82,3709241493,178,0,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446635467,1221,43,2,81,40,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-08-12T20:57:24.156Z,2022-08-15T13:33:28Z,3709576175,144,82,3709241627,178,0,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446635485,1222,43,2,81,40,26t6lvlpql4w5wu1ih73qpy36,1,0,0,2022-08-12T20:57:24.627Z,2022-08-15T13:35:48Z,3709241725,178,0,3709579723,144,82,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044175,785,1,2,81,41,5c0sf1eaipcxvdw9o22of2jdp,0,89.3,7.4,2022-08-12T20:57:25.461Z,2022-08-14T23:12:29Z,3700717179,213,1.6,3708527577,178,,3700717177,212,4.9,3707901715,225,,3700717175,141,14.6,3707901717,386,,3707901721,20,,3700717167,2,,76w964mdux2s3max2nlih6az8,Gustavo Sá,3700717171,56,Right,3700717173,140,89.3,3700717169,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044193,807,61,2,81,41,26t6lvlpql4w5wu1ih73qpy36,1,6.9,85.6,2022-08-12T20:57:25.507Z,2022-08-15T09:33:02Z,3700717281,56,Back,3708527685,178,,,,,,,,,,,,,,,,,,,,5l9ilx0kwbny81lykqksoz9w5,Ricardo Horta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445044177,806,12,2,81,42,26t6lvlpql4w5wu1ih73qpy36,1,10.7,64.7,2022-08-12T20:57:26.432Z,2022-08-14T23:12:39Z,3707902461,141,47.6,3707902463,212,15.1,3707902465,213,5.4,3700717181,56,Back,3707902459,140,19.8,3708527925,178,,,,,,,,2psarhoauswcdof4nb22sw7ah,S. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446635935,1181,67,2,81,44,5c0sf1eaipcxvdw9o22of2jdp,1,77.9,48.4,2022-08-12T20:57:28.179Z,2022-08-15T13:31:19Z,3709244057,233,1235,,,,,,,,,,,,,,,,,,,,,,70hnojvt05azfjppu0bkroahg,Théo Fonseca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446635927,1235,67,2,81,44,26t6lvlpql4w5wu1ih73qpy36,0,22.1,51.6,2022-08-12T20:57:28.180Z,2022-08-15T09:33:31Z,3709244085,233,1181,,,,,,,,,,,,,,,,,,,,,,2irms3moqosywa14re7n2awh5,D. Lainez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
