id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2468562209,656,61,2,75,18,22mo7qbsnyi8wtucpvhgvhw2q,1,44.5,95.8,2022-10-07T20:51:55.434Z,2022-10-10T13:20:44Z,3833132013,388,,3833132011,21,,3825782411,56,Back,,,,,,,,,,,,,,,,ellz88deagksyfqdqzv16rckq,B. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562211,657,61,2,75,20,22mo7qbsnyi8wtucpvhgvhw2q,0,38.2,96.3,2022-10-07T20:51:56.633Z,2022-10-09T18:43:26Z,3825782425,56,Back,3833132855,178,,,,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562225,620,5,2,75,20,bwt8yfk8rkcwiwyr0mopd7wqd,1,54.5,-1.5,2022-10-07T20:51:57.470Z,2022-10-09T18:43:38Z,3825782481,56,Right,3825782497,233,658,3825782483,347,,,,,,,,,,,,,,,,,cpcsusprqvec5l4mvwl6td23t,E. Hackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562221,658,5,2,75,20,22mo7qbsnyi8wtucpvhgvhw2q,0,45.5,101.5,2022-10-07T20:51:57.470Z,2022-10-09T18:43:38Z,3825782507,233,620,3825782475,56,Back,3825782477,347,,,,,,,,,,,,,,,,,dyeuxixz75ematbmtiwzcvhzp,João Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562261,621,1,2,75,24,bwt8yfk8rkcwiwyr0mopd7wqd,1,54.4,0,2022-10-07T20:52:00.904Z,2022-10-09T18:43:41Z,3825782637,212,20.1,3825782635,141,12.0,3825782631,56,Back,3825782633,140,37.5,3825782629,107,,3825782639,213,2.6,,,,,,,cpcsusprqvec5l4mvwl6td23t,E. Hackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562273,622,1,2,75,28,bwt8yfk8rkcwiwyr0mopd7wqd,1,40.9,25.6,2022-10-07T20:52:05.249Z,2022-10-09T18:43:45Z,3833133835,178,,3825782713,56,Back,3825782721,213,1.8,3825782719,212,17.0,3825782717,141,49.9,3825782715,140,37.0,,,,,,,d1bful4yiqcc8k5jhg9a3uyfp,Lucas Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562281,623,1,2,75,33,bwt8yfk8rkcwiwyr0mopd7wqd,1,37.8,53,2022-10-07T20:52:09.977Z,2022-10-09T18:43:49Z,3825782765,140,46.0,3825782773,212,13.9,3825782775,213,5.4,3825782763,56,Back,3833134029,178,,3825782769,141,36.9,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562303,624,1,2,75,35,bwt8yfk8rkcwiwyr0mopd7wqd,1,46.1,36,2022-10-07T20:52:11.968Z,2022-10-09T18:43:53Z,3825782885,212,21.7,3825782887,213,5.4,3833134279,178,,3825782879,56,Right,3825782881,140,58.7,3825782883,141,10.7,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562311,625,1,2,75,38,bwt8yfk8rkcwiwyr0mopd7wqd,0,63.1,12.2,2022-10-07T20:52:14.987Z,2022-10-09T18:43:57Z,3825782931,213,0.9,3825782923,56,Center,3825782929,212,24.7,3833134541,178,,3825782927,141,40.1,3825782925,140,78.1,,,,,,,cpcsusprqvec5l4mvwl6td23t,E. Hackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562327,659,12,2,75,39,22mo7qbsnyi8wtucpvhgvhw2q,1,19.6,58.5,2022-10-07T20:52:16.466Z,2022-10-09T18:44:16Z,3833135063,388,,3825782999,140,35.2,3825783005,213,1.0,3825782997,56,Back,3825783001,141,92.5,3825783003,212,28.3,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562329,660,44,2,75,42,22mo7qbsnyi8wtucpvhgvhw2q,1,38.2,93.3,2022-10-07T20:52:18.689Z,2022-10-10T13:20:44Z,3825783021,285,,3825783019,56,Back,3825783037,233,626,,,,,,,,,,,,,,,,ellz88deagksyfqdqzv16rckq,B. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562323,626,44,2,75,42,bwt8yfk8rkcwiwyr0mopd7wqd,0,61.8,6.7,2022-10-07T20:52:18.690Z,2022-10-09T18:44:26Z,3825782989,56,Right,3825783041,233,660,3825782991,286,,,,,,,,,,,,,,,,,cpcsusprqvec5l4mvwl6td23t,E. Hackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562331,661,61,2,75,42,22mo7qbsnyi8wtucpvhgvhw2q,0,35.2,92.5,2022-10-07T20:52:18.699Z,2022-10-10T13:20:44Z,3833137811,15,,3833137813,388,,3825783023,56,Back,,,,,,,,,,,,,,,,ellz88deagksyfqdqzv16rckq,B. Yusuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562341,627,1,2,75,44,bwt8yfk8rkcwiwyr0mopd7wqd,1,65.1,31.5,2022-10-07T20:52:20.922Z,2022-10-09T18:45:08Z,3833138253,178,,3825783059,140,65.2,3825783065,213,1.6,3825783055,3,,3825783061,141,44.2,3825783063,212,8.6,3825783057,56,Center,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562343,628,49,2,75,45,bwt8yfk8rkcwiwyr0mopd7wqd,1,65,42.8,2022-10-07T20:52:22.071Z,2022-10-09T18:45:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562345,629,1,2,75,45,bwt8yfk8rkcwiwyr0mopd7wqd,0,65,42.7,2022-10-07T20:52:22.145Z,2022-10-09T18:45:45Z,3825783079,213,6.0,3825783071,56,Center,3825783073,140,76.0,3833140037,178,,3825783075,141,38.5,3825783069,155,,3825783077,212,11.9,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562349,662,1,2,75,47,22mo7qbsnyi8wtucpvhgvhw2q,0,25.2,67.9,2022-10-07T20:52:23.959Z,2022-10-09T18:45:59Z,3825783095,213,6.0,3825783089,140,45.8,3833140891,178,,3825783085,3,,3825783093,212,22.6,3825783087,56,Back,3825783091,141,58.5,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562379,630,61,2,75,50,bwt8yfk8rkcwiwyr0mopd7wqd,0,65.3,40.1,2022-10-07T20:52:26.918Z,2022-10-09T18:46:25Z,3833142351,15,,3833142353,388,,3825783233,56,Center,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562363,663,61,2,75,52,22mo7qbsnyi8wtucpvhgvhw2q,1,46.9,58.5,2022-10-07T20:52:28.565Z,2022-10-09T18:48:34Z,3825783159,56,Back,3833144687,178,,,,,,,,,,,,,,,,,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562371,664,49,2,75,53,22mo7qbsnyi8wtucpvhgvhw2q,1,53.1,68.4,2022-10-07T20:52:30.026Z,2022-10-09T18:48:06Z,,,,,,,,,,,,,,,,,,,,,,,,,5bl0qe7l7juksox3s4u76hxat,J. Léa Siliki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562381,665,1,2,75,53,22mo7qbsnyi8wtucpvhgvhw2q,0,53.1,68.4,2022-10-07T20:52:30.055Z,2022-10-09T18:48:22Z,3825783237,140,72.3,3833146385,178,,3825783235,56,Center,3825783239,141,73.3,3825783243,213,0.2,3825783241,212,20.4,,,,,,,5bl0qe7l7juksox3s4u76hxat,J. Léa Siliki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562389,631,59,2,75,54,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-10-07T20:52:31.431Z,2022-10-09T18:48:45Z,3825783309,56,Back,,,,,,,,,,,,,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562395,632,1,2,75,56,bwt8yfk8rkcwiwyr0mopd7wqd,0,27.6,30.9,2022-10-07T20:52:32.839Z,2022-10-09T18:48:55Z,3825783347,213,0.1,3825783345,212,62.4,3825783337,157,,3825783339,56,Center,3833150635,178,,3825783341,140,86.7,3825783343,141,40.4,3825783349,1,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562401,666,52,2,76,0,22mo7qbsnyi8wtucpvhgvhw2q,1,13.7,62.6,2022-10-07T20:52:37.272Z,2022-10-09T18:49:00Z,3832625867,377,,3833150805,178,,,,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562407,667,1,2,76,3,22mo7qbsnyi8wtucpvhgvhw2q,1,13.6,57.2,2022-10-07T20:52:40.401Z,2022-10-09T18:49:05Z,3825783445,140,40.7,3825783447,141,3.7,3833151011,178,,3825783449,212,46.2,3825783467,287,,3825783441,123,,3825783443,56,Back,3825783453,1,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,3825783451,213,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562419,668,1,2,76,9,22mo7qbsnyi8wtucpvhgvhw2q,1,45.6,2.9,2022-10-07T20:52:45.702Z,2022-10-09T18:49:10Z,3825783535,212,21.6,3825783537,213,0.1,3833151297,178,,3825783529,56,Right,3825783531,140,66.0,3825783533,141,6.5,,,,,,,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562437,669,1,2,76,11,22mo7qbsnyi8wtucpvhgvhw2q,1,63.8,5.5,2022-10-07T20:52:48.268Z,2022-10-09T18:49:15Z,3825783623,140,44.9,3825783631,212,19.9,3825783633,213,3.2,3825783627,141,2.9,3825783619,56,Back,3833151521,178,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562441,670,1,2,76,17,22mo7qbsnyi8wtucpvhgvhw2q,0,37.2,11.3,2022-10-07T20:52:54.029Z,2022-10-09T18:49:18Z,3825783679,1,,3825783667,155,,3833151731,178,,3825783671,140,85.1,3825783673,141,29.3,3825783675,212,51.8,3825783669,56,Center,3825783677,213,0.2,3gelookco8f9ft0guaec03t3o,Tiago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562443,633,52,2,76,21,bwt8yfk8rkcwiwyr0mopd7wqd,1,14.6,69.4,2022-10-07T20:52:57.698Z,2022-10-09T18:49:25Z,3832627295,376,,3833152055,178,,,,,,,,,,,,,,,,,,,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562459,634,1,2,76,23,bwt8yfk8rkcwiwyr0mopd7wqd,1,14.7,66.1,2022-10-07T20:52:59.878Z,2022-10-09T18:49:30Z,3833152413,178,,3825783767,213,1.0,3825783765,212,24.2,3825783759,56,Back,3825783757,123,,3825783785,287,,3825783761,140,27.5,3825783763,141,95.7,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562475,635,1,2,76,29,bwt8yfk8rkcwiwyr0mopd7wqd,0,47.1,93.6,2022-10-07T20:53:05.641Z,2022-10-09T18:49:34Z,3825783837,212,44.9,3825783835,141,62.1,3833152669,178,,3825783833,140,84.7,3825783831,56,Center,3825783841,1,,3825783839,213,5.8,3825783829,155,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562479,671,52,2,76,31,22mo7qbsnyi8wtucpvhgvhw2q,1,14.2,35.7,2022-10-07T20:53:07.977Z,2022-10-09T18:49:39Z,3833152891,178,,3832627919,376,,,,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562501,672,1,2,76,38,22mo7qbsnyi8wtucpvhgvhw2q,1,14.1,36.4,2022-10-07T20:53:14.846Z,2022-10-09T18:49:46Z,3825783985,140,20.8,3825783991,213,1.3,3825783987,141,74.9,3825783989,212,27.1,3833153243,178,,3825783995,287,,3825783981,123,,3825783983,56,Back,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562519,673,1,2,76,44,22mo7qbsnyi8wtucpvhgvhw2q,1,25.8,73.3,2022-10-07T20:53:21.316Z,2022-10-09T18:49:49Z,3825784127,140,9.3,3825784125,56,Back,3825784133,213,3.8,3825784131,212,22.5,3825784129,141,52.3,3833153365,178,,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562535,674,1,2,76,48,22mo7qbsnyi8wtucpvhgvhw2q,1,9.2,52.3,2022-10-07T20:53:24.653Z,2022-10-09T18:49:53Z,3825784205,140,15.0,3825784211,213,5.0,3825784207,141,24.9,3825784209,212,19.6,3825784203,56,Back,3833153453,178,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562549,675,1,2,76,52,22mo7qbsnyi8wtucpvhgvhw2q,0,27.2,17.7,2022-10-07T20:53:28.996Z,2022-10-09T18:49:57Z,3825784297,213,0.3,3825784295,212,29.3,3833153631,178,,3825784289,56,Center,3825784291,140,53.9,3825784287,155,,3825784293,141,30.3,,,,2jskw42u7twkcsxa15hcysiy1,Pedro Álvaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562553,636,49,2,76,54,bwt8yfk8rkcwiwyr0mopd7wqd,1,45.5,71.8,2022-10-07T20:53:30.952Z,2022-10-09T18:50:03Z,,,,,,,,,,,,,,,,,,,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562561,637,1,2,76,55,bwt8yfk8rkcwiwyr0mopd7wqd,1,46.4,66.2,2022-10-07T20:53:31.712Z,2022-10-09T18:50:06Z,3825784361,140,69.5,3825784363,141,63.5,3825784359,56,Center,3825784365,212,24.3,3833154087,178,,3825784367,213,6.2,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562567,638,1,2,76,57,bwt8yfk8rkcwiwyr0mopd7wqd,0,69.2,60.8,2022-10-07T20:53:33.499Z,2022-10-09T18:50:13Z,3825784395,141,36.0,3825784397,212,24.1,3825784399,213,5.5,3833154449,178,,3825784393,140,85.6,3825784391,56,Center,,,,,,,1zf9egrh7cjofd7td62oc5tk9,Fran Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470212069,954,43,2,76,57,22mo7qbsnyi8wtucpvhgvhw2q,1,0,0,2022-10-07T20:53:33.576Z,2022-10-10T07:47:14Z,3834640767,144,67,3834640677,233,948,,,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470212065,948,43,2,76,57,bwt8yfk8rkcwiwyr0mopd7wqd,1,0,0,2022-10-07T20:53:33.577Z,2022-10-10T07:47:13Z,3834640763,144,67,3834640685,233,954,,,,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562585,676,52,2,77,3,22mo7qbsnyi8wtucpvhgvhw2q,1,9,59.5,2022-10-07T20:53:39.627Z,2022-10-09T18:50:26Z,3832631167,376,,3833155133,178,,,,,,,,,,,,,,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562611,677,1,2,77,9,22mo7qbsnyi8wtucpvhgvhw2q,1,8,59.5,2022-10-07T20:53:46.298Z,2022-10-09T18:50:31Z,3833155391,178,,3825784589,140,9.9,3825784585,123,,3825784595,213,1.4,3825784593,212,12.0,3825784587,56,Back,3825784591,141,76.9,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562617,678,1,2,77,12,22mo7qbsnyi8wtucpvhgvhw2q,1,9.9,76.4,2022-10-07T20:53:48.994Z,2022-10-09T18:50:33Z,3825784633,141,55.9,3825784631,140,3.1,3825784629,56,Back,3833155649,178,,3825784637,213,4.2,3825784635,212,15.7,,,,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562635,679,1,2,77,16,22mo7qbsnyi8wtucpvhgvhw2q,1,3.7,55.9,2022-10-07T20:53:52.800Z,2022-10-09T18:50:41Z,3825784743,213,1.1,3825784739,212,19.4,3825784731,140,12.5,3825784735,141,81.0,3833156131,178,,3825784727,56,Back,,,,,,,1ocxh5s9uo0s8ag79j7iv6acp,Daniel Figueira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562647,680,1,2,77,19,22mo7qbsnyi8wtucpvhgvhw2q,1,21.5,88.2,2022-10-07T20:53:56.334Z,2022-10-09T18:50:47Z,3825784797,140,43.7,3825784795,56,Back,3825784793,155,,3833156477,178,,3825784801,212,23.9,3825784803,213,6.1,3825784799,141,80.3,,,,dzq4gg917idfq1rhng1coi5uc,Bernardo Vital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470212517,963,67,2,77,21,22mo7qbsnyi8wtucpvhgvhw2q,1,46.1,80.4,2022-10-07T20:53:57.975Z,2022-10-10T13:20:45Z,3834642399,233,969,,,,,,,,,,,,,,,,,,,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470212515,969,67,2,77,21,bwt8yfk8rkcwiwyr0mopd7wqd,0,53.9,19.6,2022-10-07T20:53:57.976Z,2022-10-10T07:49:20Z,3834642419,233,963,,,,,,,,,,,,,,,,,,,,,,cpcsusprqvec5l4mvwl6td23t,E. Hackman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562649,681,61,2,77,21,22mo7qbsnyi8wtucpvhgvhw2q,0,43.7,80.3,2022-10-07T20:53:58.016Z,2022-10-10T13:20:45Z,3833156987,388,,3825784807,56,Back,,,,,,,,,,,,,,,,,,,3sdtccxqlc28tszv5vrnibckq,Erison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562655,639,1,2,77,22,bwt8yfk8rkcwiwyr0mopd7wqd,1,58.3,18.6,2022-10-07T20:53:59.215Z,2022-10-09T18:51:14Z,3825784847,140,39.4,3825784845,56,Back,3833158167,388,,3825784851,212,23.1,3825784853,213,2.6,3825784849,141,36.0,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562657,640,49,2,77,24,bwt8yfk8rkcwiwyr0mopd7wqd,1,39.4,36,2022-10-07T20:54:01.152Z,2022-10-09T18:51:18Z,,,,,,,,,,,,,,,,,,,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562679,641,1,2,77,27,bwt8yfk8rkcwiwyr0mopd7wqd,1,35.1,40.3,2022-10-07T20:54:04.438Z,2022-10-09T18:51:22Z,3833158491,178,,3825784959,141,53.3,3825784965,213,2.7,3825784961,212,19.6,3825784957,140,18.4,3825784955,56,Back,,,,,,,1ldbn0jnfzcvj7edwlq1z4q8l,Rúben Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562703,642,1,2,77,32,bwt8yfk8rkcwiwyr0mopd7wqd,0,18.4,51.8,2022-10-07T20:54:08.675Z,2022-10-09T18:51:24Z,3825785117,213,5.8,3825785109,56,Center,3825785115,212,42.9,3825785111,140,54.5,3825785113,141,22.4,3833158605,178,,3825785119,1,,3825785107,155,,664x98r3mbynnh19u1cx984q,Andrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562701,682,44,2,77,35,22mo7qbsnyi8wtucpvhgvhw2q,1,43.7,82.1,2022-10-07T20:54:11.529Z,2022-10-10T13:20:46Z,3825785097,56,Back,3825785169,233,643,3825785099,285,,,,,,,,,,,,,,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562707,643,44,2,77,35,bwt8yfk8rkcwiwyr0mopd7wqd,0,56.3,17.9,2022-10-07T20:54:11.530Z,2022-10-09T18:51:33Z,3825785125,286,,3825785123,56,Right,3825785173,233,682,,,,,,,,,,,,,,,,ebaganzllbxfacvobgmsu1045,Murilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562711,683,1,2,77,35,22mo7qbsnyi8wtucpvhgvhw2q,0,42,85.9,2022-10-07T20:54:11.554Z,2022-10-10T13:20:46Z,3825785149,212,21.5,3825785151,213,5.5,3825785143,56,Center,3825785141,3,,3825785145,140,57.0,3833159637,388,,3825785147,141,64.4,,,,3o3pp38h4ww0btuxzna0mhtcl,Joãozinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562717,644,1,2,77,36,bwt8yfk8rkcwiwyr0mopd7wqd,1,41.9,37.6,2022-10-07T20:54:13.435Z,2022-10-09T18:51:57Z,3825785219,213,1.0,3825785211,56,Center,3825785213,140,53.4,3833159967,388,,3825785215,141,67.5,3825785217,212,23.6,,,,,,,c01muomxuk015zrf9n21ztq7d,Vitor Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562721,645,1,2,77,39,bwt8yfk8rkcwiwyr0mopd7wqd,1,53.4,67.5,2022-10-07T20:54:15.785Z,2022-10-09T18:52:02Z,3825785245,141,75.6,3825785249,213,1.1,3833160157,178,,3825785243,140,55.9,3825785241,56,Center,3825785247,212,6.1,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562725,646,1,2,77,40,bwt8yfk8rkcwiwyr0mopd7wqd,1,56.1,75.7,2022-10-07T20:54:17.152Z,2022-10-09T18:52:05Z,3825785267,56,Back,3825785279,213,3.2,3825785271,141,74.1,3825785275,212,11.8,3833160237,178,,3825785269,140,44.9,,,,,,,5awvo9xetmgwxmqfisawqz90q,Kevin Villodres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562731,647,1,2,77,42,bwt8yfk8rkcwiwyr0mopd7wqd,1,44.9,74.1,2022-10-07T20:54:19.097Z,2022-10-09T18:52:08Z,3833160313,178,,3825785319,212,14.0,3825785313,56,Center,3825785321,213,6.1,3825785315,140,57.9,3825785317,141,69.4,,,,,,,asoisrxtnm0zynx35ueum4v6d,Adrián Marín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470299105,1470,67,2,77,43,bwt8yfk8rkcwiwyr0mopd7wqd,1,62,71.8,2022-10-07T20:54:19.929Z,2022-10-10T13:38:48Z,3835074177,233,1585,,,,,,,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470299101,1585,67,2,77,43,22mo7qbsnyi8wtucpvhgvhw2q,0,38,28.2,2022-10-07T20:54:19.930Z,2022-10-10T13:32:10Z,3835074181,233,1470,,,,,,,,,,,,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562735,648,50,2,77,43,bwt8yfk8rkcwiwyr0mopd7wqd,1,57.6,69.8,2022-10-07T20:54:19.980Z,2022-10-09T18:52:15Z,3825785355,233,684,3825785331,286,,3825785329,56,Center,,,,,,,,,,,,,,,,6nrvjozwk5or2v7dxkqbf9j9x,G. Aburjania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562739,684,7,2,77,43,22mo7qbsnyi8wtucpvhgvhw2q,1,42.4,30.2,2022-10-07T20:54:20.100Z,2022-10-09T18:52:30Z,3825785351,233,648,3833161267,178,,3825785345,56,Back,3832642211,384,,3825785347,285,,,,,,,,,,,1e12w0zsray39tnhemg3jy5t5,L. Rosier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468562741,685,49,2,77,45,22mo7qbsnyi8wtucpvhgvhw2q,1,45.3,21.8,2022-10-07T20:54:21.539Z,2022-10-09T18:52:36Z,,,,,,,,,,,,,,,,,,,,,,,,,74hu9pcq0b1z36871v3inexyi,Tiago Gouveia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
