id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2497817065,690,1,2,63,55,cobffe32r7g4skka9m19qib63,1,34.7,5.7,2023-01-15T16:37:29.499Z,2023-01-16T07:28:37Z,3980274807,213,6.1,3980274801,140,42.1,3980274803,141,3.2,3980274799,56,Back,3980274805,212,8.0,3981064541,178,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817103,691,1,2,63,57,cobffe32r7g4skka9m19qib63,1,36.9,4.6,2023-01-15T16:37:31.505Z,2023-01-16T07:28:42Z,3980275029,56,Back,3980275037,213,2.3,3980275031,140,25.5,3980275035,212,18.6,3980275033,141,25.6,3981064585,178,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817141,692,1,2,64,1,cobffe32r7g4skka9m19qib63,1,25,34,2023-01-15T16:37:34.885Z,2023-01-16T07:28:51Z,3980275245,141,53.2,3980275243,140,5.6,3981064691,178,,3980275249,212,24.2,3980275253,213,2.6,3980275241,56,Back,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817203,693,1,2,64,5,cobffe32r7g4skka9m19qib63,1,7.3,53.5,2023-01-15T16:37:38.829Z,2023-01-16T07:29:00Z,3980275569,140,22.4,3981064783,178,,3980275571,141,54.9,3980275567,56,Back,3980275573,212,15.9,3980275575,213,0.1,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817235,694,1,2,64,10,cobffe32r7g4skka9m19qib63,1,29.1,40.3,2023-01-15T16:37:43.815Z,2023-01-16T07:29:06Z,3980275777,141,15.9,3980275781,213,4.8,3981064833,178,,3980275773,56,Back,3980275779,212,16.7,3980275775,140,31.1,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817271,695,1,2,64,12,cobffe32r7g4skka9m19qib63,1,31.1,15.9,2023-01-15T16:37:46.142Z,2023-01-16T07:29:10Z,3980275975,140,36.1,3981064867,178,,3980275973,56,Back,3980275977,141,4.7,3980275981,213,5.3,3980275979,212,9.3,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817293,696,1,2,64,15,cobffe32r7g4skka9m19qib63,1,36.1,4.7,2023-01-15T16:37:48.834Z,2023-01-16T07:29:14Z,3980276093,212,12.2,3980276095,213,2.3,3980276089,140,28.7,3981064911,178,,3980276091,141,18.6,3980276087,56,Back,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817315,697,1,2,64,17,cobffe32r7g4skka9m19qib63,1,26.8,23.5,2023-01-15T16:37:51.266Z,2023-01-16T07:29:17Z,3980276179,141,66.1,3980276181,212,29.4,3980276177,140,22.2,3981064951,178,,3980276183,213,1.7,3980276175,56,Back,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817331,698,1,2,64,20,cobffe32r7g4skka9m19qib63,1,22.1,67.5,2023-01-15T16:37:54.455Z,2023-01-16T07:29:21Z,3980276281,140,24.9,3980276287,213,1.4,3981064975,178,,3980276279,56,Back,3980276283,141,91.0,3980276285,212,16.2,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817345,699,1,2,64,23,cobffe32r7g4skka9m19qib63,1,25.3,91.9,2023-01-15T16:37:57.286Z,2023-01-16T07:29:26Z,3981065009,178,,3980276339,140,18.5,3980276345,213,4.0,3980276343,212,11.0,3980276337,56,Back,3980276341,141,79.6,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817395,700,1,2,64,25,cobffe32r7g4skka9m19qib63,1,18.5,78.8,2023-01-15T16:37:58.834Z,2023-01-16T07:29:30Z,3980276613,56,Back,3980276615,140,6.9,3981065053,178,,3980276621,213,4.2,3980276619,212,23.9,3980276617,141,48.5,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817453,701,1,2,64,29,cobffe32r7g4skka9m19qib63,0,10,40,2023-01-15T16:38:03.074Z,2023-01-16T07:29:36Z,3980276939,155,,3980276943,140,60.5,3980276945,141,35.1,3980276951,1,,3981065117,178,,3980276941,56,Center,3980276947,212,53.1,3980276949,213,6.2,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817465,601,44,2,64,32,4ku8o6uf87yd8iecdalipo6wd,1,39.5,63,2023-01-15T16:38:06.563Z,2023-01-16T08:37:52Z,3980276999,285,,3980277033,233,702,3980276997,56,Back,,,,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817463,702,44,2,64,32,cobffe32r7g4skka9m19qib63,0,60.5,37,2023-01-15T16:38:06.564Z,2023-01-16T07:29:40Z,3980277053,233,601,3980276985,56,Center,3980276987,286,,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817467,602,8,2,64,32,4ku8o6uf87yd8iecdalipo6wd,1,39.8,62.1,2023-01-15T16:38:06.647Z,2023-01-16T08:37:52Z,3980840475,15,,3980840507,384,,3981065253,388,,3980277017,56,Back,,,,,,,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817535,703,1,2,64,35,cobffe32r7g4skka9m19qib63,1,68.2,55.2,2023-01-15T16:38:09.234Z,2023-01-16T07:29:49Z,3980277403,56,Left,3980277409,212,21.7,3980277405,140,70.3,3980277411,213,1.5,3980277407,141,87.0,3981065299,178,,,,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817549,704,1,2,64,39,cobffe32r7g4skka9m19qib63,0,72.5,84.5,2023-01-15T16:38:12.976Z,2023-01-16T07:29:55Z,3980277483,2,,3980277495,213,5.1,3980277487,56,Center,3981065359,178,,3980277485,155,,3980277493,212,34.1,3980277489,140,86.2,3980840689,223,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,3980840691,20,,,3980277491,141,39.1,3980277497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817543,603,44,2,64,40,4ku8o6uf87yd8iecdalipo6wd,1,13,59.4,2023-01-15T16:38:14.733Z,2023-01-16T08:37:52Z,3980277455,285,,3980277453,56,Back,3980277531,233,705,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817553,705,44,2,64,40,cobffe32r7g4skka9m19qib63,0,87,40.6,2023-01-15T16:38:14.734Z,2023-01-16T07:29:59Z,3980277515,286,,3980277513,56,Center,3980277543,233,603,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817547,604,12,2,64,41,4ku8o6uf87yd8iecdalipo6wd,1,12.1,57.9,2023-01-15T16:38:14.813Z,2023-01-16T08:37:53Z,3980277473,141,57.0,3980277475,212,1.0,3980277481,15,,3980277477,213,5.7,3980277471,140,12.9,3981065487,388,,3980277469,56,Back,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819325,732,61,2,64,41,cobffe32r7g4skka9m19qib63,1,86.3,40.2,2023-01-15T16:38:14.848Z,2023-01-16T07:30:10Z,3981065567,15,,3980288655,56,Center,3981065569,388,,,,,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817579,605,1,2,64,42,4ku8o6uf87yd8iecdalipo6wd,1,18.2,46.9,2023-01-15T16:38:16.452Z,2023-01-16T07:30:14Z,3980277739,213,4.3,3980277729,157,,3980277737,212,16.4,3980277731,56,Back,3981065595,178,,3980277733,140,12.3,3980277741,1,,3980277735,141,24.5,58qeglyxdi7y8ttg8sddv8set,G. Kondogbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817581,606,12,2,64,46,4ku8o6uf87yd8iecdalipo6wd,1,15,25.8,2023-01-15T16:38:20.076Z,2023-01-16T07:30:20Z,3980279273,167,,3980279275,140,15.4,3980277745,56,Back,3981065663,178,,3980279281,213,4.7,3980279277,141,0.0,3980279279,212,18.5,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817605,607,5,2,64,49,4ku8o6uf87yd8iecdalipo6wd,0,15.5,-1.4,2023-01-15T16:38:23.179Z,2023-01-16T07:30:24Z,3980277897,347,,3980279921,233,706,3980277895,56,Back,,,,,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817945,706,5,2,64,49,cobffe32r7g4skka9m19qib63,1,84.5,101.4,2023-01-15T16:38:23.179Z,2023-01-16T07:30:24Z,3980279899,233,607,3980279771,347,,3980279767,56,Left,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817953,707,18,2,65,25,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-15T16:38:59.086Z,2023-01-16T07:30:34Z,3980279801,42,,3980279855,55,708,3980279805,59,9,3980279803,44,Forward,,,,,,,,,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817957,708,19,2,65,25,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-15T16:38:59.087Z,2023-01-16T07:30:35Z,3980279823,145,9,3980280217,293,3,3980279825,59,16,3980279819,42,,3980279827,44,Forward,3980279831,55,707,3980280215,292,9,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817991,709,18,2,65,28,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-15T16:39:01.920Z,2023-01-16T07:30:56Z,3980280021,42,,3980280025,59,12,3980280055,55,710,3980280023,44,Forward,,,,,,,,,,,,,3cu2brlp37h4u00mm5n4hb651,Léo Baptistão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497817993,710,19,2,65,28,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-15T16:39:01.921Z,2023-01-16T07:30:57Z,3980284551,293,2,3980280029,42,,3980280039,55,709,3980280037,44,Forward,3980280035,59,7,3980284549,292,8,3980280033,145,10,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818087,711,1,2,65,38,cobffe32r7g4skka9m19qib63,1,82.1,100,2023-01-15T16:39:12.357Z,2023-01-16T07:31:13Z,3980280607,212,13.5,3980280601,56,Left,3980280609,213,3.7,3980280599,107,,3980280603,140,71.1,3980280605,141,91.0,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818117,712,1,2,65,41,cobffe32r7g4skka9m19qib63,0,71.7,90.5,2023-01-15T16:39:14.902Z,2023-01-16T07:31:17Z,3981066259,178,,3980280793,141,44.6,3980280795,212,35.7,3980280783,2,,3980841957,72,,3980841955,224,,3980280799,1,,3980280789,56,Center,1km9nvqz03yoj9cxpv127id7u,Samú Costa,3980280797,213,5.2,,3980280791,140,88.2,3980280787,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818109,608,44,2,65,43,4ku8o6uf87yd8iecdalipo6wd,1,11.6,58.6,2023-01-15T16:39:16.840Z,2023-01-16T08:37:53Z,3980280761,56,Back,3980280763,285,,3980280883,233,713,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818125,713,44,2,65,43,cobffe32r7g4skka9m19qib63,0,88.4,41.4,2023-01-15T16:39:16.841Z,2023-01-16T07:31:21Z,3980280841,56,Center,3980280911,233,608,3980280843,286,,,,,,,,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818143,609,12,2,65,43,4ku8o6uf87yd8iecdalipo6wd,1,11.5,61.7,2023-01-15T16:39:16.973Z,2023-01-16T08:37:54Z,3980280947,213,1.4,3980280941,140,14.6,3981066311,388,,3980280973,15,,3980280939,56,Back,3980280945,212,24.7,3980280943,141,97.7,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818153,610,49,2,65,46,4ku8o6uf87yd8iecdalipo6wd,1,14.6,97.7,2023-01-15T16:39:20.614Z,2023-01-16T07:31:29Z,,,,,,,,,,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818189,611,1,2,65,46,4ku8o6uf87yd8iecdalipo6wd,0,14.6,97.7,2023-01-15T16:39:20.692Z,2023-01-16T07:31:33Z,3980281185,212,17.2,3981066411,178,,3980281183,141,98.1,3980281179,56,Back,3980281181,140,31.0,3980281187,213,0.0,3980281177,155,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818195,714,49,2,65,48,cobffe32r7g4skka9m19qib63,1,69.4,2.9,2023-01-15T16:39:22.714Z,2023-01-16T07:31:44Z,,,,,,,,,,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818199,715,1,2,65,49,cobffe32r7g4skka9m19qib63,1,69.4,2.9,2023-01-15T16:39:22.842Z,2023-01-16T07:31:47Z,3981066585,178,,3980281229,141,6.4,3980281231,212,7.9,3980281227,140,62.2,3980281233,213,2.8,3980281225,56,Right,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818243,716,1,2,65,50,cobffe32r7g4skka9m19qib63,1,62.2,6.4,2023-01-15T16:39:24.180Z,2023-01-16T07:31:52Z,3980281507,213,0.2,3980281495,140,71.8,3980281491,56,Right,3981066631,178,,3980281499,141,8.7,3980281503,212,10.2,,,,,,,99zc12kmr9893h24mo95wcn9x,Rodrigo Ely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497972043,1207,43,2,65,51,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-15T16:39:25.298Z,2023-01-16T11:26:57Z,3981212341,144,67,3981093577,233,1027,,,,,,,,,,,,,,,,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497972041,1027,43,2,65,51,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-15T16:39:25.299Z,2023-01-16T11:26:57Z,3981212335,144,67,3981093587,233,1207,,,,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818239,612,45,2,65,54,4ku8o6uf87yd8iecdalipo6wd,0,28.4,84.4,2023-01-15T16:39:27.814Z,2023-01-16T07:32:00Z,3980281485,56,Back,3980283209,233,717,3980281487,285,,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818251,717,3,2,65,54,cobffe32r7g4skka9m19qib63,1,71.6,15.6,2023-01-15T16:39:27.814Z,2023-01-16T07:32:00Z,3980853509,464,,3980281545,56,Right,3981066721,178,,3980281595,233,612,3980281547,286,,,,,,,,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818263,613,45,2,65,54,4ku8o6uf87yd8iecdalipo6wd,0,28.4,83.6,2023-01-15T16:39:28.504Z,2023-01-16T07:32:09Z,3980281697,233,718,3980281605,56,Back,3980281609,285,,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818267,718,3,2,65,54,cobffe32r7g4skka9m19qib63,1,71.6,16.4,2023-01-15T16:39:28.504Z,2023-01-16T07:32:09Z,3980281621,56,Right,3980853611,464,,3980281687,233,613,3981066807,178,,3980281623,286,,,,,,,,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818275,614,45,2,65,55,4ku8o6uf87yd8iecdalipo6wd,0,27.6,79.2,2023-01-15T16:39:29.444Z,2023-01-16T07:32:21Z,3980281649,285,,3980281755,233,719,3980281647,56,Back,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818291,719,3,2,65,55,cobffe32r7g4skka9m19qib63,1,72.4,20.8,2023-01-15T16:39:29.444Z,2023-01-16T07:32:20Z,3981066941,178,,3980281735,56,Right,3980281741,233,614,3980853665,465,,3980281737,286,,,,,,,,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818299,720,61,2,65,57,cobffe32r7g4skka9m19qib63,1,77.7,26.2,2023-01-15T16:39:30.882Z,2023-01-16T07:32:37Z,3981067075,178,,3980281787,56,Center,,,,,,,,,,,,,,,,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818313,721,1,2,65,58,cobffe32r7g4skka9m19qib63,0,81,30.4,2023-01-15T16:39:31.895Z,2023-01-16T07:32:44Z,3980281855,56,Center,3980281875,213,2.4,3980281865,141,36.3,3981067125,178,,3980281861,140,77.0,3980281869,212,5.8,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818307,615,49,2,65,59,4ku8o6uf87yd8iecdalipo6wd,1,22,59.4,2023-01-15T16:39:32.859Z,2023-01-16T08:53:28Z,,,,,,,,,,,,,,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497972149,1028,67,2,65,59,4ku8o6uf87yd8iecdalipo6wd,1,22.3,58.9,2023-01-15T16:39:32.885Z,2023-01-16T09:11:06Z,3981094439,233,1210,,,,,,,,,,,,,,,,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497972145,1210,67,2,65,59,cobffe32r7g4skka9m19qib63,0,77.7,41.1,2023-01-15T16:39:32.886Z,2023-01-16T08:53:00Z,3981094449,233,1028,,,,,,,,,,,,,,,,,,,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818351,616,1,2,65,59,4ku8o6uf87yd8iecdalipo6wd,1,22,59.4,2023-01-15T16:39:32.941Z,2023-01-16T09:11:07Z,3981067221,178,,3980282051,212,14.4,3980282045,56,Back,3980282053,213,0.7,3980282047,140,32.1,3980282049,141,73.7,,,,,,,9e7ybe0nsu3byq2tteey3zuy2,Pablo Barrios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818353,617,4,2,66,2,4ku8o6uf87yd8iecdalipo6wd,1,34.2,74,2023-01-15T16:39:36.082Z,2023-01-16T07:33:04Z,3980282057,13,,3980282061,152,,3980282059,56,Back,3980282063,265,,3980282145,233,722,3980282065,286,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818361,722,4,2,66,2,cobffe32r7g4skka9m19qib63,0,65.8,26,2023-01-15T16:39:36.083Z,2023-01-16T07:33:03Z,3980282109,56,Center,3981067289,178,,3980282107,13,,3980282149,233,617,3980282117,285,,3980282113,152,,3980282115,265,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818381,723,17,2,66,8,cobffe32r7g4skka9m19qib63,1,0,0,2023-01-15T16:39:42.045Z,2023-01-16T07:33:09Z,3980282267,13,243,3980282265,392,,3980282263,31,,,,,,,,,,,,,,,,,63yktdky9m0aus8ebkaqzdhhx,Adri Embarba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818715,618,18,2,66,41,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-15T16:40:15.483Z,2023-01-16T07:33:17Z,3980284271,44,Defender,3980284273,59,23,3980284269,42,,3980284337,55,619,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818717,619,19,2,66,41,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-15T16:40:15.484Z,2023-01-16T07:33:18Z,3980284303,293,1,3980284305,44,Defender,3980284301,292,3,3980284307,55,618,3980284299,59,3,3980284289,42,,3980284297,145,3,,,,b6gclblu9lz3sstpla966ik7p,Reguilón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818863,620,18,2,66,51,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-15T16:40:24.913Z,2023-01-16T07:33:37Z,3980285171,44,Midfielder,3980285227,55,621,3980285173,59,11,3980285169,42,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818869,621,19,2,66,51,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-15T16:40:24.914Z,2023-01-16T07:33:38Z,3980285731,292,9,3980285201,145,11,3980285207,55,620,3980285197,42,,3980285205,44,Forward,3980285733,293,1,3980285203,59,19,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497819021,624,40,2,66,52,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-01-15T16:40:26.504Z,2023-01-16T10:44:06Z,3980286257,194,2yt9oajv9dkbju8tgy1g2nmqd,3980286251,59,"13, 16, 3, 4, 20, 22, 10, 14, 19, 34, 8, 1, 5, 17, 18, 29, 36",3980286249,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",3980286247,30,"2yt9oajv9dkbju8tgy1g2nmqd, ieu0x9fy8hpqyztdjg8bgpnt, b6gclblu9lz3sstpla966ik7p, 58qeglyxdi7y8ttg8sddv8set, 59234as8h70fejyfm7492np3p, am5gj5qg3gjtyhvwfnj8sjz6d, 6fdvv4zs5pl6qj7pp6tsp5iad, amxunh6enoc99r07cp7qt621h, 46kq5653o302ebz4o5yzsss0l, 9e7ybe0nsu3byq2tteey3zuy2, 716n1970vi9rvw5b4w9qmjfth, cfhk5255hz4wbs2zsrq219a6t, 3ga7qj3h3dbmqucxmaxhmrjdh, 40h47dhimsmeiury61w1ourx1, f30avgacyfz88ppw9mh8v57md, c90gk99jn34wxtlad784hpnv8, e7ezci1jed1hnvdq8kf6lq3qi",3980286255,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",3980286253,130,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497818917,622,1,2,67,3,4ku8o6uf87yd8iecdalipo6wd,0,35,68.6,2023-01-15T16:40:36.890Z,2023-01-16T07:34:35Z,3980285489,5,,3980285491,155,,3980285497,56,Right,3980285509,1,,3980285493,196,,3980285503,212,56.1,3980285499,140,63.4,3980285495,152,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,3980285507,213,5.3,,3980285501,141,0.0,3981068191,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
