id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2493911829,620,1,2,69,38,3czravw89omgc9o4s0w3l1bg5,0,5.2,45.7,2022-12-29T19:44:25.138Z,2022-12-30T07:42:23Z,3959681257,212,63.9,3959681251,56,Center,3959681261,1,,3959681259,213,0.0,3959681249,124,,3959681263,74,,3959681253,140,66.0,3959681255,141,48.7,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493911839,684,1,2,69,41,ah8dala7suqqkj04n2l8xz4zd,1,36,53,2022-12-29T19:44:28.621Z,2022-12-30T07:42:28Z,3959681329,213,5.7,3959681323,140,46.7,3959681325,141,42.4,3959681327,212,13.3,3959681321,56,Back,3960390143,388,,3959681319,3,,,,,89ck0nb8xgzcjqt3puatxy5n8,Félix Garreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493911845,685,44,2,69,44,ah8dala7suqqkj04n2l8xz4zd,1,49,42,2022-12-29T19:44:31.348Z,2022-12-30T11:58:46Z,3959681343,285,,3959681347,233,621,3959681341,56,Back,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493911841,621,44,2,69,44,3czravw89omgc9o4s0w3l1bg5,0,51,58,2022-12-29T19:44:31.349Z,2022-12-30T07:42:36Z,3959681355,286,,3959681333,56,Center,3959681351,233,685,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493911851,686,1,2,69,44,ah8dala7suqqkj04n2l8xz4zd,0,46.7,42.4,2022-12-29T19:44:31.382Z,2022-12-30T11:58:47Z,3960390261,388,,3959681383,3,,3959681393,141,41.2,3959681395,212,17.9,3959681385,168,,3959681391,140,63.7,3959681397,213,6.2,3959681387,56,Center,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493911879,623,1,2,69,46,3czravw89omgc9o4s0w3l1bg5,0,36.8,57.3,2022-12-29T19:44:33.682Z,2022-12-30T07:42:48Z,3959681561,1,,3959681557,212,49.1,3959681551,56,Right,3959681553,140,71.2,3959681555,141,8.3,3960390315,178,,3959681559,213,5.5,3959681549,157,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493911863,622,43,2,69,46,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-12-29T19:44:33.777Z,2022-12-29T19:44:40Z,3959681625,144,49,,,,,,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493911881,687,49,2,69,52,ah8dala7suqqkj04n2l8xz4zd,1,28.6,91.9,2022-12-29T19:44:39.008Z,2022-12-30T07:42:53Z,,,,,,,,,,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493911895,688,1,2,69,52,ah8dala7suqqkj04n2l8xz4zd,0,29.1,94.4,2022-12-29T19:44:39.073Z,2022-12-30T07:42:58Z,3959681639,213,0.2,3959681641,1,,3959681635,141,100.0,3959681633,140,50.1,3959681637,212,22.6,3960390441,178,,3959681631,56,Left,3959681629,157,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493911985,624,5,2,69,53,3czravw89omgc9o4s0w3l1bg5,1,50.8,-1.2,2022-12-29T19:44:40.771Z,2022-12-30T07:43:13Z,3959682151,56,Right,3959682167,233,689,3959682153,347,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493911899,689,5,2,69,53,ah8dala7suqqkj04n2l8xz4zd,0,49.2,101.2,2022-12-29T19:44:40.771Z,2022-12-30T07:43:13Z,3959682181,233,624,3959681651,347,,3959681647,56,Back,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493911989,625,1,2,70,14,3czravw89omgc9o4s0w3l1bg5,1,58.1,0,2022-12-29T19:45:01.115Z,2022-12-30T07:43:22Z,3959682189,107,,3959682199,213,1.2,3959682195,141,11.5,3959682193,140,61.0,3959682191,56,Right,3959682197,212,8.8,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493911993,626,1,2,70,15,3czravw89omgc9o4s0w3l1bg5,0,59.9,10.6,2022-12-29T19:45:02.112Z,2022-12-30T07:43:26Z,3959682225,213,6.0,3959682211,56,Right,3960390873,178,,3959682219,141,0.0,3959682221,212,26.1,3959682215,140,83.5,3959682207,155,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493911995,627,5,2,70,17,3czravw89omgc9o4s0w3l1bg5,0,80.8,-1.3,2022-12-29T19:45:04.167Z,2022-12-30T07:43:32Z,3959682487,233,690,3959682235,56,Right,3959682237,347,,,,,,,,,,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912035,690,5,2,70,17,ah8dala7suqqkj04n2l8xz4zd,1,19.2,101.3,2022-12-29T19:45:04.167Z,2022-12-30T07:43:31Z,3959682459,347,,3959682457,56,Back,3959682465,233,627,,,,,,,,,,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912051,691,1,2,70,26,ah8dala7suqqkj04n2l8xz4zd,1,27.8,100,2022-12-29T19:45:13.940Z,2022-12-30T07:43:38Z,3959682577,213,4.8,3959682567,107,,3959682571,140,28.4,3959682575,212,13.2,3959682573,141,81.4,3959682569,56,Back,,,,,,,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912053,692,61,2,70,29,ah8dala7suqqkj04n2l8xz4zd,0,29.9,72.7,2022-12-29T19:45:16.453Z,2022-12-30T07:43:51Z,3960391087,15,,3960391089,388,,3959682581,56,Back,,,,,,,,,,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912057,628,49,2,70,31,3czravw89omgc9o4s0w3l1bg5,1,68.6,35.3,2022-12-29T19:45:18.135Z,2022-12-30T07:43:57Z,,,,,,,,,,,,,,,,,,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912075,629,1,2,70,32,3czravw89omgc9o4s0w3l1bg5,1,69.8,36.1,2022-12-29T19:45:19.622Z,2022-12-30T07:44:10Z,3959682725,141,73.0,3959683341,154,,3959682723,140,76.9,3959683339,210,15,3959682729,213,1.3,3959682727,212,26.2,3960391263,178,,3959682721,56,Center,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2493912077,630,15,2,70,36,3czravw89omgc9o4s0w3l1bg5,1,86,65.1,2022-12-29T19:45:23.316Z,2022-12-30T07:44:10Z,3960332529,78,,3959682741,56,Center,3959682739,64,,3959683355,215,,3959683351,55,629,3959682971,82,,3959683041,230,98.8,3959683039,147,61.9,66jotyvbhtz5cjvhbby6luelm,Nico Williams,3959683349,154,3959683033,103,,3959683037,146,89.3,3960391341,178,3959683031,102,3959683347,29,19,,,51.5,3959683043,231,51.8,3959682967,20,,3959682979,233,,693,3959682737,22,
2493912079,693,10,2,70,36,ah8dala7suqqkj04n2l8xz4zd,1,13.4,36.9,2022-12-29T19:45:23.384Z,2022-12-30T07:44:17Z,3959682991,233,630,3959682751,56,Back,3959682749,94,,3960391441,178,,,,,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912117,697,61,2,70,36,ah8dala7suqqkj04n2l8xz4zd,1,13.5,33.7,2022-12-29T19:45:23.432Z,2022-12-30T07:44:33Z,3960391619,21,,3959682965,56,Back,3960391621,178,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912087,694,49,2,70,38,ah8dala7suqqkj04n2l8xz4zd,1,30.6,24.4,2022-12-29T19:45:25.517Z,2022-12-30T07:44:51Z,,,,,,,,,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912091,695,50,2,70,40,ah8dala7suqqkj04n2l8xz4zd,1,35.8,9.4,2022-12-29T19:45:27.530Z,2022-12-30T07:45:19Z,3959682805,56,Back,3959682889,233,631,3959682807,286,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912103,631,7,2,70,40,3czravw89omgc9o4s0w3l1bg5,1,64.2,90.6,2022-12-29T19:45:27.565Z,2022-12-30T07:45:28Z,3960332557,385,,3959682865,285,,3959682863,56,Left,3959682873,233,695,3960391947,178,,3959682861,167,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912107,632,5,2,70,41,3czravw89omgc9o4s0w3l1bg5,0,66.9,100.7,2022-12-29T19:45:28.887Z,2022-12-30T07:45:33Z,3959682905,347,,3959684475,233,696,3959682901,56,Left,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912093,696,5,2,70,41,ah8dala7suqqkj04n2l8xz4zd,1,33.1,-0.7,2022-12-29T19:45:28.887Z,2022-12-30T07:45:33Z,3959682809,56,Back,3959684433,233,632,3959682811,347,,,,,,,,,,,,,,,,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912339,635,18,2,71,11,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-12-29T19:45:58.037Z,2022-12-30T07:46:12Z,3959684149,44,Forward,3959684205,55,636,3959684151,59,9,3959684147,42,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912343,636,19,2,71,11,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-12-29T19:45:58.038Z,2022-12-30T07:46:13Z,3959684179,55,635,3959684169,145,7,3959684173,292,6,3959684175,293,2,3959684165,42,,3959684177,44,Midfielder,3959684171,59,7,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912279,633,18,2,71,11,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-12-29T19:45:58.951Z,2022-12-30T07:46:04Z,3959683773,42,,3959683775,44,Forward,3959683825,55,634,3959683777,59,12,,,,,,,,,,,,,3tzvbdszdrj1tayik9igbve8l,Gorka Guruzeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912285,634,19,2,71,11,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-12-29T19:45:58.952Z,2022-12-30T07:46:05Z,3959683817,293,3,3959683811,145,9,3959683819,44,Forward,3959683821,55,633,3959683813,59,22,3959683807,42,,3959683815,292,9,,,,aow6cahecmexgd5qxt3esmaxh,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912473,698,1,2,71,25,ah8dala7suqqkj04n2l8xz4zd,1,30.2,0,2022-12-29T19:46:12.241Z,2022-12-30T07:47:02Z,3959684875,56,Back,3959684881,212,8.7,3959684879,141,9.5,3959684883,213,2.0,3959684871,107,,3959684877,140,26.5,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912487,699,1,2,71,27,ah8dala7suqqkj04n2l8xz4zd,1,32.6,10.4,2022-12-29T19:46:14.204Z,2022-12-30T07:47:08Z,3959684975,213,0.3,3959684973,212,31.0,3959684965,155,,3960392817,178,,3959684969,140,60.8,3959684967,56,Center,3959684971,141,24.0,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912505,700,1,2,71,28,ah8dala7suqqkj04n2l8xz4zd,0,61.1,23.6,2022-12-29T19:46:15.927Z,2022-12-30T07:47:12Z,3959685077,168,,3959685083,141,5.8,3959685085,212,18.5,3960392865,388,,3959685079,56,Right,3959685075,3,,3959685081,140,74.4,3959685087,213,5.6,8hn7wb9jf6unade238t4vl3o5,Willian José,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912515,637,49,2,71,31,3czravw89omgc9o4s0w3l1bg5,1,27.8,94.5,2022-12-29T19:46:18.516Z,2022-12-30T07:47:22Z,,,,,,,,,,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912541,638,1,2,71,33,3czravw89omgc9o4s0w3l1bg5,0,27.8,94.5,2022-12-29T19:46:20.199Z,2022-12-30T07:47:27Z,3959685227,141,70.4,3959685233,1,,3959685221,157,,3960393037,178,,3959685225,140,43.8,3959685223,56,Back,3959685231,213,5.5,3959685229,212,23.5,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912563,701,1,2,71,35,ah8dala7suqqkj04n2l8xz4zd,0,57.7,27.4,2022-12-29T19:46:22.613Z,2022-12-30T07:47:34Z,3960393073,178,,3959685319,56,Right,3959685327,213,6.0,3959685321,140,73.5,3959685323,141,19.5,3959685325,212,17.4,3959685317,3,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912595,639,1,2,71,38,3czravw89omgc9o4s0w3l1bg5,0,26.8,77.5,2022-12-29T19:46:25.733Z,2022-12-30T07:47:41Z,3960393097,178,,3959685477,56,Back,3959685483,212,22.7,3959685485,213,5.6,3959685481,141,56.0,3959685475,155,,3959685479,140,43.3,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912611,702,1,2,71,40,ah8dala7suqqkj04n2l8xz4zd,1,56.1,46,2022-12-29T19:46:27.828Z,2022-12-30T07:47:51Z,3959685549,213,0.7,3959685545,141,55.4,3959685543,140,63.8,3960393153,388,,3960393155,21,,3959685547,212,10.3,3959685541,56,Center,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912619,703,49,2,71,41,ah8dala7suqqkj04n2l8xz4zd,1,63.8,59.3,2022-12-29T19:46:28.615Z,2022-12-30T07:47:55Z,,,,,,,,,,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912657,704,1,2,71,41,ah8dala7suqqkj04n2l8xz4zd,1,63.3,64.2,2022-12-29T19:46:28.638Z,2022-12-30T07:47:58Z,3959685745,212,21.4,3959685743,141,95.3,3960393179,178,,3959685747,213,1.7,3959685741,140,60.2,3959685737,155,,3959685739,56,Left,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912687,705,1,2,71,45,ah8dala7suqqkj04n2l8xz4zd,0,57.4,98.1,2022-12-29T19:46:32.231Z,2022-12-30T07:48:02Z,3959685851,212,18.6,3959685847,140,74.6,3960393199,178,,3959685849,141,91.4,3959685843,157,,3959685845,56,Left,3959685855,1,,3959685853,213,6.0,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912693,640,1,2,71,46,3czravw89omgc9o4s0w3l1bg5,1,21.8,10.3,2022-12-29T19:46:33.511Z,2022-12-30T07:48:08Z,3959685879,56,Back,3960393231,388,,3959685873,3,,3959685891,213,6.1,3959685887,141,5.6,3959685883,140,36.7,3959685889,212,16.0,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912697,641,49,2,71,48,3czravw89omgc9o4s0w3l1bg5,1,35.3,4.9,2022-12-29T19:46:34.996Z,2022-12-30T07:48:24Z,,,,,,,,,,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912735,642,1,2,71,48,3czravw89omgc9o4s0w3l1bg5,1,35.3,4.9,2022-12-29T19:46:35.047Z,2022-12-30T07:48:33Z,3959686115,56,Back,3960393331,178,,3959686121,212,8.3,3959686119,141,16.6,3960393333,21,,3959686123,213,1.3,3959686117,140,37.4,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912765,643,1,2,71,51,3czravw89omgc9o4s0w3l1bg5,1,41.1,24.4,2022-12-29T19:46:38.756Z,2022-12-30T07:48:39Z,3959686251,140,48.4,3959686257,213,1.2,3959686249,56,Back,3959686255,212,24.2,3960393359,178,,3959686253,141,58.2,,,,,,,1rjzsyc8yt25tyelzg820if2t,Dani García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912805,644,1,2,71,53,3czravw89omgc9o4s0w3l1bg5,1,48.4,58.2,2022-12-29T19:46:40.211Z,2022-12-30T07:48:45Z,3959686467,213,3.5,3959686461,140,42.6,3959686465,212,6.4,3959686463,141,55.2,3959686459,56,Back,3960393391,178,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912865,645,1,2,71,57,3czravw89omgc9o4s0w3l1bg5,1,47.9,42.1,2022-12-29T19:46:44.329Z,2022-12-30T07:48:53Z,3959686783,140,60.9,3959686789,212,26.8,3959686779,56,Right,3959686787,141,8.2,3959686791,213,5.2,3960393427,178,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912903,646,1,2,72,1,3czravw89omgc9o4s0w3l1bg5,1,72.4,7.3,2022-12-29T19:46:48.848Z,2022-12-30T07:49:03Z,3959686967,140,91.5,3959686971,212,23.0,3960393477,178,,3959686969,141,23.8,3959686965,56,Center,3959686973,213,0.5,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912913,647,1,2,72,4,3czravw89omgc9o4s0w3l1bg5,0,92.9,25.3,2022-12-29T19:46:51.279Z,2022-12-30T07:49:09Z,3959687037,212,14.8,3959687031,56,Center,3960393509,178,,3959687029,155,,3959687039,213,1.5,3959687033,140,94.2,3960333141,20,,3960333139,224,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,3959687035,141,3959687027,2,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912931,706,12,2,72,5,ah8dala7suqqkj04n2l8xz4zd,1,4.7,55.5,2022-12-29T19:46:52.093Z,2022-12-30T07:49:14Z,3959687143,141,100.0,3959687221,167,,3959687145,212,31.2,3959687337,15,,3959687147,213,1.6,3960393527,388,,3959687139,56,Back,3959687141,140,5.0,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913045,648,5,2,72,8,3czravw89omgc9o4s0w3l1bg5,1,98.4,-0.6,2022-12-29T19:46:55.691Z,2022-12-30T07:49:23Z,3959692461,347,,3959687693,56,Right,3959691847,233,707,,,,,,,,,,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493912935,707,5,2,72,8,ah8dala7suqqkj04n2l8xz4zd,0,1.6,100.6,2022-12-29T19:46:55.691Z,2022-12-30T07:49:24Z,3959692441,347,,3959687161,56,Back,3959691895,233,648,,,,,,,,,,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913173,649,1,2,72,19,3czravw89omgc9o4s0w3l1bg5,1,96.8,0,2022-12-29T19:47:06.171Z,2022-12-30T07:49:31Z,3959688373,141,6.1,3959688375,212,16.6,3959688369,56,Right,3959688399,189,,3959688367,107,,3959688371,140,81.7,3959688377,213,2.8,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913197,650,1,2,72,22,3czravw89omgc9o4s0w3l1bg5,0,77.4,8.8,2022-12-29T19:47:09.677Z,2022-12-30T07:49:43Z,3959688509,213,1.7,3959688503,140,76.6,3959688505,141,17.0,3959688501,56,Right,3960393691,178,,3959688507,212,5.6,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913233,708,49,2,72,23,ah8dala7suqqkj04n2l8xz4zd,1,23.9,83.1,2022-12-29T19:47:10.341Z,2022-12-30T07:50:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1he0x583esqw1ka0ybc2nlz9x,N. Fekir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913257,709,1,2,72,24,ah8dala7suqqkj04n2l8xz4zd,1,29.9,88.3,2022-12-29T19:47:11.718Z,2022-12-30T07:50:40Z,3960393839,178,,3959688801,212,7.9,3959688793,56,Back,3959688803,213,0.1,3959688799,141,89.6,3959688797,140,37.4,,,,,,,1he0x583esqw1ka0ybc2nlz9x,N. Fekir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913317,710,1,2,72,25,ah8dala7suqqkj04n2l8xz4zd,1,38.1,89,2022-12-29T19:47:12.879Z,2022-12-30T07:50:45Z,3959689109,56,Back,3959689111,140,42.6,3959689117,213,5.1,3959689115,212,12.0,3960393857,178,,3959689113,141,72.7,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494032799,894,3,2,72,28,ah8dala7suqqkj04n2l8xz4zd,0,53.6,70.6,2022-12-29T19:47:15.779Z,2022-12-30T07:50:54Z,3960333265,56,Center,3960393869,178,,3960333267,286,,3960333271,467,9d5h5wxf44qu4fw3jk2pgis16,3960333269,465,,,,,,,,,,,1he0x583esqw1ka0ybc2nlz9x,N. Fekir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913347,712,4,2,72,28,ah8dala7suqqkj04n2l8xz4zd,1,56.7,74.5,2022-12-29T19:47:15.934Z,2022-12-30T07:51:06Z,3959689263,56,Center,3959689273,265,,3959689259,13,,3959689269,152,,3959689301,233,651,3959689277,286,,,,,,,,1he0x583esqw1ka0ybc2nlz9x,N. Fekir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913353,651,4,2,72,28,3czravw89omgc9o4s0w3l1bg5,0,43.3,25.5,2022-12-29T19:47:15.935Z,2022-12-30T07:51:05Z,3959689287,13,,3959689291,152,,3959689317,233,712,3959689289,56,Back,3959689295,285,,3959689293,265,,3960393897,178,,,,,9d5h5wxf44qu4fw3jk2pgis16,Dani Vivian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913319,711,43,2,72,29,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2022-12-29T19:47:16.231Z,2022-12-29T19:47:20Z,3959689125,56,Center,3959689321,144,61,,,,,,,,,,,,,,,,,,,1he0x583esqw1ka0ybc2nlz9x,N. Fekir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913547,713,1,2,72,44,ah8dala7suqqkj04n2l8xz4zd,1,56.7,66.8,2022-12-29T19:47:31.520Z,2022-12-30T07:51:12Z,3959690335,5,,3960333369,189,,3959690347,213,3.1,3959690341,140,42.6,3959690339,56,Back,3959690345,212,14.8,3959690343,141,67.4,3959690337,152,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,3960393957,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913571,714,1,2,72,46,ah8dala7suqqkj04n2l8xz4zd,1,42,66,2022-12-29T19:47:33.458Z,2022-12-30T07:51:17Z,3960393969,178,,3959690477,212,22.0,3959690471,56,Back,3959690475,141,33.8,3959690473,140,39.6,3959690479,213,4.6,,,,,,,89ck0nb8xgzcjqt3puatxy5n8,Félix Garreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913591,715,1,2,72,49,ah8dala7suqqkj04n2l8xz4zd,1,39.7,32.8,2022-12-29T19:47:36.486Z,2022-12-30T07:51:23Z,3960393989,178,,3959690585,212,9.5,3959690583,141,24.6,3959690579,56,Back,3959690581,140,47.0,3959690587,213,5.7,,,,,,,f5blplnlgn04f54kqsfx1b7qh,Luiz Felipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913631,716,1,2,72,51,ah8dala7suqqkj04n2l8xz4zd,1,47.7,17.7,2022-12-29T19:47:38.403Z,2022-12-30T07:51:27Z,3959690779,212,10.4,3959690775,140,52.6,3959690781,213,5.2,3959690773,56,Right,3960393999,178,,3959690777,141,4.4,,,,,,,10f06nit2xupshuz4lmazrvth,William Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493913635,717,1,2,72,53,ah8dala7suqqkj04n2l8xz4zd,0,52.3,3.5,2022-12-29T19:47:40.709Z,2022-12-30T07:51:32Z,3959690915,286,,3959690797,155,,3959690909,236,,3959690803,141,3.4,3959690805,212,1.4,3960394015,178,,3959690807,213,6.2,3959690801,140,53.6,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,3959690911,233,3959690799,56,652,,,,,,,,,,Right,,,,,,,,,,,,,,,,
