id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2469889861,283,1,1,45,46,74mcjsm72vr3l9pw2i4qfjchj,1,67.5,15.5,2022-10-09T17:18:20.958Z,2022-10-10T06:51:34Z,3834425591,178,,3832862127,213,2.1,3832862121,140,62.4,3832862125,212,9.8,3832862119,56,Center,3832862123,141,27.6,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469889911,284,1,1,45,47,74mcjsm72vr3l9pw2i4qfjchj,1,60.5,30,2022-10-09T17:18:22.327Z,2022-10-10T06:51:42Z,3832862411,140,66.8,3832862415,212,11.5,3832862417,213,1.0,3832862409,56,Center,3834425597,178,,3832862413,141,43.9,,,,,,,c29mprqv2ulztd22b6uckczx1,Dani Parejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469889967,285,1,1,45,50,74mcjsm72vr3l9pw2i4qfjchj,1,62.2,36.6,2022-10-09T17:18:25.478Z,2022-10-10T06:51:46Z,3832862769,212,13.6,3832862765,140,50.2,3832862767,141,44.3,3832862763,56,Center,3832862771,213,2.7,3834425607,178,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469890007,286,1,1,45,54,74mcjsm72vr3l9pw2i4qfjchj,1,54.3,44.2,2022-10-09T17:18:29.303Z,2022-10-10T06:51:51Z,3832863011,213,5.0,3832863009,212,12.3,3832863005,140,57.9,3832863007,141,27.0,3834425655,178,,3832863003,56,Center,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470199947,1245,43,1,45,57,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2022-10-09T17:18:31.976Z,2022-10-10T08:58:51Z,3834740013,144,83,3834581069,399,200826,,,,,,,,,,,,,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469890033,287,1,1,45,57,74mcjsm72vr3l9pw2i4qfjchj,1,59.3,27.6,2022-10-09T17:18:31.987Z,2022-10-10T07:04:53Z,3834425723,178,,3832863165,212,18.5,3832863161,140,43.7,3832863167,213,2.7,3832863163,141,40.4,3832863159,56,Back,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469890079,288,1,1,45,59,74mcjsm72vr3l9pw2i4qfjchj,1,43.7,40.4,2022-10-09T17:18:34.106Z,2022-10-10T06:51:57Z,3832863397,56,Back,3832863409,213,2.7,3832863407,212,24.0,3832863399,140,23.0,3832863403,141,55.5,3834425767,178,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469890085,289,30,1,46,0,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-10-09T17:18:35.368Z,2022-10-10T06:52:03Z,3832863427,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469890071,500,30,1,46,0,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2022-10-09T17:18:35.368Z,2022-10-10T06:52:04Z,3832863381,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469900343,291,18,2,45,0,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-10-09T17:34:54.182Z,2022-10-09T17:34:54Z,3832920093,59,9,3832920087,42,,3832920147,55,292,3832920089,44,Forward,,,,,,,,,,,,,4rktv6j9sioe0gmu7jt77fsh5,A. Danjuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469900351,292,19,2,45,0,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-10-09T17:34:54.183Z,2022-10-09T17:55:54Z,3832920117,145,9,3832920123,44,Forward,3832920111,42,,3832993807,292,9,3832920127,55,291,3832993809,293,3,3832920121,59,15,,,,amcwh6w0brmkttg4uc5qm6z9w,N. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469900647,293,18,2,45,0,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-10-09T17:35:17.868Z,2022-10-09T17:35:18Z,3832921677,44,Midfielder,3832921679,59,21,3832921675,42,,3832921727,55,294,,,,,,,,,,,,,4eezya3lwcwur6c8s6rl0rzvu,Yeremy Pino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469900653,294,19,2,45,0,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-10-09T17:35:17.869Z,2022-10-09T17:55:51Z,3832993641,293,3,3832921689,42,,3832921693,145,7,3832921697,44,Forward,3832921695,59,22,3832993639,292,9,3832921699,55,293,,,,9y7202khwzb48ea7im646m11x,José Luis Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469900775,295,32,2,45,0,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-10-09T17:35:30.435Z,2022-10-09T17:35:30Z,3832922341,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469900799,501,32,2,45,0,63f5h8t5e9qm1fqmvfkb23ghh,1,0,0,2022-10-09T17:35:30.435Z,2022-10-10T02:52:50Z,3832922439,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469900797,296,1,2,45,0,74mcjsm72vr3l9pw2i4qfjchj,1,49.3,49.9,2022-10-09T17:35:30.516Z,2022-10-10T03:06:57Z,3832922433,213,3.1,3834380811,178,,3832922431,212,14.1,3832922425,56,Back,3832922435,279,S,3832922429,141,51.8,3832922427,140,35.9,,,,9y7202khwzb48ea7im646m11x,José Luis Morales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470200201,939,43,2,45,1,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-10-09T17:35:31.882Z,2022-10-10T07:05:46Z,3834581999,178,0,3834582103,144,82,,,,,,,,,,,,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469900807,297,1,2,45,1,74mcjsm72vr3l9pw2i4qfjchj,1,35.9,51.8,2022-10-09T17:35:32.060Z,2022-10-10T03:07:15Z,3832922495,212,4.2,3832922491,140,35.6,3832922497,213,1.6,3832922493,141,57.9,3832922489,56,Back,3834381043,178,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469900885,298,1,2,45,3,74mcjsm72vr3l9pw2i4qfjchj,0,35.6,57.8,2022-10-09T17:35:33.504Z,2022-10-10T03:07:22Z,3832923761,157,,3834381145,178,,3832922907,1,,3832922905,213,5.7,3832922901,141,0.0,3832922897,56,Right,3832922903,212,77.2,3832922899,140,98.3,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469900893,299,5,2,45,9,74mcjsm72vr3l9pw2i4qfjchj,0,97.4,-1.8,2022-10-09T17:35:39.579Z,2022-10-10T03:07:34Z,3832923819,233,502,3832922937,347,,3832922935,56,Right,,,,,,,,,,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901055,502,5,2,45,9,63f5h8t5e9qm1fqmvfkb23ghh,1,2.6,101.8,2022-10-09T17:35:39.579Z,2022-10-10T03:07:34Z,3832923815,233,299,3832923795,56,Back,3832923797,347,,,,,,,,,,,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901089,503,1,2,45,22,63f5h8t5e9qm1fqmvfkb23ghh,1,6.9,100,2022-10-09T17:35:53.246Z,2022-10-10T03:07:48Z,3832923953,56,Back,3832923961,213,6.0,3832923959,212,20.0,3832923951,107,,3832923955,140,25.3,3832923957,141,93.8,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901093,504,1,2,45,24,63f5h8t5e9qm1fqmvfkb23ghh,0,24.6,96.6,2022-10-09T17:35:55.132Z,2022-10-10T03:08:10Z,3834381765,178,,3832923993,213,6.3,3832923981,3,,3832923989,141,96.2,3832923985,56,Back,3832923987,140,33.9,3832923983,168,,3832923991,212,9.8,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901123,300,1,2,45,25,74mcjsm72vr3l9pw2i4qfjchj,0,62.3,2.9,2022-10-09T17:35:56.347Z,2022-10-10T03:08:20Z,3832924163,157,,3832924175,1,,3832924171,212,18.5,3834381983,178,,3832924169,141,4.4,3832924165,56,Right,3832924173,213,0.1,3832924167,140,79.9,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901147,505,1,2,45,27,63f5h8t5e9qm1fqmvfkb23ghh,0,20.8,94.8,2022-10-09T17:35:57.666Z,2022-10-10T03:08:34Z,3832924303,141,100.0,3834382191,388,,3832924307,213,0.3,3832924297,3,,3832924305,212,16.2,3832924299,56,Back,3832924301,140,35.5,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901239,301,5,2,45,29,74mcjsm72vr3l9pw2i4qfjchj,1,67,-1.2,2022-10-09T17:35:59.565Z,2022-10-10T03:08:42Z,3832924799,347,,3832924813,233,506,3832924797,56,Right,,,,,,,,,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901149,506,5,2,45,29,63f5h8t5e9qm1fqmvfkb23ghh,0,33,101.2,2022-10-09T17:35:59.565Z,2022-10-10T03:08:43Z,3832924311,347,,3832924309,56,Back,3832924821,233,301,,,,,,,,,,,,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901279,302,1,2,45,39,74mcjsm72vr3l9pw2i4qfjchj,1,71,0,2022-10-09T17:36:09.945Z,2022-10-10T03:08:54Z,3832925001,213,0.3,3832924997,141,9.2,3832924991,107,,3832924999,212,23.3,3832924995,140,92.0,3832925003,1,,3832924993,56,Right,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901291,303,1,2,45,44,74mcjsm72vr3l9pw2i4qfjchj,1,91.5,1.3,2022-10-09T17:36:14.968Z,2022-10-10T03:09:11Z,3832925063,140,84.9,3834382667,178,,3832925067,212,6.9,3832925065,141,1.3,3832925061,56,Right,3832925069,213,3.1,,,,,,,amcwh6w0brmkttg4uc5qm6z9w,N. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901295,304,3,2,45,45,74mcjsm72vr3l9pw2i4qfjchj,0,84.5,1.3,2022-10-09T17:36:16.203Z,2022-10-10T03:09:31Z,3832925223,233,507,3832925091,286,,3834196193,465,,3832925089,56,Right,3834382969,178,,,,,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901301,507,7,2,45,45,63f5h8t5e9qm1fqmvfkb23ghh,1,15.5,98.7,2022-10-09T17:36:16.406Z,2022-10-10T03:09:39Z,3832925133,56,Back,3834196275,385,,3832925209,233,304,3832925135,285,,3832925131,167,,3834383125,178,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901347,305,5,2,45,46,74mcjsm72vr3l9pw2i4qfjchj,1,80.6,-1.6,2022-10-09T17:36:16.907Z,2022-10-10T03:09:49Z,3832925379,233,508,3832925367,56,Right,3832925369,347,,,,,,,,,,,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901313,508,5,2,45,46,63f5h8t5e9qm1fqmvfkb23ghh,0,19.4,101.6,2022-10-09T17:36:16.907Z,2022-10-10T03:09:49Z,3832925179,56,Back,3832925395,233,305,3832925183,347,,,,,,,,,,,,,,,,,atigcsq78g14w82lwvay26aj9,Mikel Merino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901353,306,1,2,45,51,74mcjsm72vr3l9pw2i4qfjchj,1,83.8,0,2022-10-09T17:36:21.884Z,2022-10-10T03:09:57Z,3832925405,140,81.6,3832925401,56,Right,3832925409,141,8.3,3832925399,107,,3832925415,212,7.4,3832925419,213,1.9,,,,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901375,307,1,2,45,53,74mcjsm72vr3l9pw2i4qfjchj,0,80.5,12.6,2022-10-09T17:36:23.677Z,2022-10-10T03:10:20Z,3834383767,178,,3832925493,141,27.9,3832925497,213,1.0,3832925491,140,87.1,3832925489,56,Center,3832925495,212,12.5,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901427,509,12,2,45,54,63f5h8t5e9qm1fqmvfkb23ghh,1,13.7,64.1,2022-10-09T17:36:24.586Z,2022-10-10T03:10:31Z,3832925771,212,26.6,3832925801,167,,3834383949,178,,3832925773,213,1.3,3832925767,140,20.8,3832925765,56,Back,3832925769,141,100.0,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901469,308,5,2,45,57,74mcjsm72vr3l9pw2i4qfjchj,1,77.6,-1.4,2022-10-09T17:36:27.936Z,2022-10-10T03:11:34Z,3832926017,56,Right,3832926019,347,,3832926033,233,510,,,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901429,510,5,2,45,57,63f5h8t5e9qm1fqmvfkb23ghh,0,22.4,101.4,2022-10-09T17:36:27.936Z,2022-10-10T03:11:34Z,3832925781,347,,3832926051,233,308,3832925779,56,Back,,,,,,,,,,,,,,,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901499,309,1,2,46,0,74mcjsm72vr3l9pw2i4qfjchj,1,76.4,0,2022-10-09T17:36:30.508Z,2022-10-10T03:11:51Z,3832926153,107,,3832926165,1,,3832926161,212,23.1,3832926163,213,2.7,3832926157,140,56.6,3832926155,56,Right,3832926159,141,13.2,,,,6wpnjdlg2p8f19y3gjpz1su6t,Kiko Femenía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901531,310,1,2,46,4,74mcjsm72vr3l9pw2i4qfjchj,1,53.9,16.5,2022-10-09T17:36:34.756Z,2022-10-10T03:12:03Z,3832926303,56,Back,3834385463,178,,3832926309,212,16.8,3832926305,140,41.4,3832926307,141,31.9,3832926311,213,2.5,,,,,,,5mx86rwy0u4xi1b5kqin4lhx,É. Capoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901647,311,1,2,46,7,74mcjsm72vr3l9pw2i4qfjchj,1,41.4,31.9,2022-10-09T17:36:37.448Z,2022-10-10T03:12:11Z,3832926937,141,51.6,3832926939,212,29.8,3832926935,140,16.0,3834385563,178,,3832926941,213,2.7,3832926933,56,Back,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901675,312,1,2,46,15,74mcjsm72vr3l9pw2i4qfjchj,1,18.7,50.4,2022-10-09T17:36:46.084Z,2022-10-10T03:12:18Z,3832927083,56,Back,3832927095,213,1.3,3832927093,212,24.7,3834385657,178,,3832927089,141,85.6,3832927085,140,24.4,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901763,313,1,2,46,18,74mcjsm72vr3l9pw2i4qfjchj,1,24.4,85.6,2022-10-09T17:36:49.267Z,2022-10-10T03:12:27Z,3832927469,212,23.9,3832927465,140,16.3,3832927467,141,52.8,3834385773,178,,3832927463,56,Back,3832927471,213,4.3,,,,,,,57s7gfvt5btbfzm600wn7df55,Pau Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901799,314,1,2,46,25,74mcjsm72vr3l9pw2i4qfjchj,1,18.3,47.2,2022-10-09T17:36:55.446Z,2022-10-10T03:12:33Z,3834385859,178,,3832927671,212,23.2,3832927667,140,23.8,3832927673,213,5.0,3832927669,141,14.1,3832927665,56,Back,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901839,315,1,2,46,28,74mcjsm72vr3l9pw2i4qfjchj,0,26,13.5,2022-10-09T17:36:58.766Z,2022-10-10T03:12:40Z,3832927853,155,,3832927861,212,45.7,3832927865,1,,3832927863,213,0.4,3832927857,140,66.6,3832927859,141,37.6,3832927855,56,Center,3834385947,178,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901871,511,1,2,46,31,63f5h8t5e9qm1fqmvfkb23ghh,1,26.8,67.5,2022-10-09T17:37:01.633Z,2022-10-10T03:12:49Z,3832928017,56,Back,3832928023,212,20.4,3832928015,3,,3832928019,140,42.8,3834386039,388,,3832928025,213,5.7,3832928021,141,50.6,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901891,512,1,2,46,32,63f5h8t5e9qm1fqmvfkb23ghh,1,44.7,53.6,2022-10-09T17:37:03.264Z,2022-10-10T03:12:55Z,3832928173,213,0.4,3832928167,140,53.3,3832928165,56,Center,3832928161,3,,3832928169,141,58.5,3834386139,388,,3832928171,212,9.6,3832928163,168,,dvrk8qmt9ta4c3kvjgsad7t91,Brais Méndez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469901893,513,49,2,46,33,63f5h8t5e9qm1fqmvfkb23ghh,1,54,53.7,2022-10-09T17:37:04.385Z,2022-10-10T03:13:06Z,,,,,,,,,,,,,,,,,,,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469902009,514,1,2,46,42,63f5h8t5e9qm1fqmvfkb23ghh,1,68.3,12.4,2022-10-09T17:37:13.365Z,2022-10-10T03:13:22Z,3832928757,212,16.6,3834386509,178,,3832928751,56,Center,3832928759,213,2.5,3832928755,141,26.3,3832928753,140,55.3,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469902033,515,1,2,46,44,63f5h8t5e9qm1fqmvfkb23ghh,1,55.3,26.3,2022-10-09T17:37:14.895Z,2022-10-10T03:13:33Z,3832928889,212,14.6,3832928885,140,60.9,3832928887,141,6.7,3832928883,56,Right,3832928891,213,5.1,3834386699,178,,,,,,,,80aqmv4ht6rs1812qrr5j8kix,Martín Zubimendi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469902055,516,1,2,46,46,63f5h8t5e9qm1fqmvfkb23ghh,1,60.7,6.2,2022-10-09T17:37:17.095Z,2022-10-10T03:13:41Z,3832929027,212,6.7,3834386861,178,,3832929025,141,6.4,3832929021,56,Right,3832929029,213,0.0,3832929023,140,67.1,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469902071,517,1,2,46,48,63f5h8t5e9qm1fqmvfkb23ghh,1,64.7,6.1,2022-10-09T17:37:18.726Z,2022-10-10T03:13:46Z,3832929117,140,58.4,3834386941,178,,3832929119,141,2.5,3832929115,56,Right,3832929123,213,3.5,3832929121,212,7.1,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469902087,518,1,2,46,50,63f5h8t5e9qm1fqmvfkb23ghh,1,58.4,2.5,2022-10-09T17:37:20.476Z,2022-10-10T03:13:52Z,3832929209,141,10.0,3832929207,140,57.8,3834387029,178,,3832929211,212,5.1,3832929213,213,1.7,3832929203,56,Right,,,,,,,eucew4k6eswqr6emzsdg4if3d,Álex Sola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469902121,519,1,2,46,50,63f5h8t5e9qm1fqmvfkb23ghh,1,63.4,13.7,2022-10-09T17:37:21.161Z,2022-10-10T03:13:55Z,3832929407,140,42.3,3832929405,56,Back,3832929409,141,6.2,3832929411,212,22.7,3832929413,213,3.4,3834387077,178,,,,,,,,13ll29mtf7pxwz1yf0i40tsd1,David Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469902209,520,1,2,46,53,63f5h8t5e9qm1fqmvfkb23ghh,1,45.6,8.3,2022-10-09T17:37:24.177Z,2022-10-10T03:14:05Z,3834199221,1,,3832929867,213,2.7,3834387263,178,,3832929863,212,35.5,3832929849,56,Back,3832929859,141,31.8,3832929855,140,15.4,,,,e35v2pspdgl7t769d57e67ob9,Elustondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469902191,316,40,2,46,58,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2022-10-09T17:37:29.330Z,2022-10-10T08:24:30Z,3832929713,130,2,3832929709,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",3832929707,30,"1lgrnaje6y7un5dzzll84p91, 6wpnjdlg2p8f19y3gjpz1su6t, eh70fwampgdyfv3hu25o2qx, c29mprqv2ulztd22b6uckczx1, e615cmv1tfzu84f0z8mwi5711, 57s7gfvt5btbfzm600wn7df55, dhtb9gizk25k1u3h0b7xgy4tl, 5mx86rwy0u4xi1b5kqin4lhx, amcwh6w0brmkttg4uc5qm6z9w, 9y7202khwzb48ea7im646m11x, a7bs2dkwmy1cjryql6z3n9kut, 76r2yw3wtql61qh5l0yumdn85, aza9jho12wrfa3oczxoj670mh, 3bm08rp9rgzh6cjhk0picxs6h, dfjph36vcwfj5cevut4x3vf11, 5zoz3mjooujpv0wdcphyrztd6, a3w1uczgmswm3cwk4vmvoglhx, 12qc3dkodeb8ykg6pc0kqf2l1, 7c2qwyzh82a45s25zmdahrd91, eiqcjlj9kmitoj8g50vaglawa",3832929711,59,"13, 2, 24, 10, 3, 4, 17, 6, 15, 22, 19, 1, 5, 11, 12, 16, 18, 20, 23, 35",3832929715,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",3832929717,194,e615cmv1tfzu84f0z8mwi5711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469902219,521,1,2,47,0,63f5h8t5e9qm1fqmvfkb23ghh,1,14.4,38.3,2022-10-09T17:37:30.585Z,2022-10-10T03:14:13Z,3832929903,56,Back,3832929909,212,23.3,3832929905,140,14.9,3832929907,141,72.6,3834387393,178,,3832929911,213,1.5,3832930045,189,,,,,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469902237,522,1,2,47,2,63f5h8t5e9qm1fqmvfkb23ghh,1,14.9,72.6,2022-10-09T17:37:32.561Z,2022-10-10T03:14:23Z,3832930019,56,Back,3832930023,141,48.1,3832930021,140,6.7,3834387553,178,,3832930025,212,18.8,3832930027,213,4.2,,,,,,,7bs0ph4yksf6lvkg91u9nqzqi,Jon Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469902309,523,1,2,47,7,63f5h8t5e9qm1fqmvfkb23ghh,0,9.7,50.1,2022-10-09T17:37:38.195Z,2022-10-10T03:14:31Z,3832930463,213,0.7,3832930457,140,36.9,3832930455,56,Back,3832930459,141,85.8,3834387663,178,,3832930453,155,,3832930465,1,,3832930461,212,37.5,w503zyr8ipyobglth281uklx,Álex Remiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469902301,317,49,2,47,9,74mcjsm72vr3l9pw2i4qfjchj,1,59.2,24.6,2022-10-09T17:37:40.169Z,2022-10-10T03:14:42Z,,,,,,,,,,,,,,,,,,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469902337,318,4,2,47,10,74mcjsm72vr3l9pw2i4qfjchj,1,61.8,18.4,2022-10-09T17:37:41.124Z,2022-10-10T03:14:50Z,3832930817,233,524,3832930615,13,,3832930617,56,Right,3832930625,265,,3832930629,286,,3832930621,152,,,,,,,,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469902369,524,4,2,47,10,63f5h8t5e9qm1fqmvfkb23ghh,0,38.2,81.6,2022-10-09T17:37:41.125Z,2022-10-10T03:14:49Z,3832930773,56,Back,3832930839,233,318,3834387923,178,,3832930779,285,,3832930771,13,,3832930775,152,,3832930777,265,,,,,bj929w5yi7lnz36jxsi5qnq7e,Aihen Muñoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
