id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2506493895,686,1,2,76,42,cobffe32r7g4skka9m19qib63,1,62.8,94.2,2023-02-11T16:53:29.620Z,2023-02-12T02:25:48Z,4025761007,56,Left,4025761011,141,95.0,4027304943,178,,4025761013,212,11.9,4025761015,213,0.0,4025761009,140,74.1,,,,,,,36lk52zhgyn11s1pax3y7wout,Íñigo Eguaras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506493983,687,1,2,76,49,cobffe32r7g4skka9m19qib63,1,78.9,91.1,2023-02-11T16:53:36.215Z,2023-02-12T02:25:51Z,4025761479,56,Center,4027304997,178,,4025761491,141,73.2,4025761489,140,69.1,4025761495,213,4.0,4025761493,212,15.9,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506494017,688,1,2,76,51,cobffe32r7g4skka9m19qib63,0,69.1,72.9,2023-02-11T16:53:38.565Z,2023-02-12T02:25:56Z,4025761677,213,4.9,4027305125,178,,4025761681,1,,4025761669,56,Right,4025761675,212,38.6,4025761673,141,17.1,4025761671,140,75.8,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506494041,656,49,2,76,53,ah8dala7suqqkj04n2l8xz4zd,1,23.5,83.3,2023-02-11T16:53:40.839Z,2023-02-12T02:26:10Z,,,,,,,,,,,,,,,,,,,,,,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506494341,657,1,2,76,57,ah8dala7suqqkj04n2l8xz4zd,1,41.1,66.3,2023-02-11T16:53:44.788Z,2023-02-12T02:26:19Z,4025763417,212,33.8,4027305541,178,,4025763421,1,,4025763419,213,5.3,4025763415,141,25.6,4025763413,140,59.5,4025763411,56,Center,,,,yhfujfdzpt7tymqdmt7i0mzu,Abner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506494431,658,1,2,77,6,ah8dala7suqqkj04n2l8xz4zd,1,78,13,2023-02-11T16:53:53.703Z,2023-02-12T02:26:23Z,4027305611,178,,4025763873,213,2.6,4025763867,141,21.7,4025763869,212,11.4,4025763865,140,68.7,4025763861,56,Center,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506494467,659,1,2,77,9,ah8dala7suqqkj04n2l8xz4zd,1,64.8,23.6,2023-02-11T16:53:56.660Z,2023-02-12T02:26:34Z,4025764083,212,12.3,4025764085,213,2.8,4025764081,141,28.9,4025764077,56,Center,4027305845,178,,4025764079,140,53.6,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506494555,660,1,2,77,10,ah8dala7suqqkj04n2l8xz4zd,1,53.6,28.9,2023-02-11T16:53:58.201Z,2023-02-12T02:26:41Z,4025764617,212,5.6,4027305947,178,,4025764619,213,0.4,4025764615,141,32.0,4025764613,140,58.5,4025764611,56,Center,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506494623,661,1,2,77,14,ah8dala7suqqkj04n2l8xz4zd,1,55.3,31.4,2023-02-11T16:54:01.763Z,2023-02-12T02:26:45Z,4025764917,141,66.9,4027305999,178,,4025764913,56,Center,4025764915,140,52.4,4025764921,213,1.7,4025764919,212,24.3,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506494707,662,1,2,77,16,ah8dala7suqqkj04n2l8xz4zd,1,52.4,66.9,2023-02-11T16:54:03.422Z,2023-02-12T02:26:48Z,4025765337,56,Center,4027306077,178,,4025765345,213,5.1,4025765343,212,6.0,4025765339,140,54.6,4025765341,141,58.8,,,,,,,1myo59ub6qouwvxpb699shhw5,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506494751,663,1,2,77,19,ah8dala7suqqkj04n2l8xz4zd,1,55.5,63.6,2023-02-11T16:54:06.538Z,2023-02-12T02:26:52Z,4025765567,140,45.5,4025765573,213,2.8,4025765571,212,11.0,4025765565,56,Back,4027306117,178,,4025765569,141,68.3,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506494805,664,1,2,77,20,ah8dala7suqqkj04n2l8xz4zd,1,44.8,67.7,2023-02-11T16:54:07.645Z,2023-02-12T02:26:55Z,4025765877,141,46.0,4025765881,213,4.6,4025765843,56,Back,4025765875,140,42.6,4027306233,178,,4025765879,212,14.9,,,,,,,1myo59ub6qouwvxpb699shhw5,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506494883,665,1,2,77,22,ah8dala7suqqkj04n2l8xz4zd,1,42.6,44,2023-02-11T16:54:09.835Z,2023-02-12T02:26:58Z,4025766249,140,43.9,4025766245,56,Back,4027306295,178,,4025766261,212,15.1,4025766255,141,21.9,4025766263,213,4.8,,,,,,,4hhuyat3grozmgba4f55zyajt,Edgar González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506494927,666,1,2,77,25,ah8dala7suqqkj04n2l8xz4zd,1,44.8,18.1,2023-02-11T16:54:12.427Z,2023-02-12T02:27:02Z,4025766519,212,11.6,4025766523,213,5.6,4025766515,141,8.0,4025766513,140,53.7,4025766511,56,Right,4027306393,178,,,,,,,,4pizap25enja9rtz4g6x5bkd1,A. Guardado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506494999,667,1,2,77,26,ah8dala7suqqkj04n2l8xz4zd,1,56.3,6.9,2023-02-11T16:54:14.181Z,2023-02-12T02:27:06Z,4025766927,213,6.1,4027306451,178,,4025766919,56,Right,4025766925,212,13.4,4025766923,141,3.1,4025766921,140,68.8,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506495007,668,3,2,77,29,ah8dala7suqqkj04n2l8xz4zd,0,74.4,6.4,2023-02-11T16:54:16.513Z,2023-02-12T02:27:13Z,4027306573,178,,4025767305,233,691,4026478809,465,,4025766965,56,Right,4025766967,286,,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506495051,691,7,2,77,29,cobffe32r7g4skka9m19qib63,1,25.6,93.6,2023-02-11T16:54:16.714Z,2023-02-12T02:27:21Z,4025767269,233,668,4025767203,285,,4025767201,56,Back,4027306723,389,,4026478903,383,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506495061,692,49,2,77,30,cobffe32r7g4skka9m19qib63,1,25.7,92.3,2023-02-11T16:54:17.667Z,2023-02-12T02:27:26Z,,,,,,,,,,,,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506495135,693,1,2,77,30,cobffe32r7g4skka9m19qib63,1,27.6,92.9,2023-02-11T16:54:18.174Z,2023-02-12T02:27:36Z,4027306951,178,,4025767663,56,Back,4025767679,213,5.7,4025767667,140,42.4,4025767675,212,18.9,4025767671,141,77.2,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506495213,669,4,2,77,33,ah8dala7suqqkj04n2l8xz4zd,1,60.4,30.3,2023-02-11T16:54:20.781Z,2023-02-12T02:27:53Z,4025768077,152,,4025768079,286,,4025768071,13,,4025768075,56,Center,4025768073,294,,4025768249,233,695,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506495233,695,4,2,77,33,cobffe32r7g4skka9m19qib63,0,39.6,69.7,2023-02-11T16:54:20.782Z,2023-02-12T02:27:53Z,4027307431,178,,4025768263,233,669,4025768175,152,,4025768173,56,Back,4025768171,294,,4025768169,13,,4025768177,285,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506495225,694,43,2,77,34,cobffe32r7g4skka9m19qib63,1,0,0,2023-02-11T16:54:21.400Z,2023-02-11T16:54:26Z,4025768117,140,40.0,4025768115,56,Back,4025768121,212,4.8,4025768303,144,1,4025768119,141,67.2,4025768123,213,5.0,,,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506496657,670,18,2,78,21,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2023-02-11T16:55:08.250Z,2023-02-12T02:28:12Z,4025781883,189,,4025778767,41,,4025775711,59,28,4025775789,55,671,4025775709,44,Midfielder,,,,,,,,,,9jxofpmrfh2lil77f9xj22kiy,Rodri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506496667,671,19,2,78,21,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2023-02-11T16:55:08.251Z,2023-02-12T02:28:13Z,4025777607,293,2,4025778997,41,,4025775757,59,11,4025777605,292,6,4025775763,55,670,4025775755,145,10,4025775761,44,Midfielder,4025782025,189,,7hyo7fy8hospvlvtlfv7q73ai,Luiz Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506497201,674,40,2,78,31,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2023-02-11T16:55:18.899Z,2023-02-12T10:39:24Z,4025778477,30,"s96k2x2cts0vo6y6aaeui5zp, euy1s0xo19019kegzcpp1gez9, yhfujfdzpt7tymqdmt7i0mzu, 4pizap25enja9rtz4g6x5bkd1, 4hhuyat3grozmgba4f55zyajt, 1myo59ub6qouwvxpb699shhw5, 7hyo7fy8hospvlvtlfv7q73ai, 73efpm314q2paeacsvp4e8q8l, drwacyyicuhy3heg4j0ipqj85, 75079gtd2efpviyo605ozsd79, c4je25rkbg2n45xs5iurevhlh, 1vn3xi2x6vtjor1bt1ob1vk5x, e5rlll2fvd9wsk40o6pztsc0l, 8hn7wb9jf6unade238t4vl3o5, 9anxnfthjotjwmr3o9j9lzsnp, 9226xt1t1m3fy4ob9l2r16609, 6w3xe5mva9ob36uf482xem85x, emvmn561wgd62zj0s3qi5j5rd",4025778479,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",4025778481,59,"13, 23, 20, 18, 3, 6, 11, 5, 21, 10, 7, 1, 2, 12, 17, 24, 25, 33",4025778485,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4025778483,130,8,4025778487,194,4pizap25enja9rtz4g6x5bkd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506496907,672,1,2,78,40,ah8dala7suqqkj04n2l8xz4zd,0,61.1,25.8,2023-02-11T16:55:27.441Z,2023-02-12T02:28:20Z,4025777069,152,,4025777081,1,,4025777077,212,58.5,4025777065,5,,4025777079,213,0.8,4025777067,155,,4025777075,141,85.0,4025777073,140,100.0,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,4027307947,178,,4025777071,56,,,,,,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506496913,673,5,2,78,44,ah8dala7suqqkj04n2l8xz4zd,0,101.2,76.2,2023-02-11T16:55:31.841Z,2023-02-12T02:28:30Z,4025777109,346,,4025777107,56,Center,4025787311,233,696,,,,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506497053,696,5,2,78,44,cobffe32r7g4skka9m19qib63,1,-1.2,23.8,2023-02-11T16:55:31.841Z,2023-02-12T02:28:29Z,4025787301,233,673,4025777775,346,,4025777773,56,Back,,,,,,,,,,,,,,,,e6ok0deqkoe80184iu509gzu2,E. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506497275,697,1,2,78,53,cobffe32r7g4skka9m19qib63,1,4.7,40.8,2023-02-11T16:55:40.891Z,2023-02-12T02:28:45Z,4025778817,213,1.2,4025778797,124,,4025778821,237,,4025778803,56,Back,4025778809,140,11.4,4025778815,212,19.5,4025778813,141,67.5,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506497297,698,1,2,78,57,cobffe32r7g4skka9m19qib63,1,17.6,64,2023-02-11T16:55:44.623Z,2023-02-12T02:29:02Z,4025778927,212,23.0,4025778923,141,30.3,4025778919,56,Back,4027308907,178,,4025778921,140,19.7,4025778929,213,4.8,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506497351,699,1,2,79,0,cobffe32r7g4skka9m19qib63,1,17.8,31.3,2023-02-11T16:55:47.605Z,2023-02-12T02:29:08Z,4027309071,178,,4025779187,56,Back,4025779193,212,17.1,4025779195,213,2.3,4025779189,140,7.0,4025779191,141,50.1,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506497397,700,1,2,79,4,cobffe32r7g4skka9m19qib63,1,10,45.1,2023-02-11T16:55:51.219Z,2023-02-12T02:29:12Z,4027309203,178,,4025779419,141,39.5,4025779423,213,6.1,4025779421,212,21.1,4025779415,56,Back,4025779417,140,29.8,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506497477,701,1,2,79,5,cobffe32r7g4skka9m19qib63,1,30.8,35.4,2023-02-11T16:55:53.071Z,2023-02-12T02:29:23Z,4025779861,140,30.8,4025779865,212,10.9,4025779863,141,19.4,4025779859,56,Back,4027309455,178,,4025779867,213,4.7,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506497661,702,1,2,79,9,cobffe32r7g4skka9m19qib63,1,30,23,2023-02-11T16:55:57.145Z,2023-02-12T02:29:30Z,4025780837,141,47.0,4025780841,213,2.6,4025780843,1,,4025780833,140,3.6,4025780839,212,32.2,4027309625,178,,4025780829,56,Back,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506497735,703,1,2,79,17,cobffe32r7g4skka9m19qib63,1,11.2,44.5,2023-02-11T16:56:05.158Z,2023-02-12T02:29:35Z,4025781207,212,11.3,4027309707,178,,4025781201,56,Back,4025781203,140,13.1,4025781205,141,60.9,4025781209,213,1.4,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506497773,704,1,2,79,18,cobffe32r7g4skka9m19qib63,1,17.2,64.5,2023-02-11T16:56:05.821Z,2023-02-12T02:29:45Z,4025781381,140,27.5,4025781383,141,90.0,4025781389,212,20.4,4025781391,213,1.0,4025781377,56,Back,4026497129,189,,4027309865,178,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506497849,705,1,2,79,24,cobffe32r7g4skka9m19qib63,1,27.6,89.1,2023-02-11T16:56:11.399Z,2023-02-12T02:29:50Z,4025781753,212,15.7,4025781755,213,3.6,4025781747,56,Back,4025781751,141,78.4,4027309967,178,,4025781749,140,14.3,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506497919,706,1,2,79,26,cobffe32r7g4skka9m19qib63,1,13.9,75.3,2023-02-11T16:56:14.003Z,2023-02-12T02:29:56Z,4025782115,212,25.3,4025782109,56,Back,4025782113,141,44.0,4025782111,140,0.9,4025782117,213,4.1,4027310093,178,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506497965,707,1,2,79,29,cobffe32r7g4skka9m19qib63,1,3.6,42.7,2023-02-11T16:56:17.041Z,2023-02-12T02:29:59Z,4025782347,213,5.4,4025782339,56,Back,4025782345,212,25.6,4025782343,141,13.2,4025782341,140,18.7,4027310213,178,,,,,,,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506498071,708,1,2,79,32,cobffe32r7g4skka9m19qib63,1,16.5,14.7,2023-02-11T16:56:19.925Z,2023-02-12T02:30:03Z,4025782951,212,22.2,4025782955,213,2.2,4027310299,178,,4025782945,140,4.3,4025782943,56,Back,4025782949,141,41.3,,,,,,,a5x0poaqzssg2yuou57qgyead,Chumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506498171,709,1,2,79,37,cobffe32r7g4skka9m19qib63,1,8.6,37,2023-02-11T16:56:24.407Z,2023-02-12T02:30:07Z,4025783453,213,0.2,4025783455,1,,4025783447,140,65.2,4025783451,212,60.6,4025783443,157,,4025783445,56,Center,4025783449,141,54.3,4027310383,178,,c3secspt4xvu1q4g6aonn7zyt,Fernando Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506498325,710,1,2,79,41,cobffe32r7g4skka9m19qib63,1,66.2,54.5,2023-02-11T16:56:29.174Z,2023-02-12T02:30:11Z,4025784187,140,71.1,4025784183,3,,4025784185,56,Center,4025784189,141,44.9,4027310487,388,,4025784191,212,8.3,4025784193,213,5.4,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506498337,711,61,2,79,46,cobffe32r7g4skka9m19qib63,0,92.6,65.5,2023-02-11T16:56:33.239Z,2023-02-12T02:30:30Z,4027310803,178,,4025784237,56,Center,,,,,,,,,,,,,,,,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506498425,675,5,2,79,48,ah8dala7suqqkj04n2l8xz4zd,1,-1,27,2023-02-11T16:56:35.725Z,2023-02-12T02:30:34Z,4025784747,233,712,4025784719,56,Back,4025784721,346,,,,,,,,,,,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506498363,712,5,2,79,48,cobffe32r7g4skka9m19qib63,0,101,73,2023-02-11T16:56:35.725Z,2023-02-12T02:30:34Z,4025784401,56,Center,4025784403,346,,4025784769,233,675,,,,,,,,,,,,,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506499207,676,1,2,80,33,ah8dala7suqqkj04n2l8xz4zd,0,4.7,48.2,2023-02-11T16:57:20.761Z,2023-02-12T02:30:36Z,4025788519,74,,4025788505,140,53.0,4025788503,56,Center,4025788501,155,,4025788511,213,6.2,4025788513,1,,4025788509,212,51.0,4025788507,141,40.3,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,4025788499,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506499219,713,44,2,80,36,cobffe32r7g4skka9m19qib63,1,46.2,60.8,2023-02-11T16:57:23.976Z,2023-02-12T05:45:42Z,4025788699,233,677,4025788563,285,,4025788561,56,Back,,,,,,,,,,,,,,,,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506499215,677,44,2,80,36,ah8dala7suqqkj04n2l8xz4zd,0,53.8,39.2,2023-02-11T16:57:23.977Z,2023-02-12T02:30:47Z,4025788547,286,,4025788545,56,Center,4025788825,233,713,,,,,,,,,,,,,,,,drwacyyicuhy3heg4j0ipqj85,Ayoze Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506499257,714,1,2,80,36,cobffe32r7g4skka9m19qib63,0,47.9,59.6,2023-02-11T16:57:24.045Z,2023-02-12T05:45:43Z,4025788777,212,39.8,4025788769,56,Center,4025788765,3,,4027311519,178,,4025788779,213,6.3,4025788773,140,85.8,4025859085,1,,4025788775,141,57.7,1km9nvqz03yoj9cxpv127id7u,Samú Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506499277,678,52,2,80,41,ah8dala7suqqkj04n2l8xz4zd,1,11.6,41.8,2023-02-11T16:57:28.655Z,2023-02-12T02:31:07Z,4027311643,178,,4026500597,376,,,,,,,,,,,,,,,,,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506499331,679,1,2,80,43,ah8dala7suqqkj04n2l8xz4zd,1,12.5,41.8,2023-02-11T16:57:30.523Z,2023-02-12T02:31:12Z,4027311731,178,,4025789147,140,22.9,4025789155,212,11.4,4025789149,141,37.1,4025789143,123,,4025789145,56,Back,4025789157,213,6.0,,,,s96k2x2cts0vo6y6aaeui5zp,Rui Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506499339,680,50,2,80,45,ah8dala7suqqkj04n2l8xz4zd,1,27.6,32.4,2023-02-11T16:57:32.274Z,2023-02-12T02:32:02Z,4025789171,56,Back,4025789459,233,715,4025789173,285,,,,,,,,,,,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506499371,715,7,2,80,45,cobffe32r7g4skka9m19qib63,0,72.4,67.6,2023-02-11T16:57:32.846Z,2023-02-12T02:32:06Z,4025789339,56,Center,4026501477,383,,4025789341,286,,4027312839,178,,4025789437,233,680,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506499467,681,1,2,80,49,ah8dala7suqqkj04n2l8xz4zd,1,44.8,31.7,2023-02-11T16:57:37.150Z,2023-02-12T02:32:10Z,4025789941,213,5.3,4027312875,178,,4025789927,140,54.8,4025789937,212,20.2,4025789923,56,Right,4025789933,141,6.3,,,,,,,73efpm314q2paeacsvp4e8q8l,G. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506499521,682,1,2,80,54,ah8dala7suqqkj04n2l8xz4zd,0,58.7,6.7,2023-02-11T16:57:41.304Z,2023-02-12T02:32:14Z,4025790217,56,Right,4027312919,178,,4025790227,213,6.1,4025790221,140,85.7,4025790225,212,28.9,4025790223,141,0.0,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506499527,683,5,2,80,56,ah8dala7suqqkj04n2l8xz4zd,0,84.2,-1.3,2023-02-11T16:57:44.115Z,2023-02-12T02:32:21Z,4025790255,56,Right,4025792667,233,716,4025790257,347,,,,,,,,,,,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506499987,716,5,2,80,56,cobffe32r7g4skka9m19qib63,1,15.8,101.3,2023-02-11T16:57:44.115Z,2023-02-12T02:32:21Z,4025792643,56,Back,4025792645,347,,4025792649,233,683,,,,,,,,,,,,,,,,d1d3v27d4r6vme6n2w5umaacp,L. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506500023,717,1,2,81,7,cobffe32r7g4skka9m19qib63,0,15,100,2023-02-11T16:57:54.646Z,2023-02-12T02:33:13Z,4025792821,140,50.7,4025797931,189,,4025792823,141,80.6,4025792819,56,Left,4025792825,212,40.0,4025792829,1,,4025792827,213,5.9,4025792817,107,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506501419,697,2,2,81,13,ah8dala7suqqkj04n2l8xz4zd,1,54,21.1,2023-02-11T16:58:00.506Z,2023-02-12T02:33:20Z,4025801267,140,70.7,4025801335,189,,4027314053,178,,4025801265,56,Center,4025801263,7,drwacyyicuhy3heg4j0ipqj85,4025801269,141,21.7,,,,,,,75079gtd2efpviyo605ozsd79,Sergio Canales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506500029,718,55,2,81,13,cobffe32r7g4skka9m19qib63,1,31.1,68.8,2023-02-11T16:58:00.507Z,2023-02-12T02:33:21Z,4025798225,189,,,,,,,,,,,,,,,,,,,,,,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506500061,719,1,2,81,27,cobffe32r7g4skka9m19qib63,1,26.2,65.8,2023-02-11T16:58:14.741Z,2023-02-12T02:33:25Z,4027314149,178,,4025793065,5,,4025793077,213,4.7,4025793069,56,Back,4025793071,140,26.7,4025793075,212,23.1,4025793073,141,31.8,4025798915,241,,1trnf7miqmcgr67c4808t4yj9,S. Babić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
