id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/17/value,qualifier/18/value
2455777111,435,1,2,55,3,3budh3j9xivsid3ptm8ptpy4k,1,12.9,56.1,2022-09-04T13:14:46.363Z,2022-09-04T23:57:31Z,3757747269,56,Center,3757747277,213,6.0,3759786631,178,,3757747273,141,36.1,3757747271,140,57.7,3757747275,212,49.0,3757747279,1,,3757747267,157,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455778715,454,44,2,55,9,3budh3j9xivsid3ptm8ptpy4k,1,55.5,36.7,2022-09-04T13:14:51.972Z,2022-09-05T03:23:32Z,3757755601,286,,3757755599,56,Center,3757755647,233,450,,,,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777133,450,44,2,55,9,2l0ldgiwsgb8d6y3z0sfgjzyj,0,44.5,63.3,2022-09-04T13:14:51.973Z,2022-09-04T23:57:45Z,3757747377,285,,3757747375,56,Back,3757755689,233,454,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777123,436,1,2,55,9,3budh3j9xivsid3ptm8ptpy4k,0,56.3,34.9,2022-09-04T13:14:52.044Z,2022-09-05T03:23:32Z,3757747353,212,1.5,3757747345,56,Center,3757747349,141,35.1,3757747357,213,0.1,3757747347,140,57.7,3757747343,3,,3759787457,388,,3757756225,168,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777139,451,61,2,55,9,2l0ldgiwsgb8d6y3z0sfgjzyj,1,43.8,65.1,2022-09-04T13:14:52.062Z,2022-09-04T23:59:28Z,3757747387,56,Back,3759788351,388,,3759788349,15,,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455779759,462,61,2,55,9,3budh3j9xivsid3ptm8ptpy4k,1,58.3,38.9,2022-09-04T13:14:52.133Z,2022-09-04T23:59:56Z,3757760895,56,Center,3759792159,15,,3759792161,388,,,,,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777173,437,1,2,55,11,3budh3j9xivsid3ptm8ptpy4k,0,59.3,32.1,2022-09-04T13:14:53.902Z,2022-09-05T00:00:08Z,3757747553,140,70.5,3759792463,178,,3757747561,213,1.1,3757747549,155,,3757747557,141,63.0,3757747559,212,24.1,3757747551,56,Center,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777181,452,44,2,55,14,2l0ldgiwsgb8d6y3z0sfgjzyj,1,27.2,40.6,2022-09-04T13:14:56.634Z,2022-09-05T03:23:33Z,3757747653,233,438,3757747605,285,,3757747603,56,Back,,,,,,,,,,,,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777177,438,44,2,55,14,3budh3j9xivsid3ptm8ptpy4k,0,72.8,59.4,2022-09-04T13:14:56.635Z,2022-09-05T00:00:18Z,3757747777,233,452,3757747591,286,,3757747589,56,Center,,,,,,,,,,,,,,,,676ehh6cwla4o9igey7qr1uqd,Ó. Trejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777195,453,1,2,55,14,2l0ldgiwsgb8d6y3z0sfgjzyj,0,24.9,44.2,2022-09-04T13:14:56.674Z,2022-09-05T03:23:33Z,3757747687,213,0.0,3757747677,140,41.9,3757747673,3,,3757747683,212,17.9,3759793003,388,,3757747675,56,Back,3757747679,141,45.2,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777285,439,1,2,55,18,3budh3j9xivsid3ptm8ptpy4k,0,60.4,58.4,2022-09-04T13:15:00.675Z,2022-09-05T00:00:31Z,3757748209,141,88.9,3757748211,212,28.9,3757748201,155,,3757748205,56,Left,3757748213,213,0.8,3757748207,140,79.5,3759793433,178,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777305,454,1,2,55,20,2l0ldgiwsgb8d6y3z0sfgjzyj,0,20.7,12.7,2022-09-04T13:15:03.463Z,2022-09-05T00:01:03Z,3759793891,388,,3757748297,141,21.2,3757748293,56,Back,3757748301,213,0.6,3757748291,3,,3757748295,140,29.1,3757748299,212,10.5,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777409,440,1,2,55,22,3budh3j9xivsid3ptm8ptpy4k,1,73.3,82.3,2022-09-04T13:15:05.464Z,2022-09-05T00:01:10Z,3757748799,56,Left,3757748803,141,94.5,3757748807,213,2.0,3757748805,212,9.1,3757748801,140,69.7,3759794473,178,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456199499,1143,43,2,55,26,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-09-04T13:15:09.361Z,2022-09-05T03:40:26Z,3760077681,144,82,3760077607,178,0,,,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777419,441,3,2,55,27,3budh3j9xivsid3ptm8ptpy4k,0,79,94,2022-09-04T13:15:09.924Z,2022-09-05T00:01:22Z,3757748875,286,,3759794741,178,,3759292103,465,,3757748873,56,Left,3757749009,233,455,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777435,455,7,2,55,27,2l0ldgiwsgb8d6y3z0sfgjzyj,1,21,6,2022-09-04T13:15:10.295Z,2022-09-05T00:01:32Z,3757748949,285,,3759292209,385,,3759794963,389,,3757748985,233,441,3757748947,56,Back,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777441,456,49,2,55,29,2l0ldgiwsgb8d6y3z0sfgjzyj,1,23.3,5.6,2022-09-04T13:15:12.264Z,2022-09-05T00:01:55Z,,,,,,,,,,,,,,,,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777497,457,1,2,55,29,2l0ldgiwsgb8d6y3z0sfgjzyj,1,25.6,6.5,2022-09-04T13:15:12.303Z,2022-09-05T00:02:05Z,3757749239,56,Back,3757749243,141,28.3,3757749247,212,14.8,3757749249,213,1.5,3759795815,178,,3757749241,140,26.3,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777543,458,1,2,55,33,2l0ldgiwsgb8d6y3z0sfgjzyj,1,33.7,24.8,2022-09-04T13:15:16.054Z,2022-09-05T00:02:11Z,3757749453,141,7.9,3757749457,213,5.8,3759795951,178,,3757749449,56,Right,3757749455,212,24.0,3757749451,140,53.8,,,,,,,3o41frgi9jxrms6rvc6ml1plh,D. Brašanac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777599,459,1,2,55,35,2l0ldgiwsgb8d6y3z0sfgjzyj,1,55.7,7.7,2022-09-04T13:15:18.432Z,2022-09-05T00:02:23Z,3759796333,178,,3757749757,141,5.9,3757749761,213,3.3,3757749753,56,Back,3757749755,140,46.2,3757749759,212,10.0,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777707,460,1,2,55,37,2l0ldgiwsgb8d6y3z0sfgjzyj,1,46.2,5.9,2022-09-04T13:15:19.933Z,2022-09-05T00:02:29Z,3757750325,141,95.6,3757750321,56,Left,3757750319,196,,3757750329,213,1.4,3757750327,212,61.5,3759796523,178,,3757750331,1,,3757750317,155,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,3757750323,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777717,461,1,2,55,44,2l0ldgiwsgb8d6y3z0sfgjzyj,1,60.7,92.3,2022-09-04T13:15:27.483Z,2022-09-05T00:02:36Z,3757750379,56,Left,3757750381,140,61.5,3757750385,212,7.3,3759796781,178,,3757750383,141,81.6,3757750387,213,4.8,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777783,462,1,2,55,45,2l0ldgiwsgb8d6y3z0sfgjzyj,1,61.5,81.6,2022-09-04T13:15:28.223Z,2022-09-05T00:02:42Z,3757750679,140,93.3,3757750681,141,88.5,3757750685,213,0.1,3757750683,212,33.7,3759797033,178,,3757750677,56,Left,3757750687,1,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777809,463,1,2,55,49,2l0ldgiwsgb8d6y3z0sfgjzyj,0,93.3,88.5,2022-09-04T13:15:31.724Z,2022-09-05T00:02:48Z,3757750817,2,,3757750823,140,91.1,3759298845,386,,3757750827,212,18.0,3759797273,178,,3757750821,56,Center,3757750829,213,4.6,3759298847,72,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,3759298843,225,,3757750825,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777819,442,8,2,55,50,3budh3j9xivsid3ptm8ptpy4k,1,7.6,35.4,2022-09-04T13:15:32.643Z,2022-09-05T00:02:53Z,3759797449,178,,3759299247,385,,3757750875,56,Back,,,,,,,,,,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456199703,1145,43,2,55,50,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-09-04T13:15:33.373Z,2022-09-05T03:44:54Z,3760079199,233,1050,3760081009,144,67,,,,,,,,,,,,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456199701,1050,43,2,55,50,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-09-04T13:15:33.374Z,2022-09-05T03:44:55Z,3760081011,144,67,3760079203,233,1145,,,,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777873,443,4,2,55,51,3budh3j9xivsid3ptm8ptpy4k,1,10.2,46.4,2022-09-04T13:15:33.593Z,2022-09-05T00:03:09Z,3757751165,265,,3757751161,56,Back,3757751167,285,,3757751221,233,464,3757751159,13,,3757751163,152,,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455777877,464,4,2,55,51,2l0ldgiwsgb8d6y3z0sfgjzyj,0,89.8,53.6,2022-09-04T13:15:33.594Z,2022-09-05T00:03:09Z,3759798023,178,,3757751185,13,,3757751193,286,,3757751189,152,,3757751251,233,443,3757751191,265,,3757751187,56,Center,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455778261,444,1,2,56,20,3budh3j9xivsid3ptm8ptpy4k,1,10.4,46.4,2022-09-04T13:16:03.123Z,2022-09-05T00:03:23Z,3757753129,140,19.4,3757753133,212,25.0,3759798477,178,,3757753125,152,,3757753123,5,,3757753135,213,1.2,3757753131,141,80.4,3757753127,56,Back,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455778279,445,1,2,56,24,3budh3j9xivsid3ptm8ptpy4k,1,23.8,85.3,2022-09-04T13:16:06.823Z,2022-09-05T00:03:28Z,3757753229,141,95.9,3759798641,178,,3757753233,213,1.0,3757753225,56,Back,3757753231,212,8.6,3757753227,140,28.3,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455778345,446,1,2,56,26,3budh3j9xivsid3ptm8ptpy4k,1,28.3,95.9,2022-09-04T13:16:08.785Z,2022-09-05T00:03:32Z,3757753579,212,9.1,3757753573,56,Back,3759798725,178,,3757753577,141,86.3,3757753575,140,22.2,3757753581,213,3.9,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455778453,447,1,2,56,31,3budh3j9xivsid3ptm8ptpy4k,1,22.3,81.1,2022-09-04T13:16:14.163Z,2022-09-05T00:03:37Z,3757754191,213,4.8,3757754187,141,24.0,3759798865,178,,3757754183,56,Back,3757754185,140,26.9,3757754193,1,,3757754189,212,39.1,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455778473,448,1,2,56,36,3budh3j9xivsid3ptm8ptpy4k,1,28.8,23.3,2022-09-04T13:16:18.945Z,2022-09-05T00:03:43Z,3757754281,140,33.0,3757754285,212,5.7,3757754279,56,Back,3757754287,213,0.7,3759799113,178,,3757754283,141,28.6,,,,,,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455778525,449,1,2,56,38,3budh3j9xivsid3ptm8ptpy4k,1,33,28.6,2022-09-04T13:16:21.364Z,2022-09-05T00:03:49Z,3757754493,140,36.7,3759799287,178,,3757754497,212,15.8,3757754499,213,5.0,3757754491,56,Back,3757754495,141,6.1,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455778545,450,1,2,56,40,3budh3j9xivsid3ptm8ptpy4k,1,39.4,2.3,2022-09-04T13:16:23.494Z,2022-09-05T00:03:55Z,3757754607,141,22.8,3757754603,56,Center,3759799519,178,,3757754615,1,,3757754605,140,67.7,3757754611,213,0.4,3757754609,212,32.8,,,,bpfp895223p7w0px2ui3nb2l1,I. Balliu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455778571,451,1,2,56,42,3budh3j9xivsid3ptm8ptpy4k,1,67.7,22.8,2022-09-04T13:16:25.073Z,2022-09-05T00:04:00Z,3757754801,141,24.6,3757754797,56,Center,3757754805,213,3.0,3759799639,178,,3757754803,212,10.9,3759303267,156,,3757754799,140,57.4,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455778599,452,1,2,56,45,3budh3j9xivsid3ptm8ptpy4k,0,58.8,16.8,2022-09-04T13:16:27.654Z,2022-09-05T00:04:04Z,3757754965,212,16.2,3757754961,140,68.8,3759799811,178,,3757754967,213,5.4,3757754963,141,0.0,3757754959,56,Right,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455778609,453,5,2,56,46,3budh3j9xivsid3ptm8ptpy4k,0,69.1,-1.4,2022-09-04T13:16:29.193Z,2022-09-05T00:04:21Z,3757757327,233,465,3757755019,56,Right,3757755021,347,,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455779057,465,5,2,56,46,2l0ldgiwsgb8d6y3z0sfgjzyj,1,30.9,101.4,2022-09-04T13:16:29.193Z,2022-09-05T00:04:20Z,3757757309,233,453,3757757299,56,Back,3757757301,347,,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455779125,466,1,2,57,10,2l0ldgiwsgb8d6y3z0sfgjzyj,0,30,100,2022-09-04T13:16:53.018Z,2022-09-05T00:04:32Z,3757757657,140,45.5,3757757661,212,18.8,3757757659,141,87.6,3757757663,213,5.8,3757757655,56,Back,3757757651,107,,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455779161,455,4,2,57,11,3budh3j9xivsid3ptm8ptpy4k,1,53.6,14.8,2022-09-04T13:16:54.544Z,2022-09-05T00:04:46Z,3757757799,294,,3757757803,152,,3757757805,286,,3757757797,13,,3757757801,56,Right,3757757877,233,467,,,,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455779135,467,4,2,57,11,2l0ldgiwsgb8d6y3z0sfgjzyj,0,46.4,85.2,2022-09-04T13:16:54.545Z,2022-09-05T00:04:46Z,3757757701,294,,3757757913,233,455,3757757705,152,,3757757699,13,,3759801103,388,,3757757707,285,,3757757703,56,Back,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455779273,456,1,2,57,19,3budh3j9xivsid3ptm8ptpy4k,1,46.6,25,2022-09-04T13:17:01.993Z,2022-09-05T00:05:02Z,3757758375,213,1.6,3757758369,140,44.9,3757758365,152,,3757758363,5,,3757758371,141,60.0,3757758367,56,Back,3759801629,178,,3757758553,189,,533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,3757758373,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455779301,457,1,2,57,22,3budh3j9xivsid3ptm8ptpy4k,1,46.3,56.5,2022-09-04T13:17:05.313Z,2022-09-05T00:05:08Z,3757758513,140,63.8,3757758519,213,0.9,3759801839,178,,3757758511,56,Left,3757758515,141,94.0,3757758517,212,31.4,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455779365,458,1,2,57,28,3budh3j9xivsid3ptm8ptpy4k,1,69.9,94.4,2022-09-04T13:17:11.354Z,2022-09-05T00:05:18Z,3757758887,140,55.2,3759802261,178,,3757758891,212,16.5,3757758885,56,Left,3757758893,213,3.5,3757758889,141,85.7,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455779397,459,1,2,57,31,3budh3j9xivsid3ptm8ptpy4k,1,54.6,79.9,2022-09-04T13:17:13.983Z,2022-09-05T00:05:22Z,3757759033,140,71.7,3757759037,212,20.9,3759802371,178,,3757759039,213,5.7,3757759035,141,64.3,3757759031,56,Center,,,,,,,bi8nrmyaxsgbhixw921fzvm5l,Catena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455779547,460,1,2,57,33,3budh3j9xivsid3ptm8ptpy4k,1,72.6,68.4,2022-09-04T13:17:16.475Z,2022-09-05T00:05:31Z,3757759821,141,76.1,3757759819,140,85.2,3757759825,213,0.4,3757759823,212,14.2,3759802747,178,,3757759817,56,Center,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456201619,1057,43,2,57,36,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-09-04T13:17:18.691Z,2022-09-05T03:56:22Z,3760088369,233,1227,3760088807,144,67,,,,,,,,,,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455781181,466,61,2,57,36,3budh3j9xivsid3ptm8ptpy4k,0,88,73.2,2022-09-04T13:17:18.692Z,2022-09-05T00:06:10Z,3757768297,56,Center,3759803099,178,,3757768655,343,3,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456201617,1227,43,2,57,36,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-09-04T13:17:18.692Z,2022-09-05T03:56:21Z,3760088373,233,1057,3760088805,144,67,,,,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456201641,1058,43,2,57,36,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-09-04T13:17:18.732Z,2022-09-05T03:56:24Z,3760088835,144,82,3760088503,178,0,,,,,,,,,,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455781369,469,4,2,57,36,2l0ldgiwsgb8d6y3z0sfgjzyj,1,10.2,28.7,2022-09-04T13:17:18.982Z,2022-09-05T00:06:21Z,3757769253,152,,3757769249,13,,3757769257,285,,3757771447,233,468,3757769557,343,3,3757769251,56,Back,3757769255,265,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455781779,468,4,2,57,36,3budh3j9xivsid3ptm8ptpy4k,0,89.8,71.3,2022-09-04T13:17:18.983Z,2022-09-05T00:06:20Z,3757771669,233,469,3757771393,265,,3757771389,56,Center,3757771391,152,,3759804203,178,,3757771395,286,,3757771387,13,,3757771521,343,3,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455780209,463,27,2,57,39,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-09-04T13:17:22.523Z,2022-09-05T00:06:58Z,3757763283,364,,3757763279,201,,3757763281,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455779557,461,84,2,57,41,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-09-04T13:17:24.281Z,2022-09-04T13:19:31Z,3757763605,343,2,3757759881,13,,3757768197,436,4,3757759885,152,,3757759889,286,,3757759879,9,,3757760523,233,468,3757759887,265,,8eh38t4oyyt728co362f6uqqd,Álvaro García,3757759883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455779661,468,43,2,57,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-09-04T13:17:24.282Z,2022-09-04T13:19:37Z,3757760443,9,0,3757768587,144,4,3757760445,13,0,3757760453,152,0,3757760457,265,0,3757760449,56,Back,3757760461,285,0,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455780285,464,65,2,58,30,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-09-04T13:18:12.693Z,2022-09-05T00:07:09Z,3757763619,330,,3757767895,336,,3757763623,365,461,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455781069,465,28,2,59,29,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-09-04T13:19:12.374Z,2022-09-05T00:07:29Z,3757767727,364,,3757767729,55,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455781401,467,17,2,59,33,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2022-09-04T13:19:16.461Z,2022-09-05T00:07:33Z,3757769429,13,243,3757769425,31,,3757769427,392,,,,,,,,,,,,,,,,,8eh38t4oyyt728co362f6uqqd,Álvaro García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455781923,470,1,2,60,33,2l0ldgiwsgb8d6y3z0sfgjzyj,1,13.7,32.9,2022-09-04T13:20:15.617Z,2022-09-04T23:34:08Z,3757772121,56,Right,3757772117,152,,3757772123,140,72.7,3757772127,212,64.3,3759733165,178,,3757772113,155,,3757772129,213,6.0,3757772125,141,7.4,amjegysk3et638l4od103c7o5,Sergio Herrera,3757772107,5,,3757772131,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455781939,471,44,2,60,36,2l0ldgiwsgb8d6y3z0sfgjzyj,1,73.2,7.2,2022-09-04T13:20:19.179Z,2022-09-05T03:23:33Z,3757772181,286,,3757772189,233,469,3757772177,56,Right,,,,,,,,,,,,,,,,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455781933,469,44,2,60,36,3budh3j9xivsid3ptm8ptpy4k,0,26.8,92.8,2022-09-04T13:20:19.180Z,2022-09-04T23:34:19Z,3757772159,56,Back,3757772161,285,,3757772207,233,471,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455781967,472,1,2,60,36,2l0ldgiwsgb8d6y3z0sfgjzyj,0,72.7,7.6,2022-09-04T13:20:19.211Z,2022-09-05T03:23:34Z,3757772315,213,0.1,3757772305,168,,3757772311,141,10.0,3759733719,388,,3757772309,140,100.0,3757772307,56,Right,3757772303,3,,3757772313,212,29.9,cuxm7t8cql3v06hqf18wvcul1,E. Ávila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
