id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2446359581,552,1,2,71,13,7h7eg7q7dbwvzww78h9d5eh0h,1,59.8,10.1,2022-08-14T19:01:34.866Z,2022-08-15T06:42:34Z,3707697645,189,,3707697097,56,Center,3707697099,140,60.9,3709034875,178,,3707697103,212,22.1,3707697105,213,1.5,3707697101,141,42.6,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359615,553,1,2,71,14,7h7eg7q7dbwvzww78h9d5eh0h,1,60.9,42.6,2022-08-14T19:01:36.645Z,2022-08-15T06:42:37Z,3707697317,212,22.2,3707697313,140,68.4,3707697319,213,1.2,3707697309,56,Center,3709034909,178,,3707697315,141,73.1,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359661,554,1,2,71,20,7h7eg7q7dbwvzww78h9d5eh0h,0,71.8,71.4,2022-08-14T19:01:41.836Z,2022-08-15T06:42:40Z,3707697543,155,,3707697551,212,29.5,3707697547,140,98.1,3707697549,141,56.1,3709034921,178,,3707697553,213,5.9,3707697545,56,Center,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359687,572,52,2,71,23,ba5e91hjacvma2sjvixn00pjo,1,1.9,44.8,2022-08-14T19:01:44.822Z,2022-08-15T06:42:48Z,3709034995,178,,3708837859,377,,,,,,,,,,,,,,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359975,573,61,2,71,42,ba5e91hjacvma2sjvixn00pjo,1,12.6,43.3,2022-08-14T19:02:03.975Z,2022-08-15T06:42:55Z,3709035099,178,,3707699177,56,Back,3708838179,238,,,,,,,,,,,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361331,556,5,2,71,45,7h7eg7q7dbwvzww78h9d5eh0h,1,79.2,101.1,2022-08-14T19:02:07.167Z,2022-08-15T06:42:59Z,3707709257,233,574,3707707383,56,Left,3707707385,347,,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446359981,574,5,2,71,45,ba5e91hjacvma2sjvixn00pjo,0,20.8,-1.1,2022-08-14T19:02:07.167Z,2022-08-15T06:42:59Z,3707699203,347,,3707709281,233,556,3707699201,56,Back,,,,,,,,,,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446360437,575,18,2,72,22,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T19:02:43.879Z,2022-08-16T21:10:28Z,3707702027,55,576,3707701957,42,,3707701961,59,16,3707701959,44,Forward,,,,,,,,,,,,,7yngrviue4iji7w0f9ql07j6x,Samuel Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446360443,576,19,2,72,22,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T19:02:43.880Z,2022-08-16T21:10:28Z,3707744349,292,7,3707702001,55,575,3707701991,42,,3707701995,145,11,3707701999,44,Midfielder,3707701997,59,9,3707744351,293,1,,,,ats4ux8ftux1ccae259dooiqx,M. Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446360537,577,18,2,72,27,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T19:02:49.047Z,2022-08-15T06:43:14Z,3707702569,42,,3707702647,55,578,3707702573,59,32,3707702571,44,Defender,,,,,,,,,,,,,d6kzekcwqw0q8fq6wt6rmyusq,Jesús Vázquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446360543,578,19,2,72,27,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T19:02:49.048Z,2022-08-15T06:43:15Z,3707702593,42,,3707702615,55,577,3707702611,44,Defender,3707744121,293,1,3707744115,292,3,3707702607,59,3,3707702603,145,3,,,,f1e3gi3dx3er2vz7loriw6e39,Toni Lato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361139,579,18,2,73,5,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T19:03:27.576Z,2022-08-16T21:10:23Z,3707706193,55,580,3707706113,44,Midfielder,3707706115,59,11,3707706111,42,,,,,,,,,,,,,,9z3aqwq5swt9qklwnzuhqcogl,Samu Castillejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361149,580,19,2,73,5,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T19:03:27.577Z,2022-08-16T21:10:23Z,3707743943,293,3,3707706165,42,,3707743941,292,9,3707706169,145,10,3707706173,44,Forward,3707706175,55,579,3707706171,59,17,,,,1bnn3tokzwvl4vvw34yxsq9gq,Nico González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362269,587,40,2,73,6,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T19:03:27.727Z,2022-08-15T07:45:22Z,3707713031,130,10,3707713035,194,e7del0ovpcpntqdgh8idxok4p,3707713033,131,"1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 0, 0, 0, 0, 0, 0, 0",3707713025,30,"20o2dr1mdk18xhxmkujzgak89, 8vmrboswsfyb5bfoq07s6susp, f1e3gi3dx3er2vz7loriw6e39, eucssbf7wamb41y1gixfodivp, 6o76owze8y78ue9sb49g8kyz8, wlqj34ev5mucxtfx6j4tr9at, b2e12l3s3dxgyr8d2rk5qb9ey, e7del0ovpcpntqdgh8idxok4p, ats4ux8ftux1ccae259dooiqx, 1bnn3tokzwvl4vvw34yxsq9gq, 8iiowapklgy791tcwowpqddqt, 5r7q0eg6pmoq0safxa9tnm5l, bqrz2xmu25taby17bl7cycjqh, 3fa2ghyan0h7o4jgltsbl62cq, q5omphitvnrcnoda4jh9fdux, eiz5j566h4fq4wro1t9lfuw2x, 66fshzi5f86wt1lwa4kdhiooa",3707713027,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 5, 5, 5, 5, 5, 5, 5",3707713029,59,"28, 2, 3, 12, 33, 20, 4, 6, 9, 17, 1, 8, 13, 18, 21, 22, 29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361339,557,18,2,73,24,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-08-14T19:03:46.579Z,2022-08-15T06:43:25Z,3707707443,55,558,3707707405,59,8,3707707401,44,Midfielder,3707707397,42,,,,,,,,,,,,,,20ebw399jhbq0i5x2eacrrs6i,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361343,558,19,2,73,24,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-08-14T19:03:46.580Z,2022-08-15T06:43:25Z,3707707439,55,557,3707707437,44,Midfielder,3707707431,145,7,3707707435,59,21,3707810817,292,6,3707810819,293,3,3707707427,42,,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361709,559,1,2,73,42,7h7eg7q7dbwvzww78h9d5eh0h,0,79.5,100,2022-08-14T19:04:03.945Z,2022-08-15T06:43:35Z,3707709631,1,,3707709621,56,Center,3707709869,189,,3707709625,141,73.6,3707709629,213,5.6,3707709623,140,100.0,3707709627,212,29.7,3707709619,107,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,3707709727,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361875,560,5,2,73,45,7h7eg7q7dbwvzww78h9d5eh0h,0,100.8,73.2,2022-08-14T19:04:06.848Z,2022-08-15T06:43:44Z,3707758471,233,581,3707710681,56,Center,3707710683,346,,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361741,581,5,2,73,45,ba5e91hjacvma2sjvixn00pjo,1,-0.8,26.8,2022-08-14T19:04:06.848Z,2022-08-15T06:43:43Z,3707758467,233,560,3707709843,346,,3707709841,56,Back,,,,,,,,,,,,,,,,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361907,582,1,2,74,3,ba5e91hjacvma2sjvixn00pjo,1,5.3,51.3,2022-08-14T19:04:24.841Z,2022-08-15T06:43:49Z,3707710859,212,65.0,3707710861,213,6.3,3707710853,56,Center,3707710857,141,48.2,3707710863,1,,3707710867,74,,3707710851,124,,3707710855,140,67.2,20o2dr1mdk18xhxmkujzgak89,G. Mamardashvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361939,583,44,2,74,6,ba5e91hjacvma2sjvixn00pjo,1,66,60.7,2022-08-14T19:04:28.331Z,2022-08-15T08:20:18Z,3707711067,56,Center,3707711073,286,,3707711173,233,561,,,,,,,,,,,,,,,,1bnn3tokzwvl4vvw34yxsq9gq,Nico González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361959,561,44,2,74,6,7h7eg7q7dbwvzww78h9d5eh0h,0,34,39.3,2022-08-14T19:04:28.332Z,2022-08-15T06:43:52Z,3707711165,285,,3707711189,233,583,3707711163,56,Back,,,,,,,,,,,,,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361947,584,1,2,74,6,ba5e91hjacvma2sjvixn00pjo,1,67.4,48.7,2022-08-14T19:04:28.387Z,2022-08-15T08:20:18Z,3707711109,141,56.6,3707711103,56,Center,3707711113,213,1.8,3707711107,140,66.0,3707711111,212,5.6,3709035983,388,,3707711095,3,,,,,1bnn3tokzwvl4vvw34yxsq9gq,Nico González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446368279,632,61,2,74,8,ba5e91hjacvma2sjvixn00pjo,1,64.1,78.2,2022-08-14T19:04:30.338Z,2022-08-15T06:45:28Z,3707748075,56,Center,3709036061,15,,3709036063,388,,,,,,,,,,,,,,,,,f1e3gi3dx3er2vz7loriw6e39,Toni Lato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361973,585,1,2,74,10,ba5e91hjacvma2sjvixn00pjo,0,69.9,57.5,2022-08-14T19:04:32.685Z,2022-08-15T06:45:38Z,3707711249,56,Center,3707711369,233,562,3707711255,212,1.2,3707711373,286,,3707711367,236,,3707711251,140,69.5,3707711259,213,4.4,3709036793,178,,1bnn3tokzwvl4vvw34yxsq9gq,Nico González,3707711253,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361987,562,74,2,74,11,7h7eg7q7dbwvzww78h9d5eh0h,1,34.9,30,2022-08-14T19:04:32.759Z,2022-08-15T06:45:45Z,3707711347,285,,3707711379,233,585,3709036839,178,,3707711345,56,Back,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446361997,563,49,2,74,11,7h7eg7q7dbwvzww78h9d5eh0h,1,33.5,24.9,2022-08-14T19:04:33.676Z,2022-08-15T06:45:59Z,,,,,,,,,,,,,,,,,,,,,,,,,618ct0ti4q9ksggep1allpmac,Oscar Ureña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362031,564,1,2,74,12,7h7eg7q7dbwvzww78h9d5eh0h,1,33.5,24.9,2022-08-14T19:04:34.403Z,2022-08-15T06:46:07Z,3707711611,213,5.9,3707711605,140,36.0,3709037027,178,,3707711609,212,2.8,3707711603,56,Back,3707711607,141,23.4,,,,,,,618ct0ti4q9ksggep1allpmac,Oscar Ureña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446560827,784,3,2,74,15,7h7eg7q7dbwvzww78h9d5eh0h,0,36.1,26.2,2022-08-14T19:04:36.786Z,2022-08-15T06:46:16Z,3708842257,286,,3708842261,467,e7del0ovpcpntqdgh8idxok4p,3708842259,465,,3709037127,178,,3708842255,56,Back,,,,,,,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362035,565,4,2,74,15,7h7eg7q7dbwvzww78h9d5eh0h,1,38,27.1,2022-08-14T19:04:37.038Z,2022-08-15T06:46:21Z,3707711831,233,586,3707711643,13,,3707711647,56,Back,3707711657,265,,3707711663,286,,3707711651,152,,,,,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362055,586,4,2,74,15,ba5e91hjacvma2sjvixn00pjo,0,62,72.9,2022-08-14T19:04:37.039Z,2022-08-15T06:46:20Z,3707711859,233,565,3707711795,13,,3707711801,265,,3709037153,178,,3707711799,152,,3707711797,56,Center,3707711803,285,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362201,566,1,2,74,26,7h7eg7q7dbwvzww78h9d5eh0h,1,38.7,22.9,2022-08-14T19:04:48.395Z,2022-08-15T06:46:27Z,3707712593,140,42.5,3707712597,212,6.5,3707712599,213,0.9,3707712591,56,Back,3707712595,141,30.5,3707712589,152,,3707712587,5,,3709037197,178,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362251,567,1,2,74,27,7h7eg7q7dbwvzww78h9d5eh0h,1,42.5,30.5,2022-08-14T19:04:49.614Z,2022-08-15T06:46:32Z,3707712901,141,31.7,3707712905,213,3.1,3707712903,212,11.0,3707712897,56,Back,3707712899,140,32.1,3709037231,178,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362325,568,1,2,74,31,7h7eg7q7dbwvzww78h9d5eh0h,1,35.1,45.8,2022-08-14T19:04:53.357Z,2022-08-15T06:46:35Z,3709037249,178,,3707713377,140,47.4,3707713383,213,1.1,3707713379,141,85.3,3707713375,56,Back,3707713381,212,29.8,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362331,569,3,2,74,38,7h7eg7q7dbwvzww78h9d5eh0h,0,77.8,88,2022-08-14T19:04:59.971Z,2022-08-15T06:46:46Z,3707713679,233,588,3708843983,465,,3707713427,286,,3709037313,178,,3707713425,56,Left,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362353,588,7,2,74,38,ba5e91hjacvma2sjvixn00pjo,1,22.2,12,2022-08-14T19:05:00.329Z,2022-08-15T06:46:52Z,3707713589,56,Back,3707713627,233,569,3708843931,383,,3707713591,285,,3709037341,178,,,,,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362357,589,49,2,74,40,ba5e91hjacvma2sjvixn00pjo,1,25.6,9.4,2022-08-14T19:05:02.383Z,2022-08-15T06:47:04Z,,,,,,,,,,,,,,,,,,,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362457,590,1,2,74,40,ba5e91hjacvma2sjvixn00pjo,1,25.6,9.4,2022-08-14T19:05:02.420Z,2022-08-15T06:47:09Z,3707714253,56,Back,3707714261,141,2.6,3707714257,140,36.4,3707714265,213,5.9,3707714263,212,12.2,3709037441,178,,,,,,,,b2e12l3s3dxgyr8d2rk5qb9ey,Y. Musah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362487,591,1,2,74,48,ba5e91hjacvma2sjvixn00pjo,1,71.8,4.6,2022-08-14T19:05:09.811Z,2022-08-15T06:47:13Z,3707714471,141,18.7,3707714475,213,1.8,3709037485,178,,3707714473,212,9.8,3707714467,56,Right,3707714469,140,69.7,,,,,,,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362505,592,1,2,74,51,ba5e91hjacvma2sjvixn00pjo,1,70.6,19.3,2022-08-14T19:05:12.846Z,2022-08-15T06:47:17Z,3707714589,56,Center,3709037503,178,,3707714593,141,56.6,3707714597,213,1.6,3707714595,212,25.4,3707714591,140,69.1,,,,,,,e7del0ovpcpntqdgh8idxok4p,Hugo Guillamón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362575,593,1,2,74,53,ba5e91hjacvma2sjvixn00pjo,1,67.6,57.2,2022-08-14T19:05:15.066Z,2022-08-15T06:47:21Z,3709037523,178,,3707715039,56,Left,3707715041,140,68.4,3707715045,212,24.9,3707715047,213,1.5,3707715043,141,93.8,,,,,,,1bnn3tokzwvl4vvw34yxsq9gq,Nico González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362607,594,1,2,74,56,ba5e91hjacvma2sjvixn00pjo,1,68.9,93.8,2022-08-14T19:05:18.077Z,2022-08-15T06:47:25Z,3709037561,178,,3707715215,212,10.5,3707715211,140,64.8,3707715209,56,Left,3707715217,213,4.3,3707715213,141,79.7,,,,,,,f1e3gi3dx3er2vz7loriw6e39,Toni Lato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362671,595,1,2,74,59,ba5e91hjacvma2sjvixn00pjo,1,64.1,64.3,2022-08-14T19:05:21.419Z,2022-08-15T06:47:31Z,3707715543,212,9.0,3707715545,213,5.8,3707715541,141,58.1,3707715537,56,Center,3707715539,140,71.7,3709037657,178,,,,,,,,1bnn3tokzwvl4vvw34yxsq9gq,Nico González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362673,596,61,2,75,0,ba5e91hjacvma2sjvixn00pjo,0,70.7,60.5,2022-08-14T19:05:22.106Z,2022-08-15T06:15:15Z,3709014897,178,,3707715557,56,Center,,,,,,,,,,,,,,,,,,,ats4ux8ftux1ccae259dooiqx,M. Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362725,570,4,2,75,1,7h7eg7q7dbwvzww78h9d5eh0h,1,29,41.6,2022-08-14T19:05:23.096Z,2022-08-15T06:15:23Z,3707715919,233,597,3707715893,152,,3707715897,285,,3707715889,56,Back,3707715881,294,,3707715875,13,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446362693,597,4,2,75,1,ba5e91hjacvma2sjvixn00pjo,0,71,58.4,2022-08-14T19:05:23.097Z,2022-08-15T06:15:22Z,3709014959,178,,3707715683,286,,3707715679,56,Center,3707715677,294,,3707715675,13,,3707715681,152,,3707715929,233,570,,,,ats4ux8ftux1ccae259dooiqx,M. Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446612287,1177,43,2,75,1,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-08-14T19:05:23.718Z,2022-08-15T08:20:48Z,3709135275,144,82,3709135209,178,0,,,,,,,,,,,,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446363027,571,27,2,75,6,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-08-14T19:05:28.136Z,2022-08-15T06:15:35Z,3707717753,246,,3707717845,233,598,3707717751,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446363005,598,27,2,75,6,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T19:05:28.136Z,2022-08-15T06:15:36Z,3707717803,233,571,3707717619,201,,3707717623,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446363997,572,28,2,76,21,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2022-08-14T19:06:42.970Z,2022-08-15T06:15:41Z,3707723653,233,599,3707723569,55,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446363961,599,28,2,76,21,ba5e91hjacvma2sjvixn00pjo,1,0,0,2022-08-14T19:06:42.970Z,2022-08-15T06:15:42Z,3707723633,233,572,3707723355,55,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446364025,573,1,2,76,43,7h7eg7q7dbwvzww78h9d5eh0h,1,22.5,47.2,2022-08-14T19:07:05.669Z,2022-08-15T06:15:47Z,3707723807,140,33.5,3707723813,213,0.6,3707723803,152,,3707723809,141,57.7,3709015235,178,,3707723801,5,,3707744733,189,,3707723811,212,13.6,4wbwcfbeokv5j4nuudbxgaw2d,Juan Carlos,3707723805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446367853,614,1,2,76,46,7h7eg7q7dbwvzww78h9d5eh0h,1,41.5,60.1,2022-08-14T19:07:07.827Z,2022-08-15T06:15:51Z,3709015267,178,,3707745751,213,4.9,3707745745,140,44.4,3707745749,212,18.0,3707745747,141,34.0,3707745743,56,Back,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446364045,574,1,2,76,48,7h7eg7q7dbwvzww78h9d5eh0h,1,42.2,17.7,2022-08-14T19:07:10.471Z,2022-08-15T06:15:54Z,3707723875,141,5.1,3707723871,56,Right,3707723877,212,20.4,3707723873,140,59.8,3707723879,213,5.8,3709015315,178,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446364059,575,1,2,76,51,7h7eg7q7dbwvzww78h9d5eh0h,1,59.8,5.1,2022-08-14T19:07:13.427Z,2022-08-15T06:15:59Z,3707723973,212,9.8,3707723971,141,19.2,3707723975,213,1.8,3707723967,56,Right,3707723969,140,57.8,3709015363,178,,,,,,,,ay89se5rytzay8md0yeadykq2,Yan Couto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446364107,576,1,2,76,53,7h7eg7q7dbwvzww78h9d5eh0h,1,57.8,19.2,2022-08-14T19:07:15.330Z,2022-08-15T06:16:03Z,3707724215,56,Back,3709015417,178,,3707724221,212,13.3,3707724223,213,2.8,3707724219,141,25.4,3707724217,140,45.8,,,,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446364149,577,1,2,76,56,7h7eg7q7dbwvzww78h9d5eh0h,1,47.7,32.3,2022-08-14T19:07:17.789Z,2022-08-15T06:16:04Z,3707724517,212,18.0,3707724513,140,44.8,3709015445,178,,3707724519,213,1.7,3707724511,56,Back,3707724515,141,58.4,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446364173,578,1,2,76,59,7h7eg7q7dbwvzww78h9d5eh0h,1,55.5,66.2,2022-08-14T19:07:20.878Z,2022-08-15T06:16:08Z,3707724673,140,62.9,3707724677,212,19.9,3707724679,213,1.2,3707724675,141,93.2,3707724671,56,Left,3709015481,178,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446364231,579,1,2,77,2,7h7eg7q7dbwvzww78h9d5eh0h,1,62.9,93.2,2022-08-14T19:07:23.978Z,2022-08-15T06:16:13Z,3707725033,212,13.4,3709015533,178,,3707725031,141,76.1,3707725035,213,4.2,3707725029,140,56.6,3707725025,56,Center,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446364273,580,1,2,77,4,7h7eg7q7dbwvzww78h9d5eh0h,1,56.5,71.7,2022-08-14T19:07:26.638Z,2022-08-15T06:16:17Z,3707725269,141,29.5,3707725267,140,60.4,3707725265,56,Center,3709015577,178,,3707725271,212,29.0,3707725273,213,4.9,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446364309,581,1,2,77,8,7h7eg7q7dbwvzww78h9d5eh0h,1,63.6,27.1,2022-08-14T19:07:29.975Z,2022-08-15T06:16:21Z,3707725481,213,5.9,3707725475,140,81.6,3707725473,56,Right,3709015623,178,,3707725477,141,17.4,3707725479,212,20.0,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446364313,582,50,2,77,9,7h7eg7q7dbwvzww78h9d5eh0h,1,85.9,14,2022-08-14T19:07:31.326Z,2022-08-15T06:16:24Z,3707725503,286,,3707725579,233,600,3707725501,56,Right,,,,,,,,,,,,,,,,618ct0ti4q9ksggep1allpmac,Oscar Ureña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
