id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2478689701,701,1,2,68,2,cobffe32r7g4skka9m19qib63,1,64.8,13.6,2022-10-29T13:30:26.258Z,2022-10-30T06:54:20Z,3879504399,212,18.5,3882594425,178,,3879504397,141,39.5,3879504401,213,1.9,3879504395,140,59.5,3879504393,56,Center,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478689745,702,1,2,68,5,cobffe32r7g4skka9m19qib63,1,59.5,39.5,2022-10-29T13:30:28.769Z,2022-10-30T06:54:26Z,3879504629,213,1.3,3879504627,212,20.8,3879504625,141,69.0,3879504621,56,Center,3879504623,140,64.6,3882594469,178,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478689797,703,1,2,68,7,cobffe32r7g4skka9m19qib63,1,64.6,69,2022-10-29T13:30:30.797Z,2022-10-30T06:54:29Z,3882594655,178,,3879504875,56,Center,3879504879,141,51.3,3879504881,212,12.0,3879504883,213,4.7,3879504877,140,64.6,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478689861,704,1,2,68,10,cobffe32r7g4skka9m19qib63,1,64.8,47,2022-10-29T13:30:33.855Z,2022-10-30T06:54:32Z,3882594723,178,,3879505217,140,78.1,3879505219,141,3.1,3879505229,1,,3879505227,213,5.1,3879505215,56,Right,3879505223,212,33.0,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478689911,705,1,2,68,13,cobffe32r7g4skka9m19qib63,1,79.8,3.5,2022-10-29T13:30:37.152Z,2022-10-30T06:54:46Z,3882147785,224,,3879505491,213,1.2,3879505485,140,93.5,3879505481,155,,3882594789,178,,3879505487,141,53.6,3879505493,1,,3879506149,210,13,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,3879505489,212,37.0,1,3879506153,154,,3882147787,20,,3879505479,2,3879505483,56,,,,,,,Center,,,,,,,,,,,,,,,,,,,,
2478689915,706,13,2,68,15,cobffe32r7g4skka9m19qib63,1,93.5,53.6,2022-10-29T13:30:39.043Z,2022-10-30T06:54:46Z,3879506233,231,51.1,3879505509,22,,3879505511,17,,3879506217,154,,3879506219,55,705,3879506225,103,79.2,3879506231,230,99.3,3879506229,328,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,3879505513,56,Center,,3879506227,214,,3882148227,74,,3882595019,388,3879506223,102,3879506215,29,,3879506211,15,,52.4,,,,,,,,,,,,,,,,,,,,
2478689903,524,5,2,68,16,6f27yvbqcngegwsg2ozxxdj4,1,-1.7,45.3,2022-10-29T13:30:39.864Z,2022-10-30T06:54:50Z,3879505439,346,,3879505437,56,Back,3879505637,233,707,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478689933,707,5,2,68,16,cobffe32r7g4skka9m19qib63,0,101.7,54.7,2022-10-29T13:30:39.864Z,2022-10-30T06:54:50Z,3879505617,346,,3879505613,56,Center,3879505701,233,524,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478690333,525,1,2,68,38,6f27yvbqcngegwsg2ozxxdj4,0,2.1,45.3,2022-10-29T13:31:01.395Z,2022-10-30T06:54:56Z,3879507633,212,60.1,3879507631,141,37.1,3879507629,140,59.1,3879507635,213,6.2,3879507627,56,Center,3879507637,1,,3879507625,124,,3879507639,74,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478690379,708,1,2,68,41,cobffe32r7g4skka9m19qib63,0,42.7,62.4,2022-10-29T13:31:04.788Z,2022-10-30T06:55:01Z,3879507929,213,5.8,3879507927,212,15.7,3879507919,3,,3882595329,388,,3879507923,140,55.6,3879507921,56,Center,3879507925,141,50.7,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478690383,526,1,2,68,44,6f27yvbqcngegwsg2ozxxdj4,0,44.1,54,2022-10-29T13:31:07.500Z,2022-10-30T06:55:06Z,3879507949,213,1.6,3879508111,286,,3879507947,212,1.8,3879508107,233,709,3882595447,178,,3879507945,141,56.6,3879508105,236,,3879507941,56,Back,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,3879507943,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478690409,709,74,2,68,44,cobffe32r7g4skka9m19qib63,1,55.5,43.1,2022-10-29T13:31:07.844Z,2022-10-30T06:55:10Z,3882595517,178,,3879508153,233,526,3879508075,285,,3879508073,56,Center,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478690471,527,1,2,68,46,6f27yvbqcngegwsg2ozxxdj4,1,40.9,40.1,2022-10-29T13:31:10.271Z,2022-10-30T06:55:14Z,3882595597,178,,3879508365,56,Back,3879508375,212,17.7,3879508373,141,64.8,3879508369,140,35.5,3879508377,213,1.9,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478690491,528,1,2,68,49,6f27yvbqcngegwsg2ozxxdj4,1,35.5,65.4,2022-10-29T13:31:13.190Z,2022-10-30T06:55:19Z,3879508489,140,43.7,3882595695,178,,3879508493,212,21.8,3879508491,141,94.8,3879508487,56,Back,3879508495,213,1.2,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478690549,529,1,2,68,52,6f27yvbqcngegwsg2ozxxdj4,1,43.4,94.8,2022-10-29T13:31:15.843Z,2022-10-30T06:55:25Z,3879508801,212,14.8,3879508803,213,4.0,3879508797,140,34.7,3879508799,141,77.7,3882595815,178,,3879508795,56,Back,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478690603,530,1,2,68,55,6f27yvbqcngegwsg2ozxxdj4,1,35.2,76.6,2022-10-29T13:31:18.635Z,2022-10-30T06:55:28Z,3879509151,213,0.0,3882595907,178,,3879509149,212,20.8,3879509147,141,77.5,3879509143,56,Center,3879509145,140,55.0,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479264833,1304,83,2,68,57,cobffe32r7g4skka9m19qib63,1,46.1,24,2022-10-29T13:31:20.496Z,2022-10-30T07:27:03Z,3882636519,399,223757,,,,,,,,,,,,,,,,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478690617,531,1,2,68,58,6f27yvbqcngegwsg2ozxxdj4,1,51.5,66.9,2022-10-29T13:31:21.764Z,2022-10-30T06:55:36Z,3882596035,178,,3879509203,141,58.0,3879509201,140,48.6,3879509205,212,6.8,3879509199,56,Back,3879509207,213,4.2,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478690719,532,1,2,68,59,6f27yvbqcngegwsg2ozxxdj4,1,48.7,59.7,2022-10-29T13:31:22.391Z,2022-10-30T06:55:39Z,3882596089,178,,3879509759,213,1.7,3879509757,212,17.9,3879509755,141,85.7,3879509753,140,46.2,3879509751,56,Back,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478690729,533,1,2,69,3,6f27yvbqcngegwsg2ozxxdj4,1,47.2,86.2,2022-10-29T13:31:26.770Z,2022-10-30T06:55:43Z,3879509793,56,Back,3879509795,140,45.0,3879509797,141,77.7,3879509799,212,6.2,3882596161,178,,3879509801,213,4.3,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478690761,534,1,2,69,6,6f27yvbqcngegwsg2ozxxdj4,1,47.9,80.4,2022-10-29T13:31:29.557Z,2022-10-30T06:55:50Z,3879509995,56,Back,3882596259,178,,3879509997,140,43.4,3879510001,212,8.8,3879510003,213,2.1,3879509999,141,91.4,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478690863,535,1,2,69,7,6f27yvbqcngegwsg2ozxxdj4,1,41.3,86.8,2022-10-29T13:31:31.277Z,2022-10-30T06:56:03Z,3879510487,141,63.3,3879510491,213,4.6,3879510489,212,16.2,3879510485,140,38.9,3882596609,178,,3879510483,56,Back,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478690933,536,1,2,69,12,6f27yvbqcngegwsg2ozxxdj4,1,46,47.7,2022-10-29T13:31:35.557Z,2022-10-30T06:56:07Z,3879510809,141,31.4,3879510811,212,11.1,3879510813,213,4.7,3879510807,140,45.6,3879510805,56,Back,3882596689,178,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691049,537,1,2,69,15,6f27yvbqcngegwsg2ozxxdj4,1,45.7,30.5,2022-10-29T13:31:38.675Z,2022-10-30T06:56:10Z,3882596769,178,,3879511371,141,45.4,3879511373,212,16.4,3879511375,213,2.5,3879511367,56,Back,3879511369,140,33.4,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691107,538,1,2,69,19,6f27yvbqcngegwsg2ozxxdj4,1,33.4,39.4,2022-10-29T13:31:42.886Z,2022-10-30T06:56:21Z,3879511675,141,25.9,3879511671,56,Center,3879511673,140,54.8,3882596831,178,,3879511677,212,24.3,3879511679,213,5.9,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691125,539,1,2,69,21,6f27yvbqcngegwsg2ozxxdj4,1,54.8,25.9,2022-10-29T13:31:44.447Z,2022-10-30T06:56:26Z,3879511761,141,18.1,3879511763,212,5.6,3879511765,213,4.4,3882597081,178,,3879511759,140,53.1,3879511757,56,Right,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691145,540,1,2,69,22,6f27yvbqcngegwsg2ozxxdj4,0,53.6,18.1,2022-10-29T13:31:45.500Z,2022-10-30T06:56:33Z,3879511887,141,13.0,3879511891,213,6.1,3879511889,212,15.3,3882597233,178,,3879511885,140,67.8,3879511883,56,Right,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691187,710,8,2,69,22,cobffe32r7g4skka9m19qib63,1,33,78.5,2022-10-29T13:31:46.187Z,2022-10-30T06:56:38Z,3882597371,178,,3879512093,56,Back,3882149971,385,,,,,,,,,,,,,,,,,ec4coej1l0a7he2896hjbz04q,Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691207,711,49,2,69,23,cobffe32r7g4skka9m19qib63,1,34.8,81,2022-10-29T13:31:46.893Z,2022-10-30T06:56:51Z,,,,,,,,,,,,,,,,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691245,712,1,2,69,24,cobffe32r7g4skka9m19qib63,1,34.8,81,2022-10-29T13:31:48.343Z,2022-10-30T06:56:54Z,3882597671,178,,3879512307,56,Center,3879512315,213,6.1,3879512309,140,52.0,3879512311,141,75.5,3879518903,155,,3879512313,212,18.4,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691259,713,1,2,69,25,cobffe32r7g4skka9m19qib63,1,48.9,73.8,2022-10-29T13:31:49.339Z,2022-10-30T06:57:08Z,3879512403,140,39.7,3879512401,56,Back,3882598029,388,,3879512399,3,,3879512407,141,90.1,3879512411,213,2.3,3879512409,212,14.7,,,,6kpscy08tl4fkie4w4hl49n11,Melero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691293,714,1,2,69,27,cobffe32r7g4skka9m19qib63,0,39.6,90.1,2022-10-29T13:31:50.925Z,2022-10-30T06:57:12Z,3879512559,213,6.0,3879512557,212,23.2,3882598181,178,,3879512551,56,Left,3879512553,140,60.7,3879512555,141,80.0,3879519497,155,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691299,541,49,2,69,29,6f27yvbqcngegwsg2ozxxdj4,1,38.3,21,2022-10-29T13:31:52.586Z,2022-10-30T06:57:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691345,542,1,2,69,30,6f27yvbqcngegwsg2ozxxdj4,1,38.9,21.2,2022-10-29T13:31:53.679Z,2022-10-30T06:57:20Z,3879512817,56,Back,3879512819,140,44.4,3879512825,213,0.5,3879512821,141,25.7,3879512823,212,6.5,3882598413,178,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691411,543,1,2,69,32,6f27yvbqcngegwsg2ozxxdj4,1,44.5,23.8,2022-10-29T13:31:55.678Z,2022-10-30T06:57:23Z,3879513149,56,Right,3882598517,178,,3879513155,212,27.6,3879513151,140,67.4,3879513153,141,3.9,3879513157,213,5.8,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691465,544,1,2,69,35,6f27yvbqcngegwsg2ozxxdj4,1,70.2,4.1,2022-10-29T13:31:58.919Z,2022-10-30T06:57:30Z,3879513437,213,1.5,3882598723,178,,3879513431,140,71.5,3879513433,141,32.0,3879513435,212,19.0,3879513429,56,Center,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691577,545,1,2,69,38,6f27yvbqcngegwsg2ozxxdj4,1,74.4,32.4,2022-10-29T13:32:01.367Z,2022-10-30T06:57:36Z,3879513975,140,90.7,3879513973,56,Center,3882598843,178,,3879513983,212,17.6,3879513979,141,26.5,3879513985,213,6.1,,,,,,,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479312457,1180,67,2,69,39,6f27yvbqcngegwsg2ozxxdj4,1,90.1,25.1,2022-10-29T13:32:02.863Z,2022-10-30T11:20:11Z,3882840043,233,1655,,,,,,,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479312453,1655,67,2,69,39,cobffe32r7g4skka9m19qib63,0,9.9,74.9,2022-10-29T13:32:02.864Z,2022-10-30T10:51:37Z,3882840059,233,1180,,,,,,,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691609,546,50,2,69,39,6f27yvbqcngegwsg2ozxxdj4,1,90.9,26.8,2022-10-29T13:32:02.885Z,2022-10-30T11:20:11Z,3879514133,56,Center,3879517027,286,,3879517253,233,715,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691569,715,7,2,69,39,cobffe32r7g4skka9m19qib63,1,9.1,73.2,2022-10-29T13:32:03.001Z,2022-10-30T06:57:58Z,3879513933,56,Back,3882151165,385,,3882599401,389,,3879517097,285,,3879517157,233,546,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692339,548,6,2,69,41,6f27yvbqcngegwsg2ozxxdj4,1,100,28.5,2022-10-29T13:32:04.419Z,2022-10-30T06:58:01Z,3879517787,56,Center,3879518397,233,716,3879517789,75,,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691635,716,6,2,69,41,cobffe32r7g4skka9m19qib63,0,0,71.5,2022-10-29T13:32:04.419Z,2022-10-30T06:58:01Z,3879514233,56,Back,3879517379,73,,3879518425,233,548,,,,,,,,,,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478691625,547,43,2,69,45,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2022-10-29T13:32:08.543Z,2022-10-29T13:32:41Z,3879514273,233,716,3879514187,346,0,3879514185,56,Center,3879518023,144,5,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478692925,549,1,2,70,37,6f27yvbqcngegwsg2ozxxdj4,0,99.5,0.5,2022-10-29T13:33:01.160Z,2022-10-30T06:58:07Z,3879520797,212,29.5,3879520785,155,,3879520783,6,,3879520781,2,,3879520799,213,1.9,3879520787,224,,3879520795,141,41.8,3879520791,140,90.9,ea5xlslcii56ycrlmyo6uiimt,Óscar Rodríguez,3879520789,56,Center,,3882151557,20,,3882599585,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693005,717,12,2,70,39,cobffe32r7g4skka9m19qib63,1,3.7,66.4,2022-10-29T13:33:02.367Z,2022-10-30T06:58:16Z,3879521195,15,,3882599719,388,,3879521169,213,5.6,3879521167,212,20.5,3879521165,141,47.2,3879521161,56,Back,3879521163,140,18.8,,,,8b6idfe7dx59wkbc8zf539zv9,Dyego Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693021,718,49,2,70,40,cobffe32r7g4skka9m19qib63,1,27.7,45.4,2022-10-29T13:33:03.636Z,2022-10-30T06:58:23Z,,,,,,,,,,,,,,,,,,,,,,,,,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693059,719,1,2,70,41,cobffe32r7g4skka9m19qib63,1,30.4,45.7,2022-10-29T13:33:04.908Z,2022-10-30T06:58:28Z,3879521437,212,34.9,3879521441,1,,3879521439,213,1.1,3882599933,178,,3879521429,155,,3879521435,141,91.7,3879521431,56,Back,3879521433,140,45.1,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693111,550,45,2,70,45,6f27yvbqcngegwsg2ozxxdj4,0,53.4,10.9,2022-10-29T13:33:09.063Z,2022-10-30T06:58:41Z,3879521649,285,,3879521647,56,Right,3879521783,233,720,,,,,,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693087,720,3,2,70,45,cobffe32r7g4skka9m19qib63,1,46.6,89.1,2022-10-29T13:33:09.063Z,2022-10-30T06:58:41Z,3882152303,465,,3882600179,178,,3879521563,56,Back,3879521717,233,550,3879521565,286,,,,,,,,,,,ec4coej1l0a7he2896hjbz04q,Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693187,721,1,2,70,47,cobffe32r7g4skka9m19qib63,1,47.5,84.6,2022-10-29T13:33:10.491Z,2022-10-30T06:58:54Z,3879522047,155,,3879522061,1,,3879522049,196,,3879522051,56,Center,3879522053,140,87.3,3879522055,141,22.3,3882600237,178,,3879522059,213,5.5,ec4coej1l0a7he2896hjbz04q,Lázaro,3879522057,212,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693277,722,1,2,70,51,cobffe32r7g4skka9m19qib63,0,87.8,22.3,2022-10-29T13:33:14.628Z,2022-10-30T06:58:59Z,3879522493,155,,3879522507,345,,3879522497,140,92.7,3882152603,387,,3879522499,141,100.0,3879522575,1,,3879522503,213,1.5,3879522491,2,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,3879522495,56,Left,,3882600493,178,,3882152601,225,,3882152605,20,3879522501,212,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,
2478693705,551,5,2,70,55,6f27yvbqcngegwsg2ozxxdj4,1,9.4,-0.8,2022-10-29T13:33:19.328Z,2022-10-30T06:59:07Z,3879524775,233,723,3879524705,56,Back,3879524707,347,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693297,723,5,2,70,55,cobffe32r7g4skka9m19qib63,0,90.6,100.8,2022-10-29T13:33:19.328Z,2022-10-30T06:59:08Z,3879524795,233,551,3879522589,347,,3879522587,56,Left,,,,,,,,,,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693759,552,1,2,71,18,6f27yvbqcngegwsg2ozxxdj4,0,11.4,0,2022-10-29T13:33:41.580Z,2022-10-30T06:59:11Z,3879524939,212,19.0,3879524941,213,0.4,3879524937,141,10.3,3879524933,56,Back,3879524931,107,,3879524935,140,28.1,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693789,724,1,2,71,19,cobffe32r7g4skka9m19qib63,0,75.9,90.9,2022-10-29T13:33:42.534Z,2022-10-30T06:59:16Z,3879525083,3,,3879525085,56,Left,3879525093,213,6.2,3879525091,212,15.6,3879525087,140,90.7,3882600801,388,,3879525089,141,88.2,,,,ec4coej1l0a7he2896hjbz04q,Lázaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693821,553,1,2,71,20,6f27yvbqcngegwsg2ozxxdj4,0,9.7,15.8,2022-10-29T13:33:43.930Z,2022-10-30T06:59:19Z,3879525243,157,,3879525245,56,Back,3879525249,141,21.2,3879525247,140,32.4,3879525253,213,0.2,3879525251,212,24.1,3879525255,1,,3882600835,178,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693837,725,49,2,71,22,cobffe32r7g4skka9m19qib63,1,71.4,72,2022-10-29T13:33:46.230Z,2022-10-30T06:59:24Z,,,,,,,,,,,,,,,,,,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693911,726,1,2,71,23,cobffe32r7g4skka9m19qib63,1,70.6,66.2,2022-10-29T13:33:47.116Z,2022-10-30T06:59:26Z,3879525737,141,48.8,3879525741,213,4.4,3879525739,212,12.4,3879525735,140,67.0,3879525733,56,Center,3882600961,178,,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478693989,727,1,2,71,27,cobffe32r7g4skka9m19qib63,1,70.6,43,2022-10-29T13:33:50.765Z,2022-10-30T06:59:31Z,3882601043,178,,3879526207,140,65.6,3879526211,212,15.2,3879526213,213,4.4,3879526209,141,22.1,3879526205,56,Center,,,,,,,5rabxq8qyxf2q2ak506xim9rd,L. Robertone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478694047,728,1,2,71,30,cobffe32r7g4skka9m19qib63,1,65.5,23.5,2022-10-29T13:33:53.789Z,2022-10-30T06:59:36Z,3879526459,140,64.9,3882601131,178,,3879526465,213,1.6,3879526461,141,51.8,3879526463,212,19.3,3879526455,56,Center,,,,,,,6mz6fzrfndfv7zpm38a6msmw9,Alejandro Pozo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478694131,729,1,2,71,32,cobffe32r7g4skka9m19qib63,1,64.9,51.8,2022-10-29T13:33:55.905Z,2022-10-30T06:59:40Z,3879526925,56,Center,3882601201,178,,3879526927,140,70.1,3879526931,212,18.4,3879526933,213,1.3,3879526929,141,77.6,,,,,,,1htx8ub2kxvq0vnzarbrynyt,César de la Hoz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478694245,730,1,2,71,36,cobffe32r7g4skka9m19qib63,1,73.3,79.4,2022-10-29T13:34:00.100Z,2022-10-30T06:59:42Z,3882601249,178,,3879527527,56,Left,3879527529,140,79.6,3879527535,213,1.1,3879527531,141,96.6,3879527533,212,13.4,,,,,,,azzdqp6lcd4g9d4jy55pz0549,Sergio Akieme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
