id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,assist,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/12/value,qualifier/13/value,qualifier/11/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/15/value
2515031585,461,1,2,48,41,7h7eg7q7dbwvzww78h9d5eh0h,1,30.3,65.5,2023-03-04T14:07:28.499Z,2023-03-04T20:35:57Z,4070818561,212,16.5,4073199525,178,,4070818563,213,5.5,4070818555,56,Back,4070818557,140,41.6,4070818559,141,48.7,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031593,462,3,2,48,46,7h7eg7q7dbwvzww78h9d5eh0h,0,56.6,55.8,2023-03-04T14:07:33.645Z,2023-03-04T20:36:15Z,4073200945,178,,4072608187,465,,4070818691,233,417,4070818581,286,,4070818579,56,Center,,,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031609,417,7,2,48,46,1n1j0wsl763lq7ee1k0c11c02,0,43.4,44.2,2023-03-04T14:07:33.926Z,2023-03-04T20:36:23Z,4070818653,56,Back,4073201575,178,,4072608409,385,,4070818655,285,,4070818657,233,462,,,,,,,,,,aso41hpuq5oh825n83boc5x0q,Ángel Algobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031599,463,61,2,48,47,7h7eg7q7dbwvzww78h9d5eh0h,1,53,56.9,2023-03-04T14:07:34.599Z,2023-03-04T20:36:45Z,4070818597,56,Center,4073203145,178,,,,,,,,,,,,,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031621,418,49,2,48,47,1n1j0wsl763lq7ee1k0c11c02,1,34.3,52.1,2023-03-04T14:07:34.896Z,2023-03-04T20:37:08Z,,,,,,,,,,,,,,,,,,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031661,419,1,2,48,47,1n1j0wsl763lq7ee1k0c11c02,1,34.3,52.1,2023-03-04T14:07:34.959Z,2023-03-04T20:37:12Z,4073204109,178,,4070818923,213,5.9,4070818919,141,43.9,4070818911,56,Back,4070818915,140,47.3,4070818907,155,,4070818921,212,14.7,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031665,420,50,2,48,50,1n1j0wsl763lq7ee1k0c11c02,1,48.3,46.6,2023-03-04T14:07:37.538Z,2023-03-04T20:37:34Z,4070819001,233,464,4070818941,56,Back,4070818943,286,,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031635,464,7,2,48,50,7h7eg7q7dbwvzww78h9d5eh0h,0,51.7,53.4,2023-03-04T14:07:37.843Z,2023-03-04T20:37:44Z,4073207293,178,,4070818807,56,Center,4070818993,233,420,4070818809,285,,4072608889,385,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031677,421,61,2,48,50,1n1j0wsl763lq7ee1k0c11c02,1,47.4,45.4,2023-03-04T14:07:37.886Z,2023-03-04T20:37:55Z,4070818991,56,Back,4073208023,178,,,,,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031671,465,49,2,48,51,7h7eg7q7dbwvzww78h9d5eh0h,1,44.7,56.1,2023-03-04T14:07:38.578Z,2023-03-04T20:38:04Z,,,,,,,,,,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031707,422,45,2,48,52,1n1j0wsl763lq7ee1k0c11c02,0,52.2,37.9,2023-03-04T14:07:39.798Z,2023-03-04T20:38:13Z,4070819177,285,,4070819175,56,Center,4070819269,233,466,,,,,,,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031713,466,3,2,48,52,7h7eg7q7dbwvzww78h9d5eh0h,1,47.8,62.1,2023-03-04T14:07:39.798Z,2023-03-04T20:38:13Z,4070819193,286,,4073209129,178,,4072609835,464,,4070819189,56,Back,4070819259,233,422,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031739,467,1,2,48,56,7h7eg7q7dbwvzww78h9d5eh0h,1,55,78.1,2023-03-04T14:07:43.237Z,2023-03-04T20:38:19Z,4073209535,178,,4070819359,140,43.3,4070819363,212,12.6,4070819357,56,Back,4070819365,213,2.9,4070819361,141,82.1,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031805,468,1,2,48,57,7h7eg7q7dbwvzww78h9d5eh0h,1,43.2,83.9,2023-03-04T14:07:44.803Z,2023-03-04T20:38:30Z,4070819683,140,59.9,4073210249,178,,4070819689,213,0.4,4070819687,212,19.3,4070819685,141,95.7,4070819681,56,Left,,,,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031807,469,61,2,48,59,7h7eg7q7dbwvzww78h9d5eh0h,0,67.8,96.9,2023-03-04T14:07:46.878Z,2023-03-05T04:50:44Z,4070819693,56,Left,4073211477,178,,,,,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031881,423,5,2,49,0,1n1j0wsl763lq7ee1k0c11c02,1,32.9,-1.6,2023-03-04T14:07:47.689Z,2023-03-05T04:50:53Z,4070820223,233,470,4070820155,56,Back,4070820157,347,,,,,,,,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515031819,470,5,2,49,0,7h7eg7q7dbwvzww78h9d5eh0h,0,67.1,101.6,2023-03-04T14:07:47.689Z,2023-03-05T04:50:54Z,4070819759,56,Left,4070820251,233,423,4070819761,347,,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032133,424,1,2,49,30,1n1j0wsl763lq7ee1k0c11c02,1,36.2,0,2023-03-04T14:08:17.582Z,2023-03-04T20:39:03Z,4070821623,107,,4070821633,213,2.6,4070821629,141,3.8,4070821627,140,29.6,4070821625,56,Back,4070821631,212,7.9,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032151,425,1,2,49,31,1n1j0wsl763lq7ee1k0c11c02,0,29.7,4,2023-03-04T14:08:18.622Z,2023-03-04T20:40:04Z,4070821719,141,24.6,4070821725,1,,4070821721,212,32.5,4070821717,140,57.6,4070821715,56,Center,4070821723,213,0.4,4070821713,157,,4073217147,178,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032183,472,1,2,49,34,7h7eg7q7dbwvzww78h9d5eh0h,0,38.1,84.2,2023-03-04T14:08:21.291Z,2023-03-04T20:40:12Z,4070821839,3,,4070821843,140,40.5,4070821847,212,5.6,4070821841,56,Back,4070821845,141,76.9,4073217561,178,,4070821849,213,5.2,,,,3xxwjf3ymu1j9825xjuwuknah,Javi Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032193,473,44,2,49,35,7h7eg7q7dbwvzww78h9d5eh0h,1,42.8,76.3,2023-03-04T14:08:23.053Z,2023-03-05T04:47:37Z,4070821891,56,Back,4070822887,233,426,4070821893,285,,,,,,,,,,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032177,426,44,2,49,35,1n1j0wsl763lq7ee1k0c11c02,0,57.2,23.7,2023-03-04T14:08:23.054Z,2023-03-04T20:40:18Z,4070821821,286,,4070822891,233,473,4070821819,56,Center,,,,,,,,,,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032203,474,61,2,49,35,7h7eg7q7dbwvzww78h9d5eh0h,1,40.6,76.9,2023-03-04T14:08:23.178Z,2023-03-05T04:47:38Z,4070821943,56,Back,4073218917,388,,4073218915,15,,,,,,,,,,,,,,,,,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032225,427,1,2,49,36,1n1j0wsl763lq7ee1k0c11c02,1,56.2,26.5,2023-03-04T14:08:23.943Z,2023-03-05T08:47:14Z,4070822071,155,,4070822077,141,22.5,4073219311,178,,4070822087,213,5.8,4070822075,140,61.0,4070822083,212,5.7,4070822073,56,Center,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515693429,949,43,2,49,36,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2023-03-04T14:08:23.946Z,2023-03-05T08:46:47Z,4074346731,233,1304,4074579367,144,67,,,,,,,,,,,,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515693427,1304,43,2,49,36,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-03-04T14:08:23.947Z,2023-03-05T08:46:47Z,4074579381,144,67,4074346735,233,949,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032233,428,61,2,49,38,1n1j0wsl763lq7ee1k0c11c02,0,60.6,23.6,2023-03-04T14:08:26.114Z,2023-03-04T20:40:53Z,4073220439,178,,4070822107,56,Center,,,,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032217,475,49,2,49,41,7h7eg7q7dbwvzww78h9d5eh0h,1,36.3,83.5,2023-03-04T14:08:28.316Z,2023-03-04T20:41:02Z,,,,,,,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032279,476,1,2,49,41,7h7eg7q7dbwvzww78h9d5eh0h,0,36.5,83.5,2023-03-04T14:08:28.343Z,2023-03-04T20:41:08Z,4070822353,56,Left,4070822361,213,6.2,4073221491,178,,4070822359,212,32.1,4070822357,141,81.4,4070822355,140,67.0,4070822351,157,,4070822363,1,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032363,429,1,2,49,44,1n1j0wsl763lq7ee1k0c11c02,1,31.1,17.7,2023-03-04T14:08:31.236Z,2023-03-04T20:41:19Z,4070822823,141,17.4,4070822813,56,Back,4073222343,178,,4070822829,213,6.3,4070822807,3,,4070822827,212,8.7,4070822817,140,39.4,,,,cue88fm1v1ysfuwhql68czydx,Domingos Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032367,430,4,2,49,45,1n1j0wsl763lq7ee1k0c11c02,1,40.3,14.8,2023-03-04T14:08:33.139Z,2023-03-04T20:41:27Z,4070822861,233,477,4070822841,265,,4070822843,286,,4070822839,152,,4070822837,56,Back,4070822835,13,,,,,,,,aso41hpuq5oh825n83boc5x0q,Ángel Algobia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032343,477,4,2,49,45,7h7eg7q7dbwvzww78h9d5eh0h,0,59.7,85.2,2023-03-04T14:08:33.140Z,2023-03-04T20:41:27Z,4070822711,265,,4070822707,56,Left,4070822705,13,,4070822709,152,,4073222821,178,,4070822881,233,430,4070822713,285,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032809,431,1,2,50,20,1n1j0wsl763lq7ee1k0c11c02,1,42.5,7.7,2023-03-04T14:09:07.640Z,2023-03-04T20:41:29Z,4070825327,5,,4070825337,212,31.5,4070825331,56,Right,4070825335,141,4.0,4070825339,213,6.2,4070825329,152,,4073222961,178,,4070826579,189,,9see13i1f0n1ju4uhs8sijutx,D. Dakonam,4070825333,140,,,,,,,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032889,432,1,2,50,26,1n1j0wsl763lq7ee1k0c11c02,1,70.3,6.7,2023-03-04T14:09:13.183Z,2023-03-04T20:41:39Z,4070825849,212,14.6,4070825845,140,56.4,4073223535,178,,4070825847,141,7.7,4070825843,56,Right,4070825851,213,3.1,,,,,,,52e2ogoex674bz6pcwluapdxx,Borja Mayoral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032923,433,1,2,50,30,1n1j0wsl763lq7ee1k0c11c02,0,67.3,7.9,2023-03-04T14:09:18.147Z,2023-03-04T20:41:45Z,4070826071,140,68.4,4070826069,56,Center,4070826077,212,16.9,4070826073,141,32.7,4073223917,178,,4070826081,213,1.5,,,,,,,1p6ccbu8hzugj05qtea21rw7p,D. Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032901,478,49,2,50,32,7h7eg7q7dbwvzww78h9d5eh0h,1,31.5,66.1,2023-03-04T14:09:19.776Z,2023-03-05T04:55:33Z,,,,,,,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032951,479,1,2,50,34,7h7eg7q7dbwvzww78h9d5eh0h,1,37.7,64.2,2023-03-04T14:09:22.038Z,2023-03-04T20:41:56Z,4070826205,56,Back,4070826207,140,46.1,4070826211,212,13.0,4070826209,141,78.2,4073224705,178,,4070826213,213,0.8,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515032987,480,1,2,50,36,7h7eg7q7dbwvzww78h9d5eh0h,1,54.1,78.4,2023-03-04T14:09:24.090Z,2023-03-04T20:42:03Z,4070826419,212,3.6,4070826417,141,74.8,4070826415,140,56.6,4070826421,213,5.5,4070826413,56,Center,4073225125,178,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033037,481,1,2,50,39,7h7eg7q7dbwvzww78h9d5eh0h,1,57.1,64.6,2023-03-04T14:09:26.725Z,2023-03-04T20:42:10Z,4070826697,213,5.3,4070826695,212,47.2,4070826691,140,80.9,4070826699,1,,4073225631,178,,4070826689,56,Right,4070826687,155,,4070826693,141,5.8,1acqdy7jz9v4i1jwf5u809byt,Borja García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033041,482,50,2,50,43,7h7eg7q7dbwvzww78h9d5eh0h,1,84.4,5.5,2023-03-04T14:09:31.037Z,2023-03-04T20:43:36Z,4070826861,233,434,4070826711,286,,4070826707,56,Right,,,,,,,,,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033061,434,7,2,50,44,1n1j0wsl763lq7ee1k0c11c02,0,15.6,94.5,2023-03-04T14:09:31.462Z,2023-03-04T20:43:29Z,4073230329,178,,4072616885,385,,4070826833,233,482,4070826775,56,Back,4070826777,285,,,,,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033047,483,61,2,50,44,7h7eg7q7dbwvzww78h9d5eh0h,1,84.3,4.1,2023-03-04T14:09:31.570Z,2023-03-04T20:43:51Z,4070826739,56,Right,4073231453,178,,,,,,,,,,,,,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033081,435,5,2,50,44,1n1j0wsl763lq7ee1k0c11c02,1,17.6,101.4,2023-03-04T14:09:32.007Z,2023-03-04T20:43:55Z,4070826911,233,484,4070826907,56,Back,4070826909,347,,,,,,,,,,,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033057,484,5,2,50,44,7h7eg7q7dbwvzww78h9d5eh0h,0,82.4,-1.4,2023-03-04T14:09:32.007Z,2023-03-04T20:43:56Z,4070826769,347,,4070826919,233,435,4070826767,56,Right,,,,,,,,,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033229,436,1,2,51,4,1n1j0wsl763lq7ee1k0c11c02,0,23.3,100,2023-03-04T14:09:51.614Z,2023-03-04T20:44:02Z,4070827667,212,13.8,4070827659,107,,4070827665,141,97.4,4070827661,56,Back,4070827669,213,6.1,4070827663,140,36.2,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033235,485,1,2,51,5,7h7eg7q7dbwvzww78h9d5eh0h,1,60.4,4.9,2023-03-04T14:09:52.813Z,2023-03-04T20:44:09Z,4070827689,3,,4070827693,140,63.2,4073233037,388,,4070827697,212,6.0,4070827695,141,12.6,4070827691,56,Right,4070827699,213,1.1,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033241,486,49,2,51,7,7h7eg7q7dbwvzww78h9d5eh0h,1,63.2,13.7,2023-03-04T14:09:54.350Z,2023-03-04T20:44:24Z,,,,,,,,,,,,,,,,,,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033265,487,1,2,51,8,7h7eg7q7dbwvzww78h9d5eh0h,0,61.9,15,2023-03-04T14:09:55.498Z,2023-03-04T20:44:47Z,4070827831,212,3.4,4073234369,178,,4070827827,140,61.3,4070827825,56,Right,4070827829,141,10.1,4070827833,213,4.5,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033297,437,8,2,51,9,1n1j0wsl763lq7ee1k0c11c02,1,35.1,92.7,2023-03-04T14:09:56.221Z,2023-03-04T20:44:55Z,4073236185,178,,4072618165,385,,4070827965,56,Back,,,,,,,,,,,,,,,,entqiwoor6dhwqcg5s82krfth,M. El Haddadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033305,488,61,2,51,9,7h7eg7q7dbwvzww78h9d5eh0h,1,63.1,9.1,2023-03-04T14:09:56.379Z,2023-03-04T20:44:59Z,4073236493,178,,4070827999,56,Right,,,,,,,,,,,,,,,,,,,8tnz3pqkqdhbr08p96i9w8i96,Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515072917,746,49,2,51,9,1n1j0wsl763lq7ee1k0c11c02,1,34.6,84.2,2023-03-04T14:09:56.691Z,2023-03-04T20:45:08Z,,,,,,,,,,,,,,,,,,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033351,438,1,2,51,9,1n1j0wsl763lq7ee1k0c11c02,1,32.6,83.9,2023-03-04T14:09:57.101Z,2023-03-04T20:45:17Z,4070828299,56,Back,4070828307,213,2.4,4070828301,140,29.5,4070828305,212,4.3,4070828303,141,88.1,4073237677,178,,,,,,,,dkv5svrbfiq996qchro44dfpx,N. Maksimović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515739535,1144,43,2,51,10,1n1j0wsl763lq7ee1k0c11c02,1,0,0,2023-03-04T14:09:57.459Z,2023-03-05T08:48:21Z,4074581547,233,1689,4074581973,144,67,,,,,,,,,,,,,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515739529,1689,43,2,51,10,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-03-04T14:09:57.460Z,2023-03-05T08:48:21Z,4074581559,233,1144,4074581965,144,67,,,,,,,,,,,,,,,,,,,8tnz3pqkqdhbr08p96i9w8i96,Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515739683,1145,67,2,51,10,1n1j0wsl763lq7ee1k0c11c02,1,23.7,88.7,2023-03-04T14:09:57.489Z,2023-03-05T09:02:56Z,4074582103,233,1690,,,,,,,,,,,,,,,,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515739675,1690,67,2,51,10,7h7eg7q7dbwvzww78h9d5eh0h,0,76.3,11.3,2023-03-04T14:09:57.490Z,2023-03-05T08:48:27Z,4074582109,233,1145,,,,,,,,,,,,,,,,,,,,,,8tnz3pqkqdhbr08p96i9w8i96,Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033397,439,1,2,51,10,1n1j0wsl763lq7ee1k0c11c02,0,29.5,88.1,2023-03-04T14:09:57.497Z,2023-03-05T09:02:57Z,4070828513,56,Back,4073238665,178,,4070828523,213,5.6,4070828517,140,30.2,4070828521,212,1.0,4070828519,141,87.2,,,,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033401,440,4,2,51,10,1n1j0wsl763lq7ee1k0c11c02,1,32,90.2,2023-03-04T14:09:57.969Z,2023-03-04T20:45:34Z,4070828537,10,,4070828539,56,Back,4070828543,285,,4070828541,152,,4070833371,233,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033457,489,4,2,51,10,7h7eg7q7dbwvzww78h9d5eh0h,0,68,9.8,2023-03-04T14:09:57.970Z,2023-03-04T20:45:34Z,4070828793,56,Right,4070833405,233,440,4073239149,178,,4070833411,286,,4070828795,152,,4070828791,10,,,,,,,,8tnz3pqkqdhbr08p96i9w8i96,Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033647,441,1,2,51,32,1n1j0wsl763lq7ee1k0c11c02,0,36.5,83,2023-03-04T14:10:20.030Z,2023-03-04T20:45:39Z,4070829817,152,,4070829815,155,,4070829821,140,68.4,4070829825,212,33.5,4070829827,213,0.0,4070829829,1,,4070829819,56,Left,4073239535,178,,2o3bka7gokfjkej1f600ovbo5,O. Alderete,4070829813,5,4070829823,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033645,490,44,2,51,35,7h7eg7q7dbwvzww78h9d5eh0h,1,30.6,13.8,2023-03-04T14:10:22.523Z,2023-03-05T04:47:38Z,4070829809,56,Back,4070829811,285,,4070829883,233,442,,,,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033651,442,44,2,51,35,1n1j0wsl763lq7ee1k0c11c02,0,69.4,86.2,2023-03-04T14:10:22.524Z,2023-03-04T20:46:01Z,4070829917,233,490,4070829849,56,Left,4070829851,286,,,,,,,,,,,,,,,,,b64p21hmhsqgrn6n04mk00zpx,E. Ünal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033649,491,1,2,51,35,7h7eg7q7dbwvzww78h9d5eh0h,0,29.6,11,2023-03-04T14:10:22.540Z,2023-03-05T04:47:38Z,4073242881,178,,4070829837,56,Back,4070829835,3,,4070829839,140,33.0,4070829843,212,3.6,4070829841,141,10.6,4070829845,213,6.2,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033669,443,1,2,51,36,1n1j0wsl763lq7ee1k0c11c02,0,64.7,90,2023-03-04T14:10:24.153Z,2023-03-04T20:46:37Z,4070829935,3,,4070829937,56,Center,4070829939,140,70.8,4070829943,212,11.9,4073243665,178,,4070829941,141,75.3,4070829947,213,5.3,,,,5l6e9nd0defapk1w2ucndowr9,Portu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033683,492,49,2,51,37,7h7eg7q7dbwvzww78h9d5eh0h,1,28.4,31.3,2023-03-04T14:10:25.051Z,2023-03-05T04:57:27Z,,,,,,,,,,,,,,,,,,,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515033709,493,1,2,51,39,7h7eg7q7dbwvzww78h9d5eh0h,1,28.4,31.3,2023-03-04T14:10:26.183Z,2023-03-04T20:46:53Z,4073244917,178,,4070830141,212,15.5,4070830135,56,Back,4070830137,140,32.9,4070830143,213,1.3,4070830139,141,53.0,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
