id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,assist,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/13/value,qualifier/16/value,qualifier/14/value
2512831283,753,1,2,74,21,3czravw89omgc9o4s0w3l1bg5,1,33.5,82.1,2023-02-26T14:33:24.643Z,2023-02-27T07:39:01Z,4059181771,56,Back,4059181777,212,9.3,4059181779,213,1.0,4061386867,388,,4059181773,140,38.0,4059181775,141,93.9,4059181769,3,,,,,5kd57453a90zahgdxwkghr816,Aitor Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512831299,754,49,2,74,23,3czravw89omgc9o4s0w3l1bg5,1,38,93.9,2023-02-26T14:33:26.320Z,2023-02-27T07:39:05Z,,,,,,,,,,,,,,,,,,,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512831343,755,1,2,74,23,3czravw89omgc9o4s0w3l1bg5,0,38,93.9,2023-02-26T14:33:26.363Z,2023-02-27T07:39:08Z,4059182045,141,97.5,4059182051,1,,4059182039,157,,4059182043,140,65.4,4061386991,178,,4059182041,56,Left,4059182049,213,0.1,4059182047,212,28.9,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512831365,613,1,2,74,26,7h7eg7q7dbwvzww78h9d5eh0h,0,35.4,3.4,2023-02-26T14:33:29.990Z,2023-02-27T07:39:13Z,4059182147,140,39.9,4059182155,1,,4059182153,213,0,4059182263,233,756,4059182259,236,,4059182143,157,,4059182145,56,Back,4059182149,141,3.4,39dgr8s91agremy3nvp4q2221,S. Bueno,4059182269,286,4059182151,212,,,4.7,4061387027,178,,,,,,,,,,,,,,,,,,,,,,,,,,
2512831361,756,74,2,74,26,3czravw89omgc9o4s0w3l1bg5,1,64.8,98.1,2023-02-26T14:33:30.039Z,2023-02-27T07:39:17Z,4059182123,56,Left,4059182315,233,613,4059182125,285,,4061387073,178,,,,,,,,,,,,,,aow6cahecmexgd5qxt3esmaxh,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512831479,615,5,2,74,27,7h7eg7q7dbwvzww78h9d5eh0h,1,-1.7,15.7,2023-02-26T14:33:30.548Z,2023-02-27T07:39:19Z,4059182721,56,Back,4059186183,346,,4059183697,233,757,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512831391,757,5,2,74,27,3czravw89omgc9o4s0w3l1bg5,0,101.7,84.3,2023-02-26T14:33:30.548Z,2023-02-27T07:39:21Z,4059182287,56,Left,4059183717,233,615,4059186201,346,,,,,,,,,,,,,,,,,aow6cahecmexgd5qxt3esmaxh,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512831447,614,43,2,74,28,7h7eg7q7dbwvzww78h9d5eh0h,1,0,0,2023-02-26T14:33:31.775Z,2023-02-26T14:33:43Z,4059182581,233,757,4059182559,56,Back,4059183195,144,5,4059182561,347,0,,,,,,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512831909,616,1,2,74,57,7h7eg7q7dbwvzww78h9d5eh0h,0,4.4,39.2,2023-02-26T14:34:00.175Z,2023-02-27T07:39:24Z,4059184913,140,59.8,4059186067,124,,4059184915,141,30.3,4059186069,237,,4059184921,1,,4059184917,212,58.5,4059184919,213,6.2,4059184911,56,Center,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512831905,759,44,2,75,0,3czravw89omgc9o4s0w3l1bg5,1,40,70.1,2023-02-26T14:34:04.113Z,2023-02-27T09:16:11Z,4059184895,56,Back,4059185037,233,617,4059184897,285,,,,,,,,,,,,,,,,,aow6cahecmexgd5qxt3esmaxh,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512831927,617,44,2,75,0,7h7eg7q7dbwvzww78h9d5eh0h,0,60,29.9,2023-02-26T14:34:04.114Z,2023-02-26T22:03:49Z,4059185009,286,,4059185007,56,Center,4059185053,233,759,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512831923,760,1,2,75,1,3czravw89omgc9o4s0w3l1bg5,0,39.8,70.5,2023-02-26T14:34:04.243Z,2023-02-27T09:16:11Z,4060794257,178,,4059184981,3,,4059184989,212,7.2,4059184987,141,75.4,4059184991,213,0.5,4059184985,140,45.9,4059184983,56,Back,,,,aow6cahecmexgd5qxt3esmaxh,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833143,627,1,2,75,2,7h7eg7q7dbwvzww78h9d5eh0h,1,48.2,24.6,2023-02-26T14:34:05.168Z,2023-02-26T22:04:11Z,4059191023,140,62.4,4059191025,141,31.0,4059191021,56,Center,4059191029,213,0.3,4059191027,212,15.5,4060794495,178,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512831935,618,49,2,75,3,7h7eg7q7dbwvzww78h9d5eh0h,1,62,34.7,2023-02-26T14:34:06.176Z,2023-02-26T22:04:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833391,628,1,2,75,3,7h7eg7q7dbwvzww78h9d5eh0h,1,63.6,33.9,2023-02-26T14:34:06.238Z,2023-02-26T22:04:32Z,4059192331,213,3.3,4059192329,212,8.0,4059192327,141,32.5,4059192325,140,56.0,4060204979,156,,4060794859,178,,4059192323,56,Center,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512831987,619,1,2,75,5,7h7eg7q7dbwvzww78h9d5eh0h,1,62.5,23.7,2023-02-26T14:34:08.278Z,2023-02-26T22:04:46Z,4059185289,212,16.1,4059185287,141,18.5,4060795191,178,,4059185285,140,77.5,4059185291,213,6.1,4059185283,56,Right,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832031,620,1,2,75,6,7h7eg7q7dbwvzww78h9d5eh0h,1,77.5,18.5,2023-02-26T14:34:09.167Z,2023-02-26T22:05:02Z,4060795493,178,,4059185511,213,5.8,4059185503,56,Right,4059185505,140,86.8,4059185509,212,11.1,4059185507,141,10.6,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832045,621,1,2,75,8,7h7eg7q7dbwvzww78h9d5eh0h,0,86.7,12.2,2023-02-26T14:34:11.587Z,2023-02-26T22:05:07Z,4059185599,213,0.6,4059185597,212,17.7,4059185593,141,26.1,4060795635,178,,4059185581,56,Center,4059185587,140,100.0,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832049,622,5,2,75,10,7h7eg7q7dbwvzww78h9d5eh0h,0,100.8,25.2,2023-02-26T14:34:13.575Z,2023-02-26T22:05:12Z,4059185619,56,Center,4059185621,346,,4059185687,233,761,,,,,,,,,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832053,761,5,2,75,10,3czravw89omgc9o4s0w3l1bg5,1,-0.8,74.8,2023-02-26T14:34:13.575Z,2023-02-26T22:05:12Z,4059185659,233,622,4059185643,56,Back,4059185645,346,,,,,,,,,,,,,,,,,1tctbwsidibct7wphjgv8mdm2,Julen Agirrezabala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832419,762,1,2,75,27,3czravw89omgc9o4s0w3l1bg5,1,5,63,2023-02-26T14:34:30.436Z,2023-02-26T22:05:42Z,4059187337,141,49.4,4059187343,1,,4059187339,212,64.1,4059187329,124,,4059187341,213,6.1,4059187333,56,Center,4059187347,74,,4059187335,140,65.4,1tctbwsidibct7wphjgv8mdm2,Julen Agirrezabala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832435,763,44,2,75,30,3czravw89omgc9o4s0w3l1bg5,1,63.7,46,2023-02-26T14:34:33.820Z,2023-02-27T09:16:11Z,4059187603,233,623,4059187409,286,,4059187407,56,Center,,,,,,,,,,,,,,,,aow6cahecmexgd5qxt3esmaxh,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832473,623,44,2,75,30,7h7eg7q7dbwvzww78h9d5eh0h,0,36.3,54,2023-02-26T14:34:33.821Z,2023-02-26T22:05:51Z,4059187565,285,,4059187561,56,Back,4059187631,233,763,,,,,,,,,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832467,764,1,2,75,30,3czravw89omgc9o4s0w3l1bg5,1,65.6,49.3,2023-02-26T14:34:33.906Z,2023-02-27T09:16:12Z,4059187547,212,14.9,4059187545,141,43.1,4059187543,140,52.0,4061356893,21,,4059187541,56,Center,4061356891,178,,4059187549,213,3.4,4059187577,156,,aow6cahecmexgd5qxt3esmaxh,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832539,765,1,2,75,30,3czravw89omgc9o4s0w3l1bg5,1,52.3,42.5,2023-02-26T14:34:33.916Z,2023-02-26T22:05:57Z,4059187871,141,19.8,4059187875,213,4.2,4060796933,178,,4060796935,21,,4059187873,212,17.3,4059187869,140,44.9,4059187867,56,Back,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832569,766,1,2,75,35,3czravw89omgc9o4s0w3l1bg5,1,54.9,17.3,2023-02-26T14:34:38.296Z,2023-02-26T22:06:03Z,4059188035,141,6.1,4060797063,178,,4059188033,140,70.7,4059188039,213,5.9,4059188037,212,18.3,4059188031,56,Right,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832601,767,1,2,75,37,3czravw89omgc9o4s0w3l1bg5,1,68.8,7.1,2023-02-26T14:34:40.987Z,2023-02-26T22:06:09Z,4059188197,212,16.6,4059188199,213,0.9,4059188191,56,Center,4059188195,141,25.6,4059188193,140,79.1,4060797339,178,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513243723,1334,67,2,75,38,3czravw89omgc9o4s0w3l1bg5,1,80.4,24.5,2023-02-26T14:34:42.151Z,2023-02-27T09:16:12Z,4061390991,233,1096,,,,,,,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513243421,1096,67,2,75,38,7h7eg7q7dbwvzww78h9d5eh0h,0,19.6,75.5,2023-02-26T14:34:42.152Z,2023-02-27T07:43:37Z,4061391011,233,1334,,,,,,,,,,,,,,,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832605,768,61,2,75,39,3czravw89omgc9o4s0w3l1bg5,0,80.4,23.7,2023-02-26T14:34:42.179Z,2023-02-27T09:16:13Z,4060797777,178,,4059188215,56,Center,,,,,,,,,,,,,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832619,624,49,2,75,40,7h7eg7q7dbwvzww78h9d5eh0h,1,12.1,92.4,2023-02-26T14:34:43.187Z,2023-02-27T07:43:55Z,,,,,,,,,,,,,,,,,,,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832667,625,1,2,75,41,7h7eg7q7dbwvzww78h9d5eh0h,0,12.8,94.7,2023-02-26T14:34:44.799Z,2023-02-26T22:06:49Z,4059188555,213,0.0,4059188553,212,23.4,4059188549,140,35.1,4060798183,178,,4059188547,56,Back,4059188551,141,96.3,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832691,769,49,2,75,44,3czravw89omgc9o4s0w3l1bg5,1,67.4,2.9,2023-02-26T14:34:47.455Z,2023-02-27T07:44:22Z,,,,,,,,,,,,,,,,,,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832721,770,1,2,75,44,3czravw89omgc9o4s0w3l1bg5,1,67.9,2.6,2023-02-26T14:34:48.010Z,2023-02-26T22:07:12Z,4059188841,141,4.0,4059188833,56,Right,4060798771,178,,4059188847,213,0.2,4059188837,140,72.8,4059188843,212,5.2,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832777,771,1,2,75,46,3czravw89omgc9o4s0w3l1bg5,1,73.4,4.4,2023-02-26T14:34:49.207Z,2023-02-26T22:07:19Z,4059189135,141,12.6,4059189133,140,72.9,4059189143,213,1.7,4059189139,212,5.6,4059189129,56,Right,4060798873,178,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832867,772,1,2,75,49,3czravw89omgc9o4s0w3l1bg5,1,74.3,11.4,2023-02-26T14:34:52.429Z,2023-02-26T22:07:28Z,4059189599,140,83.5,4059189597,56,Right,4059189601,141,19.8,4059189603,212,11.2,4060799079,178,,4059189605,213,0.5,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832897,773,1,2,75,52,3czravw89omgc9o4s0w3l1bg5,0,77.2,30.9,2023-02-26T14:34:55.366Z,2023-02-26T22:07:36Z,4059189781,140,72.9,4060799237,178,,4059189787,213,1.7,4059189779,56,Center,4059189783,141,69.6,4059189777,155,,4059189785,212,26.7,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512832941,626,8,2,75,53,7h7eg7q7dbwvzww78h9d5eh0h,1,30.2,22.5,2023-02-26T14:34:57.055Z,2023-02-27T10:32:13Z,4059190011,56,Back,4061517371,388,,4060207415,385,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833031,774,1,2,75,58,3czravw89omgc9o4s0w3l1bg5,1,42.9,77,2023-02-26T14:35:01.275Z,2023-02-26T22:08:30Z,4059190473,140,24.0,4059190475,141,54.5,4060800677,178,,4059190471,56,Back,4059190477,212,25.1,4059190479,213,3.8,,,,,,,5kd57453a90zahgdxwkghr816,Aitor Paredes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833071,775,1,2,76,1,3czravw89omgc9o4s0w3l1bg5,1,27.4,50.3,2023-02-26T14:35:04.692Z,2023-02-26T22:08:38Z,4059190687,140,45.5,4059190689,141,33.0,4059190693,213,5.7,4060800987,178,,4059190685,56,Back,4059190691,212,22.4,,,,,,,1tctbwsidibct7wphjgv8mdm2,Julen Agirrezabala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833277,777,1,2,76,7,3czravw89omgc9o4s0w3l1bg5,1,67,22.8,2023-02-26T14:35:10.188Z,2023-02-26T22:08:54Z,4059191751,140,72.0,4059191757,213,5.2,4059191753,141,6.8,4059191755,212,12.1,4060801475,178,,4059191749,56,Right,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833189,776,1,2,76,7,3czravw89omgc9o4s0w3l1bg5,1,59.9,23.7,2023-02-26T14:35:10.205Z,2023-02-26T22:08:47Z,4059191285,56,Center,4059191291,212,7.2,4059191287,140,66.7,4059191289,141,23.1,4059191293,213,6.2,4060801261,178,,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833389,778,1,2,76,13,3czravw89omgc9o4s0w3l1bg5,1,75.1,8.8,2023-02-26T14:35:16.657Z,2023-02-26T22:09:04Z,4059192311,141,17.1,4059192315,213,1.8,4060801679,178,,4059192313,212,5.8,4059192309,140,73.8,4059192307,56,Right,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833443,779,1,2,76,17,3czravw89omgc9o4s0w3l1bg5,1,74.7,15.3,2023-02-26T14:35:20.836Z,2023-02-26T22:09:10Z,4059192565,140,69.5,4059192571,213,2.1,4060801767,178,,4059192563,56,Center,4059192569,212,10.9,4059192567,141,29.1,,,,,,,81png9xvfr224o03vaksp6aqd,Muniain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833509,780,1,2,76,19,3czravw89omgc9o4s0w3l1bg5,1,68.7,25,2023-02-26T14:35:22.473Z,2023-02-27T09:16:13Z,4059192865,155,,4060801971,178,,4059192877,212,33.2,4060208469,224,,4060208471,20,,4059192873,141,62.0,4059194345,2,,4059194151,210,13,v7isqpxiursyjhj5rmhyhjv9,Lekue,4059192867,56,4059192879,213,Center,,0.9,4059194153,154,,4059198307,1,,4059192869,140,89.3,,,,,,,,,,,,,,,,1,,,
2512833527,781,44,2,76,20,3czravw89omgc9o4s0w3l1bg5,1,88.2,61.3,2023-02-26T14:35:23.981Z,2023-02-27T09:16:13Z,4059192979,56,Center,4059192981,286,,4059193003,233,629,,,,,,,,,,,,,,,,aow6cahecmexgd5qxt3esmaxh,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833503,629,44,2,76,20,7h7eg7q7dbwvzww78h9d5eh0h,0,11.8,38.7,2023-02-26T14:35:23.982Z,2023-02-26T22:09:25Z,4059193049,233,781,4059192843,56,Back,4059192845,285,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512833531,782,13,2,76,20,3czravw89omgc9o4s0w3l1bg5,1,89.8,62.7,2023-02-26T14:35:24.082Z,2023-02-27T09:16:14Z,4059194195,103,9.7,4059193631,15,,4059192993,56,Center,4059194189,102,68.7,4059194179,154,,4060802415,388,,4059192991,17,,4059194199,230,99.3,aow6cahecmexgd5qxt3esmaxh,Raúl García,4059192989,22,4059194173,73,,,,4059193635,328,,4059194183,55,780,4059194177,29,,4059194201,231,,,,,,,,,,,,,,,50.9,,
2512833519,630,5,2,76,22,7h7eg7q7dbwvzww78h9d5eh0h,1,-1.3,27.4,2023-02-26T14:35:26.035Z,2023-02-26T22:09:42Z,4059212913,233,805,4059192941,346,,4059192939,56,Back,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512837271,805,5,2,76,22,3czravw89omgc9o4s0w3l1bg5,0,101.3,72.6,2023-02-26T14:35:26.035Z,2023-02-26T22:09:42Z,4059212597,346,,4059212595,56,Center,4059212925,233,630,,,,,,,,,,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512834543,783,17,2,77,1,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-02-26T14:36:04.335Z,2023-02-26T22:09:45Z,4059198055,184,,4059198053,31,,4059198245,189,,,,,,,,,,,,,,,,,aow6cahecmexgd5qxt3esmaxh,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512834965,784,17,2,77,17,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-02-26T14:36:21.006Z,2023-02-26T22:09:52Z,4059200037,31,,4059200043,283,,4059200039,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835089,785,18,2,77,27,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-02-26T14:36:30.255Z,2023-02-26T22:10:00Z,4059200557,42,,4059200559,44,Midfielder,4059200625,55,786,4059200561,59,8,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835097,786,19,2,77,27,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-02-26T14:36:30.256Z,2023-02-26T22:10:01Z,4059200595,145,4,4059296573,293,2,4059200599,44,Midfielder,4059200597,59,2,4059296571,292,7,4059200591,42,,4059200601,55,785,,,,99ecb8p6h4ak4rizuz4087s6i,Jon Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835321,787,18,2,77,39,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-02-26T14:36:42.375Z,2023-02-26T22:10:59Z,4059201673,44,Defender,4059201675,59,18,4059201769,55,788,4059201671,42,,,,,,,,,,,,,,e9wu8g45hq2c1vp07jktx0set,De Marcos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835331,788,19,2,77,39,3czravw89omgc9o4s0w3l1bg5,1,0,0,2023-02-26T14:36:42.376Z,2023-02-26T22:11:00Z,4059211033,292,3,4059201725,145,2,4059211035,293,2,4059201721,42,,4059201731,55,787,4059201727,59,21,4059201729,44,Defender,,,,8bpmnz5rz94ayk10hr0ekki51,Capa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835381,631,1,2,77,46,7h7eg7q7dbwvzww78h9d5eh0h,1,3.1,46.4,2023-02-26T14:36:49.526Z,2023-02-26T22:11:01Z,4059201993,56,Back,4059201995,140,31.5,4059202571,189,,4059201999,212,30.0,4059201997,141,50.9,4059202001,213,0.1,4059201991,124,,4059202007,237,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835407,632,61,2,77,46,7h7eg7q7dbwvzww78h9d5eh0h,1,30.9,49.9,2023-02-26T14:36:49.918Z,2023-02-26T22:11:05Z,4060804793,178,,4059205855,189,,4059202187,56,Back,,,,,,,,,,,,,,,,8xd59g0c36012q6mg5f2fl239,Juanpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835425,633,3,2,77,50,7h7eg7q7dbwvzww78h9d5eh0h,0,61.7,95.6,2023-02-26T14:36:53.568Z,2023-02-26T22:11:16Z,4059202283,286,,4059202281,56,Left,4060211385,465,,4060805005,178,,4059202333,211,,,,,,,,,,,8tnz3pqkqdhbr08p96i9w8i96,Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835413,789,49,2,77,50,3czravw89omgc9o4s0w3l1bg5,1,28,6.1,2023-02-26T14:36:53.671Z,2023-02-26T22:11:45Z,,,,,,,,,,,,,,,,,,,,,,,,,8bpmnz5rz94ayk10hr0ekki51,Capa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835553,790,1,2,77,52,3czravw89omgc9o4s0w3l1bg5,1,27.5,7.9,2023-02-26T14:36:55.576Z,2023-02-26T22:11:53Z,4059203097,141,17.9,4059203109,213,1.8,4059203083,56,Back,4059203091,140,26.1,4059203103,212,7.0,4060806155,178,,,,,,,,8bpmnz5rz94ayk10hr0ekki51,Capa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835585,791,1,2,77,56,3czravw89omgc9o4s0w3l1bg5,1,32.4,12.3,2023-02-26T14:36:59.968Z,2023-02-26T22:11:59Z,4060806269,178,,4059203289,56,Right,4059203293,140,60.6,4059203295,141,5.0,4059203297,212,30.0,4059203299,213,6.1,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835605,792,1,2,77,58,3czravw89omgc9o4s0w3l1bg5,0,59.9,5.3,2023-02-26T14:37:01.390Z,2023-02-26T22:12:23Z,4059203395,140,45.3,4059203393,56,Back,4059203401,213,2.9,4060806823,21,,4059203397,141,10.7,4060806821,178,,4059203399,212,15.8,,,,99ecb8p6h4ak4rizuz4087s6i,Jon Morcillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835619,634,49,2,77,59,7h7eg7q7dbwvzww78h9d5eh0h,1,53.6,92.3,2023-02-26T14:37:02.476Z,2023-02-27T07:21:02Z,,,,,,,,,,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513272625,1754,83,2,78,1,3czravw89omgc9o4s0w3l1bg5,1,50.5,6.1,2023-02-26T14:37:04.726Z,2023-02-27T10:33:11Z,4061518249,399,178871,,,,,,,,,,,,,,,,,,,,,,aow6cahecmexgd5qxt3esmaxh,Raúl García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835701,635,61,2,78,1,7h7eg7q7dbwvzww78h9d5eh0h,0,44.4,96.9,2023-02-26T14:37:04.815Z,2023-02-26T22:12:38Z,4060807207,178,,4059203997,56,Back,,,,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512835721,636,5,2,78,2,7h7eg7q7dbwvzww78h9d5eh0h,0,45.8,101.7,2023-02-26T14:37:05.565Z,2023-02-26T22:12:42Z,4059204121,56,Back,4059204123,347,,4059204377,233,793,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
