id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2519942447,706,52,2,74,50,7h7eg7q7dbwvzww78h9d5eh0h,1,12,53,2023-03-13T21:30:29.168Z,2023-03-14T07:38:04Z,4097350761,178,,4097224995,376,,,,,,,,,,,,,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942471,707,1,2,74,54,7h7eg7q7dbwvzww78h9d5eh0h,1,13.5,50.9,2023-03-13T21:30:33.006Z,2023-03-14T07:38:06Z,4096871427,141,90.1,4096871429,212,29.9,4096871423,56,Back,4096871431,213,1.1,4096871435,287,,4096871421,123,,4096871425,140,26.5,4097350777,178,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942483,708,1,2,75,0,7h7eg7q7dbwvzww78h9d5eh0h,1,33.6,85.7,2023-03-13T21:30:38.604Z,2023-03-14T07:12:35Z,4096871549,212,14.7,4096871543,56,Back,4096871547,141,68.8,4097329193,178,,4096871551,213,4.0,4096871545,140,24.8,,,,,,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942501,709,1,2,75,2,7h7eg7q7dbwvzww78h9d5eh0h,1,21.6,66.4,2023-03-13T21:30:40.729Z,2023-03-14T07:12:38Z,4096871659,140,22.8,4096871657,56,Back,4096871665,213,4.8,4096871661,141,29.3,4097329283,178,,4096871663,212,25.3,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942503,710,1,2,75,4,7h7eg7q7dbwvzww78h9d5eh0h,1,23.4,25.8,2023-03-13T21:30:42.888Z,2023-03-14T07:12:56Z,4096871673,56,Back,4097329531,178,,4096871679,212,16.8,4096871677,141,6.0,4096871681,213,5.4,4096871675,140,32.9,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942505,711,1,2,75,7,7h7eg7q7dbwvzww78h9d5eh0h,1,33,10.2,2023-03-13T21:30:45.799Z,2023-03-14T07:13:02Z,4096871693,56,Back,4097329649,178,,4096871699,212,8.8,4096871697,141,22.7,4096871701,213,1.3,4096871695,140,35.2,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942515,712,1,2,75,8,7h7eg7q7dbwvzww78h9d5eh0h,1,36.6,23.5,2023-03-13T21:30:46.550Z,2023-03-14T07:13:07Z,4096871767,140,33.5,4096871769,141,9.9,4096871771,212,9.8,4097329787,178,,4096871773,213,4.4,4096871765,56,Back,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942519,713,50,2,75,9,7h7eg7q7dbwvzww78h9d5eh0h,1,30.3,14.7,2023-03-13T21:30:47.909Z,2023-03-14T07:13:22Z,4096871815,233,715,4096871777,56,Back,4096871779,285,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942521,715,7,2,75,10,4ku8o6uf87yd8iecdalipo6wd,1,69.7,85.3,2023-03-13T21:30:48.550Z,2023-03-14T07:13:25Z,4096871795,233,713,4096871783,286,,4097225567,384,,4096871781,56,Left,4097330141,178,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942523,716,49,2,75,11,4ku8o6uf87yd8iecdalipo6wd,1,75.2,81.4,2023-03-13T21:30:49.369Z,2023-03-14T07:13:31Z,,,,,,,,,,,,,,,,,,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942531,717,1,2,75,12,4ku8o6uf87yd8iecdalipo6wd,1,78.6,76.5,2023-03-13T21:30:50.562Z,2023-03-14T07:13:41Z,4096871849,213,4.5,4096871843,140,74.5,4096871847,212,20.4,4096871845,141,47.2,4096871841,56,Center,4097330447,178,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942533,718,1,2,75,15,4ku8o6uf87yd8iecdalipo6wd,1,75.4,49.5,2023-03-13T21:30:53.344Z,2023-03-14T07:13:55Z,4096871867,56,Center,4096871869,140,73.2,4096871871,141,55.8,4096871875,213,2.1,4096871873,212,4.9,4097330821,178,,,,,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942547,719,1,2,75,16,4ku8o6uf87yd8iecdalipo6wd,1,72.3,55.3,2023-03-13T21:30:55.082Z,2023-03-14T07:14:00Z,4096871965,140,81.7,4096871971,213,5.1,4096871963,56,Right,4097330927,178,,4096871969,212,28.0,4096871967,141,16.8,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942553,720,1,2,75,19,4ku8o6uf87yd8iecdalipo6wd,1,82.1,16.2,2023-03-13T21:30:57.604Z,2023-03-14T07:14:02Z,4096872011,140,78.7,4096872015,212,7.0,4097330971,178,,4096872013,141,25.0,4096872009,56,Center,4096872017,213,2.1,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942565,721,1,2,75,21,4ku8o6uf87yd8iecdalipo6wd,1,78.7,25,2023-03-13T21:30:59.315Z,2023-03-14T07:14:05Z,4096872093,141,36.5,4096872097,213,1.9,4097331049,178,,4096872089,56,Center,4096872091,140,76.1,4096872095,212,8.3,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942571,722,2,2,75,22,4ku8o6uf87yd8iecdalipo6wd,1,76.5,33.4,2023-03-13T21:31:01.189Z,2023-03-14T07:14:09Z,4096872135,140,88.6,4096872313,7,46kq5653o302ebz4o5yzsss0l,4096872133,56,Center,4096872137,141,60.0,4097331113,178,,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942577,714,55,2,75,22,7h7eg7q7dbwvzww78h9d5eh0h,1,12.7,41,2023-03-13T21:31:01.190Z,2023-03-14T07:14:09Z,,,,,,,,,,,,,,,,,,,,,,,,,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942575,723,43,2,75,25,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-03-13T21:31:03.725Z,2023-03-13T21:31:14Z,4096872353,144,39,4096872163,56,Center,4096872169,250,0,4096872159,22,0,4096872161,17,0,,,,,,,,,,46kq5653o302ebz4o5yzsss0l,Álvaro Morata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942663,724,18,2,75,57,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-03-13T21:31:35.814Z,2023-03-14T07:14:18Z,4096872733,55,725,4096872705,42,,4096872709,59,21,4096872707,44,Midfielder,,,,,,,,,,,,,20m7tijt8jnedjd4x87olmaqd,Y. Carrasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942665,725,19,2,75,57,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2023-03-13T21:31:35.815Z,2023-03-14T07:14:19Z,4096872721,44,Midfielder,4096883423,293,1,4096872723,55,724,4096872717,145,3,4096872713,42,,4096872719,59,17,4096883421,292,7,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942697,715,1,2,76,3,7h7eg7q7dbwvzww78h9d5eh0h,1,18.9,38,2023-03-13T21:31:41.741Z,2023-03-14T07:15:12Z,4096872917,141,22.9,4096872909,5,,4096872913,56,Back,4096872919,212,13.5,4097332013,178,,4096872915,140,27.3,4096872911,241,,4096872921,213,5.4,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942705,716,1,2,76,6,7h7eg7q7dbwvzww78h9d5eh0h,1,28.9,20.7,2023-03-13T21:31:45.236Z,2023-03-14T07:15:20Z,4096872961,140,45.4,4096872965,212,18.1,4096872959,56,Back,4097332099,178,,4096872967,213,0.3,4096872963,141,28.5,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942709,717,1,2,76,8,7h7eg7q7dbwvzww78h9d5eh0h,1,39.7,26.8,2023-03-13T21:31:47.063Z,2023-03-14T07:15:25Z,4096873003,212,8.0,4096872997,56,Back,4096872999,140,32.9,4096873005,213,3.6,4096873001,141,21.5,4097332225,178,,,,,,,,9um7x9zd0e000zt57l3yearqh,Iván Martín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942719,718,1,2,76,10,7h7eg7q7dbwvzww78h9d5eh0h,1,28.7,24.2,2023-03-13T21:31:48.980Z,2023-03-14T07:15:28Z,4096873087,213,1.8,4096873083,141,59.1,4097332267,178,,4096873079,56,Back,4096873085,212,24.5,4096873081,140,22.9,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942725,719,1,2,76,13,7h7eg7q7dbwvzww78h9d5eh0h,1,23.2,59.9,2023-03-13T21:31:51.828Z,2023-03-14T07:15:31Z,4096873119,213,1.6,4097332313,178,,4096873113,140,23.1,4096873117,212,16.6,4096873115,141,84.3,4096873111,56,Back,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942727,720,1,2,76,15,7h7eg7q7dbwvzww78h9d5eh0h,0,23,85.4,2023-03-13T21:31:54.031Z,2023-03-14T07:15:35Z,4096873137,212,36.2,4096873139,213,0.2,4096873133,140,56.6,4097332369,178,,4096873131,56,Left,4096873135,141,97.1,4096873141,1,,4096873129,155,,d7pzcnoztn30xoj5b2sr9slt6,Miguel Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942731,726,1,2,76,18,4ku8o6uf87yd8iecdalipo6wd,1,44.2,3.6,2023-03-13T21:31:56.305Z,2023-03-14T07:15:40Z,4096873171,213,0.5,4097332439,388,,4096873167,141,12.9,4096873163,56,Right,4096873169,212,13.5,4096873161,3,,4096873165,140,55.6,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942733,727,49,2,76,19,4ku8o6uf87yd8iecdalipo6wd,1,55.6,12.9,2023-03-13T21:31:57.296Z,2023-03-14T07:15:56Z,,,,,,,,,,,,,,,,,,,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942739,728,1,2,76,19,4ku8o6uf87yd8iecdalipo6wd,1,55.6,12.9,2023-03-13T21:31:57.323Z,2023-03-14T07:16:00Z,4096873197,56,Back,4096873199,140,34.4,4097332715,388,,4096873203,212,22.4,4096873201,141,16.8,4096873205,213,3.0,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942751,729,1,2,76,21,4ku8o6uf87yd8iecdalipo6wd,1,34.7,20.7,2023-03-13T21:32:00.132Z,2023-03-14T07:16:04Z,4097332745,178,,4096873281,213,1.7,4096873277,141,55.6,4096873279,212,24.0,4096873273,56,Back,4096873275,140,31.6,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942763,730,1,2,76,27,4ku8o6uf87yd8iecdalipo6wd,1,34.4,59.4,2023-03-13T21:32:05.938Z,2023-03-14T07:16:17Z,4096873329,212,13.2,4096873323,56,Back,4096873327,141,40.3,4096873331,213,4.5,4097332905,178,,4096873325,140,32.1,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942773,731,1,2,76,29,4ku8o6uf87yd8iecdalipo6wd,1,32.5,36.4,2023-03-13T21:32:08.139Z,2023-03-14T07:16:22Z,4096873407,141,26.3,4096873409,212,9.4,4096873403,56,Back,4097333001,178,,4096873411,213,5.5,4096873405,140,38.6,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942811,732,1,2,76,31,4ku8o6uf87yd8iecdalipo6wd,1,39.4,29.2,2023-03-13T21:32:09.932Z,2023-03-14T07:16:27Z,4097333109,178,,4096873609,213,1.6,4096873603,140,39.5,4096873607,212,29.4,4096873601,56,Back,4096873605,141,72.4,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942817,733,1,2,76,39,4ku8o6uf87yd8iecdalipo6wd,1,38.5,72.6,2023-03-13T21:32:18.160Z,2023-03-14T07:18:38Z,4096873667,213,4.4,4096873663,141,45.8,4096875225,189,,4097335341,178,,4096873665,212,19.1,4096873661,140,33.0,4096873659,56,Back,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942827,734,1,2,76,42,4ku8o6uf87yd8iecdalipo6wd,1,44,33.6,2023-03-13T21:32:20.654Z,2023-03-14T07:18:45Z,4096873741,212,30.6,4097335411,178,,4096873735,56,Back,4096873743,213,1.8,4096873737,140,37.5,4096873739,141,77.5,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942835,735,1,2,76,44,4ku8o6uf87yd8iecdalipo6wd,1,34.6,77.7,2023-03-13T21:32:23.164Z,2023-03-14T07:18:49Z,4097335439,178,,4096873783,212,17.7,4096873785,213,0.9,4096873781,141,97.9,4096873777,56,Back,4096873779,140,45.3,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942847,736,1,2,76,47,4ku8o6uf87yd8iecdalipo6wd,1,46,97.7,2023-03-13T21:32:25.885Z,2023-03-14T07:18:52Z,4096873843,212,17.3,4096873839,140,56.3,4096873837,56,Center,4097335485,178,,4096873845,213,5.4,4096873841,141,77.9,,,,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942851,737,1,2,76,48,4ku8o6uf87yd8iecdalipo6wd,1,56.5,76.4,2023-03-13T21:32:27.025Z,2023-03-14T07:18:57Z,4096873869,140,64.2,4096873867,56,Left,4096873875,213,0.3,4096873871,141,80.2,4096873873,212,8.5,4097335555,178,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942869,738,1,2,76,49,4ku8o6uf87yd8iecdalipo6wd,1,63.7,80.2,2023-03-13T21:32:27.729Z,2023-03-14T07:19:01Z,4096873983,1,,4096873975,140,34.4,4096873973,56,Back,4096873979,212,37.2,4096873977,141,49.4,4097335621,178,,4096873981,213,3.7,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942875,739,1,2,76,53,4ku8o6uf87yd8iecdalipo6wd,1,36.4,43.5,2023-03-13T21:32:32.098Z,2023-03-14T07:19:04Z,4096874007,141,22.9,4097335671,178,,4096874009,212,16.8,4096874003,56,Back,4096874005,140,45.2,4096874011,213,5.3,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942883,740,1,2,76,55,4ku8o6uf87yd8iecdalipo6wd,1,47.6,22.5,2023-03-13T21:32:34.161Z,2023-03-14T07:19:07Z,4097335735,178,,4096874045,140,52.6,4096874051,213,1.0,4096874043,56,Center,4096874049,212,10.0,4096874047,141,35.1,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942889,741,1,2,76,58,4ku8o6uf87yd8iecdalipo6wd,1,54,27.7,2023-03-13T21:32:36.962Z,2023-03-14T07:19:09Z,4097335829,178,,4096874089,141,5.2,4096874087,140,69.1,4096874091,212,22.0,4096874093,213,5.5,4096874085,56,Right,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942899,742,1,2,77,1,4ku8o6uf87yd8iecdalipo6wd,1,63.2,7.2,2023-03-13T21:32:39.802Z,2023-03-14T07:19:14Z,4096874161,56,Center,4096874165,141,23.6,4096874167,212,14.0,4096874163,140,55.2,4096874169,213,2.2,4097335909,178,,,,,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942929,743,1,2,77,4,4ku8o6uf87yd8iecdalipo6wd,1,54.8,26.4,2023-03-13T21:32:42.267Z,2023-03-14T07:19:17Z,4096874369,56,Back,4096874375,212,31.3,4096874371,140,49.4,4097335963,178,,4096874373,141,71.7,4096874377,213,1.8,,,,,,,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942939,744,1,2,77,10,4ku8o6uf87yd8iecdalipo6wd,1,63.4,76.2,2023-03-13T21:32:48.778Z,2023-03-14T07:19:22Z,4097336091,178,,4096874427,56,Left,4096874429,140,72.1,4096874431,141,93.2,4096874435,213,0.9,4096874433,212,14.7,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942949,745,1,2,77,12,4ku8o6uf87yd8iecdalipo6wd,1,72.4,92.3,2023-03-13T21:32:50.377Z,2023-03-14T07:19:36Z,4096874481,213,5.5,4096874477,141,74.6,4096874473,56,Center,4096874479,212,16.3,4096874475,140,82.9,4097336243,178,,4096874761,210,13,,,,am5gj5qg3gjtyhvwfnj8sjz6d,Hermoso,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942953,746,13,2,77,14,4ku8o6uf87yd8iecdalipo6wd,1,88.5,73.8,2023-03-13T21:32:53.203Z,2023-03-14T07:19:37Z,4096874767,29,,4096874505,22,,4096874775,102,57.1,4096874771,55,745,4097228475,215,,4097336321,178,,4096874777,103,26.4,4096874697,72,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,4096874507,64,,,4096874765,83,,4096874781,231,54.2,4096874779,230,4096874509,56,Center,,,98.9,,,,,,,,,,,,,,,,,,
2519942947,722,5,2,77,16,7h7eg7q7dbwvzww78h9d5eh0h,1,-1.6,43.5,2023-03-13T21:32:54.627Z,2023-03-14T07:19:39Z,4096874469,56,Back,4096874537,233,747,4096874471,346,,,,,,,,,,,,,,,,,bqmhsb2bsuuuijw2ci39l01k9,Rodrigo Riquelme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519942955,747,5,2,77,16,4ku8o6uf87yd8iecdalipo6wd,0,101.6,56.5,2023-03-13T21:32:54.627Z,2023-03-14T07:19:38Z,4096874519,56,Center,4096874521,346,,4096874553,233,722,,,,,,,,,,,,,,,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519943079,723,1,2,77,50,7h7eg7q7dbwvzww78h9d5eh0h,0,4.7,42.4,2023-03-13T21:33:28.918Z,2023-03-14T07:19:40Z,4096875325,140,63.4,4096875321,155,,4096875333,1,,4096875327,141,41.9,4096875319,124,,4096875323,56,Center,4096875329,212,61.6,4096875335,74,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,4096875331,213,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519943089,748,1,2,77,54,4ku8o6uf87yd8iecdalipo6wd,1,35.8,56.5,2023-03-13T21:33:32.527Z,2023-03-14T07:19:49Z,4096875397,141,64.1,4096875393,56,Back,4096875399,212,8.8,4096875395,140,42.6,4096875401,213,0.6,4097336497,178,,4097336499,21,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519943091,749,49,2,77,55,4ku8o6uf87yd8iecdalipo6wd,1,41.7,63,2023-03-13T21:33:33.866Z,2023-03-14T07:19:52Z,,,,,,,,,,,,,,,,,,,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519943097,750,1,2,77,56,4ku8o6uf87yd8iecdalipo6wd,0,42.3,63.3,2023-03-13T21:33:34.480Z,2023-03-14T07:20:04Z,4096875415,56,Back,4096875421,212,10.4,4097336673,178,,4096875417,140,38.5,4096875423,213,2.0,4096875419,141,77.5,,,,,,,b9kfek16otvdorssn0wzkb36d,Koke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519943109,724,3,2,77,57,7h7eg7q7dbwvzww78h9d5eh0h,0,61.1,21.9,2023-03-13T21:33:36.084Z,2023-03-14T07:20:11Z,4097228835,465,,4096875469,56,Center,4097336827,178,,4096875479,211,,4096875471,286,,,,,,,,,,,3auwtiburdxrp2i5me2d97f11,V. Tsygankov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519943133,751,1,2,78,0,4ku8o6uf87yd8iecdalipo6wd,1,29.2,71.9,2023-03-13T21:33:38.265Z,2023-03-14T07:20:15Z,4096875591,212,21.0,4096875587,140,11.7,4096875583,56,Back,4096875589,141,57.1,4097336873,178,,4096875593,213,3.6,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519943167,752,1,2,78,4,4ku8o6uf87yd8iecdalipo6wd,1,12.4,46.8,2023-03-13T21:33:42.627Z,2023-03-14T07:20:18Z,4096875789,1,,4096875783,141,8.9,4096875787,213,5.4,4097336951,178,,4096875785,212,34.0,4096875781,140,33.5,4096875779,56,Back,4096875777,155,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519943179,753,1,2,78,8,4ku8o6uf87yd8iecdalipo6wd,1,43.2,3.4,2023-03-13T21:33:46.946Z,2023-03-14T07:20:22Z,4096875843,141,18.4,4096875847,213,0.8,4097337027,178,,4096875839,56,Right,4096875845,212,14.5,4096875841,140,53.0,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519943183,754,1,2,78,10,4ku8o6uf87yd8iecdalipo6wd,1,51.9,17,2023-03-13T21:33:48.709Z,2023-03-14T07:20:25Z,4096875857,141,28.3,4096875853,56,Back,4096875859,212,10.8,4096875861,213,2.3,4097337063,178,,4096875855,140,44.7,,,,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519943197,755,1,2,78,11,4ku8o6uf87yd8iecdalipo6wd,1,44.7,28.3,2023-03-13T21:33:49.827Z,2023-03-14T07:20:28Z,4096875931,56,Left,4096875935,141,92.4,4096875929,196,,4096875941,1,,4096875927,155,,4097337119,178,,4096875937,212,55.2,4096875939,213,0.9,3ga7qj3h3dbmqucxmaxhmrjdh,R. De Paul,4096875933,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519943215,756,1,2,78,16,4ku8o6uf87yd8iecdalipo6wd,1,77.8,91.5,2023-03-13T21:33:54.475Z,2023-03-14T10:11:21Z,4096876017,213,5.2,4096876009,56,Center,4096876391,210,13,4097229351,72,,4096876011,140,93.9,4096876015,212,34.4,4097337169,178,,4096876007,155,,716n1970vi9rvw5b4w9qmjfth,A. Griezmann,4096876019,1,,1,4097229349,224,,4096876013,141,47.4,4096876393,154,4096876005,2,,,,,,,,,,,,,,,,,,,,,,
2519943223,757,44,2,78,17,4ku8o6uf87yd8iecdalipo6wd,1,94,47,2023-03-13T21:33:56.257Z,2023-03-14T10:11:21Z,4096876063,286,,4096876093,233,725,4096876061,56,Center,,,,,,,,,,,,,,,,40h47dhimsmeiury61w1ourx1,Saúl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519943211,725,44,2,78,17,7h7eg7q7dbwvzww78h9d5eh0h,0,6,53,2023-03-13T21:33:56.258Z,2023-03-14T07:20:34Z,4096875999,285,,4096875997,56,Back,4096876097,233,757,,,,,,,,,,,,,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519943225,758,13,2,78,18,4ku8o6uf87yd8iecdalipo6wd,1,93.9,47.6,2023-03-13T21:33:56.402Z,2023-03-14T10:11:21Z,4097337265,388,,4096876411,103,58.3,4096876415,231,47.8,4096876409,102,41.0,4096876403,154,,4096876071,56,Center,4096876155,328,,4096876151,15,,40h47dhimsmeiury61w1ourx1,Saúl,4096876067,22,,,4096876405,55,756,4096876401,29,,4096876413,230,4096876399,87,,4096876069,17,99.8,,,,,,,,,,,,,,,,,,
