id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value,qualifier/15/value,assist,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2481438503,359,1,1,41,42,7h7eg7q7dbwvzww78h9d5eh0h,0,19.1,87.5,2022-11-04T20:42:24.523Z,2022-11-05T11:07:10Z,3893983185,155,,3893983197,140,30.6,3893983211,1,,3893983207,213,5.0,3893983187,196,,3894729773,178,,3893983203,212,49.2,3893983201,141,17.3,2udtmz4lvh4vil16mxvo0j4l,Aleix García,3893983193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481438517,374,49,1,41,45,3czravw89omgc9o4s0w3l1bg5,1,65.8,88.4,2022-11-04T20:42:27.475Z,2022-11-05T11:07:23Z,,,,,,,,,,,,,,,,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481438547,375,1,1,41,46,3czravw89omgc9o4s0w3l1bg5,1,63.8,89.3,2022-11-04T20:42:29.201Z,2022-11-05T11:07:27Z,3894730415,178,,3893983421,212,5.2,3893983419,141,91.4,3893983417,140,59.0,3893983423,213,2.9,3893983415,56,Left,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481438599,376,1,1,41,47,3czravw89omgc9o4s0w3l1bg5,1,59,91.4,2022-11-04T20:42:30.411Z,2022-11-05T11:07:52Z,3893983671,140,67.8,3893983669,56,Left,3893983673,141,81.3,3894731313,178,,3893983677,213,5.6,3893983675,212,11.5,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481438621,377,1,1,41,50,3czravw89omgc9o4s0w3l1bg5,1,69.6,80.5,2022-11-04T20:42:33.270Z,2022-11-05T11:08:03Z,3893983775,140,90.3,3893983777,141,81.1,3893983779,212,21.7,3893983781,213,0.0,3893983773,56,Left,3894730573,178,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481438627,378,1,1,41,52,3czravw89omgc9o4s0w3l1bg5,0,90.3,81.1,2022-11-04T20:42:35.147Z,2022-11-05T11:08:06Z,3894615593,224,,3893983809,56,Center,3893983813,141,59.7,3893983805,2,,3893983811,140,92.1,3893983817,213,4.8,3894615595,72,,3894731961,178,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,3893983815,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481438647,360,12,1,41,53,7h7eg7q7dbwvzww78h9d5eh0h,1,7.3,37.1,2022-11-04T20:42:35.660Z,2022-11-05T11:08:09Z,3893983913,56,Back,3893983919,212,7.2,3893983921,213,0.5,3893983917,141,41.9,3893983915,140,13.4,3894732057,178,,,,,,,,39dgr8s91agremy3nvp4q2221,S. Bueno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481438649,361,49,1,41,53,7h7eg7q7dbwvzww78h9d5eh0h,1,14.7,43.7,2022-11-04T20:42:36.236Z,2022-11-05T11:08:13Z,,,,,,,,,,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481438679,362,1,1,41,55,7h7eg7q7dbwvzww78h9d5eh0h,1,14.9,43.9,2022-11-04T20:42:38.132Z,2022-11-05T11:08:16Z,3893984065,56,Back,3893984073,213,5.3,3893984069,141,20.0,3893984071,212,19.3,3893984067,140,24.9,3894732377,178,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481438693,363,1,1,41,56,7h7eg7q7dbwvzww78h9d5eh0h,0,24.9,20,2022-11-04T20:42:39.372Z,2022-11-05T11:08:21Z,3893984145,56,Back,3893984153,213,0.4,3893984149,141,25.9,3893984147,140,34.2,3893984151,212,10.6,3894732493,178,,3893984143,155,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481591065,1291,67,1,41,58,3czravw89omgc9o4s0w3l1bg5,1,68.2,73.1,2022-11-04T20:42:40.652Z,2022-11-05T12:08:21Z,3894788163,233,1051,,,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481591061,1051,67,1,41,58,7h7eg7q7dbwvzww78h9d5eh0h,0,31.8,26.9,2022-11-04T20:42:40.653Z,2022-11-05T11:33:58Z,3894788167,233,1291,,,,,,,,,,,,,,,,,,,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481438705,379,61,1,41,58,3czravw89omgc9o4s0w3l1bg5,1,68.8,74.8,2022-11-04T20:42:40.660Z,2022-11-05T12:08:21Z,3893984219,56,Center,3894732727,178,,,,,,,,,,,,,,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481438733,380,49,1,42,0,3czravw89omgc9o4s0w3l1bg5,1,66.1,63.6,2022-11-04T20:42:42.860Z,2022-11-05T11:08:34Z,,,,,,,,,,,,,,,,,,,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481438771,381,1,1,42,0,3czravw89omgc9o4s0w3l1bg5,1,64.5,70.9,2022-11-04T20:42:42.979Z,2022-11-05T11:08:37Z,3893984547,213,4.8,3894732951,178,,3893984539,56,Center,3893984545,212,8.3,3893984543,141,58.8,3893984541,140,65.2,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481438775,382,61,1,42,3,3czravw89omgc9o4s0w3l1bg5,0,69.4,51.5,2022-11-04T20:42:45.967Z,2022-11-05T11:08:52Z,3893984555,56,Center,3894733393,389,,,,,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481438789,364,49,1,42,4,7h7eg7q7dbwvzww78h9d5eh0h,1,25.2,59.7,2022-11-04T20:42:47.092Z,2022-11-05T11:08:56Z,,,,,,,,,,,,,,,,,,,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481438993,365,1,1,42,11,7h7eg7q7dbwvzww78h9d5eh0h,1,65,81.9,2022-11-04T20:42:53.721Z,2022-11-05T11:09:01Z,3893985749,140,71.5,3893985753,212,10.5,3894733693,178,,3893985751,141,93.6,3893985747,56,Left,3893985755,213,0.9,,,,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439027,366,1,1,42,17,7h7eg7q7dbwvzww78h9d5eh0h,1,74.7,76.1,2022-11-04T20:42:59.766Z,2022-11-05T11:09:06Z,3894733929,178,,3893985937,56,Right,3893985939,140,87.1,3893985945,213,5.0,3893985935,155,,3893985947,1,,3893985941,141,19.1,3893985943,212,40.9,8tnz3pqkqdhbr08p96i9w8i96,Valery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439077,367,1,1,42,21,7h7eg7q7dbwvzww78h9d5eh0h,1,87.5,24.8,2022-11-04T20:43:03.926Z,2022-11-05T11:09:09Z,3893986255,213,2.3,3894734059,178,,3893986249,140,81.7,3893986253,212,9.5,3893986251,141,35.6,3893986247,56,Center,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439081,368,1,1,42,24,7h7eg7q7dbwvzww78h9d5eh0h,1,82.9,34.9,2022-11-04T20:43:06.941Z,2022-11-05T11:09:12Z,3894734121,178,,3893986273,140,88.3,3893986271,56,Right,3893986275,141,13.9,3893986277,212,15.4,3893986279,213,5.1,,,,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439121,369,1,1,42,26,7h7eg7q7dbwvzww78h9d5eh0h,1,89.6,15.2,2022-11-04T20:43:09.204Z,2022-11-05T11:09:29Z,3893986483,56,Center,3893986485,140,93.1,3893986489,212,14.2,3893988693,154,,3893986487,141,35.3,3893986479,2,,3894616937,224,,3894616939,20,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,3893988689,210,15,3893986491,213,3894734311,178,1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439157,370,15,1,42,27,7h7eg7q7dbwvzww78h9d5eh0h,1,94,37.3,2022-11-04T20:43:09.938Z,2022-11-05T11:09:30Z,3893988771,147,45.3,3893986643,56,Center,3894001951,17,,3894001953,108,,3894734833,178,,3893988755,29,,3893988767,328,,3893988765,103,2.5,2udtmz4lvh4vil16mxvo0j4l,Aleix García,3893988757,154,,3893994141,233,3893986639,22,,383,3893988391,20,3893988769,146,98.4,,3893988759,55,3893988753,80,,,369,3893988763,102,,,,,,,,,,,46.2,,,,,
2481439293,383,10,1,42,27,3czravw89omgc9o4s0w3l1bg5,1,1.2,56.2,2022-11-04T20:43:10.410Z,2022-11-05T11:09:35Z,3893987475,56,Back,3894617249,376,,3893994163,233,370,3893987471,180,,3893988909,174,,3893987473,182,,3893988911,381,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439197,371,6,1,42,28,7h7eg7q7dbwvzww78h9d5eh0h,1,95.7,36.8,2022-11-04T20:43:10.799Z,2022-11-05T11:09:39Z,3893994065,233,384,3893988217,75,,3893986863,56,Center,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439455,384,6,1,42,28,3czravw89omgc9o4s0w3l1bg5,0,4.3,63.2,2022-11-04T20:43:10.799Z,2022-11-05T11:09:39Z,3893988411,56,Back,3893988413,73,,3893994069,233,371,,,,,,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439633,372,1,1,43,4,7h7eg7q7dbwvzww78h9d5eh0h,1,99.7,0.5,2022-11-04T20:43:46.521Z,2022-11-05T11:09:43Z,3893989527,6,,3893989529,155,,3893989525,2,,3894735311,178,,3894617319,20,,3893989541,212,45.0,3893989543,213,1.9,3893989533,56,Center,2udtmz4lvh4vil16mxvo0j4l,Aleix García,3893989531,224,,3893989537,141,3893989545,1,,63.5,3893989535,140,,,,86.7,,,,,,,,,,,,,,,,,,,,,,,,,
2481439611,385,43,1,43,6,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-11-04T20:43:49.079Z,2022-11-04T20:48:21Z,3893990413,177,0,3894008885,144,10,3893989419,56,Back,3893990563,233,373,3893989415,182,0,3893991881,181,0,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439641,373,1,1,43,6,7h7eg7q7dbwvzww78h9d5eh0h,0,85.8,62,2022-11-04T20:43:49.293Z,2022-11-05T11:09:48Z,3893989571,56,Center,3894008701,3,,3894008703,140,97.7,3894008709,213,5.8,3894735553,388,,3894008707,212,14.0,3894008705,141,52.6,,,,c320492cbp1otejfp1i1oane1,Y. Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439621,386,52,1,43,8,3czravw89omgc9o4s0w3l1bg5,1,1,47.9,2022-11-04T20:43:50.923Z,2022-11-05T11:09:56Z,3894617563,378,,3894735823,388,,,,,,,,,,,,,,,,,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439719,387,1,1,43,10,3czravw89omgc9o4s0w3l1bg5,1,9.1,53.8,2022-11-04T20:43:53.336Z,2022-11-05T11:10:04Z,3893990035,123,,3893990037,56,Back,3893990045,213,0.4,3893990039,140,33.3,3894736043,178,,3893990041,141,70.7,3893990043,212,27.9,,,,4vlurpsi44g09g159t61u83bp,Unai Simón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439749,388,1,1,43,15,3czravw89omgc9o4s0w3l1bg5,1,47.2,70.9,2022-11-04T20:43:58.014Z,2022-11-05T11:10:11Z,3894736287,178,,3893990229,141,92.9,3893990227,140,68.2,3893990231,212,26.6,3893990225,56,Left,3893990233,213,0.6,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439753,374,45,1,43,18,7h7eg7q7dbwvzww78h9d5eh0h,0,28.8,13.9,2022-11-04T20:44:01.414Z,2022-11-05T11:10:17Z,3893990241,285,,3893990455,233,389,3893990239,56,Back,,,,,,,,,,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439785,389,3,1,43,18,3czravw89omgc9o4s0w3l1bg5,1,71.2,86.1,2022-11-04T20:44:01.414Z,2022-11-05T11:10:17Z,3893990387,233,374,3894617723,464,,3894736513,178,,3893990381,286,,3893990379,56,Left,,,,,,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439809,390,1,1,43,21,3czravw89omgc9o4s0w3l1bg5,0,70.4,74.3,2022-11-04T20:44:03.743Z,2022-11-05T11:10:21Z,3893990479,140,72.5,3893990481,141,68.0,3893990477,56,Center,3893990483,212,4.8,3893990475,155,,3893990485,213,5.2,3894736663,178,,,,,do5tibysnhbnbw18nwdo39kut,Álex Berenguer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439799,375,61,1,43,21,7h7eg7q7dbwvzww78h9d5eh0h,1,26.4,27.5,2022-11-04T20:44:03.990Z,2022-11-05T11:10:39Z,3894737353,178,,3894737351,15,,3893990439,56,Back,,,,,,,,,,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439829,376,49,1,43,23,7h7eg7q7dbwvzww78h9d5eh0h,1,32.6,21.4,2022-11-04T20:44:05.638Z,2022-11-05T11:10:47Z,,,,,,,,,,,,,,,,,,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439851,377,1,1,43,23,7h7eg7q7dbwvzww78h9d5eh0h,1,32.6,21.4,2022-11-04T20:44:05.689Z,2022-11-05T11:10:50Z,3893990695,56,Back,3893990701,212,7.4,3893990699,141,26.3,3893990703,213,2.7,3893990697,140,26.3,3894737819,178,,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439861,378,1,1,43,24,7h7eg7q7dbwvzww78h9d5eh0h,1,26.6,26.3,2022-11-04T20:44:07.342Z,2022-11-05T11:10:54Z,3893990755,56,Back,3893990759,141,7.0,3894738023,178,,3893990757,140,22.9,3893990761,212,13.7,3893990763,213,4.4,,,,,,,cuqawmfekh86mgo758udxw7v9,Oriol Romeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439889,379,1,1,43,26,7h7eg7q7dbwvzww78h9d5eh0h,1,22.9,7,2022-11-04T20:44:09.016Z,2022-11-05T11:10:58Z,3893990941,213,6.0,3894738173,178,,3893990933,56,Back,3893990937,141,3.2,3893990939,212,9.1,3893990935,140,31.2,,,,,,,2do89l8kf9yuelzq1b5mo549h,Toni Villa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439927,380,1,1,43,29,7h7eg7q7dbwvzww78h9d5eh0h,0,30.8,3.2,2022-11-04T20:44:11.566Z,2022-11-05T11:11:02Z,3893991127,56,Center,3893991129,140,51.1,3893991133,212,25.0,3893991131,141,22.3,3894738427,178,,3893991135,213,0.5,,,,,,,2udtmz4lvh4vil16mxvo0j4l,Aleix García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481556003,878,49,1,43,30,3czravw89omgc9o4s0w3l1bg5,1,49.7,77.1,2022-11-04T20:44:13.226Z,2022-11-05T11:11:07Z,,,,,,,,,,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439987,391,1,1,43,30,3czravw89omgc9o4s0w3l1bg5,0,45.6,82.4,2022-11-04T20:44:13.301Z,2022-11-05T11:11:12Z,3893991499,157,,3893991511,1,,3893991505,141,97.7,3893991509,213,0.2,3893991507,212,49.0,3893991501,56,Left,3894738771,178,,3893991503,140,91.2,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481439995,392,43,1,43,33,3czravw89omgc9o4s0w3l1bg5,1,0,0,2022-11-04T20:44:15.951Z,2022-11-04T20:44:23Z,3893991545,56,Left,3893992039,144,5,3893991547,347,0,,,,,,,,,,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440101,381,49,1,43,43,7h7eg7q7dbwvzww78h9d5eh0h,1,1.1,11.6,2022-11-04T20:44:25.923Z,2022-11-05T11:11:39Z,3893992867,189,,,,,,,,,,,,,,,,,,,,,,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440191,382,1,1,43,43,7h7eg7q7dbwvzww78h9d5eh0h,1,1.6,12.1,2022-11-04T20:44:26.266Z,2022-11-05T11:11:39Z,3893992577,213,0.5,3893992571,212,63.6,3893992563,140,55.2,3893992581,1,,3893992553,155,,3893992559,56,Center,3894740129,178,,3893992913,189,,eavhyxb9dfjh0jp5yzg8p8udx,P. Gazzaniga,3893992567,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440201,383,1,1,43,46,7h7eg7q7dbwvzww78h9d5eh0h,0,55.3,55.8,2022-11-04T20:44:29.321Z,2022-11-05T11:11:51Z,3894740539,178,,3893992625,141,43.0,3893992629,213,4.1,3893992627,212,10.9,3893992619,3,,3893992621,56,Back,3893992623,140,49.0,,,,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440221,393,1,1,43,48,3czravw89omgc9o4s0w3l1bg5,1,52.7,53.8,2022-11-04T20:44:30.456Z,2022-11-05T11:11:47Z,3893992723,3,,3893992729,141,45.3,3894740425,388,,3893992727,140,55.4,3893992731,212,6.4,3893992733,213,5.2,3893992725,56,Center,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440225,394,49,1,43,48,3czravw89omgc9o4s0w3l1bg5,1,55.4,45.3,2022-11-04T20:44:31.383Z,2022-11-05T11:11:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440357,395,1,1,43,53,3czravw89omgc9o4s0w3l1bg5,1,63.9,40.6,2022-11-04T20:44:35.700Z,2022-11-05T11:12:00Z,3893993487,213,5.1,3893993485,212,25.6,3894740895,178,,3893993483,141,6.0,3893993481,140,73.6,3893993479,56,Right,,,,,,,dfcbvsb7o18lavmonbp5ucwoa,Oihan Sancet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440369,396,1,1,43,58,3czravw89omgc9o4s0w3l1bg5,0,75.9,8.4,2022-11-04T20:44:41.013Z,2022-11-05T11:12:05Z,3893993529,155,,3893993527,2,,3893993539,213,1.1,3893993537,212,28.8,3893993535,141,46.1,3894618797,20,,3893993531,56,Center,3893993533,140,88.3,66jotyvbhtz5cjvhbby6luelm,Nico Williams,3894741125,178,,3894618795,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440421,384,12,1,43,59,7h7eg7q7dbwvzww78h9d5eh0h,1,12.7,57.3,2022-11-04T20:44:42.334Z,2022-11-05T11:12:13Z,3893993793,140,34.5,3893993791,56,Back,3893993795,141,86.6,3893993819,15,,3894741391,388,,3893993797,212,30.3,3893993799,213,0.7,,,,4o0ei8wawffrg2hvnbmcxipxx,David López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440439,397,1,1,44,3,3czravw89omgc9o4s0w3l1bg5,1,67.4,6.5,2022-11-04T20:44:45.512Z,2022-11-05T11:12:20Z,3893993935,56,Center,3893993939,141,33.2,3893993937,140,59.4,3894741645,178,,3893993943,213,2.0,3893993941,212,20.0,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440505,398,1,1,44,5,3czravw89omgc9o4s0w3l1bg5,1,59.4,33.2,2022-11-04T20:44:47.894Z,2022-11-05T11:12:25Z,3893994247,213,2.1,3894741751,178,,3893994245,212,26.3,3893994239,56,Back,3893994243,141,65.7,3893994241,140,45.9,,,,,,,83n1qv6ypl625aolzjeqifv11,Mikel Vesga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440563,399,1,1,44,9,3czravw89omgc9o4s0w3l1bg5,1,45.9,65.7,2022-11-04T20:44:52.044Z,2022-11-05T11:12:30Z,3893994521,140,54.0,3893994519,56,Left,3893994523,141,94.1,3894741921,178,,3893994525,212,21.1,3893994527,213,1.2,,,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440607,400,1,1,44,14,3czravw89omgc9o4s0w3l1bg5,1,47.5,91,2022-11-04T20:44:56.470Z,2022-11-05T11:12:34Z,3893994767,212,20.4,3893994769,213,3.7,3894742027,178,,3893994763,140,31.4,3893994765,141,74.2,3893994761,56,Back,,,,,,,8hm6d6395johhjsoe8jz6dcyd,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440665,401,1,1,44,16,3czravw89omgc9o4s0w3l1bg5,1,33.3,72.8,2022-11-04T20:44:59.044Z,2022-11-05T11:12:38Z,3893995125,56,Back,3893995133,213,5.0,3893995131,212,34.0,3893995127,140,41.1,3893995129,141,24.2,3893995135,1,,3894742165,178,,,,,cd5napttmwk5o9gxw3cbb4ted,Íñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440691,402,1,1,44,21,3czravw89omgc9o4s0w3l1bg5,1,56.8,22.6,2022-11-04T20:45:03.991Z,2022-11-05T11:12:41Z,3894742267,178,,3893995309,140,71.9,3893995307,56,Center,3893995311,141,28.4,3893995313,212,16.3,3893995315,213,0.2,,,,,,,uzzq2p3s1qnb3wv1pee3mcph,Yeray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440715,403,1,1,44,23,3czravw89omgc9o4s0w3l1bg5,1,71.2,38.2,2022-11-04T20:45:06.217Z,2022-11-05T11:12:48Z,3893995433,56,Center,3893995455,213,0.8,3894742493,178,,3893995443,141,47.0,3893995449,212,8.3,3893995437,140,76.7,,,,,,,66jotyvbhtz5cjvhbby6luelm,Nico Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440763,404,1,1,44,26,3czravw89omgc9o4s0w3l1bg5,1,76.9,38.7,2022-11-04T20:45:09.102Z,2022-11-05T11:12:54Z,3893995763,212,21.1,3893995761,141,8.3,3894742691,178,,3893995765,213,4.9,3893995759,140,81.1,3893995755,56,Right,,,,,,,ddvvwqxpsqqboupi3gx1ijhed,I. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440789,405,1,1,44,31,3czravw89omgc9o4s0w3l1bg5,1,85.4,16.7,2022-11-04T20:45:13.735Z,2022-11-05T11:12:58Z,3893995913,140,74.4,3893995911,56,Center,3893995917,212,13.4,3893995919,213,2.6,3894742837,178,,3893995915,141,26.7,,,,,,,v7isqpxiursyjhj5rmhyhjv9,Lekue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481440809,406,1,1,44,33,3czravw89omgc9o4s0w3l1bg5,1,74.4,26.7,2022-11-04T20:45:15.633Z,2022-11-05T11:13:06Z,3893996931,154,,3894619239,224,,3894619241,20,,3894742955,178,,3893996051,2,,3893996053,155,,3893996929,210,13,3893996061,212,25.7,uzzq2p3s1qnb3wv1pee3mcph,Yeray,3893996063,213,1.0,3893996055,56,3893996059,141,1,Center,3893996057,140,,,,87.3,,,,,,58.9,,,,,,,,,,,,,,,,,,,
2481440819,407,13,1,44,34,3czravw89omgc9o4s0w3l1bg5,1,88.3,57.7,2022-11-04T20:45:17.016Z,2022-11-05T11:13:06Z,3893996957,231,51.8,3893996941,154,,3893996943,55,406,3893996955,230,100,3893996121,17,,3894743239,389,,3893996123,56,Center,3893996939,29,,aow6cahecmexgd5qxt3esmaxh,Raúl García,3893996949,103,34.7,3893996953,328,3893996951,108,,,3893996947,102,3893996119,22,,32.6,3893997805,75,3893996313,20,,,,3893997807,391,,,,,,,,,,,,,,,,
