id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,assist,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2503986491,499,1,2,82,13,4yg9ttzw0m51048doksv8uq5r,0,96.5,67.6,2023-02-04T16:56:20.960Z,2023-02-05T14:35:49Z,4014134173,388,,4012597343,56,Center,4012597347,141,57.3,4012597341,3,,4012597351,213,4.7,4012597349,212,7.0,4012597345,140,96.3,,,,a045sz2acqbfgyq9puwsu8sx6,R. Nteka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503986509,817,11,2,82,16,74mcjsm72vr3l9pw2i4qfjchj,1,3.8,45.4,2023-02-04T16:56:23.977Z,2023-02-05T07:03:04Z,4012597443,88,,4013345057,378,,4014134279,388,,4012597441,56,Back,,,,,,,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503986707,818,1,2,82,25,74mcjsm72vr3l9pw2i4qfjchj,1,14.6,55.1,2023-02-04T16:56:32.616Z,2023-02-05T07:03:09Z,4012598477,123,,4012598483,141,52.1,4012598487,213,6.1,4012598481,140,23.9,4014134353,178,,4012598485,212,10.0,4012598479,56,Back,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503986737,819,1,2,82,28,74mcjsm72vr3l9pw2i4qfjchj,1,27.3,53.6,2023-02-04T16:56:35.700Z,2023-02-05T07:03:20Z,4012598657,140,29.6,4012598663,213,1.3,4012598661,212,8.0,4012598655,56,Back,4014134563,178,,4012598659,141,64.8,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503986745,820,1,2,82,31,74mcjsm72vr3l9pw2i4qfjchj,1,33.7,65.4,2023-02-04T16:56:38.513Z,2023-02-05T07:03:29Z,4014134737,178,,4012598717,141,58.2,4012598713,56,Back,4012598721,213,5.2,4012598719,212,5.6,4012598715,140,36.2,,,,,,,9m2qujt0h0zrd0n1akjqjo0r9,Manu Trigueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503986765,821,1,2,82,32,74mcjsm72vr3l9pw2i4qfjchj,1,36.2,58.2,2023-02-04T16:56:39.439Z,2023-02-05T07:03:41Z,4012598811,213,2.9,4014134971,178,,4012598803,56,Back,4012598807,141,61.8,4012598805,140,25.6,4012598809,212,11.4,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503986867,822,1,2,82,33,74mcjsm72vr3l9pw2i4qfjchj,1,25.6,61.8,2023-02-04T16:56:40.785Z,2023-02-05T07:04:01Z,4012599393,212,17.0,4014135357,178,,4012599391,141,38.3,4012599385,56,Back,4012599389,140,31.1,4012599395,213,5.1,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503986955,823,1,2,82,39,74mcjsm72vr3l9pw2i4qfjchj,1,46.6,40.3,2023-02-04T16:56:46.660Z,2023-02-05T07:04:05Z,4012599869,141,66.3,4014135413,178,,4012599873,212,18.0,4012599877,213,1.8,4012599863,56,Back,4012599867,140,43.2,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503986995,824,1,2,82,44,74mcjsm72vr3l9pw2i4qfjchj,1,49.1,63.9,2023-02-04T16:56:52.108Z,2023-02-05T07:04:09Z,4012600109,212,12.3,4012600105,140,48.9,4014135477,178,,4012600107,141,45.8,4012600103,56,Back,4012600111,213,4.7,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987033,825,1,2,82,48,74mcjsm72vr3l9pw2i4qfjchj,1,53.9,43.3,2023-02-04T16:56:56.036Z,2023-02-05T07:04:17Z,4012600321,56,Center,4012600327,212,11.9,4012600323,140,55.3,4014135601,178,,4012600329,213,4.8,4012600325,141,25.9,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987045,826,1,2,82,51,74mcjsm72vr3l9pw2i4qfjchj,1,56.4,26.8,2023-02-04T16:56:58.692Z,2023-02-05T07:04:20Z,4012600431,213,0.5,4012600429,212,7.6,4012600425,140,62.8,4012600427,141,31.9,4012600423,56,Center,4014135643,178,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987101,827,1,2,82,53,74mcjsm72vr3l9pw2i4qfjchj,1,62.9,30.6,2023-02-04T16:57:00.869Z,2023-02-05T07:04:26Z,4012600737,213,4.8,4012600733,141,8.8,4012600729,56,Right,4014135803,178,,4012600731,140,64.2,4012600735,212,14.9,,,,,,,313x9xk65v0e1qoqvbqqy5u96,Fer Niño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987153,828,1,2,82,57,74mcjsm72vr3l9pw2i4qfjchj,1,68.1,11.3,2023-02-04T16:57:05.067Z,2023-02-05T07:04:46Z,4012600969,140,59.8,4012600973,141,23.9,4012600977,212,12.2,4014136103,178,,4012600967,56,Center,4012600981,213,2.4,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987239,829,1,2,83,0,74mcjsm72vr3l9pw2i4qfjchj,1,61.3,28.3,2023-02-04T16:57:07.962Z,2023-02-05T07:04:49Z,4012601393,212,14.2,4012601391,141,47.5,4012601385,56,Center,4014136135,178,,4012601395,213,2.0,4012601387,140,56.1,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987271,830,1,2,83,6,74mcjsm72vr3l9pw2i4qfjchj,1,68.5,51.6,2023-02-04T16:57:13.268Z,2023-02-05T07:04:52Z,4012601501,213,5.6,4012601495,140,72.9,4014136165,178,,4012601499,212,5.9,4012601497,141,46.1,4012601493,56,Center,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987325,831,1,2,83,6,74mcjsm72vr3l9pw2i4qfjchj,1,72.9,46.1,2023-02-04T16:57:14.150Z,2023-02-05T07:04:55Z,4012601735,213,2.2,4012601727,56,Center,4012601733,212,18.2,4014136199,178,,4012601731,141,67.2,4012601729,140,62.3,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987359,832,1,2,83,11,74mcjsm72vr3l9pw2i4qfjchj,1,64.7,71.9,2023-02-04T16:57:19.150Z,2023-02-05T07:04:57Z,4012601893,140,54.8,4012601897,141,56.3,4012601901,213,3.9,4014136235,178,,4012601887,56,Center,4012601899,212,14.9,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987383,833,1,2,83,13,74mcjsm72vr3l9pw2i4qfjchj,1,55.6,56.1,2023-02-04T16:57:20.430Z,2023-02-05T07:05:00Z,4012602041,56,Center,4012602047,212,13.2,4012602043,140,58.1,4014136273,178,,4012602049,213,4.9,4012602045,141,37.1,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987447,834,1,2,83,15,74mcjsm72vr3l9pw2i4qfjchj,1,58.1,37.1,2023-02-04T16:57:22.717Z,2023-02-05T07:05:03Z,4012602481,56,Right,4012602487,212,23.1,4012602483,140,66.1,4014136301,178,,4012602489,213,5.1,4012602485,141,5.5,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987485,835,1,2,83,20,74mcjsm72vr3l9pw2i4qfjchj,1,74.1,7.6,2023-02-04T16:57:27.614Z,2023-02-05T07:05:06Z,4012602705,212,16.0,4012602703,141,27.6,4014136341,178,,4012602699,56,Center,4012602707,213,2.1,4012602701,140,66.1,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987501,836,1,2,83,22,74mcjsm72vr3l9pw2i4qfjchj,1,66.1,27.6,2023-02-04T16:57:29.827Z,2023-02-05T07:05:09Z,4012602795,141,37.4,4012602799,213,0.6,4012602793,140,76.2,4012602797,212,12.5,4012602791,56,Center,4014136405,178,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987515,837,1,2,83,23,74mcjsm72vr3l9pw2i4qfjchj,1,76.2,37.4,2023-02-04T16:57:30.757Z,2023-02-05T07:05:20Z,4012602885,156,,4012602849,212,7.9,4012602845,140,69.0,4012602851,213,3.4,4012602843,56,Center,4014136587,178,,4012602847,141,33.9,,,,313x9xk65v0e1qoqvbqqy5u96,Fer Niño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987621,838,1,2,83,24,74mcjsm72vr3l9pw2i4qfjchj,1,69,33.9,2023-02-04T16:57:32.091Z,2023-02-05T07:05:24Z,4012603429,213,2.6,4012603425,212,11.4,4014136661,178,,4012603421,140,59.6,4012603423,141,42.4,4012603419,56,Center,,,,,,,a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987663,839,1,2,83,30,74mcjsm72vr3l9pw2i4qfjchj,1,65.9,43,2023-02-04T16:57:37.764Z,2023-02-05T07:05:27Z,4012603641,212,10.3,4012603643,213,4.3,4012603637,140,62.4,4012603639,141,28.8,4012603635,56,Center,4014136707,178,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987687,840,1,2,83,32,74mcjsm72vr3l9pw2i4qfjchj,1,62.4,28.9,2023-02-04T16:57:39.788Z,2023-02-05T07:05:35Z,4012603755,212,10.5,4012603749,56,Center,4012603753,141,36.1,4012603757,213,0.5,4014136823,178,,4012603751,140,71.2,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987743,841,1,2,83,33,74mcjsm72vr3l9pw2i4qfjchj,1,71.2,36.1,2023-02-04T16:57:40.708Z,2023-02-05T07:05:41Z,4012604093,140,75.6,4012604097,212,19.3,4012604091,56,Right,4012604095,141,8.5,4012604099,213,5.0,4014136929,178,,,,,,,,2biwwlvzgsu5kmyw5w1adpmtx,Gerard Moreno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987745,842,3,2,83,38,74mcjsm72vr3l9pw2i4qfjchj,0,82.5,17.6,2023-02-04T16:57:45.819Z,2023-02-05T07:05:59Z,4012604103,56,Right,4013348801,465,,4014137303,178,,4012604105,286,,4012604201,233,500,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987755,500,7,2,83,38,4yg9ttzw0m51048doksv8uq5r,0,17.5,82.4,2023-02-04T16:57:45.861Z,2023-02-05T07:06:03Z,4014137401,178,,4013348851,385,,4012604133,285,,4012604181,233,842,4012604131,56,Back,,,,,,,,,,61j22wr5t5irba2v3v4l1rnro,L. Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987791,843,61,2,83,38,74mcjsm72vr3l9pw2i4qfjchj,1,85,17.6,2023-02-04T16:57:45.947Z,2023-02-05T07:06:13Z,4014137569,178,,4012604379,56,Right,,,,,,,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987805,501,5,2,83,41,4yg9ttzw0m51048doksv8uq5r,1,-1.2,91.9,2023-02-04T16:57:48.919Z,2023-02-05T07:06:17Z,4012604467,233,844,4012604465,346,,4012604463,56,Back,,,,,,,,,,,,,,,,61j22wr5t5irba2v3v4l1rnro,L. Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503987801,844,5,2,83,41,74mcjsm72vr3l9pw2i4qfjchj,0,101.2,8.1,2023-02-04T16:57:48.919Z,2023-02-05T07:06:17Z,4012604485,233,501,4012604443,56,Right,4012604445,346,,,,,,,,,,,,,,,,,3bm08rp9rgzh6cjhk0picxs6h,S. Chukwueze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988203,502,1,2,84,17,4yg9ttzw0m51048doksv8uq5r,1,4.8,40.3,2023-02-04T16:58:24.468Z,2023-02-05T07:06:27Z,4012606509,155,,4012606519,213,6.2,4012606517,212,51.6,4012606513,140,53.6,4012606507,124,,4012606521,1,,4012606515,141,31.8,4012606511,56,Center,36bg0k385i4wwarffp6ak1syd,Edgar Badia,4012606525,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988235,503,1,2,84,20,4yg9ttzw0m51048doksv8uq5r,1,53.6,31.8,2023-02-04T16:58:27.667Z,2023-02-05T07:06:49Z,4012606659,212,5.0,4014138075,388,,4012606655,140,49.8,4012606661,213,2.5,4012606683,156,,4012606653,56,Back,4012606657,141,36.3,4014138077,21,,a045sz2acqbfgyq9puwsu8sx6,R. Nteka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988277,504,1,2,84,21,4yg9ttzw0m51048doksv8uq5r,1,49.6,37.3,2023-02-04T16:58:29.027Z,2023-02-05T07:06:59Z,4012606865,212,9.7,4012606859,56,Back,4012606863,141,27.9,4012606871,213,3.9,4012606861,140,42.6,4014138231,178,,,,,,,,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989049,515,1,2,84,23,4yg9ttzw0m51048doksv8uq5r,1,38.2,31.6,2023-02-04T16:58:30.650Z,2023-02-05T07:07:06Z,4012610849,213,4.9,4012610845,141,23.9,4012610843,140,39.1,4012610847,212,5.3,4014138345,178,,4012610841,56,Back,,,,,,,2zn2o5lzchz7oattq9pnjr8wl,E. Roco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988315,505,1,2,84,24,4yg9ttzw0m51048doksv8uq5r,0,39.6,20.3,2023-02-04T16:58:32.068Z,2023-02-05T07:07:10Z,4012607049,157,,4012607059,213,0.7,4012607055,141,67.3,4012607057,212,52.4,4012607053,140,79.2,4014138431,178,,4012607061,1,,4012607051,56,Center,b69uny9udp3ab2zccwa0qnrh1,Diego González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988335,846,49,2,84,29,74mcjsm72vr3l9pw2i4qfjchj,1,25,21.2,2023-02-04T16:58:36.708Z,2023-02-05T07:07:27Z,,,,,,,,,,,,,,,,,,,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988373,847,1,2,84,30,74mcjsm72vr3l9pw2i4qfjchj,1,20.5,25.2,2023-02-04T16:58:38.117Z,2023-02-05T07:07:29Z,4012607345,56,Back,4012607349,141,40.3,4014138775,178,,4012607347,140,4.3,4012607353,213,2.6,4012607351,212,19.9,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988411,848,1,2,84,33,74mcjsm72vr3l9pw2i4qfjchj,1,4.3,40.3,2023-02-04T16:58:41.044Z,2023-02-05T07:07:32Z,4014138817,178,,4012607511,140,10.8,4012607517,213,5.0,4012607513,141,10.7,4012607509,56,Back,4012607515,212,21.3,,,,,,,76r2yw3wtql61qh5l0yumdn85,Pepe Reina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988453,849,1,2,84,37,74mcjsm72vr3l9pw2i4qfjchj,1,14.7,5.5,2023-02-04T16:58:44.747Z,2023-02-05T07:07:38Z,4014138895,178,,4012607689,213,6.2,4012607685,141,4.1,4012607681,56,Back,4012607687,212,17.5,4012607683,140,31.3,,,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504124995,997,3,2,84,39,74mcjsm72vr3l9pw2i4qfjchj,0,31.1,5.2,2023-02-04T16:58:46.308Z,2023-02-05T07:07:46Z,4013350493,467,e18oezz5jq7pf3h4azgv3ofrp,4013350487,56,Back,4013350491,465,,4014139003,178,,4013350489,285,,,,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988535,851,4,2,84,39,74mcjsm72vr3l9pw2i4qfjchj,1,33.2,5.6,2023-02-04T16:58:47.219Z,2023-02-05T07:08:30Z,4012608099,285,,4012608095,56,Back,4012608105,233,507,4012608093,295,,4012608097,152,,4012608091,13,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988491,507,4,2,84,39,4yg9ttzw0m51048doksv8uq5r,0,66.8,94.4,2023-02-04T16:58:47.220Z,2023-02-05T07:08:30Z,4012607903,13,,4012608115,286,,4012607907,152,,4012608797,295,,4014140057,178,,4012607905,56,Left,4012608117,233,851,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988455,506,43,2,84,39,4yg9ttzw0m51048doksv8uq5r,1,0,0,2023-02-04T16:58:47.257Z,2023-02-04T16:59:03Z,4012608663,144,45,4012607693,56,Left,4012608165,286,0,,,,,,,,,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988531,850,43,2,84,39,74mcjsm72vr3l9pw2i4qfjchj,1,0,0,2023-02-04T16:58:47.257Z,2023-02-04T16:58:57Z,4012608235,144,3,4012608073,285,0,4012608123,233,506,4012608071,56,Back,,,,,,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988591,508,17,2,84,44,4yg9ttzw0m51048doksv8uq5r,1,0,0,2023-02-04T16:58:51.323Z,2023-02-05T07:08:38Z,4012608461,13,243,4012608457,31,,4012608459,393,,,,,,,,,,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988629,852,1,2,84,51,74mcjsm72vr3l9pw2i4qfjchj,1,38.9,5.3,2023-02-04T16:58:58.593Z,2023-02-05T07:08:47Z,4012608711,212,17.7,4014140451,178,,4012608699,5,,4012608707,140,31.7,4012608713,213,2.0,4012608703,152,,4012608925,189,,4012608709,141,28.8,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,4012608705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988637,853,1,2,84,52,74mcjsm72vr3l9pw2i4qfjchj,1,31.7,28.8,2023-02-04T16:58:59.471Z,2023-02-05T07:08:53Z,4012608771,56,Back,4012608773,140,36.3,4012608777,212,10.9,4012608985,189,,4012608775,141,43.1,4012608779,213,1.1,4014140569,178,,,,,e615cmv1tfzu84f0z8mwi5711,Raúl Albiol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988659,854,1,2,84,56,74mcjsm72vr3l9pw2i4qfjchj,1,36.3,43.1,2023-02-04T16:59:03.628Z,2023-02-05T07:08:57Z,4012608901,212,23.4,4012608895,56,Back,4012608899,141,13.1,4014140639,178,,4012608903,213,5.2,4012608897,140,47.2,,,,,,,9m2qujt0h0zrd0n1akjqjo0r9,Manu Trigueros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988733,855,1,2,85,3,74mcjsm72vr3l9pw2i4qfjchj,1,58.9,22.2,2023-02-04T16:59:10.796Z,2023-02-05T07:09:02Z,4012609213,56,Center,4012609217,141,21.2,4012609221,213,6.3,4012609215,140,78.5,4012609219,212,20.6,4014140693,178,,,,,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988755,856,61,2,85,4,74mcjsm72vr3l9pw2i4qfjchj,0,78.5,21.2,2023-02-04T16:59:11.857Z,2023-02-05T07:09:08Z,4012609245,56,Center,4014140813,178,,,,,,,,,,,,,,,,,,,,313x9xk65v0e1qoqvbqqy5u96,Fer Niño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988779,509,12,2,85,5,4yg9ttzw0m51048doksv8uq5r,1,14.3,72.9,2023-02-04T16:59:13.251Z,2023-02-05T07:09:13Z,4012609367,141,100.0,4012609371,213,1.0,4012609363,56,Back,4012609365,140,27.5,4012609393,167,,4012609369,212,24.2,4014140867,178,,,,,eo74fl3ctgkwbpsa099rkv6xh,L. Magallán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988781,510,5,2,85,8,4yg9ttzw0m51048doksv8uq5r,0,32.4,101.8,2023-02-04T16:59:15.362Z,2023-02-05T07:09:18Z,4012610221,233,857,4012609377,56,Back,4012609379,347,,,,,,,,,,,,,,,,,eo74fl3ctgkwbpsa099rkv6xh,L. Magallán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988931,857,5,2,85,8,74mcjsm72vr3l9pw2i4qfjchj,1,67.6,-1.8,2023-02-04T16:59:15.362Z,2023-02-05T07:09:17Z,4012610197,347,,4012610195,56,Right,4012610211,233,510,,,,,,,,,,,,,,,,313x9xk65v0e1qoqvbqqy5u96,Fer Niño,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988943,858,1,2,85,22,74mcjsm72vr3l9pw2i4qfjchj,0,62.6,0,2023-02-04T16:59:29.484Z,2023-02-05T07:09:39Z,4012610261,140,70.6,4012610257,107,,4012610267,213,0.6,4012610263,141,7.1,4012610411,189,,4012610259,56,Right,4012610265,212,10.3,,,,5soi8e2hlk77rlsbsl76hg3xl,J. Foyth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988939,511,49,2,85,24,4yg9ttzw0m51048doksv8uq5r,1,40.9,96.8,2023-02-04T16:59:31.797Z,2023-02-05T07:10:35Z,,,,,,,,,,,,,,,,,,,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988961,512,1,2,85,25,4yg9ttzw0m51048doksv8uq5r,1,40.9,96.8,2023-02-04T16:59:32.989Z,2023-02-05T07:10:38Z,4012610365,212,8.0,4012610359,56,Back,4012610367,213,5.0,4012610363,141,85.6,4014142255,178,,4012610361,140,43.2,,,,,,,e18oezz5jq7pf3h4azgv3ofrp,Fidel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988973,513,1,2,85,28,4yg9ttzw0m51048doksv8uq5r,1,44.1,83.8,2023-02-04T16:59:36.108Z,2023-02-05T07:10:48Z,4012610447,56,Back,4012610453,212,5.8,4012610451,141,84.1,4014142405,178,,4012610455,213,3.1,4012610449,140,38.6,,,,,,,a045sz2acqbfgyq9puwsu8sx6,R. Nteka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988983,514,1,2,85,29,4yg9ttzw0m51048doksv8uq5r,0,38.6,84.1,2023-02-04T16:59:36.892Z,2023-02-05T07:10:51Z,4012610497,56,Center,4012610505,213,5.2,4012610499,140,55.4,4012610495,155,,4012610501,141,38.9,4014142463,178,,4012610507,1,,4012610503,212,35.4,f0a2qk3jzxercn67bben5eled,Gumbau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503988997,859,1,2,85,31,74mcjsm72vr3l9pw2i4qfjchj,1,44.5,69.7,2023-02-04T16:59:38.539Z,2023-02-05T07:10:55Z,4012610591,213,4.8,4012610585,140,45.7,4012610589,212,12.0,4014142523,178,,4012610587,141,52.1,4012610583,56,Back,4012610581,3,,,,,dfjph36vcwfj5cevut4x3vf11,J. Mojica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989001,860,49,2,85,32,74mcjsm72vr3l9pw2i4qfjchj,1,45.1,50,2023-02-04T16:59:39.757Z,2023-02-05T07:11:01Z,,,,,,,,,,,,,,,,,,,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503989015,861,1,2,85,33,74mcjsm72vr3l9pw2i4qfjchj,1,45.1,50,2023-02-04T16:59:40.460Z,2023-02-05T07:11:05Z,4014142719,178,,4012610675,212,4.6,4012610665,56,Back,4012610669,140,48.8,4012610677,213,0.6,4012610673,141,53.7,,,,,,,aza9jho12wrfa3oczxoj670mh,Jorge Cuenca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
