id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/15/value,assist,qualifier/17/value
2466778497,593,1,2,79,36,2l0ldgiwsgb8d6y3z0sfgjzyj,0,52.3,82.2,2022-10-02T20:38:13.075Z,2022-10-03T10:22:34Z,3816258735,140,54.2,3816258741,213,5.8,3816258733,56,Left,3816258739,212,2.2,3816258731,168,,3816258737,141,80.8,3817209749,388,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778487,809,61,2,79,36,3kq9cckrnlogidldtdie2fkbl,1,54.4,14.1,2022-10-02T20:38:13.085Z,2022-10-03T10:22:42Z,3817209851,15,,3816258685,56,Right,3817209853,388,,,,,,,,,,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778503,810,49,2,79,37,3kq9cckrnlogidldtdie2fkbl,1,40.3,17.7,2022-10-02T20:38:14.279Z,2022-10-03T10:22:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778511,811,1,2,79,37,3kq9cckrnlogidldtdie2fkbl,1,40.3,17.7,2022-10-02T20:38:14.927Z,2022-10-03T10:22:52Z,3816258793,141,15.8,3817210011,178,,3816258795,212,8.4,3816258789,56,Back,3816258797,213,3.3,3816258791,140,32.4,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778525,812,1,2,79,39,3kq9cckrnlogidldtdie2fkbl,1,32.8,18.8,2022-10-02T20:38:16.475Z,2022-10-03T10:22:56Z,3816258881,141,49.3,3816258875,56,Back,3816258889,213,1.6,3816258877,140,32.0,3816258885,212,20.8,3817210089,178,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778543,813,1,2,79,41,3kq9cckrnlogidldtdie2fkbl,1,33.5,53.1,2022-10-02T20:38:18.623Z,2022-10-03T10:23:00Z,3816258965,212,16.6,3816258961,140,44.7,3816258959,56,Back,3816258963,141,70.4,3816258967,213,0.8,3817210133,178,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778555,814,1,2,79,43,3kq9cckrnlogidldtdie2fkbl,1,46.1,72,2022-10-02T20:38:20.628Z,2022-10-03T10:23:04Z,3817210203,178,,3816259023,212,18.2,3816259019,140,58.4,3816259025,213,0.8,3816259021,141,90.9,3816259017,56,Left,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778563,815,1,2,79,46,3kq9cckrnlogidldtdie2fkbl,1,59.1,90.4,2022-10-02T20:38:23.147Z,2022-10-03T10:23:23Z,3816259081,140,63.3,3816259087,213,5.1,3816259079,56,Center,3816259085,212,12.4,3816259083,141,73.3,3817210521,178,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778577,816,1,2,79,47,3kq9cckrnlogidldtdie2fkbl,1,63.3,73.3,2022-10-02T20:38:24.978Z,2022-10-03T10:23:27Z,3817210569,178,,3816259167,213,0.4,3816259161,140,71.2,3816259163,141,77.9,3816259165,212,8.9,3816259159,56,Center,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778583,817,1,2,79,48,3kq9cckrnlogidldtdie2fkbl,1,71.2,77.9,2022-10-02T20:38:25.635Z,2022-10-03T10:24:02Z,3816259183,140,72.8,3816259189,213,1.3,3816259185,141,87.7,3817211105,178,,3816259187,212,6.9,3816259181,56,Left,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778613,818,1,2,79,50,3kq9cckrnlogidldtdie2fkbl,1,72.8,87.7,2022-10-02T20:38:27.399Z,2022-10-03T10:24:15Z,3816259329,56,Left,3816259333,141,92.1,3816259335,212,6.8,3816259337,213,0.5,3817211347,178,,3816259331,140,78.6,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778619,819,1,2,79,53,3kq9cckrnlogidldtdie2fkbl,0,74.2,86.3,2022-10-02T20:38:30.140Z,2022-10-03T10:24:20Z,3816259357,56,Left,3817211407,178,,3816259361,141,81.2,3816259363,212,4.8,3816259365,213,4.0,3816259359,140,71.1,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778621,594,61,2,79,53,2l0ldgiwsgb8d6y3z0sfgjzyj,1,23.9,16,2022-10-02T20:38:30.208Z,2022-10-03T10:24:23Z,3816259367,56,Back,3817211445,178,,,,,,,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778657,820,1,2,79,55,3kq9cckrnlogidldtdie2fkbl,1,66.1,74.8,2022-10-02T20:38:32.864Z,2022-10-03T10:28:07Z,3817215135,178,,3816259537,141,68.7,3816259535,140,55.5,3816259541,213,3.5,3816259533,56,Center,3816259539,212,11.9,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778687,821,1,2,79,58,3kq9cckrnlogidldtdie2fkbl,1,54.8,68.3,2022-10-02T20:38:35.920Z,2022-10-03T10:28:11Z,3816259665,140,56.2,3816259669,212,25.5,3816259663,56,Center,3817215221,178,,3816259671,213,4.8,3816259667,141,30.8,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778709,822,1,2,80,1,3kq9cckrnlogidldtdie2fkbl,1,59.8,27,2022-10-02T20:38:38.798Z,2022-10-03T10:28:15Z,3817215283,178,,3816259757,56,Right,3816259765,213,5.6,3816259761,141,8.8,3816259759,140,75.6,3816259763,212,20.7,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778727,823,1,2,80,5,3kq9cckrnlogidldtdie2fkbl,1,79.8,10,2022-10-02T20:38:42.264Z,2022-10-03T10:28:24Z,3816259877,141,46.9,3816259879,212,25.1,3816259873,56,Center,3817215301,178,,3816259875,140,81.3,3816259881,213,1.5,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778731,824,3,2,80,7,3kq9cckrnlogidldtdie2fkbl,0,81.3,46.9,2022-10-02T20:38:44.290Z,2022-10-03T10:28:28Z,3817039537,465,,3816259899,286,,3816259901,211,,3817215595,178,,3816259897,56,Center,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778841,595,12,2,80,7,2l0ldgiwsgb8d6y3z0sfgjzyj,1,11.4,42.7,2022-10-02T20:38:44.745Z,2022-10-03T10:28:33Z,3817215677,178,,3816260285,212,4.0,3816260283,141,45.0,3816260281,140,14.9,3816260287,213,0.4,3816260279,56,Back,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778739,825,2,2,80,7,3kq9cckrnlogidldtdie2fkbl,1,83.9,55.5,2022-10-02T20:38:44.888Z,2022-10-03T10:32:36Z,3816260173,7,c1mm3hdfcs78obhxmhailzidx,3817220045,178,,3816259939,56,Center,3816260175,140,91.2,3816260177,141,47.0,3817220047,21,,3816260171,8,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466778843,596,55,2,80,7,2l0ldgiwsgb8d6y3z0sfgjzyj,1,12.3,48.3,2022-10-02T20:38:44.889Z,2022-10-03T10:32:37Z,,,,,,,,,,,,,,,,,,,,,,,,,d3pdr28q2n295ldry2lc1uklx,Lucas Torró,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779253,597,18,2,81,13,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-10-02T20:39:50.684Z,2022-10-03T10:32:46Z,3816262385,59,18,3816262383,44,Forward,3816262381,42,,3816262459,55,598,,,,,,,,,,,,,4l2rgx65vzgrrxorbc1edq8yd,Kike García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779261,598,19,2,81,13,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-10-02T20:39:50.685Z,2022-10-03T10:32:46Z,3816262433,292,9,3816262439,55,597,3816262429,145,9,3816262425,42,,3816262435,293,1,3816262437,44,Forward,3816262431,59,17,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779327,599,18,2,81,38,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-10-02T20:40:15.400Z,2022-10-03T10:33:02Z,3816262755,55,600,3816262691,42,,3816262695,59,2,3816262693,44,Defender,,,,,,,,,,,,,akjusy9dt1qd2fjhttviek6ol,Nacho Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779333,600,19,2,81,38,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-10-02T20:40:15.401Z,2022-10-03T10:33:03Z,3816262731,59,23,3816262725,42,,3816262735,293,3,3816262737,44,Defender,3816262733,292,4,3816262739,55,599,3816262729,145,2,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779445,601,18,2,81,50,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-10-02T20:40:27.494Z,2022-10-03T10:33:18Z,3816263231,44,Midfielder,3816263233,59,7,3816263255,55,602,3816263229,42,,,,,,,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779447,602,19,2,81,50,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-10-02T20:40:27.495Z,2022-10-03T10:33:19Z,3816263235,42,,3816263247,44,Midfielder,3816263239,145,4,3816263241,59,20,3816263243,292,5,3816263249,55,601,3816263245,293,1,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779829,604,40,2,81,55,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2022-10-02T20:40:32.615Z,2022-10-03T11:50:55Z,3816265143,130,10,3816265137,30,"amjegysk3et638l4od103c7o5, 1vupjbihmf0b4gzjskmrmptqt, d34tmogp5h4rwuo3pcxtwp0fe, 8ij122duxc65thlj8flk2xdjp, 94jrxsnf1ta2u65ommyge7bo5, 7ms6l8qho3p4jm1soleldqvv9, bpf2fcb73l96fwspo72shmkiy, d3pdr28q2n295ldry2lc1uklx, 946z96r5q70ryslp3hlhafnx1, 5t2ngljfiapcn98qlnbifg53p, e5d9nvrs4l1kvcosvnrb2mor9, 2zcha0sd7axiu2s2c0bccz2s5, 8ktlzedieskw7pjsgatlac4q1, 9xbo6c8uq29ueuyinngjjiaj9, eqw6fu3no9qxejk17tqgeey5m, 15no5m0njma23gf0ygu9agt05",3816265145,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 0, 0, 0, 0, 0, 0",3816265147,194,7ms6l8qho3p4jm1soleldqvv9,3816265139,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 5, 5, 5, 5, 5, 5",3816265141,59,"1, 15, 20, 3, 23, 4, 22, 6, 17, 16, 10, 11, 13, 14, 19, 25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779699,603,1,2,82,15,2l0ldgiwsgb8d6y3z0sfgjzyj,0,18.8,45,2022-10-02T20:40:52.591Z,2022-10-03T10:33:22Z,3816264441,157,,3816264447,140,66.7,3816264451,212,53.1,3816264455,1,,3817221063,178,,3816264439,5,,3816264453,213,6.0,3816264445,56,Right,amjegysk3et638l4od103c7o5,Sergio Herrera,3816264449,141,3816264443,241,,,,,,,,,,20.1,,,,,,,,,,,,,,,,,,
2466779731,826,1,2,82,19,3kq9cckrnlogidldtdie2fkbl,1,25.9,77.3,2022-10-02T20:40:56.232Z,2022-10-03T10:33:26Z,3816264641,3,,3817221187,388,,3816264647,141,74.3,3816264645,140,30.8,3816264651,213,5.9,3816264649,212,5.5,3816264643,56,Back,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779741,827,49,2,82,20,3kq9cckrnlogidldtdie2fkbl,1,30.8,74.3,2022-10-02T20:40:57.025Z,2022-10-03T10:33:29Z,,,,,,,,,,,,,,,,,,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779775,828,1,2,82,22,3kq9cckrnlogidldtdie2fkbl,1,26.3,71.3,2022-10-02T20:40:59.742Z,2022-10-03T10:33:34Z,3816264819,140,21.5,3816264823,212,14.6,3816264821,141,51.1,3816264817,56,Back,3816264827,213,4.4,3817221391,178,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779801,829,1,2,82,24,3kq9cckrnlogidldtdie2fkbl,1,22.5,48.4,2022-10-02T20:41:01.624Z,2022-10-03T10:33:36Z,3816264961,140,36.9,3816264967,213,5.6,3817221465,178,,3816264959,56,Back,3816264965,212,19.9,3816264963,141,29.3,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779813,830,1,2,82,27,3kq9cckrnlogidldtdie2fkbl,1,37.8,33.4,2022-10-02T20:41:04.924Z,2022-10-03T10:33:40Z,3817221517,178,,3816265053,140,36.8,3816265065,213,1.6,3816265057,141,61.1,3816265061,212,18.9,3816265051,56,Back,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779843,831,1,2,82,30,3kq9cckrnlogidldtdie2fkbl,1,38.9,65.1,2022-10-02T20:41:07.589Z,2022-10-03T10:33:48Z,3816265207,212,22.2,3816265201,56,Left,3816265203,140,54.4,3816265209,213,0.7,3817221721,178,,3816265205,141,87.3,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779851,832,1,2,82,33,3kq9cckrnlogidldtdie2fkbl,0,61.5,90.4,2022-10-02T20:41:10.488Z,2022-10-03T10:33:52Z,3816265245,140,75.0,3816265251,213,5.4,3816265249,212,21.4,3816265243,56,Center,3817221791,178,,3816265241,155,,3816265247,141,66.8,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779871,605,1,2,82,34,2l0ldgiwsgb8d6y3z0sfgjzyj,0,25,25.7,2022-10-02T20:41:11.405Z,2022-10-03T10:33:59Z,3816265359,141,17.4,3816265353,3,,3816265355,56,Back,3816265363,213,5.9,3816265361,212,16.4,3816265357,140,39.7,3817221945,178,,,,,7ms6l8qho3p4jm1soleldqvv9,Unai García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779857,833,61,2,82,35,3kq9cckrnlogidldtdie2fkbl,1,64.1,75.5,2022-10-02T20:41:12.124Z,2022-10-03T10:34:03Z,3816265293,56,Center,3817222083,178,,,,,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779893,834,1,2,82,38,3kq9cckrnlogidldtdie2fkbl,1,52.9,81.5,2022-10-02T20:41:15.574Z,2022-10-03T10:34:11Z,3816265471,141,47.1,3816265467,56,Center,3816265475,213,4.8,3817222259,178,,3816265473,212,23.5,3816265469,140,55.3,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779907,835,1,2,82,41,3kq9cckrnlogidldtdie2fkbl,1,61,35,2022-10-02T20:41:18.698Z,2022-10-03T10:34:18Z,3816265511,56,Right,3816265517,212,18.5,3816265515,141,10.3,3817222353,178,,3816265519,213,5.1,3816265513,140,68.4,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779913,836,1,2,82,43,3kq9cckrnlogidldtdie2fkbl,1,68.4,10.3,2022-10-02T20:41:20.886Z,2022-10-03T10:34:22Z,3816265545,212,7.1,3816265543,141,16.7,3816265541,140,63.0,3816265539,56,Right,3817222463,178,,3816265547,213,2.5,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779919,837,1,2,82,44,3kq9cckrnlogidldtdie2fkbl,0,63,16.7,2022-10-02T20:41:21.875Z,2022-10-03T10:34:26Z,3816265583,212,10.6,3816265579,140,73.0,3816265577,56,Right,3817222595,178,,3816265581,141,14.7,3816265585,213,6.2,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779933,606,49,2,82,46,2l0ldgiwsgb8d6y3z0sfgjzyj,1,23.6,81,2022-10-02T20:41:22.990Z,2022-10-03T10:34:34Z,,,,,,,,,,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779941,607,61,2,82,46,2l0ldgiwsgb8d6y3z0sfgjzyj,1,23.6,81,2022-10-02T20:41:23.006Z,2022-10-03T10:34:41Z,3817222845,178,,3816265701,56,Back,,,,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779957,608,1,2,82,48,2l0ldgiwsgb8d6y3z0sfgjzyj,1,30.2,76.4,2022-10-02T20:41:25.658Z,2022-10-03T10:34:46Z,3816265763,141,77.1,3816265759,56,Back,3817223017,178,,3816265765,212,9.8,3816265767,213,3.1,3816265761,140,20.9,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466779981,609,1,2,82,50,2l0ldgiwsgb8d6y3z0sfgjzyj,1,20.9,77.1,2022-10-02T20:41:27.606Z,2022-10-03T10:34:51Z,3816265895,141,58.6,3816265899,213,3.8,3816265893,140,4.9,3816265891,56,Back,3817223153,178,,3816265897,212,21.0,,,,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780001,610,1,2,82,53,2l0ldgiwsgb8d6y3z0sfgjzyj,0,3.8,58.4,2022-10-02T20:41:30.086Z,2022-10-03T10:34:55Z,3816266027,212,60.0,3816266017,157,,3816266021,56,Center,3816266031,1,,3816266023,140,60.8,3816266029,213,0.1,3817223233,178,,3816266025,141,64.0,amjegysk3et638l4od103c7o5,Sergio Herrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780013,838,44,2,82,56,3kq9cckrnlogidldtdie2fkbl,1,39,34.8,2022-10-02T20:41:33.152Z,2022-10-03T11:52:55Z,3816266099,233,611,3816266081,285,,3816266079,56,Back,,,,,,,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780007,611,44,2,82,56,2l0ldgiwsgb8d6y3z0sfgjzyj,0,61,65.2,2022-10-02T20:41:33.153Z,2022-10-03T10:34:58Z,3816266053,286,,3816266051,56,Center,3817062293,233,838,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780021,839,1,2,82,56,3kq9cckrnlogidldtdie2fkbl,0,38.5,31.1,2022-10-02T20:41:33.255Z,2022-10-03T11:52:56Z,3816266121,213,0.6,3816266117,141,50.4,3816266111,3,,3817223381,388,,3816266119,212,23.4,3816266113,56,Center,3816266115,140,56.9,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780035,612,50,2,83,0,2l0ldgiwsgb8d6y3z0sfgjzyj,1,43.4,58.8,2022-10-02T20:41:37.636Z,2022-10-03T10:35:15Z,3816266177,56,Back,3816266181,286,,3816266263,233,840,,,,,,,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780043,840,7,2,83,1,3kq9cckrnlogidldtdie2fkbl,0,56.6,41.2,2022-10-02T20:41:38.176Z,2022-10-03T10:35:19Z,3816266235,285,,3817223851,178,,3816266233,56,Center,3817041111,385,,3816266257,233,612,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780057,613,3,2,83,2,2l0ldgiwsgb8d6y3z0sfgjzyj,1,45.3,64.7,2022-10-02T20:41:39.568Z,2022-10-03T10:35:27Z,3816266291,286,,3817041167,464,,3816266289,56,Back,3817224065,178,,3816266297,233,841,,,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780055,841,45,2,83,2,3kq9cckrnlogidldtdie2fkbl,0,54.7,35.3,2022-10-02T20:41:39.568Z,2022-10-03T10:35:28Z,3816266285,285,,3816266321,233,613,3816266283,56,Center,,,,,,,,,,,,,,,,127eg3g8ig8j7obxtyc2tl8t1,Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780079,614,1,2,83,4,2l0ldgiwsgb8d6y3z0sfgjzyj,1,47.1,72.5,2022-10-02T20:41:41.151Z,2022-10-03T10:35:32Z,3816266405,140,52.9,3816266411,213,1.2,3816266403,56,Left,3816266409,212,16.4,3816266407,141,94.9,3817224213,178,,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780097,615,1,2,83,6,2l0ldgiwsgb8d6y3z0sfgjzyj,1,52.9,94.9,2022-10-02T20:41:43.306Z,2022-10-03T10:35:37Z,3816266535,56,Left,3816266543,213,6.2,3816266541,212,9.4,3816266537,140,61.8,3816266539,141,93.5,3817224315,178,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466996747,1987,83,2,83,8,3kq9cckrnlogidldtdie2fkbl,1,37.3,6.3,2022-10-02T20:41:45.608Z,2022-10-03T12:19:17Z,3817339083,399,484702,,,,,,,,,,,,,,,,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780115,616,1,2,83,8,2l0ldgiwsgb8d6y3z0sfgjzyj,0,62.6,93.7,2022-10-02T20:41:45.643Z,2022-10-03T10:35:42Z,3816266613,212,21.8,3816266607,56,Center,3816266615,213,5.6,3817224469,178,,3816266609,140,78.7,3816266611,141,73.4,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780129,842,49,2,83,11,3kq9cckrnlogidldtdie2fkbl,1,22,26.3,2022-10-02T20:41:48.635Z,2022-10-03T10:35:47Z,,,,,,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780145,843,1,2,83,11,3kq9cckrnlogidldtdie2fkbl,1,22,26.3,2022-10-02T20:41:48.725Z,2022-10-03T10:35:50Z,3816266753,213,4.7,3817224617,178,,3816266747,140,21.6,3816266749,141,5.8,3816266745,56,Back,3816266751,212,13.9,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780203,844,1,2,83,13,3kq9cckrnlogidldtdie2fkbl,1,21.6,5.8,2022-10-02T20:41:50.875Z,2022-10-03T10:35:53Z,3816267031,140,14.0,3816267037,213,2.2,3817224723,178,,3816267035,212,13.9,3816267033,141,22.5,3816267029,56,Back,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780223,845,1,2,83,19,3kq9cckrnlogidldtdie2fkbl,1,23.6,54.1,2022-10-02T20:41:56.636Z,2022-10-03T10:35:56Z,3817224767,178,,3816267193,140,37.8,3816267199,213,0.9,3816267195,141,82.1,3816267197,212,24.2,3816267191,56,Back,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780263,846,1,2,83,22,3kq9cckrnlogidldtdie2fkbl,1,37.8,82.1,2022-10-02T20:41:59.922Z,2022-10-03T10:35:58Z,3816267409,141,85.1,3816267405,56,Back,3816267411,212,10.6,3816267407,140,47.7,3816267413,213,0.2,3817224827,178,,,,,,,,6w5wyari2p4bh2zzy2x2f6hg5,D. Alaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466780309,847,1,2,83,29,3kq9cckrnlogidldtdie2fkbl,1,70.4,90,2022-10-02T20:42:06.625Z,2022-10-03T10:36:03Z,3817224969,178,,3816267589,141,91.8,3816267593,213,0.2,3816267585,56,Left,3816267587,140,76.6,3816267591,212,6.6,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
