id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,assist,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/16/value,qualifier/18/value
2515931829,440,1,2,51,54,4jelr92fsge73q39is6qvhxb3,0,43.8,42.1,2023-03-05T14:12:13.151Z,2023-03-06T07:00:06Z,4075558031,212,19.0,4077834983,388,,4075558021,56,Center,4075558035,213,5.9,4075558017,3,,4075558027,141,31.3,4075558023,140,60.5,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516362351,1167,67,2,51,56,c8llrezkm3b3op4afrou6b487,1,39.8,67.7,2023-03-05T14:12:14.888Z,2023-03-06T07:43:58Z,4077875057,233,1097,,,,,,,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516362347,1097,67,2,51,56,4jelr92fsge73q39is6qvhxb3,0,60.2,32.3,2023-03-05T14:12:14.889Z,2023-03-06T07:24:43Z,4077875103,233,1167,,,,,,,,,,,,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931885,441,1,2,51,56,c8llrezkm3b3op4afrou6b487,1,39.1,73,2023-03-05T14:12:14.936Z,2023-03-06T07:43:59Z,4077835083,389,,4075558357,140,33.7,4075558361,212,7.1,4075558359,141,79.2,4075558355,56,Back,4075558363,213,2.5,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931931,442,1,2,51,58,c8llrezkm3b3op4afrou6b487,0,33.7,79.2,2023-03-05T14:12:16.343Z,2023-03-06T07:00:18Z,4075558623,1,,4075558619,212,20.7,4075558615,141,78.9,4075558611,140,53.4,4077835225,389,,4075558609,56,Left,4075558607,157,,4075558621,213,6.3,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931937,441,44,2,52,0,4jelr92fsge73q39is6qvhxb3,1,45.2,23.9,2023-03-05T14:12:18.559Z,2023-03-06T07:15:42Z,4075558643,285,,4075558641,56,Back,4075558831,233,443,,,,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931939,443,44,2,52,0,c8llrezkm3b3op4afrou6b487,0,54.8,76.1,2023-03-05T14:12:18.560Z,2023-03-06T07:00:27Z,4075558645,56,Center,4075558859,233,441,4075558647,286,,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931943,442,8,2,52,0,4jelr92fsge73q39is6qvhxb3,1,43.7,24.7,2023-03-05T14:12:18.671Z,2023-03-06T07:15:42Z,4077282265,384,,4075558663,56,Back,4077835415,388,,4075558743,15,,,,,,,,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515931985,443,49,2,52,4,4jelr92fsge73q39is6qvhxb3,1,34.6,7.9,2023-03-05T14:12:22.760Z,2023-03-06T07:00:36Z,,,,,,,,,,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932045,444,1,2,52,4,4jelr92fsge73q39is6qvhxb3,0,34.8,3.1,2023-03-05T14:12:22.829Z,2023-03-06T07:00:40Z,4075559209,140,38.8,4075559255,236,,4075559261,286,,4075559207,56,Back,4075559213,141,3.2,4075559205,157,,4075559257,233,444,4075559217,212,4.2,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,4075559225,1,,4077835565,178,,,4075559219,213,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932027,444,74,2,52,4,c8llrezkm3b3op4afrou6b487,1,62.9,97.4,2023-03-05T14:12:22.957Z,2023-03-06T07:00:51Z,4075559101,56,Left,4075559295,233,444,4077835709,388,,4075559105,285,,4077835707,21,,,,,,,,,,,28psc296gj3umo59qqha8jil1,Denis Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932069,445,5,2,52,6,c8llrezkm3b3op4afrou6b487,0,61.8,101.5,2023-03-05T14:12:24.736Z,2023-03-06T07:00:55Z,4075559275,56,Left,4075559277,347,,4075560789,233,445,,,,,,,,,,,,,,,,28psc296gj3umo59qqha8jil1,Denis Suárez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932333,445,5,2,52,6,4jelr92fsge73q39is6qvhxb3,1,38.2,-1.5,2023-03-05T14:12:24.736Z,2023-03-06T07:00:55Z,4075560697,347,,4075560737,233,445,4075560695,56,Back,,,,,,,,,,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932401,446,1,2,52,17,4jelr92fsge73q39is6qvhxb3,1,35.4,0,2023-03-05T14:12:35.453Z,2023-03-06T07:00:59Z,4075561091,56,Back,4075561093,140,41.0,4075561097,212,9.4,4075561095,141,9.2,4075561089,107,,4075561099,213,0.9,,,,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932641,447,1,2,52,19,4jelr92fsge73q39is6qvhxb3,1,40.1,11.6,2023-03-05T14:12:38.172Z,2023-03-06T07:01:03Z,4075562331,212,28.7,4075562333,213,2.1,4075562327,140,26.3,4075562329,141,48.1,4077835925,178,,4075562325,56,Back,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932731,448,1,2,52,28,4jelr92fsge73q39is6qvhxb3,1,33.4,79.5,2023-03-05T14:12:46.879Z,2023-03-06T07:01:07Z,4077835973,178,,4075562757,213,1.1,4075562745,56,Back,4075562753,212,9.8,4075562749,141,92.0,4075562747,140,38.0,,,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932801,449,1,2,52,30,4jelr92fsge73q39is6qvhxb3,1,38,92,2023-03-05T14:12:48.987Z,2023-03-06T07:01:11Z,4075563085,1,,4075563069,155,,4075563071,56,Left,4075563083,213,0.0,4075563077,141,94.1,4075563073,140,73.2,4077836069,178,,4075563081,212,37.0,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932813,450,61,2,52,32,4jelr92fsge73q39is6qvhxb3,0,73.2,94.1,2023-03-05T14:12:51.213Z,2023-03-06T07:01:17Z,4077836151,178,,4075563137,56,Left,,,,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515932903,446,49,2,52,35,c8llrezkm3b3op4afrou6b487,1,11.7,11.5,2023-03-05T14:12:53.710Z,2023-03-06T07:01:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933017,447,1,2,52,38,c8llrezkm3b3op4afrou6b487,1,8.8,9.5,2023-03-05T14:12:56.844Z,2023-03-06T07:01:27Z,4077836387,178,,4075564189,140,16.5,4075564199,213,6.1,4075564183,56,Back,4075564197,212,8.3,4075564193,141,6.9,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933059,448,1,2,52,41,c8llrezkm3b3op4afrou6b487,1,17.1,7.1,2023-03-05T14:12:59.356Z,2023-03-06T07:01:31Z,4075564469,56,Back,4075564471,140,15.4,4077836475,178,,4075564483,213,1.9,4075564479,212,5.8,4075564475,141,15.2,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933105,449,1,2,52,42,c8llrezkm3b3op4afrou6b487,1,15.4,15.2,2023-03-05T14:13:00.599Z,2023-03-06T07:01:35Z,4075564703,140,9.3,4075564707,141,12.4,4077836505,178,,4075564711,212,6.7,4075564715,213,3.4,4075564701,56,Back,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933145,450,1,2,52,43,c8llrezkm3b3op4afrou6b487,0,9.3,12.4,2023-03-05T14:13:01.424Z,2023-03-06T07:01:38Z,4075564941,1,,4075564917,155,,4075564923,140,46.2,4075564927,141,32.3,4075564933,212,41.0,4075564919,56,Back,4075564937,213,0.3,4077836561,178,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933203,451,1,2,52,45,4jelr92fsge73q39is6qvhxb3,1,57.6,69.5,2023-03-05T14:13:03.686Z,2023-03-06T07:01:40Z,4075565189,3,,4075565199,212,7.8,4077836603,388,,4075565193,140,64.9,4075565197,141,71.6,4075565201,213,0.2,4075565191,56,Center,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933211,451,45,2,52,46,c8llrezkm3b3op4afrou6b487,0,38.6,29.7,2023-03-05T14:13:04.902Z,2023-03-06T07:01:46Z,4075565417,233,452,4075565253,56,Back,4075565255,285,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933217,452,3,2,52,46,4jelr92fsge73q39is6qvhxb3,1,61.4,70.3,2023-03-05T14:13:04.902Z,2023-03-06T07:01:45Z,4075565285,56,Center,4077836671,178,,4075565287,286,,4077285465,465,,4075565399,233,451,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933235,453,49,2,52,47,4jelr92fsge73q39is6qvhxb3,1,69.7,78.3,2023-03-05T14:13:05.962Z,2023-03-06T07:01:51Z,,,,,,,,,,,,,,,,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933305,454,1,2,52,48,4jelr92fsge73q39is6qvhxb3,1,70.1,85.4,2023-03-05T14:13:07.023Z,2023-03-06T07:01:56Z,4075565759,140,68.6,4075565761,141,96.3,4075565757,56,Left,4077836897,178,,4075565765,213,1.8,4075565763,212,7.6,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516363201,1120,67,2,52,50,4jelr92fsge73q39is6qvhxb3,1,68.6,96.3,2023-03-05T14:13:08.731Z,2023-03-06T07:43:59Z,4077878819,233,1191,,,,,,,,,,,,,,,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516363195,1191,67,2,52,50,c8llrezkm3b3op4afrou6b487,0,31.4,3.7,2023-03-05T14:13:08.732Z,2023-03-06T07:26:26Z,4077878823,233,1120,,,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933321,455,1,2,52,50,4jelr92fsge73q39is6qvhxb3,0,68.6,96.3,2023-03-05T14:13:08.743Z,2023-03-06T07:44:00Z,4075565857,236,,4075565845,140,70.1,4075565849,212,1.6,4077837025,389,,4075565843,56,Left,4075565847,141,96.5,4075565859,233,452,4075565851,213,0.1,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,4075565863,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933301,452,74,2,52,50,c8llrezkm3b3op4afrou6b487,1,37.1,6.9,2023-03-05T14:13:08.780Z,2023-03-06T07:02:10Z,4075565745,56,Back,4077837081,178,,4075565747,285,,4075565901,233,455,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933329,453,5,2,52,50,c8llrezkm3b3op4afrou6b487,0,34.6,-1.6,2023-03-05T14:13:09.137Z,2023-03-06T07:02:12Z,4075568029,233,456,4075565883,56,Back,4075565885,347,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933713,456,5,2,52,50,4jelr92fsge73q39is6qvhxb3,1,65.4,101.6,2023-03-05T14:13:09.137Z,2023-03-06T07:02:11Z,4075567965,56,Left,4075567993,233,453,4075567967,347,,,,,,,,,,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933731,457,1,2,53,4,4jelr92fsge73q39is6qvhxb3,1,68.4,100,2023-03-05T14:13:23.097Z,2023-03-06T07:42:41Z,4075568049,140,68.8,4075568057,212,7.9,4075568045,107,,4075568047,56,Left,4075568063,213,4.8,4075568051,141,90.0,4075568949,189,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933755,458,1,2,53,6,4jelr92fsge73q39is6qvhxb3,1,68.8,90,2023-03-05T14:13:24.844Z,2023-03-06T07:42:54Z,4075569135,189,,4075568177,212,3.8,4075568173,140,68.3,4075568179,213,1.7,4077837223,178,,4075568175,141,95.6,4075568171,56,Left,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933763,459,1,2,53,8,4jelr92fsge73q39is6qvhxb3,0,68.3,95.6,2023-03-05T14:13:26.381Z,2023-03-06T07:42:51Z,4075568215,141,93.8,4075568219,213,6.1,4077837355,178,,4075568213,140,74.1,4075568217,212,6.2,4075569335,189,,4075568211,56,Left,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933761,454,8,2,53,9,c8llrezkm3b3op4afrou6b487,1,20.3,13.2,2023-03-05T14:13:27.695Z,2023-03-06T07:02:40Z,4077286689,384,,4075568201,56,Back,4077837559,178,,,,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933771,455,49,2,53,9,c8llrezkm3b3op4afrou6b487,1,23.4,8.5,2023-03-05T14:13:28.212Z,2023-03-06T07:02:47Z,,,,,,,,,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933797,456,1,2,53,10,c8llrezkm3b3op4afrou6b487,1,23.4,8.5,2023-03-05T14:13:28.673Z,2023-03-06T07:02:50Z,4077837751,178,,4075568341,56,Back,4075568345,141,16.1,4075568349,213,1.5,4075568347,212,5.2,4075568343,140,23.8,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933843,457,1,2,53,11,c8llrezkm3b3op4afrou6b487,1,23.8,16.1,2023-03-05T14:13:29.503Z,2023-03-06T07:02:54Z,4077837833,178,,4075568611,140,39.0,4075568609,56,Back,4075568615,212,17.5,4075568613,141,5.4,4075568617,213,5.9,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933869,458,4,2,53,12,c8llrezkm3b3op4afrou6b487,1,39.8,5,2023-03-05T14:13:31.113Z,2023-03-06T07:03:00Z,4075568741,152,,4075568735,13,,4075568909,233,460,4075568737,56,Back,4075568745,265,,4075568749,286,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515933895,460,4,2,53,12,4jelr92fsge73q39is6qvhxb3,0,60.2,95,2023-03-05T14:13:31.114Z,2023-03-06T07:03:00Z,4075568863,56,Left,4075568867,265,,4075568869,285,,4075568865,152,,4075568861,13,,4075568939,233,458,4077837951,178,,,,,81egd7oua1lfq2j8lke5z0ueh,J. El Yamiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515934527,459,1,2,53,29,c8llrezkm3b3op4afrou6b487,1,39,5.4,2023-03-05T14:13:47.841Z,2023-03-06T07:03:07Z,4075572131,152,,4077838117,178,,4075572129,5,,4075572139,212,6.5,4075572141,213,1.7,4075572135,140,38.2,4075572133,56,Back,4075572137,141,14.9,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515934579,460,1,2,53,38,c8llrezkm3b3op4afrou6b487,1,40.4,14,2023-03-05T14:13:56.816Z,2023-03-06T07:03:11Z,4075572431,141,6.6,4077838235,178,,4075572435,213,5.5,4075572429,140,45.6,4075572427,56,Back,4075572433,212,7.4,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515934593,461,50,2,53,41,c8llrezkm3b3op4afrou6b487,1,54.6,8.4,2023-03-05T14:13:59.325Z,2023-03-06T07:03:17Z,4075576433,233,469,4075576051,286,,4075572501,56,Right,,,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515935323,469,7,2,53,41,4jelr92fsge73q39is6qvhxb3,1,45.4,91.6,2023-03-05T14:13:59.426Z,2023-03-06T07:03:21Z,4075576301,56,Back,4077838363,178,,4077287815,384,,4075576303,285,,4075576377,233,461,,,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515934629,461,49,2,53,42,4jelr92fsge73q39is6qvhxb3,1,42.6,87,2023-03-05T14:14:01.042Z,2023-03-06T07:03:36Z,,,,,,,,,,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515934673,462,1,2,53,42,4jelr92fsge73q39is6qvhxb3,1,41.2,91.2,2023-03-05T14:14:01.111Z,2023-03-06T07:03:30Z,4075572931,212,10.1,4077838479,178,,4075572927,140,31.7,4075572933,213,3.3,4075572925,56,Back,4075572929,141,89.0,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515934703,463,1,2,53,44,4jelr92fsge73q39is6qvhxb3,1,32.2,89.3,2023-03-05T14:14:02.558Z,2023-03-06T07:03:41Z,4075573067,56,Back,4077838625,178,,4075573071,140,38.0,4075573075,141,84.5,4075573079,213,5.8,4075573077,212,6.9,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515934663,462,43,2,53,44,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-05T14:14:03.102Z,2023-03-05T14:14:04Z,4075572907,189,0,4075572871,140,60.1,4075572869,56,Right,4075572977,144,1,4075572875,212,0,4075572877,213,0,4075572873,141,9.8,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515934759,464,1,2,53,46,4jelr92fsge73q39is6qvhxb3,1,37.8,84.8,2023-03-05T14:14:04.618Z,2023-03-06T07:03:44Z,4075573381,56,Back,4077838667,178,,4075573389,213,1.6,4075573385,141,91.8,4075573387,212,4.8,4075573383,140,37.7,,,,,,,bsi12817nc1ul082qn48d4rft,M. Hongla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515934827,465,1,2,53,47,4jelr92fsge73q39is6qvhxb3,0,38.5,92.3,2023-03-05T14:14:06.145Z,2023-03-06T07:03:47Z,4075573749,141,93.1,4075573745,56,Back,4075573753,213,0.2,4075573747,140,40.9,4075573751,212,2.6,4077838703,178,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515934785,463,61,2,53,47,c8llrezkm3b3op4afrou6b487,1,54.1,5.8,2023-03-05T14:14:06.170Z,2023-03-06T07:03:50Z,4075573511,56,Right,4077838775,178,,,,,,,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515934871,466,1,2,53,50,4jelr92fsge73q39is6qvhxb3,0,60.4,89.3,2023-03-05T14:14:09.012Z,2023-03-06T07:03:55Z,4075573977,212,20.3,4075573981,213,6.0,4075573975,141,82.1,4075573969,56,Left,4075573971,140,79.2,4077838907,178,,,,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516364065,1221,67,2,53,52,c8llrezkm3b3op4afrou6b487,1,21.2,23.2,2023-03-05T14:14:10.839Z,2023-03-06T07:44:00Z,4077882703,233,1145,,,,,,,,,,,,,,,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516364059,1145,67,2,53,52,4jelr92fsge73q39is6qvhxb3,0,78.8,76.8,2023-03-05T14:14:10.840Z,2023-03-06T07:28:13Z,4077882707,233,1221,,,,,,,,,,,,,,,,,,,,,,3rrges782prcprsn207dk4zit,C. Larin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515934893,464,8,2,53,52,c8llrezkm3b3op4afrou6b487,1,19.4,22.8,2023-03-05T14:14:10.854Z,2023-03-06T07:44:00Z,4077288757,383,,4075574093,56,Back,4077839057,389,,,,,,,,,,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515934971,465,49,2,53,56,c8llrezkm3b3op4afrou6b487,1,11.1,3.1,2023-03-05T14:14:15.085Z,2023-03-06T07:04:10Z,,,,,,,,,,,,,,,,,,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515935135,466,1,2,54,1,c8llrezkm3b3op4afrou6b487,0,16.3,5.3,2023-03-05T14:14:19.487Z,2023-03-06T07:04:13Z,4075575307,212,3.2,4075582573,286,,4075575309,213,6.2,4075575299,155,,4075582569,233,467,4075582567,236,,4075575303,140,19.3,4075575305,141,4.9,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,4077839271,178,,4075575301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515935169,467,74,2,54,1,4jelr92fsge73q39is6qvhxb3,1,80.4,96.3,2023-03-05T14:14:19.565Z,2023-03-06T07:04:18Z,4075582835,233,466,4077839369,178,,4075582511,285,,4075575471,56,Left,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515935271,467,5,2,54,2,c8llrezkm3b3op4afrou6b487,1,20.6,-1.6,2023-03-05T14:14:20.460Z,2023-03-06T07:04:21Z,4075575997,347,,4075575993,56,Back,4075576153,233,468,,,,,,,,,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515935187,468,5,2,54,2,4jelr92fsge73q39is6qvhxb3,0,79.4,101.6,2023-03-05T14:14:20.460Z,2023-03-06T07:04:21Z,4075575583,347,,4075575581,56,Left,4075576191,233,467,,,,,,,,,,,,,,,,2z101tpx36mno6neclyrym8yd,Óscar Plano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515935765,468,1,2,54,24,c8llrezkm3b3op4afrou6b487,0,20.1,0,2023-03-05T14:14:42.995Z,2023-03-06T07:04:25Z,4075578671,56,Back,4075578669,107,,4075578673,140,32.4,4075578677,212,15.1,4075578679,213,0.5,4075578675,141,9.6,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515935779,470,8,2,54,26,4jelr92fsge73q39is6qvhxb3,1,62.2,91.7,2023-03-05T14:14:44.514Z,2023-03-06T07:04:29Z,4077839609,388,,4077289761,384,,4075578739,56,Left,4075578789,15,,,,,,,,,,,,,,3zyib6lm9w7bi6lbek5m0dbrp,Escudero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
