id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2482496115,848,1,2,83,40,4ku8o6uf87yd8iecdalipo6wd,1,27.1,41.3,2022-11-06T14:45:55.749Z,2022-11-07T06:21:40Z,3899491517,140,24.0,3899491523,213,1.7,3899491521,212,21.6,3899491519,141,72.7,3901772771,178,,3899491515,56,Back,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482496209,849,1,2,83,46,4ku8o6uf87yd8iecdalipo6wd,1,31.6,76.3,2022-11-06T14:46:02.450Z,2022-11-07T06:21:45Z,3899492023,213,4.8,3899492021,212,28.6,3899492017,140,35.1,3901772835,178,,3899492015,56,Back,3899492019,141,34.6,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482496365,850,1,2,83,50,4ku8o6uf87yd8iecdalipo6wd,1,44.4,28.2,2022-11-06T14:46:06.526Z,2022-11-07T06:21:51Z,3899492787,56,Right,3901772921,178,,3899492791,141,10.9,3899492793,212,16.3,3899492789,140,55.1,3899492795,213,5.5,,,,,,,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482496419,851,1,2,83,56,4ku8o6uf87yd8iecdalipo6wd,1,66.7,16.2,2022-11-06T14:46:11.649Z,2022-11-07T06:21:59Z,3899493061,140,69.6,3901773007,178,,3899493057,56,Center,3899493067,212,8.7,3899493071,213,1.2,3899493065,141,28.2,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482496449,852,1,2,83,57,4ku8o6uf87yd8iecdalipo6wd,1,70.3,28.6,2022-11-06T14:46:13.446Z,2022-11-07T06:22:06Z,3899493213,212,6.6,3899493211,141,32.8,3899493209,140,76.0,3901773083,178,,3899493215,213,0.4,3899493207,56,Center,,,,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482496479,853,1,2,83,58,4ku8o6uf87yd8iecdalipo6wd,1,76,32.8,2022-11-06T14:46:13.827Z,2022-11-07T06:22:11Z,3899493377,212,10.3,3899493395,156,,3899493371,56,Center,3899493373,140,67.3,3899493379,213,2.7,3901773145,178,,3899493375,141,39.7,,,,9rm3r46uzxlmuqnp0jo4danhm,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482496583,854,1,2,84,0,4ku8o6uf87yd8iecdalipo6wd,1,67.3,39.7,2022-11-06T14:46:15.754Z,2022-11-07T06:22:16Z,3899493947,56,Center,3899493955,213,1.6,3901773181,178,,3899493949,140,67.2,3899493953,212,16.9,3899493951,141,64.6,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482496591,855,3,2,84,3,4ku8o6uf87yd8iecdalipo6wd,0,67,53.2,2022-11-06T14:46:18.733Z,2022-11-07T06:22:32Z,3899494003,56,Center,3899494325,233,609,3901773341,178,,3901634169,465,,3899494005,286,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482496643,609,7,2,84,3,c8llrezkm3b3op4afrou6b487,0,33,46.8,2022-11-06T14:46:19.091Z,2022-11-07T06:22:38Z,3901634361,385,,3901773413,178,,3899494301,233,855,3899494257,56,Back,3899494259,285,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482496961,858,61,2,84,3,4ku8o6uf87yd8iecdalipo6wd,1,66.7,57.2,2022-11-06T14:46:19.410Z,2022-11-07T06:23:00Z,3899495907,56,Center,3901773645,178,,,,,,,,,,,,,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482496707,610,1,2,84,4,c8llrezkm3b3op4afrou6b487,1,27.9,36.5,2022-11-06T14:46:20.271Z,2022-11-07T06:23:05Z,3899494617,213,0.1,3899494605,56,Back,3899494611,140,33.9,3899494613,141,37.6,3901773691,178,,3899494615,212,6.3,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482496711,611,49,2,84,5,c8llrezkm3b3op4afrou6b487,1,33.9,8.3,2022-11-06T14:46:21.570Z,2022-11-07T06:23:09Z,,,,,,,,,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482496741,612,50,2,84,7,c8llrezkm3b3op4afrou6b487,1,40.5,8,2022-11-06T14:46:23.349Z,2022-11-07T06:23:18Z,3899494821,286,,3899494819,56,Back,3901642693,233,856,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482496759,856,7,2,84,8,4ku8o6uf87yd8iecdalipo6wd,1,59.5,92,2022-11-06T14:46:24.463Z,2022-11-07T06:23:26Z,3899494935,285,,3899494985,233,612,3899494931,167,,3901773941,389,,3901634745,385,,3899494933,56,Left,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482496987,613,5,2,84,10,c8llrezkm3b3op4afrou6b487,1,36.4,-1,2022-11-06T14:46:25.786Z,2022-11-07T06:23:29Z,3899496055,233,857,3899496025,347,,3899496023,56,Back,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482496763,857,5,2,84,10,4ku8o6uf87yd8iecdalipo6wd,0,63.6,101,2022-11-06T14:46:25.786Z,2022-11-07T06:23:30Z,3899494955,347,,3899494953,56,Left,3899496119,233,613,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482497355,614,1,2,84,33,c8llrezkm3b3op4afrou6b487,1,40.7,0,2022-11-06T14:46:48.659Z,2022-11-07T06:23:35Z,3899498013,213,0.9,3899498009,141,24.2,3899498011,212,21.7,3899498005,140,53.0,3899498015,1,,3899498003,56,Center,3899498001,107,,3899498067,189,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482497407,615,1,2,84,34,c8llrezkm3b3op4afrou6b487,1,53.1,24.4,2022-11-06T14:46:50.129Z,2022-11-07T06:23:40Z,3899498299,212,40.6,3899498301,213,1.5,3899498295,140,57.5,3899498303,1,,3899498297,141,83.7,3899498293,56,Left,3901774231,178,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482497423,616,3,2,84,39,c8llrezkm3b3op4afrou6b487,0,65.1,89.2,2022-11-06T14:46:54.989Z,2022-11-07T06:23:47Z,3899498361,56,Left,3899498363,286,,3901634869,464,,3901774307,178,,3899498675,233,859,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482497465,859,7,2,84,39,4ku8o6uf87yd8iecdalipo6wd,1,34.9,10.8,2022-11-06T14:46:55.070Z,2022-11-07T06:23:54Z,3899498599,285,,3901774403,178,,3901634921,383,,3899498655,233,616,3899498597,56,Back,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482497473,860,4,2,84,41,4ku8o6uf87yd8iecdalipo6wd,1,30.3,6.3,2022-11-06T14:46:57.130Z,2022-11-07T06:24:01Z,3899498641,152,,3899498777,233,617,3899498637,56,Back,3899498645,265,,3899498649,285,,3899498633,13,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482497485,617,4,2,84,41,c8llrezkm3b3op4afrou6b487,0,69.7,93.7,2022-11-06T14:46:57.131Z,2022-11-07T06:24:01Z,3899498703,56,Left,3899498701,13,,3899498707,265,,3901774487,178,,3899498705,152,,3899498797,233,860,3899498709,286,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482497539,618,17,2,84,45,c8llrezkm3b3op4afrou6b487,1,0,0,2022-11-06T14:47:01.356Z,2022-11-07T06:24:08Z,3899498955,31,,3899498959,13,243,3899498957,392,,,,,,,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498029,861,1,2,85,6,4ku8o6uf87yd8iecdalipo6wd,1,31.9,16.5,2022-11-06T14:47:22.538Z,2022-11-07T06:24:17Z,3899501633,152,,3899501631,5,,3899501637,140,32.6,3899501635,56,Back,3901774679,178,,3899501643,213,1.5,3899501639,141,62.0,3899501641,212,30.9,av5g4nr853anks78vl6jh4s7p,S. Savić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498063,862,1,2,85,10,4ku8o6uf87yd8iecdalipo6wd,1,33.8,63.6,2022-11-06T14:47:25.704Z,2022-11-07T06:24:24Z,3901774761,178,,3899501861,212,20.0,3899501863,213,1.1,3899501857,140,42.8,3899501855,56,Back,3899501859,141,89.6,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498147,863,1,2,85,13,4ku8o6uf87yd8iecdalipo6wd,1,49.9,89.9,2022-11-06T14:47:29.103Z,2022-11-07T06:24:34Z,3899502329,141,95.9,3899502331,212,11.7,3899502325,56,Left,3899502333,213,0.4,3899502327,140,60.3,3901774893,178,,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498171,864,1,2,85,19,4ku8o6uf87yd8iecdalipo6wd,1,66.2,88.9,2022-11-06T14:47:34.669Z,2022-11-07T06:24:39Z,3899502431,140,66.2,3899502433,141,82.3,3899502429,56,Left,3899502437,213,4.7,3899502435,212,4.5,3901774955,178,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498197,865,1,2,85,21,4ku8o6uf87yd8iecdalipo6wd,1,66.3,81.7,2022-11-06T14:47:37.455Z,2022-11-07T06:24:45Z,3901775079,178,,3899502565,141,71.1,3899502569,213,4.3,3899502561,56,Center,3899502563,140,63.1,3899502567,212,8.0,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498263,866,1,2,85,23,4ku8o6uf87yd8iecdalipo6wd,1,63.3,71.2,2022-11-06T14:47:39.293Z,2022-11-07T06:24:49Z,3901775163,178,,3899502935,141,83.8,3899502939,213,1.1,3899502931,56,Left,3899502933,140,67.3,3899502937,212,9.5,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498305,867,1,2,85,26,4ku8o6uf87yd8iecdalipo6wd,1,65.4,78.5,2022-11-06T14:47:41.976Z,2022-11-07T06:24:57Z,3901775283,178,,3899503165,212,7.9,3899503159,56,Center,3899503167,213,3.8,3899503161,140,59.4,3899503163,141,71.5,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498315,868,1,2,85,30,4ku8o6uf87yd8iecdalipo6wd,0,61.5,69.4,2022-11-06T14:47:45.821Z,2022-11-07T06:25:00Z,3899503233,56,Center,3899503235,140,69.8,3901775317,178,,3899503241,213,5.5,3899503239,212,12.8,3899503237,141,55.7,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498351,619,8,2,85,30,c8llrezkm3b3op4afrou6b487,1,29.8,59.2,2022-11-06T14:47:46.390Z,2022-11-07T06:25:09Z,3901635251,384,,3901775437,178,,3899506491,56,Back,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498399,622,49,2,85,31,c8llrezkm3b3op4afrou6b487,1,42.7,60.8,2022-11-06T14:47:47.595Z,2022-11-07T06:25:15Z,,,,,,,,,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498359,620,1,2,85,31,c8llrezkm3b3op4afrou6b487,1,35.6,53.2,2022-11-06T14:47:47.606Z,2022-11-07T06:25:24Z,3899508075,141,46.8,3899508079,213,3.7,3899508071,56,Back,3899508073,140,29.1,3899508077,212,8.1,3901775673,178,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498365,621,1,2,85,32,c8llrezkm3b3op4afrou6b487,1,24.9,37.7,2022-11-06T14:47:48.079Z,2022-11-07T06:25:33Z,3899508587,141,50.9,3899508591,213,1.0,3899508583,56,Back,3901775787,178,,3899508589,212,11.0,3899508585,140,30.9,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498383,869,43,2,85,33,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2022-11-06T14:47:48.688Z,2022-11-07T02:37:40Z,3901635319,144,61,3899503561,56,Center,,,,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482928565,1553,83,2,85,34,4ku8o6uf87yd8iecdalipo6wd,1,68.8,47.4,2022-11-06T14:47:50.138Z,2022-11-07T07:14:26Z,3901824419,399,169007,,,,,,,,,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482502803,665,1,2,85,34,c8llrezkm3b3op4afrou6b487,1,28.8,56.7,2022-11-06T14:47:50.153Z,2022-11-07T06:25:40Z,3899527377,141,52.8,3899527373,56,Back,3899527379,212,6.3,3899527381,213,5.8,3901775889,178,,3899527375,140,34.2,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498475,623,3,2,85,38,c8llrezkm3b3op4afrou6b487,1,56.3,82.2,2022-11-06T14:47:54.212Z,2022-11-07T06:25:52Z,3899504027,286,,3901635439,464,,3901776023,178,,3899504067,233,870,3899504025,56,Left,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498447,870,45,2,85,38,4ku8o6uf87yd8iecdalipo6wd,0,43.7,17.8,2022-11-06T14:47:54.212Z,2022-11-07T06:25:52Z,3899503867,56,Back,3899503871,285,,3899504081,233,623,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498491,624,61,2,85,40,c8llrezkm3b3op4afrou6b487,0,64.6,95.4,2022-11-06T14:47:55.914Z,2022-11-07T06:26:18Z,3899504057,56,Left,3901776281,178,,,,,,,,,,,,,,,,,,,,e5qp6dh1prc55llew51zpy1gp,Javi Puado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498481,871,49,2,85,42,4ku8o6uf87yd8iecdalipo6wd,1,25.7,4.4,2022-11-06T14:47:57.876Z,2022-11-07T06:26:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498541,872,1,2,85,44,4ku8o6uf87yd8iecdalipo6wd,1,13.9,5,2022-11-06T14:47:59.695Z,2022-11-07T06:26:31Z,3899504327,140,8.7,3899504329,141,30.4,3901776441,178,,3899504333,213,1.9,3899504325,56,Back,3899504331,212,18.1,,,,,,,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498605,873,1,2,85,47,4ku8o6uf87yd8iecdalipo6wd,1,8.5,31.2,2022-11-06T14:48:02.902Z,2022-11-07T06:26:38Z,3899504699,213,0.1,3899504695,141,33.4,3901776505,178,,3899504687,140,22.4,3899504697,212,14.7,3899504681,56,Back,,,,,,,2yt9oajv9dkbju8tgy1g2nmqd,J. Oblak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498705,874,1,2,85,50,4ku8o6uf87yd8iecdalipo6wd,1,27,50,2022-11-06T14:48:06.020Z,2022-11-07T06:26:45Z,3901776569,178,,3899505215,141,86.5,3899505219,213,1.0,3899505213,140,41.4,3899505211,56,Back,3899505217,212,29.1,,,,,,,59234as8h70fejyfm7492np3p,A. Witsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498737,875,1,2,85,58,4ku8o6uf87yd8iecdalipo6wd,1,69.5,80.8,2022-11-06T14:48:14.364Z,2022-11-07T06:26:48Z,3899505365,56,Center,3901776619,178,,3899505369,141,60.9,3899505371,212,14.8,3899505367,140,75.1,3899505373,213,5.1,,,,,,,ejcyvgclry4g5pc2rtptifphx,T. Lemar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498749,876,1,2,85,59,4ku8o6uf87yd8iecdalipo6wd,0,73.6,58.5,2022-11-06T14:48:15.192Z,2022-11-07T06:26:53Z,3899505423,155,,3899505427,140,69.5,3901776671,178,,3899505431,212,8.7,3899505425,56,Center,3899505433,213,4.2,3899505429,141,47.3,,,,6fdvv4zs5pl6qj7pp6tsp5iad,Á. Correa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498743,625,49,2,86,2,c8llrezkm3b3op4afrou6b487,1,30.3,61.4,2022-11-06T14:48:17.942Z,2022-11-07T07:50:51Z,,,,,,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498831,626,4,2,86,2,c8llrezkm3b3op4afrou6b487,1,37.1,69.6,2022-11-06T14:48:18.531Z,2022-11-07T06:27:13Z,3899505873,286,,3899505867,152,,3899505863,13,,3901635683,265,,3899506297,233,877,3899505865,56,Back,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482498895,877,4,2,86,2,4ku8o6uf87yd8iecdalipo6wd,0,62.9,30.4,2022-11-06T14:48:18.532Z,2022-11-07T06:27:13Z,3901635669,265,,3899506319,233,626,3899506273,152,,3899506267,13,,3899506271,56,Center,3901776915,178,,3899506275,285,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482499753,878,17,2,86,7,4ku8o6uf87yd8iecdalipo6wd,1,0,0,2022-11-06T14:48:22.852Z,2022-11-07T06:27:29Z,3899563295,393,,3899510961,13,243,3899510957,31,,,,,,,,,,,,,,,,,4z60ztggqxzfbp8w9ijoqefop,João Félix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482499477,627,1,2,86,46,c8llrezkm3b3op4afrou6b487,1,36.7,66.2,2022-11-06T14:49:01.892Z,2022-11-07T06:27:55Z,3899509423,212,43.5,3899509413,155,,3899509417,56,Left,3899509427,1,,3899509411,5,,3899509421,141,97.1,3899509419,140,73.0,3899509425,213,0.5,6wfwy94p5bm0zv3aku0urfq39,B. Lecomte,3901777441,178,,3899509415,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482499507,628,1,2,86,50,c8llrezkm3b3op4afrou6b487,1,73,97.1,2022-11-06T14:49:06.166Z,2022-11-07T06:27:58Z,3899509589,56,Left,3899509595,212,11.1,3899509597,213,4.6,3899509593,141,80.9,3901777503,178,,3899509591,140,72.1,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482499557,629,1,2,86,54,c8llrezkm3b3op4afrou6b487,1,74.3,71,2022-11-06T14:49:09.798Z,2022-11-07T06:28:20Z,3899509857,212,28.3,3901777667,178,,3899509853,140,76.3,3899509851,56,Center,3899510789,210,15,3899509859,213,4.8,3899509855,141,29.5,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482499561,630,15,2,86,57,c8llrezkm3b3op4afrou6b487,1,78.2,29.5,2022-11-06T14:49:12.691Z,2022-11-07T06:28:20Z,3899510827,147,32.8,3899510811,29,,3899510819,103,19,3899510823,146,82.3,3899510471,20,,3899510835,231,47.1,3899509879,18,,3899510831,230,97.2,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,3899510475,82,,3901777769,178,3899510817,102,3899510821,215,,,3899509881,56,Center,,47.4,3899522153,233,3901635995,80,,910,3899509877,22,,3899510813,55,629,,,,,,,,,,,,,,
2482501867,910,10,2,86,57,4ku8o6uf87yd8iecdalipo6wd,1,16.9,63.7,2022-11-06T14:49:12.816Z,2022-11-07T06:28:29Z,3899522165,233,630,3899521937,56,Back,3899521935,94,,3901777881,178,,,,,,,,,,,,,,cj3dik1dqyo2nf1jgmyn471sl,Reinildo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482499633,631,61,2,86,58,c8llrezkm3b3op4afrou6b487,0,55.5,15.2,2022-11-06T14:49:13.763Z,2022-11-07T06:28:54Z,3899510221,56,Right,3901778189,178,,,,,,,,,,,,,,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482499659,632,5,2,87,1,c8llrezkm3b3op4afrou6b487,0,48.4,-0.6,2022-11-06T14:49:17.521Z,2022-11-07T06:29:05Z,3899510355,347,,3899510351,56,Back,3899517305,233,880,,,,,,,,,,,,,,,,2rqxh5mex336ci45jaw428y5l,Fernando Calero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482500485,880,5,2,87,1,4ku8o6uf87yd8iecdalipo6wd,1,51.6,100.6,2022-11-06T14:49:17.521Z,2022-11-07T06:29:04Z,3899517299,233,632,3899514713,347,,3899514711,56,Left,,,,,,,,,,,,,,,,548jzfl9higq44w9bgqvcjh05,J. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482500205,633,18,2,87,43,c8llrezkm3b3op4afrou6b487,1,0,0,2022-11-06T14:49:59.059Z,2022-11-07T06:30:07Z,3899513301,59,2,3899513331,55,634,3899513299,44,Defender,3899513297,42,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482500207,634,19,2,87,43,c8llrezkm3b3op4afrou6b487,1,0,0,2022-11-06T14:49:59.060Z,2022-11-07T06:30:08Z,3899513315,55,633,3899513313,44,Defender,3899525173,292,3,3899513309,145,2,3899513311,59,26,3899513305,42,,3899525177,293,2,,,,7h0b81yjiiu356rycsakgd0yc,O. El Hilali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482500371,635,18,2,87,52,c8llrezkm3b3op4afrou6b487,1,0,0,2022-11-06T14:50:08.588Z,2022-11-07T06:29:32Z,3899514095,59,22,3899514093,44,Defender,3899514091,42,,3899514147,55,636,,,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482500377,636,19,2,87,52,c8llrezkm3b3op4afrou6b487,1,0,0,2022-11-06T14:50:08.589Z,2022-11-07T06:29:33Z,3899525219,293,3,3899514125,59,6,3899514119,42,,3899514129,55,635,3899514123,145,3,3899525217,292,7,3899514127,44,Midfielder,,,,74wjzeja92l4q8fpy1bkmcsfd,Pol Lozano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
