id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2521883145,624,5,2,70,3,c8llrezkm3b3op4afrou6b487,1,-1.4,18.6,2023-03-18T18:57:44.303Z,2023-03-19T04:33:00Z,4107097091,56,Back,4107097743,361,,4107097497,346,,4107097505,233,579,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883287,625,1,2,70,17,c8llrezkm3b3op4afrou6b487,1,4.1,49.9,2023-03-18T18:57:58.703Z,2023-03-19T04:33:21Z,4107097985,237,,4107097973,212,11.9,4107097969,141,32.8,4107097967,140,6.3,4107097977,213,4.9,4107097965,56,Back,4107097963,124,,4107097997,189,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883301,626,1,2,70,18,c8llrezkm3b3op4afrou6b487,1,8.6,30.6,2023-03-18T18:57:59.893Z,2023-03-19T04:33:10Z,4107098043,56,Back,4107098059,212,21.9,4107098061,213,5.6,4108681603,178,,4107098057,141,11.3,4107098055,140,25.3,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883351,627,1,2,70,25,c8llrezkm3b3op4afrou6b487,1,35.2,10.1,2023-03-18T18:58:06.874Z,2023-03-19T04:33:25Z,4107098297,213,0.5,4107098289,56,Center,4107098291,140,65.5,4107098299,1,,4107098287,155,,4107098293,141,33.9,4107098295,212,35.7,4108682015,178,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883389,628,1,2,70,27,c8llrezkm3b3op4afrou6b487,0,64.8,33.6,2023-03-18T18:58:08.425Z,2023-03-19T04:33:31Z,4107098485,3,,4108682111,178,,4107098493,212,30.5,4107098495,213,5.8,4107098487,56,Right,4107098491,141,11.6,4107098489,140,90.1,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883387,580,49,2,70,31,6f27yvbqcngegwsg2ozxxdj4,1,10.5,87.6,2023-03-18T18:58:13.124Z,2023-03-19T04:33:39Z,,,,,,,,,,,,,,,,,,,,,,,,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883425,581,1,2,70,31,6f27yvbqcngegwsg2ozxxdj4,1,10.5,87.6,2023-03-18T18:58:13.203Z,2023-03-19T04:33:43Z,4107098645,157,,4107098657,1,,4107098651,141,94.8,4108682291,178,,4107098647,56,Back,4107098649,140,35.1,4107098653,212,26.3,4107098655,213,0.2,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883449,582,1,2,70,35,6f27yvbqcngegwsg2ozxxdj4,1,35.4,96.2,2023-03-18T18:58:17.166Z,2023-03-19T04:33:47Z,4108682343,178,,4107098765,56,Back,4107098771,212,11.0,4107098767,140,24.9,4107098769,141,96.3,4107098773,213,3.1,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883463,583,1,2,70,36,6f27yvbqcngegwsg2ozxxdj4,0,24.9,96.3,2023-03-18T18:58:17.784Z,2023-03-19T04:33:52Z,4108682409,178,,4107098805,56,Back,4107098803,155,,4107098815,213,6.0,4107098809,141,89.6,4107098811,212,16.2,4107098807,140,39.7,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883481,629,49,2,70,38,c8llrezkm3b3op4afrou6b487,1,56.2,19.4,2023-03-18T18:58:19.625Z,2023-03-19T04:33:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883523,630,1,2,70,39,c8llrezkm3b3op4afrou6b487,1,56.2,24.3,2023-03-18T18:58:21.274Z,2023-03-19T04:34:04Z,4107099055,212,7.3,4107099051,140,52.9,4107099053,141,14.9,4107099057,213,4.2,4107099049,56,Right,4108682669,178,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883581,631,1,2,70,42,c8llrezkm3b3op4afrou6b487,1,47,9.5,2023-03-18T18:58:24.195Z,2023-03-19T04:34:49Z,4108683469,178,,4107099351,213,2.6,4107099345,140,18.5,4107099343,56,Back,4107099349,212,34.4,4107099353,1,,4107099347,141,34.5,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883589,632,1,2,70,47,c8llrezkm3b3op4afrou6b487,0,19.5,28.2,2023-03-18T18:58:28.957Z,2023-03-19T04:34:55Z,4107099389,140,80.5,4107099391,141,33.3,4107099387,56,Center,4107099395,213,0.1,4107099393,212,64.1,4107099385,155,,4107099991,1,,4108683523,178,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883671,584,50,2,70,52,6f27yvbqcngegwsg2ozxxdj4,1,18.8,70.5,2023-03-18T18:58:33.625Z,2023-03-19T04:35:06Z,4107099763,56,Back,4107100573,285,,4107100607,233,633,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883667,633,7,2,70,52,c8llrezkm3b3op4afrou6b487,1,81.2,29.5,2023-03-18T18:58:33.746Z,2023-03-19T04:35:15Z,4108017001,383,,4107099749,56,Center,4107100597,233,584,4108683861,178,,4107100385,286,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883727,585,5,2,70,55,6f27yvbqcngegwsg2ozxxdj4,1,-1.4,71.4,2023-03-18T18:58:36.867Z,2023-03-19T04:35:23Z,4107100071,233,634,4107100035,346,,4107100033,56,Back,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883701,634,5,2,70,55,c8llrezkm3b3op4afrou6b487,0,101.4,28.6,2023-03-18T18:58:36.867Z,2023-03-19T04:35:24Z,4107099901,56,Center,4107099903,346,,4107100091,233,585,,,,,,,,,,,,,,,,92pz9nafg5h4qeqpiw3011ihh,M. Braithwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883973,635,18,2,71,33,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-18T18:59:14.337Z,2023-03-19T04:31:51Z,4107101651,55,636,4107101571,42,,4107101575,59,24,4107101573,44,Defender,,,,,,,,,,,,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521883981,636,19,2,71,33,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-18T18:59:14.338Z,2023-03-19T04:31:52Z,4107101619,42,,4107142951,293,3,4107101623,145,6,4107101625,59,20,4107101629,55,635,4107142949,292,5,4107101627,44,Midfielder,,,,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884133,637,18,2,71,41,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-18T18:59:22.431Z,2023-03-19T04:31:53Z,4107102437,44,Defender,4107102439,59,27,4107102475,55,638,4107102435,42,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884135,638,19,2,71,41,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-18T18:59:22.432Z,2023-03-19T04:31:54Z,4107103799,293,2,4107102447,145,2,4107102449,59,22,4107102453,55,637,4107103797,292,7,4107102443,42,,4107102451,44,Midfielder,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521886965,681,40,2,71,46,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-18T18:59:28.125Z,2023-03-19T04:36:02Z,4107117057,130,19,4107117051,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5",4107117061,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",4107117053,59,"13, 22, 7, 23, 2, 15, 10, 20, 9, 17, 21, 1, 5, 16, 19, 25",4107117047,30,"bglk6tokkpgjltpzljp1p345x, 6msjsxuolz1yhmongz6swkno5, e5qp6dh1prc55llew51zpy1gp, cbhdq57m8kxdeqjf42z0i3rop, 8rm2kkceowwtj3p0k6g7id0mi, 32fnehcyqzc55h6auev06odwq, 7xmaybxu4zd5k338bi3drkxcl, 8qvqdjw1d58mw7420lpmk7bah, d67qj0sakwrfzbscleo4dbget, 92pz9nafg5h4qeqpiw3011ihh, cspjsye2x9pmnvdxjmghwnyi2, 5f8kjgsaabn2li5r7bvpebbsa, 2rqxh5mex336ci45jaw428y5l, bjzhwuehd7jzlbh04129h2w9h, 30jru4rizkqobfinh8o2jw92h, agd2nhvdhp18dg1weape5olpl",4107117063,194,7xmaybxu4zd5k338bi3drkxcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884163,586,1,2,71,49,6f27yvbqcngegwsg2ozxxdj4,0,4.8,42.4,2023-03-18T18:59:31.232Z,2023-03-19T04:26:18Z,4107102585,74,,4107102573,140,68.9,4107102575,141,31.4,4107102569,124,,4107102579,213,6.2,4107102571,56,Center,4107102581,1,,4107102577,212,67.7,59ndqnsvggsoek170rdqyd1w5,Iván Villar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884171,639,44,2,71,53,c8llrezkm3b3op4afrou6b487,1,31.8,67.9,2023-03-18T18:59:34.769Z,2023-03-19T09:45:37Z,4107102737,233,587,4107102615,56,Back,4107102617,285,,,,,,,,,,,,,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884175,587,44,2,71,53,6f27yvbqcngegwsg2ozxxdj4,0,68.2,32.1,2023-03-18T18:59:34.770Z,2023-03-19T04:26:26Z,4107102641,286,,4107102753,233,639,4107102639,56,Center,,,,,,,,,,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884193,640,1,2,71,53,c8llrezkm3b3op4afrou6b487,0,32.5,67.3,2023-03-18T18:59:34.841Z,2023-03-19T09:45:38Z,4107102769,213,0.1,4107102759,3,,4107102761,56,Center,4107102767,212,22.1,4108673519,388,,4107102765,141,71.8,4107102763,140,53.3,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884211,588,1,2,71,56,6f27yvbqcngegwsg2ozxxdj4,1,44.8,26.9,2023-03-18T18:59:37.460Z,2023-03-19T04:26:46Z,4107102871,56,Back,4107102877,212,16.7,4107102879,213,1.4,4107102875,141,51.0,4107102873,140,47.8,4107102869,3,,4108673641,178,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884223,589,1,2,71,57,6f27yvbqcngegwsg2ozxxdj4,1,47.8,51,2023-03-18T18:59:39.251Z,2023-03-19T04:26:51Z,4107102941,141,45.8,4107102947,213,5.9,4107102933,56,Center,4108673699,388,,4107102943,212,10.4,4107102937,140,57.1,4107102931,3,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884255,590,1,2,71,58,6f27yvbqcngegwsg2ozxxdj4,1,52.8,48,2023-03-18T18:59:40.221Z,2023-03-19T04:27:04Z,4107103107,141,46.6,4107103111,213,3.3,4107103109,212,5.5,4108674021,178,,4107103105,140,47.6,4107103103,56,Back,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884279,591,1,2,71,59,6f27yvbqcngegwsg2ozxxdj4,0,45.9,46.9,2023-03-18T18:59:40.982Z,2023-03-19T04:27:09Z,4108674117,178,,4107103265,141,85.5,4107103253,155,,4107103261,140,84.3,4107103269,212,48.1,4107103275,1,,4107103273,213,0.6,4107103257,56,Left,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884285,641,49,2,72,4,c8llrezkm3b3op4afrou6b487,1,17.7,13.5,2023-03-18T18:59:46.132Z,2023-03-19T04:27:17Z,,,,,,,,,,,,,,,,,,,,,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884315,642,1,2,72,4,c8llrezkm3b3op4afrou6b487,1,17.2,13.5,2023-03-18T18:59:46.161Z,2023-03-19T04:27:21Z,4107103457,212,19.9,4107103451,56,Back,4107103459,213,2.4,4108674323,178,,4107103455,141,33.1,4107103453,140,3.1,,,,,,,32fnehcyqzc55h6auev06odwq,José Gragera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884363,643,1,2,72,6,c8llrezkm3b3op4afrou6b487,1,3.1,33.1,2023-03-18T18:59:48.152Z,2023-03-19T04:27:24Z,4107103693,140,36.8,4107103695,141,34.5,4108674387,178,,4107103699,213,0.0,4107103697,212,35.4,4107103689,157,,4107103691,56,Back,4107103701,1,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884369,644,1,2,72,9,c8llrezkm3b3op4afrou6b487,0,36.8,34.5,2023-03-18T18:59:50.790Z,2023-03-19T04:27:32Z,4107103741,141,34.0,4107103735,168,,4107103733,3,,4108674501,388,,4107103745,213,6.3,4107103743,212,15.6,4107103737,56,Center,4107103739,140,51.7,8qvqdjw1d58mw7420lpmk7bah,Edu Expósito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884357,592,49,2,72,10,6f27yvbqcngegwsg2ozxxdj4,1,46.8,60.5,2023-03-18T18:59:51.992Z,2023-03-19T04:27:43Z,,,,,,,,,,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884391,593,1,2,72,10,6f27yvbqcngegwsg2ozxxdj4,1,47.9,64.7,2023-03-18T18:59:52.028Z,2023-03-19T04:27:40Z,4107103879,140,70.7,4107103881,141,74.2,4107103877,56,Center,4108674637,178,,4107103883,212,24.8,4107103885,213,0.3,4107103875,155,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884401,594,2,2,72,12,6f27yvbqcngegwsg2ozxxdj4,1,70.4,73.4,2023-03-18T18:59:53.684Z,2023-03-19T04:27:56Z,4108674975,388,,4107103935,56,Center,4107103939,141,56.3,4107105123,7,2ge9oa66xgsefhhpvuboua76x,4107103937,140,75.4,4107105143,3,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884675,649,55,2,72,12,c8llrezkm3b3op4afrou6b487,1,23.8,48.7,2023-03-18T18:59:53.685Z,2023-03-19T04:27:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cbhdq57m8kxdeqjf42z0i3rop,C. Montes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884403,595,43,2,72,17,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2023-03-18T18:59:58.992Z,2023-03-18T19:00:24Z,4107103957,212,10.7,4107103951,56,Center,4107105183,144,1,4107103959,213,5.5,4107103955,141,45.4,4107103953,140,85.0,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884485,648,43,2,72,28,c8llrezkm3b3op4afrou6b487,1,0,0,2023-03-18T19:00:09.924Z,2023-03-18T19:00:48Z,4107106981,144,52,,,,,,,,,,,,,,,,,,,,,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884753,650,1,2,72,49,c8llrezkm3b3op4afrou6b487,0,14.4,47.5,2023-03-18T19:00:30.443Z,2023-03-19T04:28:12Z,4107105863,212,57.0,4107107873,157,,4107105861,141,32.1,4107105859,140,67.8,4107105857,56,Center,4107107185,152,,4107105865,213,6.1,4108675227,178,,bglk6tokkpgjltpzljp1p345x,Fernando Pacheco,,4107105867,1,,4107107943,189,,4107107183,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884747,596,44,2,72,51,6f27yvbqcngegwsg2ozxxdj4,1,32.9,68.4,2023-03-18T19:00:32.573Z,2023-03-19T09:45:38Z,4107106079,233,651,4107105827,285,,4107105825,56,Back,,,,,,,,,,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884773,651,44,2,72,51,c8llrezkm3b3op4afrou6b487,0,67.1,31.6,2023-03-18T19:00:32.574Z,2023-03-19T04:28:18Z,4107105969,286,,4107106087,233,596,4107105967,56,Center,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884801,597,1,2,72,51,6f27yvbqcngegwsg2ozxxdj4,1,33,69.8,2023-03-18T19:00:32.657Z,2023-03-19T09:45:39Z,4107106127,56,Back,4107106135,213,1.3,4107106129,140,35.8,4107106125,3,,4108675437,388,,4107106133,212,12.6,4107106131,141,87.8,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884817,599,49,2,72,53,6f27yvbqcngegwsg2ozxxdj4,1,43,93,2023-03-18T19:00:34.958Z,2023-03-19T10:05:45Z,,,,,,,,,,,,,,,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884811,598,3,2,72,53,6f27yvbqcngegwsg2ozxxdj4,1,39.5,93.2,2023-03-18T19:00:34.966Z,2023-03-19T04:28:29Z,4107106185,286,,4107106183,56,Back,4107106209,233,652,4108675573,178,,4108023661,465,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884815,652,45,2,72,53,c8llrezkm3b3op4afrou6b487,0,60.5,6.8,2023-03-18T19:00:34.966Z,2023-03-19T04:28:30Z,4107106203,56,Right,4107106311,233,598,4107106205,285,,,,,,,,,,,,,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884839,600,43,2,72,56,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2023-03-18T19:00:38.168Z,2023-03-18T19:00:58Z,4107107707,144,1,4107106339,56,Left,4107106343,141,94.5,4107106345,212,11.5,4107106341,140,55.1,4107106347,213,0.1,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884895,602,4,2,72,56,6f27yvbqcngegwsg2ozxxdj4,1,46.4,90.2,2023-03-18T19:00:38.275Z,2023-03-19T04:21:35Z,4107106615,13,,4107106621,265,,4107106619,152,,4107106617,56,Back,4107106675,233,653,4107106623,286,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884871,653,4,2,72,56,c8llrezkm3b3op4afrou6b487,0,53.6,9.8,2023-03-18T19:00:38.276Z,2023-03-19T04:21:35Z,4108667535,178,,4107106689,233,602,4107106475,152,,4107106473,56,Right,4107106479,285,,4107106471,13,,4107106477,265,,,,,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521884889,601,43,2,72,57,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2023-03-18T19:00:39.049Z,2023-03-18T19:00:59Z,4107106571,56,Left,4107106577,212,5.8,4107107821,144,1,4107106579,213,3.8,4107106573,140,50.7,4107106575,141,89.4,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521885211,603,1,2,73,21,6f27yvbqcngegwsg2ozxxdj4,1,54.3,92.6,2023-03-18T19:01:02.338Z,2023-03-19T04:21:40Z,4108667697,178,,4107108167,212,18.1,4107108159,140,57.2,4107108169,213,4.9,4107108163,141,66.3,4107108147,5,,4107108155,56,Center,4107108149,152,,40gxfsz7bgrkdudqewlpxzyzt,Javi Galán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521885249,604,1,2,73,25,6f27yvbqcngegwsg2ozxxdj4,1,57.7,65.1,2023-03-18T19:01:06.769Z,2023-03-19T04:21:43Z,4107108369,212,24.6,4107108367,141,33.4,4108667787,178,,4107108371,213,4.2,4107108363,56,Back,4107108365,140,46.4,,,,,,,9g4devlvymukexrvfgkipd6tx,R. Tapia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521885345,605,1,2,73,28,6f27yvbqcngegwsg2ozxxdj4,1,51.6,27.8,2023-03-18T19:01:09.548Z,2023-03-19T04:21:47Z,4107108867,140,65.2,4107108869,141,4.3,4107108873,213,5.4,4108667917,178,,4107108865,56,Right,4107108871,212,21.4,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521885359,606,1,2,73,33,6f27yvbqcngegwsg2ozxxdj4,0,65.4,20.6,2023-03-18T19:01:15.020Z,2023-03-19T04:21:56Z,4107108941,140,80.9,4107108947,213,1.0,4108668209,178,,4107108945,212,31.9,4107108943,141,60.9,4107108939,56,Center,,,,,,,64h0x8sur55l07oaiuog4v2z9,Carles Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521885385,654,1,2,73,35,c8llrezkm3b3op4afrou6b487,1,20.7,37.9,2023-03-18T19:01:16.400Z,2023-03-19T04:22:00Z,4107109079,213,0.6,4107109077,212,10.8,4107109071,56,Back,4108668319,178,,4107109075,141,47.2,4107109073,140,29.0,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521885389,655,49,2,73,36,c8llrezkm3b3op4afrou6b487,1,28.1,46.1,2023-03-18T19:01:17.709Z,2023-03-19T04:22:15Z,,,,,,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521885423,656,1,2,73,38,c8llrezkm3b3op4afrou6b487,0,25.7,36.9,2023-03-18T19:01:19.630Z,2023-03-19T04:22:23Z,4107109307,213,5.1,4107109305,212,13.7,4107109303,141,18.0,4107109301,140,30.3,4107109299,56,Back,4108668911,178,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522253677,1090,67,2,73,40,6f27yvbqcngegwsg2ozxxdj4,1,71.7,76.6,2023-03-18T19:01:21.593Z,2023-03-19T10:10:41Z,4109094995,233,1261,,,,,,,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522253675,1261,67,2,73,40,c8llrezkm3b3op4afrou6b487,0,28.3,23.4,2023-03-18T19:01:21.594Z,2023-03-19T10:07:05Z,4109094999,233,1090,,,,,,,,,,,,,,,,,,,,,,6msjsxuolz1yhmongz6swkno5,Aleix Vidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521885771,611,8,2,73,40,6f27yvbqcngegwsg2ozxxdj4,1,69.5,72.8,2023-03-18T19:01:21.660Z,2023-03-19T10:10:42Z,4108669023,178,,4107110917,56,Center,4108025761,384,,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521885473,607,49,2,73,43,6f27yvbqcngegwsg2ozxxdj4,1,69.5,95.7,2023-03-18T19:01:24.330Z,2023-03-19T04:22:42Z,,,,,,,,,,,,,,,,,,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
