id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2460714275,523,19,2,70,12,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-09-16T20:29:13.046Z,2022-09-17T10:27:36Z,3784118889,293,2,3784102019,145,2,3784102023,44,Defender,3784102025,55,522,3784118887,292,3,3784102021,59,2,3784102013,42,,,,,87d9nk7nzy4blezcur66rz1ed,Joseba Zaldúa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714337,524,18,2,70,23,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-09-16T20:29:23.820Z,2022-09-17T10:27:41Z,3784102353,55,525,3784102331,42,,3784102333,44,Midfielder,3784102335,59,11,,,,,,,,,,,,,cn3ocv5r0d0un0no4wlxl5y39,Iván Alejo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714339,525,19,2,70,23,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-09-16T20:29:23.821Z,2022-09-17T10:27:42Z,3784102349,55,524,3784102345,59,18,3784118923,292,9,3784118925,293,2,3784102343,145,7,3784102339,42,,3784102347,44,Forward,,,,3r9gdse50kyeq9ya1o3ul0e6t,Álvaro Negredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714451,623,1,2,70,38,4jelr92fsge73q39is6qvhxb3,1,59.3,100,2022-09-16T20:29:38.818Z,2022-09-17T10:27:48Z,3784103049,141,83.9,3784103051,212,16.5,3784103053,213,5.4,3784103047,140,69.8,3784103045,56,Left,3784103043,107,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714457,624,61,2,70,39,4jelr92fsge73q39is6qvhxb3,0,71,85,2022-09-16T20:29:39.984Z,2022-09-17T10:27:54Z,3784103081,56,Left,3784869685,178,,,,,,,,,,,,,,,,,,,,cj24ptt1lvwh7hakewqydobf9,S. Weissman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714455,526,4,2,70,40,82q9159y2u7mkfn3z6hy75r4o,1,30.2,15.5,2022-09-16T20:29:41.250Z,2022-09-17T10:28:17Z,3784103161,233,625,3784103071,13,,3784103079,285,,3784103073,56,Back,3784103075,152,,3784103077,265,,,,,,,,2rn90c44nbr991vxlj2nmwxqt,José Mari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714469,625,4,2,70,40,4jelr92fsge73q39is6qvhxb3,0,69.8,84.5,2022-09-16T20:29:41.251Z,2022-09-17T10:28:16Z,3784103121,152,,3784103173,233,526,3784103117,13,,3784870121,178,,3784103125,286,,3784103119,56,Left,3784103123,265,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714517,527,1,2,70,48,82q9159y2u7mkfn3z6hy75r4o,1,32.5,19,2022-09-16T20:29:49.085Z,2022-09-17T10:28:23Z,3784103449,5,,3784870709,178,,3784103451,152,,3784103459,212,28.1,3784103453,56,Back,3784103455,140,30.4,3784103457,141,60.2,3784103461,213,1.6,2rn90c44nbr991vxlj2nmwxqt,José Mari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714539,528,1,2,70,53,82q9159y2u7mkfn3z6hy75r4o,1,32.1,60.9,2022-09-16T20:29:54.075Z,2022-09-17T10:28:27Z,3784103605,56,Back,3784103613,213,4.8,3784103609,141,48.3,3784870803,178,,3784103611,212,8.6,3784103607,140,33.1,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714557,529,1,2,70,58,82q9159y2u7mkfn3z6hy75r4o,1,33.6,63.9,2022-09-16T20:29:58.698Z,2022-09-17T10:28:34Z,3784103723,212,11.2,3784103719,140,30.1,3784103725,213,1.9,3784870997,178,,3784103717,56,Back,3784103721,141,79.5,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714569,530,1,2,71,1,82q9159y2u7mkfn3z6hy75r4o,1,22.9,68.4,2022-09-16T20:30:02.272Z,2022-09-17T10:28:40Z,3784103809,212,21.0,3784103803,56,Back,3784103805,140,7.8,3784871213,178,,3784103807,141,48.2,3784103811,213,3.9,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714587,531,1,2,71,5,82q9159y2u7mkfn3z6hy75r4o,1,8.6,44.3,2022-09-16T20:30:05.464Z,2022-09-17T10:28:45Z,3784103907,213,5.6,3784103897,155,,3784103903,141,11.8,3784103905,212,35.9,3784103901,140,35.6,3784103909,1,,3784103899,56,Back,3784871483,178,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714593,532,44,2,71,7,82q9159y2u7mkfn3z6hy75r4o,1,34.4,10,2022-09-16T20:30:07.878Z,2022-09-17T11:09:11Z,3784103923,56,Back,3784103971,233,626,3784103925,285,,,,,,,,,,,,,,,,,87d9nk7nzy4blezcur66rz1ed,Joseba Zaldúa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714597,626,44,2,71,7,4jelr92fsge73q39is6qvhxb3,0,65.6,90,2022-09-16T20:30:07.879Z,2022-09-17T10:28:59Z,3784103939,286,,3784103937,56,Left,3784103979,233,532,,,,,,,,,,,,,,,,458bvyiuixqgsysikrpoirxlh,J. Narváez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714637,533,1,2,71,7,82q9159y2u7mkfn3z6hy75r4o,1,35.6,11.8,2022-09-16T20:30:07.999Z,2022-09-17T11:09:11Z,3784104167,140,41.3,3784871977,388,,3784104165,56,Back,3784104169,141,25.4,3784104173,213,1.0,3784104163,3,,3784104171,212,11.0,,,,87d9nk7nzy4blezcur66rz1ed,Joseba Zaldúa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460902183,1219,83,2,71,11,4jelr92fsge73q39is6qvhxb3,1,59.9,75,2022-09-16T20:30:11.495Z,2022-09-17T11:27:28Z,3785049115,399,42892,,,,,,,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714645,534,1,2,71,14,82q9159y2u7mkfn3z6hy75r4o,1,33.7,26.3,2022-09-16T20:30:14.309Z,2022-09-17T10:29:05Z,3784104209,141,45.4,3784104207,140,26.4,3784104211,212,15.1,3784872367,178,,3784104213,213,2.1,3784104205,56,Back,,,,,,,3r9gdse50kyeq9ya1o3ul0e6t,Álvaro Negredo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714655,535,1,2,71,15,82q9159y2u7mkfn3z6hy75r4o,1,26.2,43.1,2022-09-16T20:30:15.912Z,2022-09-17T10:29:11Z,3784104249,140,23.7,3784104251,141,13.0,3784104247,56,Back,3784104255,213,4.6,3784104253,212,20.6,3784872671,178,,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714673,536,1,2,71,18,82q9159y2u7mkfn3z6hy75r4o,0,23.6,11.6,2022-09-16T20:30:18.430Z,2022-09-17T10:29:16Z,3784104357,140,67.9,3784104361,212,46.8,3784104353,157,,3784104355,56,Right,3784872875,178,,3784104359,141,19.8,3784104363,213,0.1,3784104365,1,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714677,627,49,2,71,20,4jelr92fsge73q39is6qvhxb3,1,32,84.7,2022-09-16T20:30:21.215Z,2022-09-17T10:29:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714713,628,1,2,71,21,4jelr92fsge73q39is6qvhxb3,0,35.3,84.1,2022-09-16T20:30:22.151Z,2022-09-17T10:29:35Z,3784104575,140,67.1,3784104573,56,Center,3784104581,213,6.0,3784104577,141,67.2,3784873501,178,,3784104583,1,,3784104571,157,,3784104579,212,35.3,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714727,537,1,2,71,25,82q9159y2u7mkfn3z6hy75r4o,1,30.6,42.5,2022-09-16T20:30:26.209Z,2022-09-17T10:29:43Z,3784873941,178,,3784104657,56,Back,3784104669,213,5.4,3784104661,140,36.2,3784104655,3,,3784104667,212,9.8,3784104665,141,31.0,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714761,539,1,2,71,26,82q9159y2u7mkfn3z6hy75r4o,1,35.9,33,2022-09-16T20:30:27.176Z,2022-09-17T10:29:50Z,3784104847,213,2.9,3784104839,141,41.7,3784104843,212,22.2,3784104837,140,15.5,3784874195,388,,3784104833,3,,3784104835,56,Back,,,,2rn90c44nbr991vxlj2nmwxqt,José Mari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714733,538,43,2,71,27,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-09-16T20:30:28.076Z,2022-09-16T20:30:37Z,3784104985,144,49,,,,,,,,,,,,,,,,,,,,,,2rn90c44nbr991vxlj2nmwxqt,José Mari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714765,540,52,2,71,30,82q9159y2u7mkfn3z6hy75r4o,1,15.1,41,2022-09-16T20:30:31.208Z,2022-09-17T10:29:56Z,3784701053,376,,3784874391,178,,,,,,,,,,,,,,,,,,,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714791,541,1,2,71,32,82q9159y2u7mkfn3z6hy75r4o,1,14,41,2022-09-16T20:30:32.535Z,2022-09-17T10:30:01Z,3784105029,140,28.1,3784105037,1,,3784105035,213,1.1,3784105033,212,35.5,3784105031,141,88.4,3784105027,56,Back,3784105025,123,,3784874653,178,,el98wqtf7w1ap9ei2bxqwtx3p,J. Ledesma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714827,542,1,2,71,36,82q9159y2u7mkfn3z6hy75r4o,1,31,88.5,2022-09-16T20:30:37.305Z,2022-09-17T10:43:17Z,3784105207,213,6.2,3784105203,141,86.3,3784105205,212,12.1,3784105199,56,Back,3784105201,140,42.4,3784915451,178,,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460903629,1234,83,2,71,39,4jelr92fsge73q39is6qvhxb3,1,53.1,7.4,2022-09-16T20:30:39.800Z,2022-09-17T11:29:31Z,3785056699,399,153269,,,,,,,,,,,,,,,,,,,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714833,544,4,2,71,44,82q9159y2u7mkfn3z6hy75r4o,1,76.6,97,2022-09-16T20:30:44.809Z,2022-09-17T10:43:47Z,3784105241,152,,3784105237,13,,3784105351,233,629,3784105239,56,Left,3784105245,286,,3784105243,265,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714855,629,4,2,71,44,4jelr92fsge73q39is6qvhxb3,0,23.4,3,2022-09-16T20:30:44.810Z,2022-09-17T10:43:47Z,3784105337,13,,3784105341,152,,3784916741,178,,3784105339,56,Back,3784105343,265,,3784105357,233,544,3784105345,285,,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460714831,543,43,2,71,45,82q9159y2u7mkfn3z6hy75r4o,1,0,0,2022-09-16T20:30:45.596Z,2022-09-16T20:30:48Z,3784105271,144,50,3784105231,286,0,3784105229,56,Left,,,,,,,,,,,,,,,,bpvxqbiu11k4ivohi3798kxxx,T. Bongonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715017,545,1,2,72,24,82q9159y2u7mkfn3z6hy75r4o,0,75.2,97.9,2022-09-16T20:31:24.509Z,2022-09-17T10:43:51Z,3784106333,152,,3784106329,5,,3784106331,155,,3784106327,2,,3784916947,178,,3784106335,56,Center,3784701787,224,,3784106341,212,27.1,a8ws0c0qiekoeqib6xxet0ixh,Lucas Pérez,3784106337,140,88.6,3784106343,213,3784106339,141,63.9,3784701789,72,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,
2460715023,630,12,2,72,25,4jelr92fsge73q39is6qvhxb3,1,12.4,39.6,2022-09-16T20:31:25.728Z,2022-09-17T10:44:02Z,3784106379,212,13.3,3784917429,388,,3784106391,15,,3784106381,213,5.6,3784106377,141,27.9,3784106373,56,Back,3784106375,140,22.5,,,,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715029,631,49,2,72,26,4jelr92fsge73q39is6qvhxb3,1,20.6,28.3,2022-09-16T20:31:27.291Z,2022-09-17T10:44:08Z,,,,,,,,,,,,,,,,,,,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460905101,1084,83,2,72,28,82q9159y2u7mkfn3z6hy75r4o,1,79.8,73.2,2022-09-16T20:31:28.963Z,2022-09-17T11:31:32Z,3785064539,399,453313,,,,,,,,,,,,,,,,,,,,,,2qauzcv74cd8uqfv2ibl52ymt,A. Espino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460905477,1089,83,2,72,31,82q9159y2u7mkfn3z6hy75r4o,1,79.2,65,2022-09-16T20:31:31.600Z,2022-09-17T11:32:07Z,3785066617,399,453313,,,,,,,,,,,,,,,,,,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715057,632,4,2,72,33,4jelr92fsge73q39is6qvhxb3,1,30.1,65.4,2022-09-16T20:31:33.641Z,2022-09-17T10:44:18Z,3784106683,152,,3784106679,13,,3784106539,56,Back,3784107975,294,,3784106541,285,,3784106703,233,546,,,,,,,2z183ceh099zdd3wq5fvs1aay,G. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715071,546,4,2,72,33,82q9159y2u7mkfn3z6hy75r4o,0,69.9,34.6,2022-09-16T20:31:33.642Z,2022-09-17T10:44:18Z,3784106633,152,,3784106729,233,632,3784106631,56,Center,3784106627,13,,3784918357,178,,3784106635,286,,3784108077,294,,,,,wwdfv8zkkgplnpbz12pv8frp,Rubén Sobrino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715845,655,1,2,72,50,4jelr92fsge73q39is6qvhxb3,1,35.4,72.3,2022-09-16T20:31:50.772Z,2022-09-17T10:44:43Z,3784111177,56,Back,3784111181,141,33.4,3784111173,5,,3784919369,178,,3784111175,152,,3784111179,140,35.2,3784111171,189,,3784111185,213,4.7,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,3784111183,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715891,656,1,2,72,51,4jelr92fsge73q39is6qvhxb3,1,36.8,18.8,2022-09-16T20:31:51.751Z,2022-09-17T10:44:52Z,3784111539,189,,3784111493,141,4.0,3784111489,56,Back,3784111495,212,14.1,3784111497,213,5.5,3784919861,178,,3784111491,140,46.2,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715165,633,1,2,72,55,4jelr92fsge73q39is6qvhxb3,1,48.3,19.6,2022-09-16T20:31:55.584Z,2022-09-17T10:44:56Z,3784107325,140,34.5,3784920035,178,,3784107311,155,,3784107331,213,2.0,3784107327,141,63.1,3784107333,1,,3784107321,56,Back,3784107329,212,32.9,dka9aakcyyvh98m2uhkvs6qz8,Iván Fresneda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715183,634,1,2,72,59,4jelr92fsge73q39is6qvhxb3,1,36.3,70.9,2022-09-16T20:31:59.429Z,2022-09-17T10:44:59Z,3784107415,56,Back,3784107421,141,34.2,3784107419,140,35.7,3784920173,178,,3784107423,212,25.0,3784107425,213,4.7,,,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715205,635,1,2,73,2,4jelr92fsge73q39is6qvhxb3,1,40.6,33.7,2022-09-16T20:32:02.601Z,2022-09-17T10:45:03Z,3784107565,212,18.4,3784107563,141,7.3,3784107561,140,44.4,3784107559,56,Back,3784107567,213,4.9,3784920393,178,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715225,636,1,2,73,8,4jelr92fsge73q39is6qvhxb3,1,45.3,31.8,2022-09-16T20:32:08.498Z,2022-09-17T10:45:06Z,3784107693,155,,3784107705,212,53.3,3784107707,213,0.9,3784107709,1,,3784107695,196,,3784107703,141,92.3,3784107697,56,Left,3784107699,140,77.5,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,3784920551,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715229,637,1,2,73,11,4jelr92fsge73q39is6qvhxb3,1,77.5,92.3,2022-09-16T20:32:11.606Z,2022-09-17T10:45:10Z,3784920733,178,,3784107739,212,8.1,3784107731,56,Left,3784107733,140,72.3,3784107735,141,83.6,3784107741,213,4.0,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715243,638,1,2,73,13,4jelr92fsge73q39is6qvhxb3,0,73.6,83.3,2022-09-16T20:32:14.282Z,2022-09-17T10:45:20Z,3784703581,224,,3784107835,213,5.4,3784703583,72,,3784107823,2,,3784921247,178,,3784107829,140,91.7,3784107833,212,28.8,3784107827,56,Center,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,3784107831,141,51.5,3784107825,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715257,547,12,2,73,15,82q9159y2u7mkfn3z6hy75r4o,1,7.9,47.6,2022-09-16T20:32:15.661Z,2022-09-17T10:45:24Z,3784107951,167,,3784107933,213,5.0,3784921441,388,,3784107929,141,0.0,3784108001,15,,3784107925,56,Back,3784107927,140,17.5,3784107931,212,34.3,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715261,548,5,2,73,18,82q9159y2u7mkfn3z6hy75r4o,0,16,-1.2,2022-09-16T20:32:19.151Z,2022-09-17T10:45:33Z,3784107947,56,Back,3784107949,347,,3784107993,233,639,,,,,,,,,,,,,,,,8nbnru9t2qxaotxw0hiaocdt5,Víctor Chust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715267,639,5,2,73,18,4jelr92fsge73q39is6qvhxb3,1,84,101.2,2022-09-16T20:32:19.151Z,2022-09-17T10:45:32Z,3784107971,56,Left,3784107977,233,548,3784107973,347,,,,,,,,,,,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715289,640,1,2,73,22,4jelr92fsge73q39is6qvhxb3,1,85.5,100,2022-09-16T20:32:22.515Z,2022-09-17T10:45:38Z,3784108131,107,,3784108139,212,19.2,3784108137,141,94.8,3784108141,213,3.4,3784108133,56,Left,3784108135,140,67.8,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715319,641,1,2,73,24,4jelr92fsge73q39is6qvhxb3,1,64.7,94.2,2022-09-16T20:32:25.287Z,2022-09-17T10:45:44Z,3784108325,213,4.3,3784108323,212,29.9,3784922267,178,,3784108319,140,53.4,3784108317,56,Center,3784108321,141,53.9,,,,,,,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715373,642,1,2,73,28,4jelr92fsge73q39is6qvhxb3,1,56.1,37.7,2022-09-16T20:32:29.261Z,2022-09-17T10:45:50Z,3784108589,213,4.9,3784108581,56,Right,3784108587,212,20.8,3784108583,140,60.6,3784108585,141,7.9,3784922545,178,,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715413,643,1,2,73,37,4jelr92fsge73q39is6qvhxb3,1,72.9,27,2022-09-16T20:32:37.889Z,2022-09-17T10:46:04Z,3784108765,141,62.1,3784109835,210,15,3784108763,140,71.4,3784922833,178,,3784108767,212,23.9,3784108769,213,1.6,3784108761,56,Center,,,,46gpq48n4d5bntwa8v2t78hcl,Iván Sánchez,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2460715415,644,15,2,73,40,4jelr92fsge73q39is6qvhxb3,1,71.5,64.9,2022-09-16T20:32:41.051Z,2022-09-17T10:46:05Z,3784109885,231,51.6,3784923281,178,,3784109883,230,98.9,3784109867,29,,3784109877,215,,3784109619,233,549,3784109865,78,,3784109875,103,19,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,3784109879,146,84.0,3784108785,18,3784109869,55,643,3784108787,56,Center,,3784109881,147,3784109873,102,3784109863,72,,3784108783,22,,50.2,3784109581,82,58.5,,,,,,,,,,,
2460715425,549,10,2,73,41,82q9159y2u7mkfn3z6hy75r4o,1,16.1,43.9,2022-09-16T20:32:41.464Z,2022-09-17T10:46:12Z,3784923619,178,,3784108833,56,Back,3784109623,233,644,3784108831,94,,,,,,,,,,,,,,6pfbtlfphouu35kbwjiavwgyd,Luis Hernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715437,550,61,2,73,42,82q9159y2u7mkfn3z6hy75r4o,0,27.6,33.6,2022-09-16T20:32:42.600Z,2022-09-17T10:46:20Z,3784923935,178,,3784108897,56,Back,,,,,,,,,,,,,,,,,,,9c2cfavuofg0yz3307nkgi0ut,Rubén Alcaraz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715467,645,1,2,73,44,4jelr92fsge73q39is6qvhxb3,1,60.5,70.9,2022-09-16T20:32:45.110Z,2022-09-17T10:46:25Z,3784109059,1,,3784109051,140,25.5,3784109049,56,Back,3784109057,213,3.3,3784109053,141,64.2,3784924119,178,,3784109055,212,37.0,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715473,646,1,2,73,50,4jelr92fsge73q39is6qvhxb3,1,28,65.2,2022-09-16T20:32:50.326Z,2022-09-17T10:46:29Z,3784109093,141,89.0,3784109089,56,Back,3784109095,212,21.5,3784924357,178,,3784109097,213,0.9,3784109091,140,41.5,,,,,,,5vyiq10fusxvrx4tajz9lmg9h,Asenjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715501,647,1,2,73,54,4jelr92fsge73q39is6qvhxb3,1,44.3,83.6,2022-09-16T20:32:54.809Z,2022-09-17T10:46:34Z,3784109297,141,95.7,3784109293,56,Left,3784109295,140,72.2,3784109303,213,0.3,3784924615,178,,3784109301,212,30.4,3784109291,155,,,,,9f83clp1v95kvlxdb376tgbth,Javier Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715535,648,4,2,73,59,4jelr92fsge73q39is6qvhxb3,1,64.9,92.2,2022-09-16T20:32:59.549Z,2022-09-17T10:46:45Z,3784109583,233,551,3784109527,13,,3784109531,56,Left,3784109529,295,,3784109533,152,,3784109535,286,,,,,,,,7v5zw48zp3pxd39q1i2qmul79,L. Olaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715537,551,4,2,73,59,82q9159y2u7mkfn3z6hy75r4o,0,35.1,7.8,2022-09-16T20:32:59.550Z,2022-09-17T10:46:44Z,3784109537,13,,3784109541,56,Back,3784109539,295,,3784925005,178,,3784109603,233,648,3784109543,152,,3784109545,285,,,,,87d9nk7nzy4blezcur66rz1ed,Joseba Zaldúa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715625,649,1,2,74,13,4jelr92fsge73q39is6qvhxb3,1,61.1,94.6,2022-09-16T20:33:13.427Z,2022-09-17T10:46:52Z,3784110037,56,Center,3784110041,141,74.0,3784110033,5,,3784110035,152,,3784110039,140,55.0,3784925467,178,,3784110043,212,15.4,3784110045,213,4.3,66t7zm54jgmcjtiizl9g0rkkp,Kike Pérez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715641,650,1,2,74,17,4jelr92fsge73q39is6qvhxb3,1,53.3,68.7,2022-09-16T20:33:17.557Z,2022-09-17T10:47:02Z,3784110107,56,Back,3784110111,141,23.6,3784110109,140,42.1,3784110117,1,,3784110115,213,4.3,3784925909,178,,3784110113,212,32.8,,,,b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460715683,651,1,2,74,20,4jelr92fsge73q39is6qvhxb3,1,41.2,22.7,2022-09-16T20:33:20.820Z,2022-09-17T10:47:08Z,3784110357,213,5.1,3784110355,212,13.0,3784110353,141,5.2,3784110351,140,46.2,3784926129,178,,3784110349,56,Back,,,,,,,3fatiz92fyc3cn91ca11i0iqd,Joaquín Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
