id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/18/value,qualifier/17/value,assist
2533275851,713,12,2,80,38,3budh3j9xivsid3ptm8ptpy4k,1,31.1,93.4,2023-04-14T20:39:29.773Z,2023-04-15T10:38:17Z,4188446475,141,100.0,4188446473,140,35.6,4188446521,167,,4188446477,212,7.4,4189433245,388,,4188446471,56,Back,4188447921,15,,4188446479,213,0.9,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533275855,714,5,2,80,41,3budh3j9xivsid3ptm8ptpy4k,0,34,102,2023-04-14T20:39:31.878Z,2023-04-15T10:38:08Z,4188446485,56,Back,4188446597,233,784,4188446487,347,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533275863,784,5,2,80,41,2l0ldgiwsgb8d6y3z0sfgjzyj,1,66,-2,2023-04-14T20:39:31.878Z,2023-04-15T10:38:08Z,4188446535,56,Right,4188446537,347,,4188446561,233,714,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533275885,785,1,2,80,42,2l0ldgiwsgb8d6y3z0sfgjzyj,1,64.8,0,2023-04-14T20:39:33.099Z,2023-04-15T10:38:22Z,4188446631,56,Right,4188446639,213,2.6,4188446629,107,,4188446637,212,7.4,4188446633,140,58.8,4188446635,141,3.7,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533275923,786,1,2,80,43,2l0ldgiwsgb8d6y3z0sfgjzyj,1,59.1,3.8,2023-04-14T20:39:34.629Z,2023-04-15T10:38:45Z,4188446861,213,2.3,4188446859,212,7.8,4188446855,140,54.1,4188446853,56,Right,4188446857,141,12.2,4189434639,178,,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533275935,787,1,2,80,46,2l0ldgiwsgb8d6y3z0sfgjzyj,1,62,15.5,2023-04-14T20:39:37.701Z,2023-04-15T10:38:52Z,4188446945,212,25.6,4188446943,141,36.9,4188446937,155,,4188446947,213,0.6,4188446941,140,82.1,4188446939,56,Center,4189434893,178,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533275965,788,1,2,80,48,2l0ldgiwsgb8d6y3z0sfgjzyj,0,82.2,36.1,2023-04-14T20:39:39.171Z,2023-04-15T10:39:06Z,4188447137,212,29.4,4188447135,141,5.0,4189435337,178,,4188447133,140,100.0,4189435339,21,,4188447131,56,Right,4188447139,213,5.5,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533275959,715,56,2,80,52,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-04-14T20:39:43.466Z,2023-04-15T10:39:16Z,4188447513,56,Back,,,,,,,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533276007,716,5,2,80,53,3budh3j9xivsid3ptm8ptpy4k,1,-1.4,93.4,2023-04-14T20:39:44.545Z,2023-04-15T10:39:19Z,4188447349,346,,4188447381,233,789,4188447347,56,Back,,,,,,,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533275967,789,5,2,80,53,2l0ldgiwsgb8d6y3z0sfgjzyj,0,101.4,6.6,2023-04-14T20:39:44.545Z,2023-04-15T10:39:19Z,4188447143,346,,4188447407,233,716,4188447141,56,Right,,,,,,,,,,,,,,,,946z96r5q70ryslp3hlhafnx1,A. Budimir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533276329,717,1,2,81,21,3budh3j9xivsid3ptm8ptpy4k,0,4.1,46.6,2023-04-14T20:40:12.593Z,2023-04-15T10:39:26Z,4188449245,124,,4188449247,56,Center,4188449261,74,,4188449251,141,29.1,4188449249,140,69.4,4188449257,1,,4188449253,212,69.6,4188449255,213,6.1,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533276333,790,44,2,81,25,2l0ldgiwsgb8d6y3z0sfgjzyj,1,31.4,67.1,2023-04-14T20:40:15.841Z,2023-04-15T11:07:02Z,4188449275,56,Back,4188449277,285,,4188449317,233,718,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533276331,718,44,2,81,25,3budh3j9xivsid3ptm8ptpy4k,0,68.6,32.9,2023-04-14T20:40:15.842Z,2023-04-15T10:39:31Z,4188449269,286,,4188449267,56,Center,4188449483,233,790,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533276349,791,1,2,81,25,2l0ldgiwsgb8d6y3z0sfgjzyj,0,31.3,65.8,2023-04-14T20:40:15.887Z,2023-04-15T11:07:03Z,4188449373,141,65.1,4188449375,212,3.2,4188449369,56,Back,4189436453,388,,4188449377,213,6.1,4188449371,140,34.3,4188449367,3,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533276361,719,61,2,81,25,3budh3j9xivsid3ptm8ptpy4k,1,66.2,33.8,2023-04-14T20:40:15.906Z,2023-04-15T10:39:42Z,4189436735,15,,4188449463,56,Center,4189436737,388,,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533276371,720,5,2,81,28,3budh3j9xivsid3ptm8ptpy4k,0,69.2,-1.5,2023-04-14T20:40:19.074Z,2023-04-15T10:39:51Z,4188450203,233,792,4188449541,347,,4188449539,56,Right,,,,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533276491,792,5,2,81,28,2l0ldgiwsgb8d6y3z0sfgjzyj,1,30.8,101.5,2023-04-14T20:40:19.074Z,2023-04-15T10:39:50Z,4188450195,233,720,4188450189,56,Back,4188450191,347,,,,,,,,,,,,,,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533276505,793,1,2,81,43,2l0ldgiwsgb8d6y3z0sfgjzyj,0,32.6,100,2023-04-14T20:40:34.004Z,2023-04-15T10:39:54Z,4188450273,141,80.5,4188450275,212,29.4,4188450269,56,Left,4188450277,213,5.8,4188450279,1,,4188450271,140,57.0,4188450267,107,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533276541,721,1,2,81,44,3budh3j9xivsid3ptm8ptpy4k,1,43.9,19.4,2023-04-14T20:40:35.681Z,2023-04-15T10:40:02Z,4188450475,141,30.9,4189437449,388,,4188450473,140,44.8,4188450469,3,,4188450477,212,7.9,4188450479,213,1.5,4188450471,56,Back,,,,8onruhr4es313aq52xsl7nxlh,Óscar Valentín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533276545,722,49,2,81,46,3budh3j9xivsid3ptm8ptpy4k,1,44.8,33.4,2023-04-14T20:40:37.455Z,2023-04-15T10:40:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1ho7koiegfhsuevuum2meibu2,P. Ciss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533276629,723,1,2,81,50,3budh3j9xivsid3ptm8ptpy4k,1,46.2,35.9,2023-04-14T20:40:41.055Z,2023-04-15T10:40:13Z,4189301415,154,,4188450933,213,6.2,4188450931,212,44.1,4188451321,210,13,4188450929,141,28.7,4189437633,178,,4188450925,56,Center,4188450935,1,,1ho7koiegfhsuevuum2meibu2,P. Ciss,4188450927,140,,,,87.9,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2533276633,724,13,2,81,54,3budh3j9xivsid3ptm8ptpy4k,1,97.6,32,2023-04-14T20:40:45.439Z,2023-04-15T10:40:13Z,4188451339,84,,4188451353,230,99.5,4189437855,178,,4188450945,62,,4189301423,154,,4188451347,102,42.0,4188450947,56,Center,4188451351,215,,d7mgn0oexyymir3upflm8gfyt,Salvi,4188451341,29,4188451205,20,,,4188451349,103,19.4,4188451355,231,4188450943,22,,,4188451343,55,723,,,,,,,,43.9,,,,,,,,,
2533276641,725,5,2,81,55,3budh3j9xivsid3ptm8ptpy4k,0,101.9,42.5,2023-04-14T20:40:46.437Z,2023-04-15T10:40:15Z,4188450963,346,,4188451053,233,794,4188450961,56,Center,,,,,,,,,,,,,,,,d7mgn0oexyymir3upflm8gfyt,Salvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533276623,794,5,2,81,55,2l0ldgiwsgb8d6y3z0sfgjzyj,1,-1.9,57.5,2023-04-14T20:40:46.437Z,2023-04-15T10:40:15Z,4188450903,56,Back,4188450905,346,,4188451045,233,725,,,,,,,,,,,,,,,,d34tmogp5h4rwuo3pcxtwp0fe,Manu Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533276847,726,18,2,82,50,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-04-14T20:41:41.166Z,2023-04-15T10:40:23Z,4188452267,42,,4188452271,59,34,4188452301,55,727,4188452269,44,Forward,,,,,,,,,,,,,1bdnkqbxm2u5ror7ipig5m73e,Sergio Camello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533276849,727,19,2,82,50,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-04-14T20:41:41.167Z,2023-04-15T10:40:24Z,4188452283,59,9,4188452285,292,9,4188452291,55,726,4188452287,293,3,4188452289,44,Forward,4188452281,145,9,4188452277,42,,,,,8oc3lpz3xttrnwxk1fnnv7owl,R. Falcao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277247,795,18,2,83,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2023-04-14T20:41:58.942Z,2023-04-15T10:40:26Z,4188454721,42,,4188454725,59,11,4188454723,44,Forward,4188454767,55,796,,,,,,,,,,,,,2zcha0sd7axiu2s2c0bccz2s5,Kike Barja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277251,796,19,2,83,8,2l0ldgiwsgb8d6y3z0sfgjzyj,1,0,0,2023-04-14T20:41:58.943Z,2023-04-15T10:40:27Z,4188454751,59,3,4188489547,292,3,4188454745,42,,4188454753,44,Defender,4188454755,55,795,4188489549,293,1,4188454749,145,10,,,,8ij122duxc65thlj8flk2xdjp,Juan Cruz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277323,797,1,2,83,17,2l0ldgiwsgb8d6y3z0sfgjzyj,0,4.7,47,2023-04-14T20:42:08.748Z,2023-04-15T10:40:30Z,4188455173,212,82.5,4188455175,213,6.0,4188455169,140,79.9,4188455177,1,,4188455179,74,,4188455163,124,,4188455165,155,,4188455171,141,11.8,15no5m0njma23gf0ygu9agt05,Aitor Fernández,4188455167,56,,,,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277331,728,49,2,83,23,3budh3j9xivsid3ptm8ptpy4k,1,19.6,89.3,2023-04-14T20:42:14.342Z,2023-04-15T10:40:45Z,,,,,,,,,,,,,,,,,,,,,,,,,amt4voyjzhnvr55t08hzlw50q,Pep Chavarría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277371,729,1,2,83,23,3budh3j9xivsid3ptm8ptpy4k,1,18.8,88.2,2023-04-14T20:42:14.400Z,2023-04-15T10:40:49Z,4188455417,157,,4188455437,1,,4188455425,140,35.9,4188455433,212,18.5,4188455435,213,6.0,4189438857,178,,4188455421,56,Back,4188455431,141,81.8,amt4voyjzhnvr55t08hzlw50q,Pep Chavarría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277379,730,61,2,83,25,3budh3j9xivsid3ptm8ptpy4k,1,36.8,81.2,2023-04-14T20:42:16.650Z,2023-04-15T10:41:00Z,4189439317,21,,4188455469,56,Back,4189439319,388,,,,,,,,,,,,,,,,,8oc3lpz3xttrnwxk1fnnv7owl,R. Falcao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277375,798,49,2,83,26,2l0ldgiwsgb8d6y3z0sfgjzyj,1,61.7,21.6,2023-04-14T20:42:17.670Z,2023-04-15T10:41:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277413,799,1,2,83,27,2l0ldgiwsgb8d6y3z0sfgjzyj,1,61.7,21.6,2023-04-14T20:42:18.371Z,2023-04-15T10:41:11Z,4188455665,56,Right,4188455671,212,11.0,4189439551,178,,4188455667,140,59.2,4188455669,141,5.9,4188455673,213,4.5,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277453,800,1,2,83,28,2l0ldgiwsgb8d6y3z0sfgjzyj,1,59.2,5.9,2023-04-14T20:42:19.711Z,2023-04-15T10:41:18Z,4189439713,178,,4188455919,140,44.9,4188455921,141,14.9,4188455917,56,Back,4188455925,213,2.8,4188455923,212,16.2,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277495,801,1,2,83,36,2l0ldgiwsgb8d6y3z0sfgjzyj,1,44.7,21,2023-04-14T20:42:26.883Z,2023-04-15T10:41:22Z,4188456145,141,31.0,4188456143,140,54.6,4188456147,212,12.4,4188456149,213,0.6,4188456141,56,Center,4189439905,178,,,,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277529,802,1,2,83,37,2l0ldgiwsgb8d6y3z0sfgjzyj,0,56.4,31.9,2023-04-14T20:42:27.909Z,2023-04-15T10:41:30Z,4188456363,1,,4188456355,140,96.2,4188456361,213,0.1,4188456359,212,41.9,4188456353,56,Center,4188456357,141,36.1,4188456721,155,,4189440199,178,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277525,731,52,2,83,43,3budh3j9xivsid3ptm8ptpy4k,1,1.8,67.2,2023-04-14T20:42:34.497Z,2023-04-15T10:41:36Z,4189302209,376,,4189440461,178,,,,,,,,,,,,,,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277655,732,1,2,83,52,3budh3j9xivsid3ptm8ptpy4k,1,13.3,64.9,2023-04-14T20:42:43.187Z,2023-04-15T10:41:38Z,4188457025,56,Back,4189440513,178,,4188457033,213,0.8,4188457023,123,,4188457027,140,33.5,4188457029,141,96.6,4188457031,212,30.2,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277681,733,1,2,83,57,3budh3j9xivsid3ptm8ptpy4k,1,39.1,95,2023-04-14T20:42:48.580Z,2023-04-15T10:41:44Z,4188457189,141,95.7,4188457193,213,0.0,4188457185,56,Left,4188457191,212,14.1,4189440679,178,,4188457187,140,52.5,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277683,734,50,2,84,0,3budh3j9xivsid3ptm8ptpy4k,1,51.3,97.3,2023-04-14T20:42:51.470Z,2023-04-15T10:41:50Z,4188457197,56,Left,4188457317,233,803,4188457199,286,,,,,,,,,,,,,,,,,amt4voyjzhnvr55t08hzlw50q,Pep Chavarría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277701,803,7,2,84,0,2l0ldgiwsgb8d6y3z0sfgjzyj,0,48.7,2.7,2023-04-14T20:42:51.536Z,2023-04-15T10:41:54Z,4188457299,233,734,4189441113,178,,4188457275,56,Back,4189302405,384,,4188457277,285,,,,,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277693,735,61,2,84,1,3budh3j9xivsid3ptm8ptpy4k,1,51.5,96.9,2023-04-14T20:42:51.911Z,2023-04-15T10:41:59Z,4189441393,178,,4188457241,56,Left,,,,,,,,,,,,,,,,,,,amt4voyjzhnvr55t08hzlw50q,Pep Chavarría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277703,736,5,2,84,1,3budh3j9xivsid3ptm8ptpy4k,0,52.4,102,2023-04-14T20:42:52.779Z,2023-04-15T10:42:10Z,4188457683,233,804,4188457279,56,Left,4188457281,347,,,,,,,,,,,,,,,,,amt4voyjzhnvr55t08hzlw50q,Pep Chavarría,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277781,804,5,2,84,1,2l0ldgiwsgb8d6y3z0sfgjzyj,1,47.6,-2,2023-04-14T20:42:52.779Z,2023-04-15T10:42:10Z,4188457655,347,,4188457673,233,736,4188457653,56,Back,,,,,,,,,,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277793,805,1,2,84,9,2l0ldgiwsgb8d6y3z0sfgjzyj,1,50.7,0,2023-04-14T20:43:00.352Z,2023-04-15T10:42:40Z,4188457699,107,,4188457701,56,Right,4188457709,213,1.1,4188457707,212,7.1,4188457703,140,54.0,4188457705,141,8.1,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277807,806,1,2,84,10,2l0ldgiwsgb8d6y3z0sfgjzyj,1,53.3,11,2023-04-14T20:43:01.410Z,2023-04-15T10:44:05Z,4188457787,140,56.7,4188457785,56,Right,4188457791,212,6.8,4188457789,141,2.5,4188457793,213,5.3,4189445639,178,,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277815,807,1,2,84,13,2l0ldgiwsgb8d6y3z0sfgjzyj,1,59,7.3,2023-04-14T20:43:04.264Z,2023-04-15T10:44:12Z,4188457847,141,17.2,4188457851,213,0.7,4189445843,178,,4188457845,140,67.0,4188457843,56,Right,4188457849,212,10.8,,,,,,,1vupjbihmf0b4gzjskmrmptqt,Rubén Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277843,808,1,2,84,14,2l0ldgiwsgb8d6y3z0sfgjzyj,1,66.7,16.5,2023-04-14T20:43:05.263Z,2023-04-15T10:44:16Z,4188458005,56,Right,4188458007,140,67.0,4188458011,212,9.3,4188458009,141,2.9,4188458013,213,4.7,4189445955,178,,,,,,,,4l2rgx65vzgrrxorbc1edq8yd,Kike García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277857,809,1,2,84,16,2l0ldgiwsgb8d6y3z0sfgjzyj,1,67.8,4.9,2023-04-14T20:43:07.559Z,2023-04-15T10:46:14Z,4188458091,141,4.4,4189449373,178,,4188458087,56,Right,4188458093,212,15.0,4188458089,140,53.5,4188458095,213,3.2,,,,,,,bpf2fcb73l96fwspo72shmkiy,Aimar Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277883,810,1,2,84,17,2l0ldgiwsgb8d6y3z0sfgjzyj,1,52.3,4.2,2023-04-14T20:43:08.421Z,2023-04-15T10:46:23Z,4188458261,212,34.0,4188458259,141,52.0,4188458257,140,42.9,4189450143,178,,4188458255,56,Back,4188458265,1,,4188458263,213,1.9,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277903,811,1,2,84,24,2l0ldgiwsgb8d6y3z0sfgjzyj,0,54.4,58.3,2023-04-14T20:43:14.820Z,2023-04-15T10:46:27Z,4188458401,56,Center,4188458409,213,6.1,4188458411,1,,4188458407,212,33.5,4189450271,178,,4188458403,140,85.5,4188458405,141,47.4,,,,6dx2fxufm98xtdobuwppis34l,David García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533277911,737,52,2,84,27,3budh3j9xivsid3ptm8ptpy4k,1,13.5,51.3,2023-04-14T20:43:18.797Z,2023-04-15T10:46:32Z,4189302859,376,,4189450437,389,,,,,,,,,,,,,,,,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533278145,738,1,2,84,55,3budh3j9xivsid3ptm8ptpy4k,0,15.4,46,2023-04-14T20:43:46.297Z,2023-04-15T10:46:35Z,4188459845,141,64.3,4188459843,140,75.4,4188459847,212,64.2,4188459841,56,Center,4188459839,199,,4188459849,213,0.2,4188459853,1,,,,,5dfvefxvwj8kixbajluw25mtx,S. Dimitrievski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533278161,812,1,2,84,58,2l0ldgiwsgb8d6y3z0sfgjzyj,0,25.4,36.1,2023-04-14T20:43:49.132Z,2023-04-15T10:46:42Z,4188459925,213,1.1,4188459915,3,,4188459923,212,12.9,4188459917,56,Back,4188459921,141,52.8,4188459919,140,31.3,4189450749,388,,,,,94jrxsnf1ta2u65ommyge7bo5,Aridane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533278189,739,50,2,84,59,3budh3j9xivsid3ptm8ptpy4k,1,71.4,38.4,2023-04-14T20:43:50.066Z,2023-04-15T10:46:53Z,4188460075,56,Center,4188460077,286,,4188460307,233,813,,,,,,,,,,,,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533278227,813,7,2,85,1,2l0ldgiwsgb8d6y3z0sfgjzyj,1,28.6,61.6,2023-04-14T20:43:52.677Z,2023-04-15T10:47:04Z,4189451337,178,,4188460243,285,,4188460241,56,Back,4188460303,233,739,4189302995,383,,,,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533278235,814,4,2,85,3,2l0ldgiwsgb8d6y3z0sfgjzyj,1,28.8,68,2023-04-14T20:43:54.240Z,2023-04-15T10:47:10Z,4188460293,152,,4188460289,13,,4188460297,285,,4188460311,233,740,4188460291,56,Back,4188460569,294,,,,,,,,5t2ngljfiapcn98qlnbifg53p,Moi Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533278231,740,4,2,85,3,3budh3j9xivsid3ptm8ptpy4k,0,71.2,32,2023-04-14T20:43:54.241Z,2023-04-15T10:47:10Z,4188460267,56,Center,4189451483,178,,4188460749,294,,4188460329,233,814,4188460265,13,,4188460273,286,,4188460269,152,,,,,3ca7tqrdasmeop6ud9zot0wdl,Isi Palazón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533278337,741,40,2,85,26,3budh3j9xivsid3ptm8ptpy4k,1,0,0,2023-04-14T20:44:16.949Z,2023-04-15T11:35:08Z,4188460901,59,"1, 20, 3, 23, 16, 5, 7, 14, 9, 21, 15, 2, 4, 12, 13, 17, 22, 24, 25",4188460909,319,,4188460899,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",4188460905,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",4188460903,130,8,4188460897,30,"5dfvefxvwj8kixbajluw25mtx, bpfp895223p7w0px2ui3nb2l1, 39c5g6782qlrtw55fsre7exnt, 8onruhr4es313aq52xsl7nxlh, lp63o37czdwete0smmu62k89, bi8nrmyaxsgbhixw921fzvm5l, 3ca7tqrdasmeop6ud9zot0wdl, d7mgn0oexyymir3upflm8gfyt, 8oc3lpz3xttrnwxk1fnnv7owl, 1ho7koiegfhsuevuum2meibu2, amt4voyjzhnvr55t08hzlw50q, 96kskr71ls9jtky9hn0iuk9d6, 5cfem3t7stlov2fqltu3faevp, 4yzk41dkluqfxb8o3dbq06zqi, 9xwog4v0ij8m1vs7doi52li39, u04ao1ldrjjesgqq52o7ghqt, 9zgqiq6ksmits5apgsfk2yyfp, c3rreq5bz6smx1ynf9zsune1h, diixuwl5rn7f8vjleqfqy4st1",4188460907,194,bi8nrmyaxsgbhixw921fzvm5l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533278389,815,1,2,85,26,2l0ldgiwsgb8d6y3z0sfgjzyj,1,30.6,68.8,2023-04-14T20:44:17.547Z,2023-04-15T10:47:13Z,4188461197,5,,4188461205,140,37.9,4188461207,141,17.8,4188461211,213,4.9,4188461213,1,,4189451597,178,,4188461203,56,Back,4188461201,152,,6dx2fxufm98xtdobuwppis34l,David García,4188461209,212,4188462513,189,,35.5,4188461199,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533278393,816,1,2,85,30,2l0ldgiwsgb8d6y3z0sfgjzyj,1,37.5,20,2023-04-14T20:44:21.435Z,2023-04-15T10:47:17Z,4188461241,140,13.4,4188461239,56,Back,4188461247,213,2.6,4189451743,178,,4188461245,212,28.9,4188461243,141,40.6,,,,,,,f4gpe0pxov8sea9e0fs24h8q2,Moncayola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533278395,817,1,2,85,32,2l0ldgiwsgb8d6y3z0sfgjzyj,1,12.7,40,2023-04-14T20:44:23.173Z,2023-04-15T10:47:21Z,4188461265,212,44.3,4188461263,141,54.4,4188461267,213,0.2,4188461257,157,,4188461261,140,53.8,4188461259,56,Center,4189451871,178,,4188461269,1,,15no5m0njma23gf0ygu9agt05,Aitor Fernández,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
