id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2522752557,589,1,2,65,11,3kq9cckrnlogidldtdie2fkbl,1,28.3,18,2023-03-19T21:26:09.613Z,2023-03-20T10:16:03Z,4111719905,56,Back,4111719909,141,47.4,4111719907,140,13.8,4111719911,212,25.1,4112617039,178,,4111719913,213,2.2,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752565,590,1,2,65,14,3kq9cckrnlogidldtdie2fkbl,1,15.1,52.1,2023-03-19T21:26:13.459Z,2023-03-20T10:16:09Z,4111719963,56,Back,4111719971,213,0.9,4111719973,1,,4111719961,155,,4111719969,212,38.5,4111719967,141,96.4,4111719965,140,37.9,4112617411,178,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752571,591,1,2,65,19,3kq9cckrnlogidldtdie2fkbl,1,37.6,97.2,2023-03-19T21:26:17.726Z,2023-03-20T10:16:16Z,4112617613,178,,4111720015,213,3.7,4111720007,56,Back,4111720009,140,20.0,4111720013,212,22.0,4111720011,141,79.6,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752587,592,1,2,65,21,3kq9cckrnlogidldtdie2fkbl,1,20.3,75.3,2023-03-19T21:26:20.312Z,2023-03-20T10:16:20Z,4111720119,213,4.1,4111720117,212,17.7,4111720113,140,10.1,4111720111,56,Back,4112617745,178,,4111720115,141,54.5,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752597,594,1,2,65,29,3kq9cckrnlogidldtdie2fkbl,1,10.1,49,2023-03-19T21:26:27.833Z,2023-03-20T10:16:32Z,4111720175,141,24.3,4112618283,178,,4111720173,140,10.7,4111720179,213,4.7,4111720169,56,Back,4111720177,212,16.8,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752601,595,1,2,65,31,3kq9cckrnlogidldtdie2fkbl,1,12.3,18.4,2023-03-19T21:26:30.236Z,2023-03-20T10:16:36Z,4112618379,178,,4111720205,140,15.6,4111720207,141,3.2,4111720209,212,10.9,4111720203,56,Back,4111720211,213,5.0,,,,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752603,596,1,2,65,33,3kq9cckrnlogidldtdie2fkbl,0,15.7,3.2,2023-03-19T21:26:31.918Z,2023-03-20T10:16:39Z,4112618501,178,,4111720225,141,18.8,4111720229,213,0.6,4111720227,212,19.7,4111720223,140,31.5,4111720221,56,Back,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752617,690,1,2,65,34,agh9ifb2mw3ivjusgedj7c3fe,1,66.8,80,2023-03-19T21:26:33.150Z,2023-03-20T10:16:48Z,4112618911,178,,4111720355,213,0.3,4111720349,140,74.9,4111720347,56,Left,4111720351,141,83.9,4111720353,212,8.9,,,,,,,ezviixcyaaj162saxs2yl27s9,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752621,691,49,2,65,36,agh9ifb2mw3ivjusgedj7c3fe,1,73.4,84.3,2023-03-19T21:26:35.189Z,2023-03-20T10:16:52Z,,,,,,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752663,693,4,2,65,36,agh9ifb2mw3ivjusgedj7c3fe,1,74.4,84.7,2023-03-19T21:26:35.228Z,2023-03-20T10:16:56Z,4111720625,56,Left,4111720645,233,597,4111720631,286,,4111720629,265,,4111720627,152,,4111720623,13,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752659,597,4,2,65,36,3kq9cckrnlogidldtdie2fkbl,0,25.6,15.3,2023-03-19T21:26:35.229Z,2023-03-20T10:16:56Z,4111720597,13,,4112619357,178,,4111720599,56,Back,4111720651,233,693,4111720603,265,,4111720601,152,,4111720605,285,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752633,692,43,2,65,38,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2023-03-19T21:26:37.531Z,2023-03-19T21:26:44Z,4111720427,56,Center,4111720657,144,1,4111720429,140,73.8,4111720435,213,4.7,4111720433,212,13.7,4111720431,141,59.4,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752883,694,1,2,66,18,agh9ifb2mw3ivjusgedj7c3fe,0,74.6,84.7,2023-03-19T21:27:16.810Z,2023-03-20T10:17:03Z,4111722013,140,90.3,4111722011,56,Center,4111722003,2,,4111722015,141,55.3,4111722005,5,,4111722007,155,,4111722019,213,5.4,4111722009,152,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,4111722017,212,25.9,4112197011,224,4112619579,178,4112197013,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752879,598,12,2,66,19,3kq9cckrnlogidldtdie2fkbl,1,8.7,40.8,2023-03-19T21:27:17.981Z,2023-03-20T10:17:06Z,4112619731,388,,4111721995,213,1.5,4111721993,212,9.7,4111721987,56,Back,4111721989,140,9.8,4111721991,141,55.0,4111721999,15,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752891,695,1,2,66,21,agh9ifb2mw3ivjusgedj7c3fe,1,87.5,41.2,2023-03-19T21:27:20.064Z,2023-03-20T10:17:13Z,4111722055,56,Center,4111722057,140,86.2,4111722063,213,4.6,4112620079,178,,4111722059,141,26.0,4111722061,212,10.4,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,J. Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752903,696,1,2,66,22,agh9ifb2mw3ivjusgedj7c3fe,1,85.7,24.8,2023-03-19T21:27:21.130Z,2023-03-20T10:17:24Z,4111722543,154,,4111722159,140,93.7,4111722161,141,56.1,4111722163,212,22.9,4111722541,210,13,4111722157,56,Center,4112620197,178,,4111722153,2,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,1,4112197383,224,,4111722165,213,4111722155,155,4112197385,20,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,
2522752909,697,13,2,66,23,agh9ifb2mw3ivjusgedj7c3fe,1,93.3,54.8,2023-03-19T21:27:22.489Z,2023-03-20T10:17:24Z,4111722547,29,,4111722573,231,50,4112197813,77,,4111722551,55,696,4111722191,56,Center,4111722563,215,,4111724585,17,,4111722565,108,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,4111722549,154,,4111722571,230,4111722371,20,4111722569,328,,4111722369,24,,4111722555,102,61.2,99.5,,4111722561,214,,4111722557,103,62.5,4112620681,388,,,,,,,,,,,,,
2522752911,599,5,2,66,24,3kq9cckrnlogidldtdie2fkbl,1,-1.3,37.7,2023-03-19T21:27:23.187Z,2023-03-20T10:17:26Z,4111722253,233,698,4111722211,346,,4111722209,56,Back,,,,,,,,,,,,,,,,c1mm3hdfcs78obhxmhailzidx,K. Benzema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752915,698,5,2,66,24,agh9ifb2mw3ivjusgedj7c3fe,0,101.3,62.3,2023-03-19T21:27:23.187Z,2023-03-20T10:17:25Z,4111722257,233,599,4111722219,56,Center,4111722221,346,,,,,,,,,,,,,,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752939,600,1,2,66,32,3kq9cckrnlogidldtdie2fkbl,1,3.5,44.5,2023-03-19T21:27:30.886Z,2023-03-20T10:17:30Z,4111722475,140,10.0,4111722485,237,,4111722481,213,1.3,4111722473,56,Back,4111722471,124,,4111722487,189,,4111722479,212,23.0,4111722477,141,76.8,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752947,601,1,2,66,36,3kq9cckrnlogidldtdie2fkbl,1,11.3,77.7,2023-03-19T21:27:34.687Z,2023-03-20T10:17:33Z,4111722581,140,21.2,4111722583,141,65.1,4111722579,56,Back,4111722587,213,5.6,4111722585,212,13.5,4112621117,178,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752949,602,1,2,66,36,3kq9cckrnlogidldtdie2fkbl,1,21.2,65.1,2023-03-19T21:27:35.453Z,2023-03-20T10:17:40Z,4111722611,141,86.6,4111722613,212,17.6,4111722609,140,11.8,4111722607,56,Back,4111722615,213,2.2,4112621521,178,,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752957,603,1,2,66,38,3kq9cckrnlogidldtdie2fkbl,0,12.9,88.3,2023-03-19T21:27:37.527Z,2023-03-20T10:17:46Z,4111722675,213,5.9,4111722673,212,13.8,4112621755,178,,4111722671,141,80.3,4111722667,56,Back,4111722669,140,25.0,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522842125,945,8,2,66,39,agh9ifb2mw3ivjusgedj7c3fe,1,72.9,14.7,2023-03-19T21:27:38.123Z,2023-03-20T10:17:56Z,4112622019,178,,4112198851,383,,4112198825,56,Right,,,,,,,,,,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752965,699,49,2,66,40,agh9ifb2mw3ivjusgedj7c3fe,1,73.2,16.3,2023-03-19T21:27:39.078Z,2023-03-20T10:18:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752973,700,1,2,66,41,agh9ifb2mw3ivjusgedj7c3fe,0,79,19.4,2023-03-19T21:27:40.012Z,2023-03-20T10:18:16Z,4111722755,140,87.3,4112622803,178,,4111722761,213,1.0,4111722759,212,16.2,4111722757,141,39.4,4111722753,56,Center,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752977,604,8,2,66,42,3kq9cckrnlogidldtdie2fkbl,1,12.6,61,2023-03-19T21:27:40.767Z,2023-03-20T10:18:22Z,4112198345,385,,4111722767,56,Back,4112623091,389,,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752979,605,6,2,66,43,3kq9cckrnlogidldtdie2fkbl,0,12.6,60.8,2023-03-19T21:27:41.896Z,2023-03-20T10:18:25Z,4111722783,73,,4111722781,56,Back,4111722803,233,701,,,,,,,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522752981,701,6,2,66,43,agh9ifb2mw3ivjusgedj7c3fe,1,87.4,39.2,2023-03-19T21:27:41.896Z,2023-03-20T10:18:25Z,4111722787,75,,4111722795,233,605,4111722785,56,Center,,,,,,,,,,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753107,703,1,2,67,13,agh9ifb2mw3ivjusgedj7c3fe,0,99.8,0.4,2023-03-19T21:28:12.457Z,2023-03-20T10:18:31Z,4111723733,2,,4111723735,6,,4111723741,56,Center,4112623515,178,,4111723743,140,91.3,4111723739,223,,4111723737,155,,4111723755,1,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,4112199011,72,,4111723747,141,4111723753,213,4111723751,212,37.3,,,,,,,53.7,1.8,,,,,,,,,,,,,,,,,,,,,
2522753127,606,12,2,67,15,3kq9cckrnlogidldtdie2fkbl,1,8.8,45.3,2023-03-19T21:28:14.022Z,2023-03-20T10:18:35Z,4111723917,213,0.4,4111723909,56,Back,4111723911,140,45.3,4111723921,15,,4111723913,141,69.2,4112623643,388,,4111723915,212,41.6,,,,8wvkrrbqqthuwda8twg03yuax,Éder Militão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753131,704,1,2,67,19,agh9ifb2mw3ivjusgedj7c3fe,1,57.5,33.4,2023-03-19T21:28:18.472Z,2023-03-20T10:18:46Z,4111723955,212,36.6,4111723953,141,55.2,4111723951,140,25.6,4112624163,178,,4111723959,1,,4111723957,213,2.7,4111723949,56,Back,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753143,705,1,2,67,22,agh9ifb2mw3ivjusgedj7c3fe,1,25.6,55.2,2023-03-19T21:28:21.131Z,2023-03-20T10:18:51Z,4111724045,213,0.6,4111724039,140,40.1,4111724037,56,Back,4111724041,141,69.0,4111724043,212,17.9,4112624321,178,,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753157,706,1,2,67,26,agh9ifb2mw3ivjusgedj7c3fe,0,41.8,62.9,2023-03-19T21:28:25.268Z,2023-03-20T10:18:55Z,4111724143,213,5.8,4112624429,178,,4111724141,212,39.7,4111724135,56,Center,4111724137,140,74.6,4111724139,141,34.0,4111724145,1,,4111724133,155,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753161,607,49,2,67,28,3kq9cckrnlogidldtdie2fkbl,1,29.4,68.6,2023-03-19T21:28:26.843Z,2023-03-20T10:19:13Z,,,,,,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753179,608,1,2,67,29,3kq9cckrnlogidldtdie2fkbl,1,29.4,68.6,2023-03-19T21:28:27.909Z,2023-03-20T10:19:16Z,4111724277,213,3.5,4111724269,56,Back,4111724273,141,56.8,4111724271,140,10.0,4111724275,212,21.9,4112625309,178,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753195,609,1,2,67,33,3kq9cckrnlogidldtdie2fkbl,1,12.9,58.8,2023-03-19T21:28:31.930Z,2023-03-20T10:19:19Z,4111724399,213,0.1,4111724379,56,Back,4112625383,178,,4111724387,140,28.0,4111724391,141,60.5,4111724395,212,15.9,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753215,610,1,2,67,39,3kq9cckrnlogidldtdie2fkbl,1,32.4,65.3,2023-03-19T21:28:38.132Z,2023-03-20T10:19:23Z,4111724499,141,82.5,4112625595,178,,4111724497,140,27.0,4111724495,56,Back,4111724501,212,13.0,4111724503,213,2.0,,,,,,,en2c7z1raqmcwee78297pbnu2,E. Camavinga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753219,611,1,2,67,41,3kq9cckrnlogidldtdie2fkbl,1,26.8,82.7,2023-03-19T21:28:40.093Z,2023-03-20T10:19:33Z,4111724525,140,38.6,4111724531,213,0.6,4112626001,178,,4111724523,56,Back,4111724527,141,96.1,4111724529,212,15.4,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753229,612,1,2,67,42,3kq9cckrnlogidldtdie2fkbl,1,38.6,96.1,2023-03-19T21:28:41.435Z,2023-03-20T10:19:39Z,4111724591,141,83.3,4111724589,140,28.3,4111724587,56,Back,4111724593,212,13.9,4111724597,213,3.8,4112626177,178,,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753239,613,1,2,67,46,3kq9cckrnlogidldtdie2fkbl,1,31.7,82.7,2023-03-19T21:28:44.875Z,2023-03-20T10:19:46Z,4111724667,213,0.9,4111724659,56,Back,4111724661,140,38.9,4111724663,141,96.6,4112626465,178,,4111724665,212,12.1,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753251,614,1,2,67,48,3kq9cckrnlogidldtdie2fkbl,1,38.9,96.6,2023-03-19T21:28:47.270Z,2023-03-20T10:19:53Z,4111724745,56,Back,4112626719,178,,4111724749,141,97.2,4111724747,140,46.8,4111724751,212,8.3,4111724753,213,0.0,,,,,,,6q69l3ppqfqbryjubcrujfi6t,F. Mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753257,615,1,2,67,50,3kq9cckrnlogidldtdie2fkbl,1,46.8,97.2,2023-03-19T21:28:48.917Z,2023-03-20T10:19:57Z,4111724793,212,11.2,4111724787,56,Back,4111724789,140,38.5,4111724791,141,86.8,4112626817,178,,4111724795,213,3.8,,,,,,,b4witgokm49tidm1a83qcvbop,Vinícius Júnior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753303,616,1,2,67,51,3kq9cckrnlogidldtdie2fkbl,1,37.6,85.9,2023-03-19T21:28:50.511Z,2023-03-20T10:20:08Z,4111725065,56,Back,4111725073,213,3.6,4111725071,212,14.5,4111725067,140,25.0,4111725069,141,77.0,4112627105,178,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753349,617,1,2,67,59,3kq9cckrnlogidldtdie2fkbl,0,31.8,66.8,2023-03-19T21:28:57.780Z,2023-03-20T10:20:13Z,4111725337,196,,4111725339,56,Right,4111725345,212,68.2,4111725349,1,,4111725347,213,5.5,4112627301,178,,4111725343,141,0.0,4111725341,140,79.6,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,4111725335,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753351,618,5,2,68,4,3kq9cckrnlogidldtdie2fkbl,0,80.8,-1.2,2023-03-19T21:29:03.167Z,2023-03-20T10:20:20Z,4111725355,347,,4111725353,56,Right,4111725511,233,707,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753371,707,5,2,68,4,agh9ifb2mw3ivjusgedj7c3fe,1,19.2,101.2,2023-03-19T21:29:03.167Z,2023-03-20T10:20:20Z,4111725459,347,,4111725491,233,618,4111725455,56,Back,,,,,,,,,,,,,,,,4q6kuikopbgls8y2rwqiu415h,Sergi Roberto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753383,708,1,2,68,6,agh9ifb2mw3ivjusgedj7c3fe,1,16,100,2023-03-19T21:29:04.932Z,2023-03-20T10:20:24Z,4111725547,56,Back,4111725549,140,9.4,4111725553,212,21.0,4111725551,141,71.7,4111725555,213,4.4,4111725545,107,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753399,709,1,2,68,8,agh9ifb2mw3ivjusgedj7c3fe,1,10.5,72.5,2023-03-19T21:29:07.285Z,2023-03-20T10:20:27Z,4111725653,141,93.9,4111725651,140,16.1,4112627905,178,,4111725657,213,1.2,4111725649,56,Back,4111725655,212,15.7,,,,,,,2e55g4q93y382cg7h0yk5rtud,M. ter Stegen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753421,710,1,2,68,11,agh9ifb2mw3ivjusgedj7c3fe,1,20.1,94.4,2023-03-19T21:29:10.476Z,2023-03-20T10:20:32Z,4111725773,212,30.3,4112628045,178,,4111725771,141,82.8,4111725767,56,Back,4111725769,140,48.0,4111725775,213,6.0,4111725765,155,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753453,711,1,2,68,13,agh9ifb2mw3ivjusgedj7c3fe,1,48,82.8,2023-03-19T21:29:12.461Z,2023-03-20T10:21:16Z,4111725975,140,46.9,4112629275,178,,4111725973,56,Back,4112629277,21,,4111725981,213,1.7,4111725977,141,94.1,4111725979,212,7.8,,,,afxjicw89683nlpms9yy5x51x,R. Lewandowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522989587,1663,83,2,68,16,3kq9cckrnlogidldtdie2fkbl,1,53.9,6.3,2023-03-19T21:29:15.365Z,2023-03-20T14:06:45Z,4112979677,399,500046,,,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753457,712,61,2,68,17,agh9ifb2mw3ivjusgedj7c3fe,0,46.6,94.1,2023-03-19T21:29:15.766Z,2023-03-20T10:21:38Z,4111725989,56,Back,4112629549,178,,,,,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753459,620,5,2,68,17,3kq9cckrnlogidldtdie2fkbl,1,53,-0.8,2023-03-19T21:29:16.144Z,2023-03-20T10:21:27Z,4111725995,56,Right,4111725997,347,,4111726067,233,713,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753465,713,5,2,68,17,agh9ifb2mw3ivjusgedj7c3fe,0,47,100.8,2023-03-19T21:29:16.144Z,2023-03-20T10:21:26Z,4111726071,233,620,4111726045,347,,4111726043,56,Back,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753477,621,1,2,68,24,3kq9cckrnlogidldtdie2fkbl,1,58.5,0,2023-03-19T21:29:23.149Z,2023-03-20T10:21:54Z,4111726125,212,11.9,4111726145,189,,4111726121,140,65.2,4111726123,141,12.6,4111726119,56,Right,4111726117,107,,4111726129,213,0.9,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753551,622,1,2,68,31,3kq9cckrnlogidldtdie2fkbl,1,53.8,2.1,2023-03-19T21:29:29.863Z,2023-03-20T10:22:06Z,4111726621,56,Back,4111726623,140,23.8,4111726627,212,35.9,4111726629,213,2.6,4112631403,178,,4111726631,1,,4111726625,141,27.3,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753553,623,1,2,68,40,3kq9cckrnlogidldtdie2fkbl,1,22.7,41.2,2023-03-19T21:29:39.316Z,2023-03-20T10:22:10Z,4111726665,212,54.5,4112631599,178,,4111726663,141,15.2,4111726657,155,,4111728233,1,,4111726661,140,71.8,4111726659,56,Right,4111726667,213,6.0,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753573,624,44,2,68,44,3kq9cckrnlogidldtdie2fkbl,1,69.1,15.6,2023-03-19T21:29:42.583Z,2023-03-20T10:22:13Z,4111726773,286,,4111726771,56,Right,4111726779,233,714,,,,,,,,,,,,,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753565,714,44,2,68,44,agh9ifb2mw3ivjusgedj7c3fe,0,30.9,84.4,2023-03-19T21:29:42.584Z,2023-03-20T10:22:14Z,4111726789,233,624,4111726733,56,Back,4111726735,285,,,,,,,,,,,,,,,,,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753587,625,1,2,68,44,3kq9cckrnlogidldtdie2fkbl,0,71.8,15.2,2023-03-19T21:29:42.613Z,2023-03-20T10:22:18Z,4111726847,212,26.9,4111726849,213,2.3,4111726841,56,Center,4111726843,140,55.6,4111726839,3,,4112631955,388,,4111726845,141,45.8,,,,7oykphzczagr975xsqt70s89h,Dani Carvajal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753667,720,49,2,68,46,agh9ifb2mw3ivjusgedj7c3fe,1,44.6,53.4,2023-03-19T21:29:45.119Z,2023-03-20T10:22:58Z,,,,,,,,,,,,,,,,,,,,,,,,,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522753597,626,45,2,68,48,3kq9cckrnlogidldtdie2fkbl,0,53.1,51.6,2023-03-19T21:29:46.802Z,2023-03-20T10:22:37Z,4111726949,285,,4111726947,56,Center,4111727061,233,716,,,,,,,,,,,,,,,,broq8imimhtlejtffissquy5m,Rodrygo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
