id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2498965759,446,61,2,47,21,50x1m4u58lffhq6v6ga1hbxmy,1,84,92.1,2023-01-20T21:05:34.171Z,2023-01-21T06:00:19Z,3986324457,56,Left,3986676947,178,,,,,,,,,,,,,,,,,,,,3h58t56r9if0oh4qd3gz1wfrp,C. Grenier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499041885,1193,83,2,47,24,50x1m4u58lffhq6v6ga1hbxmy,1,76.1,59.3,2023-01-20T21:05:36.750Z,2023-01-21T06:58:09Z,3986710723,399,40270,,,,,,,,,,,,,,,,,,,,,,dtuwn06lnvxugaj637i553r2t,M. Nastasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498965793,520,1,2,47,25,6f27yvbqcngegwsg2ozxxdj4,1,19.9,38.9,2023-01-20T21:05:37.724Z,2023-01-21T06:00:26Z,3986324605,213,0.5,3986324603,212,21.1,3986324601,141,53.0,3986324597,56,Back,3986324599,140,37.8,3986677015,178,,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498965813,521,1,2,47,29,6f27yvbqcngegwsg2ozxxdj4,1,43.9,47,2023-01-20T21:05:41.854Z,2023-01-21T06:00:32Z,3986324695,56,Center,3986677073,178,,3986324697,140,60.2,3986324699,141,21.3,3986324701,212,24.5,3986324703,213,5.5,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498965845,522,1,2,47,31,6f27yvbqcngegwsg2ozxxdj4,1,68.6,28.3,2023-01-20T21:05:44.180Z,2023-01-21T06:00:43Z,3986324851,141,58.5,3986325091,210,13,3986324853,212,21.0,3986324849,140,72.9,3986324847,56,Center,3986324855,213,1.4,3986677125,178,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2498965849,523,13,2,47,35,6f27yvbqcngegwsg2ozxxdj4,1,81.2,52,2023-01-20T21:05:47.991Z,2023-01-21T06:00:44Z,3986324873,22,,3986325121,231,51.1,3986506709,84,,3986325107,29,,3986325119,230,98.4,3986325109,55,522,3986325117,215,,3986324875,18,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,3986677195,178,,3986325115,103,3986324877,56,Center,3986325009,20,1.4,,3986325113,102,,,,,,,42.0,,,,,,,,,,,,,
2498965863,447,5,2,47,36,50x1m4u58lffhq6v6ga1hbxmy,1,-1,59.6,2023-01-20T21:05:48.936Z,2023-01-21T06:00:47Z,3986324937,233,524,3986324935,346,,3986324933,56,Back,,,,,,,,,,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498965861,524,5,2,47,36,6f27yvbqcngegwsg2ozxxdj4,0,101,40.4,2023-01-20T21:05:48.936Z,2023-01-21T06:00:48Z,3986324931,346,,3986324941,233,447,3986324929,56,Center,,,,,,,,,,,,,,,,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966007,448,1,2,47,57,50x1m4u58lffhq6v6ga1hbxmy,1,3.5,50.9,2023-01-20T21:06:10.084Z,2023-01-21T06:00:54Z,3986325775,213,0.4,3986325765,124,,3986325773,212,5.8,3986325771,141,54.0,3986325767,56,Back,3986325779,237,,3986325769,140,8.6,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966041,449,1,2,48,5,50x1m4u58lffhq6v6ga1hbxmy,1,15.5,50.5,2023-01-20T21:06:18.081Z,2023-01-21T06:01:05Z,3986325933,56,Back,3986325937,141,22.5,3986325939,212,19.1,3986325935,140,14.8,3986677475,178,,3986325941,213,4.7,,,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966049,450,1,2,48,12,50x1m4u58lffhq6v6ga1hbxmy,1,24,16.2,2023-01-20T21:06:24.278Z,2023-01-21T06:01:09Z,3986677517,178,,3986326015,212,8.0,3986326017,213,5.0,3986326009,56,Back,3986326011,140,26.2,3986326013,141,4.9,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966071,451,1,2,48,14,50x1m4u58lffhq6v6ga1hbxmy,1,26.2,4.9,2023-01-20T21:06:26.957Z,2023-01-21T06:01:18Z,3986326101,56,Back,3986326103,140,13.2,3986326107,212,14.3,3986677563,178,,3986326109,213,2.8,3986326105,141,11.3,,,,,,,22dchchxwrsty67ultrs61qz9,Pablo Maffeo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966091,452,1,2,48,17,50x1m4u58lffhq6v6ga1hbxmy,1,11.7,13.8,2023-01-20T21:06:30.014Z,2023-01-21T06:01:24Z,3986326201,56,Back,3986326203,140,7.1,3986326207,212,11.5,3986326209,213,2.0,3986326205,141,29.1,3986677597,178,,,,,,,,9t88fceutc2x108ga0qkzkafp,M. Valjent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966099,453,1,2,48,19,50x1m4u58lffhq6v6ga1hbxmy,0,7.1,29.1,2023-01-20T21:06:31.475Z,2023-01-21T06:01:30Z,3986326273,213,0.1,3986326263,157,,3986326271,212,40.0,3986326267,140,45.1,3986326269,141,33.1,3986326275,1,,3986326265,56,Back,3986677643,178,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966105,525,49,2,48,21,6f27yvbqcngegwsg2ozxxdj4,1,51.9,63.1,2023-01-20T21:06:33.831Z,2023-01-21T06:01:39Z,,,,,,,,,,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966113,526,1,2,48,21,6f27yvbqcngegwsg2ozxxdj4,0,51.9,63.1,2023-01-20T21:06:33.857Z,2023-01-21T06:01:44Z,3986326333,140,62.7,3986326331,56,Center,3986326339,213,5.5,3986326337,212,15.3,3986326335,141,47.9,3986677749,178,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966133,454,49,2,48,22,50x1m4u58lffhq6v6ga1hbxmy,1,36.8,50.3,2023-01-20T21:06:34.990Z,2023-01-21T06:01:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966181,455,1,2,48,30,50x1m4u58lffhq6v6ga1hbxmy,1,64.9,84.4,2023-01-20T21:06:42.613Z,2023-01-21T06:03:31Z,3986326655,212,5.6,3986326657,213,2.0,3986326649,56,Left,3986326651,140,62.6,3986326653,141,91.8,3986678771,178,,,,,,,,9e7b5cm66oxf26fmp33yuppsl,Dani Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966197,456,1,2,48,34,50x1m4u58lffhq6v6ga1hbxmy,1,69.4,81.4,2023-01-20T21:06:46.357Z,2023-01-21T06:03:37Z,3986326731,212,9.8,3986326725,56,Center,3986326733,213,3.9,3986326729,141,71.3,3986678841,178,,3986326727,140,62.8,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966207,457,2,2,48,36,50x1m4u58lffhq6v6ga1hbxmy,1,60.1,66.4,2023-01-20T21:06:48.817Z,2023-01-21T06:05:30Z,3986680099,178,,3986326777,56,Center,3986326793,4,,3986326779,140,78.6,3986326783,141,70.9,3986327033,7,9ej7t1srxjcxe5p627eumn6d,,,,,,,7ubtan6a51o79w469zawrqqqd,Ruíz de Galarreta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966233,527,55,2,48,36,6f27yvbqcngegwsg2ozxxdj4,1,23.9,67.4,2023-01-20T21:06:48.818Z,2023-01-21T06:05:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966225,458,43,2,48,39,50x1m4u58lffhq6v6ga1hbxmy,1,0,0,2023-01-20T21:06:51.248Z,2023-01-20T21:06:56Z,3986326873,213,4.5,3986326871,212,7.8,3986326867,140,88.9,3986326869,141,55.1,3986326865,56,Center,3986326963,144,1,,,,,,,9ej7t1srxjcxe5p627eumn6d,Jaume Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966241,528,43,2,48,40,6f27yvbqcngegwsg2ozxxdj4,1,0,0,2023-01-20T21:06:53.206Z,2023-01-20T21:06:56Z,3986326985,144,5,3986326907,346,0,3986326905,56,Back,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966445,529,1,2,49,12,6f27yvbqcngegwsg2ozxxdj4,0,19.2,37.7,2023-01-20T21:07:25.063Z,2023-01-21T06:05:33Z,3986327845,140,66.8,3986680151,178,,3986327843,56,Center,3986327841,241,,3986327837,5,,3986327839,157,,3986327851,213,0.3,3986327853,1,,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,3986327849,212,51.6,3986327847,141,,,,,,56.6,,,,,,,,,,,,,,,,,,,,,,,
2498966457,459,1,2,49,16,50x1m4u58lffhq6v6ga1hbxmy,1,32.6,45.4,2023-01-20T21:07:28.423Z,2023-01-21T06:05:41Z,3986680261,178,,3986327925,212,16.7,3986327921,140,48.3,3986327923,141,41.3,3986327927,213,6.1,3986327919,56,Back,3986327917,3,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966459,460,44,2,49,18,50x1m4u58lffhq6v6ga1hbxmy,1,47,38.8,2023-01-20T21:07:30.513Z,2023-01-21T06:36:59Z,3986327931,56,Back,3986327941,233,530,3986327933,285,,,,,,,,,,,,,,,,,bfphipc0ydemnv7p3kib5r7qh,T. Kadewere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966455,530,44,2,49,18,6f27yvbqcngegwsg2ozxxdj4,0,53,61.2,2023-01-20T21:07:30.514Z,2023-01-21T06:05:46Z,3986327911,286,,3986411483,233,460,3986327909,56,Center,,,,,,,,,,,,,,,,e3czx0nsuw10acnftbr8ud0bt,Fran Beltrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966465,461,1,2,49,18,50x1m4u58lffhq6v6ga1hbxmy,1,48.3,41.3,2023-01-20T21:07:30.600Z,2023-01-21T06:37:00Z,3986327965,3,,3986327977,213,0.4,3986327975,212,7.1,3986680439,388,,3986327973,141,45.1,3986327971,140,54.6,3986327967,168,,3986327969,56,Center,bfphipc0ydemnv7p3kib5r7qh,T. Kadewere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966467,462,49,2,49,19,50x1m4u58lffhq6v6ga1hbxmy,1,54.6,45.1,2023-01-20T21:07:31.421Z,2023-01-21T06:06:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966469,463,1,2,49,20,50x1m4u58lffhq6v6ga1hbxmy,0,54.6,45.1,2023-01-20T21:07:32.306Z,2023-01-21T06:06:06Z,3986680633,178,,3986327985,140,62.3,3986327991,213,5.8,3986327989,212,9.1,3986327987,141,38.8,3986327983,56,Center,3986327981,155,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966471,531,49,2,49,21,6f27yvbqcngegwsg2ozxxdj4,1,36.1,60.8,2023-01-20T21:07:33.603Z,2023-01-21T06:06:18Z,,,,,,,,,,,,,,,,,,,,,,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966483,532,1,2,49,21,6f27yvbqcngegwsg2ozxxdj4,1,36.1,60.8,2023-01-20T21:07:33.617Z,2023-01-21T06:06:23Z,3986680901,178,,3986328055,141,36.3,3986328059,213,5.5,3986328049,155,,3986328057,212,23.1,3986328053,140,51.4,3986328051,56,Center,,,,e8s9ssopq5nmp51zymvqp8jbp,Unai Núñez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966495,533,1,2,49,23,6f27yvbqcngegwsg2ozxxdj4,1,51.4,35.8,2023-01-20T21:07:36.201Z,2023-01-21T06:06:28Z,3986328115,212,16.6,3986328113,141,12.6,3986328111,140,46.5,3986681015,178,,3986328109,56,Back,3986328117,213,4.4,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499043343,1669,67,2,49,26,6f27yvbqcngegwsg2ozxxdj4,1,45.1,13,2023-01-20T21:07:38.573Z,2023-01-21T08:45:47Z,3986717213,233,1236,,,,,,,,,,,,,,,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499043339,1236,67,2,49,26,50x1m4u58lffhq6v6ga1hbxmy,0,54.9,87,2023-01-20T21:07:38.574Z,2023-01-21T07:16:51Z,3986717217,233,1669,,,,,,,,,,,,,,,,,,,,,,bfphipc0ydemnv7p3kib5r7qh,T. Kadewere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966513,534,1,2,49,27,6f27yvbqcngegwsg2ozxxdj4,1,41.4,17.6,2023-01-20T21:07:40.138Z,2023-01-21T06:06:35Z,3986328195,141,23.1,3986328191,56,Back,3986328193,140,32.6,3986328197,212,10.0,3986328199,213,2.8,3986681065,178,,,,,,,,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966533,535,1,2,49,29,6f27yvbqcngegwsg2ozxxdj4,1,33.2,23.6,2023-01-20T21:07:41.665Z,2023-01-21T06:06:41Z,3986328279,141,24.1,3986681145,178,,3986328277,140,55.5,3986328281,212,23.4,3986328283,213,0.0,3986328275,56,Center,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966555,536,1,2,49,32,6f27yvbqcngegwsg2ozxxdj4,1,55.1,20.4,2023-01-20T21:07:44.772Z,2023-01-21T06:06:48Z,3986328407,140,58.5,3986328409,141,4.6,3986328413,213,5.0,3986681259,178,,3986328411,212,11.3,3986328405,56,Right,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966561,537,1,2,49,35,6f27yvbqcngegwsg2ozxxdj4,1,60.5,9.4,2023-01-20T21:07:47.264Z,2023-01-21T06:06:54Z,3986328435,56,Right,3986328441,212,6.0,3986328443,213,1.9,3986328439,141,17.9,3986328437,140,58.9,3986681363,178,,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966571,538,1,2,49,35,6f27yvbqcngegwsg2ozxxdj4,1,58.9,17.9,2023-01-20T21:07:47.799Z,2023-01-21T06:07:00Z,3986681437,178,,3986328475,140,70.4,3986328477,141,4.9,3986328479,212,15.0,3986328481,213,5.7,3986328473,56,Right,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966577,539,1,2,49,37,6f27yvbqcngegwsg2ozxxdj4,0,69.8,3.4,2023-01-20T21:07:49.267Z,2023-01-21T06:07:07Z,3986328505,140,72.4,3986681537,178,,3986328601,236,,3986328503,56,Right,3986328511,213,0.8,3986328603,233,464,3986328607,286,,3986328507,141,7.3,7k2alak95p1u2ysftwwiaqsid,Hugo Mallo,3986328509,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966595,464,74,2,49,37,50x1m4u58lffhq6v6ga1hbxmy,1,27.8,92.1,2023-01-20T21:07:49.482Z,2023-01-21T06:07:14Z,3986681631,178,,3986328589,56,Back,3986328591,285,,3986328609,233,539,,,,,,,,,,,,,dtuwn06lnvxugaj637i553r2t,M. Nastasić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966613,540,1,2,49,43,6f27yvbqcngegwsg2ozxxdj4,1,66.7,44.5,2023-01-20T21:07:55.824Z,2023-01-21T06:07:25Z,3986328673,56,Center,3986328681,213,1.5,3986681719,178,,3986328679,212,11.9,3986328677,141,62.0,3986328675,140,67.5,,,,,,,cs2yx3hiqjsb4i5ul2r5kmdat,Iago Aspas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966651,541,1,2,49,45,6f27yvbqcngegwsg2ozxxdj4,1,62.4,70.5,2023-01-20T21:07:58.104Z,2023-01-21T06:07:31Z,3986328855,140,63.8,3986681797,178,,3986328857,141,89.6,3986328861,213,1.5,3986328859,212,13.1,3986328853,56,Left,,,,,,,1lym8zscp7l8icay2cya7cauh,L. de la Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966655,542,1,2,49,50,6f27yvbqcngegwsg2ozxxdj4,1,68.6,60.6,2023-01-20T21:08:02.280Z,2023-01-21T06:07:36Z,3986328885,212,7.8,3986328887,213,5.0,3986328879,56,Center,3986681841,178,,3986328883,141,49.7,3986328881,140,71.0,,,,,,,5ez2huoeh2g3ijpgr7m15lg5,F. Cervi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966659,543,1,2,49,51,6f27yvbqcngegwsg2ozxxdj4,1,69.8,48.4,2023-01-20T21:08:03.409Z,2023-01-21T06:07:42Z,3986328897,56,Center,3986681881,178,,3986328899,140,74.5,3986328905,213,6.2,3986328903,212,4.9,3986328901,141,48.1,,,,,,,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966669,544,1,2,49,51,6f27yvbqcngegwsg2ozxxdj4,1,78.2,50.1,2023-01-20T21:08:04.207Z,2023-01-21T06:09:09Z,3986508261,156,,3986682651,178,,3986328965,212,4.0,3986329109,210,15,3986328959,56,Center,3986328961,140,76.6,3986328963,141,55.5,3986328967,213,2.0,2ge9oa66xgsefhhpvuboua76x,J. Strand Larsen,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
2498966671,545,15,2,49,54,6f27yvbqcngegwsg2ozxxdj4,1,86.8,60.3,2023-01-20T21:08:06.450Z,2023-01-21T06:09:09Z,3986328979,22,,3986682805,178,,3986328981,17,,3986328983,56,Center,3986329115,29,,3986329023,72,,3986329129,147,52.5,3986329127,146,98.0,37b6tzaexinmfadvi4you5wmi,Gabri Veiga,3986329147,233,466,3986329113,78,3986329257,215,,3986329125,103,,10.8,3986329119,55,3986329123,102,49.6,,,,544,,,,,,,,,,,,,
2498966677,466,10,2,49,54,50x1m4u58lffhq6v6ga1hbxmy,1,2.9,48.3,2023-01-20T21:08:07.060Z,2023-01-21T06:09:15Z,3986329079,174,,3986329051,56,Back,3986508431,376,,3986329047,179,,3986329081,233,545,3986329049,182,,,,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966675,465,52,2,49,56,50x1m4u58lffhq6v6ga1hbxmy,1,3.1,49.7,2023-01-20T21:08:08.695Z,2023-01-21T06:09:22Z,3986508449,376,,3986683033,179,,,,,,,,,,,,,,,,,,,,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966829,467,1,2,50,15,50x1m4u58lffhq6v6ga1hbxmy,1,7.8,53.9,2023-01-20T21:08:27.777Z,2023-01-21T06:09:36Z,3986329723,213,6.1,3986329711,199,,3986329721,212,74.0,3986329915,189,,3986329717,140,76.7,3986329719,141,31.0,3986329725,1,,3986329715,56,Center,6ekdnbnk56xlxforb5owt3dn9,P. Rajković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966835,468,3,2,50,21,50x1m4u58lffhq6v6ga1hbxmy,1,77.7,35.2,2023-01-20T21:08:33.350Z,2023-01-21T06:09:45Z,3986329747,286,,3986683389,178,,3986508495,465,,3986329795,233,546,3986329745,56,Center,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966815,546,45,2,50,21,6f27yvbqcngegwsg2ozxxdj4,0,22.3,64.8,2023-01-20T21:08:33.350Z,2023-01-21T06:09:46Z,3986329659,285,,3986329799,233,468,3986329657,56,Back,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966845,469,1,2,50,22,50x1m4u58lffhq6v6ga1hbxmy,0,80.1,39.6,2023-01-20T21:08:35.136Z,2023-01-21T06:09:50Z,3986683463,178,,3986329789,141,43.1,3986329811,236,,3986329813,233,547,3986329787,140,81.6,3986329785,56,Center,3986329817,286,,3986329791,212,2.9,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,3986329793,213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966819,547,74,2,50,23,6f27yvbqcngegwsg2ozxxdj4,1,16.8,53,2023-01-20T21:08:35.262Z,2023-01-21T06:10:07Z,3986683493,178,,3986329669,285,,3986329667,56,Back,3986329825,233,469,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499043867,1237,67,2,50,24,50x1m4u58lffhq6v6ga1hbxmy,1,84.7,38.6,2023-01-20T21:08:37.150Z,2023-01-21T08:45:48Z,3986721279,233,1690,,,,,,,,,,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499043865,1690,67,2,50,24,6f27yvbqcngegwsg2ozxxdj4,0,15.3,61.4,2023-01-20T21:08:37.151Z,2023-01-21T07:25:34Z,3986721283,233,1237,,,,,,,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966855,470,13,2,50,24,50x1m4u58lffhq6v6ga1hbxmy,1,88,40.2,2023-01-20T21:08:37.166Z,2023-01-21T08:45:48Z,3986330681,103,86.1,3986330683,328,,3986683769,178,,3986330679,102,41.3,3986330693,231,42.8,3986329837,22,,3986330677,81,,3986330691,230,92.9,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,3986329841,56,Center,3986330319,17,3986330317,20,,3986330689,458,,,,,,,,,,,,,,,,,,,,,,,,
2498966861,471,5,2,50,26,50x1m4u58lffhq6v6ga1hbxmy,0,101.6,44.4,2023-01-20T21:08:38.405Z,2023-01-21T06:10:24Z,3986329889,233,548,3986329869,56,Center,3986329875,346,,,,,,,,,,,,,,,,,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498966853,548,5,2,50,26,6f27yvbqcngegwsg2ozxxdj4,1,-1.6,55.6,2023-01-20T21:08:38.405Z,2023-01-21T06:10:24Z,3986329819,56,Back,3986329881,233,471,3986329821,346,,,,,,,,,,,,,,,,,c3sl9ajm4q424r4u37iath3hl,Óscar Mingueza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967183,550,1,2,51,17,6f27yvbqcngegwsg2ozxxdj4,0,4.3,50.7,2023-01-20T21:09:30.028Z,2023-01-21T06:10:38Z,3986331427,124,,3986331429,56,Center,3986331435,212,62.7,3986331441,74,,3986331439,1,,3986331437,213,0.1,3986331433,141,60.4,3986331431,140,63.7,c1b9p5bk8hfyw0bi6thva0lw5,A. Marchesín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967191,472,1,2,51,21,50x1m4u58lffhq6v6ga1hbxmy,1,39.3,39,2023-01-20T21:09:33.238Z,2023-01-21T06:10:45Z,3986331505,56,Center,3986331507,140,67.7,3986331509,141,47.8,3986331513,213,0.2,3986684115,388,,3986331511,212,30.4,3986331503,3,,,,,9dewnn65ylruq567thg7ebqhh,Raíllo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967199,473,44,2,51,24,50x1m4u58lffhq6v6ga1hbxmy,1,73.5,49.1,2023-01-20T21:09:36.851Z,2023-01-21T06:37:00Z,3986331559,233,551,3986331535,56,Center,3986331537,286,,,,,,,,,,,,,,,,,bfphipc0ydemnv7p3kib5r7qh,T. Kadewere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967197,551,44,2,51,24,6f27yvbqcngegwsg2ozxxdj4,0,26.5,50.9,2023-01-20T21:09:36.852Z,2023-01-21T06:10:56Z,3986331569,233,473,3986331531,56,Back,3986331533,285,,,,,,,,,,,,,,,,,3qrk8nw6nc8o96n7jr1az21ux,J. Aidoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498967201,474,61,2,51,24,50x1m4u58lffhq6v6ga1hbxmy,0,69.7,48.7,2023-01-20T21:09:36.913Z,2023-01-21T06:37:01Z,3986684381,15,,3986684383,388,,3986331539,56,Center,,,,,,,,,,,,,,,,bfphipc0ydemnv7p3kib5r7qh,T. Kadewere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
