id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,keyPass,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/19/value,qualifier/20/value
2458056433,662,1,2,76,23,c8llrezkm3b3op4afrou6b487,1,40.5,30.7,2022-09-10T15:51:02.280Z,2022-09-11T04:32:02Z,3769869031,155,,3769869067,189,,3769869793,1,,3769881867,5,,3769869035,140,73.6,3772263085,178,,3769869037,141,78.3,3769881869,152,,eyhvr45vc1n690dxobcthmndh,Sergi Gómez,,3769869039,212,3769869041,213,0.7,3769869033,56,Center,,,,,,,,,,,,,,,,,,,,47.5,,,,,,,,,,,,,,
2458056465,663,1,2,76,27,c8llrezkm3b3op4afrou6b487,0,73.3,75.9,2022-09-10T15:51:05.726Z,2022-09-11T04:32:07Z,3772263287,388,,3769869277,212,17.4,3769869279,213,5.8,3769869275,141,64.7,3769869271,56,Center,3769869269,3,,3769869273,140,88.2,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056481,548,1,2,76,29,10eyb18v5puw4ez03ocaug09m,1,15.5,33.9,2022-09-10T15:51:07.618Z,2022-09-11T04:32:11Z,3769869333,213,6.2,3769869323,3,,3769869325,56,Back,3769869327,140,26.0,3769869331,212,11.0,3769869329,141,33.0,3772263363,388,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056487,549,49,2,76,30,10eyb18v5puw4ez03ocaug09m,1,25,37.1,2022-09-10T15:51:08.557Z,2022-09-11T04:32:17Z,,,,,,,,,,,,,,,,,,,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056551,550,1,2,76,31,10eyb18v5puw4ez03ocaug09m,1,23.9,40,2022-09-10T15:51:09.560Z,2022-09-11T04:32:20Z,3769869719,213,1.7,3769869711,56,Back,3772263599,178,,3769869717,212,22.5,3769869713,140,22.0,3769869715,141,73.0,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458497849,1118,83,2,76,36,c8llrezkm3b3op4afrou6b487,1,73.5,6.1,2022-09-10T15:51:14.679Z,2022-09-11T05:06:01Z,3772311465,399,152590,,,,,,,,,,,,,,,,,,,,,,30jru4rizkqobfinh8o2jw92h,Dani Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056579,551,1,2,76,37,10eyb18v5puw4ez03ocaug09m,1,26.3,95.9,2022-09-10T15:51:15.942Z,2022-09-11T04:32:25Z,3769869871,213,3.8,3769869869,212,15.9,3772263739,178,,3769869865,140,14.7,3769869863,56,Back,3769869867,141,80.8,,,,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056593,552,1,2,76,40,10eyb18v5puw4ez03ocaug09m,1,13.6,76.3,2022-09-10T15:51:19.155Z,2022-09-11T04:32:27Z,3769869949,56,Back,3769869955,212,16.2,3772263813,178,,3769869953,141,58.1,3769869957,213,4.0,3769869951,140,3.7,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056649,553,1,2,76,43,10eyb18v5puw4ez03ocaug09m,1,3.7,58.4,2022-09-10T15:51:21.546Z,2022-09-11T04:32:30Z,3769870245,140,10.5,3769870243,56,Back,3769870247,141,81.2,3769870251,213,1.1,3769870249,212,17.1,3772263907,178,,,,,,,,c9cp6fxbxyc2a3kfotkompxx,Y. Bounou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056679,554,1,2,76,48,10eyb18v5puw4ez03ocaug09m,0,13.9,81.1,2022-09-10T15:51:26.384Z,2022-09-11T04:32:34Z,3769870403,56,Back,3769870405,140,44.5,3772264013,178,,3769870411,213,5.8,3769870407,141,53.6,3769870401,155,,3769870413,1,,3769870409,212,37.2,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056689,666,1,2,76,50,c8llrezkm3b3op4afrou6b487,1,55.6,45.4,2022-09-10T15:51:28.666Z,2022-09-11T04:32:39Z,3772264239,388,,3769870471,3,,3769870479,212,16.5,3769870475,140,67.7,3769870473,56,Center,3769870477,141,60.9,3769870481,213,0.7,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056695,667,49,2,76,52,c8llrezkm3b3op4afrou6b487,1,67.4,61.8,2022-09-10T15:51:30.422Z,2022-09-11T04:32:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056713,668,61,2,76,52,c8llrezkm3b3op4afrou6b487,0,67,64.7,2022-09-10T15:51:30.950Z,2022-09-11T04:32:46Z,3769870605,56,Center,3772264419,178,,,,,,,,,,,,,,,,,,,,7xmaybxu4zd5k338bi3drkxcl,Darder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056739,555,49,2,76,53,10eyb18v5puw4ez03ocaug09m,1,31.8,27.6,2022-09-10T15:51:31.575Z,2022-09-11T04:32:51Z,,,,,,,,,,,,,,,,,,,,,,,,,7exng93jyar5is4fa64r9bhzp,E. Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056757,556,1,2,76,54,10eyb18v5puw4ez03ocaug09m,1,31.8,27.6,2022-09-10T15:51:32.960Z,2022-09-11T04:32:56Z,3769870829,141,14.4,3769870831,212,9.2,3769870827,140,33.6,3772264781,178,,3769870825,56,Back,3769870833,213,4.9,,,,,,,7exng93jyar5is4fa64r9bhzp,E. Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056787,557,1,2,76,56,10eyb18v5puw4ez03ocaug09m,0,34.2,14.4,2022-09-10T15:51:34.952Z,2022-09-11T04:33:02Z,3772264967,178,,3769870965,213,0.4,3769870961,141,19.7,3769870963,212,9.5,3769870955,56,Back,3769870959,140,42.6,,,,,,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056801,669,1,2,76,57,c8llrezkm3b3op4afrou6b487,0,53.8,74.6,2022-09-10T15:51:35.988Z,2022-09-11T04:33:06Z,3772265045,178,,3769871051,213,6.2,3769871047,141,73.5,3769871049,212,17.1,3769871045,140,70.1,3769871043,56,Center,,,,,,,3nchjse4ej0qhilo395td7u1h,Brian Oliván,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056823,558,1,2,76,59,10eyb18v5puw4ez03ocaug09m,1,28.6,26.8,2022-09-10T15:51:37.897Z,2022-09-11T04:33:09Z,3772265115,178,,3769871137,212,8.9,3769871135,141,39.1,3769871133,140,31.5,3769871139,213,1.2,3769871131,56,Back,,,,,,,2lwjtphx3bkjty9sds520l1ey,T. Nianzou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056849,559,1,2,77,1,10eyb18v5puw4ez03ocaug09m,1,30.1,39.2,2022-09-10T15:51:39.762Z,2022-09-11T04:33:13Z,3769871263,212,9.3,3769871265,213,2.9,3769871257,56,Back,3772265207,178,,3769871261,141,42.4,3769871259,140,21.5,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056871,560,1,2,77,2,10eyb18v5puw4ez03ocaug09m,1,21.5,42.4,2022-09-10T15:51:41.056Z,2022-09-11T04:33:16Z,3769871389,212,21.0,3769871383,56,Back,3769871385,140,22.4,3769871391,213,1.5,3772265325,178,,3769871387,141,73.3,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056885,561,1,2,77,5,10eyb18v5puw4ez03ocaug09m,1,22.4,73.3,2022-09-10T15:51:43.386Z,2022-09-11T04:33:19Z,3769871503,141,96.3,3769871505,212,17.4,3769871507,213,1.1,3772265397,178,,3769871501,140,29.7,3769871499,56,Back,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056927,562,1,2,77,7,10eyb18v5puw4ez03ocaug09m,1,29.7,96.3,2022-09-10T15:51:45.651Z,2022-09-11T04:33:23Z,3769871739,141,75.9,3769871741,212,13.9,3769871731,56,Back,3769871743,213,4.7,3769871735,140,29.3,3772265547,178,,,,,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458056959,563,1,2,77,10,10eyb18v5puw4ez03ocaug09m,1,34.7,66.9,2022-09-10T15:51:49.367Z,2022-09-11T04:33:28Z,3769871899,212,13.0,3772265685,178,,3769871897,141,64.5,3769871901,213,6.2,3769871893,56,Back,3769871895,140,47.0,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057041,564,1,2,77,12,10eyb18v5puw4ez03ocaug09m,1,47.1,64.3,2022-09-10T15:51:51.024Z,2022-09-11T04:33:32Z,3769872257,141,96.6,3769872253,56,Left,3769872255,140,56.4,3769872259,212,24.0,3772265871,178,,3769872261,213,1.2,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057051,565,1,2,77,20,10eyb18v5puw4ez03ocaug09m,1,69.8,93,2022-09-10T15:51:58.409Z,2022-09-11T04:33:36Z,3769872301,140,64.2,3769872309,212,7.3,3769872313,213,3.8,3769872299,56,Left,3769872305,141,86.6,3772265999,178,,,,,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057077,566,1,2,77,21,10eyb18v5puw4ez03ocaug09m,1,64.2,86.6,2022-09-10T15:51:59.632Z,2022-09-11T04:33:40Z,3769872437,212,5.1,3769872433,140,66.8,3769872435,141,92.9,3772266103,178,,3769872439,213,1.0,3769872431,56,Left,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057091,567,1,2,77,22,10eyb18v5puw4ez03ocaug09m,1,66.8,92.9,2022-09-10T15:52:00.743Z,2022-09-11T04:33:45Z,3769872503,213,4.2,3769872497,140,64.4,3769872495,56,Left,3769872499,141,85.7,3769872501,212,5.5,3772266237,178,,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057119,568,1,2,77,25,10eyb18v5puw4ez03ocaug09m,1,64.4,85.7,2022-09-10T15:52:03.857Z,2022-09-11T04:33:48Z,3769872661,56,Left,3769872669,213,0.9,3772266285,178,,3769872665,141,97.4,3769872663,140,70.4,3769872667,212,10.1,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057135,569,1,2,77,29,10eyb18v5puw4ez03ocaug09m,1,73.4,95.6,2022-09-10T15:52:07.576Z,2022-09-11T04:33:55Z,3769872779,212,7.5,3772266445,178,,3769872773,56,Left,3769872775,140,70.3,3769872781,213,4.3,3769872777,141,85.7,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057163,570,1,2,77,32,10eyb18v5puw4ez03ocaug09m,0,75,78.2,2022-09-10T15:52:10.857Z,2022-09-11T04:34:00Z,3769872945,141,99.6,3772266617,178,,3769872943,140,99.4,3769872941,56,Left,3769872947,212,29.5,3769872949,213,0.5,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057193,572,81,2,77,35,10eyb18v5puw4ez03ocaug09m,0,99.3,99.5,2022-09-10T15:52:13.928Z,2022-09-11T04:34:04Z,3769873121,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057165,571,5,2,77,36,10eyb18v5puw4ez03ocaug09m,0,97.9,101.1,2022-09-10T15:52:15.052Z,2022-09-11T04:34:07Z,3769872951,56,Left,3769872953,347,,3769873629,233,670,,,,,,,,,,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057271,670,5,2,77,36,c8llrezkm3b3op4afrou6b487,1,2.1,-1.1,2022-09-10T15:52:15.052Z,2022-09-11T04:34:06Z,3769873575,347,,3769873571,56,Back,3769873597,233,571,,,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057305,671,1,2,77,50,c8llrezkm3b3op4afrou6b487,1,14,0,2022-09-10T15:52:29.008Z,2022-09-11T04:34:11Z,3769873849,141,7.3,3769873853,213,0.3,3769873851,212,20.6,3769873847,140,32.8,3769873843,107,,3769873845,56,Back,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057307,672,44,2,77,52,c8llrezkm3b3op4afrou6b487,1,35.1,6.6,2022-09-10T15:52:30.565Z,2022-09-11T07:44:52Z,3769873967,233,573,3769873865,56,Back,3769873867,285,,,,,,,,,,,,,,,,,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057295,573,44,2,77,52,10eyb18v5puw4ez03ocaug09m,0,64.9,93.4,2022-09-10T15:52:30.566Z,2022-09-11T04:34:16Z,3769873767,286,,3769873899,233,672,3769873765,56,Left,,,,,,,,,,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057403,675,1,2,77,52,c8llrezkm3b3op4afrou6b487,1,30.8,2.3,2022-09-10T15:52:30.626Z,2022-09-11T07:44:53Z,3769874543,3,,3769874545,56,Back,3772267253,388,,3769874547,140,24.4,3769874551,212,6.8,3769874641,156,,3769874549,141,4.1,3769874553,213,3.0,d67qj0sakwrfzbscleo4dbget,Joselu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057317,673,61,2,77,52,c8llrezkm3b3op4afrou6b487,0,27.9,8.8,2022-09-10T15:52:31.287Z,2022-09-11T04:34:24Z,3772267363,178,,3769873923,56,Back,,,,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057301,574,43,2,77,54,10eyb18v5puw4ez03ocaug09m,1,0,0,2022-09-10T15:52:33.252Z,2022-09-10T15:52:46Z,3769873823,212,7.5,3769873815,3,0,3769873825,213,5.4,3769873817,56,Left,3769874461,144,1,3769873821,141,85.7,3769873819,140,67.1,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057315,575,5,2,77,56,10eyb18v5puw4ez03ocaug09m,1,77.5,101.5,2022-09-10T15:52:34.908Z,2022-09-11T04:34:27Z,3769873915,347,,3769874011,233,674,3769873911,56,Left,,,,,,,,,,,,,,,,65osnocfqxv6mmpb69hm446ad,Fernando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057319,674,5,2,77,56,c8llrezkm3b3op4afrou6b487,0,22.5,-1.5,2022-09-10T15:52:34.908Z,2022-09-11T04:34:27Z,3769873929,347,,3769873927,56,Back,3769874053,233,575,,,,,,,,,,,,,,,,adi6l78sdvet408eho4fi4xk9,Vinicius Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057409,576,1,2,78,8,10eyb18v5puw4ez03ocaug09m,1,79.4,100,2022-09-10T15:52:46.849Z,2022-09-11T04:34:32Z,3769874583,56,Left,3769874585,140,81.0,3769874591,213,4.8,3769874587,141,81.1,3769874581,107,,3769874589,212,14.0,,,,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057431,577,1,2,78,9,10eyb18v5puw4ez03ocaug09m,1,80.7,81.5,2022-09-10T15:52:47.940Z,2022-09-11T04:34:38Z,3769874695,140,79.1,3769874703,212,7.3,3772267905,388,,3769874691,56,Left,3769874701,141,92.0,3769874709,213,1.8,,,,,,,depu0zp8jqcyv0jzf5r9yums5,I. Rakitić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057451,578,1,2,78,12,10eyb18v5puw4ez03ocaug09m,1,78.8,92.9,2022-09-10T15:52:50.753Z,2022-09-11T04:34:43Z,3769874787,212,7.8,3769874783,140,85.7,3769874785,141,97.1,3772268067,178,,3769874789,213,0.4,3769874781,56,Left,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057457,579,1,2,78,13,10eyb18v5puw4ez03ocaug09m,1,84.8,97.1,2022-09-10T15:52:52.289Z,2022-09-11T04:34:47Z,3769874805,140,80.5,3769874803,56,Left,3769874807,141,85.3,3769874811,212,9.2,3772268197,178,,3769874813,213,4.2,,,,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057465,580,1,2,78,15,10eyb18v5puw4ez03ocaug09m,1,80.1,85.3,2022-09-10T15:52:53.628Z,2022-09-11T04:34:50Z,3769874863,141,96.9,3769874865,212,14.4,3769874867,213,2.6,3769874861,140,68.6,3772268383,178,,3769874859,56,Left,,,,,,,7exng93jyar5is4fa64r9bhzp,E. Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057471,581,1,2,78,16,10eyb18v5puw4ez03ocaug09m,1,68.5,96.9,2022-09-10T15:52:55.317Z,2022-09-11T04:34:54Z,3769874899,56,Center,3769874907,213,4.1,3769874903,141,73.0,3772268561,178,,3769874905,212,20.2,3769874901,140,57.1,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057489,582,1,2,78,19,10eyb18v5puw4ez03ocaug09m,1,55.3,70.6,2022-09-10T15:52:58.136Z,2022-09-11T04:34:58Z,3769875031,212,34.6,3772268657,178,,3769875029,141,19.8,3769875033,213,4.6,3769875035,1,,3769875025,56,Right,3769875027,140,53.0,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057501,583,1,2,78,24,10eyb18v5puw4ez03ocaug09m,1,53.5,29.2,2022-09-10T15:53:02.921Z,2022-09-11T04:35:04Z,3772268813,178,,3769875111,140,36.8,3769875117,213,2.2,3769875115,212,29.5,3769875113,141,64.0,3769875109,56,Back,,,,,,,2mg2n8e1d83gbeykfwzz0fumt,Jesús Navas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057519,584,1,2,78,28,10eyb18v5puw4ez03ocaug09m,1,36.3,77.9,2022-09-10T15:53:06.512Z,2022-09-11T04:35:11Z,3769875213,212,4.5,3769875209,140,37.6,3769875211,141,84.2,3769875207,56,Back,3769875215,213,1.3,3772268959,178,,,,,,,,6vvwhgic29fekmmj2cg62ytp1,N. Gudelj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057531,585,1,2,78,30,10eyb18v5puw4ez03ocaug09m,0,39.5,92,2022-09-10T15:53:09.117Z,2022-09-11T04:35:17Z,3769875293,213,0.2,3769875289,141,96.2,3769875285,56,Left,3769875291,212,16.9,3772269169,178,,3769875287,140,55.4,,,,,,,b25dws1pbgbxuwt09of8xpe51,K. Rekik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458500121,1217,67,2,78,31,c8llrezkm3b3op4afrou6b487,1,43.8,5.6,2022-09-10T15:53:10.295Z,2022-09-11T07:44:53Z,3772319923,233,913,,,,,,,,,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458500117,913,67,2,78,31,10eyb18v5puw4ez03ocaug09m,0,56.2,94.4,2022-09-10T15:53:10.296Z,2022-09-11T05:12:01Z,3772319927,233,1217,,,,,,,,,,,,,,,,,,,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057555,677,8,2,78,31,c8llrezkm3b3op4afrou6b487,1,43.4,6.5,2022-09-10T15:53:10.357Z,2022-09-11T07:44:53Z,3769875409,56,Back,3772114705,384,,3772269275,178,,,,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458500203,914,67,2,78,33,10eyb18v5puw4ez03ocaug09m,1,46.8,92.4,2022-09-10T15:53:11.505Z,2022-09-11T07:44:54Z,3772320253,233,1221,,,,,,,,,,,,,,,,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458500201,1221,67,2,78,33,c8llrezkm3b3op4afrou6b487,0,53.2,7.6,2022-09-10T15:53:11.506Z,2022-09-11T05:12:17Z,3772320273,233,914,,,,,,,,,,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458058947,620,1,2,78,33,10eyb18v5puw4ez03ocaug09m,1,47,94.1,2022-09-10T15:53:11.594Z,2022-09-11T07:44:54Z,3769883317,213,6.1,3769883313,141,92.3,3769883309,56,Left,3769883315,212,9.1,3769883311,140,55.6,3772270017,178,,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458059213,627,1,2,78,33,10eyb18v5puw4ez03ocaug09m,1,54.7,94.2,2022-09-10T15:53:12.374Z,2022-09-11T04:35:49Z,3769884839,213,0.7,3769884831,56,Left,3772270109,178,,3769884837,212,4.1,3769884835,141,98.3,3769884833,140,57.6,,,,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057571,586,43,2,78,36,10eyb18v5puw4ez03ocaug09m,1,0,0,2022-09-10T15:53:14.836Z,2022-09-10T15:54:40Z,3769879221,144,3,3769875463,286,0,3769875461,56,Left,,,,,,,,,,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057569,678,43,2,78,36,c8llrezkm3b3op4afrou6b487,1,0,0,2022-09-10T15:53:14.836Z,2022-09-10T15:53:52Z,3769875457,285,0,3769875489,233,586,3769877187,144,45,3769875455,56,Back,,,,,,,,,,,,,4ypoy27moehhbiaf3o1bntht6,Rubén Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057609,587,50,2,78,41,10eyb18v5puw4ez03ocaug09m,1,69.3,96.1,2022-09-10T15:53:19.781Z,2022-09-11T04:36:05Z,3769875735,286,,3769875733,56,Left,3769875827,233,679,,,,,,,,,,,,,,,,45s1v9805id09m5zkcylueod1,Isco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057619,679,7,2,78,41,c8llrezkm3b3op4afrou6b487,0,30.7,3.9,2022-09-10T15:53:19.939Z,2022-09-11T04:36:10Z,3769875805,233,587,3772270513,178,,3772114713,383,,3769875785,56,Back,3769875787,285,,,,,,,,,,,30jru4rizkqobfinh8o2jw92h,Dani Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057671,588,1,2,78,44,10eyb18v5puw4ez03ocaug09m,1,73.2,94.7,2022-09-10T15:53:22.414Z,2022-09-11T04:36:19Z,3772270767,178,,3769876049,212,20.2,3769876047,141,65.1,3769876051,213,4.6,3769876045,140,72.0,3769876043,56,Center,,,,,,,asweknp9d99safr6p9va75h3p,Alex Telles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458057681,589,1,2,78,46,10eyb18v5puw4ez03ocaug09m,1,72.8,71.3,2022-09-10T15:53:24.662Z,2022-09-11T04:36:25Z,3769876125,213,3.8,3769876123,212,3.9,3769876117,56,Center,3769876121,141,67.8,3772270899,178,,3769876119,140,69.8,,,,,,,7exng93jyar5is4fa64r9bhzp,E. Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
