id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist
2478307527,354,49,1,39,54,bax97wqmyvdu4xygi7wzcvdzd,1,31.2,14.3,2022-10-28T17:56:58.136Z,2022-10-28T17:56:58Z,,,,,,,,,,,,,,,,,,,,,,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307571,355,1,1,39,57,bax97wqmyvdu4xygi7wzcvdzd,0,36.3,4.6,2022-10-28T17:57:01.593Z,2022-10-28T17:57:07Z,3877470489,1,,3877470483,141,37.4,3877470487,213,0.6,3877470479,56,Center,3877470477,155,,3877470485,212,39.7,3877470481,140,67.6,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307581,473,1,1,40,1,4e5523it4v7s6kkakelbj9si5,1,36.9,54.5,2022-10-28T17:57:05.408Z,2022-10-28T17:57:07Z,3877470537,141,32.1,3877470539,212,15.3,3877470533,56,Back,3877470535,140,36.0,3877470531,3,,3877470541,213,4.7,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307583,474,49,1,40,3,4e5523it4v7s6kkakelbj9si5,1,36,32.1,2022-10-28T17:57:07.025Z,2022-10-28T17:57:07Z,,,,,,,,,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307595,475,1,1,40,3,4e5523it4v7s6kkakelbj9si5,1,33.7,31.5,2022-10-28T17:57:07.472Z,2022-10-28T17:57:09Z,3877470595,56,Back,3877470601,212,22.4,3877470599,141,48.8,3877470597,140,15.6,3877470603,213,2.6,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307617,476,1,1,40,5,4e5523it4v7s6kkakelbj9si5,0,15.6,48.8,2022-10-28T17:57:09.425Z,2022-10-28T17:57:15Z,3877470673,1,,3877470669,212,48.7,3877470663,56,Center,3877470667,141,34.9,3877470665,140,61.1,3877470711,157,,3877470671,213,6.1,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307623,356,49,1,40,9,bax97wqmyvdu4xygi7wzcvdzd,1,37.6,70.6,2022-10-28T17:57:13.175Z,2022-10-28T17:57:13Z,,,,,,,,,,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307643,357,1,1,40,12,bax97wqmyvdu4xygi7wzcvdzd,1,26.5,69.9,2022-10-28T17:57:16.664Z,2022-10-28T17:57:19Z,3877470761,213,3.5,3877470755,140,8.0,3877470757,141,57.8,3877470753,56,Back,3877470759,212,21.1,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307651,358,1,1,40,15,bax97wqmyvdu4xygi7wzcvdzd,1,8,57.8,2022-10-28T17:57:19.320Z,2022-10-28T17:57:21Z,3877470797,155,,3877470799,56,Back,3877470801,140,25.5,3877470805,212,28.5,3877470807,213,0.9,3877470803,141,89.9,,,,,,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307659,359,1,1,40,17,bax97wqmyvdu4xygi7wzcvdzd,0,25.9,90,2022-10-28T17:57:21.544Z,2022-10-28T17:57:24Z,3877470845,140,34.1,3877470847,141,70.5,3877470849,212,15.8,3877470843,56,Back,3877470851,213,5.3,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307669,477,49,1,40,19,4e5523it4v7s6kkakelbj9si5,1,57.4,38.9,2022-10-28T17:57:23.537Z,2022-10-28T17:57:23Z,,,,,,,,,,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307689,478,1,1,40,19,4e5523it4v7s6kkakelbj9si5,0,57.4,38.9,2022-10-28T17:57:23.663Z,2022-10-28T17:57:28Z,3877470973,1,,3877470967,141,0.0,3877470963,56,Right,3877470969,212,46.8,3877470965,140,93.6,3877470971,213,5.7,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307703,360,5,1,40,24,bax97wqmyvdu4xygi7wzcvdzd,1,6.6,101,2022-10-28T17:57:28.726Z,2022-10-28T18:02:09Z,3877471047,56,Back,3877471049,347,,3877471053,233,479,,,,,,,,,,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307691,479,5,1,40,24,4e5523it4v7s6kkakelbj9si5,0,93.4,-1,2022-10-28T17:57:28.726Z,2022-10-28T17:57:35Z,3877470981,347,,3877470979,56,Right,3877471063,233,360,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307727,361,1,1,40,39,bax97wqmyvdu4xygi7wzcvdzd,1,14.5,100,2022-10-28T17:57:43.303Z,2022-10-28T17:57:47Z,3877471145,56,Back,3877471153,213,5.9,3877471151,212,8.8,3877471149,141,96.6,3877471143,107,,3877471147,140,22.1,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307729,362,1,1,40,40,bax97wqmyvdu4xygi7wzcvdzd,0,22.1,96.6,2022-10-28T17:57:44.816Z,2022-10-28T17:57:51Z,3877471165,141,98.6,3877471167,212,6.3,3877471169,213,0.2,3877471163,140,28.0,3877471161,56,Back,3877471157,3,,3877471159,168,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307723,480,49,1,40,41,4e5523it4v7s6kkakelbj9si5,1,62.8,2.5,2022-10-28T17:57:45.632Z,2022-10-28T17:57:45Z,,,,,,,,,,,,,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307737,481,1,1,40,44,4e5523it4v7s6kkakelbj9si5,1,58.6,1.1,2022-10-28T17:57:48.560Z,2022-10-28T17:57:51Z,3877471205,212,17.5,3877471207,213,2.3,3877471199,56,Back,3877471203,141,20.1,3877471201,140,47.4,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307741,482,1,1,40,47,4e5523it4v7s6kkakelbj9si5,1,47.4,20.1,2022-10-28T17:57:51.392Z,2022-10-28T17:57:54Z,3877471249,140,38.4,3877471247,56,Back,3877471255,213,2.2,3877471251,141,38.9,3877471253,212,15.9,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307753,483,1,1,40,50,4e5523it4v7s6kkakelbj9si5,1,38.4,38.9,2022-10-28T17:57:54.192Z,2022-10-28T17:57:57Z,3877471295,56,Right,3877471303,213,5.7,3877471301,212,27.0,3877471299,141,17.6,3877471297,140,60.1,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307757,484,1,1,40,53,4e5523it4v7s6kkakelbj9si5,1,60.1,17.6,2022-10-28T17:57:57.023Z,2022-10-28T17:58:02Z,3877471337,141,3.2,3877471333,56,Right,3877471339,212,10.7,3877471335,140,64.1,3877471341,213,5.1,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307767,485,1,1,40,58,4e5523it4v7s6kkakelbj9si5,1,61,12.3,2022-10-28T17:58:02.336Z,2022-10-28T17:58:05Z,3877471407,212,28.0,3877471403,140,55.7,3877471409,213,1.8,3877471401,56,Center,3877471405,141,52.7,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307769,486,1,1,41,1,4e5523it4v7s6kkakelbj9si5,1,59.4,60.3,2022-10-28T17:58:05.231Z,2022-10-28T17:58:07Z,3877471425,213,5.9,3877471421,141,50.3,3877471423,212,19.2,3877471417,56,Center,3877471419,140,76.5,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307777,487,1,1,41,3,4e5523it4v7s6kkakelbj9si5,0,76.5,50.3,2022-10-28T17:58:07.535Z,2022-10-28T17:58:11Z,3877471463,212,25.5,3877471459,140,83.0,3877471457,56,Right,3877471465,213,5.0,3877471461,141,14.1,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307783,363,49,1,41,7,bax97wqmyvdu4xygi7wzcvdzd,1,13.2,88.9,2022-10-28T17:58:11.177Z,2022-10-28T17:58:11Z,,,,,,,,,,,,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307791,364,61,1,41,8,bax97wqmyvdu4xygi7wzcvdzd,0,13.3,96.3,2022-10-28T17:58:12.752Z,2022-10-28T18:12:38Z,3877471527,56,Back,,,,,,,,,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307797,365,5,1,41,9,bax97wqmyvdu4xygi7wzcvdzd,0,14.8,100.6,2022-10-28T17:58:13.743Z,2022-10-28T18:02:09Z,3877471539,56,Back,3877471639,233,488,3877471541,347,,,,,,,,,,,,,,,,,aemsodynsywxzi5m7czbenob9,Y. Zielinski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307821,488,5,1,41,9,4e5523it4v7s6kkakelbj9si5,1,85.2,-0.6,2022-10-28T17:58:13.743Z,2022-10-28T17:58:19Z,3877471607,56,Right,3877471609,347,,3877471627,233,365,,,,,,,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307843,489,1,1,41,15,4e5523it4v7s6kkakelbj9si5,1,83.7,0,2022-10-28T17:58:19.104Z,2022-10-28T17:58:24Z,3877471717,107,,3877471719,56,Right,3877471723,141,3.4,3877471727,213,2.6,3877471725,212,6.7,3877471721,140,78.1,,,,,,,f18o5qahrzbg0jrw8whefv7xl,A. Gudorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307847,490,1,1,41,20,4e5523it4v7s6kkakelbj9si5,1,68.7,21.9,2022-10-28T17:58:24.399Z,2022-10-28T17:58:26Z,3877471749,140,58.0,3877471747,56,Right,3877471755,213,3.3,3877471751,141,20.1,3877471753,212,11.3,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307861,491,1,1,41,22,4e5523it4v7s6kkakelbj9si5,1,58,20.1,2022-10-28T17:58:25.952Z,2022-10-28T17:58:30Z,3877471839,141,56.4,3877471837,140,56.6,3877471843,213,1.6,3877471835,56,Center,3877471841,212,24.7,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307873,492,1,1,41,26,4e5523it4v7s6kkakelbj9si5,1,57.6,61.2,2022-10-28T17:58:30.271Z,2022-10-28T17:58:31Z,3877471883,212,18.4,3877471877,56,Center,3877471879,140,75.1,3877471881,141,62.1,3877471885,213,0.0,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307891,493,1,1,41,27,4e5523it4v7s6kkakelbj9si5,1,75.1,62.1,2022-10-28T17:58:31.663Z,2022-10-28T17:58:34Z,3877471965,140,48.2,3877471975,213,3.5,3877471967,141,48.4,3877471963,56,Back,3877471969,212,29.7,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307901,494,1,1,41,30,4e5523it4v7s6kkakelbj9si5,1,46.9,48.1,2022-10-28T17:58:34.463Z,2022-10-28T17:58:38Z,3877472049,213,5.1,3877472043,140,59.5,3877472047,212,32.0,3877472051,1,,3877472045,141,5.2,3877472041,56,Right,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307933,495,1,1,41,34,4e5523it4v7s6kkakelbj9si5,1,59.5,7.4,2022-10-28T17:58:38.287Z,2022-10-28T17:58:58Z,3877472201,213,1.1,3877472439,210,13,3877472199,212,25.4,3877472193,56,Center,3877472197,141,39.8,3877472195,140,71.5,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2478307935,496,13,1,41,40,4e5523it4v7s6kkakelbj9si5,1,71.4,50.2,2022-10-28T17:58:44.287Z,2022-10-28T17:58:59Z,3877472455,29,,3877472453,84,,3877472465,215,,3877472275,72,,3877472213,56,Center,3877472463,103,15.3,3877472469,231,50.4,3877472209,22,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,3877472461,102,3877472211,18,,3877472457,55,495,41.2,,3877472467,230,98.4,,,,,,,,,,,,,,,,
2478307931,366,5,1,41,41,bax97wqmyvdu4xygi7wzcvdzd,1,-0.8,57.4,2022-10-28T17:58:45.320Z,2022-10-28T17:58:47Z,3877472189,56,Back,3877472237,233,497,3877472191,346,,,,,,,,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478307937,497,5,1,41,41,4e5523it4v7s6kkakelbj9si5,0,100.8,42.6,2022-10-28T17:58:45.320Z,2022-10-28T18:02:10Z,3877472223,346,,3877472241,233,366,3877472221,56,Center,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308035,367,1,1,41,59,bax97wqmyvdu4xygi7wzcvdzd,0,4.2,57.2,2022-10-28T17:59:02.888Z,2022-10-28T17:59:09Z,3877472621,74,,3877472611,141,79.7,3877472603,124,,3877472609,140,47.2,3877472607,56,Back,3877472615,213,0.3,3877472613,212,47.7,3877472617,1,,biomno1rhjrnhw59fs2yisktm,E. Mahmutovic,3877472605,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308033,498,44,1,42,3,4e5523it4v7s6kkakelbj9si5,1,53.1,24.6,2022-10-28T17:59:07.616Z,2022-10-28T17:59:09Z,3877472593,56,Center,3877472647,233,368,3877472595,286,,,,,,,,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308037,368,44,1,42,3,bax97wqmyvdu4xygi7wzcvdzd,0,46.9,75.4,2022-10-28T17:59:07.617Z,2022-10-28T17:59:10Z,3877472627,285,,3877472625,56,Back,3877472663,233,498,,,,,,,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308039,499,1,1,42,4,4e5523it4v7s6kkakelbj9si5,0,53.4,28.8,2022-10-28T17:59:08.031Z,2022-10-28T17:59:09Z,3877472631,56,Center,3877472629,3,,3877472635,141,22.5,3877472637,212,4.8,3877472639,213,5.2,3877472633,140,55.5,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308041,369,43,1,42,5,bax97wqmyvdu4xygi7wzcvdzd,1,0,0,2022-10-28T17:59:09.287Z,2022-10-28T17:59:14Z,3877472655,56,Back,3877472657,285,0,3877472739,144,44,,,,,,,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308059,370,4,1,42,7,bax97wqmyvdu4xygi7wzcvdzd,1,48.2,78.6,2022-10-28T17:59:11.022Z,2022-10-28T17:59:13Z,3877472721,13,,3877472731,233,500,3877472725,56,Back,3877472727,152,,3877472729,286,,3877472723,294,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308055,500,4,1,42,7,4e5523it4v7s6kkakelbj9si5,0,51.8,21.4,2022-10-28T17:59:11.023Z,2022-10-28T17:59:14Z,3877472707,56,Center,3877472703,13,,3877472709,152,,3877472705,294,,3877472735,233,370,3877472711,285,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308153,371,1,1,42,37,bax97wqmyvdu4xygi7wzcvdzd,0,53.6,70.8,2022-10-28T17:59:41.576Z,2022-10-28T17:59:46Z,3877473225,152,,3877473231,141,38.2,3877473223,155,,3877473229,140,85.3,3877473227,56,Center,3877473235,213,5.7,3877473221,5,,3877473233,212,40.0,c45vx4712w32k3ttlgoijkhuy,V. Fürst,3877473237,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308165,501,12,1,42,43,4e5523it4v7s6kkakelbj9si5,1,12.7,65.5,2022-10-28T17:59:47.072Z,2022-10-28T18:00:15Z,3877473847,15,,3877473295,140,22.6,3877473301,213,5.9,3877473297,141,58.8,3877473299,212,11.3,3877473293,56,Back,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308171,502,1,1,42,44,4e5523it4v7s6kkakelbj9si5,1,25.7,57.9,2022-10-28T17:59:48.415Z,2022-10-28T17:59:49Z,3877473343,213,0.2,3877473337,140,36.4,3877473339,141,61.4,3877473341,212,11.5,3877473335,56,Back,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308173,503,49,1,42,45,4e5523it4v7s6kkakelbj9si5,1,36.4,61.4,2022-10-28T17:59:49.296Z,2022-10-28T17:59:49Z,,,,,,,,,,,,,,,,,,,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308179,504,1,1,42,45,4e5523it4v7s6kkakelbj9si5,1,36.4,61.4,2022-10-28T17:59:49.391Z,2022-10-28T17:59:51Z,3877473373,213,5.1,3877473377,156,,3877473367,140,39.6,3877473369,141,48.7,3877473365,56,Back,3877473371,212,9.3,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308191,505,1,1,42,52,4e5523it4v7s6kkakelbj9si5,0,57.2,62.3,2022-10-28T17:59:56.655Z,2022-10-28T17:59:58Z,3877473429,56,Center,3877473433,141,52.4,3877473437,213,6.0,3877473435,212,21.4,3877473431,140,76.5,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308203,372,12,1,42,54,bax97wqmyvdu4xygi7wzcvdzd,1,24.1,43.7,2022-10-28T17:59:58.582Z,2022-10-28T18:00:00Z,3877473487,15,,3877473483,212,19.7,3877473477,56,Back,3877473479,140,41.6,3877473481,141,33.1,3877473485,213,5.9,,,,,,,c45vx4712w32k3ttlgoijkhuy,V. Fürst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308209,373,61,1,42,57,bax97wqmyvdu4xygi7wzcvdzd,1,43.5,33.9,2022-10-28T18:00:01.784Z,2022-10-28T18:02:55Z,3877473501,56,Back,,,,,,,,,,,,,,,,,,,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308217,374,49,1,42,58,bax97wqmyvdu4xygi7wzcvdzd,1,50.8,40.9,2022-10-28T18:00:02.830Z,2022-10-28T18:02:56Z,,,,,,,,,,,,,,,,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308219,375,43,1,42,59,bax97wqmyvdu4xygi7wzcvdzd,1,0,0,2022-10-28T18:00:03.358Z,2022-10-28T18:02:58Z,3877473553,286,0,3877473571,233,506,3877473551,56,Back,3877480309,144,3,,,,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308229,376,4,1,42,59,bax97wqmyvdu4xygi7wzcvdzd,1,47.3,37.2,2022-10-28T18:00:03.358Z,2022-10-28T18:00:39Z,3877473607,152,,3877473609,265,,3877473603,13,,3877473611,286,,3877474327,233,506,3877473605,56,Back,,,,,,,2b6315hlohr62lm3xzz5qidey,A. Halverkamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308215,506,4,1,42,59,4e5523it4v7s6kkakelbj9si5,0,52.7,62.8,2022-10-28T18:00:03.359Z,2022-10-28T18:00:39Z,3877474331,233,376,3877474303,265,,3877473539,56,Center,3877474299,13,,3877473545,285,,3877474301,152,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308235,507,43,1,43,3,4e5523it4v7s6kkakelbj9si5,1,0,0,2022-10-28T18:00:07.015Z,2022-10-28T18:00:23Z,3877473635,265,0,3877474031,144,4,3877473637,285,0,3877473633,152,0,3877473631,56,Center,3877473685,233,376,3877473629,13,0,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308853,387,17,1,43,21,bax97wqmyvdu4xygi7wzcvdzd,1,0,0,2022-10-28T18:00:25.013Z,2022-10-28T18:01:49Z,3877476653,31,,3877476655,184,,,,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308449,377,1,1,43,46,bax97wqmyvdu4xygi7wzcvdzd,0,44.9,34.5,2022-10-28T18:00:50.439Z,2022-10-28T18:12:32Z,3877474655,56,Center,3877474671,213,0.2,3877474659,140,88.2,3877474653,155,,3877516567,5,,3877516569,152,,3877474675,1,,3877474667,212,46.5,2g09uohghh7k9c8de566k2led,E. Henriksen,3877474663,141,,,,,,,48.7,,,,,,,,,,,,,,,,,,,,
2478308445,508,44,1,43,48,4e5523it4v7s6kkakelbj9si5,1,13,52.3,2022-10-28T18:00:52.366Z,2022-10-28T18:00:53Z,3877474645,56,Back,3877474647,285,,3877474721,233,378,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308455,378,44,1,43,48,bax97wqmyvdu4xygi7wzcvdzd,0,87,47.7,2022-10-28T18:00:52.367Z,2022-10-28T18:00:54Z,3877474691,56,Center,3877474697,286,,3877474731,233,508,,,,,,,,,,,,,,,,qirr699c3gjdqq420ssd9vit,D. Hoppius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308459,509,12,1,43,48,4e5523it4v7s6kkakelbj9si5,1,14.2,53.3,2022-10-28T18:00:52.623Z,2022-10-28T18:01:02Z,3877474719,213,0.3,3877474713,140,31.3,3877474717,212,18.7,3877474957,15,,3877474715,141,61.1,3877474711,56,Back,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308487,379,1,1,43,50,bax97wqmyvdu4xygi7wzcvdzd,1,74.5,35.4,2022-10-28T18:00:54.486Z,2022-10-28T18:00:58Z,3877474861,140,87.8,3877474859,56,Center,3877474865,212,15.8,3877474863,141,24.6,3877474867,213,5.8,,,,,,,,,,4trepwlcclo2elj3epyrs0ep6,M. Günster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308495,380,1,1,43,54,bax97wqmyvdu4xygi7wzcvdzd,0,93.7,23.5,2022-10-28T18:00:58.550Z,2022-10-28T18:12:23Z,3877474925,140,100.0,3877474931,213,1.1,3877474929,212,17.2,3877474923,56,Center,3877474927,141,45.6,3877474919,2,,3877474921,155,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308499,381,5,1,43,56,bax97wqmyvdu4xygi7wzcvdzd,0,100.8,46.1,2022-10-28T18:01:00.111Z,2022-10-28T18:02:10Z,3877474945,233,510,3877474939,346,,3877474937,56,Center,,,,,,,,,,,,,,,,mx0xcrbamcrs77w7socdzv11,S. Freutel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308489,510,5,1,43,56,4e5523it4v7s6kkakelbj9si5,1,-0.8,53.9,2022-10-28T18:01:00.111Z,2022-10-28T18:01:02Z,3877474897,346,,3877474895,56,Back,3877474941,233,381,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308549,511,1,1,44,8,4e5523it4v7s6kkakelbj9si5,1,1.5,47,2022-10-28T18:01:12.318Z,2022-10-28T18:01:14Z,3877475221,237,,3877475211,140,8.8,3877475213,141,65.4,3877475217,213,1.0,3877475209,56,Back,3877475207,124,,3877475215,212,14.7,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308557,512,1,1,44,10,4e5523it4v7s6kkakelbj9si5,1,9.2,64.6,2022-10-28T18:01:13.919Z,2022-10-28T18:02:23Z,3877475273,213,4.3,3877475269,141,45.1,3877475267,140,3.7,3877475265,56,Back,3877475271,212,14.5,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
