id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2482522487,131,1,1,11,39,nuaf3wtujl8erbciumch6c65,1,18.8,45.1,2022-11-06T15:13:38.632Z,2022-11-06T15:52:47Z,3899632145,213,1.3,3899632143,212,12.0,3899632141,141,62.1,3899632137,140,21.7,3899632133,56,Back,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482522645,132,1,1,11,41,nuaf3wtujl8erbciumch6c65,1,21.9,65.8,2022-11-06T15:13:40.520Z,2022-11-06T15:13:46Z,3899632965,56,Back,3899632971,212,12.4,3899632973,213,1.4,3899632969,141,83.6,3899632967,140,24.3,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482522673,133,1,1,11,48,nuaf3wtujl8erbciumch6c65,1,23.8,85.1,2022-11-06T15:13:46.744Z,2022-11-06T15:13:47Z,3899633125,141,50.3,3899633137,212,27.6,3899633145,213,4.2,3899633113,56,Back,3899633117,140,10.2,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482522783,134,1,1,11,48,nuaf3wtujl8erbciumch6c65,1,10.2,50.3,2022-11-06T15:13:47.400Z,2022-11-06T15:13:51Z,3899633627,56,Back,3899633633,212,23.5,3899633635,213,5.4,3899633629,140,24.1,3899633631,141,23.3,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482522849,135,1,1,11,52,nuaf3wtujl8erbciumch6c65,1,25.9,24.7,2022-11-06T15:13:51.368Z,2022-11-06T15:13:53Z,3899633973,140,9.8,3899633975,141,45.7,3899633979,213,2.4,3899633971,56,Back,3899633977,212,22.1,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482522985,136,1,1,11,55,nuaf3wtujl8erbciumch6c65,1,10,46,2022-11-06T15:13:53.720Z,2022-11-06T15:13:58Z,3899634673,141,92.1,3899634675,212,32.7,3899634669,56,Back,3899634671,140,19.0,3899634679,1,,3899634677,213,1.3,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523013,137,1,1,12,0,nuaf3wtujl8erbciumch6c65,0,24.5,96.5,2022-11-06T15:13:58.760Z,2022-11-06T15:13:59Z,3899634825,212,14.8,3899634831,213,6.1,3899634817,141,93.6,3899634801,56,Back,3899634809,140,38.5,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523023,113,8,1,12,1,4moe0x01r1f5w30g38wshyftp,1,61.3,6.1,2022-11-06T15:13:59.913Z,2022-11-06T15:14:00Z,3899634871,56,Right,,,,,,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523113,138,1,1,12,3,nuaf3wtujl8erbciumch6c65,1,46.4,89,2022-11-06T15:14:01.785Z,2022-11-06T15:14:03Z,3899635367,140,61.0,3899635369,141,93.6,3899635373,213,0.2,3899635371,212,15.6,3899635365,56,Left,,,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523119,139,61,1,12,4,nuaf3wtujl8erbciumch6c65,0,61.5,93.5,2022-11-06T15:14:02.809Z,2022-11-06T15:14:03Z,3899635389,56,Left,,,,,,,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523165,114,1,1,12,5,4moe0x01r1f5w30g38wshyftp,0,26.6,13.4,2022-11-06T15:14:03.817Z,2022-11-06T15:14:04Z,3899635647,212,34.8,3899635649,213,0.3,3899635641,56,Center,3899635639,157,,3899635645,141,28.5,3899635643,140,58.3,3899635651,1,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523329,140,4,1,12,11,nuaf3wtujl8erbciumch6c65,1,44.9,82.8,2022-11-06T15:14:10.682Z,2022-11-06T15:14:14Z,3899636487,13,,3899636495,152,,3899636497,265,,3899636491,56,Back,3899636499,286,,3899636999,233,115,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523407,115,4,1,12,11,4moe0x01r1f5w30g38wshyftp,0,55.1,17.2,2022-11-06T15:14:10.683Z,2022-11-06T15:15:16Z,3899636907,265,,3899637055,233,140,3899636901,13,,3899636909,285,,3899636905,152,,3899636903,56,Right,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523673,141,1,1,12,24,nuaf3wtujl8erbciumch6c65,1,41.5,83.3,2022-11-06T15:14:23.289Z,2022-11-06T15:14:24Z,3899638215,152,,3899638213,5,,3899638217,56,Back,3899638219,140,34.9,3899638225,213,4.3,3899638223,212,19.4,3899638221,141,56.7,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523719,142,1,1,12,25,nuaf3wtujl8erbciumch6c65,1,34.9,56.7,2022-11-06T15:14:24.233Z,2022-11-06T15:14:26Z,3899638491,141,24.0,3899638499,213,4.9,3899638495,212,22.7,3899638487,56,Back,3899638489,140,39.2,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523733,143,1,1,12,26,nuaf3wtujl8erbciumch6c65,0,39.9,22.1,2022-11-06T15:14:25.690Z,2022-11-06T15:14:26Z,3899638559,155,,3899638563,140,77.1,3899638565,141,19.4,3899638571,1,,3899638569,213,6.2,3899638561,56,Right,3899638567,212,39.1,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523769,116,8,1,12,29,4moe0x01r1f5w30g38wshyftp,1,26,88.9,2022-11-06T15:14:28.089Z,2022-11-06T15:14:28Z,3899638779,56,Back,,,,,,,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523805,117,49,1,12,30,4moe0x01r1f5w30g38wshyftp,1,32.6,92.1,2022-11-06T15:14:29.289Z,2022-11-06T15:14:29Z,,,,,,,,,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523871,118,1,1,12,30,4moe0x01r1f5w30g38wshyftp,1,32.6,92.1,2022-11-06T15:14:29.400Z,2022-11-06T15:14:32Z,3899639411,141,97.2,3899639413,212,8.6,3899639407,56,Back,3899639409,140,40.1,3899639415,213,0.4,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523903,119,1,1,12,33,4moe0x01r1f5w30g38wshyftp,0,38.4,96,2022-11-06T15:14:31.913Z,2022-11-06T15:14:34Z,3899639729,236,,3899639731,233,144,3899639593,56,Back,3899639595,140,33.6,3899639601,213,3.2,3899639599,212,5.0,3899639735,286,,3899639597,141,95.9,7mfl844y4zw1u07g3owaxyaga,T. Keles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523917,144,74,1,12,33,nuaf3wtujl8erbciumch6c65,1,66.7,1.7,2022-11-06T15:14:31.914Z,2022-11-06T15:15:41Z,3899639667,285,,3899639773,233,119,3899639665,56,Right,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524223,120,5,1,12,36,4moe0x01r1f5w30g38wshyftp,1,28.6,101.8,2022-11-06T15:14:35.354Z,2022-11-06T15:15:48Z,3899641363,56,Back,3899641451,233,145,3899641365,347,,,,,,,,,,,,,,,,,7mfl844y4zw1u07g3owaxyaga,T. Keles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482523969,145,5,1,12,36,nuaf3wtujl8erbciumch6c65,0,71.4,-1.8,2022-11-06T15:14:35.354Z,2022-11-06T15:14:46Z,3899639995,347,,3899639993,56,Right,3899641485,233,120,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524255,121,1,1,12,45,4moe0x01r1f5w30g38wshyftp,0,30.6,100,2022-11-06T15:14:44.680Z,2022-11-06T15:14:46Z,3899641501,141,97.7,3899641497,56,Back,3899641499,140,45.7,3899641503,212,16.1,3899641495,107,,3899641505,213,6.1,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524349,146,8,1,12,47,nuaf3wtujl8erbciumch6c65,1,52,4.7,2022-11-06T15:14:46.386Z,2022-11-06T15:15:21Z,3899641937,56,Right,,,,,,,,,,,,,,,,,,,,,,dh4eziicycykt8h2zr0to5tuy,K. Bathmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524395,122,1,1,12,48,4moe0x01r1f5w30g38wshyftp,0,38.4,94.1,2022-11-06T15:14:47.121Z,2022-11-06T15:14:53Z,3899642115,56,Back,3899642403,286,,3899642121,212,2.7,3899642117,140,41.0,3899642119,141,94.5,3899642123,213,0.1,3899642399,233,147,3899642397,236,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524441,147,74,1,12,48,nuaf3wtujl8erbciumch6c65,1,56.5,16.7,2022-11-06T15:14:47.122Z,2022-11-06T15:15:41Z,3899642455,233,122,3899642303,285,,3899642301,56,Right,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524495,148,49,1,12,54,nuaf3wtujl8erbciumch6c65,1,53.9,29.1,2022-11-06T15:14:53.289Z,2022-11-06T15:14:53Z,,,,,,,,,,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524523,149,1,1,12,54,nuaf3wtujl8erbciumch6c65,1,53.9,29.1,2022-11-06T15:14:53.369Z,2022-11-06T15:14:54Z,3899642695,212,19.3,3899642689,56,Back,3899642693,141,23.7,3899642697,213,3.3,3899642691,140,35.9,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524547,150,1,1,12,55,nuaf3wtujl8erbciumch6c65,0,35.9,23.7,2022-11-06T15:14:54.105Z,2022-11-06T15:14:55Z,3899642857,212,29.6,3899642851,56,Center,3899642859,213,6.2,3899642855,141,22.1,3899642853,140,64.1,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524575,123,8,1,12,57,4moe0x01r1f5w30g38wshyftp,1,32.8,76.6,2022-11-06T15:14:55.944Z,2022-11-06T15:14:56Z,3899642975,56,Back,,,,,,,,,,,,,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524625,124,49,1,12,59,4moe0x01r1f5w30g38wshyftp,1,30.3,89.7,2022-11-06T15:14:57.704Z,2022-11-06T15:14:57Z,,,,,,,,,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524677,125,1,1,12,59,4moe0x01r1f5w30g38wshyftp,0,30.3,89.7,2022-11-06T15:14:58.440Z,2022-11-06T15:14:59Z,3899643481,212,39.2,3899643485,1,,3899643483,213,6.1,3899643477,140,66.8,3899643479,141,77.8,3899643475,56,Center,3899643473,157,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524703,151,1,1,13,1,nuaf3wtujl8erbciumch6c65,0,35.4,19.4,2022-11-06T15:14:59.833Z,2022-11-06T15:15:00Z,3899643639,213,0.1,3899643631,140,42.2,3899643627,3,,3899643629,56,Back,3899643633,141,20.1,3899643635,212,7.2,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524757,126,1,1,13,2,4moe0x01r1f5w30g38wshyftp,1,59.8,81.5,2022-11-06T15:15:00.873Z,2022-11-06T15:15:02Z,3899643893,140,69.0,3899643895,141,67.9,3899643899,213,5.5,3899643891,56,Center,3899643897,212,13.4,,,,,,,,,,7mfl844y4zw1u07g3owaxyaga,T. Keles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524823,127,1,1,13,3,4moe0x01r1f5w30g38wshyftp,1,69.1,67.9,2022-11-06T15:15:02.569Z,2022-11-06T15:15:05Z,3899644257,141,83.9,3899644259,212,14.6,3899644255,140,78.4,3899644253,56,Left,3899644261,213,0.8,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524877,128,1,1,13,6,4moe0x01r1f5w30g38wshyftp,0,90.7,84.4,2022-11-06T15:15:05.434Z,2022-11-06T15:15:07Z,3899644601,213,4.8,3899644599,212,20.1,3899644591,56,Center,3899644597,141,54.8,3899644581,2,,3899644587,155,,3899644595,140,91.5,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524963,153,12,1,13,9,nuaf3wtujl8erbciumch6c65,1,8.3,56,2022-11-06T15:15:08.586Z,2022-11-06T15:15:18Z,3899645137,167,,3899645063,140,0.0,3899645073,213,2.6,3899645065,141,64.9,3899645069,212,11.5,3899645061,56,Back,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524907,152,8,1,13,10,nuaf3wtujl8erbciumch6c65,1,10,47.5,2022-11-06T15:15:09.065Z,2022-11-06T15:15:09Z,3899644729,56,Back,,,,,,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524947,129,6,1,13,10,4moe0x01r1f5w30g38wshyftp,1,96.2,45,2022-11-06T15:15:09.082Z,2022-11-06T15:15:12Z,3899644975,56,Center,3899645191,233,154,3899644987,75,,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482524971,154,6,1,13,10,nuaf3wtujl8erbciumch6c65,0,3.8,55,2022-11-06T15:15:09.082Z,2022-11-06T15:15:43Z,3899645233,233,129,3899645109,73,,3899645107,56,Back,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482525987,130,1,1,13,49,4moe0x01r1f5w30g38wshyftp,0,99.5,0.5,2022-11-06T15:15:48.344Z,2022-11-06T15:15:53Z,3899650689,141,45.1,3899650693,213,1.6,3899650659,2,,3899650691,212,30.4,3899650677,223,,3899650665,6,,3899650919,233,155,3899650681,56,Center,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,3899650669,155,3899650685,140,,98.1,,,,,,,,,,,,,,,,,,,,,,,
2482526021,155,11,1,13,53,nuaf3wtujl8erbciumch6c65,1,1.7,55.2,2022-11-06T15:15:52.395Z,2022-11-06T15:15:53Z,3899650817,56,Back,3899650819,88,,3899650931,233,130,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482526173,156,1,1,13,57,nuaf3wtujl8erbciumch6c65,0,10.7,45.4,2022-11-06T15:15:56.459Z,2022-11-06T15:15:59Z,3899651617,1,,3899651611,141,36.0,3899651609,140,63.1,3899651607,56,Center,3899651605,199,,3899651615,213,6.2,3899651613,212,55.4,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482526203,131,49,1,14,2,4moe0x01r1f5w30g38wshyftp,1,32.8,68.1,2022-11-06T15:16:01.097Z,2022-11-06T15:16:01Z,,,,,,,,,,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482526231,132,1,1,14,2,4moe0x01r1f5w30g38wshyftp,0,32.8,68.1,2022-11-06T15:16:01.480Z,2022-11-06T15:16:02Z,3899651877,212,19.0,3899651869,140,50.9,3899651865,56,Center,3899651873,141,69.6,3899651881,213,0.1,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482526261,157,49,1,14,4,nuaf3wtujl8erbciumch6c65,1,51.2,19.2,2022-11-06T15:16:03.323Z,2022-11-06T15:16:03Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482526579,158,2,1,14,14,nuaf3wtujl8erbciumch6c65,1,64.5,14.7,2022-11-06T15:16:12.954Z,2022-11-06T15:16:28Z,3899653653,7,3p9ie3u7ej9o1wpzl4aonjtd6,3899653659,56,Right,3899653667,140,83.6,3899653673,141,6.6,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482526525,133,55,1,14,14,4moe0x01r1f5w30g38wshyftp,1,26.5,66.2,2022-11-06T15:16:12.955Z,2022-11-06T15:50:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527117,134,1,1,14,37,4moe0x01r1f5w30g38wshyftp,1,26.4,92.3,2022-11-06T15:16:35.816Z,2022-11-06T15:17:40Z,3899656565,141,86.3,3899656563,140,62.3,3899664631,189,,3899656571,1,,3899656557,155,,3899656559,241,,3899656567,212,37.9,3899656561,56,Left,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,3899656569,213,3899656555,5,6.2,,,,,,,,,,,,,,,,,,,,,,,,
2482527125,135,61,1,14,40,4moe0x01r1f5w30g38wshyftp,0,62.2,78.8,2022-11-06T15:16:39.624Z,2022-11-06T15:16:43Z,3899656601,56,Center,,,,,,,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527137,159,49,1,14,41,nuaf3wtujl8erbciumch6c65,1,34,32.5,2022-11-06T15:16:40.698Z,2022-11-06T15:16:40Z,,,,,,,,,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527169,160,1,1,14,42,nuaf3wtujl8erbciumch6c65,1,34,32.5,2022-11-06T15:16:40.794Z,2022-11-06T15:16:41Z,3899656877,213,3.3,3899656869,141,28.5,3899656865,140,12.5,3899656863,56,Back,3899656873,212,22.7,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527231,161,1,1,14,43,nuaf3wtujl8erbciumch6c65,1,12.4,28.5,2022-11-06T15:16:41.850Z,2022-11-06T15:16:44Z,3899657149,212,12.9,3899657147,141,41.8,3899657151,213,2.4,3899657143,56,Back,3899657145,140,3.6,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527329,162,1,1,14,45,nuaf3wtujl8erbciumch6c65,1,3.6,41.8,2022-11-06T15:16:44.090Z,2022-11-06T15:16:47Z,3899657749,140,10.3,3899657753,212,16.3,3899657747,56,Back,3899657755,213,5.2,3899657751,141,20.1,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527377,163,1,1,14,48,nuaf3wtujl8erbciumch6c65,1,8,17.7,2022-11-06T15:16:47.643Z,2022-11-06T15:16:50Z,3899658069,212,16.0,3899658061,56,Back,3899658065,141,40.4,3899658063,140,3.9,3899658071,213,1.8,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527445,164,1,1,14,51,nuaf3wtujl8erbciumch6c65,1,3.6,48.4,2022-11-06T15:16:50.682Z,2022-11-06T15:16:53Z,3899658463,56,Back,3899658465,140,7.9,3899658471,213,1.4,3899658469,212,30.9,3899658467,141,93.3,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527557,165,1,1,14,54,nuaf3wtujl8erbciumch6c65,1,7.6,92.4,2022-11-06T15:16:53.627Z,2022-11-06T15:16:57Z,3899659025,141,92.4,3899659023,140,22.7,3899659027,212,15.9,3899659029,213,0.0,3899659021,56,Back,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527567,166,1,1,14,58,nuaf3wtujl8erbciumch6c65,0,13.5,95.9,2022-11-06T15:16:57.676Z,2022-11-06T15:16:58Z,3899659159,233,136,3899659157,236,,3899659165,286,,3899659085,56,Back,3899659083,155,,3899659091,212,2.3,3899659087,140,15.7,3899659093,213,0.0,axjakqkndyt2k8v2b0y97tw16,M. Hirata,3899659089,141,,,95.9,,,,,,,,,,,,,,,,,,,,,,,,
2482527571,136,74,1,14,58,4moe0x01r1f5w30g38wshyftp,1,81,5.8,2022-11-06T15:16:57.677Z,2022-11-06T16:24:52Z,3899659221,233,166,3899659109,285,,3899659105,56,Right,,,,,,,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527611,137,49,1,15,0,4moe0x01r1f5w30g38wshyftp,1,81,5.8,2022-11-06T15:16:59.176Z,2022-11-06T15:16:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527691,138,1,1,15,0,4moe0x01r1f5w30g38wshyftp,0,81,5.8,2022-11-06T15:16:59.303Z,2022-11-06T15:17:14Z,3899659753,212,7.7,3899659749,140,80.6,3899659755,213,1.6,3899659751,141,17.1,3899659745,56,Right,,,,,,,,,,8s3zfsb1yqt3trc1n9jcxiol,R. Walkling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527661,167,8,1,15,1,nuaf3wtujl8erbciumch6c65,1,18.3,92.6,2022-11-06T15:17:00.603Z,2022-11-06T15:17:00Z,3899659595,56,Back,,,,,,,,,,,,,,,,,,,,,,3p9ie3u7ej9o1wpzl4aonjtd6,L. Andrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527699,139,43,1,15,2,4moe0x01r1f5w30g38wshyftp,1,0,0,2022-11-06T15:17:01.401Z,2022-11-06T15:17:05Z,3899659783,56,Right,3899660235,144,61,,,,,,,,,,,,,,,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527707,168,49,1,15,2,nuaf3wtujl8erbciumch6c65,1,18,92.4,2022-11-06T15:17:01.676Z,2022-11-06T15:17:01Z,,,,,,,,,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527769,169,1,1,15,4,nuaf3wtujl8erbciumch6c65,0,30,89.7,2022-11-06T15:17:03.434Z,2022-11-06T15:53:31Z,3899660109,56,Back,3899660115,212,16.5,3899660113,141,81.4,3899660117,213,5.9,3899660111,140,44.8,3899660129,195,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527857,140,8,1,15,8,4moe0x01r1f5w30g38wshyftp,1,60.8,23.4,2022-11-06T15:17:07.688Z,2022-11-06T15:17:07Z,3899660563,56,Center,,,,,,,,,,,,,,,,,,,,,,7ektyvpzu0yj1b9dm7yfkxh3p,L. Hausicke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527925,170,4,1,15,10,nuaf3wtujl8erbciumch6c65,1,61.4,91,2022-11-06T15:17:09.260Z,2022-11-06T15:17:13Z,3899660997,13,,3899660999,295,,3899661001,56,Left,3899661259,233,141,3899661005,286,,3899661003,152,,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482527953,141,4,1,15,10,4moe0x01r1f5w30g38wshyftp,0,38.6,9,2022-11-06T15:17:09.261Z,2022-11-06T15:17:13Z,3899661315,233,170,3899661175,56,Back,3899661173,295,,3899661183,285,,3899661171,13,,3899661179,152,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482528107,142,17,1,15,17,4moe0x01r1f5w30g38wshyftp,1,0,0,2022-11-06T15:17:16.073Z,2022-11-06T15:17:20Z,3899662099,31,,3899662103,13,243,3899662101,393,,,,,,,,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482528815,171,1,1,15,46,nuaf3wtujl8erbciumch6c65,1,65.9,92.9,2022-11-06T15:17:45.052Z,2022-11-06T16:52:12Z,3899671347,154,,3899666059,1,,3899666051,212,34.6,3899666043,152,,3899666045,56,Center,3899666049,141,55.8,3899666041,155,,3899666047,140,88.4,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,3899666055,213,3899671343,210,5.5,15,1,3899666039,5,3899666037,2,,,,,,,,,,,,,,,,,,
