id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2517942699,666,49,2,51,44,bpx4ib85d65u9oyhglkt36k1b,1,20.3,91.1,2023-03-10T19:27:58.305Z,2023-03-10T20:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,9gusyyfm5lj82mqzrmpho16tx,L. Benkarth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517942793,667,1,2,51,45,bpx4ib85d65u9oyhglkt36k1b,1,20.5,87.5,2023-03-10T19:27:58.784Z,2023-03-10T20:16:30Z,4086278299,213,4.9,4086278291,56,Back,4086278297,212,13.3,4086278293,140,23.2,4086278295,141,68.4,,,,,,,,,,9gusyyfm5lj82mqzrmpho16tx,L. Benkarth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517942809,668,1,2,51,52,bpx4ib85d65u9oyhglkt36k1b,1,32.1,54.8,2023-03-10T19:28:06.417Z,2023-03-10T19:28:08Z,4086278383,212,11.8,4086278385,213,1.1,4086278381,141,70.5,4086278379,140,36.8,4086278377,56,Back,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517942841,669,1,2,51,54,bpx4ib85d65u9oyhglkt36k1b,1,38.4,71.8,2023-03-10T19:28:08.425Z,2023-03-10T19:28:11Z,4086278557,212,32.3,4086278559,213,0.5,4086278551,56,Left,4086278561,1,,4086278553,140,64.9,4086278555,141,95.9,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517942861,670,1,2,51,58,bpx4ib85d65u9oyhglkt36k1b,1,65.7,94.8,2023-03-10T19:28:11.777Z,2023-03-10T19:28:13Z,4086278661,213,3.2,4086278653,56,Left,4086278655,140,54.5,4086278659,212,11.8,4086278657,141,94.4,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517942923,671,1,2,51,59,bpx4ib85d65u9oyhglkt36k1b,1,54.5,94.4,2023-03-10T19:28:12.961Z,2023-03-10T19:28:18Z,4086278949,141,77.6,4086278945,56,Center,4086278951,212,11.4,4086278953,213,4.8,4086278947,140,55.1,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517942925,672,50,2,52,3,bpx4ib85d65u9oyhglkt36k1b,1,50.6,79.2,2023-03-10T19:28:17.438Z,2023-03-10T19:28:20Z,4086278961,56,Left,4086279049,233,378,4086278963,286,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517942931,378,7,2,52,3,bax97wqmyvdu4xygi7wzcvdzd,1,49.4,20.8,2023-03-10T19:28:17.439Z,2023-03-10T19:28:19Z,4086279023,233,672,4086278995,285,,4086278993,56,Back,,,,,,,,,,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517942933,379,49,2,52,5,bax97wqmyvdu4xygi7wzcvdzd,1,56.4,16.1,2023-03-10T19:28:19.072Z,2023-03-10T19:28:19Z,,,,,,,,,,,,,,,,,,,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517942963,380,1,2,52,5,bax97wqmyvdu4xygi7wzcvdzd,1,56.4,16.1,2023-03-10T19:28:19.215Z,2023-03-10T19:28:21Z,4086279147,140,55.4,4086279153,213,1.8,4086279151,212,4.9,4086279145,56,Center,4086279149,141,23.1,,,,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517942975,381,1,2,52,7,bax97wqmyvdu4xygi7wzcvdzd,0,57.1,12.9,2023-03-10T19:28:21.264Z,2023-03-10T19:28:24Z,4086279223,141,18.2,4086279225,212,8.7,4086279219,56,Right,4086279227,213,0.4,4086279221,140,64.6,,,,,,,,,,5g1fqltglztt6p9j20iwshbvu,S. Heeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943005,673,1,2,52,9,bpx4ib85d65u9oyhglkt36k1b,1,31.2,75,2023-03-10T19:28:23.289Z,2023-03-10T19:28:24Z,4086279361,141,73.0,4086279365,213,6.2,4086279363,212,10.3,4086279357,56,Back,4086279359,140,40.9,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943013,674,49,2,52,10,bpx4ib85d65u9oyhglkt36k1b,1,37.4,73.9,2023-03-10T19:28:24.722Z,2023-03-10T19:28:25Z,,,,,,,,,,,,,,,,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943041,675,1,2,52,11,bpx4ib85d65u9oyhglkt36k1b,1,37.4,73.9,2023-03-10T19:28:24.929Z,2023-03-10T19:28:27Z,4086279517,56,Center,4086279521,141,76.0,4086279525,213,0.1,4086279519,140,55.0,4086279523,212,18.5,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943067,676,1,2,52,13,bpx4ib85d65u9oyhglkt36k1b,1,65.1,78.7,2023-03-10T19:28:27Z,2023-03-10T19:28:29Z,4086279655,213,1.8,4086279647,56,Left,4086279653,212,7.8,4086279651,141,89.9,4086279649,140,63.7,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943095,677,1,2,52,15,bpx4ib85d65u9oyhglkt36k1b,1,63.5,87.5,2023-03-10T19:28:29.424Z,2023-03-10T19:28:31Z,4086279753,141,94.7,4086279755,212,8.7,4086279757,213,0.6,4086279751,140,70.3,4086279749,56,Left,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943133,678,1,2,52,17,bpx4ib85d65u9oyhglkt36k1b,1,66,92.3,2023-03-10T19:28:31.704Z,2023-03-10T19:28:35Z,4086279919,141,54.0,4086279923,213,4.0,4086279925,1,,4086279921,212,34.3,4086279915,56,Back,4086279917,140,44.7,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943165,679,1,2,52,21,bpx4ib85d65u9oyhglkt36k1b,1,45.4,50.3,2023-03-10T19:28:35.105Z,2023-03-10T19:28:38Z,4086280081,56,Back,4086280085,141,66.1,4086280083,140,45.4,4086280087,212,10.7,4086280089,213,1.6,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943183,680,1,2,52,25,bpx4ib85d65u9oyhglkt36k1b,1,46.9,57.2,2023-03-10T19:28:38.817Z,2023-03-10T19:28:41Z,4086280199,212,15.0,4086280193,56,Back,4086280195,140,44.3,4086280197,141,35.5,4086280201,213,4.5,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943215,681,1,2,52,27,bpx4ib85d65u9oyhglkt36k1b,1,45.1,34.2,2023-03-10T19:28:41.153Z,2023-03-10T19:28:44Z,4086280377,213,5.5,4086280369,56,Right,4086280375,212,26.9,4086280373,141,7.1,4086280371,140,63.7,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943257,682,1,2,52,30,bpx4ib85d65u9oyhglkt36k1b,1,65.8,7,2023-03-10T19:28:44.272Z,2023-03-10T19:28:48Z,4086280559,140,65.5,4086280557,56,Right,4086280563,212,9.3,4086280567,213,1.6,4086280561,141,20.6,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943275,683,1,2,52,34,bpx4ib85d65u9oyhglkt36k1b,1,65,17.1,2023-03-10T19:28:48.273Z,2023-03-10T19:28:49Z,4086280677,212,6.1,4086280675,141,8.3,4086280673,140,66.0,4086280671,56,Right,4086280679,213,4.9,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943307,684,1,2,52,36,bpx4ib85d65u9oyhglkt36k1b,1,66.7,6.8,2023-03-10T19:28:49.785Z,2023-03-10T19:28:53Z,4086280857,140,53.7,4086280859,141,50.6,4086280861,212,32.8,4086280865,1,,4086280863,213,2.0,4086280855,56,Center,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943351,685,1,2,52,39,bpx4ib85d65u9oyhglkt36k1b,1,57.1,57,2023-03-10T19:28:53.288Z,2023-03-10T19:28:57Z,4086281087,212,29.5,4086281083,140,73.3,4086281085,141,92.4,4086281081,56,Left,4086281089,213,1.0,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943359,686,1,2,52,43,bpx4ib85d65u9oyhglkt36k1b,0,78.4,95,2023-03-10T19:28:56.897Z,2023-03-10T19:28:57Z,4086281123,140,86.7,4086281125,141,79.4,4086281127,212,13.7,4086281121,56,Left,4086281129,213,5.4,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943409,383,1,2,52,46,bax97wqmyvdu4xygi7wzcvdzd,0,13.9,11.1,2023-03-10T19:29:00.063Z,2023-03-10T19:39:48Z,4086281387,56,Back,4086281391,141,0.0,4086281767,286,,4086281393,212,13.9,4086281395,213,5.6,4086281761,233,688,4086281397,1,,4086281385,157,,536gqq71ria9n0bbncfzagru,B. Denesik,,4086281757,236,,4086281389,140,24.2,,,,,,,,,,,,,,,,,,,,,,,,,
2517943457,688,74,2,52,46,bpx4ib85d65u9oyhglkt36k1b,1,77.4,85.1,2023-03-10T19:29:00.064Z,2023-03-10T19:29:12Z,4086281631,285,,4086281629,56,Left,4086281779,233,383,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943393,382,49,2,52,48,bax97wqmyvdu4xygi7wzcvdzd,1,13.9,11.1,2023-03-10T19:29:02.032Z,2023-03-10T19:29:02Z,,,,,,,,,,,,,,,,,,,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943415,384,5,2,52,49,bax97wqmyvdu4xygi7wzcvdzd,1,24.4,-1.8,2023-03-10T19:29:02.784Z,2023-03-10T19:39:43Z,4086281415,56,Back,4086281417,347,,4086283549,233,687,,,,,,,,,,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943423,687,5,2,52,49,bpx4ib85d65u9oyhglkt36k1b,0,75.6,101.8,2023-03-10T19:29:02.784Z,2023-03-10T19:29:42Z,4086281443,347,,4086283569,233,384,4086281441,56,Left,,,,,,,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943427,385,43,2,52,49,bax97wqmyvdu4xygi7wzcvdzd,1,0,0,2023-03-10T19:29:02.912Z,2023-03-10T19:29:09Z,4086281479,285,0,4086281705,144,74,4086281477,56,Back,,,,,,,,,,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943589,386,1,2,53,6,bax97wqmyvdu4xygi7wzcvdzd,0,17,0,2023-03-10T19:29:19.999Z,2023-03-10T19:29:51Z,4086282321,56,Back,4086282325,141,5.9,4086282323,140,37.7,4086282329,213,0.2,4086283695,1,,4086282327,212,22.4,4086283689,107,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943613,689,1,2,53,8,bpx4ib85d65u9oyhglkt36k1b,0,58.2,90.2,2023-03-10T19:29:22.297Z,2023-03-10T19:29:23Z,4086282455,141,100.0,4086282453,140,74.7,4086282457,212,19.0,4086282451,56,Left,4086282449,3,,4086282459,213,0.4,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943689,387,5,2,53,8,bax97wqmyvdu4xygi7wzcvdzd,1,27.1,-1.8,2023-03-10T19:29:22.608Z,2023-03-10T19:29:30Z,4086282863,233,690,4086282847,56,Back,4086282849,347,,,,,,,,,,,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943621,690,5,2,53,8,bpx4ib85d65u9oyhglkt36k1b,0,72.9,101.8,2023-03-10T19:29:22.608Z,2023-03-10T19:39:44Z,4086282491,56,Left,4086282493,347,,4086282881,233,387,,,,,,,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943729,388,1,2,53,15,bax97wqmyvdu4xygi7wzcvdzd,1,39.1,0,2023-03-10T19:29:29.679Z,2023-03-10T19:29:34Z,4086283101,107,,4086283105,56,Back,4086283119,213,0.9,4086283115,212,7.8,4086283111,141,7.4,4086283107,140,43.6,,,,,,,536gqq71ria9n0bbncfzagru,B. Denesik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943733,389,3,2,53,20,bax97wqmyvdu4xygi7wzcvdzd,0,41,7.5,2023-03-10T19:29:34.383Z,2023-03-10T19:29:37Z,4086283141,286,,4086283301,233,691,4086283135,56,Back,,,,,,,,,,,,,,,,380wlef6rk03khlb0t5elb04q,M. Cin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943753,691,7,2,53,20,bpx4ib85d65u9oyhglkt36k1b,0,59,92.5,2023-03-10T19:29:34.384Z,2023-03-10T19:29:37Z,4086283259,285,,4086283281,233,389,4086283257,56,Left,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943749,390,1,2,53,22,bax97wqmyvdu4xygi7wzcvdzd,0,45.6,4.1,2023-03-10T19:29:36.159Z,2023-03-10T19:29:37Z,4086283241,212,9.8,4086283239,141,0.0,4086283243,213,5.9,4086283235,56,Right,4086283237,140,54.3,,,,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943755,391,5,2,53,23,bax97wqmyvdu4xygi7wzcvdzd,0,53.2,-1.3,2023-03-10T19:29:37.103Z,2023-03-10T19:29:49Z,4086284041,233,692,4086283261,56,Right,4086283263,347,,,,,,,,,,,,,,,,,7xplwmgnz56mfkdwnjwep632s,A. Hess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943883,692,5,2,53,23,bpx4ib85d65u9oyhglkt36k1b,1,46.8,101.3,2023-03-10T19:29:37.103Z,2023-03-10T19:39:44Z,4086283997,56,Back,4086283999,347,,4086284013,233,391,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943899,693,1,2,53,35,bpx4ib85d65u9oyhglkt36k1b,1,42.5,100,2023-03-10T19:29:49.048Z,2023-03-10T19:29:52Z,4086284095,56,Back,4086284093,107,,4086284099,141,94.2,4086284097,140,31.9,4086284101,212,12.3,4086284103,213,3.6,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943949,694,1,2,53,38,bpx4ib85d65u9oyhglkt36k1b,1,31.5,93.6,2023-03-10T19:29:52.080Z,2023-03-10T19:29:56Z,4086284357,141,55.8,4086284359,212,26.0,4086284355,140,27.8,4086284353,56,Back,4086284361,213,4.6,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517943989,695,1,2,53,43,bpx4ib85d65u9oyhglkt36k1b,1,27.8,46.4,2023-03-10T19:29:56.752Z,2023-03-10T19:30:00Z,4086284543,213,5.1,4086284541,212,20.2,4086284537,141,18.8,4086284529,56,Back,4086284533,140,34.9,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944009,696,1,2,53,46,bpx4ib85d65u9oyhglkt36k1b,1,36.2,24.4,2023-03-10T19:30:00.656Z,2023-03-10T19:30:02Z,4086284669,213,1.9,4086284653,56,Back,4086284665,212,10.4,4086284661,141,39.1,4086284657,140,33.4,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944041,697,1,2,53,48,bpx4ib85d65u9oyhglkt36k1b,1,31.8,38.8,2023-03-10T19:30:02.632Z,2023-03-10T19:30:06Z,4086284863,56,Right,4086284865,140,54.5,4086284869,212,31.2,4086284867,141,9.2,4086284871,213,5.6,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944065,698,1,2,53,52,bpx4ib85d65u9oyhglkt36k1b,1,55.2,11.9,2023-03-10T19:30:06.632Z,2023-03-10T19:30:08Z,4086285001,212,21.9,4086284997,140,42.5,4086285003,213,2.2,4086284999,141,37.4,4086284995,56,Back,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944121,699,1,2,53,54,bpx4ib85d65u9oyhglkt36k1b,1,39.7,38.9,2023-03-10T19:30:08.496Z,2023-03-10T19:30:12Z,4086285299,141,83.2,4086285295,56,Back,4086285297,140,46.1,4086285303,213,1.4,4086285301,212,30.9,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944135,700,1,2,53,58,bpx4ib85d65u9oyhglkt36k1b,1,44.9,81.4,2023-03-10T19:30:12.040Z,2023-03-10T19:30:13Z,4086285375,56,Center,4086285379,141,74.7,4086285377,140,64.0,4086285381,212,20.6,4086285383,213,6.1,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944151,701,1,2,53,59,bpx4ib85d65u9oyhglkt36k1b,1,63,74.1,2023-03-10T19:30:13.384Z,2023-03-10T19:30:15Z,4086285473,141,72.0,4086285475,212,15.9,4086285471,140,47.9,4086285477,213,3.2,4086285469,56,Back,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944191,702,1,2,54,1,bpx4ib85d65u9oyhglkt36k1b,1,52.9,65.5,2023-03-10T19:30:15.272Z,2023-03-10T19:30:19Z,4086285659,56,Left,4086285663,141,92.9,4086285665,212,24.2,4086285661,140,67.6,4086285667,213,0.9,,,,,,,,,,diy9eqdcrua61ao4goq5yges5,S. Kumagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944205,703,1,2,54,5,bpx4ib85d65u9oyhglkt36k1b,0,70.9,93.9,2023-03-10T19:30:19.609Z,2023-03-10T19:30:21Z,4086285749,213,5.9,4086285745,141,83.6,4086285743,140,85.4,4086285747,212,16.8,4086285741,56,Left,4086285739,155,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944211,392,8,2,54,8,bax97wqmyvdu4xygi7wzcvdzd,1,13.4,15,2023-03-10T19:30:22.176Z,2023-03-10T19:30:22Z,4086285779,56,Back,4086285781,15,,,,,,,,,,,,,,,,,,,,c6g4g3t6fi6pg14zdmw3uvasq,G. Adigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944235,393,6,2,54,9,bax97wqmyvdu4xygi7wzcvdzd,0,14,15.7,2023-03-10T19:30:23.144Z,2023-03-10T19:39:46Z,4086285881,73,,4086285879,56,Back,4086285901,233,704,,,,,,,,,,,,,,,,c6g4g3t6fi6pg14zdmw3uvasq,G. Adigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944223,704,6,2,54,9,bpx4ib85d65u9oyhglkt36k1b,1,86,84.3,2023-03-10T19:30:23.144Z,2023-03-10T19:30:25Z,4086285893,233,393,4086285815,56,Left,4086285817,73,,,,,,,,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944353,705,1,2,54,24,bpx4ib85d65u9oyhglkt36k1b,1,99.5,99.5,2023-03-10T19:30:38.072Z,2023-03-10T19:30:41Z,4086286559,140,78.6,4086286555,6,,4086286565,213,3.3,4086286563,212,22.3,4086286561,141,93.3,4086286557,56,Left,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944385,706,1,2,54,28,bpx4ib85d65u9oyhglkt36k1b,1,77.3,92.9,2023-03-10T19:30:41.729Z,2023-03-10T19:33:24Z,4086286747,155,,4086295261,210,13,4086286757,213,5.1,4086295263,154,,4086286751,140,89.9,4086286755,212,32.8,4086286753,141,48.7,4086286759,1,,98q93f1kijhmnd79vkg83qitx,T. Hansen,1,4086286745,2,,4086286749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2517944401,707,44,2,54,31,bpx4ib85d65u9oyhglkt36k1b,1,90.8,49.7,2023-03-10T19:30:45.040Z,2023-03-10T19:30:48Z,4086286817,286,,4086286855,233,394,4086286815,56,Center,,,,,,,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944403,394,44,2,54,31,bax97wqmyvdu4xygi7wzcvdzd,0,9.2,50.3,2023-03-10T19:30:45.041Z,2023-03-10T19:30:49Z,4086286865,233,707,4086286819,56,Back,4086286821,285,,,,,,,,,,,,,,,,,d11imdjqgfg7c0vo1te98rvv8,P. Flach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944407,708,13,2,54,33,bpx4ib85d65u9oyhglkt36k1b,1,91.7,50.9,2023-03-10T19:30:47.121Z,2023-03-10T19:33:24Z,4086295057,25,,4086295287,55,706,4086295301,231,47.8,4086295299,230,98.5,4086286839,17,,4086295063,328,,4086295065,153,,4086295291,102,20.2,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,4086295293,103,6.9,4086295295,146,97.7,4086286841,56,4086295297,147,38.6,4086295281,75,,4086295285,154,,4086295283,29,4086295059,15,,,Center,,,,,,,
2517944433,396,49,2,54,35,bax97wqmyvdu4xygi7wzcvdzd,1,4.6,78.1,2023-03-10T19:30:49.272Z,2023-03-10T19:30:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4trepwlcclo2elj3epyrs0ep6,M. Günster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944417,395,12,2,54,36,bax97wqmyvdu4xygi7wzcvdzd,1,5.2,79.7,2023-03-10T19:30:49.855Z,2023-03-10T19:30:50Z,4086286899,56,Back,4086286907,213,0.5,4086286921,15,,4086286901,140,20.7,4086286905,212,18.9,4086286903,141,93.9,,,,,,,4trepwlcclo2elj3epyrs0ep6,M. Günster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944441,709,49,2,54,41,bpx4ib85d65u9oyhglkt36k1b,1,68.4,11,2023-03-10T19:30:54.936Z,2023-03-10T19:30:55Z,,,,,,,,,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944467,710,1,2,54,41,bpx4ib85d65u9oyhglkt36k1b,1,68.4,11,2023-03-10T19:30:55.472Z,2023-03-10T19:30:58Z,4086287129,140,45.3,4086287135,213,2.9,4086287133,212,25.2,4086287127,56,Back,4086287131,141,21.0,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944477,711,1,2,54,45,bpx4ib85d65u9oyhglkt36k1b,1,45.5,21.3,2023-03-10T19:30:58.832Z,2023-03-10T19:31:00Z,4086287199,212,22.2,4086287193,56,Right,4086287195,140,63.6,4086287197,141,4.4,4086287201,213,5.7,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944505,712,1,2,54,46,bpx4ib85d65u9oyhglkt36k1b,1,65.9,5.8,2023-03-10T19:31:00.104Z,2023-03-10T19:31:04Z,4086287367,141,9.8,4086287371,213,0.2,4086287363,140,78.8,4086287359,56,Right,4086287369,212,13.8,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944517,713,1,2,54,50,bpx4ib85d65u9oyhglkt36k1b,1,77.9,9.8,2023-03-10T19:31:03.912Z,2023-03-10T19:31:05Z,4086287401,141,20.0,4086287397,56,Right,4086287403,212,8.3,4086287405,213,1.0,4086287399,140,82.3,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517944541,714,1,2,54,51,bpx4ib85d65u9oyhglkt36k1b,1,81.6,19.1,2023-03-10T19:31:05.128Z,2023-03-10T19:31:06Z,4086287499,212,19.5,4086287501,213,2.7,4086287493,56,Center,4086287495,140,65.0,4086287497,141,32.1,,,,,,,,,,692xxz6qlvbxhspozloeujt9l,S. Lohmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
