id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/12/value,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value
2475326291,586,1,2,67,17,6yhza3xbfafj5c9897mbkbudn,0,23.9,96.9,2022-10-22T12:29:45.316Z,2022-10-22T12:29:48Z,3861670965,213,6.0,3861670957,56,Center,3861670959,140,79.3,3861670961,141,76.0,3861670967,1,,3861670963,212,59.9,3861670955,157,,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326349,669,49,2,67,23,dpp6fex0mdxsxhdct2qf66x5n,1,23.5,32.7,2022-10-22T12:29:52.205Z,2022-10-22T12:30:01Z,,,,,,,,,,,,,,,,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326393,670,1,2,67,25,dpp6fex0mdxsxhdct2qf66x5n,1,22.7,33.6,2022-10-22T12:29:53.338Z,2022-10-22T12:29:56Z,3861671535,212,23.7,3861671529,56,Back,3861671533,141,66.3,3861671537,213,1.2,3861671531,140,30.4,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326435,671,1,2,67,28,dpp6fex0mdxsxhdct2qf66x5n,0,30.4,66.3,2022-10-22T12:29:56.333Z,2022-10-22T12:29:58Z,3861671735,212,52.1,3861671739,1,,3861671727,157,,3861671731,140,79.9,3861671729,56,Center,3861671737,213,6.2,3861671733,141,61.1,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326477,587,59,2,67,32,6yhza3xbfafj5c9897mbkbudn,1,0,0,2022-10-22T12:30:00.652Z,2022-10-22T12:30:04Z,3861671905,56,Back,,,,,,,,,,,,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326487,588,1,2,67,33,6yhza3xbfafj5c9897mbkbudn,0,20.3,37.2,2022-10-22T12:30:01.436Z,2022-10-22T12:30:02Z,3861671961,140,47.6,3861671953,157,,3861671965,212,29.1,3861671967,213,0.2,3861671955,56,Back,3861671963,141,44.3,3861671969,1,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326513,672,1,2,67,34,dpp6fex0mdxsxhdct2qf66x5n,1,53.5,57,2022-10-22T12:30:02.971Z,2022-10-22T12:30:15Z,3861672125,213,5.1,3861672121,141,37.7,3861672119,140,59.1,3861672117,56,Center,3861672123,212,14.4,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326585,673,1,2,67,35,dpp6fex0mdxsxhdct2qf66x5n,1,59.1,37.7,2022-10-22T12:30:03.899Z,2022-10-22T12:30:09Z,3861672509,140,39.4,3861672511,141,42.8,3861672515,213,3.0,3861672507,56,Back,3861672513,212,21.0,,,,,,,,,,8djtc44u653lmy03mnniax3l6,S. Zdebel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326597,674,1,2,67,40,dpp6fex0mdxsxhdct2qf66x5n,0,39.4,42.8,2022-10-22T12:30:08.908Z,2022-10-22T12:30:09Z,3861672591,1,,3861672585,141,100.0,3861672581,56,Left,3861672589,213,1.1,3861672583,140,60.1,3861672587,212,45.7,3861672579,155,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326617,589,5,2,67,41,6yhza3xbfafj5c9897mbkbudn,1,37.3,-1.6,2022-10-22T12:30:09.849Z,2022-10-22T12:56:08Z,3861672685,56,Back,3861672687,347,,3861672707,233,675,,,,,,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326605,675,5,2,67,41,dpp6fex0mdxsxhdct2qf66x5n,0,62.7,101.6,2022-10-22T12:30:09.849Z,2022-10-22T12:30:12Z,3861672609,347,,3861672607,56,Left,3861672719,233,589,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326785,590,1,2,67,51,6yhza3xbfafj5c9897mbkbudn,1,34.7,0,2022-10-22T12:30:20.140Z,2022-10-22T12:30:24Z,3861673553,213,0.8,3861673549,141,10.5,3861673551,212,11.2,3861673545,56,Back,3861673543,107,,3861673547,140,42.2,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326831,591,1,2,67,55,6yhza3xbfafj5c9897mbkbudn,1,41.3,14.7,2022-10-22T12:30:24.060Z,2022-10-22T12:30:27Z,3861673835,140,66.9,3861673839,212,33.6,3861673841,213,0.6,3861673833,56,Center,3861673843,1,,3861673837,141,44.4,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326855,592,1,2,67,58,6yhza3xbfafj5c9897mbkbudn,0,66.8,43.9,2022-10-22T12:30:27.195Z,2022-10-22T12:30:28Z,3861673939,141,28.2,3861673937,140,79.0,3861673943,213,5.6,3861673935,56,Center,3861673941,212,16.7,,,,,,,,,,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326845,676,49,2,67,59,dpp6fex0mdxsxhdct2qf66x5n,1,26.1,74.2,2022-10-22T12:30:27.644Z,2022-10-22T12:30:27Z,,,,,,,,,,,,,,,,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326927,677,1,2,68,1,dpp6fex0mdxsxhdct2qf66x5n,0,19.1,95.1,2022-10-22T12:30:30.046Z,2022-10-22T12:30:33Z,3861674265,141,100.0,3861674271,1,,3861674269,213,0.2,3861674261,56,Back,3861674259,157,,3861674263,140,41.9,3861674267,212,24.3,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326899,593,43,2,68,2,6yhza3xbfafj5c9897mbkbudn,1,0,0,2022-10-22T12:30:31.228Z,2022-10-22T12:30:44Z,3861674113,285,0,3861675075,144,74,3861674111,56,Right,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326933,594,5,2,68,4,6yhza3xbfafj5c9897mbkbudn,1,59.5,-1.5,2022-10-22T12:30:33.005Z,2022-10-22T12:30:35Z,3861674391,233,678,3861674287,56,Right,3861674291,347,,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326937,678,5,2,68,4,dpp6fex0mdxsxhdct2qf66x5n,0,40.5,101.5,2022-10-22T12:30:33.005Z,2022-10-22T12:56:08Z,3861674307,56,Back,3861674399,233,594,3861674309,347,,,,,,,,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326987,595,1,2,68,8,6yhza3xbfafj5c9897mbkbudn,1,60.9,0,2022-10-22T12:30:36.564Z,2022-10-22T12:30:46Z,3861674639,107,,3861674649,213,0.5,3861674645,141,17.1,3861674651,1,,3861674647,212,27.6,3861674643,140,84.2,3861674641,56,Right,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327009,596,3,2,68,10,6yhza3xbfafj5c9897mbkbudn,1,88.2,16.2,2022-10-22T12:30:38.724Z,2022-10-22T12:30:41Z,3861674797,233,679,3861674769,286,,3861674765,56,Right,,,,,,,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475326997,679,45,2,68,10,dpp6fex0mdxsxhdct2qf66x5n,0,11.8,83.8,2022-10-22T12:30:38.724Z,2022-10-22T12:30:42Z,3861674837,233,596,3861674715,285,,3861674713,56,Back,,,,,,,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327023,597,3,2,68,12,6yhza3xbfafj5c9897mbkbudn,0,96,18.1,2022-10-22T12:30:40.660Z,2022-10-22T12:30:43Z,3861674889,56,Right,3861674891,286,,3861675015,233,680,,,,,,,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327041,680,7,2,68,12,dpp6fex0mdxsxhdct2qf66x5n,1,4,81.9,2022-10-22T12:30:40.661Z,2022-10-22T12:30:43Z,3861674967,285,,3861674965,56,Back,3861674981,233,597,,,,,,,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327065,681,12,2,68,13,dpp6fex0mdxsxhdct2qf66x5n,1,0.5,81.2,2022-10-22T12:30:42.085Z,2022-10-22T12:30:51Z,3861675083,56,Back,3861675087,141,100.0,3861675089,212,17.6,3861675091,213,0.9,3861675085,140,10.5,3861675115,167,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327091,598,5,2,68,14,6yhza3xbfafj5c9897mbkbudn,1,90.2,-2,2022-10-22T12:30:42.451Z,2022-10-22T12:56:08Z,3861675201,347,,3861675229,233,682,3861675199,56,Right,,,,,,,,,,,,,,,,553b1ywtlhutb6uwv04dhhqdx,C. Bouziane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327069,682,5,2,68,14,dpp6fex0mdxsxhdct2qf66x5n,0,9.8,102,2022-10-22T12:30:42.451Z,2022-10-22T12:30:52Z,3861675249,233,598,3861675109,56,Back,3861675111,347,,,,,,,,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327375,599,1,2,68,40,6yhza3xbfafj5c9897mbkbudn,1,84.7,0,2022-10-22T12:31:08.773Z,2022-10-22T12:31:26Z,3861676687,56,Center,3861676689,140,93.5,3861676693,212,31.8,3861676697,213,1.3,3861676701,1,,3861676691,141,42.9,3861676685,107,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327351,683,43,2,68,41,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2022-10-22T12:31:09.725Z,2022-10-22T12:31:38Z,3861676567,140,10.0,3861676563,3,0,3861678407,144,1,3861676569,141,53.4,3861676573,213,0.0,3861676565,56,Back,3861676571,212,4.1,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327415,600,1,2,68,43,6yhza3xbfafj5c9897mbkbudn,1,93.5,42.9,2022-10-22T12:31:11.549Z,2022-10-22T12:31:45Z,3861676875,212,10.0,3861676867,3,,3861679041,154,,3861676871,140,84.2,3861679037,210,15,3861676877,213,2.9,3861676873,141,45.8,3861676869,56,Center,8os606vx3apb3abv88vtbkb85,G. Hoffmann,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2475327421,601,15,2,68,44,6yhza3xbfafj5c9897mbkbudn,1,84.2,45.8,2022-10-22T12:31:13.021Z,2022-10-22T12:31:46Z,3861679069,102,49.3,3861678365,72,,3861679079,147,50.2,3861679077,146,98.9,3861679071,103,8.2,3861676899,22,,3861679061,29,,3861676901,17,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,3861679057,114,,,3861678369,233,684,3861679065,55,600,3861679075,328,3861679073,108,3861679063,154,3861676903,56,Center,3861679059,78,,,,,,,,,,,,,
2475327403,684,10,2,68,44,dpp6fex0mdxsxhdct2qf66x5n,1,3.3,49.6,2022-10-22T12:31:13.121Z,2022-10-22T12:31:37Z,3861676821,182,,3861678401,233,601,3861676823,56,Back,3861677029,177,,3861676819,178,,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327413,685,52,2,68,45,dpp6fex0mdxsxhdct2qf66x5n,1,3.3,49.6,2022-10-22T12:31:13.677Z,2022-10-22T12:31:13Z,,,,,,,,,,,,,,,,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327669,686,1,2,68,50,dpp6fex0mdxsxhdct2qf66x5n,1,10,54.2,2022-10-22T12:31:19.230Z,2022-10-22T12:31:34Z,3861678097,140,15.2,3861678093,123,,3861678095,56,Back,3861678103,213,1.2,3861678099,141,76.1,3861678101,212,15.9,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327687,687,1,2,69,5,dpp6fex0mdxsxhdct2qf66x5n,1,24.8,79.4,2022-10-22T12:31:33.950Z,2022-10-22T12:31:35Z,3861678185,56,Back,3861678191,212,20.6,3861678193,213,0.5,3861678189,141,92.9,3861678187,140,42.4,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327729,688,1,2,69,7,dpp6fex0mdxsxhdct2qf66x5n,1,42.4,92.9,2022-10-22T12:31:35.598Z,2022-10-22T12:31:38Z,3861678429,141,80.6,3861678433,213,3.8,3861678425,56,Back,3861678431,212,14.3,3861678427,140,31.3,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327759,689,1,2,69,9,dpp6fex0mdxsxhdct2qf66x5n,1,31.3,80.6,2022-10-22T12:31:38.110Z,2022-10-22T12:31:40Z,3861678569,140,32.1,3861678573,212,19.2,3861678575,213,4.8,3861678565,56,Back,3861678571,141,52.4,,,,,,,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327825,690,1,2,69,12,dpp6fex0mdxsxhdct2qf66x5n,0,31.8,49.4,2022-10-22T12:31:40.624Z,2022-10-22T12:31:44Z,3861678935,213,0.4,3861678927,56,Center,3861678931,141,71.1,3861678925,157,,3861678937,1,,3861678933,212,41.3,3861678929,140,68.5,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327931,602,44,2,69,16,6yhza3xbfafj5c9897mbkbudn,1,27.4,28.6,2022-10-22T12:31:44.253Z,2022-10-22T12:31:55Z,3861679483,56,Back,3861679857,233,691,3861679485,285,,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327827,691,44,2,69,16,dpp6fex0mdxsxhdct2qf66x5n,0,72.6,71.4,2022-10-22T12:31:44.254Z,2022-10-22T12:31:55Z,3861678947,286,,3861678945,56,Center,3861679871,233,602,,,,,,,,,,,,,,,,3de90guq76ncq4iqhstw29u22,C. Bücher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327949,603,1,2,69,17,6yhza3xbfafj5c9897mbkbudn,0,23.4,28.2,2022-10-22T12:31:45.438Z,2022-10-22T12:31:59Z,3861679527,140,34.5,3861679537,212,14.4,3861679523,3,,3861679525,56,Back,3861679541,213,0.6,3861679531,141,40.7,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327903,692,1,2,69,18,dpp6fex0mdxsxhdct2qf66x5n,1,59.5,56.4,2022-10-22T12:31:46.654Z,2022-10-22T12:31:49Z,3861679341,56,Center,3861679345,141,47.9,3861679343,140,53.0,3861679347,212,8.9,3861679349,213,3.8,,,,,,,,,,8djtc44u653lmy03mnniax3l6,S. Zdebel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475327985,693,1,2,69,21,dpp6fex0mdxsxhdct2qf66x5n,1,52.8,54.3,2022-10-22T12:31:49.742Z,2022-10-22T12:31:53Z,3861679709,213,1.2,3861679707,212,28.7,3861679703,140,63.0,3861679705,141,93.5,3861679701,56,Left,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328021,694,1,2,69,25,dpp6fex0mdxsxhdct2qf66x5n,1,63,93.5,2022-10-22T12:31:53.694Z,2022-10-22T12:31:55Z,3861679835,141,77.8,3861679831,56,Center,3861679839,213,4.7,3861679833,140,62.7,3861679837,212,10.7,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328087,695,1,2,69,27,dpp6fex0mdxsxhdct2qf66x5n,0,62.7,77.8,2022-10-22T12:31:55.310Z,2022-10-22T12:31:59Z,3861680137,141,100.0,3861680133,56,Left,3861680139,212,29.0,3861680141,213,0.6,3861680135,140,85.7,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328203,604,5,2,69,31,6yhza3xbfafj5c9897mbkbudn,1,13.4,-1.3,2022-10-22T12:31:59.327Z,2022-10-22T12:56:08Z,3861680753,233,696,3861680717,347,,3861680713,56,Back,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328097,696,5,2,69,31,dpp6fex0mdxsxhdct2qf66x5n,0,86.6,101.3,2022-10-22T12:31:59.327Z,2022-10-22T12:32:06Z,3861680765,233,604,3861680169,56,Left,3861680171,347,,,,,,,,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328237,605,1,2,69,37,6yhza3xbfafj5c9897mbkbudn,0,17.3,0,2022-10-22T12:32:05.910Z,2022-10-22T12:32:07Z,3861680875,212,20.8,3861680867,107,,3861680871,140,36.5,3861680877,213,0.2,3861680873,141,6.1,3861680869,56,Back,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328225,697,8,2,69,38,dpp6fex0mdxsxhdct2qf66x5n,1,57.8,94.2,2022-10-22T12:32:06.576Z,2022-10-22T12:32:06Z,3861680803,56,Left,,,,,,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328297,606,5,2,69,39,6yhza3xbfafj5c9897mbkbudn,1,43.2,-1,2022-10-22T12:32:07.775Z,2022-10-22T12:56:09Z,3861681207,233,698,3861681191,347,,3861681189,56,Back,,,,,,,,,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328247,698,5,2,69,39,dpp6fex0mdxsxhdct2qf66x5n,0,56.8,101,2022-10-22T12:32:07.775Z,2022-10-22T12:32:11Z,3861680937,347,,3861681211,233,606,3861680931,56,Left,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328459,607,1,2,69,51,6yhza3xbfafj5c9897mbkbudn,0,41.3,0,2022-10-22T12:32:19.687Z,2022-10-22T12:32:21Z,3861682029,107,,3861682033,140,67.0,3861682037,212,33.4,3861682031,56,Center,3861682041,1,,3861682039,213,0.6,3861682035,141,27.0,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328463,699,49,2,69,53,dpp6fex0mdxsxhdct2qf66x5n,1,31.8,82.9,2022-10-22T12:32:21.728Z,2022-10-22T12:32:22Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328519,700,43,2,69,56,dpp6fex0mdxsxhdct2qf66x5n,1,0,0,2022-10-22T12:32:24.786Z,2022-10-22T12:32:31Z,3861682313,56,Back,3861682895,144,50,3861682579,233,608,3861682315,286,0,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328613,701,4,2,69,56,dpp6fex0mdxsxhdct2qf66x5n,1,41.2,72.8,2022-10-22T12:32:24.786Z,2022-10-22T12:32:32Z,3861682777,56,Back,3861682775,13,,3861682781,265,,3861683013,233,608,3861682779,152,,3861682783,286,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328557,608,4,2,69,56,6yhza3xbfafj5c9897mbkbudn,0,58.8,27.2,2022-10-22T12:32:24.787Z,2022-10-22T12:32:33Z,3861682483,56,Center,3861682947,152,,3861683017,233,701,3861682945,13,,3861682485,285,,3861682949,265,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328875,702,1,2,70,17,dpp6fex0mdxsxhdct2qf66x5n,1,45.8,73.3,2022-10-22T12:32:45.472Z,2022-10-22T12:32:46Z,3861684015,56,Back,3861684019,141,51.6,3861684011,5,,3861684021,212,15.0,3861684013,152,,3861684017,140,43.1,3861684023,213,4.5,,,,1aarhrn1ncv5mi54thh5d045w,C. Fröhlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328893,703,1,2,70,18,dpp6fex0mdxsxhdct2qf66x5n,1,43.1,51.6,2022-10-22T12:32:46.576Z,2022-10-22T12:32:47Z,3861684099,141,31.8,3861684101,212,13.6,3861684095,56,Back,3861684103,213,4.9,3861684097,140,44.9,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475328939,704,1,2,70,18,dpp6fex0mdxsxhdct2qf66x5n,1,44.9,31.8,2022-10-22T12:32:47.248Z,2022-10-22T12:32:48Z,3861684331,212,14.5,3861684325,140,42.3,3861684333,213,1.8,3861684329,141,52.7,3861684323,56,Back,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329001,705,1,2,70,21,dpp6fex0mdxsxhdct2qf66x5n,0,39.9,51.2,2022-10-22T12:32:49.585Z,2022-10-22T12:32:51Z,3861684619,212,30.3,3861684617,141,20.9,3861684613,56,Right,3861684615,140,61.0,3861684621,213,5.5,3861684611,155,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329067,609,1,2,70,23,6yhza3xbfafj5c9897mbkbudn,1,39.5,91.9,2022-10-22T12:32:51.919Z,2022-10-22T12:32:53Z,3861684935,140,60.3,3861684941,213,5.5,3861684931,3,,3861684939,212,30.0,3861684937,141,61.6,3861684933,56,Center,,,,,,,b4g5db74cenrnd0tr3ptxo89h,J. Steinert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329079,610,49,2,70,25,6yhza3xbfafj5c9897mbkbudn,1,58.3,59.1,2022-10-22T12:32:53.688Z,2022-10-22T12:32:54Z,,,,,,,,,,,,,,,,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329109,611,1,2,70,26,6yhza3xbfafj5c9897mbkbudn,0,54.9,53.5,2022-10-22T12:32:54.472Z,2022-10-22T12:32:56Z,3861685163,141,58.3,3861685167,213,0.2,3861685157,155,,3861685165,212,17.8,3861685161,140,71.6,3861685159,56,Center,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329113,706,8,2,70,28,dpp6fex0mdxsxhdct2qf66x5n,1,31.8,44.3,2022-10-22T12:32:56.305Z,2022-10-22T12:32:56Z,3861685183,56,Back,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329131,707,49,2,70,29,dpp6fex0mdxsxhdct2qf66x5n,1,31.8,44.3,2022-10-22T12:32:57.361Z,2022-10-22T12:32:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329173,708,1,2,70,29,dpp6fex0mdxsxhdct2qf66x5n,0,31.8,44.3,2022-10-22T12:32:57.600Z,2022-10-22T12:32:59Z,3861685489,212,11.1,3861685493,213,5.8,3861685477,56,Back,3861685481,140,41.4,3861685485,141,37.3,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475329217,612,1,2,70,32,6yhza3xbfafj5c9897mbkbudn,1,57.6,59.8,2022-10-22T12:33:00.488Z,2022-10-22T12:33:01Z,3861685697,212,15.5,3861685693,140,65.5,3861685691,56,Center,3861685699,213,5.3,3861685695,141,40.5,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
