id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/14/value,assist,qualifier/13/value
2521452471,556,49,2,65,6,4e5523it4v7s6kkakelbj9si5,1,11.6,58.7,2023-03-18T13:22:27.009Z,2023-03-18T13:22:27Z,,,,,,,,,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521452513,557,1,2,65,7,4e5523it4v7s6kkakelbj9si5,1,13.6,58.5,2023-03-18T13:22:27.761Z,2023-03-18T13:22:29Z,4104822891,141,64.2,4104822887,56,Back,4104822889,140,38.7,4104822893,212,26.6,4104822895,213,0.1,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521452619,558,1,2,65,8,4e5523it4v7s6kkakelbj9si5,1,38.7,64.2,2023-03-18T13:22:28.912Z,2023-03-18T13:22:34Z,4104823427,56,Back,4104823431,141,89.0,4104823435,213,1.1,4104823433,212,19.2,4104823429,140,47.4,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521452705,559,1,2,65,13,4e5523it4v7s6kkakelbj9si5,1,75.6,87.9,2023-03-18T13:22:33.952Z,2023-03-18T13:22:37Z,4104823921,213,5.2,4104823917,141,68.6,4104823915,140,81.5,4104823919,212,14.5,4104823913,56,Center,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521452733,560,1,2,65,17,4e5523it4v7s6kkakelbj9si5,0,81.5,68.6,2023-03-18T13:22:37.617Z,2023-03-18T13:22:38Z,4104824077,212,12.9,4104824075,141,76.4,4104824071,56,Center,4104824073,140,70.3,4104824079,213,2.7,,,,,,,,,,dhpmw4d7pjjow643u12b84dpm,S. Cerci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521452749,634,49,2,65,18,bpx4ib85d65u9oyhglkt36k1b,1,38.9,31.8,2023-03-18T13:22:39.295Z,2023-03-18T13:22:39Z,,,,,,,,,,,,,,,,,,,,,,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521452901,635,1,2,65,19,bpx4ib85d65u9oyhglkt36k1b,1,38.9,31.8,2023-03-18T13:22:39.598Z,2023-03-18T13:22:45Z,4104824945,140,32.2,4104824949,212,25.7,4104824951,213,1.8,4104824943,56,Back,4104824947,141,68.2,,,,,,,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521452971,636,1,2,65,25,bpx4ib85d65u9oyhglkt36k1b,1,33.2,73.6,2023-03-18T13:22:45.774Z,2023-03-18T13:22:49Z,4104825303,212,9.2,4104825297,56,Back,4104825305,213,4.4,4104825299,140,30.5,4104825301,141,60.8,,,,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521452999,637,1,2,65,28,bpx4ib85d65u9oyhglkt36k1b,1,30.5,60.8,2023-03-18T13:22:48.957Z,2023-03-18T13:22:50Z,4104825439,212,14.3,4104825433,56,Back,4104825441,213,4.7,4104825435,140,30.4,4104825437,141,39.7,,,,,,,,,,dhv9lixpbtd4b27qmfw7cxf1m,E. Bragstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521453039,638,1,2,65,29,bpx4ib85d65u9oyhglkt36k1b,1,30.4,39.7,2023-03-18T13:22:50.461Z,2023-03-18T13:22:52Z,4104825661,141,18.8,4104825659,140,34.5,4104825665,212,14.8,4104825669,213,5.0,4104825655,56,Back,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521453075,639,1,2,65,32,bpx4ib85d65u9oyhglkt36k1b,1,36.3,18.9,2023-03-18T13:22:52.797Z,2023-03-18T13:22:54Z,4104825897,141,32.8,4104825903,213,0.6,4104825895,140,49.2,4104825899,212,16.5,4104825893,56,Back,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521453155,640,1,2,65,34,bpx4ib85d65u9oyhglkt36k1b,1,49.9,34.5,2023-03-18T13:22:54.814Z,2023-03-18T13:23:00Z,4104826331,212,22.0,4104826327,140,69.5,4104826329,141,23.0,4104826333,213,5.9,4104826323,56,Center,,,,,,,,,,a5d0iik8dqj6oy803mvi4n1sl,L. Magull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521453215,641,1,2,65,40,bpx4ib85d65u9oyhglkt36k1b,1,69.4,30.7,2023-03-18T13:23:00.797Z,2023-03-18T13:23:02Z,4104826577,212,21.9,4104826571,56,Center,4104826573,140,78.1,4104826579,213,1.1,4104826575,141,60.0,,,,,,,,,,eyssu2jrc7qnzut1tx54twlm2,F. Kett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521453249,642,1,2,65,42,bpx4ib85d65u9oyhglkt36k1b,0,78.3,60.2,2023-03-18T13:23:02.718Z,2023-03-18T13:23:05Z,4104826833,212,14.3,4104826829,140,90.6,4104826835,213,0.4,4104826831,141,69.1,4104826827,56,Center,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521453259,561,8,2,65,45,4e5523it4v7s6kkakelbj9si5,1,7,38,2023-03-18T13:23:05.762Z,2023-03-18T13:23:05Z,4104826907,56,Back,,,,,,,,,,,,,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521453679,562,5,2,65,47,4e5523it4v7s6kkakelbj9si5,0,5.9,-1.2,2023-03-18T13:23:07.837Z,2023-03-18T14:00:02Z,4104829251,56,Back,4105008177,233,643,4104829253,347,,,,,,,,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521453417,643,5,2,65,47,bpx4ib85d65u9oyhglkt36k1b,1,94.1,101.2,2023-03-18T13:23:07.837Z,2023-03-18T13:54:55Z,4105008155,233,562,4104827875,56,Left,4104827877,347,,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521453889,644,18,2,66,20,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-03-18T13:23:40.726Z,2023-03-18T13:23:41Z,4104830333,44,Forward,4104830365,55,645,4104830335,59,11,4104830331,42,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521453893,645,19,2,66,20,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-03-18T13:23:40.727Z,2023-03-18T13:23:41Z,4104830353,44,Forward,4104830347,59,9,4104830341,42,,4104830355,55,644,4104830345,145,9,4104830351,293,3,4104830349,292,9,,,,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521454765,650,18,2,66,22,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-03-18T13:23:42.850Z,2023-03-18T13:25:39Z,4104834797,42,,4104834799,44,Midfielder,4104834801,59,17,4104834897,55,651,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521454779,651,19,2,66,22,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-03-18T13:23:42.851Z,2023-03-18T13:25:39Z,4104834869,42,,4104834881,44,Forward,4104834877,292,8,4104834873,145,11,4104834879,293,1,4104834875,59,27,4104834883,55,650,,,,1wlzoku6j132t554imm0co99l,E. Laurent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521454277,646,1,2,66,40,bpx4ib85d65u9oyhglkt36k1b,1,89,100,2023-03-18T13:24:01.293Z,2023-03-18T13:24:03Z,4104832461,213,5.1,4104832451,107,,4104832457,141,80.3,4104832459,212,15.8,4104832453,56,Left,4104832455,140,94.9,,,,,,,98q93f1kijhmnd79vkg83qitx,T. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521454319,647,1,2,66,42,bpx4ib85d65u9oyhglkt36k1b,1,94.9,80.3,2023-03-18T13:24:03.037Z,2023-03-18T13:24:04Z,4104832657,56,Left,4104832663,141,94.7,4104832661,140,92.4,4104832667,213,1.8,4104832665,212,10.1,,,,,,,,,,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521454411,648,1,2,66,43,bpx4ib85d65u9oyhglkt36k1b,1,92.2,94.7,2023-03-18T13:24:04.317Z,2023-03-18T13:25:59Z,4104833891,154,,4104833115,140,93.4,4104833119,212,30.4,4104833113,56,Center,4104833111,155,,4104833109,2,,4104833117,141,50.0,4104833123,213,4.8,98q93f1kijhmnd79vkg83qitx,T. Hansen,4104833889,210,13,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521454433,649,13,2,66,46,bpx4ib85d65u9oyhglkt36k1b,1,93.4,50,2023-03-18T13:24:07.421Z,2023-03-18T13:25:59Z,4104833485,328,,4104833195,56,Center,4104833933,230,99.3,4104833923,154,,4104833191,22,,4104833481,15,,4104833919,83,,4104833193,17,,1wlzoku6j132t554imm0co99l,E. Laurent,4104833921,29,,4104833931,103,,4104833929,102,58.2,4104833935,231,49.5,4104833925,55,22.2,,,,,,,,,,,,,,,648,,,
2521454427,563,5,2,66,47,4e5523it4v7s6kkakelbj9si5,1,-0.8,39.2,2023-03-18T13:24:07.749Z,2023-03-18T14:00:02Z,4104845547,233,661,4104833163,56,Back,4104833165,346,,,,,,,,,,,,,,,,,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521456729,661,5,2,66,47,bpx4ib85d65u9oyhglkt36k1b,0,100.8,60.8,2023-03-18T13:24:07.749Z,2023-03-18T13:26:21Z,4104845057,56,Center,4104845061,346,,4104845587,233,563,,,,,,,,,,,,,,,,1wlzoku6j132t554imm0co99l,E. Laurent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521454693,564,1,2,67,0,4e5523it4v7s6kkakelbj9si5,1,5.3,50.1,2023-03-18T13:24:20.608Z,2023-03-18T13:24:21Z,4104834417,237,,4104834403,56,Back,4104834409,212,18.2,4104834411,213,5.3,4104834405,140,15.4,4104834407,141,28.3,4104834401,124,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521454733,565,1,2,67,1,4e5523it4v7s6kkakelbj9si5,1,15.4,28.3,2023-03-18T13:24:21.856Z,2023-03-18T13:24:23Z,4104834661,212,12.0,4104834649,56,Back,4104834657,141,31.1,4104834665,213,0.2,4104834653,140,26.7,,,,,,,,,,aa257iqvul1ksok2v3ouoe86h,C. Degen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521454833,566,1,2,67,3,4e5523it4v7s6kkakelbj9si5,1,26.7,31.1,2023-03-18T13:24:23.713Z,2023-03-18T13:24:27Z,4104835181,213,1.6,4104835173,140,25.7,4104835169,56,Back,4104835179,212,18.7,4104835175,141,58.5,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521454877,567,1,2,67,6,4e5523it4v7s6kkakelbj9si5,1,27.2,62.7,2023-03-18T13:24:27.569Z,2023-03-18T13:24:30Z,4104835399,212,11.4,4104835401,213,5.1,4104835393,56,Back,4104835397,141,47.3,4104835395,140,31.6,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521454911,568,1,2,67,9,4e5523it4v7s6kkakelbj9si5,0,31.3,46.9,2023-03-18T13:24:30.273Z,2023-03-18T13:24:32Z,4104835579,56,Back,4104835595,213,0.5,4104835585,141,53.0,4104835581,140,39.3,4104835589,212,9.4,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521454967,569,49,2,67,14,4e5523it4v7s6kkakelbj9si5,1,35.3,55.2,2023-03-18T13:24:34.707Z,2023-03-18T13:24:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521454993,652,49,2,67,14,bpx4ib85d65u9oyhglkt36k1b,1,69.9,53.6,2023-03-18T13:24:35.582Z,2023-03-18T13:24:35Z,,,,,,,,,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521455021,653,1,2,67,15,bpx4ib85d65u9oyhglkt36k1b,0,69.9,53.6,2023-03-18T13:24:35.821Z,2023-03-18T13:24:36Z,4104836137,212,7.3,4104836135,141,51.2,4104836131,140,76.7,4104836127,56,Center,4104836139,213,6.1,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521455037,570,1,2,67,15,4e5523it4v7s6kkakelbj9si5,0,35.3,55.2,2023-03-18T13:24:36.497Z,2023-03-18T13:24:37Z,4104836191,141,84.6,4104836187,56,Left,4104836197,1,,4104836185,155,,4104836195,213,0.6,4104836189,140,62.3,4104836193,212,34.7,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521455193,654,1,2,67,17,bpx4ib85d65u9oyhglkt36k1b,1,50.3,22.8,2023-03-18T13:24:38.382Z,2023-03-18T13:24:47Z,4104837069,140,69.9,4104837071,141,9.7,4104837065,3,,4104837073,212,22.4,4104837067,56,Right,4104837075,213,5.9,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521455323,655,1,2,67,26,bpx4ib85d65u9oyhglkt36k1b,1,93.8,24.4,2023-03-18T13:24:46.990Z,2023-03-18T13:25:16Z,4104837771,56,Center,4104837769,155,,4104837767,2,,4104837783,213,1.4,4104837775,141,51.9,4104839649,154,,4104839645,210,13,4104837779,212,18.9,1wlzoku6j132t554imm0co99l,E. Laurent,4104837773,140,96.3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521455331,656,13,2,67,33,bpx4ib85d65u9oyhglkt36k1b,1,97.3,47.3,2023-03-18T13:24:54.109Z,2023-03-18T13:25:16Z,4104839711,147,52.5,4104837827,16,,4104839683,73,,4104839693,55,655,4104839715,231,48.0,4104838893,72,,4104839705,153,,4104839709,146,98.4,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,4104837833,56,Center,4104837823,22,,4104839687,29,,4104839697,102,62.2,4104839699,103,,4104839689,154,4104839701,328,4104839713,230,99.3,,,,,,,,20.8,,,
2521455485,571,52,2,67,43,4e5523it4v7s6kkakelbj9si5,1,7.1,42.1,2023-03-18T13:25:04.450Z,2023-03-18T13:25:04Z,,,,,,,,,,,,,,,,,,,,,,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521455591,572,1,2,67,45,4e5523it4v7s6kkakelbj9si5,1,12.4,39.1,2023-03-18T13:25:06.305Z,2023-03-18T13:25:12Z,4104839297,140,30.8,4104839303,213,5.9,4104839295,56,Back,4104839301,212,20.7,4104839293,123,,4104839327,189,,4104839299,141,28.0,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521455623,573,1,2,67,51,4e5523it4v7s6kkakelbj9si5,1,30.8,28,2023-03-18T13:25:12.257Z,2023-03-18T14:03:02Z,4104839447,141,16.7,4104839445,140,20.3,4104839449,212,13.4,4104839451,213,3.8,4104839443,56,Back,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521455667,574,1,2,67,52,4e5523it4v7s6kkakelbj9si5,1,20.3,16.7,2023-03-18T13:25:13.201Z,2023-03-18T14:03:17Z,4104839573,213,2.1,4104839567,140,11.2,4104839569,141,43.4,4104839745,189,,4104839565,56,Back,4104839571,212,20.5,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521455759,575,43,2,67,59,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-03-18T13:25:20.560Z,2023-03-18T14:04:23Z,4104840153,1,0,4104840147,141,89.3,4105036165,144,1,4104840145,140,41.9,4104840143,56,Back,4104840151,213,0.8,4104840149,212,42.0,,,,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521455807,576,43,2,68,1,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-03-18T13:25:21.712Z,2023-03-18T14:04:21Z,4105036057,144,1,4104840387,141,58.7,4104840391,213,4.7,4104840383,56,Back,4104840389,212,20.8,4104840385,140,41.2,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521455831,577,1,2,68,2,4e5523it4v7s6kkakelbj9si5,0,41.2,58.7,2023-03-18T13:25:22.922Z,2023-03-18T14:04:32Z,4104840537,213,0.9,4104840527,155,,4104840531,140,63.4,4104840535,212,37.3,4104840533,141,100.0,4104840529,56,Left,4104840539,1,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521455833,578,5,2,68,3,4e5523it4v7s6kkakelbj9si5,0,66.6,101.6,2023-03-18T13:25:23.587Z,2023-03-18T14:00:02Z,4105010127,233,918,4104840545,56,Left,4104840549,347,,,,,,,,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521487993,918,5,2,68,3,bpx4ib85d65u9oyhglkt36k1b,1,33.4,-1.6,2023-03-18T13:25:23.587Z,2023-03-18T13:55:36Z,4105010115,233,578,4105010101,347,,4105010099,56,Back,,,,,,,,,,,,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521456499,579,18,2,68,30,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-03-18T13:25:51.401Z,2023-03-18T13:56:37Z,4104843925,42,,4104843927,44,Midfielder,4104844019,55,580,4104843929,59,24,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521456505,580,19,2,68,30,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-03-18T13:25:51.402Z,2023-03-18T13:56:37Z,4104843967,145,11,4104843975,44,Midfielder,4104843973,293,1,4104843971,292,6,4104843977,55,579,4104843963,42,,4104843969,59,11,,,,3p5r6kr9afi2f4qqno6scknze,A. Bienz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521456571,581,18,2,68,31,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-03-18T13:25:51.609Z,2023-03-18T13:56:40Z,4104844301,59,10,4104844297,44,Forward,4104844293,42,,4104844377,55,582,,,,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521456581,582,19,2,68,31,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-03-18T13:25:51.610Z,2023-03-18T13:56:40Z,4104844355,55,581,4104844353,44,Midfielder,4104844347,59,27,4104844341,42,,4104844351,293,4,4104844349,292,6,4104844345,145,10,,,,4wuo4yhm9bmihr1ywi0g4pvqh,L. Uebach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521488295,919,1,2,68,38,bpx4ib85d65u9oyhglkt36k1b,1,30.8,0,2023-03-18T13:25:58.587Z,2023-03-18T13:56:31Z,4105011853,212,29.3,4105011847,56,Right,4105011855,213,0.4,4105011845,107,,4105011851,141,15.3,4105011849,140,56.4,4105011857,1,,,,,d9l67kneytb0mij099bneg1cl,M. Rall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521456517,657,43,2,68,42,bpx4ib85d65u9oyhglkt36k1b,1,0,0,2023-03-18T13:26:02.589Z,2023-03-18T13:58:11Z,4105015019,212,19.9,4105015013,141,12.8,4105015833,144,1,4105015023,213,6.0,4105015009,56,Right,4105015011,140,85.2,,,,,,,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521456673,658,1,2,68,45,bpx4ib85d65u9oyhglkt36k1b,1,77.7,24.1,2023-03-18T13:26:05.661Z,2023-03-18T13:58:08Z,4104844811,141,12.3,4104844805,56,Right,4104844815,212,17.1,4104844807,140,92.1,4104844819,213,5.8,4104846793,210,13,,,,,,,1u7a9cb0kw1l1aplw3c1ka2tx,J. Damnjanović,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521456679,659,13,2,68,51,bpx4ib85d65u9oyhglkt36k1b,1,87.1,28.9,2023-03-18T13:26:12.524Z,2023-03-18T13:26:34Z,4104844841,22,,4104844845,56,Center,4104846823,55,658,4104846837,231,48.4,4104846821,29,,4104846831,215,,4104846827,102,60.2,4104846819,77,,1wlzoku6j132t554imm0co99l,E. Laurent,4104845827,72,,4104846835,230,,4104846829,103,47.2,4104844843,63,,,,99.7,,,,,,,,,,,,,,,,,,
2521456713,583,5,2,68,53,4e5523it4v7s6kkakelbj9si5,1,-1.1,38,2023-03-18T13:26:14.540Z,2023-03-18T14:00:03Z,4104845007,346,,4104845005,56,Back,4104845021,233,660,,,,,,,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521456701,660,5,2,68,53,bpx4ib85d65u9oyhglkt36k1b,0,101.1,62,2023-03-18T13:26:14.540Z,2023-03-18T13:26:15Z,4104844939,346,,4104845067,233,583,4104844937,56,Center,,,,,,,,,,,,,,,,1wlzoku6j132t554imm0co99l,E. Laurent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521457053,584,1,2,69,12,4e5523it4v7s6kkakelbj9si5,1,4.4,47.6,2023-03-18T13:26:32.832Z,2023-03-18T13:58:14Z,4104846897,212,38.3,4104846905,237,,4104846891,56,Back,4104846895,141,89.3,4104846901,1,,4104846893,140,28.9,4104846889,124,,4104846899,213,0.8,a10v8s11xcdsyspqnyhtfipjp,M. Klett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521457123,585,1,2,69,13,4e5523it4v7s6kkakelbj9si5,0,28.9,89.3,2023-03-18T13:26:34.305Z,2023-03-18T13:26:39Z,4104847281,213,0.2,4104847273,56,Left,4104847279,212,31.8,4104847275,140,58.6,4104847277,141,98.7,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521457195,662,8,2,69,20,bpx4ib85d65u9oyhglkt36k1b,1,47.2,1.1,2023-03-18T13:26:41.189Z,2023-03-18T13:50:30Z,4104847647,56,Back,,,,,,,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521457379,586,5,2,69,20,4e5523it4v7s6kkakelbj9si5,1,56,101.5,2023-03-18T13:26:41.265Z,2023-03-18T13:26:52Z,4104848665,347,,4104848663,56,Left,4104848725,233,663,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521457215,663,5,2,69,20,bpx4ib85d65u9oyhglkt36k1b,0,44,-1.5,2023-03-18T13:26:41.265Z,2023-03-18T14:00:03Z,4104848761,233,586,4104847735,347,,4104847733,56,Back,,,,,,,,,,,,,,,,fpitimhwhx0wqkkrtuc10mvp,G. Viggósdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521457439,587,1,2,69,31,4e5523it4v7s6kkakelbj9si5,1,59.4,100,2023-03-18T13:26:52.448Z,2023-03-18T13:26:55Z,4104849005,141,85.1,4104849009,213,5.0,4104849003,140,62.3,4104848999,107,,4104849001,56,Left,4104849007,212,10.8,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521457475,588,1,2,69,34,4e5523it4v7s6kkakelbj9si5,1,62.3,85.1,2023-03-18T13:26:55.217Z,2023-03-18T13:26:57Z,4104849173,140,53.7,4104849179,213,3.1,4104849175,141,86.1,4104849177,212,9.1,4104849171,56,Left,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521457499,589,1,2,69,36,4e5523it4v7s6kkakelbj9si5,0,53.7,86.1,2023-03-18T13:26:57.361Z,2023-03-18T13:26:59Z,4104849327,233,664,4104849289,213,5.8,4104849331,286,,4104849283,140,57.3,4104849279,56,Left,4104849285,141,83.0,4104849325,236,,4104849287,212,4.3,35899uqibespufub1v01dwrmd,J. Beuschlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521457501,664,74,2,69,36,bpx4ib85d65u9oyhglkt36k1b,1,46.5,21,2023-03-18T13:26:57.362Z,2023-03-18T14:00:07Z,4104849291,56,Back,4104849361,233,589,4104849293,285,,,,,,,,,,,,,,,,,70n6epbcr1l9dvzqrddsbax2h,K. Vilhjálmsdóttir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
