id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value
2489168617,496,19,2,45,0,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T16:01:45.015Z,2022-12-04T16:01:45Z,3934498573,292,7,3934498565,42,,3934498575,293,3,3934498569,145,4,3934498579,55,495,3934498577,44,Midfielder,3934498571,59,6,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,
2489168639,497,18,2,45,0,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T16:01:45.114Z,2022-12-04T16:01:56Z,3934498725,55,498,3934498687,44,Defender,3934498689,59,3,3934498685,42,,,,,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,
2489168645,498,19,2,45,0,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T16:01:45.115Z,2022-12-04T16:01:56Z,3934498715,292,5,3934498713,59,4,3934498707,42,,3934498719,44,Midfielder,3934498721,55,497,3934498711,145,3,3934498717,293,1,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,
2489168667,404,32,2,45,0,4moe0x01r1f5w30g38wshyftp,1,0,0,2022-12-04T16:02:06.801Z,2022-12-04T16:02:06Z,3934498849,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489168677,499,32,2,45,0,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T16:02:06.801Z,2022-12-04T16:02:08Z,3934498879,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489168681,405,1,2,45,0,4moe0x01r1f5w30g38wshyftp,1,50.1,49.9,2022-12-04T16:02:06.901Z,2022-12-04T16:02:08Z,3934498903,279,S,3934498897,141,46.3,3934498895,140,38.0,3934498901,213,3.3,3934498899,212,12.9,3934498893,56,Back,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,
2489169215,536,40,2,45,0,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T16:02:06.972Z,2022-12-04T16:04:46Z,3934501807,194,9uu3awe8j2wf502ke5l9nwg5x,3934501801,59,"12, 19, 18, 6, 16, 4, 7, 23, 9, 17, 11, 1, 5, 10, 13, 15, 27",3934501805,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0",3934501803,130,8,3934501797,30,"5538ubmpq7ijg9s6fyt0qwglw, 6dr16qr33t4gjz70bv5bxc8dm, dxxo7gr1hcdzzum13rxotvk5x, 8az7xzsavwdqyuhal2yxml10q, 9uu3awe8j2wf502ke5l9nwg5x, 57cbneelzdjmwvsk87sgq7omi, dtj0nm0mjqz704pm3olqihf55, 8fvhkgu9pio9hcs0qhndw1239, 6el60ixesyykp18873zddqve2, 6i71063juhqq2d35riwhr1uqx, 6pgjx4bd90q1d1vof7bonhjx0, 9qi8kgzemtdhtgdd0ppqsyelm, dr441rdowee2tvp2ufmp8itm2, epxe17rtw23fpslr1e6cxlffu, 5hdjbf8idy50wlf0d6qi3lk9h, ccwb5o1w1wuxfie257h1m3hn8, c2lq7lei84ba4ft8hp8jdht04",3934501799,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489168693,406,1,2,45,1,4moe0x01r1f5w30g38wshyftp,1,38.6,46.9,2022-12-04T16:02:08.760Z,2022-12-04T16:02:12Z,3934498973,140,32.9,3934498975,141,69.3,3934498971,56,Back,3934498977,212,16.4,3934498979,213,1.9,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,
2489168699,407,1,2,45,5,4moe0x01r1f5w30g38wshyftp,1,33.5,74.1,2022-12-04T16:02:12.216Z,2022-12-04T16:02:14Z,3934498993,141,93.6,3934498995,212,14.3,3934498991,140,38.6,3934498997,213,1.2,3934498989,56,Back,,,,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,
2489168709,408,1,2,45,7,4moe0x01r1f5w30g38wshyftp,0,38.6,93.6,2022-12-04T16:02:14.489Z,2022-12-04T16:02:16Z,3934499037,140,72.1,3934499041,212,36.9,3934499039,141,77.0,3934499045,1,,3934499033,155,,3934499035,56,Center,3934499043,213,6.0,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
2489168715,500,1,2,45,9,2f7gua216miwsfd83rgjsn4ap,1,24.2,24.7,2022-12-04T16:02:16.737Z,2022-12-04T16:02:18Z,3934499063,141,14.6,3934499057,3,,3934499065,212,13.6,3934499059,56,Back,3934499061,140,35.4,3934499067,213,5.8,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,
2489168717,501,49,2,45,11,2f7gua216miwsfd83rgjsn4ap,1,35.4,14.6,2022-12-04T16:02:17.951Z,2022-12-04T16:02:18Z,,,,,,,,,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,
2489168719,409,45,2,45,13,4moe0x01r1f5w30g38wshyftp,0,69.6,76.6,2022-12-04T16:02:20.191Z,2022-12-04T16:02:22Z,3934499097,233,502,3934499071,56,Center,3934499073,286,,,,,,,,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,
2489168723,502,3,2,45,13,2f7gua216miwsfd83rgjsn4ap,1,30.4,23.4,2022-12-04T16:02:20.191Z,2022-12-04T16:02:21Z,3934499093,233,409,3934499091,285,,3934499089,56,Back,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,
2489168731,503,1,2,45,14,2f7gua216miwsfd83rgjsn4ap,1,32.4,12.8,2022-12-04T16:02:21.358Z,2022-12-04T16:02:23Z,3934499131,141,6.2,3934499135,213,4.9,3934499129,140,33.4,3934499133,212,4.6,3934499127,56,Back,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,
2489168741,504,1,2,45,16,2f7gua216miwsfd83rgjsn4ap,1,33.4,6.2,2022-12-04T16:02:23.679Z,2022-12-04T16:02:25Z,3934499173,140,46.4,3934499175,141,14.9,3934499171,56,Back,3934499177,212,14.9,3934499179,213,0.4,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,
2489168751,505,1,2,45,17,2f7gua216miwsfd83rgjsn4ap,1,46.4,14.9,2022-12-04T16:02:24.646Z,2022-12-04T16:04:16Z,3934499225,213,5.8,3934499223,212,11.7,3934499217,56,Right,3934499221,141,6.7,3934499219,140,56.2,,,,,,,,,,6i71063juhqq2d35riwhr1uqx,A. Rieke,,,,,,,,,,,,,,,,,,,,,,,,,
2489168753,506,61,2,45,18,2f7gua216miwsfd83rgjsn4ap,0,56.2,6.7,2022-12-04T16:02:25.751Z,2022-12-04T16:04:17Z,3934499229,56,Right,,,,,,,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,
2489168749,410,5,2,45,19,4moe0x01r1f5w30g38wshyftp,1,37.6,101.7,2022-12-04T16:02:26.192Z,2022-12-04T16:04:18Z,3934499215,347,,3934499213,56,Back,3934499249,233,507,,,,,,,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,
2489168755,507,5,2,45,19,2f7gua216miwsfd83rgjsn4ap,0,62.4,-1.7,2022-12-04T16:02:26.192Z,2022-12-04T16:24:58Z,3934499253,233,410,3934499233,347,,3934499231,56,Right,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,
2489168775,411,1,2,45,32,4moe0x01r1f5w30g38wshyftp,0,41.7,100,2022-12-04T16:02:39.528Z,2022-12-04T16:02:42Z,3934499339,212,19.2,3934499333,56,Left,3934499335,140,59.8,3934499331,107,,3934499337,141,96.3,3934499341,213,6.1,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
2489168779,508,43,2,45,35,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T16:02:42.750Z,2022-12-04T16:02:49Z,3934499509,144,49,,,,,,,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,
2489168781,509,61,2,45,37,2f7gua216miwsfd83rgjsn4ap,0,36.9,4,2022-12-04T16:02:43.919Z,2022-12-04T16:02:44Z,3934499361,56,Back,,,,,,,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,
2489168787,412,5,2,45,37,4moe0x01r1f5w30g38wshyftp,1,61,101.7,2022-12-04T16:02:44.510Z,2022-12-04T16:24:58Z,3934499383,56,Left,3934499391,233,510,3934499385,347,,,,,,,,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
2489168785,510,5,2,45,37,2f7gua216miwsfd83rgjsn4ap,0,39,-1.7,2022-12-04T16:02:44.510Z,2022-12-04T16:02:46Z,3934499425,233,412,3934499379,56,Back,3934499381,347,,,,,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,
2489168819,413,1,2,45,45,4moe0x01r1f5w30g38wshyftp,0,57.9,100,2022-12-04T16:02:52.120Z,2022-12-04T16:02:52Z,3934499577,56,Left,3934499583,212,15.9,3934499585,213,6.1,3934499579,140,72.7,3934499581,141,96.3,3934499575,107,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
2489168827,511,1,2,45,46,2f7gua216miwsfd83rgjsn4ap,0,23.5,4.3,2022-12-04T16:02:52.847Z,2022-12-04T16:02:53Z,3934499631,3,,3934499637,141,3.2,3934499641,213,6.2,3934499633,56,Back,3934499639,212,16.1,3934499635,140,38.8,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,
2489168837,414,1,2,45,48,4moe0x01r1f5w30g38wshyftp,1,63.7,94.1,2022-12-04T16:02:55.016Z,2022-12-04T16:02:57Z,3934499701,141,86.9,3934499699,140,71.0,3934499705,213,5.7,3934499697,56,Left,3934499703,212,9.1,,,,,,,,,,u8p6vsrl3b7ndbj3cj5owlih,N. Lührßen,,,,,,,,,,,,,,,,,,,,,,,,,
2489168841,415,1,2,45,50,4moe0x01r1f5w30g38wshyftp,1,70.9,88.6,2022-12-04T16:02:57.080Z,2022-12-04T16:02:59Z,3934499715,212,13.8,3934499713,141,95.0,3934499709,56,Left,3934499711,140,83.4,3934499717,213,0.3,,,,,,,,,,cdzfyzjbmsg88l4r24mwx1ryt,R. Dieckmann,,,,,,,,,,,,,,,,,,,,,,,,,
2489168843,416,61,2,45,53,4moe0x01r1f5w30g38wshyftp,0,83.4,95,2022-12-04T16:02:59.848Z,2022-12-04T16:03:00Z,3934499721,56,Left,,,,,,,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,
2489168847,512,50,2,45,54,2f7gua216miwsfd83rgjsn4ap,1,12.3,9.3,2022-12-04T16:03:01.182Z,2022-12-04T16:03:03Z,3934499739,56,Back,3934499741,285,,3934499779,233,417,,,,,,,,,,,,,,,,8fvhkgu9pio9hcs0qhndw1239,J. Debitzki,,,,,,,,,,,,,,,,,,,,,,,,,
2489168853,417,7,2,45,54,4moe0x01r1f5w30g38wshyftp,0,87.7,90.7,2022-12-04T16:03:01.183Z,2022-12-04T16:03:02Z,3934499753,286,,3934499769,233,512,3934499751,56,Left,,,,,,,,,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,
2489168849,513,49,2,45,54,2f7gua216miwsfd83rgjsn4ap,1,13.5,10,2022-12-04T16:03:01.646Z,2022-12-04T16:03:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8fvhkgu9pio9hcs0qhndw1239,J. Debitzki,,,,,,,,,,,,,,,,,,,,,,,,,
2489168857,514,43,2,45,56,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T16:03:02.830Z,2022-12-04T16:03:31Z,3934499785,141,7.7,3934499783,140,13.2,3934499879,236,0,3934499789,213,5.3,3934499885,286,0,3934499787,212,1.4,3934499781,56,Back,3934500659,144,1,8fvhkgu9pio9hcs0qhndw1239,J. Debitzki,,,,,,,,,,,,,,,,,,,,,,,,,
2489168863,515,43,2,45,57,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T16:03:04.673Z,2022-12-04T16:03:12Z,3934499849,56,Back,3934500025,144,61,,,,,,,,,,,,,,,,,,,8fvhkgu9pio9hcs0qhndw1239,J. Debitzki,,,,,,,,,,,,,,,,,,,,,,,,,
2489168865,418,43,2,45,58,4moe0x01r1f5w30g38wshyftp,1,0,0,2022-12-04T16:03:05.032Z,2022-12-04T16:03:24Z,3934500453,144,74,3934499851,56,Left,3934499887,233,514,3934499853,285,0,,,,,,,,,,,,,4f16klwhusyiwjej79nx4y76x,R. Wichmann,,,,,,,,,,,,,,,,,,,,,,,,,
2489168877,516,4,2,46,1,2f7gua216miwsfd83rgjsn4ap,1,12.5,8.8,2022-12-04T16:03:08.206Z,2022-12-04T16:03:09Z,3934499943,265,,3934499945,285,,3934499941,152,,3934499965,233,419,3934499937,13,,3934499939,56,Back,,,,,,,8fvhkgu9pio9hcs0qhndw1239,J. Debitzki,,,,,,,,,,,,,,,,,,,,,,,,,
2489168879,419,4,2,46,1,4moe0x01r1f5w30g38wshyftp,0,87.5,91.2,2022-12-04T16:03:08.207Z,2022-12-04T16:03:26Z,3934499953,56,Left,3934499955,152,,3934499981,233,516,3934499957,265,,3934499951,13,,3934499959,286,,,,,,,,6mj7z1yytw7jrbnbpu2mqyezu,M. Sternad,,,,,,,,,,,,,,,,,,,,,,,,,
2489168937,517,1,2,46,9,2f7gua216miwsfd83rgjsn4ap,1,10.2,8.5,2022-12-04T16:03:16.622Z,2022-12-04T16:05:37Z,3934500289,56,Back,3934500293,141,41.6,3934500287,152,,3934500295,212,22.5,3934500297,213,1.6,3934500291,140,10.0,3934500285,5,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,
2489168965,518,1,2,46,15,2f7gua216miwsfd83rgjsn4ap,1,10,41.6,2022-12-04T16:03:22.254Z,2022-12-04T16:03:24Z,3934500443,212,18.8,3934500445,213,0.4,3934500441,141,53.3,3934500437,56,Back,3934500439,140,26.2,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,
2489168991,519,1,2,46,17,2f7gua216miwsfd83rgjsn4ap,1,26.2,53.3,2022-12-04T16:03:24.014Z,2022-12-04T16:03:28Z,3934500557,141,80.0,3934500561,213,1.5,3934500559,212,18.2,3934500553,56,Back,3934500555,140,27.0,,,,,,,,,,8fvhkgu9pio9hcs0qhndw1239,J. Debitzki,,,,,,,,,,,,,,,,,,,,,,,,,
2489169017,520,1,2,46,21,2f7gua216miwsfd83rgjsn4ap,1,32.8,77,2022-12-04T16:03:28.478Z,2022-12-04T16:04:16Z,3934500685,56,Back,3934500691,212,18.2,3934500689,141,50.3,3934500687,140,31.7,3934500693,213,4.6,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,
2489169035,521,1,2,46,26,2f7gua216miwsfd83rgjsn4ap,1,31.2,46.9,2022-12-04T16:03:33.006Z,2022-12-04T16:03:37Z,3934500755,56,Back,3934500761,212,23.9,3934500759,141,81.4,3934500757,140,35.7,3934500763,213,1.4,,,,,,,,,,8fvhkgu9pio9hcs0qhndw1239,J. Debitzki,,,,,,,,,,,,,,,,,,,,,,,,,
2489169059,522,1,2,46,30,2f7gua216miwsfd83rgjsn4ap,1,39,89.6,2022-12-04T16:03:37.534Z,2022-12-04T16:04:18Z,3934500843,212,19.9,3934500845,213,4.4,3934500841,141,62.3,3934500837,56,Back,3934500839,140,32.3,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,
2489169071,523,1,2,46,36,2f7gua216miwsfd83rgjsn4ap,1,33.5,56.7,2022-12-04T16:03:43.261Z,2022-12-04T16:03:47Z,3934500945,213,1.4,3934500943,212,12.6,3934500937,56,Back,3934500941,141,75.0,3934500939,140,35.2,,,,,,,,,,8fvhkgu9pio9hcs0qhndw1239,J. Debitzki,,,,,,,,,,,,,,,,,,,,,,,,,
2489169083,524,1,2,46,40,2f7gua216miwsfd83rgjsn4ap,1,32.5,83.5,2022-12-04T16:03:46.893Z,2022-12-04T16:04:20Z,3934501027,212,24.7,3934501021,56,Left,3934501025,141,97.4,3934501029,213,0.4,3934501023,140,54.2,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,
2489169085,525,3,2,46,42,2f7gua216miwsfd83rgjsn4ap,0,54,96.8,2022-12-04T16:03:49.398Z,2022-12-04T16:03:53Z,3934501045,233,420,3934501033,56,Left,3934501035,286,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,
2489169079,420,7,2,46,42,4moe0x01r1f5w30g38wshyftp,0,46,3.2,2022-12-04T16:03:49.399Z,2022-12-04T16:03:52Z,3934501041,233,525,3934500991,56,Back,3934500993,285,,,,,,,,,,,,,,,,,8ruo0cyz6gvcp7yiks9fz1ed,J. Sehan,,,,,,,,,,,,,,,,,,,,,,,,,
2489169097,526,1,2,46,47,2f7gua216miwsfd83rgjsn4ap,1,67.2,83,2022-12-04T16:03:54.078Z,2022-12-04T16:03:56Z,3934501093,213,5.0,3934501087,140,70.4,3934501085,56,Center,3934501091,212,10.2,3934501089,141,68.8,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,
2489169115,527,1,2,46,49,2f7gua216miwsfd83rgjsn4ap,1,70.4,68.8,2022-12-04T16:03:56.254Z,2022-12-04T16:04:00Z,3934501197,141,83.2,3934501199,212,23.5,3934501201,213,0.4,3934501193,56,Left,3934501195,140,90.7,,,,,,,,,,6i71063juhqq2d35riwhr1uqx,A. Rieke,,,,,,,,,,,,,,,,,,,,,,,,,
2489169119,528,1,2,46,53,2f7gua216miwsfd83rgjsn4ap,1,90.6,93.9,2022-12-04T16:04:00.477Z,2022-12-04T16:04:03Z,3934501255,141,95.7,3934501253,140,73.6,3934501259,213,3.1,3934501257,212,17.9,3934501251,56,Left,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,
2489169121,529,61,2,46,56,2f7gua216miwsfd83rgjsn4ap,1,73.6,95.7,2022-12-04T16:04:03.006Z,2022-12-04T16:04:03Z,3934501265,238,,3934501263,56,Left,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,
2489169125,421,5,2,46,56,4moe0x01r1f5w30g38wshyftp,1,25.1,-0.9,2022-12-04T16:04:03.240Z,2022-12-04T16:04:04Z,3934501273,347,,3934501275,233,530,3934501271,56,Back,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,
2489169123,530,5,2,46,56,2f7gua216miwsfd83rgjsn4ap,0,74.9,100.9,2022-12-04T16:04:03.240Z,2022-12-04T16:24:58Z,3934501267,56,Left,3934501281,233,421,3934501269,347,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,
2489169135,422,27,2,46,59,4moe0x01r1f5w30g38wshyftp,1,0,0,2022-12-04T16:04:06.126Z,2022-12-04T16:04:09Z,3934501377,233,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489169141,531,27,2,46,59,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T16:04:06.126Z,2022-12-04T16:04:10Z,3934501341,53,6i71063juhqq2d35riwhr1uqx,3934501371,233,422,3934501339,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489169163,423,28,2,47,14,4moe0x01r1f5w30g38wshyftp,1,0,0,2022-12-04T16:04:20.960Z,2022-12-04T16:16:45Z,3934501521,55,422,3934501547,233,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489169167,532,28,2,47,14,2f7gua216miwsfd83rgjsn4ap,1,0,0,2022-12-04T16:04:20.960Z,2022-12-04T16:04:27Z,3934501543,233,423,3934501539,55,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489169177,424,1,2,47,18,4moe0x01r1f5w30g38wshyftp,1,26.8,0,2022-12-04T16:04:25.527Z,2022-12-04T16:04:26Z,3934501591,107,,3934501605,213,2.0,3934501599,140,22.2,3934501603,212,11.3,3934501601,141,14.1,3934501595,56,Back,3934501611,238,,,,,7cisqfcp1zysc12owj5j4zpx,M. Brandenburg,,,,,,,,,,,,,,,,,,,,,,,,,
2489169179,425,61,2,47,20,4moe0x01r1f5w30g38wshyftp,1,23.2,13.5,2022-12-04T16:04:27.123Z,2022-12-04T16:04:27Z,3934501617,238,,3934501615,56,Back,,,,,,,,,,,,,,,,,,,865nmkmx9qstpt90gc7bvp5ud,M. Ulbrich,,,,,,,,,,,,,,,,,,,,,,,,,
2489169189,533,49,2,47,24,2f7gua216miwsfd83rgjsn4ap,1,29.6,72.4,2022-12-04T16:04:31.022Z,2022-12-04T16:04:31Z,,,,,,,,,,,,,,,,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,
2489169203,534,1,2,47,25,2f7gua216miwsfd83rgjsn4ap,1,27.8,66.4,2022-12-04T16:04:32.701Z,2022-12-04T16:04:35Z,3934501755,56,Back,3934501761,212,16.5,3934501759,141,42.2,3934501757,140,28.6,3934501763,213,4.8,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,
2489169213,535,1,2,47,28,2f7gua216miwsfd83rgjsn4ap,1,29.1,42.4,2022-12-04T16:04:35.230Z,2022-12-04T16:04:40Z,3934501787,140,32.6,3934501793,213,1.4,3934501791,212,19.5,3934501789,141,70.6,3934501785,56,Back,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,
2489169237,537,1,2,47,34,2f7gua216miwsfd83rgjsn4ap,1,29.5,76,2022-12-04T16:04:41.053Z,2022-12-04T16:04:46Z,3934501937,213,4.7,3934501931,140,28.9,3934501933,141,34.2,3934501929,56,Back,3934501935,212,28.4,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,
2489169243,538,1,2,47,40,2f7gua216miwsfd83rgjsn4ap,0,34.9,24.4,2022-12-04T16:04:47.486Z,2022-12-04T16:04:48Z,3934501957,212,36.8,3934501951,56,Center,3934501949,155,,3934501959,213,0.1,3934501955,141,30.4,3934501961,1,,3934501953,140,69.7,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,
2489169251,539,1,2,47,42,2f7gua216miwsfd83rgjsn4ap,0,64.4,36.6,2022-12-04T16:04:49.630Z,2022-12-04T16:04:50Z,3934502005,140,70.6,3934502011,213,0.5,3934502009,212,7.3,3934502003,56,Center,3934502007,141,41.3,3934502001,155,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,
2489169249,426,1,2,47,43,4moe0x01r1f5w30g38wshyftp,0,32,68.4,2022-12-04T16:04:49.991Z,2022-12-04T16:04:50Z,3934501997,212,6.2,3934501991,56,Back,3934501989,3,,3934501993,140,36.8,3934501999,213,5.7,3934501995,141,63.1,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,
2489169261,427,1,2,47,44,4moe0x01r1f5w30g38wshyftp,1,30,68.4,2022-12-04T16:04:50.999Z,2022-12-04T16:04:53Z,3934502055,213,0.2,3934502053,212,7.5,3934502045,3,,3934502047,56,Back,3934502051,141,70.6,3934502049,140,37.0,,,,,,,yfdg1l58kdyyuodyqjwhwbth,H. Németh,,,,,,,,,,,,,,,,,,,,,,,,,
2489169265,428,61,2,47,46,4moe0x01r1f5w30g38wshyftp,0,36.5,69.1,2022-12-04T16:04:52.919Z,2022-12-04T16:04:53Z,3934502071,56,Back,,,,,,,,,,,,,,,,,,,,,,874o1s057ddcizshsu10wu6t,S. Matheis,,,,,,,,,,,,,,,,,,,,,,,,,
2489169285,540,1,2,47,49,2f7gua216miwsfd83rgjsn4ap,1,65.9,58.7,2022-12-04T16:04:56.334Z,2022-12-04T16:05:00Z,3934502163,141,76.4,3934502165,212,14.6,3934502161,140,58.0,3934502167,213,2.2,3934502159,56,Center,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,
2489169287,541,1,2,47,53,2f7gua216miwsfd83rgjsn4ap,1,58,76.4,2022-12-04T16:04:59.934Z,2022-12-04T16:05:02Z,3934502179,213,4.1,3934502171,56,Center,3934502177,212,9.2,3934502173,140,52.9,3934502175,141,65.4,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,
