id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2466498033,30,1,1,3,19,2f7gua216miwsfd83rgjsn4ap,0,54.2,37,2022-10-02T14:05:22.476Z,2022-10-02T14:05:23Z,3814719311,140,71.6,3814719319,212,21.5,3814719315,141,20.4,3814719309,56,Right,3814719321,213,5.7,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498025,32,61,1,3,20,6yhza3xbfafj5c9897mbkbudn,0,34.2,75.6,2022-10-02T14:05:23.145Z,2022-10-02T14:05:43Z,3814719273,56,Back,,,,,,,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498075,31,1,1,3,22,2f7gua216miwsfd83rgjsn4ap,0,65,28.8,2022-10-02T14:05:24.988Z,2022-10-02T14:05:31Z,3814719529,212,4.2,3814719525,140,68.0,3814719971,155,,3814719523,56,Center,3814719527,141,32.8,3814719531,213,0.7,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498069,33,61,1,3,22,6yhza3xbfafj5c9897mbkbudn,1,32.6,66.9,2022-10-02T14:05:25.367Z,2022-10-02T14:05:25Z,3814719489,56,Back,,,,,,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498117,32,1,1,3,25,2f7gua216miwsfd83rgjsn4ap,0,71,33.4,2022-10-02T14:05:27.821Z,2022-10-02T14:05:29Z,3814719781,213,6.0,3814719773,56,Center,3814719779,212,17.9,3814719775,140,87.2,3814719777,141,25.2,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498155,34,49,1,3,28,6yhza3xbfafj5c9897mbkbudn,1,11.4,77.9,2022-10-02T14:05:30.938Z,2022-10-02T14:05:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498199,35,1,1,3,30,6yhza3xbfafj5c9897mbkbudn,0,14.5,82.2,2022-10-02T14:05:32.761Z,2022-10-02T14:05:34Z,3814720201,213,6.2,3814720193,56,Back,3814720195,140,33.5,3814720199,212,20.0,3814720197,141,80.9,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498209,33,8,1,3,31,2f7gua216miwsfd83rgjsn4ap,1,72.3,20.3,2022-10-02T14:05:34.365Z,2022-10-02T14:05:34Z,3814720235,56,Right,,,,,,,,,,,,,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498319,34,1,1,3,36,2f7gua216miwsfd83rgjsn4ap,0,83.6,17.4,2022-10-02T14:05:38.621Z,2022-10-02T14:05:39Z,3814720787,212,3.9,3814720789,213,2.3,3814720785,141,21.8,3814720781,56,Center,3814720783,140,81.2,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498305,36,43,1,3,36,6yhza3xbfafj5c9897mbkbudn,1,0,0,2022-10-02T14:05:38.858Z,2022-10-02T14:05:49Z,3814721703,144,61,3814720675,56,Back,,,,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498335,37,61,1,3,37,6yhza3xbfafj5c9897mbkbudn,1,13.9,83.3,2022-10-02T14:05:40.057Z,2022-10-02T14:06:01Z,3814720847,56,Back,,,,,,,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498483,35,5,1,3,38,2f7gua216miwsfd83rgjsn4ap,1,88.6,-1.4,2022-10-02T14:05:40.622Z,2022-10-02T14:05:49Z,3814721735,233,38,3814721683,56,Right,3814721685,347,,,,,,,,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498359,38,5,1,3,38,6yhza3xbfafj5c9897mbkbudn,0,11.4,101.4,2022-10-02T14:05:40.622Z,2022-10-02T14:07:27Z,3814721015,56,Back,3814721017,347,,3814721753,233,35,,,,,,,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498547,36,1,1,3,46,2f7gua216miwsfd83rgjsn4ap,1,88.1,0,2022-10-02T14:05:49.373Z,2022-10-02T14:05:51Z,3814721971,212,12.9,3814721963,107,,3814721973,213,1.3,3814721965,56,Right,3814721969,141,16.8,3814721967,140,91.2,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498585,37,1,1,3,48,2f7gua216miwsfd83rgjsn4ap,1,91.8,16.2,2022-10-02T14:05:51.453Z,2022-10-02T14:05:53Z,3814722109,56,Right,3814722117,213,3.9,3814722113,141,4.1,3814722111,140,83.8,3814722115,212,11.8,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498693,38,1,1,3,50,2f7gua216miwsfd83rgjsn4ap,1,83.8,4.1,2022-10-02T14:05:53.150Z,2022-10-02T14:07:11Z,3814722671,213,1.5,3814722657,155,,3814729629,154,,3814729625,210,15,3814722655,2,,3814722659,56,Center,3814722661,140,86.8,3814722665,141,48.5,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,3814722669,212,30.4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2466498699,39,15,1,3,51,2f7gua216miwsfd83rgjsn4ap,1,87.2,45.7,2022-10-02T14:05:53.951Z,2022-10-02T14:07:11Z,3814728581,233,39,3814729687,147,49.8,3814729683,108,,3814729681,103,17.7,3814729679,102,47.7,3814729675,55,38,3814722699,56,Center,3814722695,22,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,3814728555,20,,3814729669,80,,,3814729671,29,3814729673,154,3814729685,146,99.3,3814722697,17,,,,,,,,,,,,,,,,
2466498661,39,10,1,3,51,6yhza3xbfafj5c9897mbkbudn,1,0.8,53.1,2022-10-02T14:05:54.051Z,2022-10-02T14:07:44Z,3814722489,182,,3814726047,177,,3814728627,233,39,3814722491,56,Back,3814722487,178,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498665,40,52,1,3,55,6yhza3xbfafj5c9897mbkbudn,1,1.9,50.3,2022-10-02T14:05:57.579Z,2022-10-02T14:05:57Z,,,,,,,,,,,,,,,,,,,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498843,41,1,1,4,1,6yhza3xbfafj5c9897mbkbudn,1,12,51.6,2022-10-02T14:06:04.507Z,2022-10-02T14:06:08Z,3814723451,212,14.0,3814723447,140,15.0,3814723453,213,1.3,3814723441,123,,3814723449,141,71.6,3814723445,56,Back,,,,,,,1kv64bhvnb6bb2iva0cbot1t6,R. Borggräfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498867,42,1,1,4,5,6yhza3xbfafj5c9897mbkbudn,0,28.3,69.9,2022-10-02T14:06:08.122Z,2022-10-02T14:06:09Z,3814723573,140,47.1,3814723571,56,Back,3814723575,141,60.8,3814723579,213,6.0,3814723577,212,20.7,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498895,40,8,1,4,8,2f7gua216miwsfd83rgjsn4ap,1,47.7,35.8,2022-10-02T14:06:11.231Z,2022-10-02T14:06:11Z,3814723707,56,Back,,,,,,,,,,,,,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498921,43,8,1,4,10,6yhza3xbfafj5c9897mbkbudn,1,30.4,59.6,2022-10-02T14:06:12.682Z,2022-10-02T14:06:12Z,3814723837,56,Back,,,,,,,,,,,,,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498957,41,1,1,4,11,2f7gua216miwsfd83rgjsn4ap,0,74.1,48.5,2022-10-02T14:06:13.822Z,2022-10-02T14:06:14Z,3814724007,141,47.2,3814724009,212,0.9,3814724005,140,74.3,3814724001,56,Center,3814724011,213,4.9,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499001,42,3,1,4,12,2f7gua216miwsfd83rgjsn4ap,1,69.4,46,2022-10-02T14:06:15.242Z,2022-10-02T14:06:17Z,3814724211,56,Center,3814724213,286,,3814724231,233,44,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466498975,44,45,1,4,12,6yhza3xbfafj5c9897mbkbudn,0,30.6,54,2022-10-02T14:06:15.242Z,2022-10-02T14:06:17Z,3814724253,233,42,3814724075,285,,3814724069,56,Back,,,,,,,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499035,43,1,1,4,14,2f7gua216miwsfd83rgjsn4ap,1,72.3,51.3,2022-10-02T14:06:16.814Z,2022-10-02T14:06:18Z,3814724381,140,78.8,3814724383,141,66.3,3814724385,212,12.3,3814724379,56,Center,3814724387,213,1.0,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499039,44,49,1,4,15,2f7gua216miwsfd83rgjsn4ap,1,78.8,66.3,2022-10-02T14:06:18.254Z,2022-10-02T14:06:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499073,45,1,1,4,15,2f7gua216miwsfd83rgjsn4ap,1,78.8,66.3,2022-10-02T14:06:18.446Z,2022-10-02T14:06:20Z,3814724579,141,57.3,3814724575,56,Center,3814724581,212,8.1,3814724577,140,73.7,3814724587,213,4.0,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499081,46,50,1,4,17,2f7gua216miwsfd83rgjsn4ap,1,70.9,50.8,2022-10-02T14:06:19.914Z,2022-10-02T14:06:23Z,3814724829,233,45,3814724623,286,,3814724621,56,Center,,,,,,,,,,,,,,,,epxe17rtw23fpslr1e6cxlffu,N. Kowalski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499103,45,7,1,4,17,6yhza3xbfafj5c9897mbkbudn,1,29.1,49.2,2022-10-02T14:06:19.915Z,2022-10-02T14:06:22Z,3814724807,233,46,3814724755,285,,3814724753,56,Back,,,,,,,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499111,46,49,1,4,19,6yhza3xbfafj5c9897mbkbudn,1,40.5,63.5,2022-10-02T14:06:22.347Z,2022-10-02T14:06:22Z,,,,,,,,,,,,,,,,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499157,47,1,1,4,19,6yhza3xbfafj5c9897mbkbudn,1,40.5,63.5,2022-10-02T14:06:22.554Z,2022-10-02T14:06:26Z,3814725031,140,41.9,3814725041,213,1.4,3814725039,212,10.0,3814725035,141,78.0,3814725029,56,Back,,,,,,,,,,dzisqj9zjrxdxmqeu8kof95d6,S. Fölmli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499187,48,1,1,4,23,6yhza3xbfafj5c9897mbkbudn,1,45,69.8,2022-10-02T14:06:26.074Z,2022-10-02T14:06:27Z,3814725177,140,43.8,3814725181,212,7.7,3814725183,213,4.5,3814725175,56,Back,3814725179,141,58.7,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499223,49,1,1,4,24,6yhza3xbfafj5c9897mbkbudn,1,44.1,58.2,2022-10-02T14:06:27.243Z,2022-10-02T14:06:29Z,3814725371,212,9.8,3814725373,213,5.1,3814725369,141,44.9,3814725365,56,Back,3814725367,140,47.8,,,,,,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499279,50,1,1,4,26,6yhza3xbfafj5c9897mbkbudn,0,52.7,45.7,2022-10-02T14:06:29.451Z,2022-10-02T14:06:31Z,3814725647,213,1.2,3814725643,141,66.9,3814725641,140,57.8,3814725639,56,Center,3814725645,212,15.4,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499317,47,1,1,4,28,2f7gua216miwsfd83rgjsn4ap,1,42.5,33.7,2022-10-02T14:06:31.246Z,2022-10-02T14:06:33Z,3814725783,141,35.1,3814725781,140,35.6,3814725779,56,Back,3814725785,212,7.3,3814725787,213,3.0,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499323,48,49,1,4,30,2f7gua216miwsfd83rgjsn4ap,1,35.6,35.1,2022-10-02T14:06:33.039Z,2022-10-02T14:06:33Z,,,,,,,,,,,,,,,,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499379,49,1,1,4,30,2f7gua216miwsfd83rgjsn4ap,1,35.6,35.1,2022-10-02T14:06:33.407Z,2022-10-02T14:06:36Z,3814726077,212,23.5,3814726079,213,2.7,3814726075,141,49.0,3814726071,56,Back,3814726073,140,15.1,,,,,,,,,,57cbneelzdjmwvsk87sgq7omi,N. Räcke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499415,50,1,1,4,34,2f7gua216miwsfd83rgjsn4ap,1,14.2,47.9,2022-10-02T14:06:36.575Z,2022-10-02T14:06:38Z,3814726253,212,11.0,3814726247,140,17.9,3814726251,141,63.0,3814726243,56,Back,3814726257,213,1.2,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499489,51,1,1,4,36,2f7gua216miwsfd83rgjsn4ap,1,18.1,63.9,2022-10-02T14:06:38.799Z,2022-10-02T14:06:41Z,3814726609,213,1.1,3814726605,141,93.8,3814726601,56,Back,3814726603,140,27.0,3814726607,212,22.4,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499573,52,1,1,4,38,2f7gua216miwsfd83rgjsn4ap,1,28,93.2,2022-10-02T14:06:41.519Z,2022-10-02T14:06:45Z,3814727067,140,46.8,3814727071,212,19.8,3814727073,213,0.1,3814727065,56,Back,3814727069,141,95.9,,,,,,,,,,565jokvoc8s75gk2h33pi4msq,M. Hils,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499657,53,1,1,4,42,2f7gua216miwsfd83rgjsn4ap,1,47.7,83.6,2022-10-02T14:06:45.391Z,2022-10-02T14:06:50Z,3814727501,213,5.9,3814727497,141,76.3,3814727493,56,Center,3814727499,212,15.0,3814727495,140,61.2,,,,,,,,,,5hdjbf8idy50wlf0d6qi3lk9h,M. Berentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499665,54,61,1,4,47,2f7gua216miwsfd83rgjsn4ap,0,71.1,95,2022-10-02T14:06:50.447Z,2022-10-02T14:06:50Z,3814727541,56,Left,,,,,,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499685,51,5,1,4,47,6yhza3xbfafj5c9897mbkbudn,1,26.4,-1.6,2022-10-02T14:06:50.459Z,2022-10-02T14:06:52Z,3814727647,233,55,3814727623,347,,3814727621,56,Back,,,,,,,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499689,55,5,1,4,47,2f7gua216miwsfd83rgjsn4ap,0,73.6,101.6,2022-10-02T14:06:50.459Z,2022-10-02T14:07:27Z,3814727639,347,,3814727637,56,Left,3814727673,233,51,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499815,52,1,1,4,53,6yhza3xbfafj5c9897mbkbudn,1,24.9,0,2022-10-02T14:06:55.948Z,2022-10-02T14:06:59Z,3814728237,56,Back,3814728239,140,23.7,3814728235,107,,3814728245,213,1.6,3814728243,212,21.2,3814728241,141,29.8,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499857,53,1,1,4,56,6yhza3xbfafj5c9897mbkbudn,1,25.1,37.4,2022-10-02T14:06:59.371Z,2022-10-02T14:07:01Z,3814728463,140,34.4,3814728471,213,0.7,3814728461,56,Back,3814728469,212,12.3,3814728465,141,48.5,,,,,,,,,,6q0njimucm06r3x7enupxpl,G. Stegemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466499989,54,1,1,4,58,6yhza3xbfafj5c9897mbkbudn,1,34.4,48.5,2022-10-02T14:07:01.036Z,2022-10-02T14:07:06Z,3814729105,212,18.5,3814729103,141,69.9,3814729101,140,23.5,3814729107,213,2.2,3814729099,56,Back,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466500089,55,1,1,5,3,6yhza3xbfafj5c9897mbkbudn,1,27.9,62.3,2022-10-02T14:07:06.316Z,2022-10-02T14:07:11Z,3814729647,212,28.4,3814729645,141,20.6,3814729649,213,4.7,3814729643,140,28.1,3814729641,56,Back,,,,,,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466500115,56,1,1,5,8,6yhza3xbfafj5c9897mbkbudn,1,46.4,18.8,2022-10-02T14:07:11.404Z,2022-10-02T14:07:13Z,3814729795,213,5.7,3814729791,141,5.2,3814729787,56,Right,3814729793,212,16.1,3814729789,140,59.0,,,,,,,,,,5sycg0t0w11j4vm43arm93v1l,S. Steuerwald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466500183,57,1,1,5,10,6yhza3xbfafj5c9897mbkbudn,1,59,5,2022-10-02T14:07:12.972Z,2022-10-02T14:07:15Z,3814730127,212,23.0,3814730125,141,35.9,3814730129,213,1.2,3814730121,56,Center,3814730123,140,67.9,3814730119,155,,,,,,,,32ofctw7kn3l8eucrhku63dg5,L. Karl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466500217,58,1,1,5,13,6yhza3xbfafj5c9897mbkbudn,1,64.3,38,2022-10-02T14:07:15.596Z,2022-10-02T14:07:17Z,3814730307,213,3.8,3814730295,140,56.4,3814730289,56,Center,3814730301,141,28.7,3814730305,212,10.4,,,,,,,,,,dqaq4g6ls8bl56rpd3irjt6fp,H. Kayikçi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466500285,59,1,1,5,14,6yhza3xbfafj5c9897mbkbudn,0,56.6,28.9,2022-10-02T14:07:17.325Z,2022-10-02T14:07:20Z,3814730603,212,41.1,3814730595,155,,3814730599,140,95.5,3814730601,141,35.5,3814730605,213,0.1,3814730597,56,Center,3814730607,1,,,,,c2w5fyxoq2xw8xm6asrn17x7t,M. Felde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466500277,56,49,1,5,17,2f7gua216miwsfd83rgjsn4ap,1,8.1,65.1,2022-10-02T14:07:19.872Z,2022-10-02T14:07:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466500525,57,1,1,5,27,2f7gua216miwsfd83rgjsn4ap,1,8.6,52.1,2022-10-02T14:07:29.568Z,2022-10-02T14:07:30Z,3814731809,140,9.6,3814731807,56,Back,3814731815,213,1.5,3814731811,141,69.3,3814731813,212,11.7,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466500589,58,1,1,5,28,2f7gua216miwsfd83rgjsn4ap,1,9.6,69.3,2022-10-02T14:07:30.880Z,2022-10-02T14:07:35Z,3814732187,141,49.1,3814732191,213,4.5,3814732189,212,14.1,3814732185,140,6.4,3814732183,56,Back,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466500611,59,1,1,5,32,2f7gua216miwsfd83rgjsn4ap,0,7.7,47.2,2022-10-02T14:07:34.913Z,2022-10-02T14:07:36Z,3814732277,56,Back,3814732287,1,,3814732281,141,54.8,3814732283,212,32.6,3814732285,213,0.2,3814732279,140,38.4,3814732275,157,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466500645,60,1,1,5,34,6yhza3xbfafj5c9897mbkbudn,0,61.5,48.7,2022-10-02T14:07:36.845Z,2022-10-02T14:07:37Z,3814732459,56,Center,3814732461,140,76.6,3814732463,141,49.4,3814732465,212,15.9,3814732457,3,,3814732467,213,0.0,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466500677,60,50,1,5,36,2f7gua216miwsfd83rgjsn4ap,1,28.8,46.4,2022-10-02T14:07:39.393Z,2022-10-02T14:07:40Z,3814732639,56,Back,3814732641,285,,3814732753,233,61,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466500689,61,7,1,5,36,6yhza3xbfafj5c9897mbkbudn,0,71.2,53.6,2022-10-02T14:07:39.394Z,2022-10-02T14:07:40Z,3814732687,56,Center,3814732733,233,60,3814732689,286,,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466500917,61,1,1,5,38,2f7gua216miwsfd83rgjsn4ap,1,31.1,54.3,2022-10-02T14:07:40.582Z,2022-10-02T14:07:54Z,3814734009,56,Back,3814734017,213,3.2,3814734011,140,7.8,3814734013,141,52.7,3814734015,212,24.5,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466500997,62,1,1,5,52,2f7gua216miwsfd83rgjsn4ap,0,14.5,41.3,2022-10-02T14:07:54.594Z,2022-10-02T14:07:58Z,3814734429,157,,3814734435,140,56.9,3814734439,212,53.3,3814734433,56,Right,3814734441,213,5.7,3814734443,1,,3814734437,141,0.0,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466501133,62,5,1,5,55,6yhza3xbfafj5c9897mbkbudn,1,41.7,101.4,2022-10-02T14:07:58.397Z,2022-10-02T14:08:06Z,3814735209,233,63,3814735193,347,,3814735191,56,Back,,,,,,,,,,,,,,,,33rw3w7m8xbv7ojfaih6radjo,C. Zicai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466501003,63,5,1,5,55,2f7gua216miwsfd83rgjsn4ap,0,58.3,-1.4,2022-10-02T14:07:58.397Z,2022-10-02T14:51:48Z,3814734477,347,,3814735251,233,62,3814734475,56,Right,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466501191,63,1,1,6,3,6yhza3xbfafj5c9897mbkbudn,0,44,100,2022-10-02T14:08:06.317Z,2022-10-02T14:08:09Z,3814735533,213,5.9,3814735527,140,65.1,3814735531,212,23.6,3814735535,1,,3814735529,141,89.4,3814735525,56,Left,3814735523,107,,,,,e6a4lxx6og97jg9qv4lplfo4p,M. Müller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466501207,64,1,1,6,6,2f7gua216miwsfd83rgjsn4ap,1,37.1,11.9,2022-10-02T14:08:09.233Z,2022-10-02T14:08:10Z,3814735605,212,4.6,3814735603,141,12.0,3814735601,140,41.5,3814735607,213,0.0,3814735599,56,Back,,,,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466501215,65,49,1,6,7,2f7gua216miwsfd83rgjsn4ap,1,41.5,12,2022-10-02T14:08:10.322Z,2022-10-02T14:08:10Z,,,,,,,,,,,,,,,,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466501257,66,1,1,6,8,2f7gua216miwsfd83rgjsn4ap,0,42,13.1,2022-10-02T14:08:10.882Z,2022-10-02T14:08:11Z,3814735787,212,13.2,3814735783,140,54.5,3814735781,56,Right,3814735785,141,15.6,3814735789,213,0.1,,,,,,,,,,6zmrvcurwjzt9y07c85s24r85,A. Pfluger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
