id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2472839435,369,1,2,46,48,nuaf3wtujl8erbciumch6c65,1,16.3,70.2,2022-10-16T12:09:44.116Z,2022-10-16T12:09:46Z,3848574379,3,,3848574387,212,7.7,3848574389,213,0.2,3848574381,56,Back,3848574383,140,23.5,3848574385,141,72.2,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839439,370,61,2,46,50,nuaf3wtujl8erbciumch6c65,1,23.1,71.2,2022-10-16T12:09:45.940Z,2022-10-16T12:09:46Z,3848574407,56,Back,,,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839489,488,1,2,46,53,dpp6fex0mdxsxhdct2qf66x5n,0,92.1,24.4,2022-10-16T12:09:49.182Z,2022-10-16T12:09:49Z,3848574729,141,36.8,3848574733,213,1.3,3848574727,140,94.0,3848574731,212,8.7,3848574725,56,Center,,,,,,,,,,46wf8el37rvruhacvvbv38z1m,J. Wirtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839495,371,8,2,46,54,nuaf3wtujl8erbciumch6c65,1,3.1,61,2022-10-16T12:09:50.116Z,2022-10-16T12:09:50Z,3848574759,56,Back,,,,,,,,,,,,,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839525,372,49,2,46,56,nuaf3wtujl8erbciumch6c65,1,8.1,79.6,2022-10-16T12:09:51.589Z,2022-10-16T12:09:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839571,373,1,2,46,58,nuaf3wtujl8erbciumch6c65,0,8.3,83.6,2022-10-16T12:09:53.382Z,2022-10-16T12:09:55Z,3848575159,1,,3848575151,140,41.2,3848575149,56,Back,3848575147,155,,3848575153,141,82.9,3848575157,213,6.3,3848575155,212,34.5,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839607,489,49,2,47,1,dpp6fex0mdxsxhdct2qf66x5n,1,65.5,8.9,2022-10-16T12:09:56.656Z,2022-10-16T12:09:56Z,,,,,,,,,,,,,,,,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839701,490,1,2,47,4,dpp6fex0mdxsxhdct2qf66x5n,1,65.5,8.9,2022-10-16T12:09:59.854Z,2022-10-16T12:10:05Z,3848575851,141,3.4,3848575849,140,70.5,3848575847,56,Right,3848575853,212,6.4,3848575855,213,5.7,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839715,491,50,2,47,9,dpp6fex0mdxsxhdct2qf66x5n,1,77.8,4.3,2022-10-16T12:10:04.981Z,2022-10-16T12:10:07Z,3848575927,56,Right,3848575983,233,374,3848575929,286,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839709,374,7,2,47,9,nuaf3wtujl8erbciumch6c65,1,22.2,95.7,2022-10-16T12:10:04.982Z,2022-10-16T12:10:06Z,3848575899,285,,3848575893,167,,3848575965,233,491,3848575897,56,Back,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839717,375,5,2,47,10,nuaf3wtujl8erbciumch6c65,0,29.3,101.4,2022-10-16T12:10:05.717Z,2022-10-16T12:10:12Z,3848575941,347,,3848576399,233,492,3848575939,56,Back,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839797,492,5,2,47,10,dpp6fex0mdxsxhdct2qf66x5n,1,70.7,-1.4,2022-10-16T12:10:05.717Z,2022-10-16T12:10:48Z,3848576383,233,375,3848576351,56,Right,3848576353,347,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839817,493,1,2,47,16,dpp6fex0mdxsxhdct2qf66x5n,0,69.4,0,2022-10-16T12:10:11.791Z,2022-10-16T12:10:12Z,3848576427,213,1.0,3848576419,56,Right,3848576417,107,,3848576421,140,74.8,3848576425,212,10.4,3848576423,141,11.5,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839913,376,1,2,47,20,nuaf3wtujl8erbciumch6c65,0,18.7,87.5,2022-10-16T12:10:16.135Z,2022-10-16T12:10:17Z,3848576939,1,,3848576931,140,36.2,3848576927,157,,3848576937,213,5.7,3848576935,212,22.7,3848576929,56,Back,3848576933,141,67.8,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472894365,933,61,2,47,22,dpp6fex0mdxsxhdct2qf66x5n,1,64.7,26.3,2022-10-16T12:10:17.193Z,2022-10-16T13:05:06Z,3848855043,56,Center,,,,,,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839981,494,1,2,47,23,dpp6fex0mdxsxhdct2qf66x5n,1,67.6,25.4,2022-10-16T12:10:19.151Z,2022-10-16T13:04:41Z,3848577283,141,18.1,3848577285,212,11.9,3848577287,213,3.6,3848577281,140,57.3,3848577279,56,Right,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472839995,495,1,2,47,26,dpp6fex0mdxsxhdct2qf66x5n,0,57.3,18.1,2022-10-16T12:10:21.535Z,2022-10-16T12:10:22Z,3848577369,212,19.8,3848577363,56,Right,3848577367,141,20.0,3848577365,140,76.1,3848577371,213,0.1,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840003,377,49,2,47,27,nuaf3wtujl8erbciumch6c65,1,21.6,73.4,2022-10-16T12:10:22.838Z,2022-10-16T12:10:22Z,,,,,,,,,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840039,378,1,2,47,27,nuaf3wtujl8erbciumch6c65,1,21.6,73.4,2022-10-16T12:10:22.981Z,2022-10-16T12:10:24Z,3848577549,140,27.5,3848577551,141,66.5,3848577555,213,5.6,3848577547,56,Back,3848577553,212,7.8,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840169,379,1,2,47,29,nuaf3wtujl8erbciumch6c65,1,28,65.8,2022-10-16T12:10:24.485Z,2022-10-16T12:10:31Z,3848578139,212,8.1,3848578137,141,60.9,3848578141,213,3.6,3848578135,140,21.0,3848578133,56,Back,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840221,380,1,2,47,35,nuaf3wtujl8erbciumch6c65,1,19.7,60,2022-10-16T12:10:30.981Z,2022-10-16T12:10:33Z,3848578357,140,7.0,3848578355,56,Back,3848578363,213,3.5,3848578359,141,52.1,3848578361,212,14.4,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840317,381,1,2,47,37,nuaf3wtujl8erbciumch6c65,0,6.8,47,2022-10-16T12:10:32.886Z,2022-10-16T12:10:37Z,3848578735,56,Right,3848578733,155,,3848578739,141,0.0,3848578737,140,54.1,3848578741,212,59.4,3848578743,213,5.7,3848578745,1,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840321,382,5,2,47,42,nuaf3wtujl8erbciumch6c65,0,54.8,-0.6,2022-10-16T12:10:37.562Z,2022-10-16T12:10:43Z,3848578759,56,Right,3848578761,347,,3848579211,233,496,,,,,,,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840405,496,5,2,47,42,dpp6fex0mdxsxhdct2qf66x5n,1,45.2,100.6,2022-10-16T12:10:37.562Z,2022-10-16T12:10:49Z,3848579163,233,382,3848579127,56,Back,3848579129,347,,,,,,,,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840433,497,1,2,47,46,dpp6fex0mdxsxhdct2qf66x5n,1,44.5,100,2022-10-16T12:10:42.191Z,2022-10-16T12:10:43Z,3848579291,107,,3848579299,141,90.3,3848579295,140,41.9,3848579293,56,Back,3848579303,212,7.4,3848579305,213,4.3,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840473,498,1,2,47,48,dpp6fex0mdxsxhdct2qf66x5n,1,41.9,90.3,2022-10-16T12:10:43.856Z,2022-10-16T12:10:46Z,3848579509,213,3.5,3848579501,56,Back,3848579503,140,23.2,3848579505,141,80.6,3848579507,212,20.7,,,,,,,,,,54psl26zc4rs8cjnahl0jel05,D. Blagojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840513,499,1,2,47,50,dpp6fex0mdxsxhdct2qf66x5n,1,23.2,80.6,2022-10-16T12:10:45.888Z,2022-10-16T12:10:48Z,3848579703,56,Back,3848579711,141,33.4,3848579715,213,4.9,3848579713,212,32.6,3848579707,140,28.4,3848579717,1,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840565,500,1,2,47,53,dpp6fex0mdxsxhdct2qf66x5n,1,28.4,33.4,2022-10-16T12:10:48.719Z,2022-10-16T12:10:52Z,3848579967,56,Back,3848579971,141,9.2,3848579975,213,5.3,3848579969,140,38.2,3848579973,212,19.4,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840623,501,1,2,47,57,dpp6fex0mdxsxhdct2qf66x5n,1,39.1,11,2022-10-16T12:10:52.336Z,2022-10-16T12:10:55Z,3848580263,212,9.7,3848580257,56,Back,3848580265,213,1.2,3848580261,141,24.2,3848580259,140,42.5,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840663,502,1,2,48,0,dpp6fex0mdxsxhdct2qf66x5n,1,42.5,24.2,2022-10-16T12:10:55.695Z,2022-10-16T12:10:58Z,3848580467,56,Back,3848580469,140,41.5,3848580475,213,4.6,3848580473,212,12.3,3848580471,141,6.2,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840683,503,1,2,48,3,dpp6fex0mdxsxhdct2qf66x5n,0,41.5,6.8,2022-10-16T12:10:58.592Z,2022-10-16T12:11:00Z,3848580603,213,0.2,3848580597,140,65.4,3848580595,56,Right,3848580599,141,12.5,3848580601,212,25.4,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840689,383,49,2,48,5,nuaf3wtujl8erbciumch6c65,1,35.2,84.9,2022-10-16T12:11:00.679Z,2022-10-16T12:11:00Z,,,,,,,,,,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840777,384,1,2,48,6,nuaf3wtujl8erbciumch6c65,1,35.2,84.9,2022-10-16T12:11:01.847Z,2022-10-16T12:11:06Z,3848581029,212,8.6,3848581025,140,41.8,3848581031,213,0.6,3848581027,141,92.3,3848581023,56,Back,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840779,385,50,2,48,10,nuaf3wtujl8erbciumch6c65,1,42.4,93.3,2022-10-16T12:11:06.096Z,2022-10-16T12:11:08Z,3848581135,233,504,3848581035,56,Back,3848581037,286,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840787,504,7,2,48,10,dpp6fex0mdxsxhdct2qf66x5n,1,57.6,6.7,2022-10-16T12:11:06.097Z,2022-10-16T12:11:07Z,3848581067,56,Right,3848581065,167,,3848581069,285,,3848581107,233,385,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840971,386,5,2,48,12,nuaf3wtujl8erbciumch6c65,1,45.3,101.8,2022-10-16T12:11:07.328Z,2022-10-16T12:36:22Z,3848581879,56,Back,3848581881,347,,3848581911,233,505,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472840929,505,5,2,48,12,dpp6fex0mdxsxhdct2qf66x5n,0,54.7,-1.8,2022-10-16T12:11:07.328Z,2022-10-16T12:11:19Z,3848581677,347,,3848581675,56,Right,3848581961,233,386,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841027,387,1,2,48,23,nuaf3wtujl8erbciumch6c65,1,46.4,100,2022-10-16T12:11:18.903Z,2022-10-16T12:11:21Z,3848582143,140,56.7,3848582149,212,29.3,3848582141,56,Center,3848582163,189,,3848582147,141,61.8,3848582153,1,,3848582139,107,,3848582151,213,5.1,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841057,388,1,2,48,26,nuaf3wtujl8erbciumch6c65,0,56.8,62.2,2022-10-16T12:11:21.471Z,2022-10-16T13:01:24Z,3848582331,213,6.0,3848582327,141,53.1,3848582321,155,,3848582329,212,23.4,3848582325,140,78.3,3848582323,56,Center,,,,,,,9e95p87136h6zjam3zu0d9yol,L. Josten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841279,506,12,2,48,26,dpp6fex0mdxsxhdct2qf66x5n,1,20.7,39.8,2022-10-16T12:11:21.810Z,2022-10-16T12:11:37Z,3848583413,212,24.0,3848583415,213,0.3,3848583409,140,42.7,3848583411,141,49.4,3848583407,56,Back,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841099,389,1,2,48,30,nuaf3wtujl8erbciumch6c65,1,59.3,39.5,2022-10-16T12:11:25.479Z,2022-10-16T12:11:27Z,3848582527,140,38.8,3848582531,212,21.7,3848582525,56,Back,3848582533,213,3.3,3848582529,141,36.0,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841153,390,1,2,48,31,nuaf3wtujl8erbciumch6c65,1,38.1,36.8,2022-10-16T12:11:27.159Z,2022-10-16T12:11:30Z,3848582831,141,52.6,3848582827,56,Back,3848582835,213,1.0,3848582829,140,44.3,3848582833,212,12.6,,,,,,,,,,bkbp6hl12kc3y8wohv9l3a66t,L. Weiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841245,391,1,2,48,35,nuaf3wtujl8erbciumch6c65,0,52,52,2022-10-16T12:11:30.375Z,2022-10-16T12:11:34Z,3848583275,56,Right,3848583279,141,0.0,3848583283,213,5.0,3848583285,1,,3848583277,140,62.1,3848583281,212,38.2,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841253,392,5,2,48,39,nuaf3wtujl8erbciumch6c65,0,59.6,-1.5,2022-10-16T12:11:34.723Z,2022-10-16T12:11:44Z,3848584091,233,507,3848583311,347,,3848583309,56,Right,,,,,,,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841415,507,5,2,48,39,dpp6fex0mdxsxhdct2qf66x5n,1,40.4,101.5,2022-10-16T12:11:34.723Z,2022-10-16T12:36:22Z,3848584033,347,,3848584069,233,392,3848584031,56,Back,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841487,508,1,2,48,49,dpp6fex0mdxsxhdct2qf66x5n,1,42.8,100,2022-10-16T12:11:44.401Z,2022-10-16T12:11:46Z,3848584331,212,30.0,3848584327,140,19.4,3848584335,1,,3848584333,213,3.8,3848584323,107,,3848584325,56,Back,3848584329,141,75.8,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841553,509,1,2,48,51,dpp6fex0mdxsxhdct2qf66x5n,1,19.4,75.8,2022-10-16T12:11:46.225Z,2022-10-16T12:11:49Z,3848584631,140,6.2,3848584633,141,53.3,3848584637,213,4.0,3848584635,212,20.6,3848584629,56,Back,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841655,510,1,2,48,53,dpp6fex0mdxsxhdct2qf66x5n,1,6.2,53.3,2022-10-16T12:11:49.057Z,2022-10-16T12:11:55Z,3848585179,140,23.4,3848585181,141,25.0,3848585183,212,26.4,3848585177,56,Back,3848585185,213,5.5,,,,,,,,,,q4va8vnwzmwtdo6qymq4ywgl,F. Repohl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841757,511,1,2,48,59,dpp6fex0mdxsxhdct2qf66x5n,1,23.4,25,2022-10-16T12:11:54.929Z,2022-10-16T12:11:59Z,3848585713,141,55.7,3848585715,212,21.0,3848585717,213,1.7,3848585709,56,Back,3848585711,140,21.4,,,,,,,,,,1f2ltq7gcnimsdgixp8w36eax,L. Turányi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841779,512,1,2,49,4,dpp6fex0mdxsxhdct2qf66x5n,0,21.6,56.1,2022-10-16T12:11:59.441Z,2022-10-16T12:12:00Z,3848585791,140,44.2,3848585795,212,25.9,3848585789,56,Back,3848585797,213,0.4,3848585793,141,71.4,,,,,,,,,,764yxrb6zqxke8l61qjd4o3qh,S. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841847,513,1,2,49,6,dpp6fex0mdxsxhdct2qf66x5n,0,29.8,81.8,2022-10-16T12:12:02.177Z,2022-10-16T13:01:11Z,3848586073,56,Back,3848586077,141,69.3,3848586075,140,46.1,3848586079,212,19.1,3848586081,213,5.8,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841817,393,8,2,49,7,nuaf3wtujl8erbciumch6c65,1,59.9,31.7,2022-10-16T12:12:02.281Z,2022-10-16T12:12:02Z,3848585971,56,Center,,,,,,,,,,,,,,,,,,,,,,1f2h3qvn7d1dv5wsv63bojazu,A. Margraf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841895,514,1,2,49,8,dpp6fex0mdxsxhdct2qf66x5n,1,46.5,69.2,2022-10-16T12:12:04.162Z,2022-10-16T12:12:06Z,3848586269,212,13.0,3848586267,141,50.1,3848586265,140,46.1,3848586271,213,4.7,3848586263,56,Back,,,,,,,,,,54psl26zc4rs8cjnahl0jel05,D. Blagojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841957,515,1,2,49,10,dpp6fex0mdxsxhdct2qf66x5n,1,46.1,50.1,2022-10-16T12:12:05.777Z,2022-10-16T12:12:10Z,3848586571,141,50.0,3848586573,212,12.7,3848586569,140,58.2,3848586575,213,6.3,3848586567,56,Center,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841967,516,3,2,49,14,dpp6fex0mdxsxhdct2qf66x5n,0,58,51.2,2022-10-16T12:12:09.713Z,2022-10-16T12:12:14Z,3848586623,56,Center,3848587005,233,394,3848586625,286,,,,,,,,,,,,,,,,,9yzs0w3tjas15ic0o2b51q86h,J. Bayings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841985,394,7,2,49,14,nuaf3wtujl8erbciumch6c65,1,42,48.8,2022-10-16T12:12:09.714Z,2022-10-16T12:12:14Z,3848586703,56,Back,3848586705,285,,3848586733,233,516,,,,,,,,,,,,,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472841989,395,49,2,49,16,nuaf3wtujl8erbciumch6c65,1,43.7,53.9,2022-10-16T12:12:11.529Z,2022-10-16T12:12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472842069,396,1,2,49,16,nuaf3wtujl8erbciumch6c65,1,43.7,53.9,2022-10-16T12:12:11.624Z,2022-10-16T12:12:16Z,3848587163,56,Back,3848587165,140,24.9,3848587171,213,2.9,3848587167,141,61.5,3848587169,212,20.4,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472842083,397,1,2,49,21,nuaf3wtujl8erbciumch6c65,1,24.9,61.4,2022-10-16T12:12:16.744Z,2022-10-16T12:12:17Z,3848587233,140,7.1,3848587235,141,51.8,3848587239,213,3.5,3848587231,56,Back,3848587237,212,19.8,,,,,,,,,,62soqddjmkrj99mvi1wivj4k5,S. Schulte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472842123,398,1,2,49,22,nuaf3wtujl8erbciumch6c65,1,7.8,54.6,2022-10-16T12:12:17.688Z,2022-10-16T12:12:19Z,3848587447,141,83.9,3848587451,213,1.1,3848587445,140,17.8,3848587443,56,Back,3848587449,212,22.5,,,,,,,,,,49ur7byczvl0qkqn9y2qq73s9,L. Sieger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472842145,399,1,2,49,24,nuaf3wtujl8erbciumch6c65,0,17.1,90.2,2022-10-16T12:12:19.800Z,2022-10-16T12:12:21Z,3848587595,141,100.0,3848587597,212,25.5,3848587593,140,40.4,3848587591,56,Back,3848587599,213,0.3,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472842153,400,5,2,49,26,nuaf3wtujl8erbciumch6c65,0,43.8,101.2,2022-10-16T12:12:21.716Z,2022-10-16T12:12:29Z,3848587629,56,Back,3848588135,233,517,3848587631,347,,,,,,,,,,,,,,,,,8ovibbdbs49bwwwf3bbuij3hm,J. Pollak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472842247,517,5,2,49,26,dpp6fex0mdxsxhdct2qf66x5n,1,56.2,-1.2,2022-10-16T12:12:21.716Z,2022-10-16T12:36:23Z,3848588125,233,400,3848588079,56,Right,3848588081,347,,,,,,,,,,,,,,,,,4h4v3c01l7hjkfnnz9ef8i5m1,K. Kögel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472842297,518,1,2,49,34,dpp6fex0mdxsxhdct2qf66x5n,1,52.9,0,2022-10-16T12:12:29.986Z,2022-10-16T12:12:31Z,3848588385,141,5.6,3848588383,140,54.8,3848588389,213,1.2,3848588381,56,Right,3848588387,212,5.3,3848588379,107,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472842307,519,1,2,49,36,dpp6fex0mdxsxhdct2qf66x5n,1,54.8,5.6,2022-10-16T12:12:31.282Z,2022-10-16T12:12:32Z,3848588435,212,1.3,3848588429,56,Right,3848588437,213,4.9,3848588433,141,3.7,3848588431,140,55.0,,,,,,,,,,54psl26zc4rs8cjnahl0jel05,D. Blagojević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472842361,520,1,2,49,36,dpp6fex0mdxsxhdct2qf66x5n,1,55,3.7,2022-10-16T12:12:32.114Z,2022-10-16T12:12:35Z,3848588695,56,Right,3848588703,213,0.3,3848588697,140,63.5,3848588699,141,7.9,3848588701,212,9.4,,,,,,,,,,dzwhmhd3jlg8yz0ijm6mz2ei1,C. Siems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472842367,521,61,2,49,38,dpp6fex0mdxsxhdct2qf66x5n,0,63.5,7.9,2022-10-16T12:12:33.562Z,2022-10-16T13:01:02Z,3848588729,56,Right,,,,,,,,,,,,,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472842351,401,49,2,49,39,nuaf3wtujl8erbciumch6c65,1,29.6,84.4,2022-10-16T12:12:34.297Z,2022-10-16T12:12:34Z,,,,,,,,,,,,,,,,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472842409,402,1,2,49,39,nuaf3wtujl8erbciumch6c65,1,28.8,80.3,2022-10-16T12:12:34.520Z,2022-10-16T12:12:37Z,3848588923,212,17.8,3848588925,213,4.7,3848588917,56,Back,3848588921,141,54.1,3848588919,140,28.5,,,,,,,,,,axjakqkndyt2k8v2b0y97tw16,M. Hirata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472842465,403,1,2,49,42,nuaf3wtujl8erbciumch6c65,0,28.7,54.1,2022-10-16T12:12:37.211Z,2022-10-16T12:12:40Z,3848589247,212,33.1,3848589239,155,,3848589245,141,71.4,3848589243,140,58.2,3848589251,1,,3848589249,213,0.4,3848589241,56,Center,,,,28fi0st48wljpt3kyee510iga,N. Günnewig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
