id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2503380035,506,16,2,63,20,2f7gua216miwsfd83rgjsn4ap,1,89.1,32.4,2023-02-03T19:34:06.561Z,2023-02-03T19:35:02Z,4009439193,374,2023-02-03 19:34:05.567,4009440217,80,,4009439187,23,,4009440221,154,,4009440235,231,41.2,4009440229,103,13.3,4009440223,55,505,4009437281,56,Center,3ucjekvg77wnqsybahjae5iei,V. Endemann,4009437279,63,,4009440227,102,45.7,,4009440231,214,,4009439197,375,63:19.185,4009440233,230,94.1,4009439189,20,,4009440219,29,,,,,,,,
2503380573,658,1,2,64,11,4e5523it4v7s6kkakelbj9si5,1,50.1,50,2023-02-03T19:34:57.805Z,2023-02-03T19:34:59Z,4009439961,56,Back,4009439971,279,G,4009439967,212,14.5,4009439963,140,36.8,4009439965,141,44.2,4009439969,213,3.4,,,,,,,8fhfjo7zfz9u0xtn58qj9enrp,M. Islacker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503380593,659,1,2,64,12,4e5523it4v7s6kkakelbj9si5,1,36.8,44.2,2023-02-03T19:34:58.878Z,2023-02-03T19:34:59Z,4009440071,213,4.8,4009440065,140,38.4,4009440063,56,Back,4009440067,141,24.3,4009440069,212,13.6,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503380623,660,1,2,64,13,4e5523it4v7s6kkakelbj9si5,1,38.4,24.3,2023-02-03T19:34:59.837Z,2023-02-03T19:35:03Z,4009440287,213,5.7,4009440279,56,Right,4009440281,140,54.4,4009440283,141,7.0,4009440285,212,20.5,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503380653,661,1,2,64,16,4e5523it4v7s6kkakelbj9si5,1,54.9,7.7,2023-02-03T19:35:03.085Z,2023-02-03T19:35:08Z,4009440459,213,2.8,4009440455,141,14.9,4009440457,212,16.4,4009440453,140,40.0,4009440451,56,Back,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503380673,662,1,2,64,22,4e5523it4v7s6kkakelbj9si5,1,39.8,15.6,2023-02-03T19:35:08.781Z,2023-02-03T19:35:10Z,4009440589,212,29.7,4009440591,213,2.2,4009440587,141,51.9,4009440583,56,Back,4009440585,140,24.0,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503380719,663,1,2,64,23,4e5523it4v7s6kkakelbj9si5,1,24.8,53,2023-02-03T19:35:10.061Z,2023-02-03T19:35:37Z,4009440847,212,29.3,4009440841,56,Back,4009440849,213,5.2,4009440845,141,14.6,4009440843,140,37.5,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503380755,664,1,2,64,28,4e5523it4v7s6kkakelbj9si5,1,42,11,2023-02-03T19:35:15.294Z,2023-02-03T19:35:19Z,4009441063,140,48.0,4009441067,212,15.2,4009441065,141,31.3,4009441069,213,1.1,4009441061,56,Back,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503380793,665,1,2,64,33,4e5523it4v7s6kkakelbj9si5,1,49.5,28.2,2023-02-03T19:35:19.678Z,2023-02-03T19:35:22Z,4009441275,56,Right,4009441279,141,6.1,4009441281,212,19.3,4009441277,140,61.0,4009441283,213,5.4,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503380823,666,1,2,64,36,4e5523it4v7s6kkakelbj9si5,1,60.3,7.4,2023-02-03T19:35:22.413Z,2023-02-03T19:35:26Z,4009441467,56,Center,4009441475,213,1.5,4009441473,212,12.4,4009441469,140,61.3,4009441471,141,25.5,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503380863,667,1,2,64,39,4e5523it4v7s6kkakelbj9si5,1,58.1,33.9,2023-02-03T19:35:26.093Z,2023-02-03T19:35:30Z,4009441667,141,57.0,4009441663,56,Back,4009441665,140,47.4,4009441669,212,19.3,4009441671,213,2.2,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503380887,668,1,2,64,43,4e5523it4v7s6kkakelbj9si5,1,52.6,66.1,2023-02-03T19:35:30.030Z,2023-02-03T19:35:33Z,4009441811,212,29.8,4009441805,56,Left,4009441809,141,97.1,4009441807,140,72.7,4009441813,213,0.8,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503380891,669,61,2,64,46,4e5523it4v7s6kkakelbj9si5,0,73.1,97.2,2023-02-03T19:35:33.294Z,2023-02-03T19:35:33Z,4009441829,56,Left,,,,,,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503380967,507,5,2,64,48,2f7gua216miwsfd83rgjsn4ap,1,25.3,-2,2023-02-03T19:35:34.528Z,2023-02-03T20:27:04Z,4009442179,56,Back,4009442237,233,670,4009442181,347,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503380901,670,5,2,64,48,4e5523it4v7s6kkakelbj9si5,0,74.7,102,2023-02-03T19:35:34.528Z,2023-02-03T19:35:41Z,4009442259,233,507,4009441889,56,Left,4009441891,347,,,,,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381221,508,18,2,65,21,2f7gua216miwsfd83rgjsn4ap,1,0,0,2023-02-03T19:36:07.457Z,2023-02-03T19:36:08Z,4009443637,55,509,4009443581,44,Forward,4009443579,42,,4009443583,59,7,,,,,,,,,,,,,dtj0nm0mjqz704pm3olqihf55,A. Baaß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381227,509,19,2,65,21,2f7gua216miwsfd83rgjsn4ap,1,0,0,2023-02-03T19:36:07.458Z,2023-02-03T19:36:08Z,4009443611,42,,4009443617,59,11,4009443621,293,1,4009443623,44,Midfielder,4009443625,55,508,4009443615,145,11,4009443619,292,6,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381275,671,18,2,65,26,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-02-03T19:36:12.669Z,2023-02-03T19:36:13Z,4009443901,44,Defender,4009443899,42,,4009443935,55,672,4009443903,59,13,,,,,,,,,,,,,9kmt7flw7n65qmfe0euadfd1x,G. Daughetee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381279,672,19,2,65,26,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-02-03T19:36:12.670Z,2023-02-03T20:18:53Z,4009443917,42,,4009443931,55,671,4009443921,145,3,4009443927,293,2,4009443929,44,Forward,4009443923,59,27,4009443925,292,9,,,,4wuo4yhm9bmihr1ywi0g4pvqh,L. Uebach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381397,511,1,2,65,35,2f7gua216miwsfd83rgjsn4ap,1,27.6,0,2023-02-03T19:36:21.869Z,2023-02-03T19:36:24Z,4009444485,141,8.6,4009444483,140,47.7,4009444489,213,0.3,4009444491,1,,4009444481,56,Back,4009444487,212,22.2,4009444479,107,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381399,512,50,2,65,35,2f7gua216miwsfd83rgjsn4ap,1,42.8,7.1,2023-02-03T19:36:22.381Z,2023-02-03T20:22:37Z,4009444501,56,Back,4009652235,233,930,4009652109,286,,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503416617,930,7,2,65,36,4e5523it4v7s6kkakelbj9si5,1,57.2,92.9,2023-02-03T19:36:22.382Z,2023-02-03T20:22:37Z,4009627455,285,,4009627453,56,Left,4009652187,233,512,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381401,513,5,2,65,38,2f7gua216miwsfd83rgjsn4ap,0,40.8,-1.4,2023-02-03T19:36:24.382Z,2023-02-03T20:27:04Z,4009661961,233,931,4009444505,347,,4009444503,56,Back,,,,,,,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503416715,931,5,2,65,38,4e5523it4v7s6kkakelbj9si5,1,59.2,101.4,2023-02-03T19:36:24.382Z,2023-02-03T20:22:05Z,4009628055,233,513,4009628035,56,Left,4009628037,347,,,,,,,,,,,,,,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381377,673,43,2,65,38,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-02-03T19:36:25.327Z,2023-02-03T20:24:18Z,4009444401,140,70.3,4009444399,56,Left,4009444407,213,4.4,4009444499,189,0,4009661827,144,1,4009444659,107,0,4009444405,212,8.5,4009444403,141,89.7,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381423,674,43,2,65,39,4e5523it4v7s6kkakelbj9si5,1,0,0,2023-02-03T19:36:25.441Z,2023-02-03T20:24:19Z,4009444627,56,Left,4009661923,144,5,4009444629,347,0,4009444673,233,513,,,,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381437,675,1,2,65,39,4e5523it4v7s6kkakelbj9si5,0,65.5,100,2023-02-03T19:36:26.157Z,2023-02-03T20:24:21Z,4009444725,56,Left,4009444723,107,,4009444729,141,88.0,4009444733,213,5.4,4009444727,140,73.4,4009444731,212,12.4,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381461,514,8,2,65,40,2f7gua216miwsfd83rgjsn4ap,1,34.3,17.6,2023-02-03T19:36:27.165Z,2023-02-03T20:23:36Z,4009444839,56,Back,,,,,,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503421861,739,43,2,65,42,2f7gua216miwsfd83rgjsn4ap,1,0,0,2023-02-03T19:36:28.382Z,2023-02-03T20:23:20Z,4009656697,144,8,4009656493,56,Back,,,,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503423197,740,3,2,65,44,2f7gua216miwsfd83rgjsn4ap,0,55.6,15.8,2023-02-03T19:36:30.382Z,2023-02-03T20:24:43Z,4009663927,286,,4009663965,233,676,4009663925,56,Right,,,,,,,,,,,,,,,,9uu3awe8j2wf502ke5l9nwg5x,J. Meißner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381459,676,7,2,65,44,4e5523it4v7s6kkakelbj9si5,1,44.4,84.2,2023-02-03T19:36:30.383Z,2023-02-03T20:24:42Z,4009663949,233,740,4009444837,56,Back,4009663215,285,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503423303,741,1,2,65,45,2f7gua216miwsfd83rgjsn4ap,0,51.7,9.4,2023-02-03T19:36:31.382Z,2023-02-03T20:25:45Z,4009664471,212,8.0,4009664469,141,0.0,4009664465,56,Right,4009664463,157,,4009664475,1,,4009664473,213,5.1,4009664467,140,54.6,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381541,515,5,2,65,47,2f7gua216miwsfd83rgjsn4ap,0,64.1,-1.6,2023-02-03T19:36:33.583Z,2023-02-03T20:22:42Z,4009652747,233,677,4009445243,56,Right,4009445245,347,,,,,,,,,,,,,,,,,8az7xzsavwdqyuhal2yxml10q,K. Piljić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381599,677,5,2,65,47,4e5523it4v7s6kkakelbj9si5,1,35.9,101.6,2023-02-03T19:36:33.583Z,2023-02-03T20:27:05Z,4009445523,347,,4009652711,233,515,4009445521,56,Back,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381607,678,1,2,65,59,4e5523it4v7s6kkakelbj9si5,1,30.6,100,2023-02-03T19:36:46.049Z,2023-02-03T19:36:47Z,4009445559,56,Back,4009445563,141,92.6,4009445565,212,19.3,4009445561,140,48.1,4009445567,213,6.0,4009445557,107,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381611,679,61,2,66,1,4e5523it4v7s6kkakelbj9si5,0,48.1,92.6,2023-02-03T19:36:47.713Z,2023-02-03T19:36:48Z,4009445593,56,Back,,,,,,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381619,517,49,2,66,1,2f7gua216miwsfd83rgjsn4ap,1,65.2,4,2023-02-03T19:36:48.150Z,2023-02-03T19:36:48Z,,,,,,,,,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381659,518,3,2,66,4,2f7gua216miwsfd83rgjsn4ap,0,71.2,4.1,2023-02-03T19:36:51.094Z,2023-02-03T19:36:52Z,4009445819,286,,4009445817,56,Right,4009445823,211,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381661,680,49,2,66,5,4e5523it4v7s6kkakelbj9si5,1,12.6,93.6,2023-02-03T19:36:51.920Z,2023-02-03T19:36:52Z,,,,,,,,,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381685,681,12,2,66,9,4e5523it4v7s6kkakelbj9si5,1,3,94.7,2023-02-03T19:36:55.505Z,2023-02-03T19:36:56Z,4009445977,56,Back,4009445983,212,5.6,4009445985,213,0.9,4009445979,140,6.3,4009445981,141,100.0,4009445995,167,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381857,519,5,2,66,9,2f7gua216miwsfd83rgjsn4ap,1,92,-1.6,2023-02-03T19:36:56.257Z,2023-02-03T20:27:05Z,4009446899,233,682,4009446897,347,,4009446895,56,Right,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381687,682,5,2,66,9,4e5523it4v7s6kkakelbj9si5,0,8,101.6,2023-02-03T19:36:56.257Z,2023-02-03T19:37:15Z,4009446903,233,519,4009445987,56,Back,4009445989,347,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381879,520,1,2,66,28,2f7gua216miwsfd83rgjsn4ap,1,90.1,0,2023-02-03T19:37:14.982Z,2023-02-03T19:37:17Z,4009447027,212,15.7,4009447023,140,91.8,4009447025,141,21.0,4009447029,213,1.5,4009447019,107,,4009447021,56,Right,,,,,,,6dr16qr33t4gjz70bv5bxc8dm,B. Sterner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381893,521,1,2,66,30,2f7gua216miwsfd83rgjsn4ap,0,91.6,27.3,2023-02-03T19:37:17.278Z,2023-02-03T19:37:20Z,4009447133,212,10.1,4009447137,213,1.5,4009447129,141,42.1,4009447123,56,Center,4009447125,140,92.5,,,,,,,,,,6el60ixesyykp18873zddqve2,R. Maier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503381909,683,52,2,66,35,4e5523it4v7s6kkakelbj9si5,1,4.9,56.9,2023-02-03T19:37:21.601Z,2023-02-03T19:37:21Z,,,,,,,,,,,,,,,,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382005,684,1,2,66,42,4e5523it4v7s6kkakelbj9si5,1,13.9,53.3,2023-02-03T19:37:28.673Z,2023-02-03T19:37:32Z,4009447745,213,5.4,4009447743,212,24.7,4009447737,56,Back,4009447749,287,,4009447735,123,,4009447739,140,29.7,4009447741,141,26.4,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382061,685,1,2,66,47,4e5523it4v7s6kkakelbj9si5,1,27.3,25.6,2023-02-03T19:37:33.810Z,2023-02-03T19:37:36Z,4009448021,56,Back,4009448029,213,0.5,4009448027,212,18.5,4009448023,140,42.3,4009448025,141,39.8,,,,,,,,,,9vdyzvt8ehavj3sfugjoi3rze,L. Cordes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382157,686,1,2,66,50,4e5523it4v7s6kkakelbj9si5,1,44,37.6,2023-02-03T19:37:36.434Z,2023-02-03T19:37:44Z,4009448483,212,46.6,4009448477,56,Right,4009448485,213,5.8,4009448479,140,83.7,4009448487,1,,4009448475,155,,4009448481,141,7.0,,,,6089nfwh31ha73pl7vlla75cl,S. Puntigam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382235,687,1,2,66,57,4e5523it4v7s6kkakelbj9si5,1,88,10,2023-02-03T19:37:44.194Z,2023-02-03T19:37:49Z,4009448815,212,11.3,4009448809,56,Center,4009448817,213,1.9,4009448813,141,25.6,4009448811,140,84.4,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382243,688,61,2,67,0,4e5523it4v7s6kkakelbj9si5,0,84.4,25.6,2023-02-03T19:37:47.330Z,2023-02-03T20:26:21Z,4009448827,56,Center,,,,,,,,,,,,,,,,,,,,,,4wuo4yhm9bmihr1ywi0g4pvqh,L. Uebach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382215,524,49,2,67,1,2f7gua216miwsfd83rgjsn4ap,1,14.5,69.9,2023-02-03T19:37:48.319Z,2023-02-03T20:26:23Z,,,,,,,,,,,,,,,,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382309,525,1,2,67,3,2f7gua216miwsfd83rgjsn4ap,1,25.7,62.3,2023-02-03T19:37:49.743Z,2023-02-03T19:37:56Z,4009449229,56,Back,4009449237,213,5.2,4009449233,141,25.8,4009449235,212,28.5,4009449231,140,39.0,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382313,526,61,2,67,9,2f7gua216miwsfd83rgjsn4ap,0,59.9,35.2,2023-02-03T19:37:56.344Z,2023-02-03T19:37:56Z,4009449255,56,Center,,,,,,,,,,,,,,,,,,,,,,3ucjekvg77wnqsybahjae5iei,V. Endemann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382331,689,49,2,67,11,4e5523it4v7s6kkakelbj9si5,1,31.7,72.6,2023-02-03T19:37:57.698Z,2023-02-03T19:37:57Z,,,,,,,,,,,,,,,,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382359,690,1,2,67,12,4e5523it4v7s6kkakelbj9si5,1,32.8,73.3,2023-02-03T19:37:58.418Z,2023-02-03T19:38:01Z,4009449481,141,58.5,4009449479,140,5.0,4009449485,213,3.5,4009449477,56,Back,4009449483,212,30.9,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382397,691,1,2,67,14,4e5523it4v7s6kkakelbj9si5,1,7.8,57.8,2023-02-03T19:38:01.122Z,2023-02-03T19:38:04Z,4009449685,212,23.9,4009449683,141,50.0,4009449681,140,30.0,4009449687,213,6.1,4009449679,56,Back,,,,,,,,,,19gypl4enklm01cxfzzbrb4yd,J. Pal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382453,692,1,2,67,18,4e5523it4v7s6kkakelbj9si5,1,30.6,55.8,2023-02-03T19:38:04.722Z,2023-02-03T19:38:08Z,4009449931,140,32.7,4009449937,213,1.5,4009449929,56,Back,4009449933,141,89.4,4009449935,212,23.0,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382505,693,1,2,67,23,4e5523it4v7s6kkakelbj9si5,1,32.7,90.5,2023-02-03T19:38:09.427Z,2023-02-03T19:38:12Z,4009450171,141,72.3,4009450177,213,4.7,4009450163,56,Back,4009450173,212,12.4,4009450167,140,33.0,,,,,,,,,,4y1m1y07xg9wwfnogsxtcj93p,M. Wilde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382529,694,1,2,67,26,4e5523it4v7s6kkakelbj9si5,1,36.5,70.8,2023-02-03T19:38:12.418Z,2023-02-03T19:38:13Z,4009450267,140,33.8,4009450273,213,4.5,4009450271,212,11.6,4009450265,56,Back,4009450269,141,54.3,,,,,,,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382581,695,1,2,67,27,4e5523it4v7s6kkakelbj9si5,1,34,54.3,2023-02-03T19:38:13.778Z,2023-02-03T19:38:18Z,4009450509,213,1.0,4009450507,212,17.4,4009450503,140,43.3,4009450505,141,75.4,4009450501,56,Back,,,,,,,,,,dtz4c9bzealdegjsgvdoac6ad,M. Moorrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382623,696,1,2,67,31,4e5523it4v7s6kkakelbj9si5,0,41.4,79.9,2023-02-03T19:38:17.923Z,2023-02-03T19:38:22Z,4009450761,213,6.2,4009450751,155,,4009450757,141,72.6,4009450763,1,,4009450759,212,55.2,4009450753,56,Center,4009450755,140,93.8,,,,9uo1lm8ntj5o5vq1jutuvtb6d,S. Beck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382639,527,52,2,67,37,2f7gua216miwsfd83rgjsn4ap,1,7.4,33.7,2023-02-03T19:38:24.160Z,2023-02-03T19:38:24Z,,,,,,,,,,,,,,,,,,,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382709,528,1,2,67,38,2f7gua216miwsfd83rgjsn4ap,1,9.6,34,2023-02-03T19:38:25.232Z,2023-02-03T19:38:30Z,4009451173,212,14.6,4009451175,213,1.1,4009451155,123,,4009451169,141,52.8,4009451163,140,16.4,4009451159,56,Back,,,,,,,5538ubmpq7ijg9s6fyt0qwglw,S. Winkler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382763,529,1,2,67,44,2f7gua216miwsfd83rgjsn4ap,1,18.5,48.8,2023-02-03T19:38:30.616Z,2023-02-03T19:38:36Z,4009451451,140,17.6,4009451457,213,1.6,4009451449,56,Back,4009451453,141,83.0,4009451455,212,23.3,,,,,,,,,,dxxo7gr1hcdzzum13rxotvk5x,L. Ostermeier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382787,530,1,2,67,49,2f7gua216miwsfd83rgjsn4ap,1,22.2,96,2023-02-03T19:38:35.945Z,2023-02-03T19:38:39Z,4009451597,141,96.6,4009451593,56,Back,4009451595,140,35.1,4009451601,213,0.0,4009451599,212,13.6,,,,,,,,,,ikr5jm07viu4wblicjededt6,E. Touon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382797,531,3,2,67,52,2f7gua216miwsfd83rgjsn4ap,0,38.7,92.2,2023-02-03T19:38:39.065Z,2023-02-03T19:38:41Z,4009451651,56,Back,4009451761,233,697,4009451653,286,,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382811,697,7,2,67,52,4e5523it4v7s6kkakelbj9si5,1,61.3,7.8,2023-02-03T19:38:39.066Z,2023-02-03T19:38:41Z,4009451737,56,Right,4009451757,233,531,4009451739,285,,,,,,,,,,,,,,,,,az6k6sihxqdq5mzsa7htvkmlm,L. Donhauser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382815,698,49,2,67,54,4e5523it4v7s6kkakelbj9si5,1,62.2,13.8,2023-02-03T19:38:40.580Z,2023-02-03T19:38:40Z,,,,,,,,,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382849,532,45,2,67,57,2f7gua216miwsfd83rgjsn4ap,0,15.4,84.8,2023-02-03T19:38:43.459Z,2023-02-03T19:38:45Z,4009451931,285,,4009451991,233,699,4009451929,56,Back,,,,,,,,,,,,,,,,6pgjx4bd90q1d1vof7bonhjx0,L. Elmazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382859,699,3,2,67,57,4e5523it4v7s6kkakelbj9si5,1,84.6,15.2,2023-02-03T19:38:43.459Z,2023-02-03T19:38:45Z,4009451951,56,Right,4009451971,233,532,4009451953,286,,,,,,,,,,,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503382869,700,1,2,67,58,4e5523it4v7s6kkakelbj9si5,0,95.6,20.3,2023-02-03T19:38:45.268Z,2023-02-03T19:38:52Z,4009452027,56,Center,4009452035,213,2.0,4009452029,140,90.3,4009452033,212,13.6,4009452277,195,,4009452031,141,38.6,,,,,,,41ojypiz2yg51sriq9sfreh1x,W. Zawistowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
